strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,control_id
ALPHA1_S004,FAM_B,BTC,,2026-06-04T02:00:00+00:00,2026-06-04T02:00:00+00:00,2026-06-04T03:00:00+00:00,63189.0,LONG,perp,2026-06-04T03:00:00+00:00,64341.0,STATE_EXIT,,1,182.3102,2.5,2.5,0.0,177.3102,1.8231,1.7731,0.0,0.0182,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-05T02:00:00+00:00,2026-06-05T02:00:00+00:00,2026-06-05T03:00:00+00:00,62574.0,LONG,perp,2026-06-05T03:00:00+00:00,62706.0,STATE_EXIT,,1,21.095,2.5,2.5,0.0,16.095,0.211,0.161,0.0,0.0021,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-05T14:00:00+00:00,2026-06-05T14:00:00+00:00,2026-06-05T15:00:00+00:00,60828.0,LONG,perp,2026-06-05T15:00:00+00:00,60406.0,STATE_EXIT,,1,-69.3759,2.5,2.5,0.0,-74.3759,-0.6938,-0.7438,-0.007,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-10T05:00:00+00:00,2026-06-10T05:00:00+00:00,2026-06-10T06:00:00+00:00,61316.0,LONG,perp,2026-06-10T08:00:00+00:00,61230.0,STATE_EXIT,,3,-14.0257,2.5,2.5,0.0479,-18.9778,-0.1403,-0.1898,-0.0014,0.0054,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-11T08:00:00+00:00,2026-06-11T08:00:00+00:00,2026-06-11T09:00:00+00:00,62915.0,LONG,perp,2026-06-11T09:00:00+00:00,62902.0,STATE_EXIT,,1,-2.0663,2.5,2.5,0.0,-7.0663,-0.0207,-0.0707,-0.0003,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-12T11:00:00+00:00,2026-06-12T11:00:00+00:00,2026-06-12T12:00:00+00:00,63723.0,LONG,perp,2026-06-12T13:00:00+00:00,63205.0,STATE_EXIT,,2,-81.2893,2.5,2.5,-0.0607,-86.35,-0.8129,-0.8635,-0.008,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,BTC,,2026-06-15T19:00:00+00:00,2026-06-15T19:00:00+00:00,2026-06-15T20:00:00+00:00,66562.0,LONG,perp,2026-06-15T20:00:00+00:00,66484.0,STATE_EXIT,,1,-11.7184,2.5,2.5,0.0,-16.7184,-0.1172,-0.1672,-0.0012,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-25T19:00:00+00:00,2026-01-25T19:00:00+00:00,2026-01-25T20:00:00+00:00,2810.3,LONG,perp,2026-01-25T23:00:00+00:00,2815.7,STATE_EXIT,,4,19.215,2.5,2.5,0.8359,15.051,0.1922,0.1505,-0.0017,0.0023,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-26T01:00:00+00:00,2026-01-26T01:00:00+00:00,2026-01-26T02:00:00+00:00,2881.1,LONG,perp,2026-01-26T03:00:00+00:00,2849.6,STATE_EXIT,,2,-109.3332,2.5,2.5,0.0276,-114.3057,-1.0933,-1.1431,-0.0109,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-26T16:00:00+00:00,2026-01-26T16:00:00+00:00,2026-01-26T17:00:00+00:00,2899.3,LONG,perp,2026-01-26T17:00:00+00:00,2908.0,STATE_EXIT,,1,30.0072,2.5,2.5,0.0,25.0072,0.3001,0.2501,0.0,0.003,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-26T20:00:00+00:00,2026-01-26T20:00:00+00:00,2026-01-26T21:00:00+00:00,2899.6,LONG,perp,2026-01-26T21:00:00+00:00,2927.6,STATE_EXIT,,1,96.565,2.5,2.5,0.0,91.565,0.9657,0.9157,0.0,0.0097,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-31T16:00:00+00:00,2026-01-31T16:00:00+00:00,2026-01-31T17:00:00+00:00,2480.9,LONG,perp,2026-01-31T22:00:00+00:00,2417.4,STATE_EXIT,,6,-255.9555,2.5,2.5,1.8598,-259.0957,-2.5596,-2.591,-0.0414,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-01-31T23:00:00+00:00,2026-01-31T23:00:00+00:00,2026-02-01T00:00:00+00:00,2449.5,LONG,perp,2026-02-01T07:00:00+00:00,2409.7,TIME_EXIT,,8,-162.4821,2.5,2.5,1.9705,-165.5117,-1.6248,-1.6551,-0.0162,0.0006,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-01T10:00:00+00:00,2026-02-01T10:00:00+00:00,2026-02-01T11:00:00+00:00,2379.0,LONG,perp,2026-02-01T13:00:00+00:00,2379.8,STATE_EXIT,,3,3.3628,2.5,2.5,0.4082,-1.229,0.0336,-0.0123,0.0,0.0129,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-01T14:00:00+00:00,2026-02-01T14:00:00+00:00,2026-02-01T15:00:00+00:00,2371.0,LONG,perp,2026-02-01T17:00:00+00:00,2313.0,STATE_EXIT,,3,-244.6225,2.5,2.5,0.5305,-249.092,-2.4462,-2.4909,-0.0288,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-01T21:00:00+00:00,2026-02-01T21:00:00+00:00,2026-02-01T22:00:00+00:00,2288.7,LONG,perp,2026-02-02T05:00:00+00:00,2196.5,TIME_EXIT,,8,-402.8488,2.5,2.5,2.0437,-405.805,-4.0285,-4.0581,-0.0403,0.0126,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-02T09:00:00+00:00,2026-02-02T09:00:00+00:00,2026-02-02T10:00:00+00:00,2289.9,LONG,perp,2026-02-02T10:00:00+00:00,2276.8,STATE_EXIT,,1,-57.2077,2.5,2.5,0.0,-62.2077,-0.5721,-0.6221,-0.0057,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-02T14:00:00+00:00,2026-02-02T14:00:00+00:00,2026-02-02T15:00:00+00:00,2327.1,LONG,perp,2026-02-02T22:00:00+00:00,2349.6,TIME_EXIT,,8,96.6869,2.5,2.5,2.4354,94.1223,0.9669,0.9412,-0.0031,0.0186,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-03T02:00:00+00:00,2026-02-03T02:00:00+00:00,2026-02-03T03:00:00+00:00,2296.6,LONG,perp,2026-02-03T06:00:00+00:00,2319.4,STATE_EXIT,,4,99.2772,2.5,2.5,0.7992,95.0764,0.9928,0.9508,0.0,0.0207,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-03T10:00:00+00:00,2026-02-03T10:00:00+00:00,2026-02-03T11:00:00+00:00,2280.2,LONG,perp,2026-02-03T11:00:00+00:00,2275.5,STATE_EXIT,,1,-20.6122,2.5,2.5,0.0,-25.6122,-0.2061,-0.2561,-0.0021,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-03T14:00:00+00:00,2026-02-03T14:00:00+00:00,2026-02-03T15:00:00+00:00,2255.4,LONG,perp,2026-02-03T15:00:00+00:00,2302.2,STATE_EXIT,,1,207.502,2.5,2.5,0.0,202.502,2.075,2.025,0.0,0.0207,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-03T17:00:00+00:00,2026-02-03T17:00:00+00:00,2026-02-03T18:00:00+00:00,2193.3,LONG,perp,2026-02-03T20:00:00+00:00,2298.4,STATE_EXIT,,3,479.1866,2.5,2.5,0.0482,474.2348,4.7919,4.7423,-0.0338,0.0481,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-03T21:00:00+00:00,2026-02-03T21:00:00+00:00,2026-02-03T22:00:00+00:00,2282.5,LONG,perp,2026-02-04T00:00:00+00:00,2240.4,STATE_EXIT,,3,-184.4469,2.5,2.5,0.523,-188.9239,-1.8445,-1.8892,-0.0219,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-05T17:00:00+00:00,2026-02-05T17:00:00+00:00,2026-02-05T18:00:00+00:00,1953.9,LONG,perp,2026-02-05T21:00:00+00:00,1850.1,STATE_EXIT,,4,-531.2452,2.5,2.5,0.0519,-536.1933,-5.3125,-5.3619,-0.0531,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-06T01:00:00+00:00,2026-02-06T01:00:00+00:00,2026-02-06T02:00:00+00:00,1930.6,LONG,perp,2026-02-06T02:00:00+00:00,1906.4,STATE_EXIT,,1,-125.3496,2.5,2.5,0.0,-130.3496,-1.2535,-1.3035,-0.0125,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-06T05:00:00+00:00,2026-02-06T05:00:00+00:00,2026-02-06T06:00:00+00:00,1957.7,LONG,perp,2026-02-06T06:00:00+00:00,1907.5,STATE_EXIT,,1,-256.4234,2.5,2.5,0.0,-261.4234,-2.5642,-2.6142,-0.0257,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-06T15:00:00+00:00,2026-02-06T15:00:00+00:00,2026-02-06T16:00:00+00:00,1978.8,LONG,perp,2026-02-06T17:00:00+00:00,2066.2,STATE_EXIT,,2,441.6818,2.5,2.5,0.2351,436.9169,4.4168,4.3692,0.0,0.0441,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-06T21:00:00+00:00,2026-02-06T21:00:00+00:00,2026-02-06T22:00:00+00:00,2052.5,LONG,perp,2026-02-07T01:00:00+00:00,2060.8,STATE_EXIT,,4,40.4385,2.5,2.5,0.4159,35.8544,0.4044,0.3585,-0.0053,0.0104,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-07T06:00:00+00:00,2026-02-07T06:00:00+00:00,2026-02-07T07:00:00+00:00,2046.6,LONG,perp,2026-02-07T07:00:00+00:00,2027.2,STATE_EXIT,,1,-94.7914,2.5,2.5,0.0,-99.7914,-0.9479,-0.9979,-0.0094,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-07T13:00:00+00:00,2026-02-07T13:00:00+00:00,2026-02-07T14:00:00+00:00,2040.2,LONG,perp,2026-02-07T16:00:00+00:00,2049.1,STATE_EXIT,,3,43.6232,2.5,2.5,0.0454,38.6686,0.4362,0.3867,-0.0103,0.0052,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-08T00:00:00+00:00,2026-02-08T00:00:00+00:00,2026-02-08T01:00:00+00:00,2083.1,LONG,perp,2026-02-08T02:00:00+00:00,2087.7,STATE_EXIT,,2,22.0825,2.5,2.5,0.0866,17.169,0.2208,0.1717,0.0,0.0057,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-08T16:00:00+00:00,2026-02-08T16:00:00+00:00,2026-02-08T17:00:00+00:00,2079.4,LONG,perp,2026-02-08T17:00:00+00:00,2091.2,STATE_EXIT,,1,56.7471,2.5,2.5,0.0,51.7471,0.5675,0.5175,0.0,0.0057,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-08T19:00:00+00:00,2026-02-08T19:00:00+00:00,2026-02-08T20:00:00+00:00,2125.4,LONG,perp,2026-02-08T20:00:00+00:00,2103.4,STATE_EXIT,,1,-103.5099,2.5,2.5,0.0,-108.5099,-1.0351,-1.0851,-0.0103,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-09T02:00:00+00:00,2026-02-09T02:00:00+00:00,2026-02-09T03:00:00+00:00,2080.3,LONG,perp,2026-02-09T04:00:00+00:00,2089.6,STATE_EXIT,,2,44.7051,2.5,2.5,-0.0015,39.7036,0.4471,0.397,0.0,0.009,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-09T11:00:00+00:00,2026-02-09T11:00:00+00:00,2026-02-09T12:00:00+00:00,2027.1,LONG,perp,2026-02-09T13:00:00+00:00,2021.5,STATE_EXIT,,2,-27.6257,2.5,2.5,0.0488,-32.5769,-0.2763,-0.3258,-0.0028,0.0036,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-11T02:00:00+00:00,2026-02-11T02:00:00+00:00,2026-02-11T03:00:00+00:00,2016.8,LONG,perp,2026-02-11T03:00:00+00:00,2008.6,STATE_EXIT,,1,-40.6585,2.5,2.5,0.0,-45.6585,-0.4066,-0.4566,-0.0041,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-11T20:00:00+00:00,2026-02-11T20:00:00+00:00,2026-02-11T21:00:00+00:00,1953.1,LONG,perp,2026-02-11T22:00:00+00:00,1950.6,STATE_EXIT,,2,-12.8002,2.5,2.5,-0.0092,-17.8094,-0.128,-0.1781,-0.0013,0.0082,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-12T01:00:00+00:00,2026-02-12T01:00:00+00:00,2026-02-12T02:00:00+00:00,1964.6,LONG,perp,2026-02-12T03:00:00+00:00,1967.7,STATE_EXIT,,2,15.7793,2.5,2.5,0.013,10.7923,0.1578,0.1079,-0.0036,0.0017,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00,2026-02-14T01:00:00+00:00,2054.0,LONG,perp,2026-02-14T01:00:00+00:00,2053.7,STATE_EXIT,,1,-1.4606,2.5,2.5,0.0,-6.4606,-0.0146,-0.0646,-0.0001,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-14T05:00:00+00:00,2026-02-14T05:00:00+00:00,2026-02-14T06:00:00+00:00,2050.0,LONG,perp,2026-02-14T07:00:00+00:00,2056.2,STATE_EXIT,,2,30.2439,2.5,2.5,-0.0786,25.1653,0.3024,0.2517,0.0,0.003,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-14T17:00:00+00:00,2026-02-14T17:00:00+00:00,2026-02-14T18:00:00+00:00,2078.8,LONG,perp,2026-02-14T18:00:00+00:00,2084.4,STATE_EXIT,,1,26.9386,2.5,2.5,0.0,21.9386,0.2694,0.2194,0.0,0.0026,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-14T19:00:00+00:00,2026-02-14T19:00:00+00:00,2026-02-14T20:00:00+00:00,2087.4,LONG,perp,2026-02-14T21:00:00+00:00,2085.1,STATE_EXIT,,2,-11.0185,2.5,2.5,-0.0091,-16.0275,-0.1102,-0.1603,-0.0011,0.0006,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-15T10:00:00+00:00,2026-02-15T10:00:00+00:00,2026-02-15T11:00:00+00:00,2060.0,LONG,perp,2026-02-15T12:00:00+00:00,2009.7,STATE_EXIT,,2,-244.1748,2.5,2.5,0.1219,-249.0528,-2.4417,-2.4905,-0.0243,0.0002,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-18T10:00:00+00:00,2026-02-18T10:00:00+00:00,2026-02-18T11:00:00+00:00,1995.9,LONG,perp,2026-02-18T11:00:00+00:00,1980.5,STATE_EXIT,,1,-77.1582,2.5,2.5,0.0,-82.1582,-0.7716,-0.8216,-0.0078,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-18T22:00:00+00:00,2026-02-18T22:00:00+00:00,2026-02-18T23:00:00+00:00,1947.2,LONG,perp,2026-02-18T23:00:00+00:00,1954.9,STATE_EXIT,,1,39.544,2.5,2.5,0.0,34.544,0.3954,0.3454,0.0,0.004,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-20T11:00:00+00:00,2026-02-20T11:00:00+00:00,2026-02-20T12:00:00+00:00,1942.7,LONG,perp,2026-02-20T13:00:00+00:00,1933.2,STATE_EXIT,,2,-48.901,2.5,2.5,0.0295,-53.8715,-0.489,-0.5387,-0.0048,0.003,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-20T14:00:00+00:00,2026-02-20T14:00:00+00:00,2026-02-20T15:00:00+00:00,1942.2,LONG,perp,2026-02-20T17:00:00+00:00,1965.8,STATE_EXIT,,3,121.5117,2.5,2.5,-0.0585,116.4532,1.2151,1.1645,0.0,0.013,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-20T20:00:00+00:00,2026-02-20T20:00:00+00:00,2026-02-20T21:00:00+00:00,1969.8,LONG,perp,2026-02-20T22:00:00+00:00,1970.4,STATE_EXIT,,2,3.046,2.5,2.5,0.0134,-1.9406,0.0305,-0.0194,0.0,0.0016,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00,2026-02-23T01:00:00+00:00,1928.1,LONG,perp,2026-02-23T08:00:00+00:00,1879.6,TIME_EXIT,,8,-251.543,2.5,2.5,1.4902,-255.0528,-2.5154,-2.5505,-0.0376,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-24T03:00:00+00:00,2026-02-24T03:00:00+00:00,2026-02-24T04:00:00+00:00,1831.1,LONG,perp,2026-02-24T04:00:00+00:00,1830.0,STATE_EXIT,,1,-6.0073,2.5,2.5,0.0,-11.0073,-0.0601,-0.1101,-0.0006,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-26T12:00:00+00:00,2026-02-26T12:00:00+00:00,2026-02-26T13:00:00+00:00,2068.6,LONG,perp,2026-02-26T13:00:00+00:00,2064.2,STATE_EXIT,,1,-21.2704,2.5,2.5,0.0,-26.2704,-0.2127,-0.2627,-0.0022,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-26T16:00:00+00:00,2026-02-26T16:00:00+00:00,2026-02-26T17:00:00+00:00,1982.1,LONG,perp,2026-02-26T17:00:00+00:00,1987.5,STATE_EXIT,,1,27.2438,2.5,2.5,0.0,22.2438,0.2724,0.2224,0.0,0.0028,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-02-27T22:00:00+00:00,2026-02-27T22:00:00+00:00,2026-02-27T23:00:00+00:00,1919.9,LONG,perp,2026-02-28T00:00:00+00:00,1931.5,STATE_EXIT,,2,60.4198,2.5,2.5,0.0461,55.4659,0.6042,0.5547,0.0,0.006,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-02T07:00:00+00:00,2026-03-02T07:00:00+00:00,2026-03-02T08:00:00+00:00,1940.1,LONG,perp,2026-03-02T09:00:00+00:00,1946.8,STATE_EXIT,,2,34.5343,2.5,2.5,0.014,29.5483,0.3453,0.2955,0.0,0.004,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-03T16:00:00+00:00,2026-03-03T16:00:00+00:00,2026-03-03T17:00:00+00:00,1982.7,LONG,perp,2026-03-03T18:00:00+00:00,1987.2,STATE_EXIT,,2,22.6963,2.5,2.5,-0.0605,17.6358,0.227,0.1764,-0.0017,0.0023,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-03T20:00:00+00:00,2026-03-03T20:00:00+00:00,2026-03-03T21:00:00+00:00,1976.9,LONG,perp,2026-03-03T21:00:00+00:00,1967.6,STATE_EXIT,,1,-47.0434,2.5,2.5,0.0,-52.0434,-0.4704,-0.5204,-0.0048,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-04T01:00:00+00:00,2026-03-04T01:00:00+00:00,2026-03-04T02:00:00+00:00,1980.6,LONG,perp,2026-03-04T03:00:00+00:00,1959.7,STATE_EXIT,,2,-105.5236,2.5,2.5,0.0472,-110.4764,-1.0552,-1.1048,-0.0105,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-04T04:00:00+00:00,2026-03-04T04:00:00+00:00,2026-03-04T05:00:00+00:00,1959.1,LONG,perp,2026-03-04T05:00:00+00:00,1970.4,STATE_EXIT,,1,57.6795,2.5,2.5,0.0,52.6795,0.5768,0.5268,0.0,0.0057,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-05T14:00:00+00:00,2026-03-05T14:00:00+00:00,2026-03-05T15:00:00+00:00,2117.7,LONG,perp,2026-03-05T17:00:00+00:00,2058.6,STATE_EXIT,,3,-279.0764,2.5,2.5,0.1908,-283.8856,-2.7908,-2.8389,-0.0278,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-06T10:00:00+00:00,2026-03-06T10:00:00+00:00,2026-03-06T11:00:00+00:00,2062.0,LONG,perp,2026-03-06T11:00:00+00:00,2049.9,STATE_EXIT,,1,-58.6809,2.5,2.5,0.0,-63.6809,-0.5868,-0.6368,-0.0058,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-07T05:00:00+00:00,2026-03-07T05:00:00+00:00,2026-03-07T06:00:00+00:00,1977.6,LONG,perp,2026-03-07T06:00:00+00:00,1970.7,STATE_EXIT,,1,-34.8908,2.5,2.5,0.0,-39.8908,-0.3489,-0.3989,-0.0035,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-07T08:00:00+00:00,2026-03-07T08:00:00+00:00,2026-03-07T09:00:00+00:00,1976.5,LONG,perp,2026-03-07T09:00:00+00:00,1985.4,STATE_EXIT,,1,45.0291,2.5,2.5,0.0,40.0291,0.4503,0.4003,0.0,0.0046,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-07T19:00:00+00:00,2026-03-07T19:00:00+00:00,2026-03-07T20:00:00+00:00,1953.8,LONG,perp,2026-03-08T00:00:00+00:00,1967.8,STATE_EXIT,,5,71.6552,2.5,2.5,0.4569,67.1121,0.7166,0.6711,0.0,0.0079,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-08T02:00:00+00:00,2026-03-08T02:00:00+00:00,2026-03-08T03:00:00+00:00,1941.0,LONG,perp,2026-03-08T09:00:00+00:00,1962.6,STATE_EXIT,,7,111.2828,2.5,2.5,1.2203,107.5031,1.1128,1.075,-0.0022,0.0111,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-08T11:00:00+00:00,2026-03-08T11:00:00+00:00,2026-03-08T12:00:00+00:00,1950.0,LONG,perp,2026-03-08T13:00:00+00:00,1943.3,STATE_EXIT,,2,-34.359,2.5,2.5,0.0302,-39.3288,-0.3436,-0.3933,-0.0035,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-08T14:00:00+00:00,2026-03-08T14:00:00+00:00,2026-03-08T15:00:00+00:00,1944.3,LONG,perp,2026-03-08T22:00:00+00:00,1941.9,TIME_EXIT,,8,-12.3438,2.5,2.5,1.242,-16.1017,-0.1234,-0.161,-0.008,0.0098,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-09T04:00:00+00:00,2026-03-09T04:00:00+00:00,2026-03-09T05:00:00+00:00,1976.0,LONG,perp,2026-03-09T05:00:00+00:00,2009.9,STATE_EXIT,,1,171.5587,2.5,2.5,0.0,166.5587,1.7156,1.6656,0.0,0.0172,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-11T16:00:00+00:00,2026-03-11T16:00:00+00:00,2026-03-11T17:00:00+00:00,2065.6,LONG,perp,2026-03-11T17:00:00+00:00,2067.0,STATE_EXIT,,1,6.7777,2.5,2.5,0.0,1.7777,0.0678,0.0178,0.0,0.0008,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-12T03:00:00+00:00,2026-03-12T03:00:00+00:00,2026-03-12T04:00:00+00:00,2021.8,LONG,perp,2026-03-12T05:00:00+00:00,2025.3,STATE_EXIT,,2,17.3113,2.5,2.5,0.179,12.4903,0.1731,0.1249,0.0,0.002,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-12T17:00:00+00:00,2026-03-12T17:00:00+00:00,2026-03-12T18:00:00+00:00,2057.0,LONG,perp,2026-03-12T19:00:00+00:00,2069.2,STATE_EXIT,,2,59.3097,2.5,2.5,0.0882,54.3979,0.5931,0.544,-0.0046,0.006,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-13T14:00:00+00:00,2026-03-13T14:00:00+00:00,2026-03-13T15:00:00+00:00,2149.1,LONG,perp,2026-03-13T15:00:00+00:00,2127.2,STATE_EXIT,,1,-101.9031,2.5,2.5,0.0,-106.9031,-1.019,-1.069,-0.0103,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-16T14:00:00+00:00,2026-03-16T14:00:00+00:00,2026-03-16T15:00:00+00:00,2286.3,LONG,perp,2026-03-16T18:00:00+00:00,2320.5,STATE_EXIT,,4,149.5867,2.5,2.5,0.377,144.9636,1.4959,1.4496,-0.0065,0.0148,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-16T21:00:00+00:00,2026-03-16T21:00:00+00:00,2026-03-16T22:00:00+00:00,2359.1,LONG,perp,2026-03-17T03:00:00+00:00,2318.7,STATE_EXIT,,6,-171.2517,2.5,2.5,1.1976,-175.0542,-1.7125,-1.7505,-0.0171,0.0002,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-18T04:00:00+00:00,2026-03-18T04:00:00+00:00,2026-03-18T05:00:00+00:00,2325.9,LONG,perp,2026-03-18T05:00:00+00:00,2317.4,STATE_EXIT,,1,-36.545,2.5,2.5,0.0,-41.545,-0.3654,-0.4154,-0.0037,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-19T07:00:00+00:00,2026-03-19T07:00:00+00:00,2026-03-19T08:00:00+00:00,2165.1,LONG,perp,2026-03-19T13:00:00+00:00,2136.5,STATE_EXIT,,6,-132.0955,2.5,2.5,0.2839,-136.8116,-1.321,-1.3681,-0.0158,0.0106,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-20T19:00:00+00:00,2026-03-20T19:00:00+00:00,2026-03-20T20:00:00+00:00,2131.7,LONG,perp,2026-03-20T21:00:00+00:00,2146.7,STATE_EXIT,,2,70.3664,2.5,2.5,-0.018,65.3484,0.7037,0.6535,0.0,0.007,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-21T09:00:00+00:00,2026-03-21T09:00:00+00:00,2026-03-21T10:00:00+00:00,2157.1,LONG,perp,2026-03-21T10:00:00+00:00,2152.9,STATE_EXIT,,1,-19.4706,2.5,2.5,0.0,-24.4706,-0.1947,-0.2447,-0.0018,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-21T23:00:00+00:00,2026-03-21T23:00:00+00:00,2026-03-22T00:00:00+00:00,2083.1,LONG,perp,2026-03-22T01:00:00+00:00,2090.2,STATE_EXIT,,2,34.0838,2.5,2.5,0.089,29.1729,0.3408,0.2917,0.0,0.0034,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-22T15:00:00+00:00,2026-03-22T15:00:00+00:00,2026-03-22T16:00:00+00:00,2081.6,LONG,perp,2026-03-22T16:00:00+00:00,2081.2,STATE_EXIT,,1,-1.9216,2.5,2.5,0.0,-6.9216,-0.0192,-0.0692,-0.0002,0.0,ALPHA1_C002
ALPHA1_S004,FAM_B,ETH,,2026-03-22T19:00:00+00:00,2026-03-22T19:00:00+00:00,2026-03-22T20:00:00+00:00,2061.9,LONG,perp,2026-03-22T22:00:00+00:00,2061.6,STATE_EXIT,,3,-1.455,2.5,2.5,0.2836,-6.1714,-0.0145,-0.0617,-0.0084,0.0,ALPHA1_C002
