lag_d,variable,n_cont,n_gb,med_cont,med_gb,diff,ranksum_p,p_fdr
0,breadth_accel,43585,36085,0.006000000000000005,0.008000000000000007,-0.0020000000000000018,0.5215199882909574,0.5439165522052929
0,top500_dispersion_30d,42271,34945,0.37636735348260547,0.35221165524936543,0.02415569823324004,2.2529609767207526e-48,5.604927307939433e-48
0,top500_dispersion_7d,42327,35003,0.17207473482768532,0.16274388871172082,0.009330846115964492,3.2076136547183183e-27,6.316150439792828e-27
0,top3_share,43585,36085,0.7206456903141558,0.7181086785923897,0.0025370117217661248,2.0719983915855786e-82,8.191621548129032e-82
0,top3_share_chg7,43585,36085,-0.0002893147034399579,-0.0004117552010315384,0.0001224404975915805,0.0033785326762105594,0.004035249800626195
0,btc_return_30d,42271,34945,0.0926635751019591,0.04989782799347364,0.04276574710848546,6.531504205487622e-175,5.124718684305673e-174
0,btc_dominance,43585,36085,0.5270789063765421,0.5085451050904929,0.0185338012860492,1.794538001661294e-67,5.866758851584999e-67
0,btc_dom_chg30,43585,36085,0.0021479303339219102,0.0009256344608230549,0.0012222958730988553,7.592029788285174e-10,1.0845756840407392e-09
0,eth_btc_relative_return_30d,42271,34945,-0.0049360242597118464,-0.008515755136642156,0.0035797308769303093,0.8079077859450139,0.8224210994649842
0,eth_btc_relative_return_7d,42327,35003,0.0006483223804198968,-0.0005383328960395506,0.0011866552764594474,0.028782776087762054,0.03270607454385445
0,med_ret30_11_50,42271,34945,0.03615585910648711,0.0007530094306613666,0.03540284967582574,1.1120967485467192e-137,6.833365563359359e-137
0,med_ret30_51_200,42271,34945,0.02834507216676896,-0.007953301675867108,0.03629837384263607,9.992531696517921e-135,5.995519017910753e-134
0,med_ret30_201_500,42271,34945,0.012817865631109315,-0.008587762832419632,0.021405628463528947,9.374062918734337e-148,6.374362784739349e-147
0,rb_spread,42327,35003,1.0,1.0,0.0,0.04328298488497075,0.048621855267257895
0,pos_ret_share,43585,36085,0.648,0.648,0.0,0.4626992027240663,0.4845515264666813
0,pos_vel7_share,43585,36085,0.358,0.36,-0.0020000000000000018,0.02633114951671433,0.030109610433911003
0,leadership_width,43585,36085,0.0,0.0,0.0,5.280196434376922e-05,6.682134445489405e-05
0,rank_depth_rel,42271,34945,-0.034474803264105125,-0.03408294267363521,-0.00039186059046991684,0.0008276257197317792,0.0010097825767062378
0,vol_med,42536,35205,0.04823033055337807,0.04902833222012289,-0.0007980016667448256,1.0371397495286305e-07,1.4105100593589375e-07
0,chain_tvl_med_chg7,43585,36085,0.019695343669527188,0.00872788924947443,0.010967454420052758,1.3765317112356878e-82,5.484618536954694e-82
0,stablecoin_change_7d,43585,36085,0.007024220916688861,0.005633491001613589,0.0013907299150752728,4.990148956165174e-52,1.2984571263491012e-51
0,stablecoin_change_30d,43585,36085,0.02692125000686385,0.023385220062502654,0.0035360299443611964,1.0123142476711271e-27,2.0088726315652716e-27
0,dex_volume_change_7d,43585,36085,0.08029917384757224,0.05751863631394749,0.022780537533624745,6.645950607093342e-21,1.1809877385427193e-20
0,total_mcap_chg30,43585,36085,0.10226353635364172,0.0571912140259061,0.045072322327735614,1.0466114649158341e-168,7.625312101529647e-168
0,eth_share,43585,36085,0.1494499051543467,0.1563071549017515,-0.006857249747404814,8.713680001251368e-23,1.5928232260351962e-22
0,n_stablecoins_in_top500,43585,36085,23.0,23.0,0.0,1.5359182371721083e-18,2.6825969210882713e-18
0,mkt_ret_1d,43585,36085,0.012757245709896397,0.012658007369608643,9.923834028775433e-05,0.21206601285614657,0.2265683521539331
1,top500_breadth_30d,42681,35354,0.526,0.394,0.132,8.09984295188767e-151,5.582324196571231e-150
1,top500_breadth_7d,42681,35354,0.582,0.5,0.08199999999999996,1.9182358171541604e-116,9.982655783149201e-116
1,breadth_vel,42681,35354,0.010000000000000009,0.0040000000000000036,0.006000000000000005,1.70963097082504e-66,5.415601211930251e-66
1,breadth_accel,42681,35354,0.013999999999999901,0.008000000000000007,0.005999999999999894,2.288334205710166e-06,3.000129678437493e-06
1,top500_dispersion_30d,41283,34152,0.37608600067773895,0.34877383405471296,0.02731216662302599,3.3631692637210567e-62,9.857565083320338e-62
1,top500_dispersion_7d,41536,34453,0.17357146808824356,0.15906891061332956,0.014502557474913996,8.220774751172345e-58,2.2785843060314651e-57
1,top3_share,42681,35354,0.7204341336131284,0.7175212002997582,0.0029129333133701696,1.0300366250836415e-76,3.779271070450771e-76
1,top3_share_chg7,42681,35354,-0.0004117552010315384,-0.00040029790824402944,-1.1457292787508955e-05,0.11633071736183684,0.12758852871943396
1,btc_return_30d,41283,34152,0.09453661508061728,0.04720979612398901,0.04732681895662827,1.6149890121394428e-205,1.4707935646269925e-204
1,btc_dominance,42681,35354,0.5280284446878625,0.5098551861684739,0.018173258519388558,1.113085322453549e-56,3.0685054835205944e-56
1,btc_dom_chg30,42681,35354,0.00239843916929261,0.0005977401863632714,0.0018006989829293385,1.3617954329078454e-06,1.7992633958108839e-06
1,eth_btc_relative_return_30d,41283,34152,-0.006093832856007286,-0.009231267109882813,0.003137434253875526,0.1360506435760501,0.1482603167174905
1,eth_btc_relative_return_7d,41536,34453,-0.00021255938928621543,-0.0025037556465619115,0.002291196257275696,6.189196704853788e-10,8.891522026691357e-10
1,med_ret30_11_50,41283,34152,0.03944811846823526,0.00041466749356033894,0.03903345097467492,2.8524449430116513e-173,2.171264061098421e-172
1,med_ret30_51_200,41283,34152,0.032497698216999105,-0.006937021298098145,0.03943471951509725,3.0276403772964626e-170,2.2707302829723468e-169
1,med_ret30_201_500,41283,34152,0.018029879066094767,-0.010633646712422173,0.02866352577851694,3.7895842819959107e-181,3.168340957078548e-180
1,rb_spread,41536,34453,1.0,1.0,0.0,0.21235229868545102,0.2265683521539331
1,pos_ret_share,42681,35354,0.512,0.442,0.07,3.3878025138119806e-151,2.3668209343070004e-150
1,pos_vel7_share,42681,35354,0.356,0.358,-0.0020000000000000018,1.9430710544280572e-11,2.914606581642086e-11
1,leadership_width,42681,35354,0.0,0.0,0.0,0.6665490022268215,0.6866026882958637
1,rank_depth_rel,41283,34152,-0.03395565719095017,-0.0328296716003984,-0.0011259855905517702,0.0003299873830387699,0.00040650619649703533
1,vol_med,41705,34527,0.04840806269350892,0.04910741122405615,-0.0006993485305472336,4.043807142036871e-06,5.274531054830702e-06
1,chain_tvl_med_chg7,42681,35354,0.022167482696367924,0.011764945293869955,0.010402537402497969,2.1154960051717423e-80,8.235900478149532e-80
1,stablecoin_change_7d,42681,35354,0.0072092256929103815,0.005642364510710207,0.0015668611822001743,8.763960482151733e-63,2.6447454709451974e-62
1,stablecoin_change_30d,42681,35354,0.027540982126260216,0.024633641714356003,0.0029073404119042134,2.427537828559719e-31,4.9921140829252285e-31
1,dex_volume_change_7d,42681,35354,0.07980985733841339,0.050092391544404036,0.029717465794009357,5.822590141035156e-32,1.2170167917737415e-31
1,total_mcap_chg30,42681,35354,0.11006516668995747,0.05486081408607224,0.05520435260388523,2.6629897126706947e-203,2.3826750060737794e-202
1,eth_share,42681,35354,0.14773746578847646,0.1552780325897276,-0.007540566801251147,8.2912157724756545e-19,1.4581103599870979e-18
1,n_stablecoins_in_top500,42681,35354,23.0,23.0,0.0,1.4537604573054647e-26,2.797803144248253e-26
1,mkt_ret_1d,42681,35354,0.005311915518110384,0.001596476532198036,0.003715438985912348,2.799995802219366e-142,1.807592226749211e-141
2,top500_breadth_30d,42591,35482,0.534,0.398,0.136,5.702828024323105e-175,4.544441081882474e-174
2,top500_breadth_7d,42591,35482,0.596,0.506,0.08999999999999997,2.488112396301354e-163,1.7872356649488597e-162
2,breadth_vel,42591,35482,0.008000000000000007,0.0020000000000000018,0.006000000000000005,3.042906041278384e-62,8.970416653479628e-62
2,breadth_accel,42591,35482,0.010000000000000009,0.008,0.0020000000000000087,1.1161328125899157e-07,1.5098878897104958e-07
2,top500_dispersion_30d,41119,34298,0.3791163618592058,0.3512129523790248,0.027903409480180996,1.3101415704885891e-70,4.4544813396612026e-70
2,top500_dispersion_7d,41654,34774,0.17444904527705532,0.15925942960136683,0.015189615675688495,1.545245133871309e-90,6.678601849782776e-90
2,top3_share,42591,35482,0.7203585265108184,0.7178534938525947,0.0025050326582237714,9.323219078520629e-64,2.847210616793725e-63
2,top3_share_chg7,42591,35482,-0.0008189893480350374,-0.00047237808818700877,-0.00034661125984802865,8.473445599492902e-07,1.125379493682651e-06
2,btc_return_30d,41119,34298,0.09533148480411913,0.04388511600324474,0.05144636880087439,1.100697672107909e-230,1.1943740697341138e-229
2,btc_dominance,42591,35482,0.5275243348389164,0.5087915855147479,0.018732749324168463,4.0755777022199023e-56,1.0939708569116579e-55
2,btc_dom_chg30,42591,35482,0.0020893941588341347,0.00069944852585202,0.0013899456329821147,8.67240939787057e-05,0.00010920811834355532
2,eth_btc_relative_return_30d,41119,34298,-0.004431384794005622,-0.008083860507650642,0.0036524757136450203,0.004012943353748087,0.004770631959001222
2,eth_btc_relative_return_7d,41654,34774,0.0016327020879551846,-0.0007374644757744964,0.002370166563729681,1.8577834452896732e-11,2.7948954486658803e-11
2,med_ret30_11_50,41119,34298,0.049627488382199436,0.00020036567900916236,0.049427122703190274,3.1503461467632126e-200,2.723180567541082e-199
2,med_ret30_51_200,41119,34298,0.044848126815339784,-0.010260533469574229,0.05510866028491401,7.033648224314404e-198,5.978600990667243e-197
2,med_ret30_201_500,41119,34298,0.021379084302324936,-0.010948163821749568,0.032327248124074504,1.0789735540657585e-211,1.0382575708934656e-210
2,rb_spread,41654,34774,1.0,1.0,0.0,0.30749556120432375,0.32468475406667724
2,pos_ret_share,42591,35482,0.506,0.438,0.068,4.0395093623105796e-106,1.92537362128822e-105
2,pos_vel7_share,42591,35482,0.358,0.36,-0.0020000000000000018,6.021806376900138e-08,8.300327708700191e-08
2,leadership_width,42591,35482,0.0,0.0,0.0,0.68890053668113,0.7069200678216827
2,rank_depth_rel,41119,34298,-0.035017701366655385,-0.032943518782559134,-0.0020741825840962513,1.0926826006282336e-07,1.4820960806393594e-07
2,vol_med,41750,34707,0.04851055403208625,0.04935033280427486,-0.000839778772188611,4.207198402265343e-05,5.337490510336629e-05
2,chain_tvl_med_chg7,42591,35482,0.031796775152806434,0.01999903818652471,0.011797736966281724,9.175101519871547e-74,3.249515121621173e-73
2,stablecoin_change_7d,42591,35482,0.007354335908513088,0.005547898675944296,0.0018064372325687916,5.752860757603154e-65,1.7781569614409747e-64
2,stablecoin_change_30d,42591,35482,0.026953829773207705,0.024428569771807407,0.002525260001400298,9.24155961866645e-32,1.923753226742812e-31
2,dex_volume_change_7d,42591,35482,0.06655222435619468,0.04302501878719567,0.02352720556899901,3.615265433044055e-33,7.746997356522975e-33
2,total_mcap_chg30,42591,35482,0.112662339558955,0.05127586298975961,0.06138647656919538,4.3317398178645815e-231,4.802581102415079e-230
2,eth_share,42591,35482,0.14906969487391813,0.1554770899062278,-0.006407395032309665,3.2496984337129535e-16,5.48790132845565e-16
2,n_stablecoins_in_top500,42591,35482,23.0,23.0,0.0,2.028088367951704e-30,4.1044645541879725e-30
2,mkt_ret_1d,42591,35482,0.005048393896590969,0.0018149087591180972,0.003233485137472872,2.0454652128872415e-109,1.0030646717043203e-108
3,top500_breadth_30d,42451,35379,0.534,0.398,0.136,6.0235282384225694e-201,5.296550692406052e-200
3,top500_breadth_7d,42451,35379,0.588,0.488,0.09999999999999998,1.7153668403011985e-224,1.785381813374717e-223
3,breadth_vel,42451,35379,0.008000000000000007,0.0,0.008000000000000007,2.0565693509280307e-72,7.086826817387132e-72
3,breadth_accel,42451,35379,0.010000000000000064,0.008000000000000007,0.0020000000000000573,0.0014328137106053203,0.0017315995080775198
3,top500_dispersion_30d,41064,34245,0.3876410151074155,0.3486177678574666,0.03902324724994888,8.288416044837728e-96,3.707975599006352e-95
3,top500_dispersion_7d,41572,34772,0.17790540290879975,0.15680286249565148,0.02110254041314827,2.5514953506992162e-132,1.513096080065814e-131
3,top3_share,42451,35379,0.7201502095118598,0.7173779019899225,0.002772307521937356,1.479765745779272e-66,4.746418429858043e-66
3,top3_share_chg7,42451,35379,-0.000660380401568017,-0.0005447106154045089,-0.00011566978616350809,0.00016335864423352395,0.00020419830529190493
3,btc_return_30d,41064,34245,0.09929703396964218,0.04450175651606414,0.05479527745357804,4.0769619530478106e-260,5.471712094879956e-259
3,btc_dominance,42451,35379,0.527851064001708,0.5083679861521588,0.01948307784954917,3.405057071109197e-56,9.218593132716066e-56
3,btc_dom_chg30,42451,35379,0.0009657986185648282,0.0004020168931040402,0.000563781725460788,0.058129567739833986,0.06458840859981554
3,eth_btc_relative_return_30d,41064,34245,-0.0025956275767269332,-0.008192825014284644,0.0055971974375577105,1.5519337679270195e-05,1.9886588483486932e-05
3,eth_btc_relative_return_7d,41572,34772,0.0007651531409587076,-0.0031594784234553197,0.003924631564414027,8.586111251653666e-13,1.339118268606535e-12
3,med_ret30_11_50,41064,34245,0.04997120998255955,0.00013445434108660947,0.04983675564147294,1.5248640362004965e-227,1.6201680384630275e-226
3,med_ret30_51_200,41064,34245,0.0466826195443204,-0.007911978663231345,0.05459459820755175,6.02704920375714e-223,6.147590187832283e-222
3,med_ret30_201_500,41064,34245,0.02117598955475608,-0.008732951672353662,0.029908941227109742,1.0551560534153448e-236,1.223021789185968e-235
3,rb_spread,41572,34772,1.0,1.0,0.0,0.8549249543871069,0.8616832544217876
3,pos_ret_share,42451,35379,0.488,0.44,0.04799999999999999,3.0054578133107486e-62,8.911531888305126e-62
3,pos_vel7_share,42451,35379,0.356,0.36,-0.0040000000000000036,4.356550566852994e-12,6.652217931422236e-12
3,leadership_width,42451,35379,0.0,0.0,0.0,0.9194529909555881,0.921259381900491
3,rank_depth_rel,41064,34245,-0.035017701366655385,-0.0328296716003984,-0.0021880297662569825,2.873871858141228e-09,4.026578702340732e-09
3,vol_med,41472,34572,0.048574224269644285,0.049442955326625924,-0.0008687310569816392,0.0064707857268343945,0.007621479724446978
3,chain_tvl_med_chg7,42451,35379,0.031886148864047836,0.018258497423302655,0.013627651440745181,4.607514088356613e-115,2.3498321850618725e-114
3,stablecoin_change_7d,42451,35379,0.007474702329864025,0.0061124262012310915,0.0013622761286329332,1.1774704934316955e-60,3.3736514137649706e-60
3,stablecoin_change_30d,42451,35379,0.027870036631757245,0.024633641714356003,0.003236394917401242,2.587174282011068e-37,5.787100367656336e-37
3,dex_volume_change_7d,42451,35379,0.06065327141636723,0.028246980454899706,0.03240629096146752,1.0752941425480342e-34,2.363793158187489e-34
3,total_mcap_chg30,42451,35379,0.11519172220840401,0.049401565533428116,0.0657901566749759,7.415853346044182e-265,1.022185190941225e-263
3,eth_share,42451,35379,0.14898970123533203,0.15531853678122554,-0.006328835545893502,2.4744083373613215e-13,3.906960532675771e-13
3,n_stablecoins_in_top500,42451,35379,23.0,23.0,0.0,4.818716714991916e-43,1.1592195870971118e-42
3,mkt_ret_1d,42451,35379,0.0035755444516458778,0.001194491320241366,0.0023810531314045116,1.357789020674415e-72,4.710696602339807e-72
5,top500_breadth_30d,42288,35520,0.554,0.392,0.16200000000000003,1.50963124779519e-268,2.1386442677098525e-267
5,top500_breadth_7d,42288,35520,0.598,0.484,0.11399999999999999,0.0,0.0
5,breadth_vel,42288,35520,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,9.363057678705705e-146,6.2831044949209335e-145
5,breadth_accel,42288,35520,-0.006000000000000019,-0.010000000000000009,0.00399999999999999,4.389923831641596e-11,6.470696977275185e-11
5,top500_dispersion_30d,40875,34271,0.3891604312850981,0.3453753372160937,0.04378509406900438,5.409972002520247e-125,2.999006218788398e-124
5,top500_dispersion_7d,41348,34784,0.17886638992425113,0.15700228016667717,0.02186410975757397,2.2018742661546387e-179,1.8112191544175255e-178
5,top3_share,42288,35520,0.7192640933429576,0.7172344856260155,0.00202960771694205,8.668136321351326e-60,2.442403051872473e-59
5,top3_share_chg7,42288,35520,-0.0011429935154977366,-0.0008377709163708835,-0.0003052225991268531,0.00019957746305656877,0.00024825489307036603
5,btc_return_30d,40875,34271,0.10272403363308857,0.03965437113714154,0.06306966249594703,0.0,0.0
5,btc_dominance,42288,35520,0.5203125102057986,0.5077651219793351,0.012547388226463507,2.2007070796907742e-58,6.133118090941502e-58
5,btc_dom_chg30,42288,35520,-0.0003729563035672623,-0.0007875573552597048,0.00041460105169244255,0.12489694032898273,0.13668978448021715
5,eth_btc_relative_return_30d,40875,34271,-0.005145799010801588,-0.011449614052472468,0.006303815041670879,1.958889232861526e-05,2.503843380349319e-05
5,eth_btc_relative_return_7d,41348,34784,0.0021262183963719483,-0.0011665769597699605,0.0032927953561419088,1.297018275154839e-12,2.0167052449053896e-12
5,med_ret30_11_50,40875,34271,0.05278389050459087,0.0,0.05278389050459087,1.6858416126639328e-294,2.773481362769696e-293
5,med_ret30_51_200,40875,34271,0.05858146306055445,-0.01156722791058673,0.07014869097114118,1.7001777676445624e-289,2.7096583171835214e-288
5,med_ret30_201_500,40875,34271,0.023383310335886254,-0.010840157468991474,0.03422346780487773,3.592705564899523e-306,6.786221622587988e-305
5,rb_spread,41348,34784,1.0,1.0,0.0,1.953357518065171e-09,2.7672564839256584e-09
5,pos_ret_share,42288,35520,0.498,0.454,0.043999999999999984,2.9415178994601124e-70,9.934928004799055e-70
5,pos_vel7_share,42288,35520,0.356,0.358,-0.0020000000000000018,0.00585726273841836,0.0069308677415159245
5,leadership_width,42288,35520,0.0,0.0,0.0,0.006986965149078519,0.008172826206490928
5,rank_depth_rel,40875,34271,-0.03408294267363521,-0.03105080257535614,-0.003032140098279068,1.2965623228828207e-11,1.9679963829471387e-11
5,vol_med,41358,34793,0.049034851318970535,0.04943480004124896,-0.00039994872227842176,0.7442201924092612,0.7614672816035676
5,chain_tvl_med_chg7,42288,35520,0.03311561106128713,0.014662612371332817,0.018452998689954314,1.3537062586419952e-207,1.2552548943771228e-206
5,stablecoin_change_7d,42288,35520,0.007512120563696101,0.005705771093662548,0.0018063494700335525,5.869666974738876e-78,2.2011251155270786e-77
5,stablecoin_change_30d,42288,35520,0.029090313594286377,0.024403274680238507,0.00468703891404787,3.112324936288779e-47,7.631181334169603e-47
5,dex_volume_change_7d,42288,35520,0.055058636836119446,0.005612391291757612,0.04944624554436183,1.5516727514260475e-75,5.612433356221873e-75
5,total_mcap_chg30,42288,35520,0.11499991075401961,0.048858399345326986,0.06614151140869262,1.545908819922957e-309,3.032359608310416e-308
5,eth_share,42288,35520,0.15159369089028882,0.1562454750383935,-0.004651784148104687,8.0251598880804e-07,1.0686244237391656e-06
5,n_stablecoins_in_top500,42288,35520,23.0,24.0,-1.0,5.603777847750011e-62,1.6331009727728606e-61
5,mkt_ret_1d,42288,35520,0.004907795576496291,0.00197480133350202,0.0029329942429942714,3.978344666290022e-90,1.705004856981438e-89
7,top500_breadth_30d,42018,35137,0.548,0.382,0.16600000000000004,6.350490517245462e-302,1.1168104013086847e-300
7,top500_breadth_7d,42018,35137,0.558,0.398,0.16000000000000003,0.0,0.0
7,breadth_vel,42018,35137,0.0,-0.007999999999999993,0.007999999999999993,4.993905017281764e-90,2.1048690568708263e-89
7,breadth_accel,42018,35137,-0.010000000000000009,-0.008000000000000118,-0.0019999999999998908,0.8626722558142268,0.8677768253752577
7,top500_dispersion_30d,40442,33831,0.39134332405355776,0.3443617989417936,0.04698152511176418,2.866406708123209e-144,1.8985291183673205e-143
7,top500_dispersion_7d,42018,35137,0.17712140651743818,0.1523648794802225,0.024756527037215675,1.1054618013698154e-238,1.3111291132525715e-237
7,top3_share,42018,35137,0.7189434853326881,0.7173779019899225,0.0015655833427656862,5.2644160901996476e-51,1.355985962627182e-50
7,top3_share_chg7,42018,35137,-0.0009093934888307897,-0.0004264752259202087,-0.00048291826291058104,2.05441641738999e-18,3.563783581186718e-18
7,btc_return_30d,40442,33831,0.10268895325272154,0.03601785480369735,0.06667109844902419,0.0,0.0
7,btc_dominance,42018,35137,0.5147385947221038,0.5061290096450891,0.008609585077014703,8.35927225475567e-53,2.2089268652463172e-52
7,btc_dom_chg30,42018,35137,0.0004020168931040402,-0.00047470690389916914,0.0008767237970032093,0.10384036842311453,0.11413488770644055
7,eth_btc_relative_return_30d,40442,33831,-0.00540074346873165,-0.009297453590375149,0.0038967101216434985,1.5781993354802764e-06,2.0797975738887366e-06
7,eth_btc_relative_return_7d,42018,35137,-0.0013380018844603159,-0.0075451854769481574,0.006207183592487842,2.344786116786346e-48,5.805053007577846e-48
7,med_ret30_11_50,40442,33831,0.05487661691334966,-5.447072036923739e-05,0.0549310876337189,0.0,0.0
7,med_ret30_51_200,40442,33831,0.06473091642628703,-0.014509671758707599,0.07924058818499463,0.0,0.0
7,med_ret30_201_500,40442,33831,0.03466148448135686,-0.011210011186407964,0.04587149566776483,0.0,0.0
7,rb_spread,42018,35137,1.0,1.0,0.0,4.927836180667821e-31,1.0052785808562356e-30
7,pos_ret_share,42018,35137,0.48,0.442,0.03799999999999998,7.599296376805561e-39,1.737955673619209e-38
7,pos_vel7_share,42018,35137,0.356,0.362,-0.006000000000000005,1.1730867976027435e-31,2.432009214542273e-31
7,leadership_width,42018,35137,0.0,0.0,0.0,0.6677547713622517,0.6866026882958637
7,rank_depth_rel,40442,33831,-0.03456968457693371,-0.03128836519395062,-0.0032813193829830944,2.3903508623648784e-17,4.077187089652468e-17
7,vol_med,41145,34467,0.04952568833347277,0.04947192819800113,5.376013547164077e-05,0.21467953573783127,0.2285732008899665
7,chain_tvl_med_chg7,42018,35137,0.0371847772107714,0.01423990317335777,0.022944874037413632,0.0,0.0
7,stablecoin_change_7d,42018,35137,0.007805327913408933,0.0055865522915587995,0.002218775621850133,1.2680700724873833e-96,5.723148114766067e-96
7,stablecoin_change_30d,42018,35137,0.02975494053834593,0.024975522876178546,0.0047794176621673845,1.1490466199125305e-52,3.005198852078926e-52
7,dex_volume_change_7d,42018,35137,0.03365328116271393,-0.021081556857063033,0.054734838019776966,8.898784705562295e-80,3.412315939726895e-79
7,total_mcap_chg30,42018,35137,0.11683010512971226,0.04288318696597848,0.07394691816373378,0.0,0.0
7,eth_share,42018,35137,0.1520510270144997,0.15698902212449894,-0.0049379951099992325,4.074831079794542e-05,5.195409626738041e-05
7,n_stablecoins_in_top500,42018,35137,23.0,24.0,-1.0,6.122704284222184e-70,2.054328411153496e-69
7,mkt_ret_1d,42018,35137,0.003955442308330508,0.001596476532198036,0.002358965776132472,6.324422814430616e-54,1.6887202279369709e-53
10,top500_breadth_30d,41955,35238,0.564,0.382,0.18199999999999994,3.521729398659366e-296,5.986939977720922e-295
10,top500_breadth_7d,41955,35238,0.504,0.414,0.09000000000000002,4.524594484492827e-217,4.4375830520987347e-216
10,breadth_vel,41955,35238,-0.0020000000000000018,-0.0040000000000000036,0.0020000000000000018,3.0797696689116027e-11,4.56593759053755e-11
10,breadth_accel,41955,35238,-0.01200000000000001,0.001999999999999974,-0.013999999999999985,1.3422918504141222e-50,3.440044440759811e-50
10,top500_dispersion_30d,40372,34042,0.39398892302621175,0.3386679795015271,0.05532094352468464,4.898095482627765e-174,3.784891963848727e-173
10,top500_dispersion_7d,41188,34613,0.17454019051394679,0.15152511652251782,0.023015073991428964,8.662107725242183e-236,9.817055421941141e-235
10,top3_share,41955,35238,0.7184549992693909,0.7172799497577721,0.001175049511618842,1.4664254015147754e-33,3.15559896528496e-33
10,top3_share_chg7,41955,35238,-0.0012184937101920035,-0.00038515413938378096,-0.0008333395708082225,3.9997187722202684e-28,7.968189741532566e-28
10,btc_return_30d,40372,34042,0.10068078133075442,0.03370119076172484,0.06697959056902958,0.0,0.0
10,btc_dominance,41955,35238,0.5161092325463927,0.5077651219793351,0.008344110567057639,3.4903437605738115e-45,8.51710678417533e-45
10,btc_dom_chg30,41955,35238,-0.0007180930231368565,-0.001085199432204531,0.00036710640906767456,0.8072274906022023,0.8224210994649842
10,eth_btc_relative_return_30d,40372,34042,-0.008192825014284644,-0.010362734737016988,0.002169909722732344,0.0030822404992092915,0.0036900062314477434
10,eth_btc_relative_return_7d,41188,34613,-0.004793938007835674,-0.006084471946138148,0.0012905339383024739,0.0003398537610686141,0.0004176516099879354
10,med_ret30_11_50,40372,34042,0.058261728570054516,-0.00010510715758743627,0.05836683572764195,0.0,0.0
10,med_ret30_51_200,40372,34042,0.07658386158414932,-0.015294590793243079,0.0918784523773924,0.0,0.0
10,med_ret30_201_500,40372,34042,0.035982994586505446,-0.01388043788925708,0.049863432475762526,0.0,0.0
10,rb_spread,41188,34613,1.0,1.0,0.0,2.492630445645428e-71,8.531822330732672e-71
10,pos_ret_share,41955,35238,0.462,0.446,0.016000000000000014,1.3804124531372735e-08,1.9235255494535777e-08
10,pos_vel7_share,41955,35238,0.35,0.356,-0.006000000000000005,3.406816569944743e-24,6.3643826031934755e-24
10,leadership_width,41955,35238,0.0,0.0,0.0,0.006928900035298818,0.008123537972419303
10,rank_depth_rel,40372,34042,-0.034474803264105125,-0.03105080257535614,-0.003424000688748985,1.8211212412963346e-18,3.1698697374100023e-18
10,vol_med,41162,34677,0.049945747072406316,0.049867538525248806,7.820854715751002e-05,0.0022343488579512705,0.0026812186295415243
10,chain_tvl_med_chg7,41955,35238,0.023335063961824387,0.005463082705919664,0.017871981255904723,0.0,0.0
10,stablecoin_change_7d,41955,35238,0.00740353665149418,0.005107334271018615,0.002296202380475565,1.571917594615607e-125,8.809648057735819e-125
10,stablecoin_change_30d,41955,35238,0.029824962214320738,0.02540490718087729,0.0044200550334434485,5.957719205678524e-67,1.923061262592435e-66
10,dex_volume_change_7d,41955,35238,0.016100008107470032,-0.018053980104847378,0.03415398821231741,2.2469592232265538e-69,7.441228596399627e-69
10,total_mcap_chg30,41955,35238,0.11499991075401961,0.04541712083842331,0.0695827899155963,0.0,0.0
10,eth_share,41955,35238,0.1514721451161436,0.15531853678122554,-0.0038463916650819385,3.3246752902609883e-06,4.347652302648985e-06
10,n_stablecoins_in_top500,41955,35238,23.0,24.0,-1.0,5.288511081453666e-75,1.8993948250291334e-74
10,mkt_ret_1d,41955,35238,0.0026785406883431963,0.0019116830461419806,0.0007668576422012157,9.576190440436211e-08,1.3058441509685742e-07
14,top500_breadth_30d,41669,35064,0.542,0.366,0.17600000000000005,1.0080403073545574e-304,1.8360734169672297e-303
14,top500_breadth_7d,41669,35064,0.438,0.414,0.02400000000000002,3.739934496794775e-15,6.17270742189429e-15
14,breadth_vel,41669,35064,-0.0040000000000000036,-0.0040000000000000036,0.0,0.31687787913798204,0.33390024454622075
14,breadth_accel,41669,35064,-0.008000000000000007,0.0020000000000000018,-0.010000000000000009,2.7694404382728453e-22,4.990864394060605e-22
14,top500_dispersion_30d,40115,33874,0.39483125024886057,0.3405758384661641,0.05425541178269644,1.5222351885827115e-209,1.4376665669947832e-208
14,top500_dispersion_7d,40909,34325,0.17151363675082046,0.15085920944532874,0.020654427305491718,1.7528440303957784e-138,1.1036425376566013e-137
14,top3_share,41669,35064,0.7181567546698163,0.7167174035720034,0.001439351097812902,2.043912135242256e-21,3.657526978854564e-21
14,top3_share_chg7,41669,35064,-0.0011429935154977366,-0.00027735320819921583,-0.0008656403072985208,2.9958359376444126e-36,6.671949031435155e-36
14,btc_return_30d,40115,33874,0.09192052646329163,0.03498676023734171,0.05693376622594992,0.0,0.0
14,btc_dominance,41669,35064,0.5136718701286246,0.5073652398487964,0.00630663027982814,1.9197822421686488e-41,4.47072576943384e-41
14,btc_dom_chg30,41669,35064,-0.0012427663278244405,-0.0010053919914032594,-0.0002373743364211811,0.013462696686750396,0.015533880792404302
14,eth_btc_relative_return_30d,40115,33874,-0.009297453590375149,-0.008613451537629713,-0.000684002052745436,0.1579699993808743,0.17068792305984298
