chain,start,end,duration_d,first_native_impulse_idx_offset,in_conc_at_end,state_end_plus7,state_end_plus30,subperiod
Arbitrum,2023-02-11 23:59:59,2023-02-15 23:59:59,5,4.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Arbitrum,2023-02-16 23:59:59,2023-02-24 23:59:59,9,2.0,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
Arbitrum,2023-03-03 23:59:59,2023-03-07 23:59:59,5,2.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-03-20 23:59:59,2023-03-30 23:59:59,11,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-04-02 23:59:59,2023-04-04 23:59:59,3,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-04-06 23:59:59,2023-04-08 23:59:59,3,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-04-11 23:59:59,2023-04-13 23:59:59,3,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-04-28 23:59:59,2023-05-01 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
Arbitrum,2023-05-06 23:59:59,2023-05-10 23:59:59,5,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-05-11 23:59:59,2023-05-14 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-05-21 23:59:59,2023-05-24 23:59:59,4,1.0,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2023
Arbitrum,2023-07-03 23:59:59,2023-07-06 23:59:59,4,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-09-30 23:59:59,2023-10-02 23:59:59,3,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-10-05 23:59:59,2023-10-07 23:59:59,3,,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2023
Arbitrum,2023-10-08 23:59:59,2023-10-10 23:59:59,3,1.0,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Arbitrum,2023-10-22 23:59:59,2023-10-24 23:59:59,3,,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Arbitrum,2023-10-30 23:59:59,2023-11-01 23:59:59,3,1.0,True,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-11-02 23:59:59,2023-11-04 23:59:59,3,1.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Arbitrum,2023-11-06 23:59:59,2023-11-16 23:59:59,9,3.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Arbitrum,2023-11-25 23:59:59,2023-11-28 23:59:59,4,3.0,False,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Arbitrum,2023-12-03 23:59:59,2023-12-07 23:59:59,4,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-12-09 23:59:59,2023-12-13 23:59:59,4,1.0,True,BTC_CONCENTRATION,ETH_BROADENING,2023
Arbitrum,2023-12-15 23:59:59,2023-12-17 23:59:59,3,,False,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,2023
Arbitrum,2023-12-29 23:59:59,2023-12-31 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,
Arbitrum,2024-02-05 23:59:59,2024-02-07 23:59:59,3,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-02-08 23:59:59,2024-02-22 23:59:59,15,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-02-26 23:59:59,2024-03-15 23:59:59,19,1.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-03-27 23:59:59,2024-04-03 23:59:59,8,3.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-04-10 23:59:59,2024-04-14 23:59:59,5,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-04-22 23:59:59,2024-04-24 23:59:59,3,,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-04-25 23:59:59,2024-04-29 23:59:59,5,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-09 23:59:59,2024-05-12 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Arbitrum,2024-05-19 23:59:59,2024-05-21 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-22 23:59:59,2024-05-26 23:59:59,5,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-05-27 23:59:59,2024-05-29 23:59:59,3,1.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-06-06 23:59:59,2024-06-10 23:59:59,5,1.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-07-02 23:59:59,2024-07-06 23:59:59,5,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Arbitrum,2024-07-14 23:59:59,2024-07-20 23:59:59,7,6.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-07-22 23:59:59,2024-07-27 23:59:59,6,1.0,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
Arbitrum,2024-09-15 23:59:59,2024-09-17 23:59:59,3,,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Arbitrum,2024-10-17 23:59:59,2024-10-22 23:59:59,6,5.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2024-11-08 23:59:59,2024-11-10 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Arbitrum,2024-11-11 23:59:59,2024-11-13 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Arbitrum,2024-12-02 23:59:59,2024-12-15 23:59:59,14,5.0,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2024
Arbitrum,2025-02-15 23:59:59,2025-02-19 23:59:59,5,3.0,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Arbitrum,2025-02-23 23:59:59,2025-02-26 23:59:59,4,,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-03-20 23:59:59,2025-03-23 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-03-25 23:59:59,2025-03-27 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-04-30 23:59:59,2025-05-02 23:59:59,3,,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-03 23:59:59,2025-05-05 23:59:59,3,,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-14 23:59:59,2025-05-16 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-23 23:59:59,2025-05-26 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-05-27 23:59:59,2025-05-29 23:59:59,3,2.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2025-06-15 23:59:59,2025-06-17 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Arbitrum,2025-06-26 23:59:59,2025-06-29 23:59:59,4,1.0,True,BTC_CONCENTRATION,ETH_BROADENING,2025-2026
Arbitrum,2025-07-06 23:59:59,2025-07-09 23:59:59,4,1.0,True,ETH_BROADENING,BROAD_RISK_EXPANSION,2025-2026
Arbitrum,2025-07-14 23:59:59,2025-07-25 23:59:59,12,1.0,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Arbitrum,2025-07-28 23:59:59,2025-07-30 23:59:59,3,2.0,False,ETH_BROADENING,ETH_BROADENING,2025-2026
Arbitrum,2025-09-05 23:59:59,2025-09-11 23:59:59,7,1.0,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-09-13 23:59:59,2025-09-21 23:59:59,9,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-10-01 23:59:59,2025-10-04 23:59:59,4,3.0,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Arbitrum,2025-10-06 23:59:59,2025-10-09 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Arbitrum,2025-10-10 23:59:59,2025-10-12 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Arbitrum,2026-01-02 23:59:59,2026-01-10 23:59:59,9,2.0,False,MID_CAP_ROTATION,CAPITAL_EXIT,2025-2026
Arbitrum,2026-03-04 23:59:59,2026-03-09 23:59:59,6,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2026-03-16 23:59:59,2026-03-24 23:59:59,9,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Arbitrum,2026-05-06 23:59:59,2026-05-08 23:59:59,3,,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Arbitrum,2026-05-15 23:59:59,2026-05-18 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Arbitrum,2026-07-06 23:59:59,2026-07-09 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2021-05-12 23:59:59,2021-05-14 23:59:59,3,,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-10-28 23:59:59,2021-11-03 23:59:59,7,3.0,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2020-2021
Avalanche,2021-11-11 23:59:59,2021-11-13 23:59:59,3,,False,ETH_BROADENING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-11-23 23:59:59,2021-11-29 23:59:59,7,2.0,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-12-01 23:59:59,2021-12-03 23:59:59,3,2.0,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2020-2021
Avalanche,2021-12-04 23:59:59,2021-12-06 23:59:59,3,,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2021-12-24 23:59:59,2021-12-26 23:59:59,3,2.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2021-12-27 23:59:59,2021-12-29 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2020-2021
Avalanche,2022-02-07 23:59:59,2022-02-10 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2022
Avalanche,2022-02-11 23:59:59,2022-02-15 23:59:59,5,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-02-16 23:59:59,2022-02-18 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2022
Avalanche,2022-02-20 23:59:59,2022-02-23 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2022
Avalanche,2022-03-07 23:59:59,2022-03-09 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2022
Avalanche,2022-03-16 23:59:59,2022-03-18 23:59:59,3,,False,BTC_CONCENTRATION,ETH_BROADENING,2022
Avalanche,2022-04-23 23:59:59,2022-04-25 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2022
Avalanche,2022-06-10 23:59:59,2022-06-13 23:59:59,4,1.0,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-06-30 23:59:59,2022-07-02 23:59:59,3,,False,CAPITAL_EXIT,ETH_BROADENING,2022
Avalanche,2022-08-14 23:59:59,2022-08-17 23:59:59,4,2.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-08-27 23:59:59,2022-08-29 23:59:59,3,1.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2022-10-01 23:59:59,2022-10-04 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2022
Avalanche,2022-12-01 23:59:59,2022-12-03 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Avalanche,2023-01-17 23:59:59,2023-01-23 23:59:59,7,3.0,False,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Avalanche,2023-02-03 23:59:59,2023-02-06 23:59:59,4,1.0,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-02-08 23:59:59,2023-02-10 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Avalanche,2023-02-17 23:59:59,2023-02-19 23:59:59,3,1.0,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
Avalanche,2023-03-08 23:59:59,2023-03-10 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Avalanche,2023-04-06 23:59:59,2023-04-10 23:59:59,5,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-06-28 23:59:59,2023-06-30 23:59:59,3,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-07-03 23:59:59,2023-07-08 23:59:59,6,1.0,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-07-15 23:59:59,2023-07-17 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2023-10-08 23:59:59,2023-10-13 23:59:59,5,1.0,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Avalanche,2023-10-19 23:59:59,2023-10-24 23:59:59,6,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Avalanche,2023-10-30 23:59:59,2023-11-04 23:59:59,6,1.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Avalanche,2023-12-19 23:59:59,2023-12-29 23:59:59,10,2.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2023
Avalanche,2024-01-16 23:59:59,2024-01-19 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-02-19 23:59:59,2024-02-23 23:59:59,5,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-03-04 23:59:59,2024-03-12 23:59:59,9,2.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-04-11 23:59:59,2024-04-14 23:59:59,4,1.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-05-08 23:59:59,2024-05-12 23:59:59,5,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-05-22 23:59:59,2024-05-29 23:59:59,8,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-07-07 23:59:59,2024-07-09 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-07-13 23:59:59,2024-07-20 23:59:59,8,7.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-09-10 23:59:59,2024-09-14 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Avalanche,2024-09-15 23:59:59,2024-09-18 23:59:59,4,3.0,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Avalanche,2024-10-01 23:59:59,2024-10-03 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Avalanche,2024-10-18 23:59:59,2024-10-22 23:59:59,5,3.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-11-08 23:59:59,2024-11-10 23:59:59,3,2.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Avalanche,2024-11-11 23:59:59,2024-11-14 23:59:59,4,2.0,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Avalanche,2024-11-29 23:59:59,2024-12-02 23:59:59,4,,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2024-12-03 23:59:59,2024-12-07 23:59:59,5,1.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
Avalanche,2024-12-09 23:59:59,2024-12-11 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Avalanche,2025-01-06 23:59:59,2025-01-10 23:59:59,5,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-03-09 23:59:59,2025-03-11 23:59:59,3,,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-03-30 23:59:59,2025-04-01 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-04-17 23:59:59,2025-04-19 23:59:59,3,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-04-30 23:59:59,2025-05-02 23:59:59,3,,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-05 23:59:59,2025-05-07 23:59:59,3,,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-17 23:59:59,2025-05-19 23:59:59,3,1.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-05-29 23:59:59,2025-05-31 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2025-06-10 23:59:59,2025-06-12 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2025-06-26 23:59:59,2025-06-30 23:59:59,5,1.0,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2025-2026
Avalanche,2025-07-04 23:59:59,2025-07-08 23:59:59,5,1.0,True,ETH_BROADENING,BROAD_RISK_EXPANSION,2025-2026
Avalanche,2025-07-12 23:59:59,2025-07-15 23:59:59,4,3.0,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-07-16 23:59:59,2025-07-19 23:59:59,4,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-07-20 23:59:59,2025-07-24 23:59:59,5,1.0,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Avalanche,2025-07-28 23:59:59,2025-07-30 23:59:59,3,2.0,False,ETH_BROADENING,ETH_BROADENING,2025-2026
Avalanche,2025-07-31 23:59:59,2025-08-02 23:59:59,3,,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Avalanche,2025-08-09 23:59:59,2025-08-12 23:59:59,4,2.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-08-13 23:59:59,2025-08-16 23:59:59,4,,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Avalanche,2025-08-23 23:59:59,2025-08-25 23:59:59,3,1.0,False,ETH_BROADENING,BTC_CONCENTRATION,2025-2026
Avalanche,2025-09-09 23:59:59,2025-09-11 23:59:59,3,1.0,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-09-24 23:59:59,2025-09-26 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2025-10-03 23:59:59,2025-10-09 23:59:59,7,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-10-28 23:59:59,2025-10-31 23:59:59,4,3.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2025-12-10 23:59:59,2025-12-12 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Avalanche,2026-01-03 23:59:59,2026-01-10 23:59:59,8,1.0,False,MID_CAP_ROTATION,CAPITAL_EXIT,2025-2026
Avalanche,2026-04-05 23:59:59,2026-04-07 23:59:59,3,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-04-17 23:59:59,2026-04-20 23:59:59,4,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-05-14 23:59:59,2026-05-16 23:59:59,3,1.0,True,MID_CAP_ROTATION,LARGE_ALT_ROTATION,2025-2026
Avalanche,2026-06-18 23:59:59,2026-06-20 23:59:59,3,,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Avalanche,2026-07-04 23:59:59,2026-07-07 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Avalanche,2026-08-06 23:59:59,2026-08-08 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,,2025-2026
Polygon,2021-12-01 23:59:59,2021-12-11 23:59:59,11,2.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Polygon,2021-12-20 23:59:59,2021-12-27 23:59:59,8,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2020-2021
Polygon,2021-12-28 23:59:59,2022-01-27 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-02-07 23:59:59,2022-02-13 23:59:59,7,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-03-19 23:59:59,2022-03-22 23:59:59,4,2.0,True,MID_CAP_ROTATION,MID_CAP_ROTATION,2022
Polygon,2022-04-06 23:59:59,2022-04-08 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-05-05 23:59:59,2022-05-12 23:59:59,8,1.0,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-08-15 23:59:59,2022-08-25 23:59:59,11,1.0,False,ETH_BROADENING,NARROW_LEADERSHIP,2022
Polygon,2022-09-30 23:59:59,2022-10-02 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-11-07 23:59:59,2022-11-10 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-12-01 23:59:59,2022-12-05 23:59:59,5,4.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-12-07 23:59:59,2022-12-09 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2023-01-08 23:59:59,2023-01-20 23:59:59,13,1.0,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Polygon,2023-02-09 23:59:59,2023-02-11 23:59:59,3,,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Polygon,2023-02-19 23:59:59,2023-02-26 23:59:59,8,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-03-19 23:59:59,2023-03-26 23:59:59,8,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-03-31 23:59:59,2023-04-02 23:59:59,3,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-05-01 23:59:59,2023-05-03 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
Polygon,2023-05-25 23:59:59,2023-05-28 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-05-30 23:59:59,2023-06-03 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-06-23 23:59:59,2023-06-26 23:59:59,3,2.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-06-27 23:59:59,2023-06-30 23:59:59,4,,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-07-02 23:59:59,2023-07-09 23:59:59,8,2.0,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-07-16 23:59:59,2023-07-20 23:59:59,5,3.0,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-08-10 23:59:59,2023-08-14 23:59:59,5,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-09-03 23:59:59,2023-09-06 23:59:59,4,,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-09-09 23:59:59,2023-09-11 23:59:59,3,,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-10-08 23:59:59,2023-10-10 23:59:59,3,1.0,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Polygon,2023-10-28 23:59:59,2023-11-02 23:59:59,6,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-11-12 23:59:59,2023-11-17 23:59:59,5,1.0,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Polygon,2023-12-03 23:59:59,2023-12-07 23:59:59,4,1.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-12-08 23:59:59,2023-12-13 23:59:59,5,,True,BTC_CONCENTRATION,ETH_BROADENING,2023
Polygon,2023-12-15 23:59:59,2023-12-17 23:59:59,3,,False,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,2023
Polygon,2023-12-24 23:59:59,2023-12-30 23:59:59,6,1.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2024-01-16 23:59:59,2024-01-19 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
