chain,start,end,duration_d,brd_chg,disp_chg,rb_spread,has_opposing,classification,in_conc,state7,state30,subperiod
Solana,2021-10-14 23:59:59,2021-10-20 23:59:59,7,0.364,0.07291,0.00633,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,ETH_BROADENING,2020-2021
Solana,2021-10-27 23:59:59,2021-10-29 23:59:59,3,0.088,0.0517,0.01445,False,RANK_BAND_REPRICING,True,MID_CAP_ROTATION,ETH_BROADENING,2020-2021
Solana,2021-10-30 23:59:59,2021-11-01 23:59:59,3,-0.106,-0.00824,0.013,True,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MID_CAP_ROTATION,2020-2021
Solana,2021-11-10 23:59:59,2021-11-12 23:59:59,3,-0.014,-0.07785,0.01229,False,RANK_BAND_REPRICING,False,ETH_BROADENING,STABLECOIN_PARKING,2020-2021
Solana,2021-12-19 23:59:59,2021-12-24 23:59:59,6,0.024,-0.01732,0.01163,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Solana,2021-12-26 23:59:59,2021-12-30 23:59:59,5,-0.092,0.00738,0.00653,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2020-2021
Solana,2022-02-06 23:59:59,2022-02-09 23:59:59,4,0.0,,0.01,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2022
Solana,2022-03-02 23:59:59,2022-03-05 23:59:59,4,-0.148,-0.14711,0.00489,False,GLOBAL_BREADTH_DISPERSION,True,STABLECOIN_PARKING,BROAD_RISK_EXPANSION,2022
Solana,2022-03-13 23:59:59,2022-03-15 23:59:59,3,0.014,-0.00813,0.00368,False,TRUE_STALL,False,BTC_CONCENTRATION,MID_CAP_ROTATION,2022
Solana,2022-03-16 23:59:59,2022-03-23 23:59:59,8,0.53,0.09446,0.00323,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,SMALL_CAP_ROTATION,2022
Solana,2022-03-30 23:59:59,2022-04-03 23:59:59,5,0.086,0.03213,0.00821,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Solana,2022-04-04 23:59:59,2022-04-07 23:59:59,4,0.004,0.06547,0.01909,False,RANK_BAND_REPRICING,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2022
Solana,2022-04-20 23:59:59,2022-04-22 23:59:59,3,-0.208,-0.02466,0.0049,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2022
Solana,2022-05-20 23:59:59,2022-05-24 23:59:59,5,0.014,-0.00704,0.00395,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2022
Solana,2022-06-10 23:59:59,2022-06-12 23:59:59,3,-0.252,0.33344,0.02762,False,RANK_BAND_REPRICING,True,CAPITAL_EXIT,CAPITAL_EXIT,2022
Solana,2022-06-25 23:59:59,2022-07-01 23:59:59,7,-0.098,-0.00087,0.01187,False,RANK_BAND_REPRICING,False,CAPITAL_EXIT,ETH_BROADENING,2022
Solana,2022-07-21 23:59:59,2022-07-25 23:59:59,5,-0.382,-0.08947,0.007,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,BROAD_RISK_EXPANSION,2022
Solana,2022-08-03 23:59:59,2022-08-05 23:59:59,3,0.05,-0.04458,0.01404,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Solana,2022-11-01 23:59:59,2022-11-03 23:59:59,3,-0.154,0.03664,0.00511,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2022
Solana,2023-01-05 23:59:59,2023-01-10 23:59:59,6,0.146,0.01128,0.00873,False,GLOBAL_BREADTH_DISPERSION,True,ETH_BROADENING,MID_CAP_ROTATION,2023
Solana,2023-01-17 23:59:59,2023-01-20 23:59:59,4,0.004,0.05329,0.00698,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Solana,2023-01-21 23:59:59,2023-01-23 23:59:59,3,0.02,0.029,0.01461,False,RANK_BAND_REPRICING,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Solana,2023-02-21 23:59:59,2023-02-27 23:59:59,7,-0.126,-0.25898,0.0123,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Solana,2023-03-17 23:59:59,2023-03-20 23:59:59,4,-0.102,-0.07646,0.00805,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-03-21 23:59:59,2023-03-25 23:59:59,5,-0.074,-0.00702,0.01055,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-03-27 23:59:59,2023-03-29 23:59:59,3,0.032,0.01778,0.00738,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Solana,2023-04-15 23:59:59,2023-04-17 23:59:59,3,-0.076,-0.02924,0.00356,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-04-30 23:59:59,2023-05-03 23:59:59,4,0.002,-0.00141,0.00557,False,TRUE_STALL,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
Solana,2023-05-29 23:59:59,2023-06-02 23:59:59,4,0.034,0.01757,0.00454,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-07-04 23:59:59,2023-07-08 23:59:59,5,0.106,-0.24676,0.00988,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-07-12 23:59:59,2023-07-19 23:59:59,8,0.72,,0.00696,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-08-01 23:59:59,2023-08-04 23:59:59,4,-0.072,-0.0124,0.00446,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-08-10 23:59:59,2023-08-12 23:59:59,3,-0.118,-0.00534,0.00412,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Solana,2023-08-15 23:59:59,2023-08-17 23:59:59,3,-0.088,0.48323,0.0272,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Solana,2023-08-26 23:59:59,2023-08-28 23:59:59,3,-0.124,,0.00404,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Solana,2023-08-29 23:59:59,2023-09-02 23:59:59,4,-0.048,0.01612,0.00448,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Solana,2023-09-09 23:59:59,2023-09-11 23:59:59,3,-0.048,-0.00091,0.00937,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Solana,2023-10-07 23:59:59,2023-10-10 23:59:59,4,-0.018,-0.0659,0.00627,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Solana,2023-10-26 23:59:59,2023-10-29 23:59:59,4,-0.01,-0.04542,0.00748,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Solana,2023-11-25 23:59:59,2023-11-30 23:59:59,6,-0.066,0.03025,0.00562,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Solana,2023-12-15 23:59:59,2023-12-18 23:59:59,4,0.066,0.03313,0.01092,False,RANK_BAND_REPRICING,True,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,2023
Solana,2024-01-30 23:59:59,2024-02-13 23:59:59,15,-0.258,,0.00367,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2024
Solana,2024-02-18 23:59:59,2024-02-28 23:59:59,11,0.062,0.12508,0.00542,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Solana,2024-03-08 23:59:59,2024-03-11 23:59:59,4,-0.014,-0.05683,0.0072,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-03-12 23:59:59,2024-03-17 23:59:59,6,-0.084,-0.09727,0.01394,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-03-18 23:59:59,2024-03-30 23:59:59,13,-0.03,-0.15513,0.00425,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-04-04 23:59:59,2024-04-06 23:59:59,3,-0.158,-0.06177,0.0055,False,GLOBAL_BREADTH_DISPERSION,True,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-04-25 23:59:59,2024-04-29 23:59:59,5,-0.02,-0.02408,0.00657,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-05-05 23:59:59,2024-05-14 23:59:59,9,0.036,-2.5052,0.00752,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-05-22 23:59:59,2024-05-28 23:59:59,7,0.206,0.05404,0.00489,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-06-02 23:59:59,2024-06-04 23:59:59,3,0.052,-0.00391,0.0066,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-07-12 23:59:59,2024-07-15 23:59:59,4,0.108,0.03078,0.01006,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-07-17 23:59:59,2024-07-19 23:59:59,3,0.2,0.0266,0.00857,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-07-30 23:59:59,2024-08-02 23:59:59,3,-0.092,-0.0315,0.0176,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-08-13 23:59:59,2024-08-18 23:59:59,4,-0.084,0.01153,0.00619,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Solana,2024-08-20 23:59:59,2024-08-22 23:59:59,3,0.076,-0.01895,0.01801,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-09-14 23:59:59,2024-09-18 23:59:59,5,0.474,,0.00335,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Solana,2024-09-21 23:59:59,2024-09-24 23:59:59,4,-0.11,-0.0172,0.00696,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-10-01 23:59:59,2024-10-04 23:59:59,4,-0.034,0.01041,0.01006,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-10-23 23:59:59,2024-10-25 23:59:59,3,-0.104,-0.00473,0.02754,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2024
Solana,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.044,0.02039,0.01031,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Solana,2024-11-21 23:59:59,2024-11-30 23:59:59,10,0.206,0.17091,0.01455,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-12-01 23:59:59,2024-12-06 23:59:59,6,0.07,0.13337,0.02331,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Solana,2024-12-07 23:59:59,2024-12-12 23:59:59,6,0.012,-0.32537,0.01892,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Solana,2025-01-06 23:59:59,2025-01-10 23:59:59,5,-0.048,-0.15528,0.01507,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Solana,2025-01-25 23:59:59,2025-01-28 23:59:59,4,-0.114,0.1418,0.0179,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Solana,2025-02-15 23:59:59,2025-02-17 23:59:59,3,-0.004,-0.09486,0.01045,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-03-07 23:59:59,2025-03-09 23:59:59,3,-0.024,0.05588,0.01153,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-03-18 23:59:59,2025-03-23 23:59:59,6,0.044,-0.05114,0.00618,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Solana,2025-04-17 23:59:59,2025-04-22 23:59:59,6,0.094,0.0031,0.01403,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
Solana,2025-05-01 23:59:59,2025-05-04 23:59:59,4,-0.008,0.02268,0.01507,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2025-2026
Solana,2025-05-17 23:59:59,2025-05-19 23:59:59,3,-0.006,0.03519,0.01013,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-05-27 23:59:59,2025-05-30 23:59:59,4,-0.364,0.01487,0.01669,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Solana,2025-06-12 23:59:59,2025-06-16 23:59:59,5,0.076,-0.01426,0.01272,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Solana,2025-07-17 23:59:59,2025-07-21 23:59:59,5,0.162,0.07255,0.00758,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-07-26 23:59:59,2025-07-30 23:59:59,5,-0.01,-0.06203,0.00971,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,ETH_BROADENING,2025-2026
Solana,2025-08-08 23:59:59,2025-08-12 23:59:59,5,-0.15,-0.04373,0.00368,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Solana,2025-08-14 23:59:59,2025-08-20 23:59:59,7,-0.162,-0.0234,0.01271,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,2025-2026
Solana,2025-08-24 23:59:59,2025-08-26 23:59:59,3,-0.1,-0.01393,0.02627,False,RANK_BAND_REPRICING,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-09-04 23:59:59,2025-09-06 23:59:59,3,-0.082,0.00591,0.00379,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-09-18 23:59:59,2025-09-21 23:59:59,4,-0.466,-0.15248,0.007,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-10-02 23:59:59,2025-10-11 23:59:59,10,-0.282,-0.09214,0.01711,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Solana,2025-10-28 23:59:59,2025-10-31 23:59:59,4,-0.042,-0.08144,0.01687,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2025-11-30 23:59:59,2025-12-03 23:59:59,4,0.032,-0.03084,0.01107,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Solana,2026-01-17 23:59:59,2026-01-20 23:59:59,4,-0.358,0.05968,0.01795,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Solana,2026-02-27 23:59:59,2026-03-01 23:59:59,3,0.042,-0.02092,0.0078,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Solana,2026-03-07 23:59:59,2026-03-09 23:59:59,3,-0.318,-0.07844,0.0088,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Solana,2026-04-17 23:59:59,2026-04-22 23:59:59,6,-0.034,-3.76053,0.00761,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Arbitrum,2021-09-01 23:59:59,2021-09-04 23:59:59,4,0.002,0.02024,0.00838,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2020-2021
Arbitrum,2021-09-11 23:59:59,2021-09-17 23:59:59,7,-0.058,-0.08692,0.00289,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2020-2021
Arbitrum,2021-09-18 23:59:59,2021-09-20 23:59:59,3,-0.214,-0.13599,0.01847,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2020-2021
Arbitrum,2021-09-21 23:59:59,2021-10-05 23:59:59,14,-0.004,-0.02761,0.00475,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2020-2021
Arbitrum,2021-10-12 23:59:59,2021-10-31 23:59:59,20,0.348,0.22929,0.00446,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MID_CAP_ROTATION,2020-2021
Arbitrum,2021-11-06 23:59:59,2021-11-12 23:59:59,7,-0.036,0.06478,0.00881,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,STABLECOIN_PARKING,2020-2021
Arbitrum,2021-12-13 23:59:59,2021-12-15 23:59:59,3,0.03,-0.03324,0.01654,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2020-2021
Arbitrum,2021-12-22 23:59:59,2022-01-27 23:59:59,10,-0.094,0.01224,0.00815,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-02-11 23:59:59,2022-02-13 23:59:59,3,0.0,,0.01445,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-02-16 23:59:59,2022-02-18 23:59:59,3,0.0,,0.00829,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2022
Arbitrum,2022-03-01 23:59:59,2022-03-06 23:59:59,6,-0.334,-0.08385,0.0054,False,GLOBAL_BREADTH_DISPERSION,True,STABLECOIN_PARKING,BROAD_RISK_EXPANSION,2022
Arbitrum,2022-03-17 23:59:59,2022-03-25 23:59:59,9,0.598,0.11061,0.00299,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2022
Arbitrum,2022-04-04 23:59:59,2022-04-07 23:59:59,4,0.004,0.06547,0.01909,False,RANK_BAND_REPRICING,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-06-27 23:59:59,2022-06-29 23:59:59,3,-0.072,0.02695,0.01171,False,RANK_BAND_REPRICING,False,CAPITAL_EXIT,ETH_BROADENING,2022
Arbitrum,2022-07-19 23:59:59,2022-07-26 23:59:59,8,-0.356,-0.14925,0.00751,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,BROAD_RISK_EXPANSION,2022
Arbitrum,2022-07-27 23:59:59,2022-08-01 23:59:59,6,0.212,0.10751,0.00651,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2022
Arbitrum,2022-08-08 23:59:59,2022-08-10 23:59:59,3,0.046,0.06815,0.00756,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-08-18 23:59:59,2022-08-20 23:59:59,3,-0.186,-0.01122,0.02068,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2022
Arbitrum,2022-09-04 23:59:59,2022-09-08 23:59:59,5,0.008,0.08894,0.00566,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2022
Arbitrum,2022-09-28 23:59:59,2022-10-05 23:59:59,7,0.072,0.18518,0.00413,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2022
Arbitrum,2022-10-06 23:59:59,2022-10-09 23:59:59,4,-0.206,0.0055,0.00311,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-10-30 23:59:59,2022-11-19 23:59:59,6,-0.29,0.08104,0.00587,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Arbitrum,2022-12-06 23:59:59,2022-12-19 23:59:59,14,0.082,0.05414,0.00563,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2022
Arbitrum,2023-01-26 23:59:59,2023-02-03 23:59:59,9,-0.008,0.16674,0.00211,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-02-11 23:59:59,2023-02-15 23:59:59,5,-0.054,-0.04586,0.00761,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Arbitrum,2023-02-16 23:59:59,2023-02-24 23:59:59,9,-0.108,0.06686,0.00488,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
Arbitrum,2023-03-03 23:59:59,2023-03-07 23:59:59,5,-0.15,-0.04273,0.01864,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-03-20 23:59:59,2023-03-30 23:59:59,11,0.012,-0.01575,0.0081,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-04-02 23:59:59,2023-04-04 23:59:59,3,0.082,0.00989,0.00421,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-04-06 23:59:59,2023-04-08 23:59:59,3,0.218,0.0646,0.00473,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-04-11 23:59:59,2023-04-13 23:59:59,3,-0.166,-0.03123,0.0061,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-04-28 23:59:59,2023-05-01 23:59:59,4,-0.124,-0.00797,0.00829,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
Arbitrum,2023-05-06 23:59:59,2023-05-10 23:59:59,5,-0.082,-0.01391,0.00977,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-05-11 23:59:59,2023-05-14 23:59:59,3,-0.01,-0.01368,0.01009,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-05-21 23:59:59,2023-05-24 23:59:59,4,-0.024,0.03117,0.00825,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2023
Arbitrum,2023-07-03 23:59:59,2023-07-06 23:59:59,4,-0.038,1.30773,0.00804,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-09-30 23:59:59,2023-10-02 23:59:59,3,0.636,,0.00275,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Arbitrum,2023-10-05 23:59:59,2023-10-07 23:59:59,3,0.01,0.00976,0.00467,False,TRUE_STALL,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2023
Arbitrum,2023-10-08 23:59:59,2023-10-10 23:59:59,3,-0.046,-0.02071,0.00771,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Arbitrum,2023-10-22 23:59:59,2023-10-24 23:59:59,3,0.186,0.02044,0.01125,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Arbitrum,2023-10-30 23:59:59,2023-11-01 23:59:59,3,0.012,0.03516,0.00445,False,GLOBAL_BREADTH_DISPERSION,True,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Arbitrum,2023-11-02 23:59:59,2023-11-04 23:59:59,3,0.026,-0.04309,0.00652,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Arbitrum,2023-11-06 23:59:59,2023-11-16 23:59:59,9,-0.864,,0.00724,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Arbitrum,2023-11-25 23:59:59,2023-11-28 23:59:59,4,-0.052,-0.00492,0.00608,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
Arbitrum,2023-12-03 23:59:59,2023-12-07 23:59:59,4,0.018,0.01478,0.01005,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
