candidate,entry_ts,direction,entry_z,peak_disp_bps,resolution_min,entry_est_hour,rollover_zone
USD_CHF_JPY,2024-07-03T16:55:00,LONG,-10.854,3.52,10,11,0
USD_CHF_JPY,2024-07-03T19:50:00,LONG,-3.387,28.9,70,14,0
USD_CHF_JPY,2024-07-04T18:10:00,LONG,-3.574,0.81,45,13,0
USD_CHF_JPY,2024-07-04T19:55:00,LONG,-10.354,6.69,65,14,0
USD_CHF_JPY,2024-07-05T11:25:00,LONG,-13.195,13.08,5,6,0
USD_CHF_JPY,2024-07-07T20:00:00,LONG,-9.637,9.24,65,15,0
USD_CHF_JPY,2024-07-07T20:20:00,LONG,-10.453,14.59,45,15,0
USD_CHF_JPY,2024-07-08T19:40:00,SHORT,4.343,12.95,80,14,0
USD_CHF_JPY,2024-07-08T20:55:00,LONG,-5.822,9.51,5,15,0
USD_CHF_JPY,2024-07-09T20:00:00,LONG,-26.328,6.07,70,15,0
USD_CHF_JPY,2024-07-10T19:55:00,LONG,-4.324,8.03,70,14,0
USD_CHF_JPY,2024-07-10T20:55:00,LONG,-3.2,3.81,10,15,0
USD_CHF_JPY,2024-07-11T11:25:00,LONG,-6.717,10.15,5,6,0
USD_CHF_JPY,2024-07-11T20:00:00,LONG,-23.009,29.22,60,15,0
USD_CHF_JPY,2024-07-11T20:55:00,LONG,-3.125,11.25,5,15,0
USD_CHF_JPY,2024-07-12T19:50:00,LONG,-4.19,18.72,2965,14,0
USD_CHF_JPY,2024-07-15T19:35:00,LONG,-3.033,0.56,85,14,0
USD_CHF_JPY,2024-07-15T20:00:00,LONG,-35.974,20.72,60,15,0
USD_CHF_JPY,2024-07-15T20:45:00,LONG,-4.49,15.42,15,15,0
USD_CHF_JPY,2024-07-16T20:00:00,LONG,-5.778,10.19,65,15,0
USD_CHF_JPY,2024-07-16T20:55:00,LONG,-4.034,5.98,10,15,0
USD_CHF_JPY,2024-07-17T20:00:00,LONG,-62.702,12.53,65,15,0
USD_CHF_JPY,2024-07-18T20:00:00,LONG,-78.174,28.16,60,15,0
USD_CHF_JPY,2024-07-18T20:50:00,LONG,-3.007,12.51,10,15,0
USD_CHF_JPY,2024-07-19T19:50:00,LONG,-4.652,21.83,2950,14,0
USD_CHF_JPY,2024-07-22T19:45:00,LONG,-5.175,19.4,75,14,0
USD_CHF_JPY,2024-07-22T20:35:00,LONG,-3.978,11.31,25,15,0
USD_CHF_JPY,2024-07-23T19:40:00,LONG,-3.271,0.7,125,14,0
USD_CHF_JPY,2024-07-23T20:00:00,LONG,-8.772,6.54,105,15,0
USD_CHF_JPY,2024-07-24T12:40:00,LONG,-3.09,2.9,5,7,0
USD_CHF_JPY,2024-07-24T20:00:00,LONG,-26.99,15.68,60,15,0
USD_CHF_JPY,2024-07-24T20:40:00,LONG,-5.313,13.04,20,15,0
USD_CHF_JPY,2024-07-25T20:00:00,LONG,-38.719,18.97,60,15,0
USD_CHF_JPY,2024-07-25T20:55:00,LONG,-7.605,18.62,5,15,0
USD_CHF_JPY,2024-07-28T20:00:00,LONG,-24.723,27.22,60,15,0
USD_CHF_JPY,2024-07-29T19:25:00,LONG,-4.131,0.77,185,14,0
USD_CHF_JPY,2024-07-29T19:45:00,LONG,-3.097,0.62,165,14,0
USD_CHF_JPY,2024-07-29T19:55:00,LONG,-4.012,8.36,155,14,0
USD_CHF_JPY,2024-07-29T20:45:00,LONG,-4.239,5.95,105,15,0
USD_CHF_JPY,2024-07-30T12:55:00,LONG,-6.235,5.56,5,7,0
USD_CHF_JPY,2024-07-30T20:00:00,LONG,-26.12,16.8,160,15,0
USD_CHF_JPY,2024-07-31T16:55:00,LONG,-17.919,7.18,5,11,0
USD_CHF_JPY,2024-07-31T20:00:00,LONG,-23.196,14.57,750,15,0
USD_CHF_JPY,2024-08-01T20:00:00,LONG,-19.192,11.37,60,15,0
USD_CHF_JPY,2024-08-01T20:35:00,LONG,-3.895,7.05,25,15,0
USD_CHF_JPY,2024-08-04T20:00:00,LONG,-66.667,37.26,60,15,0
USD_CHF_JPY,2024-08-05T19:55:00,LONG,-93.093,64.72,65,14,0
USD_CHF_JPY,2024-08-05T20:50:00,LONG,-4.165,33.92,10,15,0
USD_CHF_JPY,2024-08-06T20:00:00,LONG,-63.094,31.03,60,15,0
USD_CHF_JPY,2024-08-06T20:50:00,LONG,-6.321,31.81,10,15,0
USD_CHF_JPY,2024-08-07T20:00:00,LONG,-72.056,23.53,60,15,0
USD_CHF_JPY,2024-08-07T20:50:00,LONG,-5.042,19.87,10,15,0
USD_CHF_JPY,2024-08-08T19:55:00,LONG,-3.302,20.22,75,14,0
USD_CHF_JPY,2024-08-08T20:25:00,LONG,-4.904,12.25,45,15,0
USD_CHF_JPY,2024-08-08T20:45:00,LONG,-5.095,13.88,25,15,0
USD_CHF_JPY,2024-08-09T19:05:00,LONG,-3.114,0.73,3000,14,0
USD_CHF_JPY,2024-08-09T19:35:00,LONG,-3.532,0.84,2970,14,0
USD_CHF_JPY,2024-08-11T20:05:00,LONG,-115.493,28.54,60,15,0
USD_CHF_JPY,2024-08-11T20:55:00,LONG,-3.804,18.52,10,15,0
USD_CHF_JPY,2024-08-12T19:10:00,LONG,-3.148,0.59,35,14,0
USD_CHF_JPY,2024-08-12T19:30:00,LONG,-3.346,0.65,15,14,0
USD_CHF_JPY,2024-08-12T19:50:00,LONG,-3.046,24.47,45,14,0
USD_CHF_JPY,2024-08-13T11:25:00,LONG,-3.024,8.87,5,6,0
USD_CHF_JPY,2024-08-13T20:00:00,LONG,-8.85,17.22,80,15,0
USD_CHF_JPY,2024-08-14T11:25:00,LONG,-4.79,9.94,5,6,0
USD_CHF_JPY,2024-08-14T20:00:00,LONG,-17.155,15.2,65,15,0
USD_CHF_JPY,2024-08-15T11:25:00,LONG,-3.536,6.72,5,6,0
USD_CHF_JPY,2024-08-15T20:00:00,LONG,-11.029,11.98,60,15,0
USD_CHF_JPY,2024-08-15T20:55:00,LONG,-3.281,6.57,5,15,0
USD_CHF_JPY,2024-08-16T12:55:00,LONG,-5.534,9.97,5,7,0
USD_CHF_JPY,2024-08-18T20:05:00,LONG,-30.65,38.98,55,15,0
USD_CHF_JPY,2024-08-19T19:25:00,LONG,-3.971,0.65,20,14,0
USD_CHF_JPY,2024-08-19T19:55:00,LONG,-3.545,14.62,70,14,0
USD_CHF_JPY,2024-08-19T20:55:00,LONG,-4.911,10.37,10,15,0
USD_CHF_JPY,2024-08-20T15:00:00,SHORT,3.331,0.72,10,10,0
USD_CHF_JPY,2024-08-20T19:55:00,LONG,-3.968,6.37,85,14,0
USD_CHF_JPY,2024-08-21T16:55:00,LONG,-6.437,1.17,20,11,0
USD_CHF_JPY,2024-08-21T20:00:00,LONG,-91.591,27.19,35,15,0
USD_CHF_JPY,2024-08-22T20:00:00,LONG,-30.699,25.0,60,15,0
USD_CHF_JPY,2024-08-22T20:55:00,LONG,-4.268,15.44,5,15,0
USD_CHF_JPY,2024-08-23T19:50:00,LONG,-3.537,20.15,2965,14,0
USD_CHF_JPY,2024-08-26T19:55:00,LONG,-5.573,29.09,80,14,0
USD_CHF_JPY,2024-08-26T20:55:00,LONG,-5.139,19.21,20,15,0
USD_CHF_JPY,2024-08-27T20:00:00,LONG,-55.421,11.55,20,15,0
USD_CHF_JPY,2024-08-28T19:55:00,LONG,-4.635,23.73,65,14,0
USD_CHF_JPY,2024-08-29T20:00:00,LONG,-64.924,21.09,60,15,0
USD_CHF_JPY,2024-09-01T20:00:00,LONG,-57.662,21.86,60,15,0
USD_CHF_JPY,2024-09-01T20:55:00,LONG,-3.462,13.31,5,15,0
USD_CHF_JPY,2024-09-02T15:50:00,LONG,-4.125,0.75,10,10,0
USD_CHF_JPY,2024-09-02T19:55:00,LONG,-20.486,16.76,70,14,0
USD_CHF_JPY,2024-09-02T20:55:00,LONG,-5.349,14.1,10,15,0
USD_CHF_JPY,2024-09-03T20:00:00,LONG,-9.496,8.56,65,15,0
USD_CHF_JPY,2024-09-03T20:55:00,LONG,-3.52,5.29,10,15,0
USD_CHF_JPY,2024-09-04T12:55:00,LONG,-4.845,6.41,5,7,0
USD_CHF_JPY,2024-09-04T20:00:00,LONG,-17.812,9.16,70,15,0
USD_CHF_JPY,2024-09-04T20:55:00,LONG,-7.502,11.16,15,15,0
USD_CHF_JPY,2024-09-05T11:25:00,LONG,-8.275,13.59,5,6,0
USD_CHF_JPY,2024-09-05T12:55:00,LONG,-5.268,9.0,5,7,0
USD_CHF_JPY,2024-09-05T20:00:00,LONG,-9.562,11.62,65,15,0
USD_CHF_JPY,2024-09-05T20:50:00,LONG,-4.219,9.83,15,15,0
USD_CHF_JPY,2024-09-06T11:25:00,LONG,-3.005,5.46,5,6,0
USD_CHF_JPY,2024-09-08T20:00:00,LONG,-50.897,39.66,70,15,0
USD_CHF_JPY,2024-09-08T20:55:00,LONG,-3.352,19.78,15,15,0
USD_CHF_JPY,2024-09-09T19:35:00,SHORT,3.43,0.63,80,14,0
USD_CHF_JPY,2024-09-09T19:50:00,SHORT,3.913,0.75,65,14,0
USD_CHF_JPY,2024-09-09T20:00:00,LONG,-82.401,16.33,55,15,0
USD_CHF_JPY,2024-09-10T19:50:00,LONG,-4.635,13.36,75,14,0
USD_CHF_JPY,2024-09-11T20:00:00,LONG,-47.961,14.97,60,15,0
USD_CHF_JPY,2024-09-11T20:30:00,LONG,-3.926,4.9,30,15,0
USD_CHF_JPY,2024-09-11T20:45:00,LONG,-3.331,4.5,15,15,0
USD_CHF_JPY,2024-09-12T20:00:00,LONG,-27.331,10.49,80,15,0
USD_CHF_JPY,2024-09-12T20:55:00,LONG,-4.843,7.41,25,15,0
USD_CHF_JPY,2024-09-13T12:55:00,LONG,-3.345,4.59,5,7,0
USD_CHF_JPY,2024-09-15T20:00:00,LONG,-60.013,32.61,65,15,0
USD_CHF_JPY,2024-09-16T20:00:00,LONG,-40.463,8.12,70,15,0
USD_CHF_JPY,2024-09-16T20:55:00,LONG,-3.742,4.23,15,15,0
USD_CHF_JPY,2024-09-17T11:25:00,LONG,-7.883,9.21,5,6,0
USD_CHF_JPY,2024-09-17T20:00:00,LONG,-33.524,23.62,65,15,0
USD_CHF_JPY,2024-09-18T16:55:00,LONG,-53.74,10.03,35,11,0
USD_CHF_JPY,2024-09-18T20:00:00,LONG,-30.461,23.2,60,15,0
USD_CHF_JPY,2024-09-18T20:50:00,LONG,-3.747,12.8,10,15,0
USD_CHF_JPY,2024-09-19T20:00:00,LONG,-31.547,10.16,75,15,0
USD_CHF_JPY,2024-09-22T20:00:00,LONG,-50.744,19.25,70,15,0
USD_CHF_JPY,2024-09-23T20:00:00,LONG,-42.127,19.69,60,15,0
USD_CHF_JPY,2024-09-23T20:55:00,LONG,-3.544,11.98,5,15,0
USD_CHF_JPY,2024-09-24T20:00:00,LONG,-50.391,15.57,65,15,0
USD_CHF_JPY,2024-09-25T20:00:00,LONG,-113.361,24.51,60,15,0
USD_CHF_JPY,2024-09-26T06:25:00,LONG,-3.056,7.94,5,1,0
USD_CHF_JPY,2024-09-26T11:25:00,LONG,-5.06,13.38,5,6,0
USD_CHF_JPY,2024-09-26T20:00:00,LONG,-3.155,10.4,60,15,0
USD_CHF_JPY,2024-09-26T20:45:00,LONG,-5.135,9.54,15,15,0
USD_CHF_JPY,2024-09-29T20:00:00,LONG,-21.681,24.25,65,15,0
USD_CHF_JPY,2024-09-30T17:15:00,LONG,-3.703,0.77,10,12,0
USD_CHF_JPY,2024-09-30T19:55:00,LONG,-6.111,11.78,75,14,0
USD_CHF_JPY,2024-09-30T20:20:00,LONG,-3.541,6.76,50,15,0
USD_CHF_JPY,2024-10-01T12:55:00,LONG,-12.664,14.45,5,7,0
USD_CHF_JPY,2024-10-01T20:00:00,LONG,-34.808,38.06,65,15,0
USD_CHF_JPY,2024-10-02T19:55:00,LONG,-4.355,15.3,70,14,0
USD_CHF_JPY,2024-10-02T20:50:00,LONG,-3.219,15.96,15,15,0
USD_CHF_JPY,2024-10-03T19:55:00,LONG,-13.044,21.58,65,14,0
USD_CHF_JPY,2024-10-03T20:40:00,LONG,-3.444,10.04,20,15,0
USD_CHF_JPY,2024-10-03T20:55:00,LONG,-5.496,17.16,5,15,0
USD_CHF_JPY,2024-10-06T20:00:00,LONG,-94.297,66.04,60,15,0
USD_CHF_JPY,2024-10-07T19:50:00,LONG,-3.219,21.82,75,14,0
USD_CHF_JPY,2024-10-07T20:35:00,LONG,-3.36,8.04,30,15,0
USD_CHF_JPY,2024-10-08T19:25:00,LONG,-3.03,0.6,100,14,0
USD_CHF_JPY,2024-10-08T19:40:00,LONG,-3.268,27.67,85,14,0
USD_CHF_JPY,2024-10-09T16:55:00,LONG,-10.298,2.2,20,11,0
USD_CHF_JPY,2024-10-09T19:55:00,LONG,-37.207,14.24,65,14,0
USD_CHF_JPY,2024-10-10T11:25:00,LONG,-5.494,12.47,5,6,0
USD_CHF_JPY,2024-10-10T19:55:00,LONG,-27.44,26.03,65,14,0
USD_CHF_JPY,2024-10-13T20:05:00,LONG,-53.361,17.41,75,15,0
USD_CHF_JPY,2024-10-14T19:50:00,LONG,-3.014,9.89,85,14,0
USD_CHF_JPY,2024-10-15T19:50:00,LONG,-3.598,19.68,70,14,0
USD_CHF_JPY,2024-10-16T19:10:00,LONG,-3.02,0.61,20,14,0
USD_CHF_JPY,2024-10-16T19:55:00,LONG,-3.396,17.95,70,14,0
USD_CHF_JPY,2024-10-16T20:25:00,LONG,-5.228,10.09,40,15,0
USD_CHF_JPY,2024-10-16T20:50:00,LONG,-4.038,10.22,15,15,0
USD_CHF_JPY,2024-10-17T20:00:00,LONG,-28.384,13.06,80,15,0
USD_CHF_JPY,2024-10-17T20:15:00,LONG,-6.596,7.6,65,15,0
USD_CHF_JPY,2024-10-18T19:05:00,LONG,-3.696,0.78,25,14,0
USD_CHF_JPY,2024-10-18T19:35:00,LONG,-3.298,0.73,2965,14,0
USD_CHF_JPY,2024-10-18T19:45:00,LONG,-3.352,40.6,2955,14,0
USD_CHF_JPY,2024-10-21T19:55:00,LONG,-5.842,7.26,65,14,0
USD_CHF_JPY,2024-10-21T20:50:00,LONG,-3.668,3.56,10,15,0
USD_CHF_JPY,2024-10-22T19:55:00,LONG,-4.846,14.08,65,14,0
USD_CHF_JPY,2024-10-22T20:45:00,LONG,-3.038,3.91,15,15,0
USD_CHF_JPY,2024-10-23T19:55:00,LONG,-12.459,23.26,65,14,0
USD_CHF_JPY,2024-10-24T19:55:00,LONG,-16.839,17.42,65,14,0
USD_CHF_JPY,2024-10-25T14:50:00,LONG,-3.919,0.52,10,9,0
USD_CHF_JPY,2024-10-27T20:00:00,LONG,-107.362,16.82,60,15,0
USD_CHF_JPY,2024-10-28T18:00:00,LONG,-3.255,0.45,25,13,0
USD_CHF_JPY,2024-10-28T18:10:00,LONG,-4.382,0.62,15,13,0
USD_CHF_JPY,2024-10-28T19:55:00,LONG,-72.293,12.35,65,14,0
USD_CHF_JPY,2024-10-28T20:55:00,LONG,-3.022,4.63,5,15,0
USD_CHF_JPY,2024-10-29T19:55:00,LONG,-55.245,13.18,65,14,0
USD_CHF_JPY,2024-10-30T19:55:00,LONG,-5.858,2.7,680,14,0
USD_CHF_JPY,2024-10-31T19:55:00,LONG,-43.773,10.29,65,14,0
USD_CHF_JPY,2024-10-31T20:45:00,LONG,-4.497,5.88,15,15,0
USD_CHF_JPY,2024-10-31T20:55:00,LONG,-3.008,4.13,5,15,0
USD_CHF_JPY,2024-11-03T19:00:00,LONG,-47.836,13.46,60,14,0
USD_CHF_JPY,2024-11-04T18:50:00,LONG,-3.726,19.45,70,13,0
USD_CHF_JPY,2024-11-05T18:55:00,LONG,-15.847,6.03,65,13,0
USD_CHF_JPY,2024-11-05T19:30:00,LONG,-9.356,14.92,30,14,0
USD_CHF_JPY,2024-11-06T18:55:00,LONG,-55.203,12.24,65,13,0
USD_CHF_JPY,2024-11-07T15:55:00,LONG,-42.517,8.66,5,10,0
USD_CHF_JPY,2024-11-07T18:55:00,LONG,-12.541,20.59,65,13,0
USD_CHF_JPY,2024-11-08T18:40:00,LONG,-4.133,0.4,2960,13,0
USD_CHF_JPY,2024-11-08T18:50:00,LONG,-5.996,19.59,2950,13,0
USD_CHF_JPY,2024-11-11T18:50:00,LONG,-3.125,13.11,70,13,0
USD_CHF_JPY,2024-11-12T18:50:00,LONG,-3.628,21.28,70,13,0
USD_CHF_JPY,2024-11-13T18:55:00,LONG,-23.839,20.71,65,13,0
USD_CHF_JPY,2024-11-13T19:35:00,LONG,-3.407,9.75,25,14,0
USD_CHF_JPY,2024-11-14T18:55:00,LONG,-37.21,18.47,65,13,0
USD_CHF_JPY,2024-11-17T19:00:00,LONG,-73.52,25.15,60,14,0
USD_CHF_JPY,2024-11-18T18:40:00,LONG,-3.811,0.45,80,13,0
USD_CHF_JPY,2024-11-18T18:50:00,LONG,-3.73,23.86,70,13,0
USD_CHF_JPY,2024-11-18T19:20:00,LONG,-3.638,8.53,40,14,0
USD_CHF_JPY,2024-11-19T18:55:00,LONG,-93.022,27.42,65,13,0
USD_CHF_JPY,2024-11-20T13:05:00,LONG,-3.705,0.43,5,8,0
USD_CHF_JPY,2024-11-20T18:55:00,LONG,-39.523,10.98,65,13,0
USD_CHF_JPY,2024-11-20T19:55:00,LONG,-4.523,5.33,5,14,0
USD_CHF_JPY,2024-11-21T13:15:00,LONG,-3.256,0.42,15,8,0
USD_CHF_JPY,2024-11-21T18:50:00,LONG,-3.422,8.5,70,13,0
USD_CHF_JPY,2024-11-21T19:55:00,LONG,-3.254,3.1,5,14,0
USD_CHF_JPY,2024-11-24T19:00:00,LONG,-131.944,19.5,60,14,0
USD_CHF_JPY,2024-11-25T18:55:00,LONG,-106.704,21.88,65,13,0
USD_CHF_JPY,2024-11-26T18:55:00,LONG,-60.578,10.98,65,13,0
USD_CHF_JPY,2024-11-26T19:55:00,LONG,-3.429,4.56,5,14,0
USD_CHF_JPY,2024-11-27T18:55:00,LONG,-30.474,23.02,65,13,0
USD_CHF_JPY,2024-11-27T19:50:00,LONG,-4.874,17.24,10,14,0
USD_CHF_JPY,2024-11-28T14:45:00,LONG,-3.446,0.45,15,9,0
USD_CHF_JPY,2024-11-28T18:00:00,LONG,-3.074,0.43,20,13,0
USD_CHF_JPY,2024-11-28T18:25:00,LONG,-3.589,0.52,95,13,0
USD_CHF_JPY,2024-11-28T18:50:00,LONG,-3.924,14.39,70,13,0
USD_CHF_JPY,2024-11-28T19:40:00,LONG,-3.806,5.85,20,14,0
USD_CHF_JPY,2024-11-29T14:00:00,LONG,-3.174,0.4,35,9,0
USD_CHF_JPY,2024-11-29T15:10:00,LONG,-3.098,0.42,5,10,0
USD_CHF_JPY,2024-11-29T16:40:00,LONG,-3.703,0.53,3080,11,0
USD_CHF_JPY,2024-11-29T18:00:00,LONG,-3.056,0.48,3000,13,0
USD_CHF_JPY,2024-11-29T18:45:00,LONG,-4.758,0.82,2955,13,0
USD_CHF_JPY,2024-12-01T19:00:00,LONG,-121.934,22.27,60,14,0
USD_CHF_JPY,2024-12-02T18:50:00,LONG,-3.78,23.52,70,13,0
USD_CHF_JPY,2024-12-03T18:55:00,LONG,-4.583,5.14,65,13,0
USD_CHF_JPY,2024-12-04T18:55:00,LONG,-3.986,18.9,65,13,0
USD_CHF_JPY,2024-12-04T19:35:00,LONG,-3.056,7.21,25,14,0
USD_CHF_JPY,2024-12-04T19:45:00,LONG,-3.085,7.59,15,14,0
USD_CHF_JPY,2024-12-05T18:50:00,LONG,-3.629,23.32,70,13,0
USD_CHF_JPY,2024-12-08T19:00:00,LONG,-54.247,18.35,60,14,0
USD_CHF_JPY,2024-12-09T19:00:00,LONG,-121.504,16.3,60,14,0
USD_CHF_JPY,2024-12-09T19:55:00,LONG,-3.503,6.88,5,14,0
USD_CHF_JPY,2024-12-10T18:55:00,LONG,-117.661,15.9,65,13,0
USD_CHF_JPY,2024-12-11T10:25:00,LONG,-4.131,8.15,5,5,0
USD_CHF_JPY,2024-12-11T18:55:00,LONG,-18.385,20.86,65,13,0
USD_CHF_JPY,2024-12-12T05:25:00,LONG,-4.688,10.43,5,0,0
USD_CHF_JPY,2024-12-12T18:55:00,LONG,-13.432,15.29,70,13,0
USD_CHF_JPY,2024-12-12T19:55:00,LONG,-3.088,5.83,10,14,0
USD_CHF_JPY,2024-12-13T16:55:00,SHORT,3.053,0.41,10,11,0
USD_CHF_JPY,2024-12-13T18:45:00,LONG,-3.59,26.5,2955,13,0
USD_CHF_JPY,2024-12-15T19:55:00,LONG,-6.059,24.5,5,14,0
USD_CHF_JPY,2024-12-16T18:55:00,LONG,-39.268,13.21,65,13,0
USD_CHF_JPY,2024-12-17T18:55:00,LONG,-20.476,18.71,65,13,0
USD_CHF_JPY,2024-12-17T19:50:00,LONG,-3.326,5.74,10,14,0
USD_CHF_JPY,2024-12-18T12:50:00,LONG,-3.926,0.49,10,7,0
USD_CHF_JPY,2024-12-18T18:50:00,LONG,-3.627,13.62,70,13,0
USD_CHF_JPY,2024-12-18T19:55:00,LONG,-3.275,6.68,5,14,0
USD_CHF_JPY,2024-12-19T18:55:00,LONG,-49.214,20.85,45,13,0
USD_CHF_JPY,2024-12-20T18:40:00,LONG,-4.089,0.55,2960,13,0
USD_CHF_JPY,2024-12-20T18:50:00,LONG,-4.239,23.17,2950,13,0
USD_CHF_JPY,2024-12-22T19:55:00,LONG,-3.331,13.82,5,14,0
USD_CHF_JPY,2024-12-23T18:05:00,LONG,-3.009,0.41,545,13,0
USD_CHF_JPY,2024-12-23T18:55:00,LONG,-14.805,14.82,495,13,0
USD_CHF_JPY,2024-12-23T19:50:00,LONG,-3.726,13.19,440,14,0
USD_CHF_JPY,2024-12-24T15:45:00,LONG,-15.16,15.34,1695,10,0
USD_CHF_JPY,2024-12-24T17:00:00,LONG,-5.238,13.59,1620,12,0
USD_CHF_JPY,2024-12-24T17:20:00,LONG,-4.28,14.35,1600,12,0
USD_CHF_JPY,2024-12-24T17:40:00,LONG,-3.098,11.71,1580,12,0
USD_CHF_JPY,2024-12-24T18:00:00,LONG,-3.069,11.44,1560,13,0
USD_CHF_JPY,2024-12-24T18:40:00,LONG,-3.445,19.28,1520,13,0
USD_CHF_JPY,2024-12-26T18:45:00,LONG,-3.783,8.05,840,13,0
USD_CHF_JPY,2024-12-27T18:40:00,LONG,-4.12,0.75,3160,13,0
USD_CHF_JPY,2024-12-27T18:50:00,LONG,-4.618,24.3,3150,13,0
USD_CHF_JPY,2024-12-30T18:55:00,LONG,-7.467,18.73,315,13,0
USD_CHF_JPY,2024-12-31T18:45:00,LONG,-5.953,2.77,10,13,0
AUD_CAD_JPY,2022-09-13T20:00:00,SHORT,4.8,1.17,60,15,0
AUD_CAD_JPY,2022-09-13T20:35:00,LONG,-6.841,1.76,25,15,0
AUD_CAD_JPY,2022-09-13T20:45:00,LONG,-6.094,3.71,15,15,0
AUD_CAD_JPY,2022-09-14T20:00:00,LONG,-8.517,2.15,35,15,0
AUD_CAD_JPY,2022-09-14T20:45:00,SHORT,8.6,3.09,130,15,0
AUD_CAD_JPY,2022-09-14T21:20:00,LONG,-3.092,1.34,95,16,1
AUD_CAD_JPY,2022-09-15T20:30:00,LONG,-6.992,1.97,30,15,0
AUD_CAD_JPY,2022-09-15T20:50:00,SHORT,3.65,1.44,10,15,0
AUD_CAD_JPY,2022-09-15T22:00:00,LONG,-3.022,1.18,45,17,1
AUD_CAD_JPY,2022-09-16T18:55:00,SHORT,3.005,0.8,15,13,0
AUD_CAD_JPY,2022-09-18T20:30:00,SHORT,6.704,5.06,30,15,0
AUD_CAD_JPY,2022-09-20T20:00:00,LONG,-5.66,3.41,10655,15,0
AUD_CAD_JPY,2022-09-25T20:00:00,LONG,-9.361,24.64,3455,15,0
AUD_CAD_JPY,2022-09-28T19:25:00,LONG,-4.254,1.08,765,14,0
AUD_CAD_JPY,2022-09-28T20:35:00,LONG,-5.24,7.68,695,15,0
AUD_CAD_JPY,2022-09-29T20:00:00,SHORT,3.922,5.82,80,15,0
AUD_CAD_JPY,2022-09-29T20:45:00,LONG,-5.232,3.75,35,15,0
AUD_CAD_JPY,2022-09-30T11:25:00,LONG,-6.364,4.26,5,6,0
AUD_CAD_JPY,2022-10-02T20:00:00,LONG,-7.644,20.52,60,15,0
AUD_CAD_JPY,2022-10-03T20:00:00,LONG,-26.397,6.6,35,15,0
AUD_CAD_JPY,2022-10-03T20:45:00,LONG,-5.964,3.16,15,15,0
AUD_CAD_JPY,2022-10-03T20:55:00,LONG,-6.335,3.64,5,15,0
AUD_CAD_JPY,2022-10-04T20:00:00,LONG,-7.113,1.86,135,15,0
AUD_CAD_JPY,2022-10-04T20:35:00,LONG,-10.713,10.17,100,15,0
AUD_CAD_JPY,2022-10-05T20:40:00,LONG,-6.788,3.12,30,15,0
AUD_CAD_JPY,2022-10-06T20:40:00,LONG,-13.251,3.8,35,15,0
AUD_CAD_JPY,2022-10-06T20:50:00,LONG,-6.264,2.46,25,15,0
AUD_CAD_JPY,2022-10-07T11:25:00,LONG,-31.698,13.48,10,6,0
AUD_CAD_JPY,2022-10-09T20:30:00,LONG,-9.022,12.2,30,15,0
AUD_CAD_JPY,2022-10-10T19:55:00,LONG,-22.846,5.36,75,14,0
AUD_CAD_JPY,2022-10-11T14:45:00,LONG,-3.03,0.76,15,9,0
AUD_CAD_JPY,2022-10-11T15:55:00,LONG,-3.033,0.81,90,10,0
AUD_CAD_JPY,2022-10-11T16:35:00,LONG,-3.126,0.88,50,11,0
AUD_CAD_JPY,2022-10-11T20:00:00,LONG,-8.196,2.74,20,15,0
AUD_CAD_JPY,2022-10-11T20:10:00,LONG,-6.875,2.69,10,15,0
AUD_CAD_JPY,2022-10-11T20:25:00,LONG,-11.748,5.48,55,15,0
AUD_CAD_JPY,2022-10-11T20:55:00,LONG,-4.107,2.51,25,15,0
AUD_CAD_JPY,2022-10-12T16:55:00,LONG,-54.091,10.93,10,11,0
AUD_CAD_JPY,2022-10-12T19:55:00,LONG,-6.674,5.97,55,14,0
AUD_CAD_JPY,2022-10-13T11:25:00,LONG,-17.928,13.19,5,6,0
AUD_CAD_JPY,2022-10-13T19:55:00,LONG,-4.336,6.37,70,14,0
AUD_CAD_JPY,2022-10-14T19:50:00,SHORT,3.364,6.59,2940,14,0
AUD_CAD_JPY,2022-10-16T20:35:00,LONG,-3.668,3.17,15,15,0
AUD_CAD_JPY,2022-10-16T20:45:00,LONG,-3.923,3.52,5,15,0
AUD_CAD_JPY,2022-10-16T20:55:00,LONG,-3.702,3.45,15,15,0
AUD_CAD_JPY,2022-10-17T20:00:00,LONG,-4.853,1.17,65,15,0
AUD_CAD_JPY,2022-10-17T20:10:00,LONG,-5.511,2.67,55,15,0
AUD_CAD_JPY,2022-10-17T20:25:00,SHORT,5.829,11.3,40,15,0
AUD_CAD_JPY,2022-10-18T19:50:00,SHORT,3.172,11.14,30,14,0
AUD_CAD_JPY,2022-10-19T11:25:00,LONG,-3.398,5.46,5,6,0
AUD_CAD_JPY,2022-10-19T19:55:00,LONG,-10.311,4.84,30,14,0
AUD_CAD_JPY,2022-10-19T20:10:00,LONG,-8.652,7.01,15,15,0
AUD_CAD_JPY,2022-10-20T19:50:00,LONG,-3.097,2.3,75,14,0
AUD_CAD_JPY,2022-10-20T20:25:00,LONG,-6.952,2.43,40,15,0
AUD_CAD_JPY,2022-10-20T20:35:00,LONG,-18.524,7.19,30,15,0
AUD_CAD_JPY,2022-10-21T14:00:00,LONG,-4.48,1.32,55,9,0
AUD_CAD_JPY,2022-10-21T14:10:00,LONG,-6.346,1.92,45,9,0
AUD_CAD_JPY,2022-10-21T14:45:00,LONG,-3.306,1.13,10,9,0
