historical_date,btc_return_1d,btc_return_30d,eth_return_1d,top500_breadth_30d,mkt_ret_1d,vol_med,top3_share,stablecoin_change_30d,top3_share_chg7,vol_p70,vol_p30,BTC_UP,BTC_DOWN,VOL_HIGH,VOL_LOW,BREADTH_EXPANDING,BREADTH_CONTRACTING,SC_INFLOW,SC_OUTFLOW,CONC_RISING,CONC_FALLING
2021-02-20 23:59:59,0.0037823204559304102,0.8198945435901812,-0.02072822749419989,0.802,-0.0008744578709793871,0.08898383763026091,0.7549679074694459,0.4133232016067565,0.009344738823113707,0.07133991643397045,0.053443895885424655,True,False,True,False,True,False,True,False,True,False
2021-02-21 23:59:59,0.02567621151189492,0.7433301780622223,0.008370290599990948,0.778,0.02797998642328499,0.08907540568916901,0.7538423907839206,0.4543524619714163,-0.002843033368599257,0.07134827557112434,0.05344552020013016,True,False,True,False,True,False,True,False,False,True
2021-02-22 23:59:59,-0.0579184543819633,0.6904054739755896,-0.07935937203017496,0.778,-0.053171346814343955,0.09008501720373059,0.7491620094180439,0.4657354540503482,-0.00872254626023361,0.07136708237185763,0.05344951292950191,True,False,True,False,True,False,True,False,False,True
2021-02-23 23:59:59,-0.0993019446293345,0.5120894164556156,-0.1188495427267704,0.724,-0.10391765848420939,0.09750792952570932,0.7510919689140602,0.45452239396483596,-0.009588539648050953,0.07137700838160567,0.053458242488206145,True,False,True,False,True,False,True,False,False,True
2021-02-24 23:59:59,0.018042330525290584,0.5357081415071474,0.035900929320112906,0.758,0.029099303779844165,0.09785542760175653,0.7472930067955196,0.4653403499501354,-0.013193343676039082,0.07139590253963056,0.05346697204691037,True,False,True,False,True,False,True,False,False,True
2021-02-25 23:59:59,-0.052539237200325384,0.4459340052223886,-0.0927543487809045,0.726,-0.05687715909144936,0.09919074630551808,0.7458186374661141,0.4585909008045006,-0.008102524997164795,0.07142872773779908,0.05347570160561461,True,False,True,False,True,False,True,False,False,True
2021-02-26 23:59:59,-0.016012555522766703,0.5227039643735933,-0.020105719138392097,0.758,-0.010502040720248962,0.097832279814466,0.743880367294816,0.47746696936150435,-0.01476598145619823,0.07149240283726126,0.05348819235651401,True,False,True,False,True,False,True,False,False,True
2021-02-27 23:59:59,-0.003265204809635436,0.38015652560741264,0.009639796851966809,0.754,0.007837300728059483,0.09638613244358613,0.739462787382054,0.4492633965945716,-0.01550512008739191,0.07154089045707199,0.05350068310741341,True,False,True,False,True,False,True,False,False,True
2021-02-28 23:59:59,-0.022747695112691813,0.3153415484170021,-0.030085632673854,0.734,-0.027021262246831122,0.09685246603261052,0.7424877668720503,0.44193551309910695,-0.011354623911870254,0.07157457652065112,0.053513173858312814,True,False,True,False,True,False,True,False,False,True
2021-03-01 23:59:59,0.09955012966138033,0.4482618705501884,0.10498136070061581,0.754,0.0968608454236129,0.09817661404187586,0.7426615929655518,0.40826505346063957,-0.006500416452492108,0.07158779690527238,0.053526582670563067,True,False,True,False,True,False,True,False,False,True
2021-03-02 23:59:59,-0.025231150417235226,0.46096712559550057,-0.04607814931734078,0.754,-0.022053319107744745,0.0976897975644681,0.737057324844993,0.42553088371950976,-0.014034644069067181,0.0717425402857774,0.05354045051348875,True,False,True,False,True,False,True,False,False,True
2021-03-03 23:59:59,0.044632090230458,0.5069319545381095,0.055771016118990824,0.744,0.04248784205460461,0.0987746258737374,0.7387223301162396,0.4337328122964754,-0.00857067667928002,0.07190024603277766,0.05355431835641443,True,False,True,False,True,False,True,False,False,True
2021-03-04 23:59:59,-0.03912041905248953,0.36752382114048165,-0.02153680344451714,0.73,-0.030746000882012656,0.0995899166604948,0.7342884904240371,0.4536564489077022,-0.011530147042077,0.07192383470013229,0.053588432973470546,True,False,True,False,True,False,True,False,False,True
2021-03-05 23:59:59,0.007539736581688272,0.3056999067686119,-0.005602976787482339,0.71,0.0029173105565859906,0.09784170088258523,0.7337886448804095,0.44107809366790685,-0.010091722414406479,0.0720148694226357,0.05366304113878754,True,False,True,False,True,False,True,False,False,True
2021-03-06 23:59:59,-0.00030499992541555,0.3246031614531364,0.07922032467505491,0.726,0.010752601812849245,0.0976946590165549,0.7347279239839594,0.5111589494076172,-0.004734863398094591,0.07211398718179374,0.05373764930410453,True,False,True,False,True,False,True,False,False,True
2021-03-07 23:59:59,0.04690655292883705,0.34244654483926484,0.041343181656860795,0.694,0.043107347880934656,0.09612130747537084,0.7367830711091643,0.41344555927586457,-0.005704695762886014,0.07220889431090266,0.05381225746942153,True,False,True,False,True,False,True,False,False,True
2021-03-08 23:59:59,0.020306512623706974,0.330578822041109,0.06474993136101226,0.73,0.026699814268671275,0.09546654096385634,0.737914206608624,0.4022245281092489,-0.004747386356927841,0.07228811240116775,0.053867089416235636,True,False,True,False,True,False,True,False,False,True
2021-03-09 23:59:59,0.049335255007759926,0.4092356800868988,0.01816121916095703,0.75,0.05143221884728209,0.09656106563423197,0.7360730880456354,0.359464363822807,-0.0009842367993575518,0.07240552210095459,0.05392192136304975,True,False,True,False,True,False,True,False,False,True
2021-03-10 23:59:59,0.021604206999463083,0.21239906459703684,-0.03687406799460424,0.702,0.0023774573995095733,0.09619006336401148,0.7420119948255702,0.34977049965554863,0.0032896647093306752,0.07253726969365687,0.05397675330986385,True,False,True,False,True,False,True,False,True,False
2021-03-11 23:59:59,0.03207677465868164,0.24362628576537126,0.01502293824006351,0.686,0.026878378594359948,0.0950383442964659,0.744404524148776,0.3357709076083846,0.010116033724738904,0.07258318240100396,0.0540458380353229,True,False,True,False,True,False,True,False,True,False
2021-03-12 23:59:59,-0.008183254885082758,0.27636701287922816,-0.029620335548293686,0.658,-0.011338289820304931,0.09483779906254917,0.7439297185428682,0.33148218516518546,0.010141073662458644,0.07259677224207028,0.05412204915010441,True,False,True,False,True,False,True,False,True,False
2021-03-13 23:59:59,0.06821652363080521,0.2783122460312881,0.08610278666490645,0.632,0.06577213363008515,0.09414093123560643,0.747924112753356,0.30095097202331034,0.013196188769396655,0.07262802115075416,0.05419826026488592,True,False,True,False,True,False,True,False,True,False
2021-03-14 23:59:59,-0.03168958251418219,0.24834233768355118,-0.03643247902425717,0.598,-0.027886687008869208,0.09295454889189916,0.7452916261454638,0.2997011093251898,0.008508555036299548,0.0727357405947627,0.05425080954650619,True,False,True,False,True,False,True,False,True,False
2021-03-15 23:59:59,-0.05725099666042943,0.18685035694183072,-0.03389587138845884,0.554,-0.042044512015336176,0.09216753226309851,0.7375024514075924,0.2936547533047631,-0.0004117552010315384,0.07282497677467495,0.054256035161803974,True,False,True,False,True,False,True,False,False,True
2021-03-16 23:59:59,0.016056983747854803,0.16601110171491595,0.008522320180903709,0.598,0.020920142826217014,0.09183942341867381,0.7341432385285693,0.28331991668254797,-0.0019298495170660956,0.07293023288921642,0.054261260777101764,True,False,True,False,True,False,True,False,False,True
2021-03-17 23:59:59,0.03636996204282372,0.22788243924950957,0.009118912075156693,0.636,0.03545636299265976,0.09168417645756055,0.7334103134546343,0.2857350903287301,-0.008601681370935976,0.07306095630861831,0.054266486392399546,True,False,True,False,True,False,True,False,False,True
2021-03-18 23:59:59,-0.01718969376346191,0.17599739847232065,-0.022262342860327022,0.642,-0.01607602419803533,0.09056438909861857,0.7314085978991517,0.28749463561809296,-0.012995926249624312,0.07314362461484873,0.05440618292177474,True,False,True,False,True,False,True,False,False,True
2021-03-19 23:59:59,0.008429681410831558,0.11884493551400821,0.019501847055983346,0.638,0.017008073756465365,0.08925097166465906,0.7271852928467439,0.2815602263931045,-0.01674442569612422,0.07322983300136035,0.054545879451149935,True,False,True,False,True,False,True,False,False,True
2021-03-20 23:59:59,-0.000565762787369084,0.1283643965028849,-0.0027450621450469948,0.57,-0.001338544043300322,0.08930115603085298,0.7264964727082738,0.2630813015842246,-0.02142764004508224,0.07332044385194068,0.054685575980525127,True,False,True,False,True,False,True,False,False,True
2021-03-21 23:59:59,-0.013551230663883529,0.029260009178666557,-0.013470774789479667,0.564,-0.007572522253280962,0.08786576317251348,0.7231227875800584,0.26402268020093533,-0.022168838565405413,0.07342153912566794,0.054762584710350753,True,False,True,False,True,False,True,False,False,True
2021-03-22 23:59:59,-0.05205315199092109,-0.027992661756042203,-0.05417854211295581,0.566,-0.04455340042903157,0.08730877733415096,0.7185966870766152,0.2698236013224917,-0.018905764330977237,0.073835028286862,0.05480824954040159,False,True,True,False,True,False,True,False,False,True
2021-03-23 23:59:59,0.003847471235775446,-0.048679205418523885,-0.007499334656955403,0.522,0.003547829048916142,0.08680186166047309,0.7183517147902418,0.2315711020274216,-0.015791523738327484,0.07431363618907355,0.054853914370452415,False,True,True,False,True,False,True,False,False,True
2021-03-24 23:59:59,-0.0358918361019005,-0.026436566125143668,-0.05077691880850943,0.522,-0.04059294851761092,0.08644951974820105,0.7211949493829797,0.2248842259253836,-0.012215364071654577,0.07464264705636207,0.054905530886387915,False,True,True,False,True,False,True,False,False,True
2021-03-25 23:59:59,-0.020276962490010653,0.058981441069063,0.0012211113768485493,0.622,-0.013006729338914967,0.07808839461799255,0.7150136887225017,0.22160942161211739,-0.016394909176649985,0.07516271826232726,0.05496905077409273,True,False,True,False,True,False,True,False,False,True
2021-03-26 23:59:59,0.06639991197510775,0.1092836532215955,0.06737218057787708,0.64,0.07286242453395263,0.07880022312618906,0.7118863129553509,0.2121252153461599,-0.01529897989139306,0.076380015268144,0.055152204465810616,True,False,True,False,True,False,True,False,False,True
2021-03-27 23:59:59,0.015165720987220244,0.18855237474370834,0.008017533454716785,0.708,0.01289754050189327,0.07898274473701695,0.7139572597718427,0.21578641892537087,-0.012539212936431121,0.07726992144960076,0.055444202203011085,True,False,True,False,True,False,True,False,False,True
2021-03-28 23:59:59,-0.0004067114406021144,0.2074025777090429,-0.014645340415261665,0.744,0.002319799142723531,0.07891496134142174,0.710932047127422,0.2309102916389234,-0.012190740452636462,0.07749440763371321,0.05583640185500923,True,False,True,False,True,False,True,False,False,True
2021-03-29 23:59:59,0.03216139610046298,0.2503168709239727,0.07587344178443134,0.744,0.03905264000792517,0.0793782849444043,0.7113141409680667,0.23931728370158045,-0.007282546108548504,0.0776759383065253,0.05602979870589407,True,False,True,False,True,False,True,False,False,True
2021-03-30 23:59:59,0.0202162620428743,0.30528584895002475,0.014479833327394553,0.782,0.42024078942590426,0.07775733142984975,0.7088799570367784,0.2308080588076804,-0.009471757753463428,0.07777255649118582,0.056164750037464295,True,False,False,False,True,False,True,False,False,True
2021-03-31 23:59:59,1.9343402483995575e-05,0.18713195734108456,0.039180413085952326,0.708,0.008965775429291977,0.07640086998085202,0.7101401157700992,0.2309393259001653,-0.01105483361288051,0.07777255649118582,0.056431789972042845,True,False,False,False,True,False,True,False,False,True
2021-04-01 23:59:59,0.003003713009214204,0.22151806713423805,0.030711005502446653,0.744,0.014027072224492154,0.07553204045620802,0.7090292341480551,0.20441250696430724,-0.005984454574446629,0.07777255649118582,0.057018807940519584,True,False,False,False,True,False,True,False,False,True
2021-04-02 23:59:59,0.004881994009576784,0.1750371470493315,0.08392792370669322,0.748,0.062134831357736654,0.07565138256670474,0.7026053779283006,0.21559085876951922,-0.009280935027050297,0.07777255649118582,0.05740535618412714,True,False,False,False,True,False,True,False,False,True
2021-04-03 23:59:59,-0.029981388756466276,0.1862130532698043,-0.05356561248190661,0.738,-0.03394198921360739,0.07709067847518247,0.7017596872906949,0.18411684065199685,-0.012197572481147723,0.07777255649118582,0.05755126517056971,True,False,False,False,True,False,True,False,False,True
2021-04-04 23:59:59,0.020044950680794926,0.20093589511882293,0.03189691304867237,0.762,0.037312550864790545,0.0789937963236177,0.6942322295166072,0.24168746094429183,-0.016699817610814738,0.07784741836943215,0.057907272645427554,True,False,True,False,True,False,True,False,False,True
2021-04-05 23:59:59,0.005094112134516049,0.20742186081241654,0.007053692008857526,0.754,0.020645052023256918,0.07990198324925883,0.6893324542453242,0.23768341666809123,-0.021981686722742477,0.07796077849025551,0.05818619583798562,True,False,True,False,True,False,True,False,False,True
2021-04-06 23:59:59,-0.014655458288978629,0.13642095062418647,0.0049774309337893285,0.762,0.0031683754659725255,0.0801536071004406,0.6840238692188869,0.2424761381859546,-0.024856087817891503,0.07805607320580962,0.058226206619480164,True,False,True,False,True,False,True,False,False,True
2021-04-07 23:59:59,-0.03683337331258785,0.07277834647447645,-0.06953510516857453,0.7,-0.05005338244967578,0.08349555767784578,0.6920493843141409,0.25567346985066863,-0.018090731455958298,0.07831940758297305,0.05830192188857311,True,False,True,False,True,False,True,False,False,True
2021-04-08 23:59:59,0.04058981054452926,0.06383752093213846,0.05961024365580414,0.714,0.05326087848465448,0.08327160929643354,0.6883402633498613,0.2565690583742486,-0.020688970798193762,0.07866950036623079,0.05838658089656303,True,False,True,False,True,False,True,False,False,True
2021-04-09 23:59:59,-0.0013536561536769964,0.039930575311319716,-0.007883262935478808,0.75,0.002768823340203289,0.0830303714562819,0.6879148759943814,0.27040986231843633,-0.014690501933919187,0.07886906605532867,0.05851154204180476,True,False,True,False,True,False,True,False,False,True
2021-04-10 23:59:59,0.02658137744419542,0.034393359740593654,0.030805970584239617,0.728,0.03487624042520931,0.08148466789859814,0.6854261591936708,0.25072598619833597,-0.016333528097024153,0.07895563137877887,0.05869640907146211,True,False,True,False,True,False,True,False,False,True
2021-04-11 23:59:59,0.006885887690742276,0.0501093890314801,0.01016639699935884,0.75,0.01417671416571764,0.08021895699225587,0.6850852367357746,0.2494197210594329,-0.009146992780832641,0.0789893756889774,0.05898454191379,True,False,True,False,True,False,True,False,False,True
2021-04-12 23:59:59,-0.005174208232594624,-0.022037310530606202,-0.00848320228166155,0.712,0.005833534053059572,0.07890419010284669,0.6842120714158583,0.24661583053213265,-0.005120382829465919,0.0789893756889774,0.05927902415749003,False,True,False,False,True,False,True,False,False,True
2021-04-13 23:59:59,0.060273801687187545,0.07084277928583527,0.07471164196278623,0.732,0.05667863451394614,0.0786932280267019,0.6836235713106429,0.255193938762345,-0.00040029790824402944,0.0789893756889774,0.05955416020880373,True,False,False,False,True,False,True,False,False,True
2021-04-14 23:59:59,-0.006200638648416024,0.12882948313115428,0.05911532486741855,0.728,0.012702601190905794,0.07778259691668471,0.6795954964469071,0.25167207783294376,-0.012453887867233782,0.0789893756889774,0.05993408724619403,True,False,False,False,True,False,True,False,False,True
2021-04-15 23:59:59,0.0032374567390025533,0.11458711259597965,0.034499982784436556,0.756,0.020747956831096034,0.07687929179299191,0.6724533912784441,0.27387827195774506,-0.015886872071417257,0.0789893756889774,0.060017843093802065,True,False,False,False,True,False,True,False,False,True
2021-04-16 23:59:59,-0.027501357450590347,0.04589528228517614,-0.03460324687927141,0.71,0.0031364410777127132,0.07715727303236931,0.6593186626248104,0.26519614266048475,-0.028596213369570966,0.0789893756889774,0.06008336477122924,True,False,False,False,True,False,True,False,False,True
2021-04-17 23:59:59,-0.014437682190596268,0.048823940951644884,-0.03579499906117878,0.716,-0.01608579940151534,0.07806296824220443,0.6603157787237608,0.27271520240015845,-0.025110380469909988,0.0789893756889774,0.060201780291467506,True,False,False,False,True,False,True,False,False,True
2021-04-18 23:59:59,-0.07362153766987345,-0.03651397059783923,-0.04595427687999243,0.542,-0.06353263996879775,0.07994478045662011,0.6585222807711605,0.30206321262777913,-0.02656295596461411,0.07899858584575449,0.06030252071583854,False,True,True,False,True,False,True,False,False,True
2021-04-19 23:59:59,-0.008750467580443955,-0.0444042833660927,-0.031713865257077645,0.508,-0.014253129276999902,0.08051663769859316,0.6636355809392895,0.3055251598012414,-0.020576490476568732,0.07916919017344763,0.06043873168638759,False,True,True,False,True,False,True,False,False,True
2021-04-20 23:59:59,0.01343696780098047,-0.018260191899440725,0.07571924215576864,0.522,0.030136304799020894,0.08094902057405974,0.6669907849176657,0.3512223645556607,-0.01663278639297716,0.07933929005280438,0.060536468980344406,False,True,True,False,True,False,True,False,False,True
2021-04-21 23:59:59,-0.04545433689829903,-0.01142613841181317,0.014823072344537502,0.538,-0.03371508242227944,0.08123532398243025,0.6663820713205283,0.3308145958430544,-0.013213425126378797,0.07956605145357415,0.060594171519848625,False,True,True,False,True,False,True,False,False,True
2021-04-22 23:59:59,-0.03976945966765322,-0.05437943465386774,0.016400629647961296,0.444,-0.03774472101204443,0.08152678720778367,0.6727112269134736,0.3411923610660157,0.0002578356350295685,0.07981768160009692,0.06072261722160501,False,True,True,False,False,True,True,False,True,False
2021-04-23 23:59:59,-0.012917155970381011,-0.03184531366191001,-0.01662095064091007,0.492,-0.009504227794098107,0.08036154686615085,0.6735769418070255,0.34183055593344935,0.014258279182215117,0.0799276615736756,0.06092545760121186,False,True,True,False,False,True,True,False,True,False
2021-04-24 23:59:59,-0.020409238327064982,-0.03197602761537477,-0.06429229983787632,0.448,-0.03563763349458608,0.08091543497294301,0.676612363869965,0.351854560396484,0.016296585146204245,0.0800700764429124,0.06099386449427806,False,True,True,False,False,True,True,False,True,False
2021-04-25 23:59:59,-0.02091102491889929,-0.1112324857373751,0.0472203981710162,0.36,-0.0005473627746976868,0.0792125669491714,0.6745701543272289,0.35253771379058896,0.016047873556068404,0.0800700764429124,0.061035523323117485,False,True,False,False,False,True,True,False,True,False
2021-04-26 23:59:59,0.10238910278345115,-0.03486928057592742,0.09430764814059311,0.468,0.10980075500791824,0.08415419512474526,0.6692074393149499,0.34746171078040256,0.005571858375660321,0.08019281703552976,0.061099672125761256,False,True,True,False,False,True,True,False,True,False
2021-04-27 23:59:59,0.01872140640248987,-0.016400635031360244,0.05065471251592779,0.504,0.0344883933478894,0.08451033334338356,0.6656975379258009,0.3281598167166655,-0.0012932469918648382,0.08030451091659285,0.06122132235008541,False,True,True,False,True,False,True,False,False,True
2021-04-28 23:59:59,-0.0037870490674281054,-0.050657746343926835,0.031362761393318506,0.43,0.004479985190077369,0.08457779881438929,0.6655348808812357,0.33090928821285015,-0.0008471904392926,0.08045460136561623,0.061328742590923316,False,True,True,False,False,True,True,False,False,True
2021-04-29 23:59:59,-0.023157377794735035,-0.09101823707973555,0.003822100746354362,0.404,-0.006594139063266854,0.08434775645534909,0.6632557590359898,0.3218240311585987,-0.009455467877483859,0.08072852852412975,0.06148956258932837,False,True,True,False,False,True,True,False,False,True
2021-04-30 23:59:59,0.07833181506819531,-0.019835005452293553,0.005923419073318392,0.452,0.060333869289481507,0.08464576808408794,0.6630552524434201,0.3428597523768726,-0.010521689363605424,0.08088374106638753,0.061821059137756464,False,True,True,False,False,True,True,False,False,True
2021-05-01 23:59:59,0.0013484510380623593,-0.021452576573801507,0.06226926726883919,0.428,0.02064735742638159,0.0836820009164795,0.6587326366641181,0.33144664454434536,-0.017879727205846963,0.08090647794149416,0.062067023489420295,False,True,True,False,False,True,True,False,False,True
2021-05-02 23:59:59,-0.020698833984265086,-0.04636301727401004,0.002092183093844735,0.392,-0.013295867485228633,0.08353406255884407,0.6593828701047068,0.3300830109374029,-0.015187284222522135,0.08093558633361304,0.062171840291044625,False,True,True,False,False,True,True,False,False,True
2021-05-03 23:59:59,0.01005126224587527,-0.007006435792079269,0.16226998266797343,0.486,0.04792757318562886,0.08247354474273486,0.6627217876223043,0.33467895560382077,-0.006485651692645589,0.08112080261908204,0.06272714130221949,False,True,True,False,False,True,True,False,False,True
2021-05-04 23:59:59,-0.06760024096874939,-0.09232729462646816,-0.051720260748051805,0.31,0.1305862449303003,0.08372523162241596,0.6516687808304394,0.3054409639876863,-0.014028757095361444,0.08127546748911987,0.0635900041831499,False,True,True,False,False,True,True,False,False,True
2021-05-05 23:59:59,0.0766959846982933,-0.027665623052496646,0.08272414614229961,0.406,0.09682560455912943,0.08506437985684615,0.6459976979682538,0.30062067108068113,-0.0195371829129819,0.08141169266992407,0.06374623311129808,False,True,True,False,False,True,True,False,False,True
2021-05-06 23:59:59,-0.017893070457294602,-0.030860486856187697,-0.009056115327379044,0.404,-0.005013603704346461,0.08464676626140591,0.6402439158803768,0.3258631284760083,-0.023011843155613,0.08150993948410945,0.06379461670918514,False,True,True,False,False,True,True,False,False,True
2021-05-07 23:59:59,0.01702033764662736,0.023327187190932186,-0.0017621810750483302,0.512,0.011842028117631447,0.08166615923218135,0.6430072880148184,0.31270208608255134,-0.020047964428601683,0.08161041042242227,0.06388808270631197,True,False,True,False,True,False,True,False,False,True
2021-05-08 23:59:59,0.02523474075022869,0.00822684676620744,0.11992865177101031,0.428,0.03465094193726021,0.08026045999633802,0.6522892499206611,0.31998620299448266,-0.0064433867434570136,0.08161041042242227,0.06400179363843445,True,False,False,False,False,True,True,False,False,True
2021-05-09 23:59:59,-0.009718077774623746,-0.00021781884327065626,0.0067126151109973,0.368,-0.0012588437104030297,0.08002992340539507,0.6522803082568122,0.31419419884598265,-0.007102561847894595,0.08161041042242227,0.06404648947373445,False,True,False,False,False,True,True,False,False,True
2021-05-10 23:59:59,-0.04074230177585014,-0.06578399443637128,0.005968463572816551,0.298,-0.03243754625798118,0.08143832629571578,0.6469439804254684,0.3075234743373274,-0.015777807196835858,0.08161041042242227,0.06423670299338043,False,True,False,False,False,True,True,False,False,True
2021-05-11 23:59:59,0.015123139558220089,-0.0581412489867299,0.054754829296606466,0.34,0.04055956963251362,0.08217961176970989,0.6416210057465376,0.32170686033874185,-0.010047775083901866,0.0818322942092611,0.06468964634202462,False,True,True,False,False,True,True,False,False,True
2021-05-12 23:59:59,-0.13321745982580235,-0.17936715408414527,-0.09183974603647438,0.258,-0.12258461564117404,0.08623408896362922,0.6448751680505249,0.34023985235409926,-0.0011225299177288761,0.08202631543202206,0.06504962826682678,False,True,True,False,False,True,True,False,False,True
2021-05-13 23:59:59,0.01150867921062626,-0.21711048149230683,-0.018674845209929458,0.25,0.02934782944153811,0.08717752131922585,0.6291254696959382,0.33409491672611624,-0.01111844618443858,0.08214049712033461,0.06572653150539821,False,True,True,False,False,True,True,False,False,True
2021-05-14 23:59:59,0.0033055994947048806,-0.2096217121369255,0.0979527454884217,0.278,0.046232844776082145,0.0876999395629601,0.6235823697519823,0.33760506437060833,-0.0194249182628361,0.0823441691091934,0.06673180473046361,False,True,True,False,False,True,True,False,False,True
2021-05-15 23:59:59,-0.06255640518862426,-0.26145594100562064,-0.1080973781635769,0.21,-0.065477733295358,0.08795081911137427,0.6174262763698558,0.28411734721140647,-0.034862973550805254,0.08246567644651387,0.06740340291834832,False,True,True,False,False,True,True,False,False,True
2021-05-16 23:59:59,-0.006503996425145542,-0.24550992775541247,-0.013912627140261535,0.218,-0.0020551526636515133,0.08643171223323715,0.6140074342438195,0.28582454189371465,-0.03827287401299262,0.08259031972439573,0.06851856317005912,False,True,True,False,False,True,True,False,False,True
2021-05-17 23:59:59,-0.0628238206412467,-0.2825515845188439,-0.08504749345954943,0.164,-0.06504048348141522,0.08680207826637573,0.6101683297453848,0.27541841147084023,-0.036775650680083594,0.082885490758637,0.06919755853842104,False,True,True,False,False,True,True,False,False,True
2021-05-18 23:59:59,-0.014426880268726183,-0.23670734818957928,0.02975638625948518,0.272,0.0129805597724574,0.08516781032377749,0.6037340508787337,0.24625967561347872,-0.03788695486780391,0.08317511416037289,0.06961602642877165,False,True,True,False,False,True,True,False,False,True
2021-05-19 23:59:59,-0.1376612194975918,-0.3359725951930631,-0.2720034989984458,0.106,-0.21237586994288732,0.1085150737795716,0.6353011704902012,0.257598231573839,-0.009573997560323733,0.08340597832528088,0.06997897600487085,False,True,True,False,False,True,True,False,False,True
2021-05-20 23:59:59,0.1021634721643232,-0.2778369318001801,0.1315144850279033,0.14,0.12729184210272376,0.11274910125457399,0.6214499708018888,0.20446458330129613,-0.007675498894049393,0.08350120710547601,0.0701125421600047,False,True,True,False,False,True,True,False,False,True
2021-05-21 23:59:59,-0.08528234589614003,-0.3079688765462393,-0.12702421254569962,0.124,-0.10502343790086037,0.11425698469013268,0.6303887601273006,0.18658466619388303,0.006806390375318272,0.08352242689153158,0.07023210047332322,False,True,True,False,False,True,True,False,True,False
2021-05-22 23:59:59,0.006217460509009731,-0.27482643970704046,-0.055506682176398425,0.106,-0.02864874501200295,0.11438359816025027,0.6435638578720349,0.19588915407249807,0.02613758150217904,0.08362282557342533,0.07029136832773417,False,True,True,False,False,True,True,False,True,False
2021-05-23 23:59:59,-0.07368928450735468,-0.31947349348200826,-0.08107563965791353,0.086,-0.08453618878382302,0.11849463995684714,0.654676684802135,0.21644507955655978,0.040669250558315495,0.08370793934004138,0.0703843183450084,False,True,True,False,False,True,True,False,True,False
2021-05-24 23:59:59,0.11318173594635539,-0.22666718845993283,0.2531362546402198,0.162,0.17630025648950312,0.12530152572108938,0.6369153889079703,0.219540589797532,0.026747059162585463,0.08378322045085092,0.07057820924769292,False,True,True,False,False,True,True,False,True,False
2021-05-25 23:59:59,-0.00784774850177361,-0.21634916779307345,0.023845589781619658,0.136,-5.793712885625475e-05,0.1261840918910799,0.6379476835063572,0.23157751442040797,0.03421363262762356,0.08400635308999409,0.07075007836911705,False,True,True,False,False,True,True,False,True,False
2021-05-26 23:59:59,0.02322713221563033,-0.27262271400101246,0.06726806710513111,0.124,0.055992700090653526,0.12491614957917811,0.6263381160202749,0.24007850539210485,-0.00896305446992629,0.08414425122289454,0.07078555494750172,False,True,True,False,False,True,True,False,False,True
2021-05-27 23:59:59,-0.021815659924374176,-0.30156658531056035,-0.05269157914912759,0.104,-0.03378328965370766,0.12418135565668714,0.6293491767928103,0.23226104191253727,0.007899205990921532,0.08427033192310755,0.07087077340681472,False,True,True,False,False,True,True,False,True,False
2021-05-28 23:59:59,-0.07126894365542968,-0.3488773636162329,-0.11568924399210101,0.082,-0.08029027063137478,0.1253544020029362,0.6304649518964067,0.2395807718709395,7.619176910611536e-05,0.08444530258816978,0.07102508075836209,False,True,True,False,False,True,True,False,True,False
2021-05-29 23:59:59,-0.03029722427175685,-0.353636488121876,-0.05801551660114801,0.072,-0.04158581103077471,0.12476508026875398,0.6345558690493605,0.2522802197469354,-0.009007988822674395,0.084550812625987,0.07111092306691905,False,True,True,False,False,True,True,False,False,True
2021-05-30 23:59:59,0.030681162301089193,-0.3821987941166073,0.04860295519405988,0.058,0.039558951473553115,0.12450924098574649,0.6317222148746433,0.24897248056447596,-0.022954469927491727,0.08461858037620848,0.07121201176357915,False,True,True,False,False,True,True,False,False,True
2021-05-31 23:59:59,0.04637923908968222,-0.3544161824479817,0.13581530419916188,0.074,0.0758013723851558,0.12505746917974936,0.6286082067199087,0.24866759621599233,-0.00830718218806159,0.08464636699047873,0.07130030990457205,False,True,True,False,False,True,True,False,False,True
2021-06-02 23:59:59,,-0.3430946106682857,,0.08,0.0,0.12597681091237506,0.6187826125779191,0.23796024199623744,-0.01916507092843811,0.08481252902394086,0.07133931928086729,False,True,True,False,False,True,True,False,False,True
2021-06-03 23:59:59,0.04347514603198821,-0.2648384553699392,0.05506085698536389,0.112,0.045026562331666194,0.1261898784274631,0.6210567469307778,0.22756857834845423,-0.005281369089497057,0.08500784292702668,0.07135364894276243,False,True,True,False,False,True,True,False,False,True
2021-06-04 23:59:59,-0.05902661321327041,-0.35750902918082716,-0.05846729727731925,0.078,-0.05909595521949083,0.12423910907167451,0.622032321827729,0.22567825326427293,-0.007316854965081276,0.08507463992998747,0.07137459527362934,False,True,True,False,False,True,True,False,False,True
2021-06-05 23:59:59,-0.036386183543405504,-0.36960716006938177,-0.02143378681784236,0.066,-0.027285153545823507,0.12470389979535569,0.6209216806885309,0.20126210001096356,-0.009543271207875792,0.08513327818576583,0.07140059185365463,False,True,True,False,False,True,True,False,False,True
2021-06-06 23:59:59,0.008731417697220412,-0.3747449882852417,0.0321282619063854,0.072,0.016399877010807053,0.12487488881135317,0.6206137992077698,0.19621182150561411,-0.013942069841590632,0.0853236256087603,0.07146511350892033,False,True,True,False,False,True,True,False,False,True
