btc_dominance,btc_return_14d,btc_return_1d,btc_return_30d,btc_return_3d,btc_return_60d,btc_return_7d,btc_return_90d,eth_btc_relative_return_14d,eth_btc_relative_return_1d,eth_btc_relative_return_30d,eth_btc_relative_return_3d,eth_btc_relative_return_60d,eth_btc_relative_return_7d,eth_btc_relative_return_90d,eth_return_14d,eth_return_1d,eth_return_30d,eth_return_3d,eth_return_60d,eth_return_7d,eth_return_90d,eth_share,historical_date,n_stablecoins_in_top500,stablecoin_mcap_share,top500_breadth_30d,top500_breadth_7d,top500_dispersion_30d,top500_dispersion_7d,total_alt_share,total_mcap,pos_ret_share,pos_vel7_share,med_ret30_11_50,med_ret30_51_200,med_ret30_201_500,stablecoin_total_mcap,stablecoin_change_30d,total_mcap_chg30,btc_dom_chg30,big_alt_rel30,mid_rel30,small_rel30,eth_rel30,state
0.6325388873783098,-0.04194065336191355,-0.005751485306746962,,0.010237528038653076,,-0.05105736328790056,,0.007381703788134963,-0.002486514816504748,,0.004810976811019385,,-0.021962176211858808,,-0.034558949573778586,-0.00823800012325171,,0.015048504849672462,,-0.07301953949975937,,0.09489050175656683,2020-06-30 23:59:59,17,0.04210489538492,0.0,0.194,,0.31539681632373473,0.36746111262169023,266095270472.47574,0.402,0.332,,,,11358673903.0,0.07307926678763654,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6314466172169092,-0.026574155048306403,0.009885342002701414,-0.092349537910698,0.00926807430932719,,-0.009157003057583157,,0.018356878697672108,0.01131707235770052,0.028062621623347717,0.01632023603055255,,-0.010603745668964604,,-0.008217276350634295,0.021202414360401933,-0.06428691628735028,0.02558831033987974,,-0.01976074872654776,,0.09579457499392734,2020-07-01 23:59:59,17,0.041756007918997695,0.43,0.336,0.7115913063343468,0.2771395398207262,0.3685533827830908,269205269207.4911,0.62,0.384,-0.031173722768995882,-0.012379873962086063,0.007856014939901068,11383093396.0,0.07855684688770159,-0.06895572926600169,-0.01526858116018881,0.06117581514170212,0.07996966394861194,0.10020555285059907,0.028062621623347717,MIXED_NO_CLEAR_ROUTE
0.6286842635152269,-0.030645473519812394,-0.011368848540732057,-0.0426445274276267,-0.007338198054300471,,-0.015262357491996559,,0.01897400656417958,0.00392133589839061,0.00965029880401258,0.01258518234152406,,1.2865347652102344e-05,,-0.011671466955632814,-0.007447512642341447,-0.03299422862361412,0.005246984287223588,,-0.015249492144344456,,0.09576007736791489,2020-07-02 23:59:59,16,0.042843442958198544,0.476,0.37,0.6591581856502192,0.2942947703399539,0.3713157364847731,267329080971.4582,0.4,0.374,0.004004536413396598,0.008722002759603997,0.013241669774916698,11425556916.0,0.07922412562527903,-0.02719469090858706,-0.009146113324337124,0.0466490638410233,0.0513665301872307,0.0558861972025434,0.00965029880401258,MIXED_NO_CLEAR_ROUTE
0.6295388131590062,-0.02161007757807276,-0.003957538100257785,-0.0589655686405649,-0.00554711379289885,,-0.008252141522930079,,0.013900120214129008,-0.013502246026724563,-0.017995332382127582,0.0014469255118546576,,-0.010387700589972848,,-0.0077099573639437535,-0.017459784126982347,-0.07696090102269249,-0.0041001882810441925,,-0.018639842112902927,,0.09459670951293309,2020-07-03 23:59:59,18,0.04265905057360364,0.416,0.412,0.5963648519303577,0.2562503682555023,0.37046118684099383,265924382879.43604,0.418,0.308,-0.03602539886444711,-0.009554323479648796,-0.01090487238979121,11431108455.0,0.07121837103202733,-0.04712666701533452,-0.006916588491321485,0.02294016977611779,0.049411245160916106,0.04806069625077369,-0.017995332382127582,LARGE_ALT_ROTATION
0.6274137740142356,-0.0214150786589119,0.004972216173507293,-0.06817400464874446,-0.010385160210575894,,0.009628881073989737,,0.020542130675993198,0.0113865267670612,0.005364602431582988,0.0015613134391021521,,0.017794568066051175,,-0.0008729479829187037,0.016358742940568494,-0.06280940221716147,-0.008823846771473742,,0.027423449140040912,,0.0953520769347103,2020-07-04 23:59:59,17,0.042380502432587994,0.416,0.66,0.5904379653152186,0.2538590528634065,0.3725862259857644,268166055076.34042,0.66,0.336,-0.027367197691131606,-0.030374548790970735,-0.0010027945899994117,11483052161.0,0.0736655705784981,-0.050380182292846465,-0.010973541701926326,0.04080680695761285,0.03779945585777372,0.06717121005874505,0.005364602431582988,MIXED_NO_CLEAR_ROUTE
0.6288343107682568,-0.02468787471003364,-0.00641063875115544,-0.06120613655031726,-0.005422017000581314,,-0.007616196828004851,,0.01890062273915405,0.00025754896763774404,0.005003163715698089,-0.002109201838161545,,0.01790001932351526,,-0.005787251970879592,-0.006153089783517696,-0.05620297283461917,-0.007531218838742859,,0.010283822495510409,,0.0955990955250559,2020-07-05 23:59:59,17,0.04276541831566644,0.392,0.502,0.6058738719904231,0.2115704853829309,0.3711656892317432,265859739665.63004,0.27,0.3,-0.035807124421860625,-0.026959905003639484,-0.009869672892504788,11548633482.0,0.07550385416998262,-0.04796408731403423,-0.007868798517610687,0.025399012128456633,0.034246231546677774,0.05133646365781247,0.005003163715698089,MIXED_NO_CLEAR_ROUTE
0.6238950987129819,-0.028319084627656088,0.03323052549825767,-0.02881849463926134,0.031711369075070106,,0.020087391796887788,,0.024101237137356013,0.02758536985153537,0.027077938683996217,0.039824067017820486,,0.03826343183274816,,-0.004217847490300075,0.06081589534979304,-0.0017405559552651217,0.07153543609289059,,0.05835082362963595,,0.09738738926314719,2020-07-06 23:59:59,17,0.04123319701797713,0.472,0.676,0.5391099533081047,0.2244786653642805,0.3761049012870181,276883252002.63385,0.772,0.29,0.0008337727760998614,0.00011719577202140563,0.007843669083269611,11565106680.0,0.07702297337287556,-0.008299616273213628,-0.01219134132298716,0.0296522674153612,0.028935690411282744,0.03666216372253095,0.027077938683996217,MIXED_NO_CLEAR_ROUTE
0.6205290873718922,-0.03918943409883191,-0.013140375133371518,-0.051909270872544266,0.01311685862594647,,0.012506476924873722,,0.018436704190935904,0.003059241761936504,0.0270620264592053,0.030543317288382,,0.043877461916359106,,-0.020752729907896006,-0.010081133371435014,-0.024847244413338965,0.04366017591432847,,0.05638393884123283,,0.097168853506316,2020-07-07 23:59:59,16,0.041451017468025486,0.426,0.66,0.42674463018502373,0.17000184695073725,0.37947091262810784,274742112409.85495,0.434,0.308,-0.0020521357573696775,-0.010481563379966141,0.0023588989360512347,11583052130.0,0.07629597278295286,-0.025570481836816428,-0.016247420498036735,0.04985713511517459,0.041427707492578125,0.0542681698085955,0.0270620264592053,MIXED_NO_CLEAR_ROUTE
0.6147898907081623,0.012317751315016112,0.019028350680851513,-0.03511812599643371,0.03905581295168492,,0.021673216078497592,,0.03390288519782714,0.012737707029234269,0.03658017361248711,0.044424081409094374,,0.045638295018076924,,0.04622063651284325,0.03176605771008578,0.0014620476160533968,0.0834798943607793,,0.06731151109657452,,0.09748038551622523,2020-07-08 23:59:59,16,0.04043549053564041,0.476,0.688,0.4164589765653541,0.18309569880533497,0.38521010929183774,282598243304.0352,0.72,0.326,0.025131560062622404,0.0066364399974900845,0.009442864600512135,11613650912.0,0.07655991859273059,0.0018032882561296315,-0.02253458178971779,0.06024968605905612,0.0417545659939238,0.04456099059694585,0.03658017361248711,MIXED_NO_CLEAR_ROUTE
0.6132316562387555,0.0014198735882562374,-0.015948225102739855,-0.052853014886452,-0.010400204291926451,,0.016940787434270632,,0.041815668375742465,0.0011347200049793837,0.0451135401891366,0.016634899776359235,,0.042449924874877976,,0.0432355419639987,-0.014813505097760471,-0.007739474697315396,0.006234695484432784,,0.05939071230914861,,0.09735189321206505,2020-07-09 23:59:59,17,0.041150752676663516,0.448,0.694,0.45222287530757366,0.17622963994908822,0.38676834376124447,278813446595.97754,0.358,0.308,0.008925038643389227,0.0008823757854035108,-0.018518365995267405,11655649781.0,0.0769182650231437,-0.014088053880171869,-0.024107107769871572,0.061778053529841226,0.05373539067185551,0.034334648891184594,0.0451135401891366,MIXED_NO_CLEAR_ROUTE
0.6155161819902564,0.012647746967753948,9.053283956905744e-05,-0.05990688218930462,0.0028674413763456474,,0.021073792408060177,,0.03662748521934711,-0.00844793683295919,0.03380023227105533,0.005119393969530206,,0.04813125301198995,,0.04927523218710106,-0.008357403993390133,-0.02610664991824929,0.007986835345875853,,0.06920504542005013,,0.09689562916086925,2020-07-10 23:59:59,16,0.04112946241693384,0.436,0.698,0.48473163340728326,0.18990999515288287,0.3844838180097436,277818746006.0894,0.496,0.37,0.007938168060321216,-0.001003797271506457,-0.011900235000646298,11700112852.0,0.08037607494445798,-0.026686627383878836,-0.020762071488750533,0.06784505024962584,0.058903084917798165,0.048006647188658325,0.03380023227105533,MIXED_NO_CLEAR_ROUTE
0.6123994941126406,0.02155300647067815,-0.004145095060752113,-0.008735988224247704,-0.019938493535306412,,0.011810404417120335,,0.05244415369182698,-0.002190603732554419,0.04220779728632573,-0.009298292376733852,,0.033520185478843834,,0.07399716016250513,-0.006335698793306532,0.03347180906207803,-0.029236785912040264,,0.04533058989596417,,0.09619962114737178,2020-07-11 23:59:59,16,0.04124029064951202,0.642,0.696,0.5278194004115412,0.17455148521644417,0.3876005058873594,278090097093.06464,0.614,0.36,0.12190927951913433,0.07024387126490161,0.10175271182420054,11725234590.0,0.07662180669853225,0.03633453868187586,-0.02685696928621928,0.13064526774338203,0.07897985948914932,0.11048870004844824,0.04220779728632573,BROAD_RISK_EXPANSION
0.6112989431495739,0.014536716175663322,0.003912572360644129,-0.021553349447421488,-0.00015823036410644864,,0.02232292882336462,,0.059946255706957885,0.0072522930211780245,0.04108437079548988,-0.0034805123814672934,,0.04122272830547269,,0.07448297188262121,0.011164865381822153,0.01953102134806839,-0.003638742745573742,,0.06354565712883731,,0.09672726446238439,2020-07-12 23:59:59,16,0.04093719695473955,0.562,0.732,0.5213955222669842,0.17524936036531322,0.3887010568504261,279695269956.15314,0.468,0.352,0.10305363883891949,0.019270835192519598,0.044480318695595766,11771509505.0,0.07943902088230792,0.021615019383060652,-0.02598811296793413,0.12460698828634098,0.040824184639941086,0.06603366814301725,0.04108437079548988,MIXED_NO_CLEAR_ROUTE
0.610805826111127,0.005740422789068056,-0.0035450865758772654,-0.024449256204102432,-0.0037929454530908346,,-0.014064450872731005,,0.044259466800911085,-0.006891838658116267,0.027361421496294835,-0.001935213788021528,,0.00617393493679852,,0.04999988958997914,-0.010436925233993533,0.0029121652921924035,-0.005728159241112363,,-0.007890515935932485,,0.0959877971465547,2020-07-13 23:59:59,18,0.04126650993445719,0.492,0.59,0.52741309866015,0.22296877982551927,0.389194173888873,278942455745.50085,0.358,0.278,0.06339623011058826,0.015189521675562867,0.007446905270611537,11763836778.0,0.07254550812510252,0.012853662279133538,-0.02238306681471658,0.08784548631469069,0.0396387778796653,0.03189616147471397,0.027361421496294835,MIXED_NO_CLEAR_ROUTE
0.609985156609917,0.011514564691741391,-4.3320575294214514e-05,-0.015295378714184293,0.0003102794828981903,,-0.000979660136244065,,0.049888775705955624,0.0025762827070717753,0.04133731070196989,0.002835644618161881,,0.0057311537664578305,,0.061403340397697015,0.002532962131777561,0.026041931987785594,0.0031459241010600714,,0.004751493630213766,,0.09611272971919108,2020-07-14 23:59:59,17,0.04114776727341631,0.54,0.608,0.5272634815070575,0.2002630054759572,0.39001484339008297,279319371428.2115,0.444,0.292,0.10875587760335537,0.03993310314949694,0.02234136111039753,11780976433.0,0.07347850867525119,0.026548831298000453,-0.024950762757161238,0.12405125631753966,0.055228481863681234,0.03763673982458182,0.04133731070196989,MIXED_NO_CLEAR_ROUTE
0.6079366435061067,-0.003845575457104844,-0.005450057930125207,-0.02728523441294517,-0.009018755316249627,,-0.024977449867533585,,0.035475522285431604,-0.0019932462968581532,0.06422980782227972,-0.0062959199736767335,,-0.00845380604723478,,0.03162994682832676,-0.0074433042269833605,0.03694457340933455,-0.01531467528992636,,-0.033431255914768365,,0.0956051427619968,2020-07-15 23:59:59,17,0.041295146507477704,0.58,0.468,0.5510456040437667,0.23221590511005533,0.39206335649389334,278746274609.54785,0.424,0.288,0.1026996484178806,0.052083346672238906,0.044441165935608096,11773476460.0,0.07208776108964288,0.02125310092975785,-0.029361681233921466,0.12998488283082577,0.07936858108518408,0.07172640034855327,0.06422980782227972,ETH_BROADENING
0.6100321233607442,0.0009664926229173698,-0.006593122719872668,-0.04254513256051318,-0.012050048163648075,,-0.0157081857751582,,0.01755498021153845,-0.013466323598958718,0.03923780492846474,-0.012839716921533184,,-0.02286987517990735,,0.01852147283445582,-0.020059446318831387,-0.00330732763204844,-0.02488976508518126,,-0.03857806095506555,,0.09464132219476408,2020-07-16 23:59:59,17,0.04172586047143935,0.484,0.392,0.583295540379811,0.2553377096326944,0.3899678766392558,275969896550.34247,0.306,0.29,0.06181164612843437,0.011361324207891155,0.00022316083293927313,11813810554.0,0.07466149857042437,0.0014914844523747917,-0.027087419404995372,0.10435677868894755,0.05390645676840433,0.04276829339345245,0.03923780492846474,MIXED_NO_CLEAR_ROUTE
0.608538762709009,0.00705251295956022,0.0020985434209097598,-0.03468926879133549,-0.009933902059091726,,-0.013731896316164227,,0.025717878753116263,-0.005812779511871868,0.033594149046343724,-0.021032178874679452,,-0.020344498911712527,,0.03277039171267648,-0.0037142360909621086,-0.0010951197449917682,-0.03096608093377118,,-0.034076395227876755,,0.0938696940286465,2020-07-17 23:59:59,16,0.04159804314373939,0.498,0.41,0.6494034404567246,0.31270607672785006,0.391461237290991,277238588422.7183,0.572,0.258,0.07004363177324091,0.019038343998548535,0.010477741488679193,11830259623.0,0.07099305703619718,0.009886938601612716,-0.02713812631930712,0.1047329005645764,0.05372761278988403,0.045167010280014686,0.033594149046343724,MIXED_NO_CLEAR_ROUTE
