episode_id,variant,boundary,direction,known_pos,state_A_at_h,state_B_at_h,abs_disp_A_at_h,abs_disp_B_at_h,mean_abs_disp_A_win,mean_abs_disp_B_win,persist_dur,stage
RK-B-d+1-b2-e7356-k7357,RKEY_B,2.0,1,7357,1.0,1.0,1.0301397442267142,1.3121226311290284,1.5746920523473495,1.0310741757967945,0.0,development
RK-B-d+1-b2-e8787-k8791,RKEY_B,2.0,1,8791,0.0,3.0,0.8742251011148303,3.0136676652658334,0.5944816175435707,3.4361135355054273,0.0,development
RK-B-d+1-b2-e8931-k8935,RKEY_B,2.0,1,8935,2.0,5.0,2.08344652354055,5.190046651352567,0.663598152154544,3.7701982799666545,25.0,development
RK-B-d+1-b2-e8955-k8959,RKEY_B,2.0,1,8959,6.0,3.0,6.072421469384495,3.9909179722013874,5.408978362314684,3.3274748651314856,0.0,development
RK-B-d+1-b2-e9272-k9274,RKEY_B,2.0,1,9274,0.0,2.0,0.22016975235820752,2.3429972358737206,0.9043968150907916,1.2918205858773517,0.0,development
RK-C-d+1-b2-e2151-k2151,RKEY_C,2.0,1,2151,1.0,4.0,1.7454656982005619,4.766789555314242,1.37140854460541,4.392732401719118,37.0,development
RK-C-d+1-b2-e2829-k2829,RKEY_C,2.0,1,2829,0.0,4.0,0.38660082376224536,4.029072126458889,0.3490035327142911,3.502189012963978,0.0,development
RK-C-d+1-b2-e6803-k6803,RKEY_C,2.0,1,6803,1.0,5.0,1.5864622265986719,5.0821108986895265,1.5851762962416533,5.080824968332471,1247.0,development
RK-A-d-1-b1-e305-k305,RKEY_A,1.0,-1,305,1.0,1.0,1.201563530615928,1.2110748728307996,0.8708064740615434,1.5418319293850564,0.0,development
RK-A-d-1-b1-e329-k329,RKEY_A,1.0,-1,329,1.0,4.0,1.6199175922519253,4.954185696340034,1.623075618292656,4.957343722380784,6790.0,development
RK-A-d-1-b1-e350-k350,RKEY_A,1.0,-1,350,1.0,0.0,1.4311943646521836,0.35305978416480754,0.9170389236715374,0.8426551166441326,0.0,development
RK-A-d-1-b1-e396-k396,RKEY_A,1.0,-1,396,0.0,1.0,0.9174355104626987,1.5556069270007913,0.6580309767449803,2.0189875813314115,0.0,development
RK-A-d-1-b1-e448-k448,RKEY_A,1.0,-1,448,1.0,2.0,1.6050624734193406,2.786395750241185,0.8445560832912674,2.025889360113112,21.0,development
RK-A-d-1-b1-e519-k519,RKEY_A,1.0,-1,519,2.0,0.0,2.596785758920581,0.11929342048156377,2.29837849081871,0.6065423612158127,0.0,development
RK-A-d-1-b1-e545-k545,RKEY_A,1.0,-1,545,0.0,1.0,0.9305904182585794,1.0699412290073653,1.3369915197728233,0.6752267454930498,0.0,development
RK-A-d-1-b1-e790-k790,RKEY_A,1.0,-1,790,1.0,2.0,1.3532501173644456,2.3753454836037813,0.8048071067509612,0.9515281765110365,0.0,development
RK-A-d-1-b1-e946-k946,RKEY_A,1.0,-1,946,4.0,3.0,4.308358676143651,3.2387064323391814,3.4110247887897267,2.3413725449854117,0.0,development
RK-A-d-1-b1-e1117-k1117,RKEY_A,1.0,-1,1117,1.0,2.0,1.5235701523425422,2.8348041093774583,1.9391103578477507,2.9890597505836745,1.0,development
RK-A-d-1-b1-e1121-k1121,RKEY_A,1.0,-1,1121,1.0,0.0,1.705199058037232,0.9143987991386906,1.9619890738692198,0.670130357408861,0.0,development
RK-A-d-1-b1-e1167-k1167,RKEY_A,1.0,-1,1167,0.0,2.0,0.039981876826815727,2.2578045002891747,1.1757043541480978,1.2353850408245237,1.0,development
RK-A-d-1-b1-e1390-k1390,RKEY_A,1.0,-1,1390,1.0,3.0,1.5976305652874774,3.012575343774454,0.8387243833545223,2.098840716602154,0.0,development
RK-A-d-1-b1-e1395-k1395,RKEY_A,1.0,-1,1395,1.0,0.0,1.3607776173863846,0.028622925718461464,0.5206489426558117,0.9214239499727496,0.0,development
RK-A-d-1-b1-e1451-k1451,RKEY_A,1.0,-1,1451,10.0,12.0,10.19524245856097,12.27922673235048,3.55305628025663,3.9599247628612626,0.0,development
RK-A-d-1-b1-e1456-k1456,RKEY_A,1.0,-1,1456,1.0,4.0,1.3725446561966104,4.303375303173548,1.9693665367571203,4.900197183734011,22.0,development
RK-A-d-1-b1-e1501-k1501,RKEY_A,1.0,-1,1501,9.0,10.0,9.79566057828051,10.883252102772742,6.32334959836671,7.410941122858998,27.0,development
RK-A-d-1-b1-e1577-k1577,RKEY_A,1.0,-1,1577,1.0,3.0,1.681868189860645,3.5635759372578875,0.700592162458694,2.4653655135719097,0.0,development
RK-A-d-1-b1-e1768-k1768,RKEY_A,1.0,-1,1768,1.0,3.0,1.5790831658319844,3.584544833329095,0.9103980996991848,2.737951732258716,0.0,development
RK-A-d-1-b1-e1772-k1772,RKEY_A,1.0,-1,1772,0.0,1.0,0.09228206536737207,1.0898770104815125,0.3636464517426094,1.5150448391356377,5.0,development
RK-A-d-1-b1-e1793-k1793,RKEY_A,1.0,-1,1793,0.0,1.0,0.32789004420691603,1.0889903634826332,0.51264953473534,0.9878345634681475,1.0,development
RK-A-d-1-b1-e1980-k1980,RKEY_A,1.0,-1,1980,2.0,0.0,2.3539188275161553,0.3722792727160482,1.6033073836400293,1.1228907165921032,0.0,development
RK-A-d-1-b1-e1995-k1995,RKEY_A,1.0,-1,1995,3.0,5.0,3.9959496833322308,5.09296336547586,2.656982253105537,3.7539959352491823,17.0,development
RK-A-d-1-b1-e1997-k1997,RKEY_A,1.0,-1,1997,0.0,1.0,0.0186730280117854,1.8104425889379179,0.43264877724315703,1.950580191484699,0.0,development
RK-A-d-1-b1-e2001-k2001,RKEY_A,1.0,-1,2001,4.0,3.0,4.812184860242371,3.7336945167192903,1.9431015012761568,1.583604720101717,0.0,development
RK-A-d-1-b1-e2102-k2102,RKEY_A,1.0,-1,2102,1.0,2.0,1.9122503110093452,2.9923494489166473,1.7387330518582045,2.458799143796478,2.0,development
RK-A-d-1-b1-e2104-k2104,RKEY_A,1.0,-1,2104,7.0,6.0,7.979344577751504,6.289108642077922,2.9793508095364714,2.086546511079075,0.0,development
RK-A-d-1-b1-e2219-k2219,RKEY_A,1.0,-1,2219,5.0,4.0,5.875087778250502,4.815947554212034,2.128495602706263,1.642969304848864,0.0,development
RK-A-d-1-b1-e2611-k2611,RKEY_A,1.0,-1,2611,0.0,1.0,0.15905677159498788,1.3930244013740918,0.21056203468412363,1.6628424508472832,4.0,development
RK-A-d-1-b1-e2657-k2657,RKEY_A,1.0,-1,2657,2.0,0.0,2.17153972185728,0.18418029425305565,1.2738792330109314,1.0818407830992496,0.0,development
RK-A-d-1-b1-e2682-k2682,RKEY_A,1.0,-1,2682,0.0,0.0,0.9495232776212919,0.6764339388553082,0.542264410058857,1.1718184188153395,0.0,development
RK-A-d-1-b1-e2709-k2709,RKEY_A,1.0,-1,2709,0.0,1.0,0.14987386163563032,1.3619269028477927,0.33612949031760603,1.5300172681152597,4.0,development
RK-A-d-1-b1-e3120-k3120,RKEY_A,1.0,-1,3120,1.0,0.0,1.0076603258006747,0.2309743595919975,0.7241963035843314,0.6593121125784168,0.0,development
RK-A-d-1-b1-e3129-k3129,RKEY_A,1.0,-1,3129,1.0,4.0,1.6252134050198859,4.945228157501058,1.3658721474603766,4.685886899941533,75.0,development
RK-A-d-1-b1-e3152-k3152,RKEY_A,1.0,-1,3152,2.0,3.0,2.4994532271054455,3.545857004321977,1.6660265833567998,2.712430360573294,19.0,development
RK-A-d-1-b1-e3157-k3157,RKEY_A,1.0,-1,3157,2.0,0.0,2.4134473773622704,0.6668712705600718,1.2589344985960553,0.9558766971183815,0.0,development
RK-A-d-1-b1-e3366-k3366,RKEY_A,1.0,-1,3366,4.0,5.0,4.484914223895669,5.9677000091335355,3.143917090683868,4.6267028759217474,89.0,development
RK-A-d-1-b1-e3396-k3396,RKEY_A,1.0,-1,3396,5.0,2.0,5.092099322477261,2.9804630349700565,2.6555276468467004,1.5069895059338165,0.0,development
RK-A-d-1-b1-e3557-k3557,RKEY_A,1.0,-1,3557,5.0,4.0,5.847075114966929,4.753470355142138,4.569648175382846,3.4760434155581312,0.0,development
RK-A-d-1-b1-e3588-k3588,RKEY_A,1.0,-1,3588,4.0,2.0,4.8895559269541975,2.4735878375294216,1.8790811905071017,2.0869051780364782,2.0,development
RK-A-d-1-b1-e3703-k3703,RKEY_A,1.0,-1,3703,4.0,6.0,4.482672786311374,6.516311630695978,1.720722161809632,3.702187334161112,1.0,development
RK-A-d-1-b1-e3707-k3707,RKEY_A,1.0,-1,3707,0.0,1.0,0.8783266491723841,1.0566596626954377,0.8921797465235625,1.8295553786227383,0.0,development
RK-A-d-1-b1-e3709-k3709,RKEY_A,1.0,-1,3709,2.0,0.0,2.5722335702728296,0.7534986563682897,2.3555158550772073,0.645163985802538,0.0,development
RK-A-d-1-b1-e4110-k4110,RKEY_A,1.0,-1,4110,4.0,1.0,4.011992645883557,1.3995195912778449,1.9720283786378594,1.9969921737090708,1.0,development
RK-A-d-1-b1-e4332-k4332,RKEY_A,1.0,-1,4332,3.0,1.0,3.0074896675363756,1.2307580062559815,1.9145306827192001,0.5818457533030933,0.0,development
RK-A-d-1-b1-e4381-k4381,RKEY_A,1.0,-1,4381,2.0,4.0,2.5721010721073223,4.813345068065067,1.912966126978855,4.154210122936594,18.0,development
RK-A-d-1-b1-e4446-k4446,RKEY_A,1.0,-1,4446,0.0,1.0,0.09848675447467323,1.9491938682181855,1.4386594422712278,3.289366556014938,6.0,development
RK-A-d-1-b1-e4519-k4519,RKEY_A,1.0,-1,4519,0.0,1.0,0.3864551440925426,1.1235630231003284,0.9559837724830476,0.8113549540771733,0.0,development
RK-A-d-1-b1-e4861-k4861,RKEY_A,1.0,-1,4861,2.0,0.0,2.227909815830992,0.24609007592375237,2.0690948614543765,0.4263012750273092,0.0,development
RK-A-d-1-b1-e4877-k4877,RKEY_A,1.0,-1,4877,4.0,6.0,4.055019957592727,6.067131615869633,2.2490808773389706,4.218854734662368,0.0,development
RK-A-d-1-b1-e4879-k4879,RKEY_A,1.0,-1,4879,3.0,4.0,3.85467397156353,4.965268654186846,2.451512862654067,3.5621075452773474,82.0,development
RK-A-d-1-b1-e4881-k4881,RKEY_A,1.0,-1,4881,0.0,1.0,0.5505151995078886,1.9957111561958716,0.7089981352018518,2.0103300474183956,0.0,development
RK-A-d-1-b1-e4883-k4883,RKEY_A,1.0,-1,4883,0.0,0.0,0.09336153497070468,0.9099072287639797,0.665128900341931,0.6767139698504643,0.0,development
RK-A-d-1-b1-e4885-k4885,RKEY_A,1.0,-1,4885,1.0,0.0,1.378220319737453,0.3593920859998904,1.5059134796735865,0.4910790731391758,0.0,development
RK-A-d-1-b1-e4921-k4921,RKEY_A,1.0,-1,4921,1.0,0.0,1.0420960462007576,0.03307290845552174,0.7856906991625575,0.4658461780815392,0.0,development
RK-A-d-1-b1-e5304-k5304,RKEY_A,1.0,-1,5304,0.0,1.0,0.27957650563631997,1.5289070531328441,0.2548633643262555,1.0876593517155657,0.0,development
RK-A-d-1-b1-e5335-k5335,RKEY_A,1.0,-1,5335,13.0,11.0,13.023529136409651,11.214298995021238,5.661915344822501,4.839495090654036,0.0,development
RK-A-d-1-b1-e5552-k5552,RKEY_A,1.0,-1,5552,1.0,2.0,1.7171215725703564,2.899861230019621,2.2937401641652864,3.4764798216145643,23.0,development
RK-A-d-1-b1-e5584-k5584,RKEY_A,1.0,-1,5584,0.0,1.0,0.03155970937569182,1.0411622829959235,0.42345452629748576,1.0386136792824532,2.0,development
RK-A-d-1-b1-e5677-k5677,RKEY_A,1.0,-1,5677,1.0,4.0,1.7654106971457,4.664488530072926,0.8569997863044021,3.717725213837078,1.0,development
RK-A-d-1-b1-e5852-k5852,RKEY_A,1.0,-1,5852,1.0,2.0,1.0026618042432214,2.8276103982495386,0.44746077988839855,1.791540151141797,0.0,development
RK-A-d-1-b1-e5864-k5864,RKEY_A,1.0,-1,5864,0.0,0.0,0.7957634058482496,0.21055899770750094,0.7394253119101611,1.1450524456646072,1.0,development
RK-A-d-1-b1-e5958-k5958,RKEY_A,1.0,-1,5958,4.0,6.0,4.742721466830042,6.851851522612297,2.3961804306158463,4.5053104863980336,25.0,development
RK-A-d-1-b1-e5964-k5964,RKEY_A,1.0,-1,5964,5.0,2.0,5.078204529678388,2.578079825695009,4.034057465694648,1.538507866006844,0.0,development
RK-A-d-1-b1-e6152-k6152,RKEY_A,1.0,-1,6152,1.0,2.0,1.6639399181164003,2.8690224273184644,2.0419278312731826,2.8453161707413135,1.0,development
RK-A-d-1-b1-e6559-k6559,RKEY_A,1.0,-1,6559,1.0,0.0,1.9400950524112746,0.8338258467625197,1.3236447534740596,0.7795199338027223,0.0,development
RK-A-d-1-b1-e6608-k6608,RKEY_A,1.0,-1,6608,2.0,5.0,2.9752773622873088,5.002898193327977,3.094830784611626,5.12245161565239,194.0,development
RK-A-d-1-b1-e6612-k6612,RKEY_A,1.0,-1,6612,0.0,1.0,0.4111824916172712,1.3359244901819782,0.955114098374843,1.1775848663624917,1.0,development
RK-A-d-1-b1-e6630-k6630,RKEY_A,1.0,-1,6630,4.0,2.0,4.862010346533099,2.1980811549855157,3.2902569764447236,1.28886604667703,0.0,development
RK-A-d-1-b1-e6706-k6706,RKEY_A,1.0,-1,6706,1.0,1.0,1.0956734773980359,1.0649464666894017,0.558004476606173,2.113205757782286,3.0,development
RK-A-d-1-b1-e6775-k6775,RKEY_A,1.0,-1,6775,0.0,1.0,0.9365744325323757,1.0294303418063193,1.041792665061073,1.2637804383583757,1.0,development
RK-A-d-1-b1-e7228-k7228,RKEY_A,1.0,-1,7228,3.0,5.0,3.4113204063004345,5.583799159457319,1.6827061935299523,3.0427925755909357,0.0,development
RK-A-d-1-b1-e7233-k7233,RKEY_A,1.0,-1,7233,1.0,2.0,1.3859456779996344,2.7446906012660057,1.0469874631693241,2.1641112658469686,3.0,development
RK-A-d-1-b1-e7235-k7235,RKEY_A,1.0,-1,7235,0.0,0.0,0.5142164378167633,0.6326341554936822,0.9885300241871205,1.0807363380961668,1.0,development
RK-A-d-1-b1-e7261-k7261,RKEY_A,1.0,-1,7261,0.0,0.0,0.6494298071968853,0.41540436100189126,0.9133635824754789,0.27259153796775487,0.0,development
RK-A-d-1-b1-e7286-k7286,RKEY_A,1.0,-1,7286,2.0,3.0,2.1142634694843125,3.5343387221430143,1.666970523702048,3.0870457763607795,14.0,development
RK-A-d-1-b1-e7328-k7328,RKEY_A,1.0,-1,7328,0.0,0.0,0.5294811654311053,0.6015551074566003,1.6238889635408,1.647913610882658,2.0,development
RK-A-d-1-b1-e7336-k7336,RKEY_A,1.0,-1,7336,2.0,1.0,2.7936950069177793,1.7437474039903271,2.1240678767883594,1.0741202738608682,0.0,development
RK-A-d-1-b1-e7423-k7423,RKEY_A,1.0,-1,7423,0.0,1.0,0.512442155690035,1.6016983148853392,0.5092691225855929,1.3347071238439234,0.0,development
RK-A-d-1-b1-e7448-k7448,RKEY_A,1.0,-1,7448,1.0,0.0,1.7773911424385704,0.7402371423807589,1.1850077137252262,1.414937812496191,1.0,development
RK-A-d-1-b1-e7603-k7603,RKEY_A,1.0,-1,7603,3.0,2.0,3.990678936946774,2.4930531755216134,2.2003432601662047,1.241507807625088,0.0,development
RK-A-d-1-b1-e7802-k7802,RKEY_A,1.0,-1,7802,4.0,6.0,4.908285039640697,6.784078351488164,3.3430880979814668,5.218881409828859,1526.0,development
RK-A-d-1-b1-e7807-k7807,RKEY_A,1.0,-1,7807,0.0,1.0,0.05002476415724267,1.637312972537641,0.759059211047846,2.2046594092105094,0.0,development
RK-A-d-1-b1-e7811-k7811,RKEY_A,1.0,-1,7811,1.0,0.0,1.7594249406902436,0.1363161852351136,1.7866405713868538,0.3453277996800154,0.0,development
RK-A-d-1-b1-e7833-k7833,RKEY_A,1.0,-1,7833,1.0,0.0,1.1499766796100086,0.92766422044669,1.3391589765036207,0.7384819235530826,0.0,development
RK-A-d-1-b1-e7955-k7955,RKEY_A,1.0,-1,7955,0.0,1.0,0.1416317041206475,1.2920055600329998,0.4249423453395857,1.5753162012518687,6.0,development
RK-A-d-1-b1-e7971-k7971,RKEY_A,1.0,-1,7971,3.0,4.0,3.6103578604784627,4.70269218086936,1.9200264427850275,1.8538161889553588,0.0,development
RK-A-d-1-b1-e7979-k7979,RKEY_A,1.0,-1,7979,4.0,1.0,4.084673772812555,1.7055364235079788,3.2124080918244977,0.9985907535257716,0.0,development
RK-A-d-1-b1-e8065-k8065,RKEY_A,1.0,-1,8065,2.0,1.0,2.2575417067660135,1.0979759304022687,2.2878094604963,1.2163792370485258,0.0,development
RK-A-d-1-b1-e8076-k8076,RKEY_A,1.0,-1,8076,0.0,1.0,0.6044126701968364,1.6527975652078244,0.5600025588665144,1.5846891423364784,3.0,development
RK-A-d-1-b1-e8186-k8186,RKEY_A,1.0,-1,8186,1.0,3.0,1.2509018003959311,3.24699954779181,1.3724388197073336,2.920714843656075,0.0,development
RK-A-d-1-b1-e8190-k8190,RKEY_A,1.0,-1,8190,0.0,1.0,0.9101251599721252,1.3882100447044652,1.7532272342362851,0.6089044033123906,0.0,development
RK-A-d-1-b1-e8420-k8420,RKEY_A,1.0,-1,8420,0.0,2.0,0.3860009921472546,2.251091664431939,0.6519788212562508,2.9793545715387264,1.0,development
RK-A-d-1-b1-e8502-k8502,RKEY_A,1.0,-1,8502,0.0,1.0,0.23474977917950898,1.431288483095331,0.47741719554627493,1.6739558994620836,7.0,development
RK-A-d-1-b1-e8523-k8523,RKEY_A,1.0,-1,8523,3.0,4.0,3.390449184528228,4.585783385031178,1.6515066646247947,2.8468408651276884,15.0,development
RK-A-d-1-b1-e8529-k8529,RKEY_A,1.0,-1,8529,2.0,0.0,2.260303167420255,0.598641181277447,1.565300409741818,1.423525349604909,2.0,development
RK-A-d-1-b1-e8554-k8554,RKEY_A,1.0,-1,8554,0.0,1.0,0.26241863437865903,1.533741318404154,0.2328957427699991,1.4430071132061466,0.0,development
RK-A-d-1-b1-e8571-k8571,RKEY_A,1.0,-1,8571,4.0,2.0,4.14871467743278,2.9546305769742394,1.6481369283173615,1.1861756634180802,1.0,development
RK-A-d-1-b1-e8698-k8698,RKEY_A,1.0,-1,8698,0.0,3.0,0.05180258199188555,3.059716471190048,0.5839336517131447,2.5275854014688233,0.0,development
RK-A-d-1-b1-e8864-k8864,RKEY_A,1.0,-1,8864,2.0,0.0,2.111541543106166,0.07987823776324265,1.1735879901506852,1.1379826982154853,1.0,development
RK-A-d-1-b1-e9009-k9009,RKEY_A,1.0,-1,9009,3.0,1.0,3.6499168262420385,1.1899626115002944,2.6939904991716577,1.172336464643852,0.0,development
RK-B-d-1-b1-e301-k305,RKEY_B,1.0,-1,305,1.0,1.0,1.201563530615928,1.2110748728307996,0.8708064740615434,1.5418319293850564,0.0,development
RK-B-d-1-b1-e326-k327,RKEY_B,1.0,-1,327,7.0,8.0,7.476940250702124,8.506186293470478,5.559053296178536,6.570699569034606,0.0,development
RK-B-d-1-b1-e329-k330,RKEY_B,1.0,-1,330,2.0,1.0,2.2130746404147037,1.121193463673476,1.730164811696489,1.604103292391666,0.0,development
RK-B-d-1-b1-e346-k350,RKEY_B,1.0,-1,350,1.0,0.0,1.4311943646521836,0.35305978416480754,0.9170389236715374,0.8426551166441326,0.0,development
RK-B-d-1-b1-e369-k370,RKEY_B,1.0,-1,370,0.0,2.0,0.27167161731138856,2.0822489191198956,0.5848735072761005,2.023748235558602,1.0,development
RK-B-d-1-b1-e394-k396,RKEY_B,1.0,-1,396,0.0,1.0,0.9174355104626987,1.5556069270007913,0.6580309767449803,2.0189875813314115,0.0,development
RK-B-d-1-b1-e446-k448,RKEY_B,1.0,-1,448,1.0,2.0,1.6050624734193406,2.786395750241185,0.8445560832912674,2.025889360113112,21.0,development
RK-B-d-1-b1-e517-k519,RKEY_B,1.0,-1,519,2.0,0.0,2.596785758920581,0.11929342048156377,2.29837849081871,0.6065423612158127,0.0,development
RK-B-d-1-b1-e542-k545,RKEY_B,1.0,-1,545,0.0,1.0,0.9305904182585794,1.0699412290073653,1.3369915197728233,0.6752267454930498,0.0,development
RK-B-d-1-b1-e734-k735,RKEY_B,1.0,-1,735,0.0,2.0,0.11554115508209771,2.727859721397599,1.342443948748813,2.240623792843973,2.0,development
RK-B-d-1-b1-e879-k880,RKEY_B,1.0,-1,880,0.0,1.0,0.22140622842240557,1.001064275427199,0.5973065931320914,0.6251639107176441,0.0,development
RK-B-d-1-b1-e897-k898,RKEY_B,1.0,-1,898,1.0,0.0,1.669697090631818,0.48122747048951514,0.8314676692456534,2.3953409759509765,0.0,development
RK-B-d-1-b1-e944-k946,RKEY_B,1.0,-1,946,4.0,3.0,4.308358676143651,3.2387064323391814,3.4110247887897267,2.3413725449854117,0.0,development
RK-B-d-1-b1-e1072-k1073,RKEY_B,1.0,-1,1073,2.0,4.0,2.626497989092232,4.532107091364516,2.1120407749410184,4.017649877213246,1246.0,development
RK-B-d-1-b1-e1112-k1113,RKEY_B,1.0,-1,1113,3.0,4.0,3.3857517335366376,4.445320482488172,3.3601329544195813,4.41970170337119,1205.0,development
RK-B-d-1-b1-e1117-k1118,RKEY_B,1.0,-1,1118,1.0,3.0,1.741142862335479,3.052376819370472,1.776995809227631,2.6511517805842773,0.0,development
RK-B-d-1-b1-e1163-k1167,RKEY_B,1.0,-1,1167,0.0,2.0,0.039981876826815727,2.2578045002891747,1.1757043541480978,1.2353850408245237,1.0,development
RK-B-d-1-b1-e1286-k1287,RKEY_B,1.0,-1,1287,3.0,5.0,3.206389883900812,5.608780050512817,1.9357481387730158,4.338138305384978,50.0,development
RK-B-d-1-b1-e1388-k1390,RKEY_B,1.0,-1,1390,1.0,3.0,1.5976305652874774,3.012575343774454,0.8387243833545223,2.098840716602154,0.0,development
RK-B-d-1-b1-e1449-k1451,RKEY_B,1.0,-1,1451,10.0,12.0,10.19524245856097,12.27922673235048,3.55305628025663,3.9599247628612626,0.0,development
RK-B-d-1-b1-e1456-k1457,RKEY_B,1.0,-1,1457,1.0,1.0,1.8534286161532565,1.0774020308237169,1.6401686377020244,1.2906620092749657,0.0,development
RK-B-d-1-b1-e1497-k1501,RKEY_B,1.0,-1,1501,9.0,10.0,9.79566057828051,10.883252102772742,6.32334959836671,7.410941122858998,27.0,development
RK-B-d-1-b1-e1575-k1577,RKEY_B,1.0,-1,1577,1.0,3.0,1.681868189860645,3.5635759372578875,0.700592162458694,2.4653655135719097,0.0,development
RK-B-d-1-b1-e1601-k1602,RKEY_B,1.0,-1,1602,1.0,0.0,1.5880287984509114,0.1920001839747085,1.9953047233330474,0.6504827642169935,0.0,development
RK-B-d-1-b1-e1766-k1768,RKEY_B,1.0,-1,1768,1.0,3.0,1.5790831658319844,3.584544833329095,0.9103980996991848,2.737951732258716,0.0,development
RK-B-d-1-b1-e1791-k1793,RKEY_B,1.0,-1,1793,0.0,1.0,0.32789004420691603,1.0889903634826332,0.51264953473534,0.9878345634681475,1.0,development
RK-B-d-1-b1-e1978-k1980,RKEY_B,1.0,-1,1980,2.0,0.0,2.3539188275161553,0.3722792727160482,1.6033073836400293,1.1228907165921032,0.0,development
RK-B-d-1-b1-e1991-k1995,RKEY_B,1.0,-1,1995,3.0,5.0,3.9959496833322308,5.09296336547586,2.656982253105537,3.7539959352491823,17.0,development
RK-B-d-1-b1-e1997-k2001,RKEY_B,1.0,-1,2001,4.0,3.0,4.812184860242371,3.7336945167192903,1.9431015012761568,1.583604720101717,0.0,development
RK-B-d-1-b1-e2098-k2102,RKEY_B,1.0,-1,2102,1.0,2.0,1.9122503110093452,2.9923494489166473,1.7387330518582045,2.458799143796478,2.0,development
RK-B-d-1-b1-e2216-k2219,RKEY_B,1.0,-1,2219,5.0,4.0,5.875087778250502,4.815947554212034,2.128495602706263,1.642969304848864,0.0,development
RK-B-d-1-b1-e2457-k2458,RKEY_B,1.0,-1,2458,1.0,2.0,1.1137732564300549,2.634467699595189,1.524218312045705,0.6702358463451569,0.0,development
RK-B-d-1-b1-e2601-k2602,RKEY_B,1.0,-1,2602,1.0,2.0,1.3672345442879352,2.528402211046822,0.5966542797835394,1.6462957234435949,0.0,development
RK-B-d-1-b1-e2607-k2611,RKEY_B,1.0,-1,2611,0.0,1.0,0.15905677159498788,1.3930244013740918,0.21056203468412363,1.6628424508472832,4.0,development
RK-B-d-1-b1-e2629-k2630,RKEY_B,1.0,-1,2630,1.0,0.0,1.5034213485579158,0.5009516720541192,2.003952073087408,2.4562498288578194,3.0,development
RK-B-d-1-b1-e2655-k2657,RKEY_B,1.0,-1,2657,2.0,0.0,2.17153972185728,0.18418029425305565,1.2738792330109314,1.0818407830992496,0.0,development
RK-B-d-1-b1-e2679-k2682,RKEY_B,1.0,-1,2682,0.0,0.0,0.9495232776212919,0.6764339388553082,0.542264410058857,1.1718184188153395,0.0,development
RK-B-d-1-b1-e2706-k2709,RKEY_B,1.0,-1,2709,0.0,1.0,0.14987386163563032,1.3619269028477927,0.33612949031760603,1.5300172681152597,4.0,development
RK-B-d-1-b1-e2750-k2751,RKEY_B,1.0,-1,2751,1.0,0.0,1.494986368979203,0.10186408458926087,1.119213549529514,0.8321628856979667,0.0,development
RK-B-d-1-b1-e3116-k3120,RKEY_B,1.0,-1,3120,1.0,0.0,1.0076603258006747,0.2309743595919975,0.7241963035843314,0.6593121125784168,0.0,development
RK-B-d-1-b1-e3126-k3129,RKEY_B,1.0,-1,3129,1.0,4.0,1.6252134050198859,4.945228157501058,1.3658721474603766,4.685886899941533,75.0,development
RK-B-d-1-b1-e3150-k3152,RKEY_B,1.0,-1,3152,2.0,3.0,2.4994532271054455,3.545857004321977,1.6660265833567998,2.712430360573294,19.0,development
RK-B-d-1-b1-e3357-k3358,RKEY_B,1.0,-1,3358,0.0,2.0,0.3256108399194338,2.6678105814968824,0.47745885967127083,2.2945589633688654,0.0,development
RK-B-d-1-b1-e3362-k3366,RKEY_B,1.0,-1,3366,4.0,5.0,4.484914223895669,5.9677000091335355,3.143917090683868,4.6267028759217474,89.0,development
RK-B-d-1-b1-e3394-k3396,RKEY_B,1.0,-1,3396,5.0,2.0,5.092099322477261,2.9804630349700565,2.6555276468467004,1.5069895059338165,0.0,development
RK-B-d-1-b1-e3487-k3488,RKEY_B,1.0,-1,3488,5.0,6.0,5.696012074466551,6.758162988065154,2.52662298376717,3.3772331757489105,2.0,development
RK-B-d-1-b1-e3491-k3492,RKEY_B,1.0,-1,3492,0.0,1.0,0.35179379375848696,1.6525858063234327,1.8326858609649401,3.1334778735299307,6.0,development
RK-B-d-1-b1-e3555-k3557,RKEY_B,1.0,-1,3557,5.0,4.0,5.847075114966929,4.753470355142138,4.569648175382846,3.4760434155581312,0.0,development
RK-B-d-1-b1-e3588-k3589,RKEY_B,1.0,-1,3589,7.0,5.0,7.462624708870877,5.046656619445638,4.700928149607438,2.357050895166285,0.0,development
RK-B-d-1-b1-e3699-k3703,RKEY_B,1.0,-1,3703,4.0,6.0,4.482672786311374,6.516311630695978,1.720722161809632,3.702187334161112,1.0,development
RK-B-d-1-b1-e3707-k3709,RKEY_B,1.0,-1,3709,2.0,0.0,2.5722335702728296,0.7534986563682897,2.3555158550772073,0.645163985802538,0.0,development
RK-B-d-1-b1-e3850-k3851,RKEY_B,1.0,-1,3851,0.0,3.0,0.37536347740043696,3.3754161519057146,0.4021903708724379,2.7229834627663725,0.0,development
RK-B-d-1-b1-e4107-k4110,RKEY_B,1.0,-1,4110,4.0,1.0,4.011992645883557,1.3995195912778449,1.9720283786378594,1.9969921737090708,1.0,development
RK-B-d-1-b1-e4330-k4332,RKEY_B,1.0,-1,4332,3.0,1.0,3.0074896675363756,1.2307580062559815,1.9145306827192001,0.5818457533030933,0.0,development
