episode_id,variant,direction,boundary,old_anchor_type,new_anchor_type,old_anchor_value,new_anchor_value,anchor_value_sealed,rekey_event_time,rekey_evidence_complete_time,rekey_known_time,new_anchor_active_time,event_pos,known_pos,crossing_pos,latency_bars,crossing_latency_bars,coordinate_before,coordinate_after,sigma_state_before,sigma_state_after,dist_from_old_anchor,dist_from_new_anchor,dist_from_boundary,vol_known,prior_state_duration,anchor_age,momentum,level_known,level_b_known,anchor_price_known,duplicate_episode_id,stage,is_control
RK-A-d-1-b2-e5554-k5554,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.08375,2.387001328376704,2.387001328376704,2024-05-22 14:00:00+00:00,2024-05-22 14:00:00+00:00,2024-05-22 14:00:00+00:00,2024-05-22 14:00:00+00:00,5554,5554,5554,0,0,2.387001328376704,0.0,2.0,0.0,2.387001328376704,0.0,0.3870013283767042,0.000386739625588401,4,677,1,1.08275,1.0829120659656077,1.08375,X-d-1-b2-e5554,development,False
RK-A-d-1-b2-e5677-k5677,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.0837099999999997,2.899077832927141,2.899077832927141,2024-05-29 17:00:00+00:00,2024-05-29 17:00:00+00:00,2024-05-29 17:00:00+00:00,2024-05-29 17:00:00+00:00,5677,5677,5677,0,0,2.899077832927141,0.0,2.0,0.0,2.899077832927141,0.0,0.8990778329271412,0.0007232828165366473,2,123,1,1.0814399999999997,1.0821434756710802,1.0837099999999997,X-d-1-b2-e5677,development,False
RK-A-d-1-b2-e5958-k5958,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.0725000000000002,2.1091300557822086,2.1091300557822086,2024-06-14 10:00:00+00:00,2024-06-14 10:00:00+00:00,2024-06-14 10:00:00+00:00,2024-06-14 10:00:00+00:00,5958,5958,5958,0,0,2.1091300557822086,0.0,2.0,0.0,2.1091300557822086,0.0,0.10913005578220858,0.0007654131997815044,15,281,1,1.0707700000000002,1.0708594447095203,1.0725000000000002,X-d-1-b2-e5958,development,False
RK-A-d-1-b2-e5964-k5964,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.06871,2.5001247039835675,2.5001247039835675,2024-06-14 16:00:00+00:00,2024-06-14 16:00:00+00:00,2024-06-14 16:00:00+00:00,2024-06-14 16:00:00+00:00,5964,5964,5964,0,0,2.5001247039835675,0.0,2.0,0.0,2.5001247039835675,0.0,0.5001247039835675,0.0006817417720978885,4,6,1,1.06689,1.0672538244627703,1.06871,X-d-1-b2-e5964,development,False
RK-A-d-1-b2-e6078-k6078,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.07017,2.7734619619109244,2.7734619619109244,2024-06-21 10:00:00+00:00,2024-06-21 10:00:00+00:00,2024-06-21 10:00:00+00:00,2024-06-21 10:00:00+00:00,6078,6078,6078,0,0,2.7734619619109244,0.0,2.0,0.0,2.7734619619109244,0.0,0.7734619619109244,0.0008128895242978025,1,114,1,1.06776,1.0684315535833608,1.07017,X-d-1-b2-e6078,development,False
RK-A-d-1-b2-e6608-k6608,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.0876,2.0276208310407795,2.0276208310407795,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,6608,6608,6608,0,0,2.0276208310407795,0.0,2.0,0.0,2.0276208310407795,0.0,0.027620831040779503,0.0003992109880953661,3,530,1,1.08672,1.0867319828268,1.0876,X-d-1-b2-e6608,development,False
RK-A-d-1-b2-e6630-k6630,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.08429,2.6639291915476786,2.6639291915476786,2024-07-24 10:00:00+00:00,2024-07-24 10:00:00+00:00,2024-07-24 10:00:00+00:00,2024-07-24 10:00:00+00:00,6630,6630,6630,0,0,2.6639291915476786,0.0,2.0,0.0,2.6639291915476786,0.0,0.6639291915476786,0.00047806557510961007,1,22,1,1.08291,1.0832537720189968,1.08429,X-d-1-b2-e6630,development,False
RK-A-d-1-b2-e6706-k6706,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.08322,2.1606199440873013,2.1606199440873013,2024-07-29 14:00:00+00:00,2024-07-29 14:00:00+00:00,2024-07-29 14:00:00+00:00,2024-07-29 14:00:00+00:00,6706,6706,6706,0,0,2.1606199440873013,0.0,2.0,0.0,2.1606199440873013,0.0,0.1606199440873013,0.0006156817358723095,4,76,1,1.08178,1.0818869833425793,1.08322,X-d-1-b2-e6706,development,False
RK-A-d-1-b2-e7228-k7228,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.11585,2.172478753156786,2.172478753156786,2024-08-28 08:00:00+00:00,2024-08-28 08:00:00+00:00,2024-08-28 08:00:00+00:00,2024-08-28 08:00:00+00:00,7228,7228,7228,0,0,2.172478753156786,0.0,2.0,0.0,2.172478753156786,0.0,0.17247875315678618,0.0006109258910627844,3,522,1,1.11437,1.114487429288159,1.11585,X-d-1-b2-e7228,development,False
RK-A-d-1-b2-e7448-k7448,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.1029799999999998,2.5176282848196636,2.5176282848196636,2024-09-10 16:00:00+00:00,2024-09-10 16:00:00+00:00,2024-09-10 16:00:00+00:00,2024-09-10 16:00:00+00:00,7448,7448,7448,0,0,2.5176282848196636,0.0,2.0,0.0,2.5176282848196636,0.0,0.5176282848196636,0.0003674868585576184,41,220,1,1.1019599999999998,1.102169636523903,1.1029799999999998,X-d-1-b2-e7448,development,False
RK-A-d-1-b2-e7833-k7833,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.1051099999999998,2.0776409000566187,2.0776409000566187,2024-10-02 17:00:00+00:00,2024-10-02 17:00:00+00:00,2024-10-02 17:00:00+00:00,2024-10-02 17:00:00+00:00,7833,7833,7833,0,0,2.0776409000566187,0.0,2.0,0.0,2.0776409000566187,0.0,0.07764090005661872,0.0006537476964609555,2,385,1,1.1036099999999998,1.103666017971965,1.1051099999999998,X-d-1-b2-e7833,development,False
RK-A-d-1-b2-e7979-k7979,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.09222,2.3791373493046835,2.3791373493046835,2024-10-10 19:00:00+00:00,2024-10-10 19:00:00+00:00,2024-10-10 19:00:00+00:00,2024-10-10 19:00:00+00:00,7979,7979,7979,0,0,2.3791373493046835,0.0,2.0,0.0,2.3791373493046835,0.0,0.37913734930468346,0.0006277435096655685,3,146,1,1.09059,1.0908495924122235,1.09222,X-d-1-b2-e7979,development,False
RK-A-d-1-b2-e8190-k8190,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.07775,2.298335204676299,2.298335204676299,2024-10-23 14:00:00+00:00,2024-10-23 14:00:00+00:00,2024-10-23 14:00:00+00:00,2024-10-23 14:00:00+00:00,8190,8190,8190,0,0,2.298335204676299,0.0,2.0,0.0,2.298335204676299,0.0,0.2983352046762988,0.000581729900663763,5,211,1,1.07631,1.0764968103583687,1.07775,X-d-1-b2-e8190,development,False
RK-A-d-1-b2-e8420-k8420,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.08363,2.637092656579196,2.637092656579196,2024-11-06 04:00:00+00:00,2024-11-06 04:00:00+00:00,2024-11-06 04:00:00+00:00,2024-11-06 04:00:00+00:00,8420,8420,8420,0,0,2.637092656579196,0.0,2.0,0.0,2.637092656579196,0.0,0.6370926565791959,0.002598438388999997,2,230,1,1.07623,1.0780131161850939,1.08363,X-d-1-b2-e8420,development,False
RK-A-d-1-b2-e8530-k8530,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.06089,2.0450482051557555,2.0450482051557555,2024-11-12 18:00:00+00:00,2024-11-12 18:00:00+00:00,2024-11-12 18:00:00+00:00,2024-11-12 18:00:00+00:00,8530,8530,8530,0,0,2.0450482051557555,0.0,2.0,0.0,2.0450482051557555,0.0,0.04504820515575547,0.0004980477733502465,16,110,1,1.05981,1.0598337783316436,1.06089,X-d-1-b2-e8530,development,False
RK-A-d-1-b2-e8698-k8698,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.05104,3.1115190531819583,3.1115190531819583,2024-11-21 18:00:00+00:00,2024-11-21 18:00:00+00:00,2024-11-21 18:00:00+00:00,2024-11-21 18:00:00+00:00,8698,8698,8698,0,0,3.1115190531819583,0.0,3.0,0.0,3.1115190531819583,0.0,1.1115190531819583,0.001105763872134854,1,168,1,1.04743,1.0487181642280898,1.05104,X-d-1-b2-e8698,development,False
RK-A-d-1-b2-e8715-k8715,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.04435,2.491729270191265,2.491729270191265,2024-11-22 11:00:00+00:00,2024-11-22 11:00:00+00:00,2024-11-22 11:00:00+00:00,2024-11-22 11:00:00+00:00,8715,8715,8715,0,0,2.491729270191265,0.0,2.0,0.0,2.491729270191265,0.0,0.4917292701912652,0.001601816695004112,16,17,1,1.04019,1.0410096389721242,1.04435,X-d-1-b2-e8715,development,False
RK-A-d-1-b2-e8864-k8864,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.05009,2.191419780869344,2.191419780869344,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,8864,8864,8864,0,0,2.191419780869344,0.0,2.0,0.0,2.191419780869344,0.0,0.19141978086934408,0.0011922454725731108,15,149,1,1.04735,1.04758905283134,1.05009,X-d-1-b2-e8864,development,False
RK-A-d-1-b2-e9009-k9009,RKEY_A,-1,2.0,TRAILING50,TRAILING50,1.05197,2.459954214741877,2.459954214741877,2024-12-10 17:00:00+00:00,2024-12-10 17:00:00+00:00,2024-12-10 17:00:00+00:00,2024-12-10 17:00:00+00:00,9009,9009,9009,0,0,2.459954214741877,0.0,2.0,0.0,2.459954214741877,0.0,0.4599542147418769,0.0006148867852753423,8,145,1,1.05038,1.0506771102407566,1.05197,X-d-1-b2-e9009,development,False
RK-B-d-1-b2-e301-k305,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.1213,2.412638403446668,-0.2898927531864688,2023-07-19 13:00:00+00:00,2023-07-19 17:00:00+00:00,2023-07-19 17:00:00+00:00,2023-07-19 17:00:00+00:00,301,305,305,4,0,2.412638403446668,0.0,2.0,0.0,2.412638403446668,0.0,0.4126384034466679,0.0008325389324099039,5,301,1,1.11905,1.1194345017211285,1.1213,X-d-1-b2-e305,development,False
RK-B-d-1-b2-e326-k329,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.1182700000000003,3.3342681040881375,-3.1778432984674394,2023-07-20 14:00:00+00:00,2023-07-20 17:00:00+00:00,2023-07-20 17:00:00+00:00,2023-07-20 17:00:00+00:00,326,329,329,3,0,3.3342681040881375,0.0,3.0,0.0,3.3342681040881375,0.0,1.3342681040881375,0.0009643735757052057,2,21,1,1.1146800000000001,1.116115218605225,1.1182700000000003,X-d-1-b2-e329,development,False
RK-B-d-1-b2-e369-k370,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.11133,2.3539205364313114,-3.721851335130169,2023-07-24 09:00:00+00:00,2023-07-24 10:00:00+00:00,2023-07-24 10:00:00+00:00,2023-07-24 10:00:00+00:00,369,370,370,1,0,2.3539205364313114,0.0,2.0,0.0,2.3539205364313114,0.0,0.3539205364313114,0.0012288480011494547,0,40,1,1.10812,1.1086020423202403,1.11133,X-d-1-b2-e370,development,False
RK-B-d-1-b2-e393-k396,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.10602,2.473042437463534,-3.554236060641413,2023-07-25 09:00:00+00:00,2023-07-25 12:00:00+00:00,2023-07-25 12:00:00+00:00,2023-07-25 12:00:00+00:00,393,396,396,3,0,2.473042437463534,0.0,2.0,0.0,2.473042437463534,0.0,0.4730424374635338,0.0006512911229095308,2,23,1,1.10424,1.1045802558806137,1.10602,X-d-1-b2-e396,development,False
RK-B-d-1-b2-e517-k519,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.09745,2.7160791794019628,-3.8404541969410837,2023-08-01 13:00:00+00:00,2023-08-01 15:00:00+00:00,2023-08-01 15:00:00+00:00,2023-08-01 15:00:00+00:00,517,519,519,2,0,2.7160791794019628,0.0,2.0,0.0,2.7160791794019628,0.0,0.7160791794019628,0.0006110891638278539,1,121,1,1.09563,1.096109539701933,1.09745,X-d-1-b2-e519,development,False
RK-B-d-1-b2-e542-k545,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.095,2.0005316472658397,-2.2552711974514907,2023-08-02 14:00:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02 17:00:00+00:00,2023-08-02 17:00:00+00:00,542,545,545,3,0,2.0005316472658397,0.0,2.0,0.0,2.0005316472658397,0.0,0.000531647265839652,0.0010419043151922104,2,23,1,1.09272,1.092720605285728,1.095,X-d-1-b2-e545,development,False
RK-B-d-1-b2-e733-k735,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.09305,2.61231856631552,-2.0409271902403123,2023-08-14 13:00:00+00:00,2023-08-14 15:00:00+00:00,2023-08-14 15:00:00+00:00,2023-08-14 15:00:00+00:00,733,735,735,2,0,2.61231856631552,0.0,2.0,0.0,2.61231856631552,0.0,0.61231856631552,0.0008730282948515432,1,188,1,1.09056,1.0911431380734977,1.09305,X-d-1-b2-e735,development,False
RK-B-d-1-b2-e786-k787,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0902300000000003,2.697348434463219,-4.688547147276316,2023-08-16 18:00:00+00:00,2023-08-16 19:00:00+00:00,2023-08-16 19:00:00+00:00,2023-08-16 19:00:00+00:00,786,787,787,1,0,2.697348434463219,0.0,2.0,0.0,2.697348434463219,0.0,0.697348434463219,0.000534265790413847,0,51,1,1.0886600000000002,1.0890656769833726,1.0902300000000003,X-d-1-b2-e787,development,False
RK-B-d-1-b2-e897-k898,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08437,2.1509245611213546,-2.350770008968533,2023-08-23 09:00:00+00:00,2023-08-23 10:00:00+00:00,2023-08-23 10:00:00+00:00,2023-08-23 10:00:00+00:00,897,898,898,1,0,2.1509245611213546,0.0,2.0,0.0,2.1509245611213546,0.0,0.15092456112135455,0.001111773353681514,0,110,1,1.08178,1.0819615313205588,1.08437,X-d-1-b2-e898,development,False
RK-B-d-1-b2-e1117-k1121,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07291,2.619597857175897,1.3112339570348588,2023-09-05 13:00:00+00:00,2023-09-05 17:00:00+00:00,2023-09-05 17:00:00+00:00,2023-09-05 17:00:00+00:00,1117,1121,1121,4,0,2.619597857175897,0.0,2.0,0.0,2.619597857175897,0.0,0.6195978571758971,0.0007443405983398256,8,219,1,1.07082,1.0713139673439296,1.07291,X-d-1-b2-e1121,development,False
RK-B-d-1-b2-e1163-k1167,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07053,2.2178226234622342,-0.26690579192465197,2023-09-07 11:00:00+00:00,2023-09-07 15:00:00+00:00,2023-09-07 15:00:00+00:00,2023-09-07 15:00:00+00:00,1163,1167,1167,4,0,2.2178226234622342,0.0,2.0,0.0,2.2178226234622342,0.0,0.21782262346223424,0.00046775945836503765,8,42,1,1.06942,1.0695289672496184,1.07053,X-d-1-b2-e1167,development,False
RK-B-d-1-b2-e1286-k1287,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07073,2.402390166611962,-4.395396330807024,2023-09-14 14:00:00+00:00,2023-09-14 15:00:00+00:00,2023-09-14 15:00:00+00:00,2023-09-14 15:00:00+00:00,1286,1287,1287,1,0,2.402390166611962,0.0,2.0,0.0,2.402390166611962,0.0,0.40239016661196203,0.0012146875951553563,0,119,1,1.06761,1.0681319521966939,1.07073,X-d-1-b2-e1287,development,False
RK-B-d-1-b2-e1449-k1451,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0635499999999998,2.083984273789504,-2.0525133661971733,2023-09-25 09:00:00+00:00,2023-09-25 11:00:00+00:00,2023-09-25 11:00:00+00:00,2023-09-25 11:00:00+00:00,1449,1451,1451,2,0,2.083984273789504,0.0,2.0,0.0,2.083984273789504,0.0,0.08398427378950402,0.00044687396587814426,1,162,1,1.0625599999999997,1.0625998790347495,1.0635499999999998,X-d-1-b2-e1451,development,False
RK-B-d-1-b2-e1453-k1456,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0622,2.9308306469768906,-2.2270027535681214,2023-09-25 13:00:00+00:00,2023-09-25 16:00:00+00:00,2023-09-25 16:00:00+00:00,2023-09-25 16:00:00+00:00,1453,1456,1456,3,0,2.9308306469768906,0.0,2.0,0.0,2.9308306469768906,0.0,0.9308306469768906,0.0006462644519011051,2,2,1,1.06019,1.0608279626883366,1.0622,X-d-1-b2-e1456,development,False
RK-B-d-1-b2-e1498-k1502,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.05541,2.609168563854286,-0.8174653477418143,2023-09-27 10:00:00+00:00,2023-09-27 14:00:00+00:00,2023-09-27 14:00:00+00:00,2023-09-27 14:00:00+00:00,1498,1502,1502,4,0,2.609168563854286,0.0,2.0,0.0,2.609168563854286,0.0,0.6091685638542859,0.000534191060619554,21,42,1,1.05394,1.0542830209547527,1.05541,X-d-1-b2-e1502,development,False
RK-B-d-1-b2-e1766-k1768,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.05756,2.00546166749702,-6.237416711846486,2023-10-12 14:00:00+00:00,2023-10-12 16:00:00+00:00,2023-10-12 16:00:00+00:00,2023-10-12 16:00:00+00:00,1766,1768,1768,2,0,2.00546166749702,0.0,2.0,0.0,2.00546166749702,0.0,0.005461667497019818,0.001189594922141165,1,264,1,1.05504,1.0550468547985319,1.05756,X-d-1-b2-e1768,development,False
RK-B-d-1-b2-e1977-k1980,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0585,2.7261981002321547,-2.3724189968905174,2023-10-25 09:00:00+00:00,2023-10-25 12:00:00+00:00,2023-10-25 12:00:00+00:00,2023-10-25 12:00:00+00:00,1977,1980,1980,3,0,2.7261981002321547,0.0,2.0,0.0,2.7261981002321547,0.0,0.7261981002321547,0.0005583520278030699,2,209,1,1.05689,1.0573186285010798,1.0585,X-d-1-b2-e1980,development,False
RK-B-d-1-b2-e2628-k2632,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0867499999999999,2.5787749131311566,-0.8705730294804777,2023-12-01 12:00:00+00:00,2023-12-01 16:00:00+00:00,2023-12-01 16:00:00+00:00,2023-12-01 16:00:00+00:00,2628,2632,2632,4,0,2.5787749131311566,0.0,2.0,0.0,2.5787749131311566,0.0,0.5787749131311566,0.0008358738820208742,7,648,1,1.0844099999999999,1.0849347458637129,1.0867499999999999,X-d-1-b2-e2632,development,False
RK-B-d-1-b2-e2654-k2657,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08376,2.3557200161101868,-3.8367522589443337,2023-12-04 14:00:00+00:00,2023-12-04 17:00:00+00:00,2023-12-04 17:00:00+00:00,2023-12-04 17:00:00+00:00,2654,2657,2657,3,0,2.3557200161101868,0.0,2.0,0.0,2.3557200161101868,0.0,0.3557200161101868,0.0009018458122692435,2,22,1,1.08146,1.0818069930056464,1.08376,X-d-1-b2-e2657,development,False
RK-B-d-1-b2-e3125-k3129,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.10074,3.3200147524811667,0.47245116695511546,2024-01-02 09:00:00+00:00,2024-01-02 13:00:00+00:00,2024-01-02 13:00:00+00:00,2024-01-02 13:00:00+00:00,3125,3129,3129,4,0,3.3200147524811667,0.0,3.0,0.0,3.3200147524811667,0.0,1.3200147524811667,0.0010498582573952367,25,468,1,1.09691,1.0984311828225495,1.10074,X-d-1-b2-e3129,development,False
RK-B-d-1-b2-e3356-k3358,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.09376,2.3421997415774602,-2.2184155206140534,2024-01-16 00:00:00+00:00,2024-01-16 02:00:00+00:00,2024-01-16 02:00:00+00:00,2024-01-16 02:00:00+00:00,3356,3358,3358,2,0,2.3421997415774602,0.0,2.0,0.0,2.3421997415774602,0.0,0.34219974157746025,0.000703208552460152,1,227,1,1.09196,1.0922227984539796,1.09376,X-d-1-b2-e3358,development,False
RK-B-d-1-b2-e3363-k3367,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.09046,2.307018754409371,0.2740394481299858,2024-01-16 07:00:00+00:00,2024-01-16 11:00:00+00:00,2024-01-16 11:00:00+00:00,2024-01-16 11:00:00+00:00,3363,3367,3367,4,0,2.307018754409371,0.0,2.0,0.0,2.307018754409371,0.0,0.3070187544093712,0.0007399846853231078,8,5,1,1.0886,1.088847346233526,1.09046,X-d-1-b2-e3367,development,False
RK-B-d-1-b2-e3393-k3396,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08621,2.1116362875072654,-2.499329158876894,2024-01-17 13:00:00+00:00,2024-01-17 16:00:00+00:00,2024-01-17 16:00:00+00:00,2024-01-17 16:00:00+00:00,3393,3396,3396,3,0,2.1116362875072654,0.0,2.0,0.0,2.1116362875072654,0.0,0.1116362875072654,0.0005802093824510873,2,26,1,1.08488,1.0849502725804032,1.08621,X-d-1-b2-e3396,development,False
RK-B-d-1-b2-e3489-k3493,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08526,2.2782899892325155,0.4156074935297218,2024-01-23 13:00:00+00:00,2024-01-23 17:00:00+00:00,2024-01-23 17:00:00+00:00,2024-01-23 17:00:00+00:00,3489,3493,3493,4,0,2.2782899892325155,0.0,2.0,0.0,2.2782899892325155,0.0,0.27828998923251547,0.0008866248058396676,6,93,1,1.08307,1.0833372683718074,1.08526,X-d-1-b2-e3493,development,False
RK-B-d-1-b2-e3584-k3588,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08189,2.4159680894250295,0.10873439694940645,2024-01-29 12:00:00+00:00,2024-01-29 16:00:00+00:00,2024-01-29 16:00:00+00:00,2024-01-29 16:00:00+00:00,3584,3588,3588,4,0,2.4159680894250295,0.0,2.0,0.0,2.4159680894250295,0.0,0.4159680894250295,0.0004593544313381241,5,91,1,1.08069,1.0808965145004032,1.08189,X-d-1-b2-e3588,development,False
RK-B-d-1-b2-e3699-k3703,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07667,2.033638844384697,-0.5738564735460605,2024-02-05 07:00:00+00:00,2024-02-05 11:00:00+00:00,2024-02-05 11:00:00+00:00,2024-02-05 11:00:00+00:00,3699,3703,3703,4,0,2.033638844384697,0.0,2.0,0.0,2.033638844384697,0.0,0.03363884438469711,0.0005940858833037302,20,111,1,1.07537,1.0753914907987263,1.07667,X-d-1-b2-e3703,development,False
RK-B-d-1-b2-e3850-k3851,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07617,3.0000526745053473,-4.81997539524819,2024-02-13 14:00:00+00:00,2024-02-13 15:00:00+00:00,2024-02-13 15:00:00+00:00,2024-02-13 15:00:00+00:00,3850,3851,3851,1,0,3.0000526745053473,0.0,3.0,0.0,3.0000526745053473,0.0,1.0000526745053473,0.0016674404431589235,0,147,1,1.0708,1.072587078864777,1.07617,X-d-1-b2-e3851,development,False
RK-B-d-1-b2-e4106-k4110,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08225,2.612473054605528,-3.2080296135954494,2024-02-28 06:00:00+00:00,2024-02-28 10:00:00+00:00,2024-02-28 10:00:00+00:00,2024-02-28 10:00:00+00:00,4106,4110,4110,4,0,2.612473054605528,0.0,2.0,0.0,2.612473054605528,0.0,0.6124730546055281,0.0004884011843698689,3,255,1,1.08087,1.0811933717789206,1.08225,X-d-1-b2-e4110,development,False
RK-B-d-1-b2-e4379-k4381,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0910699999999998,2.241243995957727,-4.542293252541136,2024-03-14 15:00:00+00:00,2024-03-14 17:00:00+00:00,2024-03-14 17:00:00+00:00,2024-03-14 17:00:00+00:00,4379,4381,4381,2,0,2.241243995957727,0.0,2.0,0.0,2.241243995957727,0.0,0.24124399595772683,0.0005319373140774648,1,269,1,1.0897699999999997,1.089909855543009,1.0910699999999998,X-d-1-b2-e4381,development,False
RK-B-d-1-b2-e4444-k4448,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08475,2.1037220540600883,0.9015388380272972,2024-03-19 08:00:00+00:00,2024-03-19 12:00:00+00:00,2024-03-19 12:00:00+00:00,2024-03-19 12:00:00+00:00,4444,4448,4448,4,0,2.1037220540600883,0.0,2.0,0.0,2.1037220540600883,0.0,0.10372205406008828,0.0004822752331235898,17,63,1,1.08365,1.0837042083222437,1.08475,X-d-1-b2-e4448,development,False
RK-B-d-1-b2-e4612-k4614,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0812399999999998,2.0255433062870596,-2.226994467106178,2024-03-28 08:00:00+00:00,2024-03-28 10:00:00+00:00,2024-03-28 10:00:00+00:00,2024-03-28 10:00:00+00:00,4612,4614,4614,2,0,2.0255433062870596,0.0,2.0,0.0,2.0255433062870596,0.0,0.025543306287059586,0.0005345118084398241,1,164,1,1.0800699999999999,1.080084746511136,1.0812399999999998,X-d-1-b2-e4614,development,False
RK-B-d-1-b2-e4667-k4669,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07683,3.3332505582216228,-4.405792085725216,2024-04-01 15:00:00+00:00,2024-04-01 17:00:00+00:00,2024-04-01 17:00:00+00:00,2024-04-01 17:00:00+00:00,4667,4669,4669,2,0,3.3332505582216228,0.0,3.0,0.0,3.3332505582216228,0.0,1.3332505582216228,0.0006693920572915484,1,53,1,1.07443,1.07538932169569,1.07683,X-d-1-b2-e4669,development,False
RK-B-d-1-b2-e4834-k4835,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08237,2.534926681618803,-11.037150113301204,2024-04-10 14:00:00+00:00,2024-04-10 15:00:00+00:00,2024-04-10 15:00:00+00:00,2024-04-10 15:00:00+00:00,4834,4835,4835,1,0,2.534926681618803,0.0,2.0,0.0,2.534926681618803,0.0,0.5349266816188032,0.0015739909828599845,0,165,1,1.07806,1.078968076166564,1.08237,X-d-1-b2-e4835,development,False
RK-B-d-1-b2-e4857-k4861,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.0728,2.4739998917547497,-0.19457724853474223,2024-04-11 13:00:00+00:00,2024-04-11 17:00:00+00:00,2024-04-11 17:00:00+00:00,2024-04-11 17:00:00+00:00,4857,4861,4861,4,0,2.4739998917547497,0.0,2.0,0.0,2.4739998917547497,0.0,0.47399989175474966,0.000871287592932151,25,22,1,1.07049,1.0709321932101303,1.0728,X-d-1-b2-e4861,development,False
RK-B-d-1-b2-e4873-k4877,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.07049,2.012111658276859,-2.200063173501194,2024-04-12 05:00:00+00:00,2024-04-12 09:00:00+00:00,2024-04-12 09:00:00+00:00,2024-04-12 09:00:00+00:00,4873,4877,4877,4,0,2.012111658276859,0.0,2.0,0.0,2.012111658276859,0.0,0.012111658276858783,0.0010317369765395856,3,12,1,1.06827,1.068283349234137,1.07049,X-d-1-b2-e4877,development,False
RK-B-d-1-b2-e5550-k5554,RKEY_B,-1,2.0,TRAILING50,TRAILING50,1.08375,2.387001328376704,-1.7158677805494844,2024-05-22 10:00:00+00:00,2024-05-22 14:00:00+00:00,2024-05-22 14:00:00+00:00,2024-05-22 14:00:00+00:00,5550,5554,5554,4,0,2.387001328376704,0.0,2.0,0.0,2.387001328376704,0.0,0.3870013283767042,0.000386739625588401,4,673,1,1.08275,1.0829120659656077,1.08375,X-d-1-b2-e5554,development,False
