cell,age_band,n_days,clock,p_by_1d,p_by_2d,p_by_3d,p_by_5d,p_by_7d,p_by_10d,p_by_14d,p_by_21d,p_by_30d
LOW_BREADTH_LOW_DISP,AGE_4_7,143,REENTRY,0.20279720279720279,0.26573426573426573,0.3006993006993007,0.3776223776223776,0.4125874125874126,0.44755244755244755,0.5384615384615384,0.6363636363636364,0.7762237762237763
LOW_BREADTH_LOW_DISP,AGE_4_7,143,PROPAGATION,0.055944055944055944,0.06993006993006994,0.07692307692307693,0.09090909090909091,0.1258741258741259,0.1888111888111888,0.22377622377622378,0.2937062937062937,0.4825174825174825
LOW_BREADTH_LOW_DISP,AGE_4_7,143,RANK_RECRUITMENT,0.3916083916083916,0.46853146853146854,0.5454545454545454,0.7272727272727273,0.8531468531468531,0.9300699300699301,0.9300699300699301,0.972027972027972,0.972027972027972
LOW_BREADTH_LOW_DISP,AGE_4_7,143,ARRIVAL_isol_dn,0.0,0.3146853146853147,0.5244755244755245,0.6993006993006993,0.8391608391608392,0.9090909090909091,0.9440559440559441,0.958041958041958,0.958041958041958
LOW_BREADTH_LOW_DISP,AGE_4_7,143,ARRIVAL_band_up,0.0,0.9300699300699301,0.972027972027972,0.972027972027972,0.972027972027972,0.972027972027972,0.972027972027972,0.958041958041958,0.958041958041958
LOW_BREADTH_LOW_DISP,AGE_4_7,143,ARRIVAL_multi_up,0.0,0.20279720279720279,0.34265734265734266,0.48951048951048953,0.6223776223776224,0.7202797202797203,0.8671328671328671,0.951048951048951,0.958041958041958
LOW_BREADTH_LOW_DISP,AGE_4_7,143,ARRIVAL_coord_dn,0.0,0.7972027972027972,0.9020979020979021,0.958041958041958,0.972027972027972,0.972027972027972,0.972027972027972,0.958041958041958,0.958041958041958
LOW_BREADTH_LOW_DISP,AGE_8_14,171,STATE_EXIT,0.04678362573099415,0.08771929824561403,0.13450292397660818,0.21637426900584794,0.30994152046783624,0.42105263157894735,0.5029239766081871,0.7076023391812866,0.8771929824561403
LOW_BREADTH_LOW_DISP,AGE_8_14,171,REENTRY,0.14619883040935672,0.16374269005847952,0.1871345029239766,0.22807017543859648,0.28654970760233917,0.40350877192982454,0.5029239766081871,0.631578947368421,0.7660818713450293
LOW_BREADTH_LOW_DISP,AGE_8_14,171,PROPAGATION,0.05847953216374269,0.07602339181286549,0.08771929824561403,0.11695906432748537,0.14035087719298245,0.17543859649122806,0.22807017543859648,0.38011695906432746,0.5029239766081871
LOW_BREADTH_LOW_DISP,AGE_8_14,171,RANK_RECRUITMENT,0.4444444444444444,0.6140350877192983,0.7076023391812866,0.8304093567251462,0.8713450292397661,0.8830409356725146,0.9298245614035088,0.9590643274853801,0.9590643274853801
LOW_BREADTH_LOW_DISP,AGE_8_14,171,ARRIVAL_isol_dn,0.0,0.38596491228070173,0.5730994152046783,0.7777777777777778,0.8596491228070176,0.9122807017543859,0.9473684210526315,0.9590643274853801,0.9590643274853801
LOW_BREADTH_LOW_DISP,AGE_8_14,171,ARRIVAL_band_up,0.0,0.9298245614035088,0.9532163742690059,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9707602339181286
LOW_BREADTH_LOW_DISP,AGE_8_14,171,ARRIVAL_multi_up,0.0,0.11695906432748537,0.24561403508771928,0.49122807017543857,0.6549707602339181,0.8187134502923976,0.9298245614035088,0.9532163742690059,0.9532163742690059
LOW_BREADTH_LOW_DISP,AGE_8_14,171,ARRIVAL_coord_dn,0.0,0.8362573099415205,0.9239766081871345,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9707602339181286
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,STATE_EXIT,0.07046979865771812,0.1342281879194631,0.1912751677852349,0.2986577181208054,0.3959731543624161,0.5234899328859061,0.6812080536912751,0.8489932885906041,0.9395973154362416
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,REENTRY,0.1174496644295302,0.1610738255033557,0.21140939597315436,0.2986577181208054,0.37583892617449666,0.4798657718120805,0.6073825503355704,0.7550335570469798,0.8590604026845637
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,PROPAGATION,0.020134228187919462,0.040268456375838924,0.05704697986577181,0.09731543624161074,0.14093959731543623,0.19798657718120805,0.25838926174496646,0.36577181208053694,0.44966442953020136
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,RANK_RECRUITMENT,0.436241610738255,0.5738255033557047,0.6610738255033557,0.761744966442953,0.8187919463087249,0.8657718120805369,0.8791946308724832,0.9060402684563759,0.9664429530201343
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,ARRIVAL_isol_dn,0.0,0.40268456375838924,0.5973154362416108,0.7751677852348994,0.8422818791946308,0.8993288590604027,0.9328859060402684,0.9697986577181208,1.0
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,ARRIVAL_band_up,0.0,0.8859060402684564,0.9429530201342282,0.9463087248322147,0.9463087248322147,0.9463087248322147,0.9530201342281879,0.9765100671140939,1.0
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,ARRIVAL_multi_up,0.0,0.17114093959731544,0.3053691275167785,0.48322147651006714,0.5973154362416108,0.7248322147651006,0.8221476510067114,0.8758389261744967,0.9362416107382551
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,ARRIVAL_coord_dn,0.0,0.8053691275167785,0.9060402684563759,0.9328859060402684,0.9395973154362416,0.9463087248322147,0.9530201342281879,0.9765100671140939,1.0
