historical_date,cmc_id,rank,rank_band,ret_1d,sigma_t0,fwd1_cum,fwd2_cum,fwd3_cum,fwd5_cum,fwd7_cum,fwd10_cum,fwd14_cum,fwd21_cum,fwd30_cum,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,volume_24h_usd,vol_prev7_med,listing_age_days,log10_mcap,mcap_q_within_date,momentum_state,top500_breadth_30d,top500_dispersion_30d,mkt_vol_30d,btc_ret_1d,eth_ret_1d,z1,sign,ns,cls,family,fwd7_sigma,reversal,subperiod,event_id,price_outcome,pre_rank_state,fwd_rank_vel_7d,rank_outcome,price_recovered,price_new_low,rank_recovered,rank_decayed,cross_state,response_class,resp3,rank_depth_rel,vol_med,cell,age_in_cell,BTC_UP,RISK_ON,field_imp_max14
2022-12-20 23:59:59,5966,645,501-750,-0.27276915,0.07810201,0.24813613,0.20836757,0.20621356,0.28411475,0.14550255,0.1778396,0.28444475,0.24555571,0.22847323,-82.0,-69.0,-32.0,-40.0,-61.0,130009.86,132049.27,873,7.0974426,3.0,SHORT_COLD_MEDIUM_COLD,0.334,0.2120417652051518,0.036898408,0.028384103,0.04290274,3.4924731,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.7041406,1,2022,LF2EV_5966_20221220,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,18.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.022542902601931425,0.036898406995259474,HIGH_BREADTH_LOW_DISP,1.0,1.0,1.0,0.11199999999999999
2021-06-23 23:59:59,6180,517,501-750,-0.21046382,0.08293203,-0.0069918483,-0.11399966,-0.113231875,-0.033755064,0.00020115642,-0.026951775,-0.07300043,-0.28999007,-0.28828782,24.0,-3.0,-13.0,5.0,100.0,1.7745736e+06,1.0997328e+06,323,7.4707336,3.0,SHORT_COLD_MEDIUM_COLD,0.114,0.23051395114018394,0.08540376,0.035317246,0.049971856,2.537787,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.0009167746,1,2020-2021,LF2EV_6180_20210623,LATE_RECOVERY,RANK_DETERIORATING,-12.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.015634500543462604,0.08540376487312439,LOW_BREADTH_LOW_DISP,24.0,0.0,0.0,0.124
2023-12-01 23:59:59,6216,556,501-750,-0.1415546,0.049092818,0.00036977412,-0.045106463,0.11578314,0.32183304,0.3190043,0.118239895,0.08674364,0.16164881,0.08356779,-42.0,-10.0,-10.0,25.0,11.0,2104.22,112961.53,1213,7.537606,3.0,SHORT_COLD_MEDIUM_COLD,0.742,0.4876055891325451,0.046299882,0.025879858,0.016849201,2.8834074,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,2.4560068,1,2023,LF2EV_6216_20231201,LATE_RECOVERY,RANK_DETERIORATING,-4.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.019571219408419882,0.046299882482382475,HIGH_BREADTH_HIGH_DISP,14.0,1.0,1.0,0.706
2024-07-27 23:59:59,6216,816,751-1000,-0.19455479,0.05491431,0.0051227612,0.111030884,0.12038369,0.018539274,-0.056863625,-0.059455026,0.06393753,0.11932711,0.10235467,-67.0,-63.0,-48.0,-53.0,-42.0,123.87,5683.22,1452,7.2795663,3.0,SHORT_COLD_MEDIUM_COLD,0.384,0.1831732187221376,0.04723469,-0.0014536987,-0.008651973,3.5428796,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.39138123,0,2024,LF2EV_6216_20240727,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-26.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.04183013086763365,0.04723469329363149,HIGH_BREADTH_LOW_DISP,2.0,1.0,1.0,0.14200000000000002
2022-03-24 23:59:59,6283,987,751-1000,-0.097235955,0.047412902,0.009976314,0.0058393953,0.032910243,0.032080937,0.0059358515,-0.01971306,-0.036912203,-0.04368795,-0.04311856,-38.0,-1.0,-3.0,-2.0,27.0,2.9368582e+06,833961.94,594,6.973597,2.0,SHORT_HOT_MEDIUM_HOT,0.684,0.28877541293670733,0.046855304,0.024898622,0.025401907,2.0508332,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.04731921,1,2022,LF2EV_6283_20220324,LATE_RECOVERY,RANK_DETERIORATING,-2.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.06749234966724238,0.04685530396826728,HIGH_BREADTH_LOW_DISP,6.0,1.0,1.0,0.394
2022-02-25 23:59:59,6625,1683,1501-2000,-0.4878553,0.06732361,0.5384985,0.35997072,0.40509194,-0.069972955,0.14166446,-0.016720409,-0.18200588,-0.20864569,0.1378841,-606.0,-613.0,-624.0,-626.0,-556.0,2.9932242e+06,626868.75,557,6.51753,1.0,SHORT_COLD_MEDIUM_COLD,0.0,,0.09412829,0.022998977,0.06407398,7.246422,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.7953248,1,2022,LF2EV_6625_20220225,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,326.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,,0.09412828678048502,LOW_BREADTH_LOW_DISP,44.0,0.0,0.0,0.466
2022-02-06 23:59:59,6727,708,501-750,-0.020251999,0.0053524375,0.013662482,0.00014093576,-5.9460184e-05,-0.0031891973,-9.0987895e-05,-0.0018593781,-0.0009310586,0.0003724778,0.00021668927,-7.0,-23.0,-18.0,54.0,34.0,13693.62,20317.43,528,7.459142,3.0,SHORT_HOT_MEDIUM_COLD,0.0,,,0.02343731,0.014206571,3.7836964,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.006425146,0,2022,LF2EV_6727_20220206,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,20.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,RESPONDS,RESPONDS,,,LOW_BREADTH_LOW_DISP,25.0,0.0,0.0,0.0
2021-04-20 23:59:59,6735,928,751-1000,-0.7475756,0.2465835,2.8115046,2.6443472,2.718824,2.521146,1.9579831,1.8316138,1.2862248,0.7215815,0.90035367,-394.0,-405.0,-396.0,-418.0,-419.0,549662.5,816885.0,235,7.1524363,2.0,SHORT_COLD_MEDIUM_COLD,0.522,0.8144070640794654,0.08094902,0.0134369675,0.075719245,3.031734,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,3.0012066,1,2020-2021,LF2EV_6735_20210420,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-79.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.3155911143040311,0.08094902057405974,HIGH_BREADTH_HIGH_DISP,64.0,0.0,1.0,0.09200000000000003
2022-03-18 23:59:59,6810,691,501-750,-0.5408188,0.18413936,-0.007988089,-0.12597835,-0.08966,-0.21309151,-0.12049201,-0.10644561,-0.11321419,-0.1335369,-0.17601408,-176.0,-132.0,-115.0,-144.0,-187.0,3.5455604e+07,1.8778079e+06,546,7.419473,3.0,SHORT_COLD_MEDIUM_COLD,0.148,0.2256192263942383,0.05079473,0.020750817,0.046357136,2.9370084,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.24732192,0,2022,LF2EV_6810_20220318,CONTINUED_DECLINE,RANK_DETERIORATING,-51.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.03259343879536358,0.05079473314102043,LOW_BREADTH_LOW_DISP,7.0,0.0,0.0,0.5519999999999999
2021-06-19 23:59:59,6843,615,501-750,-0.18196927,0.082821004,-0.005725315,-0.07398639,-0.10583627,-0.12257657,-0.15748695,-0.10525175,-0.16395047,-0.19993618,-0.19995533,-37.0,-48.0,-45.0,-8.0,-91.0,274289.78,164939.38,291,7.388486,3.0,SHORT_COLD_MEDIUM_COLD,0.12,0.2402372679933593,0.09074843,-0.0047887317,-0.023853213,2.1971393,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.7187123,0,2020-2021,LF2EV_6843_20210619,CONTINUED_DECLINE,RANK_DETERIORATING,29.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.01154647518709151,0.09074842580080261,LOW_BREADTH_LOW_DISP,20.0,0.0,0.0,0.08000000000000002
2023-08-11 23:59:59,6855,667,501-750,-0.006243338,0.0030423447,0.001992032,0.0015332461,-0.0007617355,-0.005980958,-0.0060289335,-0.0077226614,-0.0049193725,-0.0010658327,-0.0053565577,-4.0,-2.0,-10.0,-10.0,-1.0,6.812362e+06,5.6589685e+06,1073,7.1681843,3.0,SHORT_COLD_MEDIUM_COLD,0.326,0.18509432671589512,0.02849916,-0.0010831612,-0.0019608731,2.0521467,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.74900216,0,2023,LF2EV_6855_20230811,CONTINUED_DECLINE,RANK_DETERIORATING,17.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.028933074300248274,0.0284991608152474,HIGH_BREADTH_LOW_DISP,4.0,0.0,0.0,0.128
2023-12-30 23:59:59,6855,846,751-1000,-0.01235903,0.005770313,0.005944001,0.009986918,0.008747953,0.0048686336,0.006582413,0.005825441,0.004597552,-0.0016151607,-0.0017468336,-3.0,-9.0,-5.0,-21.0,-85.0,635627.25,1.2588526e+06,1214,7.159292,3.0,SHORT_COLD_MEDIUM_COLD,0.734,0.47932659915615694,0.043824926,0.0013657757,-0.0037490625,2.14183,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.43115827,1,2023,LF2EV_6855_20231230,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,7.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.1263092634133708,0.04382492752885536,HIGH_BREADTH_HIGH_DISP,6.0,1.0,1.0,0.564
2021-07-21 23:59:59,6862,1965,1501-2000,-0.29762188,0.13365781,0.037799694,0.18486133,0.16563983,0.26946202,0.3982783,1.4908594,0.07398866,-0.103028916,0.02500426,-100.0,-101.0,-150.0,-126.0,-156.0,97433.84,4957.85,322,5.388068,0.0,SHORT_COLD_MEDIUM_COLD,0.44,0.5329156904384491,0.06224043,0.07727442,0.11382319,2.2267451,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.126272,1,2020-2021,LF2EV_6862_20210721,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.01841658897109416,0.06224042940408871,HIGH_BREADTH_HIGH_DISP,1.0,1.0,1.0,0.496
2021-12-08 23:59:59,6891,892,751-1000,-0.29969373,0.14833273,-0.13349257,-0.13221611,-0.14315292,-0.13431413,-0.093661964,-0.118114576,-0.02760174,-0.28440744,-0.108671986,-118.0,-74.0,-189.0,-172.0,-163.0,390935.12,447540.75,460,7.288136,2.0,SHORT_COLD_MEDIUM_COLD,0.192,0.44850804467488015,0.06755249,-0.0038518435,0.028805189,2.0204153,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.2386587,0,2020-2021,LF2EV_6891_20211208,CONTINUED_DECLINE,RANK_DETERIORATING,-4.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.04357563593800523,0.06755248964552417,LOW_BREADTH_HIGH_DISP,5.0,0.0,0.0,0.08399999999999999
2025-04-18 23:59:59,6928,533,501-750,-0.18406881,0.08142337,-0.07001427,-0.17519714,-0.25728682,-0.23194984,-0.20874481,-0.21971162,-0.23442528,-0.2654644,-0.33197048,26.0,22.0,-13.0,-21.0,166.0,9.908081e+07,1.1870998e+07,1684,7.601219,3.0,SHORT_COLD_MEDIUM_COLD,0.192,0.21057448745327678,0.05158105,-0.0052410676,0.00402918,2.2606385,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.9689862,0,2025-2026,LF2EV_6928_20250418,CONTINUED_DECLINE,RANK_DETERIORATING,-119.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.02511861848117397,0.051581051128891206,LOW_BREADTH_LOW_DISP,6.0,0.0,0.0,0.42400000000000004
2023-03-02 23:59:59,6929,696,501-750,-0.1576074,0.068682924,-0.103110775,-0.19227672,-0.15241855,-0.20384918,-0.2221107,-0.18114921,-0.045792732,-0.15661922,-0.16586074,-32.0,-32.0,-65.0,-101.0,-104.0,510104.16,283619.06,906,7.2139025,3.0,SHORT_COLD_MEDIUM_COLD,0.612,0.35684071507644655,0.049111106,-0.0072350157,-0.009687418,2.2947102,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.2222828,0,2023,LF2EV_6929_20230302,CONTINUED_DECLINE,RANK_DETERIORATING,-24.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.048878992838466306,0.04911110635642819,HIGH_BREADTH_HIGH_DISP,42.0,1.0,1.0,0.28
2021-06-14 23:59:59,6940,1464,1001-1500,-0.27389,0.08581715,-0.018527117,-0.12295668,-0.1561237,-0.22464575,-0.33007494,-0.2499304,-0.1893937,-0.08620661,-0.18038844,-94.0,-86.0,-98.0,-74.0,-153.0,563421.06,274624.38,279,6.279793,1.0,SHORT_COLD_MEDIUM_COLD,0.1,0.21033229896946098,0.120752394,0.036784828,0.02976303,3.191553,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.4537491,0,2020-2021,LF2EV_6940_20210614,CONTINUED_DECLINE,RANK_DETERIORATING,-15.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.0027891562500533817,0.12075239058853386,LOW_BREADTH_LOW_DISP,15.0,0.0,0.0,0.12
2024-04-14 23:59:59,6942,1499,1001-1500,-0.2161623,0.09207913,0.29588675,0.27856848,0.22557077,0.20629574,0.26139504,0.22107989,0.1631668,0.09334483,0.18486011,-63.0,-107.0,-102.0,-129.0,-205.0,111196.83,205708.38,1314,6.3606772,1.0,SHORT_COLD_MEDIUM_COLD,0.12,0.3109585333675485,0.06982019,0.030040829,0.050597858,2.347571,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.0729688,1,2024,LF2EV_6942_20240414,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,59.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.0818502330240844,0.06982019047912694,LOW_BREADTH_HIGH_DISP,1.0,0.0,0.0,0.12
2022-03-01 23:59:59,6947,602,501-750,-0.1503588,0.066752225,0.17428222,0.13845536,0.048380926,0.019504542,0.015539047,0.10543676,0.07209459,0.05352654,0.03109498,-39.0,-37.0,-50.0,-25.0,-54.0,73225.17,102282.25,539,7.5778685,3.0,SHORT_COLD_MEDIUM_COLD,0.466,0.7004077076880229,0.054560542,0.026888551,0.018252883,2.2524912,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.0879852,1,2022,LF2EV_6947_20220301,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,20.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,-0.040251210384454394,0.05456054150402875,HIGH_BREADTH_HIGH_DISP,2.0,1.0,1.0,0.466
2022-03-10 23:59:59,6947,626,501-750,-0.22358839,0.07067117,0.2459571,0.12572326,0.17964453,0.21261494,0.31764364,0.28776675,-0.03563413,0.17161533,0.17453109,-47.0,-45.0,-53.0,-82.0,-41.0,48524.14,72405.34,548,7.494559,3.0,SHORT_COLD_MEDIUM_COLD,0.11,0.5742472939264895,0.053210314,-0.060630996,-0.044595115,3.163785,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.6988258,1,2022,LF2EV_6947_20220310,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,52.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,0.008102927980955299,0.053210313439110694,LOW_BREADTH_HIGH_DISP,8.0,0.0,0.0,0.5519999999999999
2021-06-20 23:59:59,6949,915,751-1000,-0.2571894,0.048694104,-0.11541445,-0.20797554,-0.14348175,-0.13067374,-0.15231416,-0.055858172,-0.063913405,-0.04073992,-0.44965166,-92.0,-70.0,-54.0,-27.0,-70.0,595065.4,326978.3,285,6.9150677,2.0,SHORT_COLD_MEDIUM_COLD,0.17,0.2594531152359902,0.08794602,0.0023143385,0.031152362,5.281736,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.1822652,0,2020-2021,LF2EV_6949_20210620,CONTINUED_DECLINE,RANK_DETERIORATING,6.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.0642661107376411,0.08794602008715967,LOW_BREADTH_LOW_DISP,21.0,0.0,0.0,0.08000000000000002
2021-07-13 23:59:59,6949,950,751-1000,-0.1587367,0.0587015,-0.11606651,-0.10422039,-0.2134397,-0.26906487,-0.21608895,-0.12286384,0.17600569,0.2636228,0.18438436,-56.0,-58.0,-43.0,-45.0,-89.0,477376.38,382038.28,308,6.796393,2.0,SHORT_COLD_MEDIUM_COLD,0.182,0.4427204307717881,0.073405035,-0.013687546,-0.047447365,2.7041337,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.3913434,0,2020-2021,LF2EV_6949_20210713,PARTIAL_REBOUND,RANK_DETERIORATING,-33.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,WEAK_RESPONSE,WEAK_DELAYED,-0.029078146010382444,0.07340503711610179,LOW_BREADTH_HIGH_DISP,6.0,0.0,0.0,0.496
2023-07-02 23:59:59,7048,646,501-750,-0.07667602,0.033320494,0.0046457513,-0.0019660532,-0.02210441,-0.08506156,-0.07268664,-0.07538773,-0.044321503,-0.06463048,0.09647311,-23.0,-16.0,-29.0,9.0,-2.0,8.207356e+06,927880.5,1019,7.2110915,3.0,SHORT_COLD_MEDIUM_HOT,0.218,0.4334880128513713,0.043788366,0.0010033054,0.006688491,2.301167,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.8245067,0,2023,LF2EV_7048_20230702,FULL_REVERSAL,RANK_DETERIORATING,-18.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.055842198773681684,0.04378836557823631,LOW_BREADTH_HIGH_DISP,1.0,1.0,1.0,0.762
2024-03-08 23:59:59,7127,675,501-750,-0.1696179,0.07025099,-0.045969978,-0.06705182,-0.031205518,0.051918786,0.05822435,0.03612563,0.007996462,0.69791806,0.73960745,-51.0,-26.0,-12.0,-5.0,-87.0,4.601241e+07,1.1717017e+07,1264,7.643187,3.0,SHORT_HOT_MEDIUM_HOT,0.84,0.9353474093184052,0.048652537,0.020539448,0.0045719794,2.414456,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.31325874,1,2024,LF2EV_7127_20240308,LATE_RECOVERY,RANK_DETERIORATING,-9.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,DELAYED_RESPONSE,WEAK_DELAYED,0.038337176203228296,0.0486525369084628,HIGH_BREADTH_HIGH_DISP,21.0,1.0,1.0,-0.008000000000000007
2024-03-30 23:59:59,7150,569,501-750,-0.09722253,0.04742377,0.038443692,-0.02684803,-0.1178386,-0.07336002,-0.06706229,0.12687452,-0.22102591,-0.10847578,-0.1694785,-25.0,-16.0,-13.0,-12.0,-30.0,7.6707565e+06,5.6409345e+06,1278,7.8628387,3.0,SHORT_COLD_MEDIUM_HOT,0.684,0.4870258835300347,0.06308643,-0.0035414689,-0.0010996631,2.0500803,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.5344823,0,2024,LF2EV_7150_20240330,CONTINUED_DECLINE,RANK_DETERIORATING,-7.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.121817408204549,0.06308642951849847,HIGH_BREADTH_HIGH_DISP,43.0,1.0,1.0,-0.02200000000000002
2021-09-10 23:59:59,7157,594,501-750,-0.1694108,0.06948833,0.05178335,0.031920847,-0.3561718,-0.64464974,-0.7887481,-0.9915234,-1.1996857,-1.0057889,-1.4014946,-34.0,-68.0,-38.0,1.0,-56.0,4.524989e+06,4.598502e+06,351,7.5716114,3.0,SHORT_COLD_MEDIUM_COLD,0.52,0.6230993402436801,0.07002601,-0.03249551,-0.0629743,2.4379747,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-4.290199,0,2020-2021,LF2EV_7157_20210910,CONTINUED_DECLINE,RANK_DETERIORATING,-282.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.0010831658615834128,0.07002601110513071,HIGH_BREADTH_HIGH_DISP,52.0,0.0,1.0,0.06
2021-05-08 23:59:59,7168,1409,1001-1500,-0.18769592,0.07660008,-0.13136554,-0.114165135,-0.168052,-0.5631032,-0.6080189,-0.6738672,-1.1232893,-0.7374375,-0.6592817,-46.0,-47.0,-20.0,-50.0,-78.0,176530.84,57321.68,223,6.5422077,1.0,SHORT_COLD_MEDIUM_HOT,0.428,0.9476903194404875,0.08026046,0.02523474,0.11992865,2.4503357,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.0001214,0,2020-2021,LF2EV_7168_20210508,CONTINUED_DECLINE,RANK_DETERIORATING,-185.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.34553212328825533,0.08026045999633802,HIGH_BREADTH_HIGH_DISP,4.0,1.0,1.0,0.057999999999999996
2021-03-06 23:59:59,7176,777,751-1000,-0.10392618,0.034729663,0.06562598,0.07200253,0.14863472,0.0747906,0.12894058,0.059863396,0.092227265,0.15635726,0.23971973,-42.0,-67.0,-84.0,-52.0,-205.0,218.31,56202.92,162,7.083051,3.0,SHORT_COLD_MEDIUM_COLD,0.726,1.0979366131836366,0.09769466,-0.00030499994,0.079220325,2.9924328,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.4032661,1,2020-2021,LF2EV_7176_20210306,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-25.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.11960733793345146,0.0976946590165549,HIGH_BREADTH_HIGH_DISP,19.0,1.0,1.0,0.040000000000000036
2021-07-07 23:59:59,7176,799,751-1000,-0.34202948,0.15730865,-0.0007254907,0.0034064557,-0.0014523049,-0.0013149529,0.071159944,0.29499257,0.044594884,-0.11690809,0.050601393,-113.0,-49.0,-89.0,-89.0,47.0,185.77,132.62,285,7.042458,3.0,SHORT_COLD_MEDIUM_COLD,0.212,0.30641834362278486,0.076266624,-0.011095791,-0.0040941015,2.1742573,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.17097554,1,2020-2021,LF2EV_7176_20210707,LATE_RECOVERY,RANK_DETERIORATING,35.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,DELAYED_RESPONSE,WEAK_DELAYED,-0.041815584738368994,0.07626662722739477,LOW_BREADTH_LOW_DISP,2.0,1.0,0.0,0.312
2024-06-04 23:59:59,7189,1269,1001-1500,-0.0016162107,0.0004389803,0.0012742875,0.0009767469,0.0013030989,0.001279069,0.0012259156,0.00074628874,0.0016350253,0.0014151371,0.0029157803,-10.0,-12.0,-6.0,-60.0,-106.0,120055.92,96537.97,1346,6.907418,1.0,SHORT_COLD_MEDIUM_COLD,0.478,0.2825951399150682,0.040352196,0.025623057,0.012246943,3.6817386,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,1.0555202,1,2024,LF2EV_7189_20240604,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,43.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,0.009420806534703341,0.04035219598427661,HIGH_BREADTH_LOW_DISP,3.0,1.0,1.0,0.274
2021-04-17 23:59:59,7190,751,751-1000,-0.27482215,0.10931498,0.023518456,0.05605725,0.011088205,-0.052189305,-0.21844885,-0.117126115,-0.16563849,-0.3268013,-0.8537365,-96.0,-160.0,-143.0,-113.0,-86.0,1.1996782e+06,1.1911778e+06,201,7.44338,3.0,SHORT_COLD_MEDIUM_COLD,0.716,0.8859704136602151,0.07806297,-0.014437682,-0.035795,2.5140393,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.7553028,0,2020-2021,LF2EV_7190_20210417,CONTINUED_DECLINE,RANK_DETERIORATING,-1.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.3847653760042784,0.07806296824220443,HIGH_BREADTH_HIGH_DISP,61.0,1.0,1.0,0.09200000000000003
2023-02-17 23:59:59,7229,690,501-750,-0.13659567,0.045051802,0.048816215,0.034616005,0.10323142,0.03363079,0.38428992,0.23227306,0.13564952,0.2464486,0.44949752,-44.0,-48.0,-37.0,16.0,41.0,291508.78,212071.05,871,7.2266893,3.0,SHORT_COLD_MEDIUM_HOT,0.85,0.4518751236312735,0.05020987,0.039880987,0.033361904,3.031969,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,3.2240207,1,2023,LF2EV_7229_20230217,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,73.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,RESPONDS,RESPONDS,0.0215467832419588,0.05020986749267566,HIGH_BREADTH_HIGH_DISP,29.0,1.0,1.0,0.10000000000000009
2024-05-18 23:59:59,7236,702,501-750,-0.0014348135,0.0006921373,6.691448e-05,0.001034613,0.00047531954,0.0002054002,0.0005732749,0.0003409798,0.0008159255,0.00023744116,-1.9441046e-05,1.0,-8.0,-6.0,-2.0,-26.0,4.894578e+06,5.529859e+06,1327,7.5591364,3.0,SHORT_COLD_MEDIUM_COLD,0.47,0.21430476888781613,0.041526232,-0.0016564862,0.009317774,2.0730186,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.31305575,1,2024,LF2EV_7236_20240518,EARLY_1SIGMA_RECOVERY,RANK_DETERIORATING,-42.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,RESPONDS,RESPONDS,-0.041979590123921995,0.041526233402039855,HIGH_BREADTH_LOW_DISP,4.0,1.0,1.0,0.23600000000000004
