event_id,exit_date,first_destination,days_to_destination,motif,state_tp1,state_tp3,state_tp5,state_tp7,state_tp14,state_tp30,top500_breadth_30d_tp1,top500_breadth_30d_tp3,top500_breadth_30d_tp5,top500_breadth_30d_tp7,top500_breadth_30d_tp14,top500_breadth_30d_tp30,vol_med_tp1,vol_med_tp3,vol_med_tp5,vol_med_tp7,vol_med_tp14,vol_med_tp30,top3_share_chg7_tp1,top3_share_chg7_tp3,top3_share_chg7_tp5,top3_share_chg7_tp7,top3_share_chg7_tp14,top3_share_chg7_tp30,btc_return_7d_tp1,btc_return_7d_tp3,btc_return_7d_tp5,btc_return_7d_tp7,btc_return_7d_tp14,btc_return_7d_tp30,med_ret30_51_200_tp1,med_ret30_51_200_tp3,med_ret30_51_200_tp5,med_ret30_51_200_tp7,med_ret30_51_200_tp14,med_ret30_51_200_tp30
EXIT_092,2025-04-20,BTC_CONCENTRATION,1,EARLY_SNAPBACK,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,0.24,0.24,0.356,0.438,0.65,0.786,0.05195,0.05285,0.05286,0.0518,0.05056,0.04947,0.00249,0.00135,0.00212,0.00246,0.00633,-0.01726,0.03521,0.11502,0.12161,0.10074,0.00599,0.02516,-0.09873,-0.04891,-0.02225,0.02636,0.06489,0.24403
EXIT_093,2025-04-27,BTC_CONCENTRATION,1,EARLY_SNAPBACK,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,0.664,0.57,0.648,0.65,0.822,0.674,0.05127,0.05214,0.04933,0.05056,0.04782,0.04887,-0.00104,0.00094,0.00376,0.00633,0.02372,-0.00039,0.08524,0.00542,0.02312,0.00599,0.1038,0.02063,0.1043,0.08861,0.17307,0.06489,0.33601,0.0868
EXIT_094,2025-05-09,BROAD_RISK_EXPANSION,1,SUCCESS,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.824,0.712,0.806,0.788,0.614,0.164,0.04754,0.04826,0.04713,0.04884,0.05024,0.04692,-0.00851,-0.04326,-0.01156,0.03355,0.00465,0.0007,0.09182,0.08512,0.06706,0.00503,0.0367,0.00134,0.44957,0.28111,0.36125,0.2938,0.09896,-0.14761
EXIT_095,2025-05-27,MIXED_NO_CLEAR_ROUTE,1,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,0.482,0.31,0.314,0.466,0.216,0.086,0.04873,0.05277,0.05296,0.05138,0.04689,0.04587,-0.03232,0.00771,0.00737,0.03883,0.00116,-0.02698,-0.0171,-0.03066,-0.03103,-0.03268,0.04576,0.02174,0.04822,-0.06488,-0.04622,0.02381,-0.10058,-0.24734
EXIT_096,2025-06-04,BTC_CONCENTRATION,3,EARLY_SNAPBACK,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.304,0.244,0.18,0.15,0.112,0.176,0.05237,0.0482,0.04619,0.04701,0.04476,0.04479,0.00834,0.03559,0.00233,0.03515,0.00588,-0.03584,-0.03849,0.00934,0.04167,0.03776,-0.03499,0.00883,-0.02943,-0.09016,-0.15904,-0.14723,-0.18627,-0.10567
EXIT_097,2025-06-06,BTC_CONCENTRATION,1,EARLY_SNAPBACK,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.244,0.18,0.15,0.14,0.112,0.224,0.0482,0.04619,0.04701,0.04637,0.04476,0.04379,0.03559,0.00233,0.03515,0.00197,0.00351,0.00171,0.00934,0.04167,0.03776,0.01629,-0.02622,0.00781,-0.09016,-0.15904,-0.14723,-0.21094,-0.25874,-0.05788
EXIT_098,2025-06-15,MIXED_NO_CLEAR_ROUTE,2,BREADTH_FADE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,ETH_BROADENING,0.196,0.112,0.112,0.12,0.254,0.624,0.04526,0.04476,0.04476,0.04114,0.04298,0.04298,0.00337,0.00588,0.00351,0.00818,0.03026,-0.00612,-0.03171,-0.03499,-0.02622,-0.04325,0.07326,0.08102,-0.13301,-0.18627,-0.25874,-0.29208,-0.04915,0.11568
EXIT_099,2025-06-17,MIXED_NO_CLEAR_ROUTE,1,STABLE_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,ETH_BROADENING,0.112,0.112,0.12,0.126,0.146,0.688,0.04476,0.04476,0.04114,0.04707,0.04391,0.04245,0.00588,0.00351,0.00818,0.03669,0.00256,-0.00459,-0.03499,-0.02622,-0.04325,0.01381,-0.00328,0.02847,-0.18627,-0.25874,-0.29208,-0.19776,-0.15203,0.21368
EXIT_100,2025-07-02,BTC_CONCENTRATION,2,EARLY_SNAPBACK,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,ETH_BROADENING,ETH_BROADENING,0.148,0.218,0.166,0.17,0.74,0.49,0.04482,0.04412,0.04333,0.043,0.04347,0.04154,-0.00513,0.00179,0.00214,0.03304,-0.00503,0.00391,0.02513,0.00842,0.01087,0.02266,0.06658,-0.03669,-0.0873,-0.06276,-0.10782,-0.09471,0.14933,0.02708
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,5,SUCCESS,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,ETH_BROADENING,0.67,0.74,0.706,0.82,0.804,0.542,0.04277,0.04347,0.04258,0.04308,0.04137,0.04349,-0.00361,-0.00503,-0.04229,-0.01003,0.0,0.03755,0.10665,0.06658,0.00414,-0.01524,0.01831,0.05284,0.08981,0.14933,0.20036,0.36443,0.28396,0.03386
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,15,BREADTH_DIVERSITY_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,0.148,0.272,0.182,0.264,0.374,0.104,0.03861,0.035,0.03761,0.03591,0.03713,0.07095,-0.00338,0.01782,0.00082,0.00246,0.0055,0.00602,-0.02336,-0.02696,-0.05166,-0.02761,0.10159,-0.04103,-0.12224,-0.03003,-0.08666,-0.06006,-0.01166,-0.29266
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,11,BREADTH_DIVERSITY_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.182,0.264,0.266,0.388,0.236,0.168,0.03761,0.03591,0.03616,0.03743,0.03883,0.06927,0.00082,0.00246,0.00405,-0.0407,0.00246,0.04138,-0.05166,-0.02761,0.01823,0.10667,0.00849,0.04145,-0.08666,-0.06006,-0.073,0.00443,-0.06472,-0.16976
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,4,BREADTH_FADE,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,0.418,0.374,0.278,0.236,0.102,0.07,0.03765,0.03713,0.03936,0.03883,0.07084,0.06995,0.00177,0.0055,-0.0404,0.00246,0.00756,-0.00032,0.11442,0.10159,0.06484,0.00849,-0.11108,-0.01413,0.00538,-0.01166,-0.02576,-0.06472,-0.28175,-0.28962
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,1,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,0.278,0.236,0.106,0.136,0.098,0.09,0.03936,0.03883,0.06649,0.07079,0.07118,0.07324,-0.0404,0.00246,-0.02729,0.04321,0.00786,0.00742,0.06484,0.00849,-0.09489,-0.076,-0.04062,-0.056,-0.02576,-0.06472,-0.29948,-0.22877,-0.28433,-0.36199
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,1,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,NARROW_LEADERSHIP,NARROW_LEADERSHIP,0.118,0.082,0.078,0.09,0.136,0.122,0.06986,0.06977,0.06824,0.07269,0.05118,0.04792,-0.04494,0.00188,-0.0382,0.04557,-0.04569,0.00227,0.02198,-0.01331,-0.03348,-0.10062,0.01385,0.05372,-0.21841,-0.28977,-0.28785,-0.35683,-0.12612,-0.20689
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,1,BREADTH_DIVERSITY_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,0.19,0.14,0.132,0.276,0.452,0.554,0.03723,0.03824,0.03798,0.03558,0.0362,0.03558,0.00064,-0.00035,-0.00106,-0.0011,-0.00837,5e-05,0.02074,-0.00613,-0.01528,-0.00118,0.04342,-0.06303,-0.21425,-0.17856,-0.19088,-0.13912,-0.03418,0.02783
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,1,BREADTH_DIVERSITY_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,0.18,0.474,0.59,0.276,0.682,0.156,0.03565,0.03522,0.03521,0.03573,0.03646,0.0397,-0.00525,-0.005,-0.00917,-0.00622,0.00518,-0.00064,0.03028,0.04073,0.05992,0.02587,0.0497,-0.11771,-0.13085,-0.02695,0.02434,-0.07378,0.05266,-0.16493
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,14,BREADTH_FADE,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,0.79,0.59,0.52,0.554,0.272,0.12,0.0339,0.03373,0.03565,0.03558,0.03798,0.05336,0.00443,0.00451,0.00011,5e-05,-0.00097,-0.00493,0.05215,0.01492,-0.07792,-0.06303,-0.06006,-0.02101,0.1951,0.03901,0.01318,0.02783,-0.04569,-0.29417
EXIT_110,2026-01-23,MIXED_NO_CLEAR_ROUTE,7,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,CAPITAL_EXIT,0.582,0.392,0.508,0.272,0.132,0.146,0.03612,0.03648,0.03654,0.03798,0.05255,0.05239,0.00014,-0.0012,0.00026,-0.00097,-0.00405,0.00071,-0.06298,-0.04631,-0.00215,-0.06006,-0.16134,-0.01641,0.03176,-0.01056,0.00018,-0.04569,-0.29638,-0.26994
EXIT_111,2026-01-27,MIXED_NO_CLEAR_ROUTE,3,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,CAPITAL_EXIT,0.508,0.272,0.112,0.1,0.146,0.154,0.03654,0.03798,0.03893,0.04013,0.05228,0.05394,0.00026,-0.00097,-0.00201,-0.00286,0.00104,-0.00091,-0.00215,-0.06006,-0.11086,-0.15116,-0.09043,0.00741,0.00018,-0.04569,-0.21483,-0.25331,-0.32057,-0.24474
EXIT_112,2026-03-08,BTC_CONCENTRATION,4,MID_SNAPBACK,NARROW_LEADERSHIP,NARROW_LEADERSHIP,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.264,0.404,0.544,0.464,0.348,0.576,0.03548,0.03586,0.03495,0.03388,0.0336,0.03066,0.00037,-0.00419,0.00115,0.00381,-0.00485,0.0044,-0.00543,-0.03446,0.04156,0.10338,-0.06793,0.05433,-0.0657,-0.03355,0.00226,-0.02321,-0.08365,0.0287
EXIT_113,2026-03-17,BTC_CONCENTRATION,20,LATE_SNAPBACK,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,0.432,0.488,0.348,0.494,0.378,0.382,0.0346,0.0338,0.0336,0.03373,0.03097,0.0325,-0.00146,-0.00224,-0.00485,-0.00165,0.00087,-0.00183,0.01482,-0.00628,-0.06793,-0.04606,-0.0324,0.04716,-0.0414,-0.01819,-0.08365,-0.01137,-0.04382,-0.01588
EXIT_114,2026-03-21,BTC_CONCENTRATION,16,LATE_SNAPBACK,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.348,0.494,0.454,0.232,0.258,0.528,0.0336,0.03373,0.03445,0.03082,0.03001,0.03296,-0.00485,-0.00165,0.00052,0.01735,0.00318,0.00189,-0.06793,-0.04606,-0.01604,-0.03481,0.01464,0.01863,-0.08365,-0.01137,-0.0155,-0.09856,-0.07738,0.02173
EXIT_115,2026-03-24,BTC_CONCENTRATION,13,LATE_SNAPBACK,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,0.546,0.212,0.31,0.378,0.576,0.546,0.03344,0.03124,0.03017,0.03097,0.03066,0.03185,-0.01775,-0.0023,-0.00122,0.00087,0.0044,0.01075,0.0009,-0.05933,-0.02786,-0.0324,0.05433,0.04147,0.01814,-0.10925,-0.09088,-0.04382,0.0287,0.01022
EXIT_116,2026-03-27,BTC_CONCENTRATION,10,LATE_SNAPBACK,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,0.232,0.29,0.322,0.208,0.392,0.724,0.03082,0.03065,0.03097,0.03021,0.03087,0.02996,0.01735,-0.00281,0.01859,0.00286,0.00755,0.00652,-0.03481,-0.05956,-0.04531,0.00893,0.09036,0.06501,-0.09856,-0.08439,-0.06162,-0.10355,-0.01622,0.10904
EXIT_117,2026-04-01,BTC_CONCENTRATION,5,MID_SNAPBACK,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,0.29,0.258,0.386,0.39,0.294,0.632,0.03127,0.03001,0.0292,0.03085,0.03179,0.02991,0.00145,0.00318,0.00632,0.00569,0.00324,0.01122,-0.02766,0.01464,0.03251,0.04472,0.05177,0.00934,-0.08485,-0.07738,-0.0379,-0.00971,-0.07743,0.06264
EXIT_118,2026-04-12,BTC_CONCENTRATION,4,MID_SNAPBACK,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,MID_CAP_ROTATION,0.404,0.294,0.564,0.398,0.724,0.78,0.03373,0.03179,0.03133,0.03235,0.02996,0.02954,0.00562,0.00324,-0.00045,0.00375,0.00652,-0.00593,0.08168,0.05177,0.05684,0.04386,0.06501,-0.00556,-0.01611,-0.07743,0.01967,-0.02482,0.10904,0.21982
EXIT_119,2026-04-15,BTC_CONCENTRATION,1,EARLY_SNAPBACK,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,0.382,0.49,0.528,0.53,0.7,0.564,0.0325,0.03187,0.03296,0.0317,0.03012,0.03111,-0.00183,0.00064,0.00189,0.00596,-0.00089,-0.00085,0.04716,0.03657,0.01863,0.04543,-0.03103,-0.01398,-0.01588,0.00625,0.02173,0.01791,0.08178,0.07357
EXIT_120,2026-05-08,MID_CAP_ROTATION,1,SUCCESS,MID_CAP_ROTATION,MID_CAP_ROTATION,MID_CAP_ROTATION,BTC_CONCENTRATION,LARGE_ALT_ROTATION,LARGE_ALT_ROTATION,0.738,0.744,0.624,0.564,0.326,0.146,0.0301,0.03039,0.02952,0.03111,0.0292,0.03529,-0.00648,-0.00831,-0.00506,-0.00085,-0.00288,-0.00402,0.02552,0.02381,-0.02641,-0.01398,-0.04525,-0.14053,0.18372,0.19188,0.11934,0.07357,-0.00634,-0.26659
EXIT_121,2026-05-22,LARGE_ALT_ROTATION,4,SUCCESS,MID_CAP_ROTATION,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,LARGE_ALT_ROTATION,CAPITAL_EXIT,LARGE_ALT_ROTATION,0.37,0.368,0.288,0.284,0.134,0.172,0.03012,0.02972,0.02953,0.02962,0.03601,0.03658,-0.00332,-0.00129,-0.00422,-0.00517,-0.00806,-0.00206,-0.01866,0.00423,-0.04019,-0.02803,-0.16968,-0.03763,0.00866,0.00025,-0.02608,-0.02651,-0.26741,-0.1526
EXIT_122,2026-07-11,MIXED_NO_CLEAR_ROUTE,1,BREADTH_FADE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,BTC_CONCENTRATION,BTC_CONCENTRATION,0.416,0.36,0.342,0.408,0.556,0.294,0.0283,0.02858,0.02814,0.02727,0.02538,0.02412,0.00258,0.00275,0.00124,0.00179,0.00104,0.0016,0.00331,0.02621,0.00943,0.01559,-0.00748,0.00709,-0.02272,-0.03792,-0.08306,-0.04294,0.00369,-0.06844
EXIT_123,2026-08-11,MIXED_NO_CLEAR_ROUTE,2,BREADTH_DIVERSITY_NO_ROUTE,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,OUT_OF_RANGE,OUT_OF_RANGE,0.396,0.256,0.278,0.346,,,0.02413,0.02363,0.02341,0.02315,,,-0.00231,-0.005,-0.00354,0.00363,,,-0.0185,-0.02936,-0.03125,0.01776,,,-0.06679,-0.08704,-0.08897,-0.08829,,
EXIT_124,2026-08-13,MIXED_NO_CLEAR_ROUTE,1,BREADTH_DIVERSITY_NO_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,OUT_OF_RANGE,OUT_OF_RANGE,0.256,0.278,0.346,0.532,,,0.02363,0.02341,0.02315,0.02936,,,-0.005,-0.00354,0.00363,0.00738,,,-0.02936,-0.03125,0.01776,0.1519,,,-0.08704,-0.08897,-0.08829,0.00044,,
