event_id,triangle_id,direction,entry_z,entry_z_threshold,entry_timestamp,exit_timestamp,exit_reason,holding_minutes,gross_pnl_bps,cost_bps,net_pnl_bps,max_adverse_z
CHF_GBP_JPY_20220922_0950_3.0,CHF_GBP_JPY,SHORT,3.1002,3.0,2022-09-22T09:50:00,2022-09-22T17:00:00,HARD_SESSION_EXIT,430.0,2787.00,126.00,2661.00,2.7017
CHF_GBP_JPY_20220923_0930_3.0,CHF_GBP_JPY,LONG,-3.0027,3.0,2022-09-23T09:30:00,2022-09-23T17:00:00,HARD_SESSION_EXIT,450.0,-4508.00,126.00,-4634.00,-3.4645
CHF_GBP_JPY_20220928_0930_3.0,CHF_GBP_JPY,LONG,-3.0396,3.0,2022-09-28T09:30:00,2022-09-28T10:00:00,Z6_STOP,30.0,-1722.00,126.00,-1848.00,-6.1980
CHF_GBP_JPY_20220928_1005_3.0,CHF_GBP_JPY,LONG,-6.4459,3.0,2022-09-28T10:05:00,2022-09-28T15:10:00,E1_OVERSHOOT,305.0,3399.00,126.00,3273.00,-5.9241
CHF_GBP_JPY_20220929_1200_3.0,CHF_GBP_JPY,SHORT,3.3024,3.0,2022-09-29T12:00:00,2022-09-29T17:00:00,HARD_SESSION_EXIT,300.0,-2376.00,126.00,-2502.00,3.5291
CHF_GBP_JPY_20220930_1355_3.0,CHF_GBP_JPY,SHORT,3.7673,3.0,2022-09-30T13:55:00,2022-09-30T17:00:00,HARD_SESSION_EXIT,185.0,278.00,126.00,152.00,3.1291
CHF_GBP_JPY_20221005_1005_3.0,CHF_GBP_JPY,LONG,-3.0436,3.0,2022-10-05T10:05:00,2022-10-05T17:00:00,HARD_SESSION_EXIT,415.0,-1000.00,126.00,-1126.00,-4.0009
CHF_GBP_JPY_20221006_0915_3.0,CHF_GBP_JPY,LONG,-3.0315,3.0,2022-10-06T09:15:00,2022-10-06T17:00:00,HARD_SESSION_EXIT,465.0,87.00,126.00,-39.00,-3.0517
CHF_GBP_JPY_20221007_0815_3.0,CHF_GBP_JPY,SHORT,3.1736,3.0,2022-10-07T08:15:00,2022-10-07T11:45:00,E1_OVERSHOOT,210.0,1125.00,126.00,999.00,3.6750
CHF_GBP_JPY_20221011_1430_3.0,CHF_GBP_JPY,SHORT,4.2119,3.0,2022-10-11T14:30:00,2022-10-11T17:00:00,HARD_SESSION_EXIT,150.0,1356.00,126.00,1230.00,3.0455
CHF_GBP_JPY_20221013_0805_3.0,CHF_GBP_JPY,SHORT,3.7511,3.0,2022-10-13T08:05:00,2022-10-13T17:00:00,HARD_SESSION_EXIT,535.0,-5662.00,126.00,-5788.00,5.5917
CHF_GBP_JPY_20221014_1040_3.0,CHF_GBP_JPY,LONG,-3.3453,3.0,2022-10-14T10:40:00,2022-10-14T17:00:00,HARD_SESSION_EXIT,380.0,301.00,126.00,175.00,-3.4725
CHF_GBP_JPY_20221017_1325_3.0,CHF_GBP_JPY,SHORT,3.0253,3.0,2022-10-17T13:25:00,2022-10-17T17:00:00,HARD_SESSION_EXIT,215.0,388.00,126.00,262.00,4.0246
CHF_GBP_JPY_20221018_0840_3.0,CHF_GBP_JPY,LONG,-3.0764,3.0,2022-10-18T08:40:00,2022-10-18T15:10:00,E1_OVERSHOOT,390.0,1237.00,126.00,1111.00,-3.5123
CHF_GBP_JPY_20221019_1345_3.0,CHF_GBP_JPY,SHORT,3.1993,3.0,2022-10-19T13:45:00,2022-10-19T15:45:00,E1_OVERSHOOT,120.0,1272.00,126.00,1146.00,2.8001
CHF_GBP_JPY_20221020_0800_3.0,CHF_GBP_JPY,LONG,-3.3630,3.0,2022-10-20T08:00:00,2022-10-20T10:50:00,E1_OVERSHOOT,170.0,725.00,126.00,599.00,-4.9356
CHF_GBP_JPY_20221020_1130_3.0,CHF_GBP_JPY,SHORT,3.1816,3.0,2022-10-20T11:30:00,2022-10-20T15:15:00,E1_OVERSHOOT,225.0,947.00,126.00,821.00,3.8700
CHF_GBP_JPY_20221021_1140_3.0,CHF_GBP_JPY,LONG,-3.0371,3.0,2022-10-21T11:40:00,2022-10-21T14:45:00,E1_OVERSHOOT,185.0,604.00,126.00,478.00,-2.6223
CHF_GBP_JPY_20221025_0800_3.0,CHF_GBP_JPY,SHORT,3.8116,3.0,2022-10-25T08:00:00,2022-10-25T17:00:00,HARD_SESSION_EXIT,540.0,-1931.00,126.00,-2057.00,3.7958
CHF_GBP_JPY_20221027_0825_3.0,CHF_GBP_JPY,LONG,-3.1264,3.0,2022-10-27T08:25:00,2022-10-27T10:25:00,E1_OVERSHOOT,120.0,650.00,126.00,524.00,-3.1596
CHF_GBP_JPY_20221027_1235_3.0,CHF_GBP_JPY,SHORT,3.2505,3.0,2022-10-27T12:35:00,2022-10-27T14:45:00,E1_OVERSHOOT,130.0,674.00,126.00,548.00,4.9426
CHF_GBP_JPY_20221028_1020_3.0,CHF_GBP_JPY,SHORT,3.2688,3.0,2022-10-28T10:20:00,2022-10-28T17:00:00,HARD_SESSION_EXIT,400.0,-1473.00,126.00,-1599.00,4.4291
CHF_GBP_JPY_20221031_1035_3.0,CHF_GBP_JPY,LONG,-3.2146,3.0,2022-10-31T10:35:00,2022-10-31T17:00:00,HARD_SESSION_EXIT,385.0,-1314.00,126.00,-1440.00,-3.9004
CHF_GBP_JPY_20221102_0825_3.0,CHF_GBP_JPY,LONG,-3.2137,3.0,2022-11-02T08:25:00,2022-11-02T17:00:00,HARD_SESSION_EXIT,515.0,567.00,126.00,441.00,-3.2500
CHF_GBP_JPY_20221103_0800_3.0,CHF_GBP_JPY,LONG,-3.5012,3.0,2022-11-03T08:00:00,2022-11-03T17:00:00,HARD_SESSION_EXIT,540.0,-1563.00,126.00,-1689.00,-5.0923
CHF_GBP_JPY_20221104_1115_3.0,CHF_GBP_JPY,LONG,-3.1439,3.0,2022-11-04T11:15:00,2022-11-04T17:00:00,HARD_SESSION_EXIT,345.0,677.00,126.00,551.00,-3.7182
CHF_GBP_JPY_20221107_0800_3.0,CHF_GBP_JPY,SHORT,3.1650,3.0,2022-11-07T08:00:00,2022-11-07T17:00:00,HARD_SESSION_EXIT,540.0,-1014.00,126.00,-1140.00,3.0811
CHF_GBP_JPY_20221109_0800_3.0,CHF_GBP_JPY,LONG,-5.4183,3.0,2022-11-09T08:00:00,2022-11-09T17:00:00,HARD_SESSION_EXIT,540.0,-2098.00,126.00,-2224.00,-5.9890
CHF_GBP_JPY_20221110_0820_3.0,CHF_GBP_JPY,SHORT,3.1074,3.0,2022-11-10T08:20:00,2022-11-10T17:00:00,HARD_SESSION_EXIT,520.0,-679.00,126.00,-805.00,4.4633
CHF_GBP_JPY_20221111_0925_3.0,CHF_GBP_JPY,LONG,-3.1333,3.0,2022-11-11T09:25:00,2022-11-11T11:20:00,Z6_STOP,115.0,-1918.00,126.00,-2044.00,-7.4506
CHF_GBP_JPY_20221111_1125_3.0,CHF_GBP_JPY,LONG,-8.0481,3.0,2022-11-11T11:25:00,2022-11-11T17:00:00,HARD_SESSION_EXIT,335.0,-42.00,126.00,-168.00,-4.7532
CHF_GBP_JPY_20221114_1305_3.0,CHF_GBP_JPY,LONG,-3.1474,3.0,2022-11-14T13:05:00,2022-11-14T17:00:00,HARD_SESSION_EXIT,235.0,-75.00,126.00,-201.00,-4.8364
CHF_GBP_JPY_20221115_0945_3.0,CHF_GBP_JPY,SHORT,3.1275,3.0,2022-11-15T09:45:00,2022-11-15T17:00:00,HARD_SESSION_EXIT,435.0,192.00,126.00,66.00,4.1726
CHF_GBP_JPY_20221116_1300_3.0,CHF_GBP_JPY,LONG,-3.0491,3.0,2022-11-16T13:00:00,2022-11-16T15:00:00,E1_OVERSHOOT,120.0,1460.00,126.00,1334.00,-3.0929
CHF_GBP_JPY_20221117_1030_3.0,CHF_GBP_JPY,LONG,-3.5036,3.0,2022-11-17T10:30:00,2022-11-17T13:25:00,E1_OVERSHOOT,175.0,1285.00,126.00,1159.00,-3.5116
CHF_GBP_JPY_20221122_1040_3.0,CHF_GBP_JPY,LONG,-3.3824,3.0,2022-11-22T10:40:00,2022-11-22T17:00:00,HARD_SESSION_EXIT,380.0,209.00,126.00,83.00,-3.8775
CHF_GBP_JPY_20221123_0800_3.0,CHF_GBP_JPY,SHORT,3.5129,3.0,2022-11-23T08:00:00,2022-11-23T17:00:00,HARD_SESSION_EXIT,540.0,-106.00,126.00,-232.00,3.6405
CHF_GBP_JPY_20221124_0805_3.0,CHF_GBP_JPY,SHORT,3.3766,3.0,2022-11-24T08:05:00,2022-11-24T17:00:00,HARD_SESSION_EXIT,535.0,-186.00,126.00,-312.00,3.3091
CHF_GBP_JPY_20221125_0855_3.0,CHF_GBP_JPY,SHORT,3.4293,3.0,2022-11-25T08:55:00,2022-11-25T14:55:00,E1_OVERSHOOT,360.0,434.00,126.00,308.00,4.0494
CHF_GBP_JPY_20221130_1245_3.0,CHF_GBP_JPY,LONG,-4.3489,3.0,2022-11-30T12:45:00,2022-11-30T13:00:00,Z6_STOP,15.0,-670.00,126.00,-796.00,-6.0627
CHF_GBP_JPY_20221130_1305_3.0,CHF_GBP_JPY,LONG,-5.5190,3.0,2022-11-30T13:05:00,2022-11-30T17:00:00,HARD_SESSION_EXIT,235.0,1264.00,126.00,1138.00,-5.3380
CHF_GBP_JPY_20221201_0800_3.0,CHF_GBP_JPY,SHORT,3.1275,3.0,2022-12-01T08:00:00,2022-12-01T17:00:00,HARD_SESSION_EXIT,540.0,-147.00,126.00,-273.00,3.5508
CHF_GBP_JPY_20221202_1210_3.0,CHF_GBP_JPY,SHORT,3.2719,3.0,2022-12-02T12:10:00,2022-12-02T17:00:00,HARD_SESSION_EXIT,290.0,-270.00,126.00,-396.00,3.3281
CHF_GBP_JPY_20221206_1010_3.0,CHF_GBP_JPY,LONG,-3.0669,3.0,2022-12-06T10:10:00,2022-12-06T13:05:00,E1_OVERSHOOT,175.0,1058.00,126.00,932.00,-3.1542
CHF_GBP_JPY_20221207_0800_3.0,CHF_GBP_JPY,SHORT,4.2826,3.0,2022-12-07T08:00:00,2022-12-07T17:00:00,HARD_SESSION_EXIT,540.0,-58.00,126.00,-184.00,4.1718
CHF_GBP_JPY_20221208_1305_3.0,CHF_GBP_JPY,LONG,-3.1791,3.0,2022-12-08T13:05:00,2022-12-08T15:20:00,E1_OVERSHOOT,135.0,921.00,126.00,795.00,-3.0627
CHF_GBP_JPY_20221212_1205_3.0,CHF_GBP_JPY,SHORT,3.2728,3.0,2022-12-12T12:05:00,2022-12-12T17:00:00,HARD_SESSION_EXIT,295.0,-493.00,126.00,-619.00,4.8843
CHF_GBP_JPY_20221213_0810_3.0,CHF_GBP_JPY,SHORT,3.1182,3.0,2022-12-13T08:10:00,2022-12-13T11:05:00,E1_OVERSHOOT,175.0,777.00,126.00,651.00,4.2499
CHF_GBP_JPY_20221214_0955_3.0,CHF_GBP_JPY,LONG,-3.1301,3.0,2022-12-14T09:55:00,2022-12-14T14:15:00,E1_OVERSHOOT,260.0,473.00,126.00,347.00,-4.2167
CHF_GBP_JPY_20221215_0905_3.0,CHF_GBP_JPY,LONG,-3.7322,3.0,2022-12-15T09:05:00,2022-12-15T17:00:00,HARD_SESSION_EXIT,475.0,-2492.00,126.00,-2618.00,-3.7471
CHF_GBP_JPY_20221219_1240_3.0,CHF_GBP_JPY,LONG,-3.7510,3.0,2022-12-19T12:40:00,2022-12-19T17:00:00,HARD_SESSION_EXIT,260.0,-660.00,126.00,-786.00,-3.8180
CHF_GBP_JPY_20221221_0815_3.0,CHF_GBP_JPY,LONG,-3.2663,3.0,2022-12-21T08:15:00,2022-12-21T17:00:00,HARD_SESSION_EXIT,525.0,-622.00,126.00,-748.00,-3.4907
CHF_GBP_JPY_20221223_1225_3.0,CHF_GBP_JPY,SHORT,3.1389,3.0,2022-12-23T12:25:00,2022-12-23T17:00:00,HARD_SESSION_EXIT,275.0,181.00,126.00,55.00,3.6956
CHF_GBP_JPY_20221227_0800_3.0,CHF_GBP_JPY,LONG,-3.3079,3.0,2022-12-27T08:00:00,2022-12-27T17:00:00,HARD_SESSION_EXIT,540.0,-214.00,126.00,-340.00,-3.4084
CHF_GBP_JPY_20221228_0805_3.0,CHF_GBP_JPY,SHORT,3.7298,3.0,2022-12-28T08:05:00,2022-12-28T12:50:00,E1_OVERSHOOT,285.0,752.00,126.00,626.00,3.4596
CHF_GBP_JPY_20221229_0805_3.0,CHF_GBP_JPY,LONG,-3.4649,3.0,2022-12-29T08:05:00,2022-12-29T17:00:00,HARD_SESSION_EXIT,535.0,6.00,126.00,-120.00,-3.3811
CHF_GBP_JPY_20230103_0810_3.0,CHF_GBP_JPY,SHORT,3.0257,3.0,2023-01-03T08:10:00,2023-01-03T17:00:00,HARD_SESSION_EXIT,530.0,-481.00,126.00,-607.00,4.0826
CHF_GBP_JPY_20230106_1215_3.0,CHF_GBP_JPY,SHORT,3.3533,3.0,2023-01-06T12:15:00,2023-01-06T17:00:00,HARD_SESSION_EXIT,285.0,-754.00,126.00,-880.00,4.9967
CHF_GBP_JPY_20230111_0935_3.0,CHF_GBP_JPY,SHORT,3.3210,3.0,2023-01-11T09:35:00,2023-01-11T17:00:00,HARD_SESSION_EXIT,445.0,-1854.00,126.00,-1980.00,4.6593
CHF_GBP_JPY_20230112_1105_3.0,CHF_GBP_JPY,SHORT,3.1574,3.0,2023-01-12T11:05:00,2023-01-12T13:05:00,E1_OVERSHOOT,120.0,1332.00,126.00,1206.00,2.9804
CHF_GBP_JPY_20230117_0810_3.0,CHF_GBP_JPY,LONG,-3.2868,3.0,2023-01-17T08:10:00,2023-01-17T11:20:00,E1_OVERSHOOT,190.0,784.00,126.00,658.00,-4.2163
CHF_GBP_JPY_20230117_1205_3.0,CHF_GBP_JPY,SHORT,3.1281,3.0,2023-01-17T12:05:00,2023-01-17T17:00:00,HARD_SESSION_EXIT,295.0,73.00,126.00,-53.00,3.6043
CHF_GBP_JPY_20230119_1035_3.0,CHF_GBP_JPY,SHORT,3.2939,3.0,2023-01-19T10:35:00,2023-01-19T17:00:00,HARD_SESSION_EXIT,385.0,-322.00,126.00,-448.00,4.0411
CHF_GBP_JPY_20230120_0835_3.0,CHF_GBP_JPY,SHORT,3.3725,3.0,2023-01-20T08:35:00,2023-01-20T17:00:00,HARD_SESSION_EXIT,505.0,-722.00,126.00,-848.00,3.4953
CHF_GBP_JPY_20230126_1055_3.0,CHF_GBP_JPY,LONG,-4.3232,3.0,2023-01-26T10:55:00,2023-01-26T12:55:00,E1_OVERSHOOT,120.0,775.00,126.00,649.00,-2.9624
CHF_GBP_JPY_20230126_1305_3.0,CHF_GBP_JPY,SHORT,3.4069,3.0,2023-01-26T13:05:00,2023-01-26T17:00:00,HARD_SESSION_EXIT,235.0,-314.00,126.00,-440.00,3.8541
CHF_GBP_JPY_20230130_0800_3.0,CHF_GBP_JPY,LONG,-3.1151,3.0,2023-01-30T08:00:00,2023-01-30T10:00:00,E1_OVERSHOOT,120.0,528.00,126.00,402.00,-3.0705
CHF_GBP_JPY_20230131_0945_3.0,CHF_GBP_JPY,LONG,-3.2513,3.0,2023-01-31T09:45:00,2023-01-31T10:20:00,Z6_STOP,35.0,-709.00,126.00,-835.00,-6.7635
CHF_GBP_JPY_20230131_1025_3.0,CHF_GBP_JPY,LONG,-5.0020,3.0,2023-01-31T10:25:00,2023-01-31T17:00:00,HARD_SESSION_EXIT,395.0,-2229.00,126.00,-2355.00,-5.0417
CHF_GBP_JPY_20230201_1105_3.0,CHF_GBP_JPY,SHORT,3.3486,3.0,2023-02-01T11:05:00,2023-02-01T13:05:00,E1_OVERSHOOT,120.0,855.00,126.00,729.00,4.4260
CHF_GBP_JPY_20230201_1315_3.0,CHF_GBP_JPY,LONG,-4.1306,3.0,2023-02-01T13:15:00,2023-02-01T17:00:00,HARD_SESSION_EXIT,225.0,-74.00,126.00,-200.00,-4.0348
CHF_GBP_JPY_20230202_0905_3.0,CHF_GBP_JPY,LONG,-3.1561,3.0,2023-02-02T09:05:00,2023-02-02T17:00:00,HARD_SESSION_EXIT,475.0,-455.00,126.00,-581.00,-4.5668
CHF_GBP_JPY_20230203_0825_3.0,CHF_GBP_JPY,SHORT,3.1784,3.0,2023-02-03T08:25:00,2023-02-03T10:35:00,E1_OVERSHOOT,130.0,715.00,126.00,589.00,3.4427
CHF_GBP_JPY_20230207_0810_3.0,CHF_GBP_JPY,LONG,-3.3068,3.0,2023-02-07T08:10:00,2023-02-07T17:00:00,HARD_SESSION_EXIT,530.0,66.00,126.00,-60.00,-3.2230
CHF_GBP_JPY_20230208_0825_3.0,CHF_GBP_JPY,SHORT,3.2627,3.0,2023-02-08T08:25:00,2023-02-08T11:50:00,E1_OVERSHOOT,205.0,414.00,126.00,288.00,4.1359
CHF_GBP_JPY_20230209_0815_3.0,CHF_GBP_JPY,SHORT,3.0842,3.0,2023-02-09T08:15:00,2023-02-09T17:00:00,HARD_SESSION_EXIT,525.0,-481.00,126.00,-607.00,3.5543
CHF_GBP_JPY_20230214_0800_3.0,CHF_GBP_JPY,SHORT,4.1009,3.0,2023-02-14T08:00:00,2023-02-14T17:00:00,HARD_SESSION_EXIT,540.0,-339.00,126.00,-465.00,4.1901
CHF_GBP_JPY_20230216_1040_3.0,CHF_GBP_JPY,LONG,-3.5666,3.0,2023-02-16T10:40:00,2023-02-16T12:40:00,E1_OVERSHOOT,120.0,446.00,126.00,320.00,-4.8836
CHF_GBP_JPY_20230220_0850_3.0,CHF_GBP_JPY,LONG,-3.0001,3.0,2023-02-20T08:50:00,2023-02-20T10:50:00,E1_OVERSHOOT,120.0,647.00,126.00,521.00,-2.8529
CHF_GBP_JPY_20230221_0800_3.0,CHF_GBP_JPY,SHORT,3.5888,3.0,2023-02-21T08:00:00,2023-02-21T17:00:00,HARD_SESSION_EXIT,540.0,-1009.00,126.00,-1135.00,3.4169
CHF_GBP_JPY_20230223_1020_3.0,CHF_GBP_JPY,SHORT,3.0036,3.0,2023-02-23T10:20:00,2023-02-23T14:10:00,E1_OVERSHOOT,230.0,553.00,126.00,427.00,3.4677
CHF_GBP_JPY_20230228_0800_3.0,CHF_GBP_JPY,SHORT,3.7061,3.0,2023-02-28T08:00:00,2023-02-28T17:00:00,HARD_SESSION_EXIT,540.0,526.00,126.00,400.00,3.5644
CHF_GBP_JPY_20230301_0800_3.0,CHF_GBP_JPY,LONG,-4.3691,3.0,2023-03-01T08:00:00,2023-03-01T17:00:00,HARD_SESSION_EXIT,540.0,502.00,126.00,376.00,-4.3862
CHF_GBP_JPY_20230302_0800_3.0,CHF_GBP_JPY,LONG,-3.2166,3.0,2023-03-02T08:00:00,2023-03-02T17:00:00,HARD_SESSION_EXIT,540.0,-401.00,126.00,-527.00,-2.9510
CHF_GBP_JPY_20230307_1205_3.0,CHF_GBP_JPY,LONG,-5.7683,3.0,2023-03-07T12:05:00,2023-03-07T12:10:00,Z6_STOP,5.0,-204.00,126.00,-330.00,-7.1451
CHF_GBP_JPY_20230307_1215_3.0,CHF_GBP_JPY,LONG,-4.9684,3.0,2023-03-07T12:15:00,2023-03-07T17:00:00,HARD_SESSION_EXIT,285.0,-757.00,126.00,-883.00,-4.8833
CHF_GBP_JPY_20230308_0810_3.0,CHF_GBP_JPY,SHORT,3.1262,3.0,2023-03-08T08:10:00,2023-03-08T10:20:00,E1_OVERSHOOT,130.0,540.00,126.00,414.00,3.0635
CHF_GBP_JPY_20230308_1345_3.0,CHF_GBP_JPY,LONG,-3.0304,3.0,2023-03-08T13:45:00,2023-03-08T17:00:00,HARD_SESSION_EXIT,195.0,556.00,126.00,430.00,-3.0928
CHF_GBP_JPY_20230309_1120_3.0,CHF_GBP_JPY,SHORT,3.1753,3.0,2023-03-09T11:20:00,2023-03-09T16:15:00,E1_OVERSHOOT,295.0,521.00,126.00,395.00,3.2922
CHF_GBP_JPY_20230313_0815_3.0,CHF_GBP_JPY,LONG,-3.1453,3.0,2023-03-13T08:15:00,2023-03-13T14:15:00,E1_OVERSHOOT,360.0,689.00,126.00,563.00,-5.8455
CHF_GBP_JPY_20230314_0930_3.0,CHF_GBP_JPY,LONG,-3.4467,3.0,2023-03-14T09:30:00,2023-03-14T11:30:00,E1_OVERSHOOT,120.0,658.00,126.00,532.00,-5.2034
CHF_GBP_JPY_20230314_1240_3.0,CHF_GBP_JPY,SHORT,3.0628,3.0,2023-03-14T12:40:00,2023-03-14T14:50:00,E1_OVERSHOOT,130.0,1029.00,126.00,903.00,3.7806
CHF_GBP_JPY_20230315_0835_3.0,CHF_GBP_JPY,SHORT,3.6437,3.0,2023-03-15T08:35:00,2023-03-15T10:15:00,Z6_STOP,100.0,-643.00,126.00,-769.00,6.8171
CHF_GBP_JPY_20230315_1020_3.0,CHF_GBP_JPY,SHORT,5.7632,3.0,2023-03-15T10:20:00,2023-03-15T13:00:00,E1_OVERSHOOT,160.0,1365.00,126.00,1239.00,4.9325
CHF_GBP_JPY_20230317_0800_3.0,CHF_GBP_JPY,LONG,-4.3999,3.0,2023-03-17T08:00:00,2023-03-17T11:00:00,E1_OVERSHOOT,180.0,714.00,126.00,588.00,-3.3860
CHF_GBP_JPY_20230317_1430_3.0,CHF_GBP_JPY,SHORT,3.0701,3.0,2023-03-17T14:30:00,2023-03-17T17:00:00,HARD_SESSION_EXIT,150.0,-594.00,126.00,-720.00,3.8582
CHF_GBP_JPY_20230320_0800_3.0,CHF_GBP_JPY,SHORT,3.9383,3.0,2023-03-20T08:00:00,2023-03-20T17:00:00,HARD_SESSION_EXIT,540.0,-1171.00,126.00,-1297.00,3.7653
CHF_GBP_JPY_20230321_0800_3.0,CHF_GBP_JPY,LONG,-3.2027,3.0,2023-03-21T08:00:00,2023-03-21T17:00:00,HARD_SESSION_EXIT,540.0,-2135.00,126.00,-2261.00,-3.9004
CHF_GBP_JPY_20230324_0800_3.0,CHF_GBP_JPY,LONG,-3.1919,3.0,2023-03-24T08:00:00,2023-03-24T17:00:00,HARD_SESSION_EXIT,540.0,177.00,126.00,51.00,-4.7900
CHF_GBP_JPY_20230328_1305_3.0,CHF_GBP_JPY,SHORT,3.0995,3.0,2023-03-28T13:05:00,2023-03-28T17:00:00,HARD_SESSION_EXIT,235.0,-25.00,126.00,-151.00,3.2438
CHF_GBP_JPY_20230329_0810_3.0,CHF_GBP_JPY,LONG,-3.9622,3.0,2023-03-29T08:10:00,2023-03-29T12:50:00,E1_OVERSHOOT,280.0,637.00,126.00,511.00,-3.8712
CHF_GBP_JPY_20230330_0935_3.0,CHF_GBP_JPY,LONG,-3.0217,3.0,2023-03-30T09:35:00,2023-03-30T12:35:00,E1_OVERSHOOT,180.0,567.00,126.00,441.00,-4.6808
CHF_GBP_JPY_20230331_0830_3.0,CHF_GBP_JPY,SHORT,3.0826,3.0,2023-03-31T08:30:00,2023-03-31T12:05:00,E1_OVERSHOOT,215.0,488.00,126.00,362.00,4.0202
CHF_GBP_JPY_20230331_1350_3.0,CHF_GBP_JPY,LONG,-3.1925,3.0,2023-03-31T13:50:00,2023-03-31T17:00:00,HARD_SESSION_EXIT,190.0,-35.00,126.00,-161.00,-2.6729
CHF_GBP_JPY_20230403_0855_3.0,CHF_GBP_JPY,SHORT,3.3741,3.0,2023-04-03T08:55:00,2023-04-03T17:00:00,HARD_SESSION_EXIT,485.0,135.00,126.00,9.00,3.4819
CHF_GBP_JPY_20230404_0800_3.0,CHF_GBP_JPY,SHORT,3.6649,3.0,2023-04-04T08:00:00,2023-04-04T14:05:00,E1_OVERSHOOT,365.0,714.00,126.00,588.00,5.0515
CHF_GBP_JPY_20230405_0830_3.0,CHF_GBP_JPY,LONG,-3.3190,3.0,2023-04-05T08:30:00,2023-04-05T17:00:00,HARD_SESSION_EXIT,510.0,242.00,126.00,116.00,-3.0857
CHF_GBP_JPY_20230406_1150_3.0,CHF_GBP_JPY,LONG,-3.1560,3.0,2023-04-06T11:50:00,2023-04-06T17:00:00,HARD_SESSION_EXIT,310.0,7.00,126.00,-119.00,-4.1899
CHF_GBP_JPY_20230407_1330_3.0,CHF_GBP_JPY,LONG,-3.1931,3.0,2023-04-07T13:30:00,2023-04-07T17:00:00,HARD_SESSION_EXIT,210.0,215.00,126.00,89.00,-3.3623
CHF_GBP_JPY_20230410_0820_3.0,CHF_GBP_JPY,SHORT,3.2173,3.0,2023-04-10T08:20:00,2023-04-10T11:30:00,E1_OVERSHOOT,190.0,465.00,126.00,339.00,3.7673
CHF_GBP_JPY_20230411_1425_3.0,CHF_GBP_JPY,LONG,-3.0713,3.0,2023-04-11T14:25:00,2023-04-11T17:00:00,HARD_SESSION_EXIT,155.0,-196.00,126.00,-322.00,-3.6254
CHF_GBP_JPY_20230412_0810_3.0,CHF_GBP_JPY,LONG,-3.0999,3.0,2023-04-12T08:10:00,2023-04-12T17:00:00,HARD_SESSION_EXIT,530.0,-489.00,126.00,-615.00,-3.9914
CHF_GBP_JPY_20230413_0815_3.0,CHF_GBP_JPY,LONG,-3.9872,3.0,2023-04-13T08:15:00,2023-04-13T17:00:00,HARD_SESSION_EXIT,525.0,-422.00,126.00,-548.00,-3.9120
CHF_GBP_JPY_20230414_0820_3.0,CHF_GBP_JPY,LONG,-3.2315,3.0,2023-04-14T08:20:00,2023-04-14T11:50:00,E1_OVERSHOOT,210.0,638.00,126.00,512.00,-3.1113
CHF_GBP_JPY_20230417_0815_3.0,CHF_GBP_JPY,LONG,-3.0027,3.0,2023-04-17T08:15:00,2023-04-17T10:15:00,E1_OVERSHOOT,120.0,591.00,126.00,465.00,-3.1976
CHF_GBP_JPY_20230417_1220_3.0,CHF_GBP_JPY,SHORT,3.0106,3.0,2023-04-17T12:20:00,2023-04-17T17:00:00,HARD_SESSION_EXIT,280.0,52.00,126.00,-74.00,3.2246
CHF_GBP_JPY_20230421_0830_3.0,CHF_GBP_JPY,LONG,-3.0939,3.0,2023-04-21T08:30:00,2023-04-21T15:35:00,E1_OVERSHOOT,425.0,607.00,126.00,481.00,-3.1150
CHF_GBP_JPY_20230424_0840_3.0,CHF_GBP_JPY,LONG,-3.0216,3.0,2023-04-24T08:40:00,2023-04-24T16:45:00,E1_OVERSHOOT,485.0,545.00,126.00,419.00,-3.3148
CHF_GBP_JPY_20230427_0800_3.0,CHF_GBP_JPY,SHORT,3.5654,3.0,2023-04-27T08:00:00,2023-04-27T17:00:00,HARD_SESSION_EXIT,540.0,-672.00,126.00,-798.00,4.4206
CHF_GBP_JPY_20230428_0800_3.0,CHF_GBP_JPY,LONG,-3.3189,3.0,2023-04-28T08:00:00,2023-04-28T10:15:00,E1_OVERSHOOT,135.0,487.00,126.00,361.00,-3.1686
CHF_GBP_JPY_20230428_1240_3.0,CHF_GBP_JPY,SHORT,3.3513,3.0,2023-04-28T12:40:00,2023-04-28T17:00:00,HARD_SESSION_EXIT,260.0,-1157.00,126.00,-1283.00,4.4638
CHF_GBP_JPY_20230501_0810_3.0,CHF_GBP_JPY,LONG,-3.0332,3.0,2023-05-01T08:10:00,2023-05-01T17:00:00,HARD_SESSION_EXIT,530.0,53.00,126.00,-73.00,-2.8652
CHF_GBP_JPY_20230502_1310_3.0,CHF_GBP_JPY,LONG,-3.6363,3.0,2023-05-02T13:10:00,2023-05-02T17:00:00,HARD_SESSION_EXIT,230.0,-597.00,126.00,-723.00,-5.1228
CHF_GBP_JPY_20230503_0800_3.0,CHF_GBP_JPY,LONG,-3.0906,3.0,2023-05-03T08:00:00,2023-05-03T14:30:00,E1_OVERSHOOT,390.0,259.00,126.00,133.00,-5.3503
CHF_GBP_JPY_20230504_0820_3.0,CHF_GBP_JPY,SHORT,3.3636,3.0,2023-05-04T08:20:00,2023-05-04T17:00:00,HARD_SESSION_EXIT,520.0,526.00,126.00,400.00,3.5188
