internal_asset_id,canonical_symbol,cmc_name,distinct_cmc_ids_for_symbol,coingecko_candidates,coinpaprika_candidates,collision_class,classification_note
CMC:30491,WZRD,Bitcoin Wizards,1,1,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30494,EIGEN,EigenLayer,1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30495,MON,Monad,1,3,11,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30506,WZEDX,Wrapped Zedxion,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:30528,NEURAL,NeuralAI,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30584,BASEDAI,BasedAI,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30605,ALE,Ailey,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30636,ZBCN,Zebec Network,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30651,QFI,QuantixAI,1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30712,MERL,Merlin Chain,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30746,BB,BounceBit,1,5,15,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30843,REZ,Renzo,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30902,WOLF,Landwolf 0x67,1,11,24,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30912,MANEKI,MANEKI,1,3,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30915,VERUM,Verum Coin,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:30923,CDCETH,Crypto.com Staked ETH,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30933,DOG,DOG•GO•TO•THE•MOON,1,11,19,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30943,$MICHI,michi,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:30953,SHIBTC,ShibaBitcoin,1,0,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:30963,ZENT,Zentry,1,3,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:30986,KMNO,Kamino Finance,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:31016,MODE,Mode,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:31024,DEUSD,Elixir deUSD,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:31173,SKI,Ski Mask Dog,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:31246,GAME,GameBuild,1,5,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:31278,DRIFT,Drift,1,1,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:31305,MAGA,MAGA,1,4,21,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:31369,BBTC,BounceBit BTC,1,2,8,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:31379,ZCHF,Frankencoin,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:31525,TAIKO,Taiko,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:31526,MOCA,Moca Network,1,2,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:31838,COOKIE,Cookie DAO,1,2,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32037,ANYONE,ANyONe Protocol,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32068,GCB,Global Commercial Business,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32087,SOPH,Sophon,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32089,XION,XION,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:32120,G,Gravity,1,2,7,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32193,ALEO,Aleo,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32195,HMSTR,Hamster Kombat,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32196,HYPE,Hyperliquid,1,5,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32197,ME,Magic Eden,1,2,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32198,BABY,Babylon,1,9,17,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32257,UXLINK,UXLINK,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32306,FBTC,Function,1,2,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32307,USD0,Usual USD,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32372,XUSD,StraitsX USD,1,4,11,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32376,AVAIL,Avail,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32452,MOVE,Movement,1,2,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32454,USDL,Lift Dollar,1,1,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32461,NEIRO,Neiro Ethereum,2,5,11,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:32521,NEIRO,Neiro (First Neiro On Ethereum),2,5,11,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:32526,CXT,Covalent X Token,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32684,S,Sonic,1,2,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32698,DOGS,DOGS,1,4,10,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32717,SUNDOG,SUNDOG,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32724,CAT,Simon's Cat,1,15,35,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32778,DOGE,Department Of Government Efficiency (dogegov.com),2,7,33,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:32796,EURCV,EUR CoinVertible,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32826,JET,Satoshi Airline,1,1,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:32856,MNT,Mr Mint,2,2,9,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:32864,AUSD,AUSD,1,2,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32878,MNEE,MNEE,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:32880,KAIA,Kaia,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32882,BNSOL,Binance Staked SOL,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:32925,SPEC,Spectral,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32956,GRASS,Grass,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32966,CATI,Catizen,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32968,AIC,AI Companions,1,3,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:32994,CBBTC,Coinbase Wrapped BTC,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33038,SKY,Sky,1,6,15,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33039,USDS,USDS,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33055,SLISBNBX,slisBNBx,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:33093,MOODENG,Moo Deng (moodengsol.com),1,2,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33108,X,X Empire,1,10,29,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33110,SOS,Solana Swap,1,6,14,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33120,INIT,Initia,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33152,WCT,WalletConnect Token,1,1,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33223,LAB,LAB,1,3,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33251,WLFI,World Liberty Financial,1,3,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33258,HIPPO,sudeng,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33280,CHEEMS,Cheems (cheems.pet),1,4,5,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:33291,FWOG,Fwog (SOL),1,2,7,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:33310,XSOLVBTC,xSolvBTC,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:33312,SOLVBTC,SolvBTC,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33320,PUPS,Pups (Bitcoin),2,1,3,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:33372,CARV,CARV,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33391,DEEP,DeepBook Protocol,1,3,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:33405,KOMA,Koma Inu,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33439,LUMIA,Lumia,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33440,GOAT,Goatseus Maximus,1,8,21,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33469,WCHZ,Wrapped Chiliz,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:33543,LUNA,Luna by Virtuals,2,2,10,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:33553,INSURANCE,insurance,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33566,ACT,Act I : The AI Prophecy,2,3,8,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:33597,FARTCOIN,Fartcoin,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33652,LBTC,Lombard Staked BTC,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33696,EBTC,ether.fi Staked BTC,1,3,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33788,PNUT,Peanut the Squirrel,1,4,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33793,USDG,Global Dollar,1,1,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33824,SYRUP,Maple Finance,1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:33834,BBSOL,Bybit Staked SOL,1,2,1,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33849,HSK,HashKey Platform Token,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33871,WONUS,Wrapped ONUS,1,0,0,NO_COLLISION,no symbol multiplicity
CMC:33881,BAN,Comedian,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:33978,CMETH,Mantle Restaked Ether,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33979,USUAL,Usual,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:33981,BUSD0,Bond USD0,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:33983,SUT,SuperTrust,1,2,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:34017,PIN,PinLink,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34025,VVAIFU,Dasha,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34026,AI16Z,ai16z,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34083,ZEREBRO,Zerebro,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34103,AIXBT,aixbt by Virtuals,1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:34104,MORPHO,Morpho,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34118,BANANAS31,Banana For Scale,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:34125,CHILLGUY,Just a chill guy,1,2,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34143,WHITE,WhiteRock,1,3,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34187,LOFI,LOFI,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34212,XAUM,Matrixdock Gold,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34261,WFI,WeFi,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34330,FAI,Freysa,1,1,11,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:34332,PURR,Purr,1,4,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34378,SHIRO,Shiro Neko,1,4,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34387,RLUSD,Ripple USD,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34434,REKT,Rekt (rektcoin.com),1,4,6,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:34466,PENGU,Pudgy Penguins,1,1,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34600,REX,REVOX,1,5,7,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34610,MONKY,Wise Monkey,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34611,SEND,Suilend,1,3,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34619,VANA,Vana,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34691,USDTB,Ethena Labs (USDTb),1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34792,GRIFFAIN,GRIFFAIN,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:34812,BIO,Bio Protocol,1,2,9,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34880,ALCH,Alchemist AI,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34926,ARC,AI Rig Complex,1,6,20,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:34958,TAG,Tagger,1,1,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35014,DRV,Derive,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35053,PIPPIN,pippin,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35092,ANON,Hey Anon,1,6,16,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35268,GPS,GoPlus Security,1,1,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35293,ASBNB,Aster asBNB,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35319,ANIME,Animecoin,1,4,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35336,TRUMP,OFFICIAL TRUMP,2,4,62,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:35347,MELANIA,Official Melania Meme,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35364,PLUME,Plume,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35429,LAYER,Solayer,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35437,USDF,Aster USDF,2,5,3,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:35487,LAUNCHCOIN,Launch Coin on Believe,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:35491,M,MemeCore,1,2,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35509,VVV,Venice Token,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35537,JELLYJELLY,Jelly-My-Jelly,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35600,SIGN,Sign,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35626,IP,Story,1,0,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35637,BDCA,BitDCA,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35669,CAR,Central African Republic Meme,1,2,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35690,B3,B3 (Base),1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35697,PI,Pi,1,3,7,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35701,GOHOME,GOHOME,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35702,NIL,Nillion,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35721,USDF,Falcon USD,2,5,3,TRUE_TICKER_REUSE,same symbol maps to >1 distinct CMC asset
CMC:35763,KAITO,KAITO,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35766,SIREN,siren,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35818,SOSO,SoSoValue,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35837,WOULD,would,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35881,WHYPE,Wrapped HYPE,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35930,WXTZ,Wrapped XTZ,1,1,2,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:35931,ZORA,ZORA,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35943,PUNDIAI,Pundi AI,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:35954,LION,Loaded Lions,1,5,12,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:35976,YUSD,Aegis YUSD,1,4,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36039,FRXUSD,Frax USD,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36044,NXPC,NEXPACE,1,2,1,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36056,XP,Xphere,1,3,8,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36063,BR,Bedrock,1,1,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36066,KTA,Keeta,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36067,USDO,OpenEden OpenDollar,1,1,3,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36068,CUSDO,OpenEden Compounding OpenDollar,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36080,MBG,MultiBank Group,1,1,0,NO_COLLISION,no symbol multiplicity
CMC:36102,PARTI,Particle Network,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36119,WAL,Walrus,1,1,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36133,HOME,Defi App,1,2,7,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36148,USD1,World Liberty Financial USD,1,1,4,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36175,UNIBTC,Universal BTC,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36195,AGT,Alaya Governance Token,1,2,12,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36215,APTM,Apertum,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36238,XPIN,XPIN Network,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36246,STKAAVE,Staked Aave,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36300,SKYAI,SKYAI,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36302,NILA,MindWaveDAO,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36313,TROLL,TROLL (SOL),1,6,11,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36341,ASTER,Aster,1,1,3,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36352,B2,BSquared Network,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36405,SXT,Space and Time,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36410,MYX,MYX Finance,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36457,AETHUSDT,Aave Ethereum USDT,1,0,1,NO_COLLISION,no symbol multiplicity
CMC:36458,AETHWETH,Aave Ethereum WETH,1,0,0,NO_COLLISION,no symbol multiplicity
CMC:36462,A,Vaulta,1,1,5,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36507,PUMP,Pump.fun,1,4,21,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36510,LA,Lagrange,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36511,SLT,SLT,1,2,15,UNKNOWN_COLLISION,multiple provider candidates without a HIGH name match — must be manually resolved
CMC:36532,B,BUILDon,1,4,4,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36542,SOON,SOON,1,2,9,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36569,SPK,Spark,1,1,6,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36576,HUMA,Huma Finance,1,1,1,NO_COLLISION,no symbol multiplicity
CMC:36645,XPL,Plasma,1,2,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36671,SAHARA,Sahara AI,1,1,2,PROVIDER_SYMBOL_COLLISION,"symbol matches multiple provider candidates but best name-join resolves the asset (needs disambiguation, not a different asset)"
CMC:36707,CBXRP,Coinbase Wrapped XRP,1,1,1,NO_COLLISION,no symbol multiplicity
