participation,sign,rank_band,horizon,state,n_risk,n_transition,hazard
MULTI_BAND,DOWN,1501-2000,7D,50P_GIVEBACK,3733,1108,0.29681221537637287
MULTI_BAND,DOWN,1501-2000,10D,1S_RECOVERY,3733,631,0.1690329493704795
MULTI_BAND,DOWN,1501-2000,10D,FULL_REVERSAL,3733,2099,0.5622823466380927
MULTI_BAND,DOWN,1501-2000,10D,NEW_EXTREME,3733,482,0.1291186713099384
MULTI_BAND,DOWN,1501-2000,10D,50P_GIVEBACK,3733,1312,0.35145995178140904
MULTI_BAND,DOWN,1501-2000,14D,1S_RECOVERY,3733,674,0.18055183498526653
MULTI_BAND,DOWN,1501-2000,14D,FULL_REVERSAL,3733,2113,0.5660326814894187
MULTI_BAND,DOWN,1501-2000,14D,NEW_EXTREME,3733,624,0.1671577819448165
MULTI_BAND,DOWN,1501-2000,14D,50P_GIVEBACK,3733,1420,0.38039110634878115
MULTI_BAND,DOWN,1501-2000,21D,1S_RECOVERY,3733,671,0.17974819180283955
MULTI_BAND,DOWN,1501-2000,21D,FULL_REVERSAL,3733,2079,0.5569247254219126
MULTI_BAND,DOWN,1501-2000,21D,NEW_EXTREME,3733,737,0.1974283418162336
MULTI_BAND,DOWN,1501-2000,21D,50P_GIVEBACK,3733,1444,0.3868202518081972
MULTI_BAND,DOWN,1501-2000,30D,1S_RECOVERY,3733,756,0.20251808197160462
MULTI_BAND,DOWN,1501-2000,30D,FULL_REVERSAL,3733,1975,0.5290650950977765
MULTI_BAND,DOWN,1501-2000,30D,NEW_EXTREME,3733,904,0.24216447897133672
MULTI_BAND,DOWN,1501-2000,30D,50P_GIVEBACK,3733,1499,0.4015537101526922
MULTI_BAND,DOWN,501-750,1D,1S_RECOVERY,1490,351,0.23557046979865773
MULTI_BAND,DOWN,501-750,1D,FULL_REVERSAL,1490,863,0.5791946308724832
MULTI_BAND,DOWN,501-750,1D,NEW_EXTREME,1490,99,0.06644295302013423
MULTI_BAND,DOWN,501-750,1D,50P_GIVEBACK,1490,322,0.21610738255033557
MULTI_BAND,DOWN,501-750,2D,1S_RECOVERY,1490,259,0.1738255033557047
MULTI_BAND,DOWN,501-750,2D,FULL_REVERSAL,1490,947,0.6355704697986577
MULTI_BAND,DOWN,501-750,2D,NEW_EXTREME,1490,78,0.052348993288590606
MULTI_BAND,DOWN,501-750,2D,50P_GIVEBACK,1490,348,0.23355704697986576
MULTI_BAND,DOWN,501-750,3D,1S_RECOVERY,1490,309,0.20738255033557046
MULTI_BAND,DOWN,501-750,3D,FULL_REVERSAL,1490,891,0.5979865771812081
MULTI_BAND,DOWN,501-750,3D,NEW_EXTREME,1490,137,0.09194630872483221
MULTI_BAND,DOWN,501-750,3D,50P_GIVEBACK,1490,357,0.2395973154362416
MULTI_BAND,DOWN,501-750,5D,1S_RECOVERY,1490,290,0.19463087248322147
MULTI_BAND,DOWN,501-750,5D,FULL_REVERSAL,1490,860,0.5771812080536913
MULTI_BAND,DOWN,501-750,5D,NEW_EXTREME,1490,158,0.10604026845637583
MULTI_BAND,DOWN,501-750,5D,50P_GIVEBACK,1490,363,0.2436241610738255
MULTI_BAND,DOWN,501-750,7D,1S_RECOVERY,1490,246,0.1651006711409396
MULTI_BAND,DOWN,501-750,7D,FULL_REVERSAL,1490,849,0.5697986577181208
MULTI_BAND,DOWN,501-750,7D,NEW_EXTREME,1490,147,0.09865771812080537
MULTI_BAND,DOWN,501-750,7D,50P_GIVEBACK,1490,413,0.2771812080536913
MULTI_BAND,DOWN,501-750,10D,1S_RECOVERY,1490,223,0.14966442953020134
MULTI_BAND,DOWN,501-750,10D,FULL_REVERSAL,1490,900,0.6040268456375839
MULTI_BAND,DOWN,501-750,10D,NEW_EXTREME,1490,160,0.10738255033557047
MULTI_BAND,DOWN,501-750,10D,50P_GIVEBACK,1490,553,0.3711409395973154
MULTI_BAND,DOWN,501-750,14D,1S_RECOVERY,1490,194,0.13020134228187918
MULTI_BAND,DOWN,501-750,14D,FULL_REVERSAL,1490,868,0.5825503355704698
MULTI_BAND,DOWN,501-750,14D,NEW_EXTREME,1490,175,0.1174496644295302
MULTI_BAND,DOWN,501-750,14D,50P_GIVEBACK,1490,556,0.3731543624161074
MULTI_BAND,DOWN,501-750,21D,1S_RECOVERY,1490,192,0.12885906040268458
MULTI_BAND,DOWN,501-750,21D,FULL_REVERSAL,1490,824,0.553020134228188
MULTI_BAND,DOWN,501-750,21D,NEW_EXTREME,1490,230,0.15436241610738255
MULTI_BAND,DOWN,501-750,21D,50P_GIVEBACK,1490,545,0.36577181208053694
MULTI_BAND,DOWN,501-750,30D,1S_RECOVERY,1490,215,0.14429530201342283
MULTI_BAND,DOWN,501-750,30D,FULL_REVERSAL,1490,753,0.5053691275167785
MULTI_BAND,DOWN,501-750,30D,NEW_EXTREME,1490,310,0.2080536912751678
MULTI_BAND,DOWN,501-750,30D,50P_GIVEBACK,1490,502,0.33691275167785234
MULTI_BAND,DOWN,751-1000,1D,1S_RECOVERY,1549,371,0.2395093608779858
MULTI_BAND,DOWN,751-1000,1D,FULL_REVERSAL,1549,848,0.5474499677211104
MULTI_BAND,DOWN,751-1000,1D,NEW_EXTREME,1549,67,0.04325371207230471
MULTI_BAND,DOWN,751-1000,1D,50P_GIVEBACK,1549,293,0.18915429309231763
MULTI_BAND,DOWN,751-1000,2D,1S_RECOVERY,1549,289,0.18657198192382182
MULTI_BAND,DOWN,751-1000,2D,FULL_REVERSAL,1549,941,0.6074887023886378
MULTI_BAND,DOWN,751-1000,2D,NEW_EXTREME,1549,89,0.057456423499031635
MULTI_BAND,DOWN,751-1000,2D,50P_GIVEBACK,1549,351,0.22659780503550678
MULTI_BAND,DOWN,751-1000,3D,1S_RECOVERY,1549,314,0.2027114267269206
MULTI_BAND,DOWN,751-1000,3D,FULL_REVERSAL,1549,901,0.5816655907036798
MULTI_BAND,DOWN,751-1000,3D,NEW_EXTREME,1549,145,0.09360877985797289
MULTI_BAND,DOWN,751-1000,3D,50P_GIVEBACK,1549,399,0.2575855390574564
MULTI_BAND,DOWN,751-1000,5D,1S_RECOVERY,1549,320,0.2065848934796643
MULTI_BAND,DOWN,751-1000,5D,FULL_REVERSAL,1549,872,0.5629438347320852
MULTI_BAND,DOWN,751-1000,5D,NEW_EXTREME,1549,185,0.11943189154293092
MULTI_BAND,DOWN,751-1000,5D,50P_GIVEBACK,1549,383,0.2472562943834732
MULTI_BAND,DOWN,751-1000,7D,1S_RECOVERY,1549,272,0.17559715945771465
MULTI_BAND,DOWN,751-1000,7D,FULL_REVERSAL,1549,860,0.5551969012265978
MULTI_BAND,DOWN,751-1000,7D,NEW_EXTREME,1549,175,0.11297611362169141
MULTI_BAND,DOWN,751-1000,7D,50P_GIVEBACK,1549,422,0.2724338282763073
MULTI_BAND,DOWN,751-1000,10D,1S_RECOVERY,1549,251,0.1620400258231117
MULTI_BAND,DOWN,751-1000,10D,FULL_REVERSAL,1549,909,0.5868302130406714
MULTI_BAND,DOWN,751-1000,10D,NEW_EXTREME,1549,188,0.12136862491930278
MULTI_BAND,DOWN,751-1000,10D,50P_GIVEBACK,1549,527,0.34021949644932215
MULTI_BAND,DOWN,751-1000,14D,1S_RECOVERY,1549,254,0.16397675919948354
MULTI_BAND,DOWN,751-1000,14D,FULL_REVERSAL,1549,875,0.5648805681084571
MULTI_BAND,DOWN,751-1000,14D,NEW_EXTREME,1549,236,0.15235635894125243
MULTI_BAND,DOWN,751-1000,14D,50P_GIVEBACK,1549,521,0.33634602969657845
MULTI_BAND,DOWN,751-1000,21D,1S_RECOVERY,1549,262,0.16914138153647515
MULTI_BAND,DOWN,751-1000,21D,FULL_REVERSAL,1549,795,0.513234344738541
MULTI_BAND,DOWN,751-1000,21D,NEW_EXTREME,1549,310,0.2001291155584248
MULTI_BAND,DOWN,751-1000,21D,50P_GIVEBACK,1549,510,0.329244673983215
MULTI_BAND,DOWN,751-1000,30D,1S_RECOVERY,1549,273,0.1762427372498386
MULTI_BAND,DOWN,751-1000,30D,FULL_REVERSAL,1549,700,0.45190445448676564
MULTI_BAND,DOWN,751-1000,30D,NEW_EXTREME,1549,397,0.25629438347320854
MULTI_BAND,DOWN,751-1000,30D,50P_GIVEBACK,1549,464,0.29954809554551326
MULTI_BAND,UP,1001-1500,1D,1S_RECOVERY,8696,1710,0.1966421343146274
MULTI_BAND,UP,1001-1500,1D,FULL_REVERSAL,8696,5265,0.6054507819687213
MULTI_BAND,UP,1001-1500,1D,NEW_EXTREME,8696,379,0.043583256669733214
MULTI_BAND,UP,1001-1500,1D,50P_GIVEBACK,8696,928,0.10671573137074516
MULTI_BAND,UP,1001-1500,2D,1S_RECOVERY,8696,1830,0.21044158233670654
MULTI_BAND,UP,1001-1500,2D,FULL_REVERSAL,8696,5098,0.5862465501379944
MULTI_BAND,UP,1001-1500,2D,NEW_EXTREME,8696,637,0.07325206991720332
MULTI_BAND,UP,1001-1500,2D,50P_GIVEBACK,8696,1388,0.15961361545538177
MULTI_BAND,UP,1001-1500,3D,1S_RECOVERY,8696,1845,0.21216651333946643
MULTI_BAND,UP,1001-1500,3D,FULL_REVERSAL,8696,4881,0.5612925482980681
MULTI_BAND,UP,1001-1500,3D,NEW_EXTREME,8696,767,0.08820147194112235
MULTI_BAND,UP,1001-1500,3D,50P_GIVEBACK,8696,1602,0.1842226310947562
MULTI_BAND,UP,1001-1500,5D,1S_RECOVERY,8696,2003,0.23033578656853726
MULTI_BAND,UP,1001-1500,5D,FULL_REVERSAL,8696,4701,0.5405933762649494
MULTI_BAND,UP,1001-1500,5D,NEW_EXTREME,8696,1064,0.12235510579576817
MULTI_BAND,UP,1001-1500,5D,50P_GIVEBACK,8696,1923,0.22113615455381785
MULTI_BAND,UP,1001-1500,7D,1S_RECOVERY,8696,2083,0.23953541858325667
MULTI_BAND,UP,1001-1500,7D,FULL_REVERSAL,8696,4649,0.5346136154553818
MULTI_BAND,UP,1001-1500,7D,NEW_EXTREME,8696,1314,0.15110395584176634
MULTI_BAND,UP,1001-1500,7D,50P_GIVEBACK,8696,2112,0.24287028518859247
MULTI_BAND,UP,1001-1500,10D,1S_RECOVERY,8696,2101,0.24160533578656854
MULTI_BAND,UP,1001-1500,10D,FULL_REVERSAL,8696,4544,0.5225390984360626
MULTI_BAND,UP,1001-1500,10D,NEW_EXTREME,8696,1560,0.17939282428702852
MULTI_BAND,UP,1001-1500,10D,50P_GIVEBACK,8696,2274,0.26149954001839926
MULTI_BAND,UP,1001-1500,14D,1S_RECOVERY,8696,2288,0.26310947562097514
MULTI_BAND,UP,1001-1500,14D,FULL_REVERSAL,8696,4294,0.4937902483900644
MULTI_BAND,UP,1001-1500,14D,NEW_EXTREME,8696,1893,0.21768629254829808
MULTI_BAND,UP,1001-1500,14D,50P_GIVEBACK,8696,2397,0.2756439742410304
MULTI_BAND,UP,1001-1500,21D,1S_RECOVERY,8696,2421,0.2784038638454462
MULTI_BAND,UP,1001-1500,21D,FULL_REVERSAL,8696,4124,0.4742410303587857
MULTI_BAND,UP,1001-1500,21D,NEW_EXTREME,8696,2320,0.2667893284268629
MULTI_BAND,UP,1001-1500,21D,50P_GIVEBACK,8696,2562,0.29461821527138915
MULTI_BAND,UP,1001-1500,30D,1S_RECOVERY,8696,2534,0.2913983440662373
MULTI_BAND,UP,1001-1500,30D,FULL_REVERSAL,8696,4021,0.4623965041398344
MULTI_BAND,UP,1001-1500,30D,NEW_EXTREME,8696,2726,0.3134774609015639
MULTI_BAND,UP,1001-1500,30D,50P_GIVEBACK,8696,2692,0.3095676172953082
MULTI_BAND,UP,1501-2000,1D,1S_RECOVERY,5696,1112,0.1952247191011236
MULTI_BAND,UP,1501-2000,1D,FULL_REVERSAL,5696,3337,0.5858497191011236
MULTI_BAND,UP,1501-2000,1D,NEW_EXTREME,5696,265,0.04652387640449438
MULTI_BAND,UP,1501-2000,1D,50P_GIVEBACK,5696,587,0.10305477528089887
MULTI_BAND,UP,1501-2000,2D,1S_RECOVERY,5696,1202,0.2110252808988764
MULTI_BAND,UP,1501-2000,2D,FULL_REVERSAL,5696,3223,0.5658356741573034
MULTI_BAND,UP,1501-2000,2D,NEW_EXTREME,5696,421,0.07391151685393259
MULTI_BAND,UP,1501-2000,2D,50P_GIVEBACK,5696,912,0.1601123595505618
MULTI_BAND,UP,1501-2000,3D,1S_RECOVERY,5696,1271,0.22313904494382023
MULTI_BAND,UP,1501-2000,3D,FULL_REVERSAL,5696,3091,0.5426615168539326
MULTI_BAND,UP,1501-2000,3D,NEW_EXTREME,5696,570,0.10007022471910113
MULTI_BAND,UP,1501-2000,3D,50P_GIVEBACK,5696,993,0.17433286516853932
MULTI_BAND,UP,1501-2000,5D,1S_RECOVERY,5696,1336,0.2345505617977528
MULTI_BAND,UP,1501-2000,5D,FULL_REVERSAL,5696,2969,0.5212429775280899
MULTI_BAND,UP,1501-2000,5D,NEW_EXTREME,5696,805,0.14132724719101122
MULTI_BAND,UP,1501-2000,5D,50P_GIVEBACK,5696,1193,0.20944522471910113
MULTI_BAND,UP,1501-2000,7D,1S_RECOVERY,5696,1455,0.2554424157303371
MULTI_BAND,UP,1501-2000,7D,FULL_REVERSAL,5696,2886,0.5066713483146067
MULTI_BAND,UP,1501-2000,7D,NEW_EXTREME,5696,998,0.17521067415730338
MULTI_BAND,UP,1501-2000,7D,50P_GIVEBACK,5696,1366,0.23981741573033707
MULTI_BAND,UP,1501-2000,10D,1S_RECOVERY,5696,1548,0.2717696629213483
MULTI_BAND,UP,1501-2000,10D,FULL_REVERSAL,5696,2808,0.49297752808988765
MULTI_BAND,UP,1501-2000,10D,NEW_EXTREME,5696,1203,0.21120084269662923
MULTI_BAND,UP,1501-2000,10D,50P_GIVEBACK,5696,1480,0.2598314606741573
MULTI_BAND,UP,1501-2000,14D,1S_RECOVERY,5696,1682,0.2952949438202247
MULTI_BAND,UP,1501-2000,14D,FULL_REVERSAL,5696,2660,0.4669943820224719
MULTI_BAND,UP,1501-2000,14D,NEW_EXTREME,5696,1458,0.2559691011235955
MULTI_BAND,UP,1501-2000,14D,50P_GIVEBACK,5696,1525,0.2677317415730337
MULTI_BAND,UP,1501-2000,21D,1S_RECOVERY,5696,1781,0.3126755617977528
MULTI_BAND,UP,1501-2000,21D,FULL_REVERSAL,5696,2551,0.44785814606741575
MULTI_BAND,UP,1501-2000,21D,NEW_EXTREME,5696,1735,0.3045997191011236
MULTI_BAND,UP,1501-2000,21D,50P_GIVEBACK,5696,1660,0.2914325842696629
MULTI_BAND,UP,1501-2000,30D,1S_RECOVERY,5696,1827,0.320751404494382
MULTI_BAND,UP,1501-2000,30D,FULL_REVERSAL,5696,2478,0.43504213483146065
MULTI_BAND,UP,1501-2000,30D,NEW_EXTREME,5696,1998,0.35077247191011235
MULTI_BAND,UP,1501-2000,30D,50P_GIVEBACK,5696,1760,0.3089887640449438
MULTI_BAND,UP,501-750,1D,1S_RECOVERY,1868,384,0.20556745182012848
MULTI_BAND,UP,501-750,1D,FULL_REVERSAL,1868,1102,0.5899357601713062
MULTI_BAND,UP,501-750,1D,NEW_EXTREME,1868,82,0.043897216274089934
MULTI_BAND,UP,501-750,1D,50P_GIVEBACK,1868,159,0.08511777301927195
MULTI_BAND,UP,501-750,2D,1S_RECOVERY,1868,427,0.22858672376873662
MULTI_BAND,UP,501-750,2D,FULL_REVERSAL,1868,1057,0.565845824411135
MULTI_BAND,UP,501-750,2D,NEW_EXTREME,1868,142,0.07601713062098502
MULTI_BAND,UP,501-750,2D,50P_GIVEBACK,1868,261,0.13972162740899358
MULTI_BAND,UP,501-750,3D,1S_RECOVERY,1868,406,0.21734475374732334
MULTI_BAND,UP,501-750,3D,FULL_REVERSAL,1868,1008,0.5396145610278372
MULTI_BAND,UP,501-750,3D,NEW_EXTREME,1868,165,0.08832976445396146
MULTI_BAND,UP,501-750,3D,50P_GIVEBACK,1868,318,0.1702355460385439
MULTI_BAND,UP,501-750,5D,1S_RECOVERY,1868,436,0.2334047109207709
MULTI_BAND,UP,501-750,5D,FULL_REVERSAL,1868,1023,0.547644539614561
MULTI_BAND,UP,501-750,5D,NEW_EXTREME,1868,255,0.13650963597430407
MULTI_BAND,UP,501-750,5D,50P_GIVEBACK,1868,408,0.21841541755888652
MULTI_BAND,UP,501-750,7D,1S_RECOVERY,1868,433,0.23179871520342613
MULTI_BAND,UP,501-750,7D,FULL_REVERSAL,1868,1036,0.5546038543897216
MULTI_BAND,UP,501-750,7D,NEW_EXTREME,1868,309,0.16541755888650964
MULTI_BAND,UP,501-750,7D,50P_GIVEBACK,1868,474,0.25374732334047106
MULTI_BAND,UP,501-750,10D,1S_RECOVERY,1868,441,0.2360813704496788
MULTI_BAND,UP,501-750,10D,FULL_REVERSAL,1868,997,0.5337259100642399
MULTI_BAND,UP,501-750,10D,NEW_EXTREME,1868,343,0.1836188436830835
MULTI_BAND,UP,501-750,10D,50P_GIVEBACK,1868,519,0.2778372591006424
MULTI_BAND,UP,501-750,14D,1S_RECOVERY,1868,426,0.22805139186295503
MULTI_BAND,UP,501-750,14D,FULL_REVERSAL,1868,974,0.5214132762312634
MULTI_BAND,UP,501-750,14D,NEW_EXTREME,1868,385,0.20610278372591007
MULTI_BAND,UP,501-750,14D,50P_GIVEBACK,1868,535,0.28640256959314775
MULTI_BAND,UP,501-750,21D,1S_RECOVERY,1868,441,0.2360813704496788
MULTI_BAND,UP,501-750,21D,FULL_REVERSAL,1868,936,0.5010706638115632
MULTI_BAND,UP,501-750,21D,NEW_EXTREME,1868,457,0.24464668094218414
MULTI_BAND,UP,501-750,21D,50P_GIVEBACK,1868,585,0.31316916488222696
MULTI_BAND,UP,501-750,30D,1S_RECOVERY,1868,459,0.24571734475374732
MULTI_BAND,UP,501-750,30D,FULL_REVERSAL,1868,937,0.5016059957173448
MULTI_BAND,UP,501-750,30D,NEW_EXTREME,1868,517,0.2767665952890792
MULTI_BAND,UP,501-750,30D,50P_GIVEBACK,1868,641,0.3431477516059957
MULTI_BAND,UP,751-1000,1D,1S_RECOVERY,1654,324,0.19588875453446192
MULTI_BAND,UP,751-1000,1D,FULL_REVERSAL,1654,980,0.592503022974607
MULTI_BAND,UP,751-1000,1D,NEW_EXTREME,1654,60,0.036275695284159616
MULTI_BAND,UP,751-1000,1D,50P_GIVEBACK,1654,139,0.08403869407496976
MULTI_BAND,UP,751-1000,2D,1S_RECOVERY,1654,356,0.21523579201934703
MULTI_BAND,UP,751-1000,2D,FULL_REVERSAL,1654,916,0.5538089480048367
MULTI_BAND,UP,751-1000,2D,NEW_EXTREME,1654,104,0.06287787182587666
MULTI_BAND,UP,751-1000,2D,50P_GIVEBACK,1654,243,0.14691656590084642
MULTI_BAND,UP,751-1000,3D,1S_RECOVERY,1654,348,0.21039903264812576
MULTI_BAND,UP,751-1000,3D,FULL_REVERSAL,1654,896,0.5417170495767836
MULTI_BAND,UP,751-1000,3D,NEW_EXTREME,1654,136,0.08222490931076179
MULTI_BAND,UP,751-1000,3D,50P_GIVEBACK,1654,296,0.17896009673518742
MULTI_BAND,UP,751-1000,5D,1S_RECOVERY,1654,393,0.23760580411124546
MULTI_BAND,UP,751-1000,5D,FULL_REVERSAL,1654,870,0.5259975816203144
MULTI_BAND,UP,751-1000,5D,NEW_EXTREME,1654,214,0.1293833131801693
MULTI_BAND,UP,751-1000,5D,50P_GIVEBACK,1654,383,0.23155985489721886
MULTI_BAND,UP,751-1000,7D,1S_RECOVERY,1654,404,0.24425634824667472
MULTI_BAND,UP,751-1000,7D,FULL_REVERSAL,1654,870,0.5259975816203144
MULTI_BAND,UP,751-1000,7D,NEW_EXTREME,1654,277,0.1674727932285369
MULTI_BAND,UP,751-1000,7D,50P_GIVEBACK,1654,410,0.2478839177750907
MULTI_BAND,UP,751-1000,10D,1S_RECOVERY,1654,438,0.26481257557436516
MULTI_BAND,UP,751-1000,10D,FULL_REVERSAL,1654,831,0.5024183796856106
MULTI_BAND,UP,751-1000,10D,NEW_EXTREME,1654,340,0.20556227327690446
MULTI_BAND,UP,751-1000,10D,50P_GIVEBACK,1654,432,0.26118500604594924
MULTI_BAND,UP,751-1000,14D,1S_RECOVERY,1654,433,0.2617896009673519
MULTI_BAND,UP,751-1000,14D,FULL_REVERSAL,1654,835,0.5048367593712213
MULTI_BAND,UP,751-1000,14D,NEW_EXTREME,1654,365,0.22067714631197097
MULTI_BAND,UP,751-1000,14D,50P_GIVEBACK,1654,473,0.28597339782345826
MULTI_BAND,UP,751-1000,21D,1S_RECOVERY,1654,458,0.27690447400241835
MULTI_BAND,UP,751-1000,21D,FULL_REVERSAL,1654,760,0.45949214026602175
MULTI_BAND,UP,751-1000,21D,NEW_EXTREME,1654,461,0.27871825876662637
MULTI_BAND,UP,751-1000,21D,50P_GIVEBACK,1654,472,0.28536880290205563
MULTI_BAND,UP,751-1000,30D,1S_RECOVERY,1654,474,0.28657799274486095
MULTI_BAND,UP,751-1000,30D,FULL_REVERSAL,1654,773,0.46735187424425634
MULTI_BAND,UP,751-1000,30D,NEW_EXTREME,1654,515,0.31136638452237003
MULTI_BAND,UP,751-1000,30D,50P_GIVEBACK,1654,557,0.33675937122128174
