participation,sign,rank_band,horizon,state,n,n_valid,prob,assets
BAND_BROAD,UP,501-750,30D,25P_GIVEBACK,2772,5393,0.5139996291488967,1373
BAND_BROAD,UP,501-750,30D,50P_GIVEBACK,2287,5393,0.4240682366030039,1253
BAND_BROAD,UP,501-750,30D,FULL_REVERSAL,3257,5393,0.6039310216947895,1514
BAND_BROAD,UP,501-750,30D,NEW_EXTREME,1006,5393,0.18653810495086223,623
BAND_BROAD,UP,751-1000,1D,STABILIZED,2008,5811,0.3455515401824127,1231
BAND_BROAD,UP,751-1000,1D,1S_RECOVERY,1005,5811,0.1729478575116159,739
BAND_BROAD,UP,751-1000,1D,25P_GIVEBACK,1973,5811,0.33952848046807776,1181
BAND_BROAD,UP,751-1000,1D,50P_GIVEBACK,847,5811,0.14575804508690415,627
BAND_BROAD,UP,751-1000,1D,FULL_REVERSAL,3803,5811,0.6544484598175874,1805
BAND_BROAD,UP,751-1000,1D,NEW_EXTREME,229,5811,0.03940801927379108,210
BAND_BROAD,UP,751-1000,2D,STABILIZED,2113,5808,0.3638085399449036,1280
BAND_BROAD,UP,751-1000,2D,1S_RECOVERY,1056,5808,0.18181818181818182,775
BAND_BROAD,UP,751-1000,2D,25P_GIVEBACK,2330,5808,0.4011707988980716,1310
BAND_BROAD,UP,751-1000,2D,50P_GIVEBACK,1223,5808,0.21057162534435261,846
BAND_BROAD,UP,751-1000,2D,FULL_REVERSAL,3695,5808,0.6361914600550964,1771
BAND_BROAD,UP,751-1000,2D,NEW_EXTREME,341,5808,0.058712121212121215,293
BAND_BROAD,UP,751-1000,3D,STABILIZED,2196,5813,0.37777395492860827,1290
BAND_BROAD,UP,751-1000,3D,1S_RECOVERY,1077,5813,0.18527438499913987,775
BAND_BROAD,UP,751-1000,3D,25P_GIVEBACK,2401,5813,0.4130397385171168,1355
BAND_BROAD,UP,751-1000,3D,50P_GIVEBACK,1406,5813,0.24187166695338036,958
BAND_BROAD,UP,751-1000,3D,FULL_REVERSAL,3617,5813,0.6222260450713917,1778
BAND_BROAD,UP,751-1000,3D,NEW_EXTREME,440,5813,0.07569241355582315,354
BAND_BROAD,UP,751-1000,5D,STABILIZED,2300,5807,0.3960737041501636,1312
BAND_BROAD,UP,751-1000,5D,1S_RECOVERY,1117,5807,0.19235405545031858,777
BAND_BROAD,UP,751-1000,5D,25P_GIVEBACK,2453,5807,0.4224212157740658,1426
BAND_BROAD,UP,751-1000,5D,50P_GIVEBACK,1579,5807,0.2719132081970036,1054
BAND_BROAD,UP,751-1000,5D,FULL_REVERSAL,3507,5807,0.6039262958498364,1767
BAND_BROAD,UP,751-1000,5D,NEW_EXTREME,596,5807,0.10263475116239022,468
BAND_BROAD,UP,751-1000,7D,STABILIZED,2364,5810,0.40688468158347674,1337
BAND_BROAD,UP,751-1000,7D,1S_RECOVERY,1152,5810,0.19827882960413082,777
BAND_BROAD,UP,751-1000,7D,25P_GIVEBACK,2533,5810,0.43597246127366607,1451
BAND_BROAD,UP,751-1000,7D,50P_GIVEBACK,1704,5810,0.29328743545611013,1116
BAND_BROAD,UP,751-1000,7D,FULL_REVERSAL,3446,5810,0.5931153184165232,1755
BAND_BROAD,UP,751-1000,7D,NEW_EXTREME,722,5810,0.12426850258175559,527
BAND_BROAD,UP,751-1000,10D,STABILIZED,2481,5810,0.4270223752151463,1338
BAND_BROAD,UP,751-1000,10D,1S_RECOVERY,1199,5810,0.206368330464716,812
BAND_BROAD,UP,751-1000,10D,25P_GIVEBACK,2529,5810,0.4352839931153184,1467
BAND_BROAD,UP,751-1000,10D,50P_GIVEBACK,1763,5810,0.3034423407917384,1151
BAND_BROAD,UP,751-1000,10D,FULL_REVERSAL,3329,5810,0.5729776247848537,1750
BAND_BROAD,UP,751-1000,10D,NEW_EXTREME,868,5810,0.1493975903614458,621
BAND_BROAD,UP,751-1000,14D,STABILIZED,2580,5810,0.4440619621342513,1359
BAND_BROAD,UP,751-1000,14D,1S_RECOVERY,1262,5810,0.2172117039586919,831
BAND_BROAD,UP,751-1000,14D,25P_GIVEBACK,2549,5810,0.4387263339070568,1486
BAND_BROAD,UP,751-1000,14D,50P_GIVEBACK,1851,5810,0.31858864027538725,1197
BAND_BROAD,UP,751-1000,14D,FULL_REVERSAL,3230,5810,0.5559380378657487,1710
BAND_BROAD,UP,751-1000,14D,NEW_EXTREME,1023,5810,0.17607573149741823,698
BAND_BROAD,UP,751-1000,21D,STABILIZED,2641,5808,0.45471763085399447,1382
BAND_BROAD,UP,751-1000,21D,1S_RECOVERY,1302,5808,0.22417355371900827,832
BAND_BROAD,UP,751-1000,21D,25P_GIVEBACK,2579,5808,0.44404269972451793,1503
BAND_BROAD,UP,751-1000,21D,50P_GIVEBACK,2043,5808,0.3517561983471074,1302
BAND_BROAD,UP,751-1000,21D,FULL_REVERSAL,3167,5808,0.5452823691460055,1707
BAND_BROAD,UP,751-1000,21D,NEW_EXTREME,1249,5808,0.21504820936639119,786
BAND_BROAD,UP,751-1000,30D,STABILIZED,2725,5802,0.46966563254050325,1381
BAND_BROAD,UP,751-1000,30D,1S_RECOVERY,1351,5802,0.23285074112375043,836
BAND_BROAD,UP,751-1000,30D,25P_GIVEBACK,2597,5802,0.44760427438814204,1489
BAND_BROAD,UP,751-1000,30D,50P_GIVEBACK,2143,5802,0.3693553946914857,1317
BAND_BROAD,UP,751-1000,30D,FULL_REVERSAL,3077,5802,0.5303343674594967,1688
BAND_BROAD,UP,751-1000,30D,NEW_EXTREME,1433,5802,0.24698379869010686,859
ISOLATED,DOWN,1001-1500,1D,STABILIZED,13,24,0.5416666666666666,13
ISOLATED,DOWN,1001-1500,1D,1S_RECOVERY,4,24,0.16666666666666666,4
ISOLATED,DOWN,1001-1500,1D,25P_GIVEBACK,8,24,0.3333333333333333,8
ISOLATED,DOWN,1001-1500,1D,50P_GIVEBACK,7,24,0.2916666666666667,7
ISOLATED,DOWN,1001-1500,1D,FULL_REVERSAL,11,24,0.4583333333333333,11
ISOLATED,DOWN,1001-1500,1D,NEW_EXTREME,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,2D,STABILIZED,11,24,0.4583333333333333,11
ISOLATED,DOWN,1001-1500,2D,1S_RECOVERY,5,24,0.20833333333333334,5
ISOLATED,DOWN,1001-1500,2D,25P_GIVEBACK,9,24,0.375,9
ISOLATED,DOWN,1001-1500,2D,50P_GIVEBACK,8,24,0.3333333333333333,8
ISOLATED,DOWN,1001-1500,2D,FULL_REVERSAL,13,24,0.5416666666666666,13
ISOLATED,DOWN,1001-1500,2D,NEW_EXTREME,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,3D,STABILIZED,10,24,0.4166666666666667,10
ISOLATED,DOWN,1001-1500,3D,1S_RECOVERY,5,24,0.20833333333333334,5
ISOLATED,DOWN,1001-1500,3D,25P_GIVEBACK,12,24,0.5,12
ISOLATED,DOWN,1001-1500,3D,50P_GIVEBACK,12,24,0.5,12
ISOLATED,DOWN,1001-1500,3D,FULL_REVERSAL,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,3D,NEW_EXTREME,0,24,0.0,0
ISOLATED,DOWN,1001-1500,5D,STABILIZED,9,24,0.375,9
ISOLATED,DOWN,1001-1500,5D,1S_RECOVERY,4,24,0.16666666666666666,4
ISOLATED,DOWN,1001-1500,5D,25P_GIVEBACK,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,5D,50P_GIVEBACK,12,24,0.5,12
ISOLATED,DOWN,1001-1500,5D,FULL_REVERSAL,15,24,0.625,15
ISOLATED,DOWN,1001-1500,5D,NEW_EXTREME,0,24,0.0,0
ISOLATED,DOWN,1001-1500,7D,STABILIZED,9,24,0.375,9
ISOLATED,DOWN,1001-1500,7D,1S_RECOVERY,4,24,0.16666666666666666,4
ISOLATED,DOWN,1001-1500,7D,25P_GIVEBACK,13,24,0.5416666666666666,13
ISOLATED,DOWN,1001-1500,7D,50P_GIVEBACK,12,24,0.5,12
ISOLATED,DOWN,1001-1500,7D,FULL_REVERSAL,15,24,0.625,15
ISOLATED,DOWN,1001-1500,7D,NEW_EXTREME,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,10D,STABILIZED,8,24,0.3333333333333333,8
ISOLATED,DOWN,1001-1500,10D,1S_RECOVERY,2,24,0.08333333333333333,2
ISOLATED,DOWN,1001-1500,10D,25P_GIVEBACK,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,10D,50P_GIVEBACK,10,24,0.4166666666666667,10
ISOLATED,DOWN,1001-1500,10D,FULL_REVERSAL,16,24,0.6666666666666666,16
ISOLATED,DOWN,1001-1500,10D,NEW_EXTREME,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,14D,STABILIZED,9,24,0.375,9
ISOLATED,DOWN,1001-1500,14D,1S_RECOVERY,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,14D,25P_GIVEBACK,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,14D,50P_GIVEBACK,13,24,0.5416666666666666,13
ISOLATED,DOWN,1001-1500,14D,FULL_REVERSAL,15,24,0.625,15
ISOLATED,DOWN,1001-1500,14D,NEW_EXTREME,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,21D,STABILIZED,7,24,0.2916666666666667,7
ISOLATED,DOWN,1001-1500,21D,1S_RECOVERY,1,24,0.041666666666666664,1
ISOLATED,DOWN,1001-1500,21D,25P_GIVEBACK,15,24,0.625,15
ISOLATED,DOWN,1001-1500,21D,50P_GIVEBACK,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,21D,FULL_REVERSAL,17,24,0.7083333333333334,17
ISOLATED,DOWN,1001-1500,21D,NEW_EXTREME,2,24,0.08333333333333333,2
ISOLATED,DOWN,1001-1500,30D,STABILIZED,8,24,0.3333333333333333,8
ISOLATED,DOWN,1001-1500,30D,1S_RECOVERY,2,24,0.08333333333333333,2
ISOLATED,DOWN,1001-1500,30D,25P_GIVEBACK,15,24,0.625,15
ISOLATED,DOWN,1001-1500,30D,50P_GIVEBACK,14,24,0.5833333333333334,14
ISOLATED,DOWN,1001-1500,30D,FULL_REVERSAL,16,24,0.6666666666666666,16
ISOLATED,DOWN,1001-1500,30D,NEW_EXTREME,3,24,0.125,3
ISOLATED,DOWN,1501-2000,1D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,1D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,1D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,1D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,1D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,1D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,2D,STABILIZED,0,5,0.0,0
ISOLATED,DOWN,1501-2000,2D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,2D,25P_GIVEBACK,5,5,1.0,5
ISOLATED,DOWN,1501-2000,2D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,2D,FULL_REVERSAL,5,5,1.0,5
ISOLATED,DOWN,1501-2000,2D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,3D,STABILIZED,0,5,0.0,0
ISOLATED,DOWN,1501-2000,3D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,3D,25P_GIVEBACK,5,5,1.0,5
ISOLATED,DOWN,1501-2000,3D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,3D,FULL_REVERSAL,5,5,1.0,5
ISOLATED,DOWN,1501-2000,3D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,5D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,5D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,5D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,5D,50P_GIVEBACK,3,5,0.6,3
ISOLATED,DOWN,1501-2000,5D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,5D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,7D,STABILIZED,0,5,0.0,0
ISOLATED,DOWN,1501-2000,7D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,7D,25P_GIVEBACK,5,5,1.0,5
ISOLATED,DOWN,1501-2000,7D,50P_GIVEBACK,3,5,0.6,3
ISOLATED,DOWN,1501-2000,7D,FULL_REVERSAL,5,5,1.0,5
ISOLATED,DOWN,1501-2000,7D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,10D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,10D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,10D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,10D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,10D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,10D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,14D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,14D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,14D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,14D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,14D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,14D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,21D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,21D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,21D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,21D,50P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,21D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,21D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,1501-2000,30D,STABILIZED,1,5,0.2,1
ISOLATED,DOWN,1501-2000,30D,1S_RECOVERY,0,5,0.0,0
ISOLATED,DOWN,1501-2000,30D,25P_GIVEBACK,4,5,0.8,4
ISOLATED,DOWN,1501-2000,30D,50P_GIVEBACK,3,5,0.6,3
ISOLATED,DOWN,1501-2000,30D,FULL_REVERSAL,4,5,0.8,4
ISOLATED,DOWN,1501-2000,30D,NEW_EXTREME,0,5,0.0,0
ISOLATED,DOWN,501-750,1D,STABILIZED,72,168,0.42857142857142855,68
ISOLATED,DOWN,501-750,1D,1S_RECOVERY,30,168,0.17857142857142858,29
ISOLATED,DOWN,501-750,1D,25P_GIVEBACK,53,168,0.31547619047619047,44
ISOLATED,DOWN,501-750,1D,50P_GIVEBACK,37,168,0.22023809523809523,33
ISOLATED,DOWN,501-750,1D,FULL_REVERSAL,96,168,0.5714285714285714,79
ISOLATED,DOWN,501-750,1D,NEW_EXTREME,3,168,0.017857142857142856,3
ISOLATED,DOWN,501-750,2D,STABILIZED,75,167,0.4491017964071856,70
ISOLATED,DOWN,501-750,2D,1S_RECOVERY,30,167,0.17964071856287425,29
ISOLATED,DOWN,501-750,2D,25P_GIVEBACK,57,167,0.3413173652694611,46
ISOLATED,DOWN,501-750,2D,50P_GIVEBACK,44,167,0.2634730538922156,38
ISOLATED,DOWN,501-750,2D,FULL_REVERSAL,92,167,0.5508982035928144,78
ISOLATED,DOWN,501-750,2D,NEW_EXTREME,8,167,0.04790419161676647,7
ISOLATED,DOWN,501-750,3D,STABILIZED,76,168,0.4523809523809524,72
ISOLATED,DOWN,501-750,3D,1S_RECOVERY,34,168,0.20238095238095238,33
ISOLATED,DOWN,501-750,3D,25P_GIVEBACK,64,168,0.38095238095238093,54
ISOLATED,DOWN,501-750,3D,50P_GIVEBACK,50,168,0.2976190476190476,43
ISOLATED,DOWN,501-750,3D,FULL_REVERSAL,92,168,0.5476190476190477,79
ISOLATED,DOWN,501-750,3D,NEW_EXTREME,16,168,0.09523809523809523,15
ISOLATED,DOWN,501-750,5D,STABILIZED,78,167,0.46706586826347307,72
ISOLATED,DOWN,501-750,5D,1S_RECOVERY,35,167,0.20958083832335328,33
ISOLATED,DOWN,501-750,5D,25P_GIVEBACK,67,167,0.40119760479041916,57
ISOLATED,DOWN,501-750,5D,50P_GIVEBACK,54,167,0.32335329341317365,45
ISOLATED,DOWN,501-750,5D,FULL_REVERSAL,89,167,0.5329341317365269,76
ISOLATED,DOWN,501-750,5D,NEW_EXTREME,21,167,0.12574850299401197,20
ISOLATED,DOWN,501-750,7D,STABILIZED,79,167,0.47305389221556887,74
ISOLATED,DOWN,501-750,7D,1S_RECOVERY,34,167,0.20359281437125748,33
ISOLATED,DOWN,501-750,7D,25P_GIVEBACK,68,167,0.40718562874251496,58
ISOLATED,DOWN,501-750,7D,50P_GIVEBACK,50,167,0.2994011976047904,43
ISOLATED,DOWN,501-750,7D,FULL_REVERSAL,88,167,0.5269461077844312,74
ISOLATED,DOWN,501-750,7D,NEW_EXTREME,24,167,0.1437125748502994,23
ISOLATED,DOWN,501-750,10D,STABILIZED,79,168,0.47023809523809523,73
ISOLATED,DOWN,501-750,10D,1S_RECOVERY,36,168,0.21428571428571427,35
ISOLATED,DOWN,501-750,10D,25P_GIVEBACK,69,168,0.4107142857142857,60
ISOLATED,DOWN,501-750,10D,50P_GIVEBACK,57,168,0.3392857142857143,50
ISOLATED,DOWN,501-750,10D,FULL_REVERSAL,89,168,0.5297619047619048,77
ISOLATED,DOWN,501-750,10D,NEW_EXTREME,31,168,0.18452380952380953,30
ISOLATED,DOWN,501-750,14D,STABILIZED,84,168,0.5,79
ISOLATED,DOWN,501-750,14D,1S_RECOVERY,43,168,0.25595238095238093,41
ISOLATED,DOWN,501-750,14D,25P_GIVEBACK,71,168,0.4226190476190476,62
ISOLATED,DOWN,501-750,14D,50P_GIVEBACK,56,168,0.3333333333333333,48
ISOLATED,DOWN,501-750,14D,FULL_REVERSAL,84,168,0.5,73
ISOLATED,DOWN,501-750,14D,NEW_EXTREME,37,168,0.22023809523809523,36
ISOLATED,DOWN,501-750,21D,STABILIZED,84,168,0.5,79
ISOLATED,DOWN,501-750,21D,1S_RECOVERY,39,168,0.23214285714285715,37
ISOLATED,DOWN,501-750,21D,25P_GIVEBACK,70,168,0.4166666666666667,63
ISOLATED,DOWN,501-750,21D,50P_GIVEBACK,57,168,0.3392857142857143,53
ISOLATED,DOWN,501-750,21D,FULL_REVERSAL,84,168,0.5,74
ISOLATED,DOWN,501-750,21D,NEW_EXTREME,39,168,0.23214285714285715,37
ISOLATED,DOWN,501-750,30D,STABILIZED,88,168,0.5238095238095238,81
ISOLATED,DOWN,501-750,30D,1S_RECOVERY,40,168,0.23809523809523808,37
ISOLATED,DOWN,501-750,30D,25P_GIVEBACK,70,168,0.4166666666666667,62
ISOLATED,DOWN,501-750,30D,50P_GIVEBACK,62,168,0.36904761904761907,56
ISOLATED,DOWN,501-750,30D,FULL_REVERSAL,80,168,0.47619047619047616,69
ISOLATED,DOWN,501-750,30D,NEW_EXTREME,45,168,0.26785714285714285,42
ISOLATED,DOWN,751-1000,1D,STABILIZED,49,108,0.4537037037037037,46
ISOLATED,DOWN,751-1000,1D,1S_RECOVERY,19,108,0.17592592592592593,18
ISOLATED,DOWN,751-1000,1D,25P_GIVEBACK,37,108,0.3425925925925926,36
ISOLATED,DOWN,751-1000,1D,50P_GIVEBACK,31,108,0.28703703703703703,30
ISOLATED,DOWN,751-1000,1D,FULL_REVERSAL,59,108,0.5462962962962963,55
ISOLATED,DOWN,751-1000,1D,NEW_EXTREME,4,108,0.037037037037037035,4
ISOLATED,DOWN,751-1000,2D,STABILIZED,51,110,0.4636363636363636,46
ISOLATED,DOWN,751-1000,2D,1S_RECOVERY,19,110,0.17272727272727273,17
ISOLATED,DOWN,751-1000,2D,25P_GIVEBACK,47,110,0.42727272727272725,44
ISOLATED,DOWN,751-1000,2D,50P_GIVEBACK,38,110,0.34545454545454546,35
ISOLATED,DOWN,751-1000,2D,FULL_REVERSAL,59,110,0.5363636363636364,54
ISOLATED,DOWN,751-1000,2D,NEW_EXTREME,7,110,0.06363636363636363,7
ISOLATED,DOWN,751-1000,3D,STABILIZED,46,110,0.41818181818181815,42
ISOLATED,DOWN,751-1000,3D,1S_RECOVERY,27,110,0.24545454545454545,24
ISOLATED,DOWN,751-1000,3D,25P_GIVEBACK,50,110,0.45454545454545453,46
ISOLATED,DOWN,751-1000,3D,50P_GIVEBACK,43,110,0.39090909090909093,39
ISOLATED,DOWN,751-1000,3D,FULL_REVERSAL,64,110,0.5818181818181818,59
ISOLATED,DOWN,751-1000,3D,NEW_EXTREME,13,110,0.11818181818181818,12
ISOLATED,DOWN,751-1000,5D,STABILIZED,48,110,0.43636363636363634,45
ISOLATED,DOWN,751-1000,5D,1S_RECOVERY,25,110,0.22727272727272727,23
ISOLATED,DOWN,751-1000,5D,25P_GIVEBACK,49,110,0.44545454545454544,45
ISOLATED,DOWN,751-1000,5D,50P_GIVEBACK,40,110,0.36363636363636365,37
ISOLATED,DOWN,751-1000,5D,FULL_REVERSAL,62,110,0.5636363636363636,56
ISOLATED,DOWN,751-1000,5D,NEW_EXTREME,17,110,0.15454545454545454,16
ISOLATED,DOWN,751-1000,7D,STABILIZED,46,110,0.41818181818181815,43
ISOLATED,DOWN,751-1000,7D,1S_RECOVERY,25,110,0.22727272727272727,23
ISOLATED,DOWN,751-1000,7D,25P_GIVEBACK,53,110,0.4818181818181818,49
ISOLATED,DOWN,751-1000,7D,50P_GIVEBACK,46,110,0.41818181818181815,43
ISOLATED,DOWN,751-1000,7D,FULL_REVERSAL,64,110,0.5818181818181818,59
ISOLATED,DOWN,751-1000,7D,NEW_EXTREME,17,110,0.15454545454545454,16
ISOLATED,DOWN,751-1000,10D,STABILIZED,45,110,0.4090909090909091,42
ISOLATED,DOWN,751-1000,10D,1S_RECOVERY,23,110,0.20909090909090908,22
ISOLATED,DOWN,751-1000,10D,25P_GIVEBACK,53,110,0.4818181818181818,51
ISOLATED,DOWN,751-1000,10D,50P_GIVEBACK,47,110,0.42727272727272725,45
ISOLATED,DOWN,751-1000,10D,FULL_REVERSAL,65,110,0.5909090909090909,61
ISOLATED,DOWN,751-1000,10D,NEW_EXTREME,20,110,0.18181818181818182,19
ISOLATED,DOWN,751-1000,14D,STABILIZED,50,110,0.45454545454545453,47
ISOLATED,DOWN,751-1000,14D,1S_RECOVERY,22,110,0.2,21
ISOLATED,DOWN,751-1000,14D,25P_GIVEBACK,55,110,0.5,51
ISOLATED,DOWN,751-1000,14D,50P_GIVEBACK,47,110,0.42727272727272725,45
ISOLATED,DOWN,751-1000,14D,FULL_REVERSAL,60,110,0.5454545454545454,55
ISOLATED,DOWN,751-1000,14D,NEW_EXTREME,24,110,0.21818181818181817,23
ISOLATED,DOWN,751-1000,21D,STABILIZED,49,110,0.44545454545454544,46
ISOLATED,DOWN,751-1000,21D,1S_RECOVERY,22,110,0.2,20
ISOLATED,DOWN,751-1000,21D,25P_GIVEBACK,59,110,0.5363636363636364,54
ISOLATED,DOWN,751-1000,21D,50P_GIVEBACK,55,110,0.5,51
ISOLATED,DOWN,751-1000,21D,FULL_REVERSAL,61,110,0.5545454545454546,56
ISOLATED,DOWN,751-1000,21D,NEW_EXTREME,28,110,0.2545454545454545,26
ISOLATED,DOWN,751-1000,30D,STABILIZED,45,110,0.4090909090909091,43
ISOLATED,DOWN,751-1000,30D,1S_RECOVERY,24,110,0.21818181818181817,22
ISOLATED,DOWN,751-1000,30D,25P_GIVEBACK,60,110,0.5454545454545454,57
ISOLATED,DOWN,751-1000,30D,50P_GIVEBACK,58,110,0.5272727272727272,55
ISOLATED,DOWN,751-1000,30D,FULL_REVERSAL,65,110,0.5909090909090909,61
ISOLATED,DOWN,751-1000,30D,NEW_EXTREME,30,110,0.2727272727272727,28
ISOLATED,UP,1001-1500,1D,STABILIZED,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,1D,1S_RECOVERY,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,1D,25P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,1D,50P_GIVEBACK,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,1D,FULL_REVERSAL,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,1D,NEW_EXTREME,0,3,0.0,0
ISOLATED,UP,1001-1500,2D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,2D,1S_RECOVERY,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,2D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,2D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,2D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,2D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,3D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,3D,1S_RECOVERY,3,3,1.0,3
ISOLATED,UP,1001-1500,3D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,3D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,3D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,3D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,5D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,5D,1S_RECOVERY,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,5D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,5D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,5D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,5D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,7D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,7D,1S_RECOVERY,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,7D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,7D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,7D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,7D,NEW_EXTREME,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,10D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,10D,1S_RECOVERY,3,3,1.0,3
ISOLATED,UP,1001-1500,10D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,10D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,10D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,10D,NEW_EXTREME,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,14D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,14D,1S_RECOVERY,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,14D,25P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,14D,50P_GIVEBACK,0,3,0.0,0
ISOLATED,UP,1001-1500,14D,FULL_REVERSAL,0,3,0.0,0
ISOLATED,UP,1001-1500,14D,NEW_EXTREME,2,3,0.6666666666666666,2
ISOLATED,UP,1001-1500,21D,STABILIZED,3,3,1.0,3
ISOLATED,UP,1001-1500,21D,1S_RECOVERY,1,3,0.3333333333333333,1
ISOLATED,UP,1001-1500,21D,25P_GIVEBACK,0,3,0.0,0
