window,win_start,win_end,rank_band,state,n,p_abs_gt1s,p_abs_gt2s,p_abs_gt3s,p_up_gt2s,p_dn_gt2s,med_fwd7_sig
730D,2021-05-17,2023-05-17,1001-1500,SHMC,68074,0.17955460234450746,0.052398860064047946,0.023973910744190145,0.02949731174897905,0.022901548315068895,-0.06490811396743798
730D,2021-08-15,2023-08-15,1001-1500,nonSHMC,267859,0.21717022761975516,0.06912965403439869,0.032356575661075415,0.03735547433537794,0.03177417969902075,-0.05318804522166321
730D,2021-08-15,2023-08-15,1001-1500,SHMC,67183,0.1901969248172901,0.05694893053302175,0.02604825625530268,0.03017132310257059,0.026777607430451156,-0.08141524739673536
730D,2021-11-13,2023-11-13,1001-1500,nonSHMC,265380,0.22259778430929233,0.07235662069485266,0.03432436506142136,0.03903082372447057,0.03332579697038209,-0.05554107190087274
730D,2021-11-13,2023-11-13,1001-1500,SHMC,67251,0.1920714933606935,0.05888388276754249,0.026824879927436023,0.03124117113500171,0.02764271163254078,-0.08299945833816645
730D,2022-02-11,2024-02-11,1001-1500,nonSHMC,274947,0.22195914121630714,0.07356326855721285,0.035726885545214165,0.04375025004819111,0.029813018509021738,-0.03698830197023275
730D,2022-02-11,2024-02-11,1001-1500,SHMC,66112,0.1915234753146176,0.05932357212003872,0.027468538238141337,0.03380626815101646,0.025517303969022267,-0.07360829138555779
730D,2022-05-12,2024-05-11,1001-1500,nonSHMC,273017,0.22282128951677002,0.07565462956519191,0.03704897497225448,0.05000054941633671,0.025654080148855198,-0.016631473629181503
730D,2022-05-12,2024-05-11,1001-1500,SHMC,66043,0.18825613615371803,0.05587268900564783,0.025483397180624746,0.03594627742531381,0.019926411580334025,-0.07032066601254434
730D,2022-08-10,2024-08-09,1001-1500,nonSHMC,271801,0.22938473368383486,0.07635365579964754,0.03695718558798533,0.04909842127144492,0.02725523452820262,-0.04152145259909644
730D,2022-08-10,2024-08-09,1001-1500,SHMC,64650,0.20119102861562257,0.05854601701469451,0.02610982211910286,0.036705336426914155,0.021840680587780357,-0.08130505930289703
730D,2022-11-08,2024-11-07,1001-1500,nonSHMC,269637,0.23054328597336418,0.07628774982661875,0.03705722879278437,0.052170139854693535,0.02411760997192522,-0.027986521384125412
730D,2022-11-08,2024-11-07,1001-1500,SHMC,64291,0.20438319515950912,0.05999284503274175,0.02690889860167053,0.038994571557449724,0.020998273475292033,-0.0724745845868136
730D,2023-02-06,2025-02-05,1001-1500,nonSHMC,268511,0.23772210449478792,0.07760203492594345,0.03758505238146668,0.05196807579577745,0.02563395913016599,-0.05269244019172312
730D,2023-02-06,2025-02-05,1001-1500,SHMC,63460,0.21764891270091397,0.06342578001890956,0.02774976363063347,0.039962180901355185,0.023463599117554364,-0.10413830100248966
730D,2023-05-07,2025-05-06,1001-1500,nonSHMC,267032,0.2413793103448276,0.0789718086221876,0.03788310015279068,0.05288504748494562,0.026086761137241978,-0.049204318159051935
730D,2023-05-07,2025-05-06,1001-1500,SHMC,64175,0.22008570315543435,0.06360732372419166,0.02765874561745228,0.039968835216205686,0.023638488507985975,-0.10616605471959158
730D,2023-08-05,2025-08-04,1001-1500,nonSHMC,269794,0.241006100951096,0.07636567158646967,0.03557899730905802,0.05306270710245595,0.023302964484013727,-0.04769522189723942
730D,2023-08-05,2025-08-04,1001-1500,SHMC,63119,0.21893566121136265,0.06112264135997085,0.026632234350987816,0.039275020199939795,0.021847621160031052,-0.1088264117679089
730D,2023-11-03,2025-11-02,1001-1500,nonSHMC,270492,0.24181491504369815,0.07514085444301495,0.03423021752953877,0.05105141741715097,0.024089437025863983,-0.06548765937806043
730D,2023-11-03,2025-11-02,1001-1500,SHMC,63873,0.22090711255146933,0.06035414024705275,0.025910791727333928,0.03646298122837505,0.02389115901867769,-0.12501077732345445
730D,2024-02-01,2026-01-31,1001-1500,nonSHMC,273127,0.24119914911378224,0.07174684304371226,0.031117392275388372,0.04409670226671109,0.027650140777001175,-0.09293079366615199
730D,2024-02-01,2026-01-31,1001-1500,SHMC,66368,0.226675506268081,0.06130966730954677,0.02537367405978785,0.033510125361620055,0.027799541947926713,-0.14615260052980159
730D,2024-05-01,2026-05-01,1001-1500,nonSHMC,273399,0.23559340012216579,0.06860303073529896,0.02981356917911185,0.039711191335740074,0.028891839399558885,-0.10164435098668503
730D,2024-05-01,2026-05-01,1001-1500,SHMC,67000,0.22182089552238807,0.06070149253731343,0.025417910447761195,0.032582089552238805,0.028119402985074628,-0.13973356115936264
730D,2024-07-30,2026-07-30,1001-1500,nonSHMC,274654,0.23628274119437548,0.0705214560865671,0.03153058029375141,0.04088416698828344,0.02963728909828366,-0.09629319650279528
730D,2024-07-30,2026-07-30,1001-1500,SHMC,67226,0.2173266295778419,0.06112218486894951,0.026135721298307203,0.03244280486716449,0.028679380001785024,-0.13625927988300418
730D,2018-08-31,2020-08-30,1501-2000,nonSHMC,23377,0.22047311459982033,0.10463275869444326,0.06664670402532404,0.0868802669290328,0.017752491765410446,0.06065488220355093
730D,2018-08-31,2020-08-30,1501-2000,SHMC,3760,0.20611702127659576,0.08244680851063829,0.0425531914893617,0.06914893617021277,0.013297872340425532,0.1116725616106818
730D,2018-11-29,2020-11-28,1501-2000,nonSHMC,50105,0.2354655224029538,0.11501846123141403,0.07580081828160862,0.09318431294282008,0.021834148288593952,0.08986987483715596
730D,2018-11-29,2020-11-28,1501-2000,SHMC,9551,0.20259658674484346,0.08836771018741493,0.05098942519107947,0.07465186891424981,0.013715841273165113,0.08547153164370964
730D,2019-02-27,2021-02-26,1501-2000,nonSHMC,85161,0.24717887295827903,0.11310341588285718,0.06917485703549747,0.0932938786533742,0.01980953722948298,0.14539442028271196
730D,2019-02-27,2021-02-26,1501-2000,SHMC,16158,0.22137640797128358,0.09518504765441267,0.05625696249535834,0.08002227998514667,0.015162767669265999,0.14030083038754823
730D,2019-05-28,2021-05-27,1501-2000,nonSHMC,120442,0.2425399777486259,0.11142292555752976,0.0693362780425433,0.08670563424718952,0.024717291310340245,0.13062362793149362
730D,2019-05-28,2021-05-27,1501-2000,SHMC,24077,0.20932840470158243,0.08908917223906633,0.05415957137517133,0.07293267433650372,0.01615649790256261,0.13408128492991025
730D,2019-08-26,2021-08-25,1501-2000,nonSHMC,154770,0.22844220456160755,0.10143438650901337,0.06286101957743749,0.07803191833042579,0.02340246817858758,0.11731256448397073
730D,2019-08-26,2021-08-25,1501-2000,SHMC,32743,0.19756894603426686,0.08099441101914913,0.0493540604098586,0.0648077451669059,0.016186665852243227,0.10667870511816913
730D,2019-11-24,2021-11-23,1501-2000,nonSHMC,189190,0.22675088535334847,0.09896400443998098,0.061097309582958934,0.07412653945768803,0.024837464982292935,0.10576413821329764
730D,2019-11-24,2021-11-23,1501-2000,SHMC,41038,0.20096008577416052,0.07929236317559335,0.048247965300453236,0.06169891320239778,0.017593449973195573,0.0875710366904563
730D,2020-02-22,2022-02-21,1501-2000,nonSHMC,211763,0.2258373748010748,0.09706605969881424,0.05899047520105023,0.06953528236755241,0.027530777331261837,0.07859950475125678
730D,2020-02-22,2022-02-21,1501-2000,SHMC,48437,0.19988851497821913,0.0768627289055887,0.04577079505336829,0.05592831926006978,0.02093440964551892,0.0543474250117047
730D,2020-05-22,2022-05-22,1501-2000,nonSHMC,245522,0.22664364089572422,0.09571036404069697,0.057163920137502953,0.06536685103575239,0.030343513004944568,0.05541990763339958
730D,2020-05-22,2022-05-22,1501-2000,SHMC,58344,0.19996914849856026,0.07724873166049637,0.04543740573152338,0.05174482380364733,0.025503907856849032,0.028573829525167245
730D,2020-08-20,2022-08-20,1501-2000,nonSHMC,261628,0.22338969835032949,0.0913128564220955,0.053308514379194885,0.0601770452703839,0.03113581115171159,0.04770532321956665
730D,2020-08-20,2022-08-20,1501-2000,SHMC,63850,0.19505090054815974,0.07480031323414252,0.044056382145653876,0.04812842599843383,0.026671887235708694,0.016159054443800704
730D,2020-11-18,2022-11-18,1501-2000,nonSHMC,268327,0.22002631118001542,0.08629023542170561,0.04817629235969545,0.05336399244205764,0.03292624297964797,0.029863209923988797
730D,2020-11-18,2022-11-18,1501-2000,SHMC,67826,0.19011883348568395,0.06995842302361927,0.040146846342110694,0.04339044024415416,0.0265679827794651,0.004241033033145564
730D,2021-02-16,2023-02-16,1501-2000,nonSHMC,270231,0.2116781568361883,0.08057550762125737,0.045209468935836376,0.047773941553707754,0.032801566067549616,0.018198401862377974
730D,2021-02-16,2023-02-16,1501-2000,SHMC,68903,0.1823142678838367,0.06528017647997911,0.03729881137250918,0.03870658752158832,0.026573588958390782,-0.0016887468367083622
730D,2021-05-17,2023-05-17,1501-2000,nonSHMC,268824,0.20711320417819837,0.07552525072166176,0.04134303484807904,0.043619617296074754,0.031905633425587,0.000926832495244265
730D,2021-05-17,2023-05-17,1501-2000,SHMC,70575,0.1810272759475735,0.06311016648955012,0.035522493800921005,0.03580588026921715,0.027304286220332978,-0.02102892750696238
730D,2021-08-15,2023-08-15,1501-2000,nonSHMC,266112,0.21311327561327562,0.07937635281385282,0.043970208032708034,0.043042027417027416,0.0363343253968254,-0.004821906240488606
730D,2021-08-15,2023-08-15,1501-2000,SHMC,69967,0.1874598024783112,0.06593108179570369,0.037060328440550544,0.03531664927751654,0.030614432518187146,-0.034945506808913125
730D,2021-11-13,2023-11-13,1501-2000,nonSHMC,263369,0.21226871803439282,0.07894626930276533,0.043148586204147035,0.04342576385223774,0.03552050545052759,-0.006685099255190847
730D,2021-11-13,2023-11-13,1501-2000,SHMC,69853,0.1837430031637868,0.06538015546934277,0.03611870642635248,0.03560333843929395,0.029776817030048818,-0.034829173716900634
730D,2022-02-11,2024-02-11,1501-2000,nonSHMC,272251,0.21598084120903138,0.08183624669881837,0.045968609848999635,0.049226632776371806,0.032609613922446566,0.0
730D,2022-02-11,2024-02-11,1501-2000,SHMC,68966,0.1855552011135922,0.06799002406983151,0.03835223153437926,0.03997622016645883,0.028013803903372676,-0.019021010232360396
730D,2022-05-12,2024-05-11,1501-2000,nonSHMC,270929,0.2180940393977758,0.08430991145281605,0.04852562848569182,0.05401784231293069,0.030292069139885358,0.006569351024078059
730D,2022-05-12,2024-05-11,1501-2000,SHMC,68845,0.18322318251143874,0.06595976468879367,0.03807102912339313,0.04173142566635195,0.024228339022441717,-0.018640906127332657
730D,2022-08-10,2024-08-09,1501-2000,nonSHMC,269759,0.22488591668859984,0.0857283723619972,0.049069725199159246,0.0530732987592629,0.03265507360273429,-0.0006432502700443437
730D,2022-08-10,2024-08-09,1501-2000,SHMC,67560,0.19758732978093546,0.06984902309058615,0.03937240970988751,0.042406749555950266,0.02744227353463588,-0.02878617743598863
730D,2022-11-08,2024-11-07,1501-2000,nonSHMC,267499,0.23201955895162224,0.09016108471433538,0.05249365418188479,0.059002089727438235,0.031158994986897146,0.00011761408747427582
730D,2022-11-08,2024-11-07,1501-2000,SHMC,67321,0.208404509736932,0.07535538687779444,0.04359709451731258,0.047340354421354404,0.02801503245644004,-0.02341082703100172
730D,2023-02-06,2025-02-05,1501-2000,nonSHMC,265583,0.2423762063083857,0.09504749927517951,0.056125580327054066,0.06140076736839331,0.0336467319067862,-0.006587353401912232
730D,2023-02-06,2025-02-05,1501-2000,SHMC,66271,0.22054895806612243,0.0800802764406754,0.04609859516228818,0.050067148526504804,0.0300131279141706,-0.04564332941463656
730D,2023-05-07,2025-05-06,1501-2000,nonSHMC,262020,0.248316922372338,0.09739714525608732,0.05728188687886421,0.06309060377070452,0.03430654148538279,-0.007530148700405589
730D,2023-05-07,2025-05-06,1501-2000,SHMC,66918,0.22512627394721899,0.0812636360919334,0.046056367494545565,0.051226874682447174,0.030036761409486235,-0.04959591654234881
730D,2023-08-05,2025-08-04,1501-2000,nonSHMC,264777,0.2523104348187343,0.09765198638854583,0.05662878573289976,0.06613112166086933,0.0315208647276765,-0.004114316644933339
730D,2023-08-05,2025-08-04,1501-2000,SHMC,65913,0.2301063523128973,0.08373158557492452,0.047153065404396705,0.05580082836466251,0.027930757210262013,-0.04597540833739075
730D,2023-11-03,2025-11-02,1501-2000,nonSHMC,264575,0.26208825474818104,0.10135878295379382,0.05913635075120476,0.06681659264858736,0.034542190305206465,-0.021042420536410766
730D,2023-11-03,2025-11-02,1501-2000,SHMC,66121,0.24346274254775335,0.08985042573463801,0.051602365360475494,0.05742502381996643,0.03242540191467159,-0.06641960603052713
730D,2024-02-01,2026-01-31,1501-2000,nonSHMC,266507,0.260758629229251,0.0979523989989006,0.05549572806718022,0.06069258968807573,0.03725980931082486,-0.05020160257384547
730D,2024-02-01,2026-01-31,1501-2000,SHMC,68119,0.24504176514628812,0.08722970096448862,0.049178643256653796,0.052892731836932425,0.03433696912755619,-0.09182932210135537
730D,2024-05-01,2026-05-01,1501-2000,nonSHMC,265194,0.2562991621228233,0.09578648084044133,0.05362489347421133,0.058108403659207976,0.03767807718123336,-0.06210155773951476
730D,2024-05-01,2026-05-01,1501-2000,SHMC,68667,0.24179008839762914,0.08595103907262586,0.047708506269387045,0.052091980136018755,0.0338590589366071,-0.09182932210135537
730D,2024-07-30,2026-07-30,1501-2000,nonSHMC,265655,0.2582936515405319,0.09784871355705708,0.0554704409854887,0.06001392783873821,0.03783478571831887,-0.05723480225407894
730D,2024-07-30,2026-07-30,1501-2000,SHMC,68230,0.2391470027846988,0.08632566319800675,0.04817528946211344,0.05411109482632273,0.03221456837168401,-0.08652856629438241
expanding,2020-06-01,2026-08-23,501-750,nonSHMC,394121,0.22347705400118237,0.06773808043722614,0.030480486957051262,0.037945199570690216,0.029792880866535913,-0.05486215589483163
expanding,2020-06-01,2026-08-23,501-750,SHMC,88374,0.18453391268925248,0.05111231810260936,0.021793740240342183,0.025426030280399213,0.025686287822210153,-0.08599388841746454
expanding,2020-06-01,2026-08-23,751-1000,nonSHMC,413990,0.233056354018213,0.07408391507041233,0.03385347472161163,0.045899659412063094,0.028184255658349235,-0.03825664109093954
expanding,2020-06-01,2026-08-23,751-1000,SHMC,97438,0.20784498860814057,0.06007922986925019,0.026755475276586137,0.034432151727252204,0.02564707814199799,-0.08887762566705752
expanding,2020-06-01,2026-08-23,1001-1500,nonSHMC,827427,0.2272127933944626,0.07490691021685297,0.03670897855641646,0.0474337917423531,0.027473118474499864,-0.02934846061157792
expanding,2020-06-01,2026-08-23,1001-1500,SHMC,198353,0.20280509999848753,0.06162750248294707,0.028837476619965417,0.0371811870755673,0.024446315407379772,-0.07071678430221057
expanding,2020-06-01,2026-08-23,1501-2000,nonSHMC,815467,0.23701388284259203,0.0942735880176635,0.05512301540099109,0.06009807876958847,0.03417550924807503,0.0
expanding,2020-06-01,2026-08-23,1501-2000,SHMC,203096,0.21264820577460905,0.07918915192815221,0.04577638161263639,0.050119155473273724,0.029069996454878483,-0.02064072984194626
