lens,value,rank_band,n,n_assets,p_ge1s,p_ge2s,p_ge3s,p_ge4s,med_z,p90_z,p95_z,p99_z,baseline_ge3s,zstat,pvalue,sig_bh5,lift_ge3s
sector,xdc,1001-1500,323,1,0.25077399380804954,0.11145510835913312,0.034055727554179564,0.015479876160990712,0.3940807027109562,2.051475734041116,2.3713760564301274,4.538674205546129,0.023030417945931754,1.321,0.18650358864244188,False,0.01102530960824781
sector,xrp,1001-1500,340,3,0.18235294117647058,0.03823529411764706,0.0058823529411764705,0.0,0.41180348546756806,1.3072716321549795,1.81329075373885,2.7225401811876195,0.023030417945931754,-2.108,0.03503412064146823,False,-0.017148065004755284
sector,yield-farming,1001-1500,2688,21,0.20647321428571427,0.06101190476190476,0.025297619047619048,0.013764880952380952,0.4448719068507024,1.4851177676569651,2.1589393957803638,4.510351464605573,0.023030417945931754,0.784,0.4332549264781701,False,0.002267201101687294
sector,zero-knowledge-proofs,1001-1500,1117,11,0.19516562220232767,0.03939122649955237,0.012533572068039392,0.005371530886302597,0.43675141881136254,1.435450069758633,1.8383840949515373,3.2927980444349787,0.023030417945931754,-2.339,0.019345538220513804,False,-0.010496845877892362
sector,nan,1001-1500,204725,1825,0.19466113078519967,0.0625522041763341,0.027861765783367933,0.015498839907192575,0.3534607078891358,1.5463950798319,2.2437683145865757,4.9769718035343296,0.023030417945931754,14.573,4.1443442855549494e-48,True,0.004831347837436179
sector,adult,1501-2000,352,3,0.29545454545454547,0.07954545454545454,0.014204545454545454,0.005681818181818182,0.5286034809701028,1.8140206446078593,2.331345892593262,3.32424041267825,0.02247902167737205,-1.047,0.2949734730118897,False,-0.008274476222826595
sector,ai-big-data,1501-2000,32987,256,0.20980992512201777,0.057204353230060324,0.021978355109588624,0.010913390123381939,0.4262142026657952,1.5319511084214235,2.1234396734244676,4.090915927253309,0.02247902167737205,-0.613,0.5395890251065717,False,-0.0005006665677834247
sector,alameda-research-portfolio,1501-2000,433,1,0.18244803695150116,0.06004618937644342,0.025404157043879907,0.016166281755196306,0.3764869355802945,1.4079315284309286,2.357169932367054,5.597633927011775,0.02247902167737205,0.411,0.681352533009197,False,0.0029251353665078576
sector,algorand,1501-2000,513,3,0.24171539961013644,0.07212475633528265,0.029239766081871343,0.01364522417153996,0.4118443855773794,1.567789566510441,2.289825655474408,4.240136959310887,0.02247902167737205,1.033,0.3016026384585626,False,0.006760744404499294
sector,amm,1501-2000,293,4,0.23208191126279865,0.06143344709897611,0.03754266211604096,0.0034129692832764505,0.43703858394927575,1.5461998183136008,2.2820458867172824,3.731147470885931,0.02247902167737205,1.739,0.08195560110575997,False,0.01506364043866891
sector,analytics,1501-2000,573,3,0.2006980802792321,0.038394415357766144,0.012216404886561954,0.006980802792321117,0.43745795920344077,1.3753624953701054,1.736221652796509,3.4751844821659916,0.02247902167737205,-1.657,0.09747229653010052,False,-0.010262616790810095
sector,aptos,1501-2000,390,3,0.18461538461538463,0.05128205128205128,0.023076923076923078,0.010256410256410256,0.3776363423244681,1.6379516060929857,2.003446046766985,4.056906848136129,0.02247902167737205,0.08,0.9365120756645089,False,0.0005979013995510291
sector,arbitrum,1501-2000,1062,18,0.1864406779661017,0.07156308851224105,0.02919020715630885,0.014124293785310734,0.32004415695765154,1.623524037127488,2.3819537333553416,4.69401733554888,0.02247902167737205,1.475,0.14010505850262234,False,0.006711185478936801
sector,arbitrum-ecosytem,1501-2000,852,9,0.22300469483568075,0.0715962441314554,0.02699530516431925,0.014084507042253521,0.37987444087335903,1.623505154892999,2.360788816882283,4.374392743423683,0.02247902167737205,0.889,0.3738408224291587,False,0.004516283486947201
sector,argentina,1501-2000,274,1,0.15328467153284672,0.032846715328467155,0.010948905109489052,0.010948905109489052,0.29472541473386316,1.264402724104774,1.6170214960419826,2.9869423999225186,0.02247902167737205,-1.288,0.1979097480806452,False,-0.011530116567882998
sector,art,1501-2000,2621,13,0.17588706600534149,0.04769172071728348,0.026325829835940482,0.016024418161007248,0.3291605561695601,1.3894237340351592,1.971793324673982,5.171386843785511,0.02247902167737205,1.329,0.18399204512522693,False,0.003846808158568433
sector,asset-management,1501-2000,13985,64,0.19006077940650698,0.059492313192706474,0.02452627815516625,0.012084376117268501,0.3639257324326144,1.523408244874504,2.205266477544445,4.386041727302418,0.02247902167737205,1.633,0.10241715837282048,False,0.002047256477794201
sector,avalanche,1501-2000,3656,24,0.187363238512035,0.06044857768052517,0.02735229759299781,0.01477024070021882,0.3528686942877759,1.4927214233722994,2.251497989726221,4.6860550457638155,0.02247902167737205,1.988,0.046833984922821245,False,0.0048732759156257625
sector,base,1501-2000,1755,29,0.1754985754985755,0.042735042735042736,0.016524216524216526,0.010256410256410256,0.3949027374785719,1.4126080361325715,1.8846344379962834,3.9660251150762464,0.02247902167737205,-1.683,0.09239740830056155,False,-0.0059548051531555235
sector,binance-chain,1501-2000,1660,20,0.22289156626506024,0.06445783132530121,0.030120481927710843,0.016265060240963854,0.42572720886111803,1.597676784348222,2.3349991698995787,4.900287202797857,0.02247902167737205,2.1,0.035703597132195765,False,0.007641460250338794
sector,binance-coin,1501-2000,299,1,0.1505016722408027,0.03678929765886288,0.013377926421404682,0.013377926421404682,0.33441312403933227,1.2241443412383175,1.7320850391700047,4.014792724592352,0.02247902167737205,-1.062,0.2883988871107963,False,-0.009101095255967367
sector,binance-labs-portfolio,1501-2000,307,3,0.18892508143322476,0.035830618892508145,0.006514657980456026,0.006514657980456026,0.517670602118798,1.3906605080960435,1.7395968225164555,2.865101690913173,0.02247902167737205,-1.887,0.05916198858620033,False,-0.015964363696916024
sector,binance-smart-chain,1501-2000,8631,130,0.19823890626810334,0.05654037770826092,0.023983315954118872,0.012049588691924459,0.386308960581572,1.5130210352767468,2.133864479071287,4.513756773522974,0.02247902167737205,0.943,0.34579205063085494,False,0.0015042942767468231
sector,bluezilla,1501-2000,238,1,0.23949579831932774,0.04201680672268908,0.02100840336134454,0.012605042016806723,0.5125270326881082,1.544716348272968,1.9252409605158205,4.75124675252998,0.02247902167737205,-0.153,0.8783579091651589,False,-0.0014706183160275096
sector,bnb-chain,1501-2000,26020,197,0.20607225211375865,0.06360491929285166,0.025403535741737125,0.013873943120676403,0.3831068577829868,1.5767075916985405,2.248243596934588,4.617895793764407,0.02247902167737205,3.182,0.0014605680894512949,True,0.0029245140643650754
sector,cardano,1501-2000,671,4,0.22801788375558868,0.04918032786885246,0.014903129657228018,0.00894187779433681,0.4607475188152482,1.5172956556238373,1.9774922024102346,3.9169171087955212,0.02247902167737205,-1.324,0.1855482999201501,False,-0.007575892020144031
sector,centralized-exchange,1501-2000,3294,15,0.19429265330904674,0.06860959319975714,0.030358227079538554,0.014875531268973893,0.34252166030007336,1.6088640112046262,2.3502252420580367,4.75811771583953,0.02247902167737205,3.051,0.002283461108428958,True,0.007879205402166505
sector,coinbase-ventures-portfolio,1501-2000,308,2,0.2435064935064935,0.07792207792207792,0.02922077922077922,0.016233766233766232,0.3869025759928306,1.6804454526083903,2.490266531635102,4.284097262105697,0.02247902167737205,0.798,0.4247704137684619,False,0.006741757543407171
sector,collectibles-nfts,1501-2000,60012,278,0.20484236486036125,0.0602879424115177,0.024178497633806573,0.012464173831900287,0.40134357988517755,1.5483195160944783,2.1904041488183315,4.365579180686298,0.02247902167737205,2.809,0.004976498524311855,True,0.0016994759564345242
sector,commodities,1501-2000,941,3,0.25292242295430395,0.0669500531349628,0.01700318809776833,0.010626992561105207,0.43284500368047485,1.675314253545593,2.128074530306523,4.120291001490685,0.02247902167737205,-1.133,0.25714480037454723,False,-0.005475833579603719
sector,communications-social-media,1501-2000,6581,53,0.19404345844096643,0.05531074304816897,0.023096793800334296,0.013219875398875551,0.4029493061665205,1.4812517917395658,2.109967266866582,4.710267330409014,0.02247902167737205,0.338,0.7353011265412712,False,0.0006177721229622471
sector,content-creation,1501-2000,1078,12,0.19666048237476808,0.0575139146567718,0.030612244897959183,0.016697588126159554,0.3778845880059781,1.5224947296648763,2.179483192043364,4.647568835895685,0.02247902167737205,1.801,0.07163321379499224,False,0.008133223220587134
sector,cosmos,1501-2000,7212,35,0.20951192457016085,0.059900166389351084,0.022185246810870772,0.012063227953410981,0.416462545102779,1.5668738945219254,2.1627831520803324,4.194955862253338,0.02247902167737205,-0.168,0.8663452513527152,False,-0.0002937748665012771
sector,crowdfunding,1501-2000,1474,7,0.17435549525101765,0.048846675712347354,0.025780189959294438,0.015603799185888738,0.3382953743762377,1.38508744515479,1.938104699910135,5.165466860395807,0.02247902167737205,0.855,0.3925527341419838,False,0.0033011682819223884
sector,cybersecurity,1501-2000,3336,16,0.19814148681055155,0.05905275779376499,0.024580335731414868,0.011990407673860911,0.3657825093454057,1.54798840198371,2.2127407322452113,4.544942556320995,0.02247902167737205,0.819,0.4129280660480743,False,0.002101314054042819
sector,dag,1501-2000,1042,7,0.23032629558541268,0.06333973128598848,0.025911708253358926,0.013435700575815739,0.4563584636553928,1.6119809643484395,2.2480212344183323,4.248271580868771,0.02247902167737205,0.748,0.45475653948974415,False,0.003432686575986877
sector,dao,1501-2000,2924,26,0.2028043775649795,0.06908344733242135,0.032147742818057455,0.016073871409028728,0.3638555633241455,1.5901382248185445,2.3593625219923737,5.103113801948612,0.02247902167737205,3.527,0.00042029015072178523,True,0.009668721140685406
sector,dao-maker,1501-2000,1162,6,0.1944922547332186,0.05679862306368331,0.019793459552495698,0.010327022375215147,0.30239368850340675,1.5043382922900481,2.180344391295052,4.053557626243003,0.02247902167737205,-0.618,0.5368585156087267,False,-0.0026855621248763513
sector,dapp,1501-2000,662,5,0.19788519637462235,0.0513595166163142,0.030211480362537766,0.019637462235649546,0.41496992845813185,1.5230649624670076,2.063479593659378,4.882726186859175,0.02247902167737205,1.342,0.17955357510728975,False,0.007732458685165717
sector,decentralized-exchange,1501-2000,2079,23,0.2202982202982203,0.06541606541606541,0.025012025012025013,0.012025012025012025,0.35768492001429614,1.633519812777077,2.3644723828085055,4.185078856926055,0.02247902167737205,0.779,0.43590173112920483,False,0.002533003334652964
sector,decentralized-exchange-dex-token,1501-2000,7873,55,0.18607900419154072,0.05664930776070113,0.024133113171599135,0.012701638511367967,0.3288411850813927,1.4894206395314544,2.1106296296600338,4.593637614641581,0.02247902167737205,0.99,0.3221265276959836,False,0.0016540914942270862
sector,defi,1501-2000,67932,582,0.2063239710298534,0.059677324383206734,0.02347936171465583,0.011997291409056116,0.39047184506199345,1.559916663941654,2.167358537984267,4.336125930321913,0.02247902167737205,1.759,0.07860002940584887,False,0.0010003400372837826
sector,defi-index,1501-2000,339,1,0.25073746312684364,0.06489675516224189,0.011799410029498525,0.0058997050147492625,0.5064009693255387,1.6054813347392445,2.2072322147305843,3.0138931418660806,0.02247902167737205,-1.326,0.18467786707207923,False,-0.010679611647873524
sector,derivatives,1501-2000,706,4,0.22662889518413598,0.06515580736543909,0.024079320113314446,0.0113314447592068,0.45323708252954564,1.619872759475052,2.199105286030357,4.044086950766448,0.02247902167737205,0.287,0.774228829859532,False,0.0016002984359423968
sector,desci,1501-2000,255,2,0.24313725490196078,0.058823529411764705,0.011764705882352941,0.0,0.5418162304038674,1.6580300119175178,2.025884868938037,2.976640008427094,0.02247902167737205,-1.154,0.2484163126195933,False,-0.010714315795019108
sector,dex,1501-2000,267,3,0.15730337078651685,0.056179775280898875,0.0299625468164794,0.00749063670411985,0.31277288124415203,1.5210257750506573,2.109965021510946,3.8494874262357723,0.02247902167737205,0.825,0.40941887311243297,False,0.007483525139107352
sector,distributed-computing,1501-2000,3918,23,0.1942317508933129,0.06431852986217458,0.029606942317508933,0.01633486472690148,0.36500176705856535,1.541776842462329,2.3449640004208963,4.912893303449157,0.02247902167737205,3.01,0.0026138584623158875,True,0.007127920640136884
sector,dpos,1501-2000,3537,11,0.19338422391857507,0.059655074922250494,0.024314390726604466,0.01413627367825841,0.3782006743058348,1.4865615618432362,2.1181954834953562,4.922739805793237,0.02247902167737205,0.736,0.4615126741075093,False,0.0018353690492324166
sector,duckstarter,1501-2000,623,7,0.17174959871589085,0.04173354735152488,0.02086677367576244,0.014446227929373997,0.3774794437589601,1.3510098601743965,1.7830471950442637,4.482496978323899,0.02247902167737205,-0.271,0.7860284735082036,False,-0.0016122480016096084
sector,dwf-labs-portfolio,1501-2000,1865,14,0.20911528150134048,0.06166219839142091,0.02198391420911528,0.013941018766756031,0.419647527846563,1.594110254782781,2.153090358184569,4.564831765379226,0.02247902167737205,-0.144,0.8853105793126773,False,-0.0004951074682567683
sector,education,1501-2000,2271,15,0.19418758256274768,0.057243505063848524,0.023778071334214,0.012329370321444297,0.36746048511582463,1.4792525403380907,2.1515292304982054,4.279450338089537,0.02247902167737205,0.418,0.6762240685477423,False,0.0012990496568419524
sector,elrond,1501-2000,234,1,0.3247863247863248,0.05555555555555555,0.017094017094017096,0.004273504273504274,0.6428887833507082,1.7330501683782504,2.0108175090665616,3.3983981490431083,0.02247902167737205,-0.556,0.5784143267911477,False,-0.005385004583354953
sector,energy,1501-2000,2936,11,0.1794959128065395,0.052452316076294275,0.02316076294277929,0.014645776566757493,0.35440864343802214,1.4328250099429658,2.036253456440159,4.743465172686738,0.02247902167737205,0.249,0.8032070453189409,False,0.0006817412654072409
sector,enterprise-solutions,1501-2000,381,9,0.1889763779527559,0.08136482939632546,0.047244094488188976,0.02099737532808399,0.27225624045698454,1.7736043215653718,2.897542527002179,6.09376430692729,0.02247902167737205,3.261,0.0011102135762275933,True,0.024765072810816927
sector,entertainment,1501-2000,1265,12,0.21106719367588933,0.057707509881422925,0.023715415019762844,0.015019762845849802,0.421126228273478,1.5077572367375631,2.0652433900395923,4.580004927667361,0.02247902167737205,0.297,0.7667306974070357,False,0.001236393342390795
sector,ethereum,1501-2000,39134,427,0.20043951551080902,0.06181325701436091,0.025272141871518373,0.01349210405274186,0.37496555405095294,1.553851043448615,2.2099052706994398,4.481325881988017,0.02247902167737205,3.727,0.0001934060304322292,True,0.0027931201941463236
sector,events,1501-2000,945,4,0.23386243386243386,0.07513227513227513,0.031746031746031744,0.013756613756613757,0.46279756860094606,1.7237292335516354,2.412552012782492,4.240019952053433,0.02247902167737205,1.922,0.05463337714239143,False,0.009267010068659695
sector,exnetwork-capital-portfolio,1501-2000,958,6,0.19832985386221294,0.06993736951983298,0.029227557411273485,0.015657620041753653,0.4004433758296644,1.6786464693660053,2.346385327810038,4.405614266815994,0.02247902167737205,1.409,0.1588068045606581,False,0.006748535733901436
sector,fan-token,1501-2000,4201,25,0.2130445132111402,0.05712925493930017,0.019995239228755058,0.008807426803142109,0.4604058196580148,1.5642761796951452,2.113129909509354,3.7008351317002433,0.02247902167737205,-1.086,0.2774697842107897,False,-0.002483782448616991
sector,fantom,1501-2000,598,3,0.2040133779264214,0.06354515050167224,0.028428093645484948,0.016722408026755852,0.2532183128697987,1.5542126084678,2.2524359666411113,5.4165323318279315,0.02247902167737205,0.981,0.3263932817746883,False,0.005949071968112899
sector,fashion,1501-2000,626,2,0.2476038338658147,0.07348242811501597,0.01757188498402556,0.007987220447284345,0.500260422068606,1.7006272548030446,2.1316147416470104,3.3441886988566125,0.02247902167737205,-0.828,0.4075266309596485,False,-0.004907136693346491
sector,filesharing,1501-2000,302,4,0.17218543046357615,0.06622516556291391,0.023178807947019868,0.013245033112582781,0.25681931495338317,1.5742006064031024,2.3208012928885946,5.943351053830552,0.02247902167737205,0.082,0.9346161835032387,False,0.0006997862696478188
sector,food-beverage,1501-2000,590,2,0.26101694915254237,0.06440677966101695,0.023728813559322035,0.00847457627118644,0.44859521208821296,1.6131336076115659,2.194231226705713,3.7717272658704912,0.02247902167737205,0.205,0.8377350165384274,False,0.0012497918819499854
sector,gambling,1501-2000,6546,41,0.18835930339138404,0.060647723800794376,0.02383134738771769,0.013137794072716162,0.35803582454194594,1.493471738224939,2.1513689465865418,4.359156709281147,0.02247902167737205,0.738,0.46045125304528645,False,0.0013523257103456414
sector,gaming,1501-2000,23272,163,0.19899449982811962,0.05981436919903747,0.026168786524578894,0.013965280165005157,0.3831283071879913,1.5548582754557414,2.1899841984444555,4.588638860547236,0.02247902167737205,3.797,0.00014633804220753554,True,0.0036897648472068445
sector,hardware,1501-2000,944,6,0.1896186440677966,0.0635593220338983,0.023305084745762712,0.009533898305084746,0.32081189653485304,1.470844201493401,2.2391978732566735,3.8786456568958707,0.02247902167737205,0.171,0.8640529629381324,False,0.0008260630683906631
sector,health,1501-2000,4410,21,0.17573696145124718,0.05691609977324263,0.024036281179138322,0.013832199546485261,0.30541309498346636,1.4564531191056207,2.1231738638028035,4.527453532313853,0.02247902167737205,0.698,0.48540520897713346,False,0.0015572595017662727
sector,heco,1501-2000,546,2,0.17399267399267399,0.05311355311355311,0.020146520146520148,0.016483516483516484,0.3437508148945768,1.4556013298489106,2.1052032188547103,6.108898819234383,0.02247902167737205,-0.368,0.7131140614244053,False,-0.0023325015308519013
sector,hospitality,1501-2000,1116,6,0.16487455197132617,0.06362007168458782,0.02867383512544803,0.017025089605734768,0.25453986630296377,1.4288758138577156,2.3046861489307036,5.590712573923926,0.02247902167737205,1.396,0.1626920725368488,False,0.0061948134480759795
sector,hybrid-pos-pop,1501-2000,214,1,0.14953271028037382,0.06542056074766354,0.04672897196261682,0.028037383177570093,0.2543346422791527,1.3723767628717884,2.732139872459857,5.2041266157969,0.02247902167737205,2.393,0.01670539572122391,False,0.02424995028524477
sector,hybrid-pow-npos,1501-2000,309,1,0.2168284789644013,0.05501618122977346,0.032362459546925564,0.009708737864077669,0.47160294871993114,1.5029756029541435,2.052723950958147,3.822786363847553,0.02247902167737205,1.172,0.24118847707300228,False,0.009883437869553514
sector,hybrid-pow-pos,1501-2000,6498,51,0.14342874730686364,0.05909510618651893,0.02723915050784857,0.017851646660510926,0.21086473992996244,1.331348200366966,2.228148940072369,5.400837142512894,0.02247902167737205,2.589,0.009638052676845778,True,0.00476012883047652
sector,icp,1501-2000,787,3,0.21728081321473952,0.054637865311308764,0.025412960609911054,0.010165184243964422,0.4755537247130561,1.4573291151943004,2.08601727926246,3.8794317309488546,0.02247902167737205,0.555,0.5787253147907546,False,0.002933938932539005
sector,injective,1501-2000,816,3,0.19852941176470587,0.06740196078431372,0.022058823529411766,0.012254901960784314,0.37412025014964556,1.6039234993743814,2.141540021852401,4.285481555316521,0.02247902167737205,-0.081,0.9354623517601373,False,-0.000420198147960283
sector,insurance,1501-2000,2100,7,0.22428571428571428,0.07142857142857142,0.023809523809523808,0.01,0.4699374794379084,1.6617941661022817,2.2409406894295243,3.99690752375786,0.02247902167737205,0.411,0.6808423163371324,False,0.001330502132151759
sector,interoperability,1501-2000,860,13,0.19767441860465115,0.05232558139534884,0.018604651162790697,0.0069767441860465115,0.41928055243852275,1.4600155895060984,2.0098492015914253,3.6463101831041103,0.02247902167737205,-0.766,0.44339305389468964,False,-0.0038743705145813517
sector,iot,1501-2000,1826,10,0.16100766703176342,0.05147864184008762,0.0208105147864184,0.008214676889375685,0.2803812904191272,1.378986172387742,2.0160696602299755,3.774301289244198,0.02247902167737205,-0.481,0.6305310069130341,False,-0.0016685068909536478
sector,iotex,1501-2000,565,1,0.23716814159292035,0.05663716814159292,0.021238938053097345,0.005309734513274336,0.5680100497917092,1.49771171726786,2.0878490714737223,3.719827373395229,0.02247902167737205,-0.199,0.8423808509018827,False,-0.0012400836242747043
sector,jobs,1501-2000,415,6,0.19759036144578312,0.05301204819277108,0.021686746987951807,0.012048192771084338,0.43098839330800476,1.4964877303919122,2.02544941880072,4.200353241360309,0.02247902167737205,-0.109,0.9132976756315877,False,-0.0007922746894202422
sector,klaytn,1501-2000,1718,10,0.21478463329452852,0.07450523864959255,0.03143189755529686,0.018626309662398137,0.3477559497960031,1.7099502018279056,2.4707132248551145,4.980981581626511,0.02247902167737205,2.503,0.012302216697978662,False,0.008952875877924808
sector,kommunitas-launchpad,1501-2000,623,2,0.16693418940609953,0.04654895666131621,0.012841091492776886,0.006420545746388443,0.4313206716540037,1.4842058258681166,1.8677614197915693,3.0457465172894174,0.02247902167737205,-1.623,0.10462333333272539,False,-0.009637930184595163
sector,launchpad,1501-2000,6218,24,0.23367642328723062,0.0553232550659376,0.017368928916050175,0.008684464458025088,0.4814558403498248,1.6058793518076975,2.0835835170728094,3.702871347490059,0.02247902167737205,-2.718,0.006561209174920778,True,-0.005110092761321874
sector,launchzone,1501-2000,584,3,0.11472602739726027,0.04280821917808219,0.023972602739726026,0.017123287671232876,0.1977782687210786,1.0695542088459098,1.7378591425150498,7.219157029084212,0.02247902167737205,0.243,0.8076248120913605,False,0.001493581062353977
sector,layer-1,1501-2000,1216,13,0.21792763157894737,0.06743421052631579,0.027138157894736843,0.009046052631578948,0.379962717177353,1.5647852516225735,2.2167348615104783,3.9615999378415365,0.02247902167737205,1.096,0.27306784651838034,False,0.004659136217364794
sector,logistics,1501-2000,2018,7,0.20069375619425173,0.05153617443012884,0.022299306243805748,0.012388503468780971,0.3986390708345765,1.5085740118003677,2.0100639970954703,4.433058998274809,0.02247902167737205,-0.054,0.956567020917487,False,-0.00017971543356630135
sector,loyalty,1501-2000,850,5,0.17647058823529413,0.05411764705882353,0.02588235294117647,0.010588235294117647,0.394029692655238,1.441365774978657,2.1270441747779407,3.9169117654499392,0.02247902167737205,0.669,0.5032637145811676,False,0.0034033312638044218
sector,marketing,1501-2000,5463,25,0.20483250961010435,0.06534870950027458,0.026908292147171883,0.012264323631704191,0.3710299472619009,1.5920281723552983,2.2848729877987157,4.452592843864768,0.02247902167737205,2.208,0.027209915383063606,False,0.0044292704697998335
sector,marketplace,1501-2000,22782,94,0.19045737863225354,0.058247739443420245,0.02444912650337986,0.012553770520586429,0.33335125303234103,1.5065486738517317,2.155849241781567,4.4378245274835715,0.02247902167737205,2.006,0.044854974760877984,False,0.001970104826007811
sector,masternodes,1501-2000,3261,20,0.19411223551057957,0.05795768169273229,0.02177246243483594,0.011039558417663294,0.3981532618920896,1.548563286399959,2.1089528800809894,4.082773543668083,0.02247902167737205,-0.272,0.785475897112437,False,-0.0007065592425361082
sector,media,1501-2000,9610,43,0.18636836628511966,0.06368366285119667,0.027263267429760665,0.013943808532778356,0.3240117146203195,1.5325108773927572,2.2621581105165762,4.743777619554087,0.02247902167737205,3.164,0.0015566762709192169,True,0.004784245752388616
sector,medium-of-exchange,1501-2000,5208,22,0.19719662058371737,0.06835637480798772,0.025537634408602152,0.014592933947772658,0.2800937879046296,1.5622500316071959,2.3191778087812964,4.567854829318665,0.02247902167737205,1.489,0.1364751484947664,False,0.003058612731230103
sector,memes,1501-2000,50328,623,0.19814020028612303,0.0531314576378954,0.020445875059608966,0.00987521856620569,0.3949965886354997,1.4769184151959407,2.0519308278495316,3.985106369861896,0.02247902167737205,-3.077,0.0020912367115742585,True,-0.0020331466177630833
sector,metaverse,1501-2000,1705,10,0.2064516129032258,0.05278592375366569,0.01994134897360704,0.007624633431085044,0.4440970174111572,1.4687837069502587,2.097758858818656,3.735454822421868,0.02247902167737205,-0.707,0.47964069015080024,False,-0.0025376727037650093
sector,mineable,1501-2000,108113,457,0.19290927085549378,0.06155596459260219,0.025750834774726443,0.014059363813787426,0.3165113636468401,1.5427908402063968,2.2140660756655155,4.683217753520752,0.02247902167737205,7.257,3.94862835308231e-13,True,0.003271813097354394
sector,move-to-earn,1501-2000,720,2,0.18472222222222223,0.05694444444444444,0.029166666666666667,0.011111111111111112,0.3979641128200484,1.48086210182384,2.1233340409172152,4.588841012198891,0.02247902167737205,1.211,0.22606259335671375,False,0.006687644989294618
sector,music,1501-2000,688,4,0.1816860465116279,0.061046511627906974,0.027616279069767442,0.02180232558139535,0.26560660400441305,1.4340980121538922,2.1535725890199364,5.640558665007848,0.02247902167737205,0.909,0.363339171002773,False,0.005137257392395393
sector,mvb,1501-2000,919,2,0.176278563656148,0.05331882480957562,0.023939064200217627,0.01632208922742111,0.37188677886913846,1.396335827777912,2.0933406668303456,4.400925281113427,0.02247902167737205,0.299,0.7652548611438099,False,0.0014600425228455775
sector,near-protocol,1501-2000,293,3,0.26621160409556316,0.07167235494880546,0.023890784982935155,0.010238907849829351,0.5433528860141451,1.578676725045886,2.528290445066417,3.5409319238474555,0.02247902167737205,0.163,0.8705017818441891,False,0.001411763305563106
sector,okex-blockdream-ventures-portfolio,1501-2000,480,4,0.22291666666666668,0.0625,0.010416666666666666,0.00625,0.4554426424014498,1.5495625172226941,2.099913607198474,2.916738695936955,0.02247902167737205,-1.783,0.07461996664732999,False,-0.012062355010705383
sector,okx-ventures-portfolio,1501-2000,403,3,0.2531017369727047,0.07196029776674938,0.02977667493796526,0.01240694789081886,0.523473128280322,1.713367393548705,2.3988956958896797,4.500474264923992,0.02247902167737205,0.988,0.3230110867889028,False,0.007297653260593211
sector,olympus-pro,1501-2000,655,1,0.22900763358778625,0.06870229007633588,0.021374045801526718,0.012213740458015267,0.4628623497565407,1.6577868046496629,2.332607556220008,4.281631028413739,0.02247902167737205,-0.191,0.8487017941457486,False,-0.0011049758758453314
sector,optimism,1501-2000,627,3,0.20095693779904306,0.04146730462519936,0.02073365231259968,0.009569377990430622,0.3547298141043783,1.3080126052479673,1.8325590172576232,3.7881084587906426,0.02247902167737205,-0.295,0.7681249404102608,False,-0.0017453693647723686
sector,oracles,1501-2000,3491,14,0.19650529934116298,0.05814952735605844,0.02492122600973933,0.010885133199656259,0.3790766882662326,1.5198598951805735,2.1376209716655428,4.291044168458172,0.02247902167737205,0.973,0.33033913496612555,False,0.0024422043323672794
sector,osmosis,1501-2000,500,6,0.226,0.074,0.032,0.014,0.44593047966813715,1.5337061349280083,2.3336457044126364,4.769096975939202,0.02247902167737205,1.436,0.1509455238515863,False,0.009520978322627952
sector,oxbull,1501-2000,306,1,0.16993464052287582,0.0392156862745098,0.02287581699346405,0.013071895424836602,0.39676986687992144,1.2688779283672509,1.717225492964585,6.187239049471002,0.02247902167737205,0.047,0.9626528998748157,False,0.00039679531609200167
sector,payments,1501-2000,3155,21,0.17717908082408876,0.059904912836767035,0.022820919175911253,0.012995245641838352,0.1940958327359487,1.511538890218612,2.1506314208268127,4.275482727506214,0.02247902167737205,0.13,0.8969209436342994,False,0.0003418974985392037
sector,philanthropy,1501-2000,1074,4,0.1713221601489758,0.05027932960893855,0.017690875232774673,0.00931098696461825,0.2886984471849625,1.4165039959100174,1.9939012177623825,3.910536884608473,0.02247902167737205,-1.059,0.2897976131939365,False,-0.004788146444597376
sector,platform,1501-2000,35629,163,0.18751578770103006,0.058996884560330067,0.024895450335400936,0.012770495944315024,0.3364326071001439,1.4918435441399776,2.1605238748475966,4.4778380243005715,0.02247902167737205,3.077,0.002091124390891189,True,0.0024164286580288866
sector,play-to-earn,1501-2000,846,6,0.18085106382978725,0.0591016548463357,0.02127659574468085,0.0070921985815602835,0.3501774067373762,1.424105252946113,2.1175993745759665,3.7406621285648374,0.02247902167737205,-0.236,0.8134833625616568,False,-0.0012024259326911986
sector,polkadot,1501-2000,4137,18,0.2035291273869954,0.0584964950447184,0.021513173797437758,0.01015228426395939,0.4030604632756189,1.5427012142015497,2.15358345479852,4.024528063042639,0.02247902167737205,-0.419,0.675155685304469,False,-0.0009658478799342909
sector,polkafoundry-red-kite,1501-2000,273,1,0.10989010989010989,0.03296703296703297,0.014652014652014652,0.007326007326007326,0.2260329317581608,1.0057720146465132,1.5825973997115599,3.280348127392549,0.02247902167737205,-0.872,0.3829796357283932,False,-0.007827007025357397
sector,polkastarter,1501-2000,2551,10,0.1893375147001176,0.05096040768326147,0.02156017248137985,0.012152097216777734,0.35019786581575557,1.497693659149158,2.0132293509131958,4.235944726161939,0.02247902167737205,-0.313,0.7542240472067205,False,-0.0009188491959921975
