event_id,price_recovery_day,pre_rank_state,rank_outcome,fwd_rank_vel_14d,price_recovered,rank_recovered
LF2EV_7463_20241225,1.0,RANK_DETERIORATING,RANK_RECOVERY,58.0,0,1
LF2EV_7463_20241228,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-26.0,0,0
LF2EV_7503_20210706,1.0,RANK_DETERIORATING,RANK_RECOVERY,-82.0,0,1
LF2EV_7503_20210809,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-165.0,0,0
LF2EV_7505_20250220,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-55.0,0,0
LF2EV_7505_20250529,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-97.0,1,0
LF2EV_7509_20210714,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-99.0,1,0
LF2EV_7552_20211017,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,32.0,0,0
LF2EV_7590_20231004,2.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-4.0,1,0
LF2EV_7591_20221021,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-110.0,0,0
LF2EV_7616_20230429,2.0,RANK_DETERIORATING,RANK_RECOVERY,-60.0,0,1
LF2EV_7654_20240211,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,137.0,1,0
LF2EV_7664_20211207,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,105.0,0,0
LF2EV_7677_20211211,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-86.0,1,0
LF2EV_7725_20210529,,RANK_IMPROVING,RANK_RECOVERY,36.0,0,1
LF2EV_7726_20210904,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-51.0,0,0
LF2EV_7776_20210815,5.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,173.0,0,0
LF2EV_7813_20210426,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,39.0,0,0
LF2EV_7878_20250123,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-193.0,1,0
LF2EV_7882_20230104,5.0,RANK_IMPROVING,RANK_RECOVERY,185.0,1,1
LF2EV_7959_20211117,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-15.0,1,0
LF2EV_7959_20251004,3.0,RANK_DETERIORATING,RANK_RECOVERY,7.0,0,1
LF2EV_7960_20240204,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-23.0,1,0
LF2EV_7960_20240506,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-95.0,1,0
LF2EV_8004_20211109,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-91.0,1,0
LF2EV_8005_20210413,1.0,RANK_DETERIORATING,RANK_RECOVERY,-57.0,0,1
LF2EV_8005_20211105,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-73.0,1,0
LF2EV_8006_20210827,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-46.0,1,0
LF2EV_8016_20210416,14.0,RANK_IMPROVING,RANK_RECOVERY,18.0,1,1
LF2EV_8018_20210429,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,32.0,1,0
LF2EV_8024_20220409,,RANK_DETERIORATING,RANK_RECOVERY,-92.0,0,1
LF2EV_8026_20210724,5.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,24.0,0,0
LF2EV_8026_20220128,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-113.0,1,0
LF2EV_8027_20210323,1.0,RANK_STABLE,RANK_RECOVERY,20.0,1,1
LF2EV_8027_20211117,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-132.0,0,0
LF2EV_8028_20210811,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-79.0,1,0
LF2EV_8028_20211222,10.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,53.0,1,0
LF2EV_8034_20211108,1.0,RANK_DETERIORATING,RANK_RECOVERY,11.0,0,1
LF2EV_8044_20220825,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,17.0,0,0
LF2EV_8049_20250806,3.0,RANK_DETERIORATING,RANK_RECOVERY,-82.0,1,1
LF2EV_8066_20211215,3.0,RANK_DETERIORATING,RANK_RECOVERY,-23.0,0,1
LF2EV_8066_20230312,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,100.0,1,0
LF2EV_8066_20230418,1.0,RANK_DETERIORATING,RANK_RECOVERY,-136.0,1,1
LF2EV_8083_20220621,1.0,RANK_IMPROVING,RANK_RECOVERY,47.0,1,1
LF2EV_8100_20250409,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-137.0,1,0
LF2EV_8166_20210914,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,87.0,0,0
LF2EV_8166_20220211,1.0,RANK_IMPROVING,RANK_RECOVERY,173.0,1,1
LF2EV_8168_20210502,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-80.0,0,0
LF2EV_8202_20240120,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-39.0,0,0
LF2EV_8202_20240125,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-30.0,0,0
LF2EV_8214_20210628,1.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,122.0,1,0
LF2EV_8216_20231125,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,221.0,0,0
LF2EV_8236_20211222,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-39.0,0,0
LF2EV_8245_20220529,,RANK_IMPROVING,RANK_RECOVERY,208.0,0,1
LF2EV_8245_20220622,3.0,RANK_DETERIORATING,RANK_RECOVERY,143.0,1,1
LF2EV_8245_20240209,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-46.0,1,0
LF2EV_8271_20210415,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,250.0,0,0
LF2EV_8271_20231118,1.0,RANK_DETERIORATING,RANK_RECOVERY,34.0,1,1
LF2EV_8279_20220910,5.0,RANK_DETERIORATING,RANK_RECOVERY,-46.0,0,1
LF2EV_8292_20240426,1.0,RANK_DETERIORATING,RANK_RECOVERY,3.0,1,1
LF2EV_8295_20250101,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-165.0,1,0
LF2EV_8364_20211015,5.0,RANK_DETERIORATING,RANK_RECOVERY,-173.0,1,1
LF2EV_8384_20250228,,RANK_IMPROVING,RANK_RECOVERY,-80.0,0,1
LF2EV_8384_20250803,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-14.0,0,0
LF2EV_8399_20210901,1.0,RANK_DETERIORATING,RANK_RECOVERY,-110.0,1,1
LF2EV_8409_20210507,,RANK_DETERIORATING,RANK_RECOVERY,-147.0,0,1
LF2EV_8424_20221004,,RANK_IMPROVING,RANK_RECOVERY,19.0,0,1
LF2EV_8438_20230123,7.0,RANK_IMPROVING,RANK_RECOVERY,65.0,0,1
LF2EV_8489_20210505,1.0,RANK_DETERIORATING,RANK_RECOVERY,-59.0,1,1
LF2EV_8534_20260309,2.0,RANK_DETERIORATING,RANK_RECOVERY,-4.0,0,1
LF2EV_8534_20260317,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-87.0,0,0
LF2EV_8579_20210803,1.0,RANK_IMPROVING,RANK_RECOVERY,72.0,1,1
LF2EV_8602_20220320,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,76.0,0,0
LF2EV_8603_20220420,2.0,RANK_DETERIORATING,RANK_RECOVERY,-54.0,1,1
LF2EV_8616_20221202,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,84.0,0,0
LF2EV_8644_20210805,2.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,128.0,1,0
LF2EV_8669_20241020,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-188.0,1,0
LF2EV_8697_20210617,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,68.0,0,0
LF2EV_8707_20211130,,RANK_IMPROVING,RANK_RECOVERY,668.0,0,1
LF2EV_8707_20230519,,RANK_IMPROVING,RANK_RECOVERY,12.0,0,1
LF2EV_8710_20210514,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-42.0,0,0
LF2EV_8755_20210922,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-64.0,0,0
LF2EV_8755_20210923,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-182.0,0,0
LF2EV_8771_20210711,1.0,RANK_IMPROVING,RANK_RECOVERY,-26.0,1,1
LF2EV_8771_20210821,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-59.0,1,0
LF2EV_8771_20220322,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-24.0,0,0
LF2EV_8771_20220324,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-38.0,0,0
LF2EV_8771_20220428,2.0,RANK_IMPROVING,RANK_RECOVERY,22.0,1,1
LF2EV_8771_20220705,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-8.0,1,0
LF2EV_8771_20221204,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-22.0,1,0
LF2EV_8771_20230622,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,7.0,0,0
LF2EV_8771_20240809,3.0,RANK_IMPROVING,RANK_RECOVERY,42.0,1,1
LF2EV_8771_20250227,1.0,RANK_IMPROVING,RANK_RECOVERY,24.0,1,1
LF2EV_8771_20250327,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-43.0,1,0
LF2EV_8771_20250330,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,6.0,1,0
LF2EV_8772_20250715,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-60.0,1,0
LF2EV_8772_20251023,21.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,171.0,0,0
LF2EV_8827_20220130,,RANK_IMPROVING,RANK_RECOVERY,68.0,0,1
LF2EV_8833_20210821,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-6.0,0,0
LF2EV_8833_20210823,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-37.0,0,0
LF2EV_8894_20231120,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-5.0,1,0
LF2EV_8911_20240317,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-69.0,1,0
LF2EV_8911_20250820,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-233.0,0,0
LF2EV_8917_20220316,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-88.0,1,0
LF2EV_8937_20220630,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-121.0,1,0
LF2EV_8985_20230523,5.0,RANK_IMPROVING,RANK_RECOVERY,71.0,1,1
LF2EV_9061_20220410,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-33.0,0,0
LF2EV_9061_20221006,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-37.0,0,0
LF2EV_9071_20240126,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-49.0,1,0
LF2EV_9089_20250110,7.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-133.0,0,0
LF2EV_9194_20230129,3.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-95.0,0,0
LF2EV_9194_20250101,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-78.0,1,0
LF2EV_9220_20230814,,RANK_IMPROVING,RANK_RECOVERY,103.0,0,1
LF2EV_9291_20210903,1.0,RANK_DETERIORATING,RANK_RECOVERY,-89.0,1,1
LF2EV_9291_20230930,21.0,RANK_DETERIORATING,RANK_STABLE,-69.0,1,0
LF2EV_9308_20260214,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-17.0,0,0
LF2EV_9436_20260209,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-14.0,1,0
LF2EV_9447_20220207,,RANK_DETERIORATING,RANK_RECOVERY,-137.0,0,1
LF2EV_9461_20220317,,RANK_IMPROVING,RANK_RECOVERY,262.0,0,1
LF2EV_9537_20211221,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,49.0,0,0
LF2EV_9566_20241212,1.0,RANK_DETERIORATING,RANK_RECOVERY,-127.0,1,1
LF2EV_9566_20250114,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-96.0,1,0
LF2EV_9566_20250425,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-48.0,1,0
LF2EV_9566_20250903,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,0.0,1,0
LF2EV_9566_20260316,1.0,RANK_DETERIORATING,RANK_RECOVERY,-26.0,1,1
LF2EV_9566_20260704,1.0,RANK_DETERIORATING,RANK_RECOVERY,13.0,1,1
LF2EV_9588_20211230,,RANK_IMPROVING,RANK_RECOVERY,37.0,0,1
LF2EV_9637_20240111,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-38.0,1,0
LF2EV_9637_20250430,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-77.0,1,0
LF2EV_9643_20211206,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,125.0,0,0
LF2EV_9720_20240809,1.0,RANK_IMPROVING,RANK_RECOVERY,56.0,1,1
LF2EV_9721_20241109,2.0,RANK_DETERIORATING,RANK_RECOVERY,-19.0,1,1
LF2EV_9892_20240427,1.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,-36.0,1,0
LF2EV_9892_20240513,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-9.0,0,0
LF2EV_9938_20211114,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,41.0,0,0
LF2EV_9938_20220903,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-40.0,0,0
LF2EV_9989_20220131,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,20.0,0,0
LF2EV_10040_20220206,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-173.0,1,0
LF2EV_10052_20240503,2.0,RANK_IMPROVING,RANK_RECOVERY,60.0,1,1
LF2EV_10223_20220222,7.0,RANK_STABLE,RANK_RECOVERY,35.0,0,1
LF2EV_10223_20240516,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-85.0,0,0
LF2EV_10293_20220908,1.0,RANK_DETERIORATING,RANK_STABLE,-8.0,1,0
LF2EV_10312_20250619,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-57.0,1,0
LF2EV_10312_20251013,7.0,RANK_IMPROVING,RANK_RECOVERY,6.0,1,1
LF2EV_10312_20251018,1.0,RANK_DETERIORATING,RANK_RECOVERY,-71.0,1,1
LF2EV_10334_20220722,2.0,RANK_DETERIORATING,RANK_RECOVERY,-106.0,1,1
LF2EV_10372_20230301,1.0,RANK_DETERIORATING,RANK_RECOVERY,-76.0,0,1
LF2EV_10389_20210822,1.0,RANK_DETERIORATING,RANK_RECOVERY,-160.0,1,1
LF2EV_10409_20230908,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-45.0,0,0
LF2EV_10421_20221201,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,55.0,0,0
LF2EV_10430_20240714,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,93.0,0,0
LF2EV_10442_20241027,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-164.0,1,0
LF2EV_10442_20241028,10.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-122.0,1,0
LF2EV_10442_20251209,,RANK_IMPROVING,RANK_RECOVERY,207.0,0,1
LF2EV_10442_20260407,1.0,RANK_IMPROVING,RANK_RECOVERY,42.0,0,1
LF2EV_10442_20260714,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-238.0,0,0
LF2EV_10465_20240825,30.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-1.0,1,0
LF2EV_10465_20241012,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-107.0,1,0
LF2EV_10563_20240330,,RANK_IMPROVING,RANK_RECOVERY,164.0,0,1
LF2EV_10622_20230131,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,420.0,0,0
LF2EV_10630_20230212,7.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-13.0,1,0
LF2EV_10669_20220517,5.0,RANK_DETERIORATING,RANK_RECOVERY,-8.0,0,1
LF2EV_10669_20221203,1.0,RANK_DETERIORATING,RANK_RECOVERY,-2.0,1,1
LF2EV_10669_20231105,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-62.0,1,0
LF2EV_10669_20240111,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-36.0,0,0
LF2EV_10688_20260719,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-63.0,0,0
LF2EV_10700_20240525,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-200.0,1,0
LF2EV_10744_20250603,1.0,RANK_IMPROVING,RANK_RECOVERY,102.0,1,1
LF2EV_10776_20220905,3.0,RANK_DETERIORATING,RANK_RECOVERY,-29.0,1,1
LF2EV_10789_20240918,1.0,RANK_IMPROVING,RANK_RECOVERY,-58.0,0,1
LF2EV_10789_20250812,1.0,RANK_IMPROVING,RANK_RECOVERY,-46.0,1,1
LF2EV_10894_20250627,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,3.0,1,0
LF2EV_10897_20230313,5.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,5.0,1,0
LF2EV_10897_20230329,1.0,RANK_DETERIORATING,RANK_RECOVERY,-108.0,1,1
LF2EV_10897_20231122,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-33.0,1,0
LF2EV_10898_20260207,21.0,RANK_IMPROVING,RANK_RECOVERY,158.0,1,1
LF2EV_10903_20260808,14.0,RANK_IMPROVING,RANK_RECOVERY,128.0,1,1
LF2EV_10933_20250928,5.0,RANK_IMPROVING,RANK_RECOVERY,34.0,1,1
LF2EV_10974_20230304,14.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,58.0,1,0
LF2EV_11035_20230415,1.0,RANK_DETERIORATING,RANK_RECOVERY,-27.0,0,1
LF2EV_11079_20240920,30.0,RANK_IMPROVING,RANK_RECOVERY,-71.0,1,1
LF2EV_11150_20230902,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-17.0,1,0
LF2EV_11171_20240205,1.0,RANK_DETERIORATING,RANK_RECOVERY,-114.0,1,1
LF2EV_11222_20230403,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,16.0,0,0
LF2EV_11290_20211221,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-59.0,0,0
LF2EV_11437_20220702,2.0,RANK_DETERIORATING,RANK_RECOVERY,-37.0,1,1
LF2EV_11451_20240106,10.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,51.0,0,0
LF2EV_11498_20240225,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,10.0,0,0
LF2EV_11531_20250820,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,168.0,0,0
LF2EV_11541_20220225,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-79.0,1,0
LF2EV_11560_20230413,1.0,RANK_DETERIORATING,RANK_RECOVERY,-37.0,1,1
LF2EV_11562_20220807,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-102.0,0,0
LF2EV_11726_20251107,1.0,RANK_DETERIORATING,RANK_RECOVERY,-127.0,1,1
LF2EV_11738_20211113,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-139.0,0,0
LF2EV_11871_20220130,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-309.0,0,0
LF2EV_11948_20260109,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-95.0,1,0
LF2EV_11977_20230102,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-37.0,1,0
LF2EV_12064_20221009,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-138.0,0,0
LF2EV_12221_20240609,1.0,RANK_DETERIORATING,RANK_RECOVERY,-72.0,1,1
LF2EV_12319_20240304,1.0,RANK_DETERIORATING,RANK_RECOVERY,-136.0,1,1
LF2EV_12354_20220208,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-228.0,1,0
LF2EV_12400_20241014,2.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-80.0,1,0
LF2EV_12573_20221023,,RANK_IMPROVING,RANK_RECOVERY,127.0,0,1
LF2EV_12573_20231104,1.0,RANK_DETERIORATING,RANK_RECOVERY,-39.0,1,1
LF2EV_12623_20240416,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-47.0,1,0
LF2EV_12664_20240602,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-145.0,0,0
LF2EV_12892_20220311,2.0,RANK_DETERIORATING,RANK_RECOVERY,-95.0,1,1
LF2EV_12988_20221110,1.0,RANK_DETERIORATING,RANK_RECOVERY,-67.0,1,1
LF2EV_13383_20230621,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,25.0,1,0
LF2EV_13521_20231119,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-23.0,1,0
LF2EV_13521_20251207,1.0,RANK_DETERIORATING,RANK_RECOVERY,-174.0,1,1
LF2EV_13524_20221004,14.0,RANK_STABLE,RANK_CONTINUED_DETERIORATION,5.0,1,0
LF2EV_13524_20221008,1.0,RANK_DETERIORATING,RANK_RECOVERY,-4.0,1,1
LF2EV_13631_20260607,2.0,RANK_IMPROVING,RANK_RECOVERY,2.0,1,1
LF2EV_13636_20220321,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-88.0,0,0
LF2EV_13967_20240310,2.0,RANK_IMPROVING,RANK_RECOVERY,-26.0,1,1
LF2EV_14304_20240726,3.0,RANK_DETERIORATING,RANK_RECOVERY,-175.0,0,1
LF2EV_14534_20250917,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-34.0,0,0
LF2EV_14534_20260111,3.0,RANK_DETERIORATING,RANK_RECOVERY,-395.0,1,1
LF2EV_14822_20230923,1.0,RANK_DETERIORATING,RANK_RECOVERY,-16.0,1,1
LF2EV_14822_20260225,,RANK_IMPROVING,RANK_RECOVERY,307.0,0,1
LF2EV_14822_20260711,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,5.0,0,0
LF2EV_14878_20260325,1.0,RANK_DETERIORATING,RANK_RECOVERY,-184.0,1,1
LF2EV_15185_20250124,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-96.0,1,0
LF2EV_15257_20220604,,RANK_IMPROVING,RANK_RECOVERY,3.0,0,1
LF2EV_15463_20240425,,RANK_IMPROVING,RANK_RECOVERY,77.0,0,1
LF2EV_15463_20251129,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-306.0,1,0
LF2EV_15478_20240311,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-129.0,1,0
LF2EV_15585_20240831,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-157.0,1,0
LF2EV_16305_20240203,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-27.0,1,0
LF2EV_16334_20220609,1.0,RANK_DETERIORATING,RANK_RECOVERY,-90.0,1,1
LF2EV_16334_20220917,7.0,RANK_DETERIORATING,RANK_RECOVERY,-70.0,1,1
LF2EV_16334_20250909,1.0,RANK_IMPROVING,RANK_RECOVERY,42.0,1,1
LF2EV_16352_20231029,21.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,55.0,1,0
LF2EV_16360_20250729,10.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-16.0,1,0
LF2EV_16399_20240530,30.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-34.0,1,0
LF2EV_16430_20240606,,RANK_IMPROVING,RANK_RECOVERY,-33.0,0,1
LF2EV_16432_20231013,21.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-23.0,1,0
LF2EV_16552_20230102,2.0,RANK_IMPROVING,RANK_RECOVERY,90.0,1,1
LF2EV_16876_20250308,14.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,40.0,1,0
LF2EV_16876_20250704,1.0,RANK_DETERIORATING,RANK_RECOVERY,-120.0,1,1
LF2EV_16946_20230111,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-306.0,1,0
LF2EV_16946_20241108,1.0,RANK_DETERIORATING,RANK_RECOVERY,-71.0,1,1
LF2EV_16979_20230505,1.0,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,-8.0,0,0
LF2EV_16979_20240110,5.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-107.0,1,0
LF2EV_17145_20250704,3.0,RANK_DETERIORATING,RANK_RECOVERY,-91.0,1,1
LF2EV_17520_20260314,14.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-196.0,1,0
LF2EV_17520_20260510,30.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,179.0,1,0
LF2EV_17591_20250718,5.0,RANK_DETERIORATING,RANK_RECOVERY,41.0,1,1
LF2EV_17591_20250719,2.0,RANK_DETERIORATING,RANK_RECOVERY,17.0,1,1
LF2EV_17722_20241228,7.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-32.0,1,0
LF2EV_18031_20240327,1.0,RANK_DETERIORATING,RANK_RECOVERY,-52.0,1,1
LF2EV_18031_20240919,,RANK_IMPROVING,RANK_RECOVERY,-8.0,0,1
LF2EV_18031_20250624,1.0,RANK_IMPROVING,RANK_RECOVERY,-12.0,1,1
LF2EV_18112_20250812,1.0,RANK_IMPROVING,RANK_RECOVERY,81.0,1,1
LF2EV_18208_20230416,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-39.0,0,0
LF2EV_18775_20230321,1.0,RANK_STABLE,RANK_RECOVERY,22.0,1,1
LF2EV_18860_20220822,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,148.0,0,0
LF2EV_18966_20250323,1.0,RANK_DETERIORATING,RANK_RECOVERY,2.0,0,1
LF2EV_19018_20230218,1.0,RANK_DETERIORATING,RANK_RECOVERY,-65.0,0,1
LF2EV_19018_20230318,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-25.0,0,0
LF2EV_19018_20230629,2.0,RANK_DETERIORATING,RANK_RECOVERY,-121.0,1,1
LF2EV_19091_20230116,,RANK_IMPROVING,RANK_RECOVERY,61.0,0,1
LF2EV_19091_20230903,1.0,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-18.0,1,0
LF2EV_19091_20231222,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-49.0,0,0
LF2EV_19091_20231223,,RANK_DETERIORATING,RANK_CONTINUED_DETERIORATION,-65.0,0,0
LF2EV_19091_20241227,,RANK_IMPROVING,RANK_CONTINUED_DETERIORATION,149.0,0,0
