lag_d,variable,n_rev,n_con,med_rev,med_con,diff,ranksum_p,p_fdr
-2,stablecoin_change_30d,568,447,0.03322128856129325,0.03184701903069742,0.0013742695305958286,0.3661483402602296,0.713139707233482
-2,dex_volume_change_7d,568,447,0.0009635570853590014,-0.017999847627595877,0.01896340471295488,0.05369560286248523,0.3076939040434547
-2,total_mcap_chg30,568,447,0.03276302097775907,0.012306923662461111,0.02045609731529796,0.12111428842110168,0.5118555511357058
-2,eth_share,568,447,0.15524599225458843,0.15531853678122554,-7.254452663710276e-05,0.7477683994763095,0.9155131713815888
-2,n_stablecoins_in_top500,568,447,23.0,23.0,0.0,0.5107147306859225,0.8031820273241861
-2,mkt_ret_1d,568,447,0.003765082148110593,0.003086346302070795,0.0006787358460397983,0.9899329959338133,1.0
-1,top500_breadth_30d,570,452,0.322,0.29,0.03200000000000003,0.5231991038464301,0.8045841502313215
-1,top500_breadth_7d,570,452,0.414,0.445,-0.031000000000000028,0.5061269152201318,0.8022688786045634
-1,breadth_vel,570,452,0.0,-0.0040000000000000036,0.0040000000000000036,0.2340046298510543,0.6599162958236069
-1,breadth_accel,570,452,0.0020000000000000018,-5.551115123125783e-17,0.0020000000000000573,0.4398644261481115,0.7602048740723437
-1,top500_dispersion_30d,541,434,0.3199636604554286,0.31009047959376257,0.009873180861666053,0.23850632220074752,0.6599162958236069
-1,top500_dispersion_7d,557,443,0.1496591927156773,0.14582701904256262,0.0038321736731146694,0.1214402386027851,0.5118555511357058
-1,top3_share,570,452,0.713908139438668,0.7113235713935226,0.0025845680451453967,0.32193333551452996,0.6936477230603573
-1,top3_share_chg7,570,452,-0.00022430973059345272,0.00028240220987774123,-0.0005067119404711939,0.7039282133292915,0.8934401662994176
-1,btc_return_30d,541,434,0.012001192012136341,0.008426402140600642,0.0035747898715356996,0.13108106030476196,0.5273805591944616
-1,btc_dominance,570,452,0.5033337758412404,0.5026778891404361,0.0006558867008042979,0.36200906946703926,0.713139707233482
-1,btc_dom_chg30,570,452,0.0020088018592421264,0.0013960262459857264,0.0006127756132564,0.9235052197678594,0.9915529728033858
-1,eth_btc_relative_return_30d,541,434,-0.018067092628720527,-0.0097175031076292,-0.008349589521091327,0.38993644155390916,0.7311308279135796
-1,eth_btc_relative_return_7d,557,443,-0.004293111736732191,-0.0018334271104984978,-0.0024596846262336935,0.45314172885880877,0.7602048740723437
-1,med_ret30_11_50,541,434,-0.015858270288719722,-0.027320316477427026,0.011462046188707303,0.25646241358504474,0.6679872741308572
-1,med_ret30_51_200,541,434,-0.04382318064658142,-0.054044990600305126,0.01022180995372371,0.16601042366252095,0.5996639527445347
-1,med_ret30_201_500,541,434,-0.0422597001781414,-0.05867915402838597,0.01641945385024457,0.08594685150396024,0.41351787044358224
-1,rb_spread,557,443,1.0,1.0,0.0,0.30357645623165397,0.6936477230603573
-1,pos_ret_share,570,452,0.478,0.505,-0.027000000000000024,0.6887829097067728,0.8934401662994176
-1,pos_vel7_share,570,452,0.362,0.358,0.0040000000000000036,0.8724355042985761,0.9658054219748001
-1,leadership_width,570,452,0.0,0.0,0.0,1.0,1.0
-1,rank_depth_rel,541,434,-0.027978917583149854,-0.03375456512791494,0.005775647544765089,0.33707418431282143,0.6936477230603573
-1,vol_med,555,444,0.05205902771806185,0.051614894713223135,0.0004441330048387121,0.36775635882824664,0.713139707233482
-1,chain_tvl_med_chg7,570,452,0.009069433693079776,0.007360466624552031,0.0017089670685277447,0.7570206007641325,0.9192393009278752
-1,stablecoin_change_7d,570,452,0.006976706791342879,0.0068219868024229635,0.00015471998891991579,0.3195415662836729,0.6936477230603573
-1,stablecoin_change_30d,570,452,0.03288441095061878,0.029722288210983216,0.0031621227396355645,0.3095827709880071,0.6936477230603573
-1,dex_volume_change_7d,570,452,0.008283923779194513,-0.006779604699597153,0.015063528478791666,0.17714270730001702,0.5996639527445347
-1,total_mcap_chg30,570,452,0.026617527665844465,0.011381804885581825,0.01523572278026264,0.13700969537296037,0.5396288231319043
-1,eth_share,570,452,0.15579260661671668,0.1576624256732777,-0.0018698190565610284,0.8255458553903269,0.9525529100657617
-1,n_stablecoins_in_top500,570,452,23.0,23.0,0.0,0.42004164334795147,0.7474287456734404
-1,mkt_ret_1d,570,452,0.0030059530001439435,0.004503840134835257,-0.0014978871346913135,0.4130043147485746,0.7469226968857199
0,top500_breadth_30d,571,452,0.342,0.321,0.02100000000000002,0.4525130314492425,0.7602048740723437
0,top500_breadth_7d,571,452,0.492,0.488,0.0040000000000000036,0.633140719553797,0.8750725392206951
0,breadth_vel,571,452,0.0040000000000000036,0.0,0.0040000000000000036,0.08692979061417093,0.41433825432922594
0,breadth_accel,571,452,0.009999999999999981,0.0050000000000000044,0.004999999999999977,0.8945579610721076,0.9780317269437345
0,top500_dispersion_30d,539,433,0.31662807297178297,0.30845589906715204,0.00817217390463093,0.2590256823811029,0.6679872741308572
0,top500_dispersion_7d,562,445,0.1573107226088499,0.1500801768310781,0.007230545777771796,0.19517001560847957,0.6299791643058518
0,top3_share,571,452,0.7128168969174036,0.7108705814883032,0.0019463154291003981,0.4098181337315234,0.7437980363098823
0,top3_share_chg7,571,452,-0.00013242776999500272,-0.00013400265819596413,1.5748882009614107e-06,0.6207526468735411,0.8697358513887526
0,btc_return_30d,539,433,0.023823327328300614,0.012133975524391216,0.011689351803909398,0.06642137662232508,0.3588546322382434
0,btc_dominance,571,452,0.5026459904625884,0.5034554682466356,-0.0008094777840471634,0.29643094307730555,0.6936477230603573
0,btc_dom_chg30,571,452,0.0008822490806185135,-0.00020553228105230081,0.0010877813616708143,0.8837820752083982,0.9734964543332248
0,eth_btc_relative_return_30d,539,433,-0.011471442147336752,-0.0039343610453905775,-0.007537081101946175,0.3178836529819039,0.6936477230603573
0,eth_btc_relative_return_7d,562,445,0.002775646756782435,0.0009098214001663774,0.0018658253566160576,0.37849212424888345,0.7245807706935373
0,med_ret30_11_50,539,433,-0.005364336863515506,-0.014810482248933998,0.009446145385418492,0.22440387985612031,0.6599162958236069
0,med_ret30_51_200,539,433,-0.029953856632504827,-0.03792163444652075,0.00796777781401592,0.14962135587775877,0.5694544141616191
0,med_ret30_201_500,539,433,-0.030501218430122212,-0.04137931034482767,0.010878091914705457,0.07348224663268048,0.3785449068956267
0,rb_spread,562,445,1.0,1.0,0.0,0.382997170901641,0.7261284652782041
0,pos_ret_share,571,452,0.616,0.601,0.015000000000000013,0.12850002368011315,0.5273805591944616
0,pos_vel7_share,571,452,0.362,0.358,0.0040000000000000036,0.23347064404027307,0.6599162958236069
0,leadership_width,571,452,0.0,0.0,0.0,1.0,1.0
0,rank_depth_rel,539,433,-0.03190487404459097,-0.03429983099719386,0.002394956952602889,0.3235972272180446,0.6936477230603573
0,vol_med,556,444,0.05177386947785702,0.05130062033813611,0.00047324913972091043,0.2774462019785181,0.6764767087096064
0,chain_tvl_med_chg7,571,452,0.008080112222661695,0.009815727900897686,-0.001735615678235991,0.7347562308494611,0.9140167034571719
0,stablecoin_change_7d,571,452,0.007181680219205289,0.006496084785438061,0.0006855954337672276,0.4177314747059836,0.7474287456734404
0,stablecoin_change_30d,571,452,0.03221377732581021,0.031162255229137736,0.0010515220966724748,0.3160702754199073,0.6936477230603573
0,dex_volume_change_7d,571,452,-0.0018063993844741333,-0.02309740352851919,0.021291004144045056,0.32134451626940463,0.6936477230603573
0,total_mcap_chg30,571,452,0.03157317422531536,0.020072892396028275,0.011500281829287085,0.07785321239253472,0.38563962691951703
0,eth_share,571,452,0.1545509402140029,0.15978168698859035,-0.005230746774587458,0.7734400033124399,0.9325163160504594
0,n_stablecoins_in_top500,571,452,23.0,23.0,0.0,0.46824214394232977,0.7753360175668448
0,mkt_ret_1d,571,452,0.009994332906743474,0.007513218209527559,0.0024811146972159148,0.17446614312788777,0.5996639527445347
1,top500_breadth_30d,566,445,0.368,0.32,0.04799999999999999,0.3310779148633559,0.6936477230603573
1,top500_breadth_7d,566,445,0.504,0.476,0.028000000000000025,0.10468602182185255,0.47669527793879285
1,breadth_vel,566,445,0.0,0.0,0.0,0.05721194125712065,0.3171531526209949
1,breadth_accel,566,445,0.005999999999999998,0.010000000000000064,-0.004000000000000066,0.6512185828042392,0.8866825254235812
1,top500_dispersion_30d,539,433,0.3260333610060726,0.3112832852104333,0.014750075795639306,0.19145833857551375,0.6288107111077662
1,top500_dispersion_7d,556,438,0.15284052849305876,0.14694676658178013,0.005893761911278633,0.16732517111636958,0.5996639527445347
1,top3_share,566,445,0.7109053056015329,0.7105590082022002,0.00034629739933267345,0.34187636183602277,0.6946491814198072
1,top3_share_chg7,566,445,0.00011196522339318449,0.00025935164522317145,-0.00014738642182998696,0.6832562106869475,0.8934401662994176
1,btc_return_30d,539,433,0.03676088420425683,0.015939580620622174,0.020821303583634654,0.041921542865874045,0.25152925719524427
1,btc_dominance,566,445,0.5035967684547273,0.5036615405856549,-6.477213092759282e-05,0.3439742807506455,0.6961384253286873
1,btc_dom_chg30,566,445,0.0006450609092941706,-0.00043345141986461666,0.0010785123291587873,0.8001888026221897,0.9434345465928368
1,eth_btc_relative_return_30d,539,433,-0.011471442147336752,-0.009082739758922043,-0.0023887023884147096,0.6776054706107872,0.8934401662994176
1,eth_btc_relative_return_7d,556,438,-0.0018594269727619794,0.0003109930149867157,-0.002170419987748695,0.4092740832665922,0.7437980363098823
1,med_ret30_11_50,539,433,-0.004331272784010909,-0.0073094250652843695,0.0029781522812734607,0.21005822305832222,0.6453596009623153
1,med_ret30_51_200,539,433,-0.019104979566782032,-0.0416278068305046,0.022522827263722567,0.07654593960976609,0.38563962691951703
1,med_ret30_201_500,539,433,-0.02083423286038133,-0.041856510884137554,0.021022278023756225,0.029760835741480172,0.1828677858813842
1,rb_spread,556,438,1.0,1.0,0.0,0.9373857897644515,0.9959724016247298
1,pos_ret_share,566,445,0.478,0.45,0.02799999999999997,0.12574647877656217,0.521387838829648
1,pos_vel7_share,566,445,0.36,0.356,0.0040000000000000036,0.44922687092344704,0.7602048740723437
1,leadership_width,566,445,0.0,0.0,0.0,1.0,1.0
1,rank_depth_rel,539,433,-0.03151623927334013,-0.03305770734030855,0.001541468066968421,0.22859662794482571,0.6599162958236069
1,vol_med,555,437,0.051810386194377805,0.05094404080754468,0.0008663453868331256,0.23410048375406223,0.6599162958236069
1,chain_tvl_med_chg7,566,445,0.011156718398481535,0.013385687590744433,-0.0022289691922628974,0.8408459745309662,0.9593544675856661
1,stablecoin_change_7d,566,445,0.007458753966887666,0.0060543130178118965,0.0014044409490757692,0.2597991337067185,0.6679872741308572
1,stablecoin_change_30d,566,445,0.03316745670541965,0.0301950106823492,0.002972446023070452,0.28509969659646883,0.6891035320578157
1,dex_volume_change_7d,566,445,-0.02848600447115207,-0.036469858809270006,0.007983854338117935,0.6970070224994296,0.8934401662994176
1,total_mcap_chg30,566,445,0.04201265859820391,0.022516685766998057,0.019495972831205854,0.04368304826216732,0.2565915535225946
1,eth_share,566,445,0.15548279082439648,0.1601441654866827,-0.004661374662286222,0.6669248133422412,0.8934401662994176
1,n_stablecoins_in_top500,566,445,23.0,23.0,0.0,0.2913542700128726,0.6936477230603573
1,mkt_ret_1d,566,445,0.0029984697031261286,0.0025535065869085926,0.00044496311621753607,0.2335327123812816,0.6599162958236069
2,top500_breadth_30d,566,445,0.38,0.3,0.08000000000000002,0.03885472404903207,0.23590368172626613
2,top500_breadth_7d,566,445,0.535,0.448,0.08700000000000002,0.0003018128870153875,0.0038481143094461906
2,breadth_vel,566,445,0.00399999999999999,-0.0040000000000000036,0.007999999999999993,0.0017513502593642129,0.01717670446684132
2,breadth_accel,566,445,0.010000000000000037,0.006000000000000005,0.004000000000000031,0.32156065247947974,0.6936477230603573
2,top500_dispersion_30d,542,427,0.33027794113975883,0.3007721500678454,0.029505791071913423,0.06996154579500076,0.3710366722593886
2,top500_dispersion_7d,556,440,0.15810628231760548,0.14710937265087365,0.010996909666731836,0.010034190552922088,0.07872980279985024
2,top3_share,566,445,0.7116315463502927,0.7090227431474286,0.0026088032028640518,0.2066214868920797,0.6423979632953027
2,top3_share_chg7,566,445,2.343611870680995e-07,-0.00033953207503933935,0.00033976643622640745,0.11872029562436671,0.5088012669615716
2,btc_return_30d,542,427,0.030117612668871474,0.009903567536778679,0.020214045132092795,0.013202790016051092,0.09483694236881769
2,btc_dominance,566,445,0.50270181149624,0.5040616098824102,-0.0013597983861701746,0.18161003690911381,0.605366789697046
2,btc_dom_chg30,566,445,0.0006167613868618971,5.5749377675939904e-05,0.0005610120091859572,0.5414117267303715,0.8079725552587825
2,eth_btc_relative_return_30d,542,427,-0.008622410886132359,-0.007538826476065519,-0.0010835844100668401,0.5740809112255862,0.8317649566052528
2,eth_btc_relative_return_7d,556,440,0.000683279263518799,0.0026022798996602203,-0.0019190006361414214,0.4898153422679111,0.7898359542060316
2,med_ret30_11_50,542,427,-0.0005950477729247117,-0.015352852513049686,0.014757804740124975,0.06008997000070348,0.3295256419393417
2,med_ret30_51_200,542,427,-0.014946605859626094,-0.050667499478420086,0.03572089361879399,0.013202790016051092,0.09483694236881769
2,med_ret30_201_500,542,427,-0.02344670114236158,-0.05474121388641795,0.03129451274405637,0.005815512250613899,0.04862149586578833
2,rb_spread,556,440,1.0,1.0,0.0,0.7208414658737692,0.9077262903595612
2,pos_ret_share,566,445,0.488,0.378,0.10999999999999999,0.0019264067353621803,0.018193841389531704
2,pos_vel7_share,566,445,0.362,0.358,0.0040000000000000036,0.31718451091412436,0.6936477230603573
2,leadership_width,566,445,0.0,0.0,0.0,1.0,1.0
2,rank_depth_rel,542,427,-0.03305770734030855,-0.033890870383326555,0.0008331630430180037,0.44755479947965093,0.7602048740723437
2,vol_med,555,437,0.051804952513862065,0.05067383525363027,0.0011311172602317954,0.22018976839293847,0.6599162958236069
2,chain_tvl_med_chg7,566,445,0.01824575535142836,0.017741704912992873,0.0005040504384354882,0.8186859753784842,0.9510930465672595
2,stablecoin_change_7d,566,445,0.007477149660888749,0.006382831420930435,0.001094318239958314,0.10676780920850353,0.4818724132419186
2,stablecoin_change_30d,566,445,0.033983352881274964,0.030101583500578677,0.003881769380696287,0.23090369632165353,0.6599162958236069
2,dex_volume_change_7d,566,445,-0.028079856962367533,-0.02699158224913445,-0.0010882747132330839,0.8527402908698769,0.9658054219748001
2,total_mcap_chg30,566,445,0.03746160899522777,0.019528580668917384,0.017933028326310385,0.02039864847834958,0.13613797878816278
2,eth_share,566,445,0.15647993307828073,0.16093390149815584,-0.0044539684198751095,0.786305053111149,0.9391465505542996
2,n_stablecoins_in_top500,566,445,23.0,23.0,0.0,0.2532961773552953,0.6679872741308572
2,mkt_ret_1d,566,445,0.0033803223751027274,0.0,0.0033803223751027274,0.0030927836863981293,0.027195166897638724
3,top500_breadth_30d,564,441,0.394,0.298,0.09600000000000003,0.011576904601804903,0.08682678451353677
3,top500_breadth_7d,564,441,0.527,0.396,0.131,1.5044212772344792e-06,8.525053904328715e-05
3,breadth_vel,564,441,0.006000000000000005,-0.0040000000000000036,0.010000000000000009,4.812852881793212e-05,0.0008463982654188063
3,breadth_accel,564,441,0.01599999999999998,0.0040000000000000036,0.011999999999999976,0.11166033303727062,0.4951893030348523
3,top500_dispersion_30d,535,426,0.32757360934486685,0.29970594067537104,0.027867668669495804,0.010598660042803108,0.0806763674899938
3,top500_dispersion_7d,558,436,0.16014339862005775,0.1410415257122147,0.019101872907843043,0.00019860719060620487,0.0026655175581359073
3,top3_share,564,441,0.7120216333005644,0.7110391886855134,0.0009824446150510369,0.3123371434941643,0.6936477230603573
3,top3_share_chg7,564,441,0.00048322230037267655,-3.1667633471288426e-05,0.000514889933843965,0.3513726044877701,0.7027452089755402
3,btc_return_30d,535,426,0.03624308481854355,0.010003766629232635,0.026239318189310912,0.00047537086764454196,0.005913149817041863
3,btc_dominance,564,441,0.5042980578959206,0.5047619555603934,-0.0004638976644727455,0.2550274570631489,0.6679872741308572
3,btc_dom_chg30,564,441,-0.0012228111365309713,0.0001583106134019907,-0.001381121749932962,0.8658327509478062,0.9658054219748001
3,eth_btc_relative_return_30d,535,426,-0.00886180667248837,-0.010215579440156941,0.0013537727676685707,0.8330525875559278,0.9564577555285939
3,eth_btc_relative_return_7d,558,436,0.003011777598640686,0.0016483300707215154,0.0013634475279191705,0.7421841272814977,0.9142032842003783
3,med_ret30_11_50,535,426,0.0007918379391069208,-0.023814469788183745,0.024606307727290666,0.0037535716821566396,0.03244612809999807
3,med_ret30_51_200,535,426,-0.01029174606806671,-0.05104746100518026,0.04075571493711355,0.0008647202476806362,0.009587115789502706
3,med_ret30_201_500,535,426,-0.0163866097006386,-0.05331056664069614,0.03692395694005754,0.00022397806653575185,0.0029289439470059856
3,rb_spread,558,436,1.0,0.75,0.25,0.4878257864681167,0.7898131780912365
3,pos_ret_share,564,441,0.49,0.39,0.09999999999999998,9.831875685149822e-05,0.0014724457600655725
3,pos_vel7_share,564,441,0.358,0.356,0.0020000000000000018,0.807092476748783,0.9440760622520169
3,leadership_width,564,441,0.0,0.0,0.0,1.0,1.0
3,rank_depth_rel,535,426,-0.032107677286310476,-0.0332376111242135,0.0011299338379030244,0.16201884735246908,0.5996639527445347
3,vol_med,553,433,0.051272513735114426,0.051125038901154454,0.00014747483395997213,0.5149814175196252,0.8031820273241861
3,chain_tvl_med_chg7,564,441,0.02127934908157475,0.017741704912992873,0.003537644168581877,0.163381288114121,0.5996639527445347
3,stablecoin_change_7d,564,441,0.0073408330055975135,0.006240350752714896,0.0011004822528826175,0.17680845194227168,0.5996639527445347
3,stablecoin_change_30d,564,441,0.03290321185444167,0.030212844385988813,0.002690367468452859,0.26334781986098676,0.6679872741308572
3,dex_volume_change_7d,564,441,-0.006031165765256641,0.0009341950320875814,-0.006965360797344222,0.5706559531863836,0.8291582225785061
3,total_mcap_chg30,564,441,0.05195234794957582,0.019528580668917384,0.03242376728065843,0.0013792475762366139,0.01435543395674843
3,eth_share,564,441,0.1557841665999034,0.16093390149815584,-0.005149734898252434,0.8727280026879964,0.9658054219748001
3,n_stablecoins_in_top500,564,441,23.0,23.0,0.0,0.3194165732976695,0.6936477230603573
3,mkt_ret_1d,564,441,0.003248949790445794,-0.000675679759467568,0.003924629549913362,6.11413659944605e-05,0.0010394032219058285
5,top500_breadth_30d,563,442,0.39,0.267,0.123,0.0014962752296069188,0.015262007341990572
5,top500_breadth_7d,563,442,0.562,0.352,0.21000000000000008,9.157464647258128e-14,1.5567689900338816e-11
5,breadth_vel,563,442,0.0040000000000000036,-0.016000000000000014,0.020000000000000018,1.263731501989739e-06,8.056288325184587e-05
5,breadth_accel,563,442,0.0,-0.015,0.015,0.015461979496669043,0.10656229112569204
5,top500_dispersion_30d,539,430,0.33000108132211586,0.30027639764774083,0.02972468367437503,0.021556296779297886,0.14094501740310156
5,top500_dispersion_7d,560,437,0.1571898306721378,0.14291824273132805,0.014271587940809738,2.8367384628087716e-05,0.0005786946464129894
5,top3_share,563,442,0.7117372902134058,0.7125168705653373,-0.0007795803519314859,0.6326097809403626,0.8750725392206951
5,top3_share_chg7,563,442,-0.00033209227662867047,0.0002719082190242861,-0.0006040004956529565,0.4332174116913564,0.7602048740723437
5,btc_return_30d,539,430,0.026836512064797313,0.00237105917273428,0.024465452892063033,9.904272815831667e-05,0.0014724457600655725
5,btc_dominance,563,442,0.5016691643117096,0.5044143678275704,-0.002745203515860828,0.3891263342874999,0.7311308279135796
5,btc_dom_chg30,563,442,-0.000854902319861961,0.0006581930204433983,-0.0015130953403053593,0.7340927511117932,0.9140167034571719
5,eth_btc_relative_return_30d,539,430,-0.008515755136642156,-0.008083860507650642,-0.00043189462899151376,0.7628574573574518,0.9241266110505949
5,eth_btc_relative_return_7d,560,437,0.005719630692905986,-0.00496545432801665,0.010685085020922636,0.005651660419237767,0.04803911356352102
5,med_ret30_11_50,539,430,0.00021032146360261406,-0.030776271730457383,0.030986593194059997,0.0006583355913299202,0.007630707990414984
5,med_ret30_51_200,539,430,-0.01636566270481299,-0.06884505398782498,0.05247939128301199,9.643371117581976e-05,0.0014724457600655725
5,med_ret30_201_500,539,430,-0.015321721779632647,-0.06447536985427274,0.049153648074640094,1.9917447654820543e-05,0.00042324576266493657
5,rb_spread,560,437,1.0,0.5,0.5,0.5071239798326712,0.8022688786045634
5,pos_ret_share,563,442,0.486,0.423,0.063,0.0006901316680529473,0.007821492237933403
5,pos_vel7_share,563,442,0.358,0.358,0.0,0.41588372909988847,0.7474287456734404
5,leadership_width,563,442,0.0,0.0,0.0,1.0,1.0
5,rank_depth_rel,539,430,-0.031025358188013497,-0.03253803047844267,0.0015126722904291734,0.20557180009519072,0.6423979632953027
5,vol_med,552,435,0.05156568666383709,0.05081090900054778,0.0007547776632893105,0.5325555078515394,0.8079725552587825
5,chain_tvl_med_chg7,563,442,0.027082467288296108,0.009127186618793859,0.01795528066950225,4.439077565121701e-05,0.0008085462707900241
5,stablecoin_change_7d,563,442,0.007512120563696101,0.0063734407780710045,0.0011386797856250963,0.10391109430324216,0.47669527793879285
5,stablecoin_change_30d,563,442,0.03316745670541965,0.029773956013323555,0.0033935006920960964,0.1923420998682579,0.6288107111077662
5,dex_volume_change_7d,563,442,-0.005632687776612966,-0.016168258736806607,0.010535570960193641,0.6779802407559268,0.8934401662994176
5,total_mcap_chg30,563,442,0.0571912140259061,0.008369957084301105,0.048821256941604996,0.00010344580579993058,0.0014724457600655725
5,eth_share,563,442,0.15686568214613045,0.16054255279234217,-0.0036768706462117218,0.48498269756996426,0.7898131780912365
5,n_stablecoins_in_top500,563,442,23.0,23.0,0.0,0.10884383998935676,0.48693296837343814
5,mkt_ret_1d,563,442,0.0031364410777127132,-0.00019420968614711472,0.003330650763859828,0.0015572317021879628,0.015572317021879627
7,top500_breadth_30d,566,444,0.397,0.272,0.125,7.545064392598762e-05,0.0012412847871694738
7,top500_breadth_7d,566,444,0.504,0.266,0.238,1.101348624864459e-17,5.6168779868087415e-15
7,breadth_vel,566,444,0.006000000000000005,-0.005999999999999998,0.012000000000000004,0.001172141701344242,0.012454005576782572
7,breadth_accel,566,444,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,0.6255430105529931,0.871658293393515
7,top500_dispersion_30d,541,431,0.34168332546577107,0.3007721500678454,0.04091117539792566,0.002753080786855421,0.024632828092916923
7,top500_dispersion_7d,566,444,0.16083478102278503,0.1414010317181739,0.019433749304611142,7.491093859249045e-06,0.00020107672990615858
7,top3_share,566,444,0.7111766648267901,0.7133074548071104,-0.0021307899803203467,0.9446423817087489,0.9979867967970715
7,top3_share_chg7,566,444,-0.0009365358119590161,0.0009666086517944317,-0.0019031444637534478,0.014979413344826989,0.1046506959707091
7,btc_return_30d,541,431,0.029675296181071564,-0.006693415501102029,0.03636871168217359,4.10493785400625e-06,0.00014108865607144973
7,btc_dominance,566,444,0.5017512840129189,0.504150559498937,-0.0023992754860180376,0.5868349863048411,0.8406905702681713
7,btc_dom_chg30,566,444,-0.0007864976714994087,-4.824430090960563e-05,-0.0007382533705898031,0.4993177833661253,0.7957877172397623
7,eth_btc_relative_return_30d,541,431,-0.008184936048981961,-0.011300535571635018,0.0031155995226530564,0.6702428734595132,0.8934401662994176
7,eth_btc_relative_return_7d,566,444,0.0010783519423266386,-0.009260318220863262,0.0103386701631899,0.0076052142065081135,0.06156601976697044
7,med_ret30_11_50,541,431,0.0077686611458887,-0.035795863994741994,0.043564525140630694,1.531993580314729e-05,0.0003551439663456872
7,med_ret30_51_200,541,431,-0.0097951879789272,-0.06624268601621752,0.05644749803729032,1.8132573814496004e-06,8.935286099629776e-05
7,med_ret30_201_500,541,431,-0.011039268457977647,-0.0632884169960306,0.05224914853805296,3.9472516091341493e-07,3.355163867764027e-05
7,rb_spread,566,444,1.0,0.5,0.5,0.05719261859567623,0.3171531526209949
7,pos_ret_share,566,444,0.488,0.39,0.09799999999999998,0.0010671538648696038,0.01157975470390421
7,pos_vel7_share,566,444,0.356,0.368,-0.01200000000000001,0.0024544755913332686,0.022353259849642267
7,leadership_width,566,444,0.0,0.0,0.0,1.0,1.0
7,rank_depth_rel,541,431,-0.029842489802471506,-0.03190487404459097,0.002062384242119464,0.3367902226764309,0.6936477230603573
7,vol_med,555,437,0.050802708807421444,0.05002663513129413,0.000776073676127316,0.7439105155748177,0.9142032842003783
7,chain_tvl_med_chg7,566,444,0.0291974574657225,0.005703045700349019,0.02349441176537348,2.4344208524829224e-10,3.103886586915726e-08
7,stablecoin_change_7d,566,444,0.007579581295244164,0.006442997570959452,0.001136583724284712,0.05692314935119454,0.3171531526209949
7,stablecoin_change_30d,566,444,0.03168275612782678,0.031162930290907997,0.0005198258369187858,0.2611430547175603,0.6679872741308572
7,dex_volume_change_7d,566,444,0.003266606894733015,0.01040215710522796,-0.007135550210494945,0.6613687101207416,0.8899684489751404
7,total_mcap_chg30,566,444,0.05227200477768068,0.005871548148716155,0.046400456628964526,4.426310778712148e-06,0.00014108865607144973
7,eth_share,566,444,0.15831950266426936,0.16068833234632257,-0.0023688296820532084,0.5659194425470047,0.8246254734256353
7,n_stablecoins_in_top500,566,444,23.0,23.0,0.0,0.08459868198698903,0.4109078839368039
7,mkt_ret_1d,566,444,0.004159826160079286,-0.001079620707366635,0.005239446867445921,0.00018991861233103648,0.0026177970888872594
10,top500_breadth_30d,562,440,0.404,0.271,0.133,0.00010393734776933453,0.0014724457600655725
10,top500_breadth_7d,562,440,0.49,0.301,0.189,1.1723544854548778e-08,1.1958015751639754e-06
10,breadth_vel,562,440,0.003999999999999997,-0.0020000000000000018,0.005999999999999998,0.2645753517145748,0.6679872741308572
10,breadth_accel,562,440,0.0,0.017999999999999974,-0.017999999999999974,0.008681336541908006,0.06917940056832943
10,top500_dispersion_30d,545,429,0.3469603364545792,0.2991185318852484,0.04784180456933079,0.002129337851051112,0.01974476916429213
10,top500_dispersion_7d,555,432,0.1598161247585739,0.14118920677454466,0.01862691798402924,3.712320647615431e-05,0.0007281859731861039
10,top3_share,562,440,0.7118557830226497,0.7135564552276458,-0.0017006722049960343,0.9139077811469309,0.9895816738533647
10,top3_share_chg7,562,440,-0.0006979546348190313,0.00029148293243491663,-0.000989437567253948,0.07788408151511815,0.38563962691951703
10,btc_return_30d,545,429,0.04377722714715593,0.0009668902784114586,0.04281033686874447,5.731408551168125e-06,0.00017194225653504377
10,btc_dominance,562,440,0.5034724727688878,0.5048712296417581,-0.001398756872870277,0.4924683050036164,0.7898359542060316
10,btc_dom_chg30,562,440,-0.0014380829853783417,0.000972971576845838,-0.0024110545622241797,0.9567595809770888,1.0
10,eth_btc_relative_return_30d,545,429,-0.004887357091347688,-0.010668110239378525,0.005780753148030837,0.8136302295461733,0.9495455768159002
10,eth_btc_relative_return_7d,555,432,-0.00243247402038671,-0.0047158339144088846,0.0022833598940221744,0.24112430422147046,0.6611472857685481
10,med_ret30_11_50,545,429,0.0035752153104786633,-0.027392236692573457,0.03096745200305212,1.6524796943351422e-05,0.0003664194104830098
10,med_ret30_51_200,545,429,-0.005337593157148712,-0.06487717387240621,0.0595395807152575,4.265442428802913e-06,0.00014108865607144973
10,med_ret30_201_500,545,429,-0.014509366918040778,-0.06274288770785841,0.04823352078981763,1.927218570508383e-06,8.935286099629776e-05
10,rb_spread,555,432,1.0,0.5,0.5,0.014360334199209217,0.10171903391106529
10,pos_ret_share,562,440,0.458,0.432,0.026000000000000023,0.4331392939333697,0.7602048740723437
10,pos_vel7_share,562,440,0.354,0.362,-0.008000000000000007,0.026616479332466286,0.16968005574447256
10,leadership_width,562,440,0.0,0.0,0.0,1.0,1.0
10,rank_depth_rel,545,429,-0.032107677286310476,-0.03190487404459097,-0.00020280324171950692,0.7042410722595409,0.8934401662994176
