d,R101_250,R1_25,R251_500,R26_100,YOUNG,MID_AGE,MATURE,LIQ_LO,LIQ_MID,LIQ_HI,VOL_HI,VOL_LO,VOL_MID,RH_DETERIORATING,RH_IMPROVING,RH_STABLE,entropy_layers,share_strong_ge1s,subperiod,top500_breadth_30d
2021-07-28,0.49246231155778897,0.44,0.4213197969543147,0.4266666666666667,0.46987951807228917,0.44242424242424244,,0.42424242424242425,0.4727272727272727,0.4578313253012048,0.40384615384615385,0.5064102564102564,0.43870967741935485,0.35269709543568467,0.5985401459854015,0.4830508474576271,1.1555256043228657,0.12946428571428573,2020-2021,0.58
2021-07-29,0.6683417085427136,0.88,0.6903553299492385,0.8933333333333333,0.6303030303030303,0.7673716012084593,,0.6727272727272727,0.703030303030303,0.7891566265060241,0.6838709677419355,0.7354838709677419,0.7677419354838709,0.691304347826087,0.732484076433121,0.7706422018348624,1.220603271354125,0.21508379888268156,2020-2021,0.512
2021-07-30,0.81,0.88,0.7564766839378239,0.8933333333333333,0.74375,0.8348348348348348,,0.7439024390243902,0.823170731707317,0.8484848484848485,0.7032258064516129,0.8896103896103896,0.8571428571428571,0.7905982905982906,0.80625,0.8383838383838383,1.194227181064669,0.2141057934508816,2020-2021,0.558
2021-07-31,0.58,0.6,0.6263157894736842,0.72,0.6708074534161491,0.5957446808510638,,0.6257668711656442,0.6012269938650306,0.6341463414634146,0.6078431372549019,0.5424836601307189,0.6928104575163399,0.5296803652968036,0.7192982456140351,0.65,1.1901920126574905,0.1513157894736842,2020-2021,0.692
2021-08-01,0.275,0.32,0.32142857142857145,0.22666666666666666,0.3313253012048193,0.26666666666666666,,0.3212121212121212,0.28484848484848485,0.25903614457831325,0.24675324675324675,0.37662337662337664,0.22875816993464052,0.2132701421800948,0.3878787878787879,0.2833333333333333,1.1431175524078316,0.20279720279720279,2020-2021,0.642
2021-08-02,0.5505050505050505,0.6,0.5,0.6666666666666666,0.48466257668711654,0.5835866261398176,,0.4634146341463415,0.5792682926829268,0.6097560975609756,0.5225806451612903,0.564935064935065,0.5909090909090909,0.45374449339207046,0.639751552795031,0.625,1.2060827051389436,0.11439114391143912,2020-2021,0.616
2021-08-03,0.225,0.2,0.3282051282051282,0.22666666666666666,0.3132530120481928,0.24012158054711247,,0.3212121212121212,0.24848484848484848,0.22424242424242424,0.2967741935483871,0.2012987012987013,0.2922077922077922,0.2028985507246377,0.3793103448275862,0.20175438596491227,1.1066465920117656,0.15267175572519084,2020-2021,0.546
2021-08-04,0.9,0.84,0.8638743455497382,0.9466666666666667,0.8518518518518519,0.9088145896656535,,0.8597560975609756,0.901840490797546,0.9085365853658537,0.9025974025974026,0.8571428571428571,0.9281045751633987,0.8628318584070797,0.9266666666666666,0.8956521739130435,1.1742158522673087,0.2929061784897025,2020-2021,0.636
2021-08-05,0.725,0.76,0.7346938775510204,0.7466666666666667,0.6706586826347305,0.7659574468085106,,0.7151515151515152,0.7515151515151515,0.7349397590361446,0.6818181818181818,0.7712418300653595,0.803921568627451,0.7191489361702128,0.7712418300653595,0.7129629629629629,1.1756056723750425,0.21703296703296704,2020-2021,0.64
2021-08-06,0.7828282828282829,0.88,0.711340206185567,0.8666666666666667,0.7267080745341615,0.7945619335347432,,0.7134146341463414,0.7621951219512195,0.8414634146341463,0.6862745098039216,0.868421052631579,0.8092105263157895,0.7619047619047619,0.7642857142857142,0.8016528925619835,1.2006185995854923,0.23684210526315788,2020-2021,0.714
2021-08-07,0.78,0.88,0.7164948453608248,0.84,0.7018633540372671,0.8018018018018018,,0.6909090909090909,0.7987804878048781,0.8181818181818182,0.6578947368421053,0.8486842105263158,0.8552631578947368,0.7260869565217392,0.7971014492753623,0.8174603174603174,1.1962506327924225,0.27631578947368424,2020-2021,0.794
2021-08-08,0.16,0.0,0.15384615384615385,0.09333333333333334,0.16149068322981366,0.12874251497005987,,0.16363636363636364,0.14545454545454545,0.10909090909090909,0.16993464052287582,0.11764705882352941,0.13071895424836602,0.11440677966101695,0.2047244094488189,0.12121212121212122,0.9506160497734463,0.13043478260869565,2020-2021,0.764
2021-08-09,0.86,0.96,0.8186528497409327,0.96,0.7654320987654321,0.9123867069486404,,0.823170731707317,0.8475609756097561,0.9212121212121213,0.8376623376623377,0.9215686274509803,0.8823529411764706,0.8193832599118943,0.9202453987730062,0.8737864077669902,1.196570055828804,0.33098591549295775,2020-2021,0.802
2021-08-10,0.57,0.6,0.5025906735751295,0.7733333333333333,0.558282208588957,0.5848484848484848,,0.5,0.5670731707317073,0.6606060606060606,0.5909090909090909,0.5359477124183006,0.6274509803921569,0.5536480686695279,0.5816993464052288,0.616822429906542,1.2130586196399875,0.1443661971830986,2020-2021,0.798
2021-08-11,0.78,0.92,0.7357512953367875,0.8266666666666667,0.6585365853658537,0.8358662613981763,,0.7195121951219512,0.7865853658536586,0.8242424242424242,0.6928104575163399,0.803921568627451,0.8562091503267973,0.7391304347826086,0.8343949044585988,0.7735849056603774,1.1973726441428578,0.21148825065274152,2020-2021,0.836
2021-08-12,0.195,0.2,0.3089005235602094,0.21333333333333335,0.2732919254658385,0.22727272727272727,,0.31097560975609756,0.19631901840490798,0.21951219512195122,0.22875816993464052,0.23026315789473684,0.24342105263157895,0.15953307392996108,0.40540540540540543,0.20930232558139536,1.1164157409476583,0.17647058823529413,2020-2021,0.834
2021-08-13,0.925,0.88,0.8911917098445595,0.96,0.8484848484848485,0.948170731707317,,0.8841463414634146,0.9329268292682927,0.9272727272727272,0.9276315789473685,0.8881578947368421,0.9602649006622517,0.8979591836734694,0.9375,0.9204545454545454,1.1734234987167738,0.38137472283813745,2020-2021,0.862
2021-08-14,0.45226130653266333,0.52,0.43147208121827413,0.3466666666666667,0.4166666666666667,0.43902439024390244,,0.3939393939393939,0.46060606060606063,0.4397590361445783,0.375,0.47368421052631576,0.4503311258278146,0.39357429718875503,0.48,0.4536082474226804,1.1572700394753128,0.17757009345794392,2020-2021,0.86
2021-08-15,0.53,0.76,0.5867346938775511,0.5866666666666667,0.5714285714285714,0.573170731707317,,0.5878787878787879,0.5636363636363636,0.5662650602409639,0.506578947368421,0.6381578947368421,0.5827814569536424,0.51440329218107,0.6121212121212121,0.6590909090909091,1.2037614802942387,0.15492957746478872,2020-2021,0.864
2021-08-16,0.33,0.36,0.2893401015228426,0.26666666666666666,0.3905325443786982,0.2621951219512195,,0.29518072289156627,0.3090909090909091,0.3132530120481928,0.3026315789473684,0.26973684210526316,0.3026315789473684,0.244,0.3931034482758621,0.3333333333333333,1.1642699819816762,0.17763157894736842,2020-2021,0.852
2021-08-17,0.18090452261306533,0.16,0.18877551020408162,0.2,0.18452380952380953,0.18654434250764526,,0.17575757575757575,0.21818181818181817,0.16363636363636364,0.19607843137254902,0.21052631578947367,0.13815789473684212,0.10843373493975904,0.3435114503816794,0.17391304347826086,1.165521457339595,0.18478260869565216,2020-2021,0.844
2021-08-18,0.455,0.6,0.4461538461538462,0.4533333333333333,0.4819277108433735,0.44680851063829785,,0.45454545454545453,0.41818181818181815,0.503030303030303,0.477124183006536,0.41830065359477125,0.4605263157894737,0.336996336996337,0.7583333333333333,0.43137254901960786,1.1979049414044654,0.15859030837004406,2020-2021,0.862
2021-08-19,0.8743718592964824,0.84,0.7806122448979592,0.9066666666666666,0.7926829268292683,0.8640483383685801,,0.7696969696969697,0.8666666666666667,0.8848484848484849,0.8627450980392157,0.8092105263157895,0.881578947368421,0.8138686131386861,0.8709677419354839,0.8762886597938144,1.1792570891542011,0.3173076923076923,2020-2021,0.854
2021-08-20,0.82,1.0,0.8307692307692308,0.9066666666666666,0.8072289156626506,0.8662613981762918,,0.8424242424242424,0.8,0.896969696969697,0.7368421052631579,0.9144736842105263,0.9006622516556292,0.8503649635036497,0.8088235294117647,0.8941176470588236,1.1978539269758488,0.26014319809069214,2020-2021,0.87
2021-08-21,0.325,0.16,0.3622448979591837,0.30666666666666664,0.3772455089820359,0.303951367781155,,0.3878787878787879,0.3151515151515151,0.28313253012048195,0.3464052287581699,0.29605263157894735,0.3223684210526316,0.28627450980392155,0.45323741007194246,0.2647058823529412,1.0959159172239414,0.15950920245398773,2020-2021,0.858
2021-08-22,0.55,0.72,0.45685279187817257,0.6666666666666666,0.46706586826347307,0.5757575757575758,,0.4578313253012048,0.5212121212121212,0.6385542168674698,0.477124183006536,0.5816993464052288,0.5986842105263158,0.43529411764705883,0.6524822695035462,0.6435643564356436,1.226570739912245,0.19776119402985073,2020-2021,0.862
2021-08-23,0.745,0.92,0.694300518134715,0.7733333333333333,0.7300613496932515,0.7424242424242424,,0.6829268292682927,0.7804878048780488,0.7515151515151515,0.7039473684210527,0.8278145695364238,0.7019867549668874,0.7357723577235772,0.7368421052631579,0.7473684210526316,1.2006687183033387,0.19230769230769232,2020-2021,0.854
2021-08-24,0.18592964824120603,0.04,0.17098445595854922,0.04,0.24242424242424243,0.10397553516819572,,0.18292682926829268,0.17073170731707318,0.0975609756097561,0.16556291390728478,0.09933774834437085,0.1390728476821192,0.07851239669421488,0.2653061224489796,0.1553398058252427,0.8948144288496498,0.16216216216216217,2020-2021,0.844
2021-08-25,0.88,0.88,0.7382198952879581,0.9066666666666666,0.7716049382716049,0.8571428571428571,,0.75,0.8343558282208589,0.9024390243902439,0.7763157894736842,0.8410596026490066,0.8940397350993378,0.7949790794979079,0.8657718120805369,0.8543689320388349,1.1864304198507165,0.17936117936117937,2020-2021,0.852
2021-08-26,0.14,0.16,0.09326424870466321,0.02666666666666667,0.1656441717791411,0.07575757575757576,,0.08536585365853659,0.12195121951219512,0.10909090909090909,0.1118421052631579,0.09868421052631579,0.09933774834437085,0.038135593220338986,0.20512820512820512,0.10891089108910891,1.0231689160307327,0.11538461538461539,2020-2021,0.826
2021-08-27,0.895,0.88,0.8350515463917526,0.9733333333333334,0.8132530120481928,0.9176829268292683,,0.8242424242424242,0.8963414634146342,0.9272727272727272,0.881578947368421,0.8947368421052632,0.9139072847682119,0.8781512605042017,0.8903225806451613,0.8811881188118812,1.1832864205718394,0.3922018348623853,2020-2021,0.846
2021-08-28,0.38,0.32,0.3489583333333333,0.38666666666666666,0.36645962732919257,0.36555891238670696,,0.3597560975609756,0.3719512195121951,0.36585365853658536,0.3790849673202614,0.3464052287581699,0.35294117647058826,0.284,0.5374149659863946,0.3157894736842105,1.1644165688679753,0.16666666666666666,2020-2021,0.842
2021-08-29,0.435,0.36,0.37305699481865284,0.4266666666666667,0.39375,0.4114114114114114,,0.3475609756097561,0.4573170731707317,0.4121212121212121,0.3246753246753247,0.45454545454545453,0.41830065359477125,0.36213991769547327,0.4657534246575342,0.4230769230769231,1.1626546816594268,0.12,2020-2021,0.818
2021-08-30,0.24,0.12,0.21649484536082475,0.18666666666666668,0.22012578616352202,0.21492537313432836,,0.21212121212121213,0.2682926829268293,0.1696969696969697,0.21935483870967742,0.21428571428571427,0.23376623376623376,0.1271186440677966,0.36419753086419754,0.1875,1.0929932085544465,0.14953271028037382,2020-2021,0.812
2021-08-31,0.6231155778894473,0.76,0.6030927835051546,0.7466666666666667,0.5345911949685535,0.6916167664670658,,0.5975609756097561,0.5914634146341463,0.7333333333333333,0.5454545454545454,0.7597402597402597,0.6558441558441559,0.5932203389830508,0.6712328767123288,0.7027027027027027,1.2106368344992768,0.18354430379746836,2020-2021,0.83
2021-09-01,0.875,0.88,0.8229166666666666,0.9333333333333333,0.8280254777070064,0.8805970149253731,,0.8353658536585366,0.8780487804878049,0.8780487804878049,0.8311688311688312,0.8506493506493507,0.9477124183006536,0.8565217391304348,0.8589743589743589,0.8867924528301887,1.183559376989796,0.2964705882352941,2020-2021,0.834
2021-09-02,0.475,0.64,0.42105263157894735,0.36,0.4140127388535032,0.4594594594594595,,0.4294478527607362,0.4601226993865031,0.4451219512195122,0.38562091503267976,0.5751633986928104,0.3618421052631579,0.37339055793991416,0.5414012738853503,0.46,1.1802315287803034,0.12385321100917432,2020-2021,0.838
2021-09-03,0.628140703517588,0.76,0.7091836734693877,0.7866666666666666,0.5828220858895705,0.7439759036144579,,0.7212121212121212,0.6424242424242425,0.7090909090909091,0.551948051948052,0.803921568627451,0.7908496732026143,0.6016597510373444,0.80625,0.723404255319149,1.197529615242273,0.1695906432748538,2020-2021,0.84
2021-09-04,0.62,0.52,0.4897959183673469,0.6666666666666666,0.524390243902439,0.5933734939759037,,0.4727272727272727,0.5878787878787879,0.6506024096385542,0.45454545454545453,0.6797385620915033,0.5882352941176471,0.5176991150442478,0.5964912280701754,0.6464646464646465,1.1760552635996189,0.14487632508833923,2020-2021,0.836
2021-09-05,0.7,0.84,0.654639175257732,0.8533333333333334,0.6375,0.7485029940119761,,0.6363636363636364,0.7012195121951219,0.8,0.6818181818181818,0.6797385620915033,0.8235294117647058,0.6785714285714286,0.7558139534883721,0.7142857142857143,1.212650528800499,0.21306818181818182,2020-2021,0.838
2021-09-06,0.49,0.36,0.546875,0.4,0.44654088050314467,0.5135135135135135,,0.5304878048780488,0.5548780487804879,0.3902439024390244,0.45751633986928103,0.5294117647058824,0.477124183006536,0.3739130434782609,0.6946107784431138,0.42105263157894735,1.1095840388750888,0.19421487603305784,2020-2021,0.814
2021-09-07,0.06,0.16,0.05670103092783505,0.06666666666666667,0.06134969325153374,0.06646525679758308,,0.05454545454545454,0.042682926829268296,0.09696969696969697,0.039473684210526314,0.09210526315789473,0.03289473684210526,0.004291845493562232,0.1032258064516129,0.14150943396226415,1.284857940146972,0.21875,2020-2021,0.74
2021-09-08,0.48223350253807107,0.32,0.5154639175257731,0.4666666666666667,0.4873417721518987,0.48348348348348347,,0.5182926829268293,0.4723926380368098,0.4634146341463415,0.5328947368421053,0.4605263157894737,0.4473684210526316,0.421455938697318,0.5833333333333334,0.5116279069767442,1.1268587501990852,0.14705882352941177,2020-2021,0.666
2021-09-09,0.6834170854271356,0.64,0.5544041450777202,0.84,0.5786163522012578,0.6906906906906907,,0.5426829268292683,0.6890243902439024,0.7317073170731707,0.6622516556291391,0.5761589403973509,0.7549668874172185,0.6150943396226415,0.753731343283582,0.6236559139784946,1.1984873931654327,0.13354037267080746,2020-2021,0.686
2021-09-10,0.165,0.2,0.16923076923076924,0.13333333333333333,0.1875,0.15223880597014924,,0.1696969696969697,0.1696969696969697,0.15151515151515152,0.17763157894736842,0.18421052631578946,0.1118421052631579,0.07196969696969698,0.36,0.09876543209876543,1.1618252096243074,0.18518518518518517,2020-2021,0.52
2021-09-11,0.725,0.8,0.6875,0.7466666666666667,0.6624203821656051,0.7432835820895523,,0.7012195121951219,0.7195121951219512,0.7317073170731707,0.6274509803921569,0.7254901960784313,0.7843137254901961,0.7186311787072244,0.6621621621621622,0.8148148148148148,1.188024468874848,0.11614730878186968,2020-2021,0.602
2021-09-12,0.73,0.8,0.6938775510204082,0.8,0.689873417721519,0.7485207100591716,,0.6909090909090909,0.7272727272727273,0.7710843373493976,0.7402597402597403,0.6818181818181818,0.803921568627451,0.7925925925925926,0.6453900709219859,0.6705882352941176,1.1919123045497322,0.12430939226519337,2020-2021,0.486
2021-09-13,0.14,0.16,0.13471502590673576,0.24,0.16025641025641027,0.1513353115727003,,0.1402439024390244,0.1402439024390244,0.18181818181818182,0.16883116883116883,0.1830065359477124,0.11764705882352941,0.04744525547445255,0.36,0.13043478260869565,1.2309424802853473,0.23684210526315788,2020-2021,0.422
2021-09-14,0.8844221105527639,0.76,0.8092783505154639,0.8666666666666667,0.8431372549019608,0.8470588235294118,,0.8048780487804879,0.8658536585365854,0.8666666666666667,0.7792207792207793,0.8636363636363636,0.9150326797385621,0.8661971830985915,0.775,0.8764044943820225,1.1623061553389025,0.19424460431654678,2020-2021,0.464
2021-09-15,0.82,0.8,0.7846153846153846,0.8266666666666667,0.7086092715231788,0.8488372093023255,,0.7878787878787878,0.8242424242424242,0.806060606060606,0.7857142857142857,0.8311688311688312,0.8562091503267973,0.8228782287822878,0.8125,0.75,1.1723396788445335,0.14285714285714285,2020-2021,0.576
2021-09-16,0.305,0.24,0.32653061224489793,0.18666666666666668,0.3576158940397351,0.263768115942029,,0.34545454545454546,0.28484848484848485,0.2469879518072289,0.33766233766233766,0.3137254901960784,0.1895424836601307,0.23137254901960785,0.4166666666666667,0.26804123711340205,1.0827393804924852,0.10344827586206896,2020-2021,0.624
2021-09-17,0.21,0.12,0.21243523316062177,0.08,0.21768707482993196,0.17341040462427745,,0.23170731707317074,0.18292682926829268,0.14545454545454545,0.16993464052287582,0.1830065359477124,0.17105263157894737,0.11914893617021277,0.3546099290780142,0.11965811965811966,1.007821485916967,0.18478260869565216,2020-2021,0.544
2021-09-18,0.755,0.76,0.6275510204081632,0.8666666666666667,0.6802721088435374,0.7392550143266475,,0.6181818181818182,0.7333333333333333,0.8132530120481928,0.7320261437908496,0.6797385620915033,0.7763157894736842,0.6748971193415638,0.7214285714285714,0.8230088495575221,1.1967691757380197,0.08379888268156424,2020-2021,0.482
2021-09-19,0.18,0.2,0.22564102564102564,0.22666666666666666,0.2534246575342466,0.18624641833810887,,0.24242424242424243,0.17575757575757575,0.2,0.2857142857142857,0.21428571428571427,0.12987012987012986,0.09090909090909091,0.41044776119402987,0.2222222222222222,1.1767096555592746,0.13725490196078433,2020-2021,0.38
2021-10-07,0.4623115577889447,0.6,0.5833333333333334,0.4266666666666667,0.5597014925373134,0.49299719887955185,,0.5670731707317073,0.5030674846625767,0.4634146341463415,0.487012987012987,0.44805194805194803,0.5947712418300654,0.3932038834951456,0.6271186440677966,0.5462962962962963,1.158916187818291,0.09163346613545817,2020-2021,0.414
2021-10-08,0.515,0.32,0.44502617801047123,0.49333333333333335,0.4264705882352941,0.49295774647887325,,0.43902439024390244,0.5153374233128835,0.4695121951219512,0.42857142857142855,0.45098039215686275,0.5359477124183006,0.3767441860465116,0.625,0.4482758620689655,1.1366953733485143,0.1459227467811159,2020-2021,0.416
2021-10-09,0.56,0.76,0.5364583333333334,0.7333333333333333,0.47794117647058826,0.6292134831460674,,0.524390243902439,0.524390243902439,0.7134146341463414,0.5032258064516129,0.7142857142857143,0.5584415584415584,0.5352112676056338,0.5976331360946746,0.6727272727272727,1.2297601650513548,0.10380622837370242,2020-2021,0.368
2021-10-10,0.18,0.12,0.2193877551020408,0.10666666666666667,0.21323529411764705,0.16944444444444445,,0.23030303030303031,0.21212121212121213,0.10240963855421686,0.15483870967741936,0.19480519480519481,0.15584415584415584,0.06334841628959276,0.35,0.17391304347826086,1.047924604122641,0.15555555555555556,2020-2021,0.422
2021-10-11,0.435,0.44,0.3865979381443299,0.4666666666666667,0.43795620437956206,0.41456582633053224,,0.3878787878787879,0.4268292682926829,0.4484848484848485,0.3961038961038961,0.5194805194805194,0.3137254901960784,0.31512605042016806,0.5379310344827586,0.4954954954954955,1.187732094167262,0.1778846153846154,2020-2021,0.368
2021-10-13,0.7222222222222222,0.88,0.75,0.8,0.6592592592592592,0.7883008356545961,,0.7575757575757576,0.7012195121951219,0.8,0.6558441558441559,0.8235294117647058,0.803921568627451,0.72265625,0.7723577235772358,0.8,1.1959261658568832,0.1424731182795699,2020-2021,0.45
2021-10-14,0.6515151515151515,0.64,0.6410256410256411,0.5333333333333333,0.5882352941176471,0.6442577030812325,,0.6402439024390244,0.6463414634146342,0.6,0.6339869281045751,0.5947712418300654,0.6797385620915033,0.6273764258555133,0.6666666666666666,0.5983606557377049,1.1482767650732653,0.14838709677419354,2020-2021,0.382
2021-10-15,0.39,0.6,0.46632124352331605,0.41333333333333333,0.3188405797101449,0.4788732394366197,,0.4634146341463415,0.4024390243902439,0.43636363636363634,0.3790849673202614,0.5723684210526315,0.3881578947368421,0.29918032786885246,0.6071428571428571,0.5137614678899083,1.1983100562971567,0.2102803738317757,2020-2021,0.326
2021-10-16,0.44,0.52,0.53125,0.48,0.49242424242424243,0.48333333333333334,,0.5365853658536586,0.47560975609756095,0.4451219512195122,0.49019607843137253,0.43790849673202614,0.5294117647058824,0.44534412955465585,0.568,0.48333333333333334,1.1747736353603904,0.1087866108786611,2020-2021,0.368
2021-10-17,0.39,0.48,0.37244897959183676,0.24,0.3925925925925926,0.3545706371191136,,0.3696969696969697,0.3939393939393939,0.3313253012048193,0.3137254901960784,0.45751633986928103,0.26143790849673204,0.2529182879377432,0.5602836879432624,0.37755102040816324,1.1384285278116395,0.08839779005524862,2020-2021,0.428
2021-10-18,0.36,0.28,0.3384615384615385,0.26666666666666666,0.362962962962963,0.32222222222222224,,0.3333333333333333,0.3515151515151515,0.3151515151515151,0.3006535947712418,0.35526315789473684,0.3157894736842105,0.26877470355731226,0.4566929133858268,0.3391304347826087,1.1182291705225982,0.09090909090909091,2020-2021,0.368
2021-10-19,0.54,0.56,0.5440414507772021,0.64,0.47368421052631576,0.5888888888888889,,0.5365853658536586,0.5182926829268293,0.6181818181818182,0.5657894736842105,0.5789473684210527,0.5364238410596026,0.47924528301886793,0.6260162601626016,0.6761904761904762,1.1909512415423964,0.09818181818181818,2020-2021,0.412
2021-10-20,0.86,0.88,0.7731958762886598,0.9466666666666667,0.7575757575757576,0.8701657458563536,,0.7757575757575758,0.8536585365853658,0.8909090909090909,0.7960526315789473,0.8675496688741722,0.9271523178807947,0.8381742738589212,0.8472222222222222,0.8348623853211009,1.1906458711459547,0.21927710843373494,2020-2021,0.746
2021-10-21,0.21608040201005024,0.28,0.21649484536082475,0.22666666666666666,0.21705426356589147,0.22252747252747251,,0.22560975609756098,0.1951219512195122,0.24242424242424243,0.18421052631578946,0.2781456953642384,0.19205298013245034,0.11965811965811966,0.38571428571428573,0.226890756302521,1.200524700256047,0.1926605504587156,2020-2021,0.772
2021-10-22,0.54,0.64,0.48704663212435234,0.6133333333333333,0.5076923076923077,0.5454545454545454,,0.4634146341463415,0.5670731707317073,0.5757575757575758,0.5526315789473685,0.5131578947368421,0.5695364238410596,0.4645669291338583,0.6356589147286822,0.5818181818181818,1.2076960506571837,0.13257575757575757,2020-2021,0.674
2021-10-23,0.63,0.96,0.6424870466321243,0.6933333333333334,0.5615384615384615,0.696969696969697,,0.6341463414634146,0.6158536585365854,0.7333333333333333,0.5723684210526315,0.8145695364238411,0.6291390728476821,0.6072874493927125,0.6888888888888889,0.7477477477477478,1.2199513700001563,0.1441717791411043,2020-2021,0.654
2021-10-24,0.215,0.12,0.25257731958762886,0.28,0.3082706766917293,0.2077562326869806,,0.26666666666666666,0.18902439024390244,0.24848484848484848,0.2582781456953642,0.2119205298013245,0.2,0.14516129032258066,0.3825503355704698,0.23711340206185566,1.1358177114473984,0.11206896551724138,2020-2021,0.72
2021-10-25,0.86,0.84,0.7563451776649747,0.8933333333333333,0.7647058823529411,0.8448753462603878,,0.7349397590361446,0.8727272727272727,0.8614457831325302,0.8211920529801324,0.8145695364238411,0.8741721854304636,0.7807692307692308,0.8818897637795275,0.8545454545454545,1.1809366076585133,0.1687041564792176,2020-2021,0.754
2021-10-26,0.385,0.44,0.35714285714285715,0.49333333333333335,0.4666666666666667,0.3656509695290859,,0.34545454545454546,0.3696969696969697,0.463855421686747,0.3841059602649007,0.3841059602649007,0.4105960264900662,0.2627450980392157,0.5714285714285714,0.4752475247524752,1.2122380447442227,0.2153846153846154,2020-2021,0.776
2021-10-27,0.10552763819095477,0.2,0.08163265306122448,0.08,0.15789473684210525,0.07458563535911603,,0.06666666666666667,0.12121212121212122,0.10303030303030303,0.09933774834437085,0.09271523178807947,0.06666666666666667,0.025925925925925925,0.23357664233576642,0.10227272727272728,1.223406487458574,0.16666666666666666,2020-2021,0.694
2021-10-29,0.76,0.8,0.6701030927835051,0.76,0.6642335766423357,0.7507002801120448,,0.6606060606060606,0.7804878048780488,0.7393939393939394,0.695364238410596,0.72,0.8333333333333334,0.7358490566037735,0.7164179104477612,0.7157894736842105,1.184776746523073,0.1894150417827298,2020-2021,0.782
2021-10-30,0.445,0.2,0.4381443298969072,0.4,0.3722627737226277,0.4425770308123249,,0.41818181818181815,0.47560975609756095,0.37575757575757573,0.4503311258278146,0.3933333333333333,0.43333333333333335,0.33212996389891697,0.6183206106870229,0.4186046511627907,1.097372028424751,0.1722488038277512,2020-2021,0.738
2021-10-31,0.6,0.56,0.5384615384615384,0.5066666666666667,0.5217391304347826,0.5742296918767507,,0.5333333333333333,0.6121212121212121,0.5333333333333333,0.5263157894736842,0.5460526315789473,0.5855263157894737,0.5348837209302325,0.5882352941176471,0.5841584158415841,1.1534762694198233,0.19855595667870035,2020-2021,0.654
2021-11-01,0.5628140703517588,0.6,0.46875,0.5866666666666667,0.5671641791044776,0.5182072829131653,,0.4451219512195122,0.5828220858895705,0.5670731707317073,0.5424836601307189,0.5359477124183006,0.506578947368421,0.49070631970260226,0.6583333333333333,0.49019607843137253,1.1944827030172869,0.1839080459770115,2020-2021,0.632
2021-11-02,0.7939698492462312,0.96,0.7671957671957672,0.8533333333333334,0.6865671641791045,0.844632768361582,,0.7484662576687117,0.8271604938271605,0.8282208588957055,0.7152317880794702,0.8543046357615894,0.8466666666666667,0.7588652482269503,0.808,0.9382716049382716,1.2015509944288087,0.22762148337595908,2020-2021,0.674
2021-11-03,0.45,0.72,0.533678756476684,0.49333333333333335,0.4748201438848921,0.5141242937853108,,0.5182926829268293,0.45121951219512196,0.5393939393939394,0.47333333333333333,0.52,0.5369127516778524,0.45098039215686275,0.631578947368421,0.4666666666666667,1.2070149940385968,0.20161290322580644,2020-2021,0.728
2021-11-04,0.4321608040201005,0.32,0.3193717277486911,0.26666666666666666,0.3925925925925926,0.3436619718309859,,0.3067484662576687,0.4294478527607362,0.3353658536585366,0.38,0.3087248322147651,0.348993288590604,0.2972972972972973,0.4852941176470588,0.3368421052631579,1.1054296825127017,0.18285714285714286,2020-2021,0.69
2021-11-05,0.37185929648241206,0.44,0.27411167512690354,0.38666666666666666,0.31654676258992803,0.3473389355742297,,0.26666666666666666,0.3393939393939394,0.40963855421686746,0.34210526315789475,0.3576158940397351,0.31788079470198677,0.2642857142857143,0.4728682170542636,0.3793103448275862,1.2076878932010615,0.16071428571428573,2020-2021,0.664
2021-11-06,0.5,0.48,0.5459183673469388,0.4533333333333333,0.5255474452554745,0.5041782729805014,,0.5575757575757576,0.49696969696969695,0.4759036144578313,0.6118421052631579,0.46710526315789475,0.45695364238410596,0.4564459930313589,0.672566371681416,0.4791666666666667,1.1451490084087905,0.15019762845849802,2020-2021,0.64
2021-11-07,0.665,0.8,0.7046632124352331,0.7466666666666667,0.6934306569343066,0.702247191011236,,0.7317073170731707,0.6402439024390244,0.7272727272727273,0.6644736842105263,0.7763157894736842,0.6688741721854304,0.6917562724014337,0.7265625,0.686046511627907,1.1946405368405062,0.15942028985507245,2020-2021,0.648
2021-11-08,0.592964824120603,0.76,0.5692307692307692,0.64,0.4855072463768116,0.6432584269662921,,0.5878787878787879,0.5487804878048781,0.6606060606060606,0.4966887417218543,0.7218543046357616,0.6291390728476821,0.5454545454545454,0.5826771653543307,0.7572815533980582,1.2056951733769028,0.2533783783783784,2020-2021,0.646
2021-11-09,0.47,0.28,0.37244897959183676,0.49333333333333335,0.33093525179856115,0.46218487394957986,,0.3393939393939394,0.4727272727272727,0.463855421686747,0.3157894736842105,0.5263157894736842,0.45394736842105265,0.3700787401574803,0.5555555555555556,0.3925233644859813,1.1457037138152304,0.14218009478672985,2020-2021,0.69
2021-11-10,0.18592964824120603,0.08,0.17258883248730963,0.13333333333333333,0.2014388489208633,0.15406162464985995,,0.16363636363636364,0.2,0.13855421686746988,0.2236842105263158,0.10526315789473684,0.13245033112582782,0.05017921146953405,0.47107438016528924,0.125,1.0704988500153192,0.20481927710843373,2020-2021,0.618
