internal_asset_id,cmc_id,cmc_slug,cmc_name,canonical_symbol,symbols_observed,coingecko_id,cg_join,coinpaprika_id,cp_join,date_added_cmc,first_seen_in_snapshots,last_seen_in_snapshots,ticker_reuse_flagged
CMC:20605,20605,tars-protocol,TARS AI,TAI,TAI,tars-protocol,HIGH,tai-tars-protocol,HIGH,2022-06-15T10:23:43.000Z,2025-01-01,2025-06-01,True
CMC:20622,20622,forta,Forta,FORT,FORT,forta,HIGH,fort-forta,HIGH,2022-06-15T16:55:55.000Z,2024-06-01,2024-06-01,True
CMC:20641,20641,euro-coin,EURC,EURC,EURC,euro-coin,HIGH,euroc-euro-coin,HIGH,2022-06-16T19:13:48.000Z,2025-06-01,2026-08-20,True
CMC:20700,20700,wiki-cat,Wiki Cat,WKC,WKC,wiki-cat,HIGH,wkc-wiki-cat,HIGH,2022-06-21T15:45:05.000Z,2026-08-20,2026-08-20,False
CMC:20721,20721,bitcoin-avalanche-bridged,Bitcoin Avalanche Bridged,BTC.B,BTC.B,avalanche-bridged-btc-arbitrum-one,SYMBOL_ONLY,btcb-bitcoin-avalanche-bridged-btcb,HIGH,2022-06-22T17:15:22.000Z,2026-01-01,2026-08-20,True
CMC:20787,20787,fellaz,Fellaz,FLZ,FLZ,,NONE,flz-fellaz,HIGH,2022-06-27T17:12:31.000Z,2025-01-01,2026-01-01,True
CMC:20873,20873,lever,LeverFi,LEVER,LEVER,,NONE,lever-leverfi,HIGH,2022-07-04T21:03:02.000Z,2024-06-01,2024-06-01,False
CMC:20947,20947,sui,Sui,SUI,SUI,sui,HIGH,sui-sui,HIGH,2022-07-12T08:03:11.000Z,2024-06-01,2026-08-20,True
CMC:20964,20964,law-blocks,Law Blocks (AI),LBT,LBT,law-blocks,HIGH,lbt-law-blocks,HIGH,2022-07-12T13:21:06.000Z,2026-01-01,2026-08-20,True
CMC:20969,20969,geodnet,GEODNET,GEOD,GEOD,geodnet,HIGH,geod-geodnet-token,SYMBOL_ONLY,2022-07-12T13:42:17.000Z,2025-06-01,2026-08-20,True
CMC:21106,21106,radiant-capital,Radiant Capital,RDNT,RDNT,radiant-capital,HIGH,rdnt-radiant-capital,HIGH,2022-07-21T06:25:00.000Z,2024-06-01,2024-06-01,False
CMC:21159,21159,ondo-finance,Ondo,ONDO,ONDO,ondo-finance,HIGH,ondo-ondo,HIGH,2024-01-18T12:06:25.000Z,2024-06-01,2026-08-20,False
CMC:21178,21178,metars-genesis,Metars Genesis,MRS,MRS,metars-genesis,HIGH,mrs-metars-genesis,HIGH,2022-08-01T04:52:13.000Z,2024-06-01,2025-01-01,True
CMC:21259,21259,zetachain,ZetaChain,ZETA,ZETA,zetachain,HIGH,zeta-zetachain,HIGH,2022-08-05T02:45:23.000Z,2024-06-01,2026-08-20,True
CMC:21296,21296,ethereum-pow,EthereumPoW,ETHW,ETHW,ethereum-pow-iou,HIGH,ethw-ethereum-pow,SYMBOL_ONLY,2022-08-08T05:19:50.000Z,2024-06-01,2026-01-01,False
CMC:21330,21330,lisusd,lisUSD,LISUSD,LISUSD,helio-protocol-hay,SYMBOL_ONLY,hay-hay,SYMBOL_ONLY,2022-08-09T14:34:08.000Z,2025-06-01,2026-08-20,False
CMC:21473,21473,dione-protocol,Dione Protocol,DIONE,DIONE,dione,SYMBOL_ONLY,dione-dione,SYMBOL_ONLY,2022-08-19T09:58:46.000Z,2024-06-01,2024-06-01,True
CMC:21535,21535,coinbase-wrapped-staked-eth,Coinbase Wrapped Staked ETH,CBETH,CBETH,coinbase-wrapped-staked-eth,HIGH,cbeth-coinbase-wrapped-staked-eth,HIGH,2022-08-23T16:57:41.000Z,2024-06-01,2026-08-20,False
CMC:21585,21585,safe1,Safe,SAFE,SAFE,safe,HIGH,safe-safe,HIGH,2022-08-26T09:17:14.000Z,2024-06-01,2026-08-20,True
CMC:21707,21707,redstone,RedStone,RED,RED,redstone-oracles,HIGH,red-redstone,HIGH,2022-09-05T10:28:27.000Z,2025-06-01,2026-08-20,True
CMC:21781,21781,stride,Stride,STRD,STRD,stride,HIGH,strd-stride,HIGH,2022-09-12T04:53:06.000Z,2024-06-01,2024-06-01,True
CMC:21794,21794,aptos,Aptos,APT,APT,aptos,HIGH,apt-aptos,HIGH,2022-10-19T01:50:25.000Z,2024-06-01,2026-08-20,True
CMC:21846,21846,space-id,SPACE ID,ID,ID,space-id,HIGH,id2-space-id,HIGH,2022-09-16T05:55:56.000Z,2024-06-01,2026-08-20,True
CMC:21849,21849,diamond-launch,Diverge Loop,DLC,DLC,diamond-launch,HIGH,dlc-diamond-launch,SYMBOL_ONLY,2022-09-16T10:01:46.000Z,2025-06-01,2025-06-01,True
CMC:21870,21870,metaplex,Metaplex,MPLX,MPLX,metaplex,HIGH,mplx-metaplex,HIGH,2022-09-20T05:27:00.000Z,2025-01-01,2025-06-01,False
CMC:22059,22059,venom,Venom,VENOM,VENOM,venom,HIGH,wvenom-wrapped-venom,HIGH,2022-10-04T05:33:38.000Z,2024-06-01,2025-06-01,True
CMC:22125,22125,mythos,Mythos,MYTH,MYTH,mythos,HIGH,myth-mythos,HIGH,2022-10-10T05:37:02.000Z,2025-01-01,2025-06-01,True
CMC:22265,22265,oasys,Oasys,OAS,OAS,oasys,HIGH,oas-oasys,HIGH,2022-10-18T06:35:35.000Z,2024-06-01,2025-01-01,True
CMC:22289,22289,myria,Myria,MYRIA,MYRIA,myria,HIGH,myria-myria,HIGH,2022-10-19T09:21:55.000Z,2024-06-01,2024-06-01,True
CMC:22359,22359,xpla,XPLA,XPLA,XPLA,,NONE,xpla-xpla,HIGH,2022-10-24T06:03:39.000Z,2024-06-01,2024-06-01,True
CMC:22461,22461,hashflow,Hashflow,HFT,HFT,hashflow,HIGH,hft1-hashflow,HIGH,2022-10-31T07:02:20.000Z,2024-06-01,2025-01-01,True
CMC:22533,22533,jito-staked-sol,Jito Staked SOL,JITOSOL,JITOSOL,jito-staked-sol,HIGH,jitosol-jito-staked-sol,HIGH,2022-11-04T08:03:43.000Z,2024-06-01,2026-08-20,False
CMC:22615,22615,fasttoken,Fasttoken,FTN,FTN,,NONE,ftn-fasttoken,HIGH,2022-11-09T14:57:06.000Z,2024-06-01,2026-01-01,True
CMC:22620,22620,across-protocol,Across Protocol,ACX,ACX,across-protocol,HIGH,acx-across-protocol,HIGH,2022-11-09T23:45:27.000Z,2025-01-01,2025-06-01,True
CMC:22691,22691,starknet-token,Starknet,STRK,STRK,starknet,HIGH,strk-starknet,HIGH,2024-02-20T12:19:19.000Z,2024-06-01,2026-08-20,True
CMC:22764,22764,hooked-protocol,Hooked Protocol,HOOK,HOOK,hooked-protocol,HIGH,hook-hooked-protocol,HIGH,2022-12-01T14:40:31.000Z,2024-06-01,2025-01-01,True
CMC:22765,22765,archloot,ArchLoot,AL,AL,archloot,HIGH,al-archloot,HIGH,2022-11-23T09:10:55.000Z,2025-06-01,2025-06-01,True
CMC:22850,22850,hivemapper,Hivemapper,HONEY,HONEY,hivemapper,HIGH,honey-hivemapper,HIGH,2022-12-03T13:01:09.000Z,2024-06-01,2025-06-01,True
CMC:22861,22861,celestia,Celestia,TIA,TIA,celestia,HIGH,tia-celestia,HIGH,2023-10-31T16:51:41.000Z,2024-06-01,2026-08-20,True
CMC:22974,22974,bittensor,Bittensor,TAO,TAO,bittensor,HIGH,tao-bittensor,HIGH,2023-03-06T05:20:00.000Z,2024-06-01,2026-08-20,True
CMC:23037,23037,hifi-finance-new,Hifi Finance,HIFI,HIFI,hifi-finance,HIGH,hifi-hifi-finance,HIGH,2018-07-05T00:00:00.000Z,2024-06-01,2024-06-01,True
CMC:23054,23054,cheelee,Cheelee,CHEEL,CHEEL,cheelee,HIGH,cheelee-cheelee,HIGH,2023-02-13T15:17:51.000Z,2024-06-01,2025-06-01,False
CMC:23095,23095,bonk1,Bonk,BONK,BONK,bonk,HIGH,bonk-bonk,HIGH,2022-12-30T06:58:50.000Z,2024-06-01,2026-08-20,True
CMC:23121,23121,blur-token,Blur,BLUR,BLUR,blur,HIGH,blur-blur,HIGH,2023-02-13T15:07:24.000Z,2024-06-01,2026-08-20,True
CMC:23149,23149,sei,Sei,SEI,SEI,sei-network,HIGH,sei-sei,HIGH,2023-08-14T07:35:00.000Z,2024-06-01,2026-08-20,True
CMC:23177,23177,frax-staked-ether,Frax Staked Ether,SFRXETH,SFRXETH,staked-frax-ether,HIGH,sfrxeth-staked-frax-ether,HIGH,2023-01-06T13:33:10.000Z,2024-06-01,2026-08-20,False
CMC:23254,23254,core-dao,Core,CORE,CORE,core-2,HIGH,core-core,HIGH,2023-02-08T12:26:11.000Z,2024-06-01,2026-01-01,True
CMC:23335,23335,thena,THENA,THE,THE,thena,HIGH,the-thena,HIGH,2023-01-28T21:22:17.000Z,2025-01-01,2025-01-01,True
CMC:23355,23355,0x0-ai-ai-smart-contract,0x0.ai,0X0,0X0,0x0-ai-ai-smart-contract,SYMBOL_ONLY,0x0-0x0ai-ai-smart-contract,SYMBOL_ONLY,2023-01-31T10:00:24.000Z,2024-06-01,2025-01-01,True
CMC:23508,23508,gho,GHO,GHO,GHO,gho,HIGH,gho-gho,HIGH,2023-02-14T12:18:15.000Z,2025-06-01,2026-08-20,True
CMC:23635,23635,binaryx-new,BinaryX,FORM,BNX|FORM,four,SYMBOL_ONLY,form-four,SYMBOL_ONLY,2021-05-18T00:00:00.000Z,2024-06-01,2026-08-20,True
CMC:23711,23711,echelon-prime,Echelon Prime,PRIME,PRIME,echelon-prime,HIGH,prime-echelon-prime,HIGH,2023-03-01T16:41:56.000Z,2024-06-01,2025-06-01,True
CMC:23756,23756,chaingpt,ChainGPT,CGPT,CGPT,chaingpt,HIGH,cgpt-chaingpt-bsc,HIGH,2023-04-10T12:12:43.000Z,2024-06-01,2025-06-01,True
CMC:23757,23757,airtor-protocol,ATOR Protocol,ATOR,ATOR,,NONE,ator-airtor-protocol,SYMBOL_ONLY,2023-03-04T16:22:51.000Z,2024-06-01,2024-06-01,False
CMC:23782,23782,liquid-staked-eth,Liquid Staked ETH,LSETH,LSETH,liquid-staked-ethereum,HIGH,lseth-liquid-staked-ethereum,HIGH,2023-03-07T15:46:23.000Z,2024-06-01,2026-08-20,False
CMC:23951,23951,staika,Staika,STIK,STIK,staika,HIGH,stik-staika,HIGH,2023-03-15T10:03:10.000Z,2025-06-01,2026-01-01,True
CMC:24007,24007,delysium,Delysium,AGI,AGI,delysium,HIGH,agi-delysium,HIGH,2023-04-11T12:43:21.000Z,2024-06-01,2025-06-01,True
CMC:24087,24087,fuel-network,Fuel Network,FUEL,FUEL,fuel-network,HIGH,fuel-fuel-network,HIGH,2024-12-19T03:26:27.000Z,2025-06-01,2025-06-01,True
CMC:24091,24091,zksync,ZKsync,ZK,ZK,zksync,HIGH,zk-zksync,HIGH,2024-06-17T07:48:48.000Z,2025-01-01,2026-08-20,True
CMC:24203,24203,smardex,SmarDex,SDEX,SDEX,smardex,HIGH,sdex-smardex,HIGH,2023-04-03T19:49:26.000Z,2024-06-01,2025-01-01,False
CMC:24225,24225,metfi2,MetFi,METFI,METFI,metfi-2,HIGH,metfi-metfi-bsc,HIGH,2022-07-01T04:53:40.000Z,2024-06-01,2024-06-01,False
CMC:24257,24257,legacy-network,Legacy Token,LGCT,LGCT,,NONE,lgct-legacy-token,HIGH,2023-04-05T04:51:18.000Z,2025-06-01,2025-06-01,False
CMC:24399,24399,wrapped-hedera,Wrapped HBAR,WHBAR,WHBAR,wrapped-hbar,HIGH,whbar-wrapped-hbar,HIGH,2019-09-17T00:00:00.000Z,2024-06-01,2024-06-01,False
CMC:24476,24476,limewire,LimeWire,LMWR,LMWR,limewire-token,HIGH,lmwr-limewire-token,SYMBOL_ONLY,2023-04-17T05:39:22.000Z,2024-06-01,2024-06-01,False
CMC:24478,24478,pepe,Pepe,PEPE,PEPE,pepe,HIGH,pepe-pepe,HIGH,2023-04-17T06:18:08.000Z,2024-06-01,2026-08-20,True
CMC:24554,24554,bazaars,Bazaars,BZR,BZR,bazaars,HIGH,bzr-bazaars,HIGH,2023-04-19T13:22:57.000Z,2024-06-01,2025-01-01,True
CMC:24600,24600,helium-mobile,Helium Mobile,MOBILE,MOBILE,helium-mobile,HIGH,mobile-helium-mobile,HIGH,2023-04-21T03:13:40.000Z,2024-06-01,2024-06-01,False
CMC:24613,24613,open-campus,Open Campus,EDU,EDU,edu-coin,HIGH,edu-open-campus,HIGH,2023-04-21T08:06:26.000Z,2024-06-01,2026-01-01,True
CMC:24647,24647,berachain,Berachain,BERA,BERA,berachain-bera,HIGH,bera-berachain,HIGH,2025-02-06T13:00:00.000Z,2025-06-01,2026-08-20,True
CMC:24735,24735,wrapped-pulse,Wrapped Pulse,WPLS,WPLS,wrapped-pulse-wpls,HIGH,wpls-wrapped-pulse,HIGH,2023-04-26T08:56:37.000Z,2024-06-01,2026-01-01,True
CMC:24760,24760,wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,WBETH,wrapped-beacon-eth,HIGH,wbeth-wrapped-beacon-eth,HIGH,2023-04-27T09:20:48.000Z,2024-06-01,2026-08-20,False
CMC:24781,24781,cyberconnect,Cyber,CYBER,CYBER,cyberconnect,HIGH,cyber-cyber,HIGH,2023-08-15T11:49:15.000Z,2024-06-01,2025-01-01,True
CMC:24835,24835,pepecoin,PepeCoin,PEPECOIN,PEPECOIN,pepecoin-2,HIGH,pepecoin-pepecoin,HIGH,2023-05-01T08:13:44.000Z,2025-01-01,2025-01-01,True
CMC:24875,24875,staked-trx,Staked TRX,STRX,STRX,staked-trx,HIGH,strx-staked-trx,HIGH,2023-05-02T11:47:37.000Z,2026-01-01,2026-08-20,True
CMC:24877,24877,bim,BIM,BIM,BIM,bim-2,HIGH,bim-bim,HIGH,2023-07-13T11:26:21.000Z,2026-01-01,2026-08-20,True
CMC:24911,24911,turbo,Turbo,TURBO,TURBO,turbo,HIGH,turbo-turbo,HIGH,2023-05-04T05:24:19.000Z,2024-06-01,2026-08-20,True
CMC:24927,24927,crvusd,crvUSD,CRVUSD,CRVUSD,crvusd,HIGH,crvusd-curvefi-usd-stablecoin,HIGH,2023-06-27T12:44:16.000Z,2024-06-01,2026-08-20,True
CMC:25023,25023,milady-meme-coin,Milady Meme Coin,LADYS,LADYS,milady-meme-coin,HIGH,ladys-milady-meme-coin,HIGH,2023-05-08T02:42:20.000Z,2024-06-01,2024-06-01,True
CMC:25028,25028,ordi,ORDI,ORDI,ORDI,ordinals,HIGH,ordi-ordi,HIGH,2023-05-08T05:51:24.000Z,2024-06-01,2026-08-20,True
CMC:25114,25114,cetus-protocol,Cetus Protocol,CETUS,CETUS,cetus-protocol,HIGH,cetus-cetus-protocol,HIGH,2023-05-09T13:55:38.000Z,2025-01-01,2025-06-01,True
CMC:25147,25147,swell-sweth,swETH,SWETH,SWETH,sweth,SYMBOL_ONLY,sweth-swell-ethereum,SYMBOL_ONLY,2023-05-10T05:38:50.000Z,2024-06-01,2026-01-01,False
CMC:25194,25194,joseon-mun,Joseon Mun,JSM,JSM,jaseonmun,SYMBOL_ONLY,jsm-joseon-mun,HIGH,2023-05-11T09:29:53.000Z,2026-08-20,2026-08-20,False
CMC:25220,25220,harrypotterobamasonic10inu-eth,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,BITCOIN,harrypotterobamasonic10in,SYMBOL_ONLY,bitcoin-harrypotterobamasonic10inu-eth,SYMBOL_ONLY,2023-05-11T23:05:12.000Z,2024-06-01,2025-06-01,True
CMC:25264,25264,snek,Snek,SNEK,SNEK,snek,HIGH,snek-snek-crd,HIGH,2023-05-14T20:05:46.000Z,2024-06-01,2026-01-01,True
CMC:25715,25715,minati-coin,Minati Coin,MNTC,MNTC,minativerse,SYMBOL_ONLY,mntc-minati-coin,HIGH,2023-05-23T09:33:34.000Z,2024-06-01,2024-06-01,False
CMC:26081,26081,first-digital-usd,First Digital USD,FDUSD,FDUSD,first-digital-usd,HIGH,fdusd-first-digital-usd,HIGH,2023-07-26T04:26:40.000Z,2024-06-01,2026-08-20,False
CMC:26133,26133,tbtc-token,tBTC,TBTC,TBTC,tbtc,HIGH,tbtc-tbtc,HIGH,2023-05-29T05:04:40.000Z,2024-06-01,2026-08-20,True
CMC:26680,26680,neutron-ntrn,Neutron,NTRN,NTRN,neutron-3,HIGH,ntrn1-neutron,HIGH,2023-06-13T09:53:47.000Z,2024-06-01,2025-06-01,True
CMC:26997,26997,layerzero,LayerZero,ZRO,ZRO,layerzero,HIGH,zro-layerzero,HIGH,2024-06-20T05:52:25.000Z,2025-01-01,2026-08-20,True
CMC:26998,26998,scroll,Scroll,SCR,SCR,scroll,HIGH,scr-scroll,HIGH,2024-07-04T07:08:51.000Z,2025-01-01,2025-01-01,True
CMC:27048,27048,ape-and-pepe,Ape and Pepe,APEPE,APEPE,ape-and-pepe,HIGH,apepe-ape-and-pepe,HIGH,2024-07-24T07:49:58.000Z,2026-01-01,2026-08-20,True
CMC:27054,27054,researchcoin,ResearchCoin,RSC,RSC,researchcoin,HIGH,rsc-researchcoin,HIGH,2023-06-19T07:17:43.000Z,2025-01-01,2025-01-01,True
CMC:27075,27075,mantle,Mantle,MNT,MNT,mantle,HIGH,mnt-mantle,HIGH,2023-07-17T11:00:31.000Z,2024-06-01,2026-08-20,True
CMC:27178,27178,paal-ai,PAAL AI,PAAL,PAAL,paal-ai,HIGH,paal-paal-ai,HIGH,2023-06-23T07:23:59.000Z,2024-06-01,2025-06-01,False
CMC:27533,27533,osaka-protocol,Osaka Protocol,OSAK,OSAK,osaka-protocol,HIGH,osak-osaka-protocol,HIGH,2023-07-10T12:38:15.000Z,2025-01-01,2025-06-01,False
CMC:27565,27565,arkham,Arkham,ARKM,ARKM,arkham,HIGH,arkm-arkham,HIGH,2023-07-18T09:32:13.000Z,2024-06-01,2025-06-01,False
CMC:27566,27566,stader-ethx,Stader ETHx,ETHX,ETHX,stader-ethx,HIGH,ethx-stader-ethx,HIGH,2023-07-11T06:26:58.000Z,2024-06-01,2026-08-20,False
CMC:27568,27568,slisbnb,Lista Staked BNB,SLISBNB,SLISBNB,synclub-staked-bnb,HIGH,snbnb-synclub-staked-bnb,HIGH,2023-07-11T06:49:41.000Z,2024-06-01,2026-08-20,False
CMC:27657,27657,linea,Linea,LINEA,LINEA,linea,HIGH,linea-linea,HIGH,2023-07-21T11:04:15.000Z,2026-01-01,2026-08-20,False
CMC:27659,27659,mog-coin,Mog Coin,MOG,MOG,mog-coin,HIGH,mog-mog-coin,HIGH,2023-07-21T19:17:41.000Z,2024-06-01,2026-08-20,True
CMC:27750,27750,toshithecat,Toshi,TOSHI,TOSHI,toshi,HIGH,toshi-toshi,HIGH,2023-08-04T09:39:48.000Z,2024-06-01,2026-08-20,True
CMC:27765,27765,zeebu,Zeebu,ZBU,ZBU,zeebu,HIGH,zbu-zeebu,HIGH,2023-08-09T17:44:17.000Z,2024-06-01,2026-01-01,False
CMC:27772,27772,paypal-usd,PayPal USD,PYUSD,PYUSD,paypal-usd,HIGH,pyusd-paypal-usd,HIGH,2023-08-07T21:50:32.000Z,2024-06-01,2026-08-20,True
CMC:27793,27793,staked-usdt,Staked USDT,STUSDT,STUSDT,staked-usdt,HIGH,,NONE,2023-08-09T06:22:22.000Z,2026-01-01,2026-08-20,False
CMC:27872,27872,maga,MAGA,TRUMP,TRUMP,maga,HIGH,trump-maga,HIGH,2023-08-18T10:42:43.000Z,2024-06-01,2024-06-01,True
CMC:27960,27960,non-playable-coin,Non-Playable Coin,NPC,NPC,non-playable-coin,HIGH,npc-non-playable-coin,HIGH,2023-08-31T13:35:42.000Z,2025-01-01,2026-08-20,True
CMC:28066,28066,banana-gun,Banana Gun,BANANA,BANANA,banana-gun,HIGH,banana-banana-gun-v2,HIGH,2023-09-20T12:34:29.000Z,2024-06-01,2025-06-01,True
CMC:28076,28076,ozone-chain,Ozone Chain,OZO,OZO,ozone-chain,HIGH,ozo-ozone-chain,HIGH,2023-09-25T04:04:14.000Z,2024-06-01,2025-01-01,False
CMC:28081,28081,spx6900,SPX6900,SPX,SPX,spx6900,HIGH,spx-spx6900,HIGH,2023-09-20T17:36:23.000Z,2025-01-01,2026-08-20,True
CMC:28177,28177,pyth-network,Pyth Network,PYTH,PYTH,pyth-network,HIGH,pyth-pyth-network,HIGH,2023-11-20T09:42:13.000Z,2024-06-01,2026-08-20,False
CMC:28183,28183,wrapped-flare,Wrapped Flare,WFLR,WFLR,wrapped-flare,HIGH,,NONE,2020-12-11T00:00:00.000Z,2026-01-01,2026-08-20,False
CMC:28194,28194,sats-ordinals,SATS (Ordinals),SATS,SATS,sats-ordinals,HIGH,sats-sats-ordinals,HIGH,2023-09-29T05:13:12.000Z,2025-01-01,2025-06-01,True
CMC:28230,28230,big-time,Big Time,BIGTIME,BIGTIME,big-time,HIGH,bigtime-big-time,HIGH,2023-10-11T04:56:06.000Z,2024-06-01,2025-06-01,False
CMC:28293,28293,ultima,Ultima,ULTIMA,ULTIMA,ultima,HIGH,ultima-ultimaecosystem,SYMBOL_ONLY,2023-10-26T20:59:30.000Z,2025-01-01,2026-01-01,False
CMC:28298,28298,onbeam,Beam,BEAM,BEAM,beam,HIGH,beam-beam,HIGH,2021-10-29T04:07:32.000Z,2024-06-01,2026-08-20,True
CMC:28299,28299,tokenfi,TokenFi,TOKEN,TOKEN,tokenfi,HIGH,token-tokenfi,HIGH,2023-10-27T09:01:44.000Z,2024-06-01,2024-06-01,True
CMC:28301,28301,meme,Memecoin,MEME,MEME,memecoin-2,HIGH,meme-memecoin,HIGH,2023-11-03T08:03:36.000Z,2024-06-01,2026-01-01,True
CMC:28321,28321,polygon-ecosystem-token,Polygon Ecosystem Token,POL,POL,anubis-bridged-pol-anubis,SYMBOL_ONLY,pol-polygon-ecosystem-token,HIGH,2023-10-30T14:43:57.000Z,2024-06-01,2026-08-20,True
CMC:28324,28324,dydx-chain,dYdX (Native),DYDX,DYDX,dydx-chain,SYMBOL_ONLY,dydx-dydx-chain,SYMBOL_ONLY,2021-08-03T00:00:00.000Z,2024-06-01,2026-08-20,True
CMC:28367,28367,ipverse-eth,IPVERSE,IPV,IPV,,NONE,,NONE,2023-11-07T12:25:11.000Z,2024-06-01,2024-06-01,False
CMC:28382,28382,myro,Myro,MYRO,MYRO,myro,HIGH,myro-myro,HIGH,2023-11-11T16:58:11.000Z,2024-06-01,2024-06-01,False
CMC:28394,28394,grok-erc,Grok,GROK,GROK,grok-2,HIGH,grok3-grok,HIGH,2023-11-13T05:49:32.000Z,2024-06-01,2024-06-01,True
CMC:28458,28458,autonolas,Autonolas,OLAS,OLAS,autonolas,HIGH,olas-autonolas,HIGH,2023-11-20T07:59:53.000Z,2025-01-01,2025-01-01,False
CMC:28476,28476,staked-eth,StakeWise Staked ETH,OSETH,OSETH,stakewise-v3-oseth,HIGH,oseth-stakewise-staked-eth,HIGH,2023-11-21T04:37:55.000Z,2024-06-01,2026-08-20,False
CMC:28480,28480,blast,Blast,BLAST,BLAST,blast,HIGH,blast1-blast,HIGH,2024-06-26T14:06:36.000Z,2025-01-01,2025-06-01,True
CMC:28541,28541,jito,Jito,JTO,JTO,jito-governance-token,HIGH,jto-jito,HIGH,2023-12-07T16:04:41.000Z,2024-06-01,2026-08-20,False
CMC:28568,28568,ether-fi,ether.fi Staked ETH,EETH,EETH,ether-fi-staked-eth,HIGH,eeth-evereth,SYMBOL_ONLY,2023-12-01T17:01:39.000Z,2024-06-01,2026-08-20,False
CMC:28596,28596,anchored-coins-aeur,Anchored Coins AEUR,AEUR,AEUR,anchored-coins-eur,HIGH,aeur-anchored-coins-aeur,HIGH,2023-12-05T11:27:21.000Z,2025-06-01,2026-01-01,False
CMC:28654,28654,upcx,UPCX,UPC,UPC,upcx,HIGH,upc-upcx,HIGH,2023-12-11T04:27:33.000Z,2025-01-01,2026-01-01,True
CMC:28656,28656,vicicoin,ViciCoin,VCNT,VCNT,vicicoin,HIGH,vcnt-vicicoin,HIGH,2023-12-11T04:50:06.000Z,2026-01-01,2026-08-20,False
CMC:28674,28674,fusionist,Fusionist,ACE,ACE,endurance,HIGH,ace-fusionist,HIGH,2023-12-11T13:06:52.000Z,2024-06-01,2025-01-01,True
CMC:28675,28675,coq-inu,Coq Inu,COQ,COQ,coq-inu,HIGH,coq-coq-inu,HIGH,2023-12-11T16:53:53.000Z,2024-06-01,2025-01-01,True
CMC:28683,28683,sats,SATS,1000SATS,1000SATS,1000sats-ordinals,SYMBOL_ONLY,1000sats-1000sats-ordinals,SYMBOL_ONLY,2023-12-12T07:05:34.000Z,2024-06-01,2024-06-01,False
CMC:28688,28688,ai-analysis-token,AI Analysis Token,AIAT,AIAT,ai-analysis-token,HIGH,aiat-ai-analysis-token,HIGH,2024-01-18T07:54:17.000Z,2025-06-01,2025-06-01,False
CMC:28695,28695,wrapped-eeth,Wrapped eETH,WEETH,WEETH,wrapped-eeth,HIGH,weeth-wrapped-eeth,HIGH,2023-12-12T18:12:54.000Z,2024-06-01,2026-08-20,True
CMC:28752,28752,dogwifhat,dogwifhat,WIF,WIF,dogwifcoin,HIGH,wif-dogwifcoin,HIGH,2023-12-19T09:08:50.000Z,2024-06-01,2026-08-20,True
CMC:28778,28778,nfprompt,NFPrompt,NFP,NFP,nfprompt-token,HIGH,nfp-nfprompt,HIGH,2023-12-27T10:19:02.000Z,2024-06-01,2024-06-01,True
CMC:28782,28782,popcat-sol,Popcat (SOL),POPCAT,POPCAT,popcat,SYMBOL_ONLY,popcat-popcat,SYMBOL_ONLY,2023-12-20T18:16:41.000Z,2024-06-01,2026-08-20,True
CMC:28829,28829,heroes-of-mavia,Heroes of Mavia,MAVIA,MAVIA,heroes-of-mavia,HIGH,mavia-heroes-of-mavia,HIGH,2024-02-06T12:20:20.000Z,2024-06-01,2024-06-01,False
CMC:28846,28846,sleepless-ai,Sleepless AI,AI,AI,sleepless-ai,HIGH,ai-sleepless-ai,HIGH,2023-12-26T12:37:44.000Z,2024-06-01,2025-01-01,True
CMC:28850,28850,notcoin,Notcoin,NOT,NOT,notcoin,HIGH,not-notcoin,HIGH,2024-05-09T15:38:45.000Z,2024-06-01,2026-08-20,True
CMC:28853,28853,jupiter-perps-lp,Jupiter Perps LP,JLP,JLP,jupiter-perpetuals-liquidity-provider-token,SYMBOL_ONLY,jlp-jupiter-perpetuals-liquidity-provider-token,SYMBOL_ONLY,2023-12-26T23:55:42.000Z,2025-06-01,2026-08-20,True
CMC:28862,28862,blazestake-staked-sol,BlazeStake Staked SOL,BSOL,BSOL,blazestake-staked-sol,HIGH,bsol-blazestake-staked-sol,HIGH,2023-12-28T08:32:33.000Z,2024-06-01,2026-08-20,True
CMC:28932,28932,dymension,Dymension,DYM,DYM,dymension,HIGH,dym-dymension-iou,HIGH,2024-02-06T10:00:00.000Z,2024-06-01,2025-06-01,True
CMC:28933,28933,xai-games,Xai,XAI,XAI,xai-blockchain,HIGH,xai5-xai,HIGH,2024-01-03T10:03:02.000Z,2024-06-01,2025-06-01,True
CMC:29035,29035,mantle-staked-ether,Mantle Staked Ether,METH,METH,mantle-staked-ether,HIGH,meth-meth,SYMBOL_ONLY,2024-01-15T05:14:50.000Z,2024-06-01,2026-08-20,True
CMC:29073,29073,altlayer,Altlayer,ALT,ALT,altlayer,HIGH,alt-altlayer,HIGH,2024-01-17T12:59:16.000Z,2024-06-01,2026-08-20,True
CMC:29082,29082,saros,Saros,SAROS,SAROS,saros-finance,HIGH,saros-saros,HIGH,2024-01-19T11:09:47.000Z,2025-06-01,2025-06-01,False
CMC:29150,29150,ponke,Ponke,PONKE,PONKE,ponke,HIGH,ponke-ponke,HIGH,2024-01-23T14:25:13.000Z,2024-06-01,2025-06-01,True
