date,state,bias_direction,confidence,regime_ratio,asian_range_pips,actual_direction_12pm,direction_correct_12pm,target_25_hit_12pm,mfe_pips_12pm,lens_a,lens_b,lens_c,lens_a_time,lens_b_time
2023-06-22,9/9_LOCK,LONG,0.97,4.615,10.4,LONG,True,True,36.4,LONG,LONG,CONFIRMED,08:40,09:00
2023-06-23,EXHAUSTION,LONG,0.3,1.269,35.0,LONG,True,True,72.2,LONG,LONG,FAILED,09:10,10:15
2023-06-26,KINETIC_CONFLICT,NONE,0.0,2.904,14.6,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:35,10:20
2023-06-27,NO_SIGNAL,NONE,0.0,0.496,45.4,LONG,,,0.0,NONE,LONG,FAILED,,08:55
2023-06-28,EXHAUSTION,LONG,0.3,1.131,20.6,LONG,True,True,50.4,LONG,LONG,FAILED,09:40,09:20
2023-06-29,KINETIC_CONFLICT,NONE,0.0,1.14,30.1,LONG,,,0.0,LONG,SHORT,FAILED,09:15,10:15
2023-06-30,KINETIC_CONFLICT,NONE,0.0,2.843,12.7,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:30,09:00
2023-07-03,9/9_LOCK,LONG,0.97,2.856,22.2,LONG,True,True,56.7,LONG,LONG,CONFIRMED,08:55,08:45
2023-07-04,KINETIC_CONFLICT,NONE,0.0,2.083,13.2,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:05,09:25
2023-07-05,KINETIC_CONFLICT,NONE,0.0,1.475,19.8,LONG,,,0.0,LONG,SHORT,CAUTION,08:00,10:05
2023-07-06,9/9_LOCK,SHORT,0.97,2.0,16.7,SHORT,True,True,23.4,SHORT,SHORT,CONFIRMED,09:00,08:55
2023-07-07,KINETIC_CONFLICT,NONE,0.0,0.921,17.7,SHORT,,,0.0,LONG,SHORT,FAILED,15:15,09:05
2023-07-10,EXHAUSTION,LONG,0.3,0.775,37.3,LONG,True,True,45.5,LONG,LONG,FAILED,08:20,08:55
2023-07-11,9/9_LOCK,SHORT,0.97,2.265,16.6,SHORT,True,True,42.4,SHORT,SHORT,CONFIRMED,09:00,09:00
2023-07-12,KINETIC_CONFLICT,NONE,0.0,1.397,20.4,SHORT,,,0.0,SHORT,LONG,FAILED,09:00,08:20
2023-07-13,KINETIC_CONFLICT,NONE,0.0,2.426,22.3,SHORT,,,0.0,SHORT,LONG,CONFIRMED,09:20,07:55
2023-07-14,EXHAUSTION,SHORT,0.3,1.088,29.6,LONG,False,True,28.0,SHORT,SHORT,FAILED,11:35,10:00
2023-07-17,EXHAUSTION,LONG,0.3,0.683,49.6,SHORT,False,False,10.8,LONG,LONG,FAILED,16:30,10:35
2023-07-18,KINETIC_CONFLICT,NONE,0.0,1.622,22.5,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:10,09:15
2023-07-19,KINETIC_CONFLICT,NONE,0.0,0.959,34.0,LONG,,,0.0,LONG,SHORT,FAILED,09:25,08:55
2023-07-20,EXHAUSTION,LONG,0.3,1.071,26.9,LONG,True,True,47.6,LONG,LONG,FAILED,14:10,09:15
2023-07-21,EXHAUSTION,LONG,0.3,1.241,18.7,SHORT,False,True,6.1,LONG,LONG,FAILED,10:50,10:30
2023-07-24,KINETIC_CONFLICT,NONE,0.0,0.995,38.9,LONG,,,0.0,LONG,SHORT,FAILED,10:30,10:00
2023-07-25,EXHAUSTION,SHORT,0.3,1.357,15.7,SHORT,True,True,21.5,SHORT,SHORT,FAILED,09:25,08:55
2023-07-26,NO_SIGNAL,NONE,0.0,1.487,27.5,LONG,,,0.0,SHORT,SHORT,CAUTION,09:15,08:30
2023-07-27,KINETIC_CONFLICT,NONE,0.0,1.622,37.0,LONG,,,0.0,SHORT,LONG,CONFIRMED,10:35,07:55
2023-07-28,KINETIC_CONFLICT,NONE,0.0,1.739,31.0,LONG,,,0.0,LONG,SHORT,CONFIRMED,09:40,07:05
2023-07-31,EXHAUSTION,LONG,0.3,0.502,55.6,LONG,True,True,66.3,LONG,LONG,FAILED,15:05,09:00
2023-08-01,KINETIC_CONFLICT,NONE,0.0,1.517,32.7,LONG,,,0.0,LONG,SHORT,CONFIRMED,10:20,08:55
2023-08-02,KINETIC_CONFLICT,NONE,0.0,1.139,41.0,LONG,,,0.0,LONG,SHORT,FAILED,10:00,08:00
2023-08-03,KINETIC_CONFLICT,NONE,0.0,1.947,22.6,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:00,08:55
2023-08-04,NO_SIGNAL,NONE,0.0,2.539,17.8,SHORT,,,0.0,LONG,NONE,CONFIRMED,09:50,
2023-08-07,EXHAUSTION,LONG,0.3,0.713,50.2,LONG,True,True,50.8,LONG,LONG,FAILED,08:35,08:35
2023-08-08,9/9_LOCK,SHORT,0.97,2.073,23.4,LONG,False,False,3.8,SHORT,SHORT,CONFIRMED,09:40,08:55
2023-08-09,KINETIC_CONFLICT,NONE,0.0,1.979,18.8,LONG,,,0.0,SHORT,LONG,CONFIRMED,08:00,10:15
2023-08-10,9/9_LOCK,SHORT,0.97,2.444,19.8,SHORT,True,True,67.0,SHORT,SHORT,CONFIRMED,10:00,10:00
2023-08-11,EXHAUSTION,LONG,0.3,1.185,18.9,LONG,True,True,27.7,LONG,LONG,FAILED,09:45,09:35
2023-08-14,EXHAUSTION,LONG,0.3,0.383,56.7,LONG,True,True,105.6,LONG,LONG,FAILED,14:55,09:00
2023-08-15,KINETIC_CONFLICT,NONE,0.0,2.109,18.4,SHORT,,,0.0,SHORT,LONG,CONFIRMED,10:05,08:25
2023-08-16,EXHAUSTION,LONG,0.3,1.027,18.6,LONG,True,True,36.8,LONG,LONG,FAILED,13:55,09:00
2023-08-17,KINETIC_CONFLICT,NONE,0.0,1.912,13.7,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:45,08:55
2023-08-18,EXHAUSTION,LONG,0.3,0.81,35.3,LONG,True,True,43.1,LONG,LONG,FAILED,08:10,09:40
2023-08-21,9/9_LOCK,SHORT,0.97,1.516,22.5,SHORT,True,True,21.0,SHORT,SHORT,CONFIRMED,10:10,09:20
2023-08-22,NO_SIGNAL,NONE,0.0,0.928,19.4,LONG,,,0.0,SHORT,NONE,FAILED,09:20,
2023-08-23,9/9_LOCK,SHORT,0.97,1.818,19.8,SHORT,True,True,19.1,SHORT,SHORT,CONFIRMED,10:15,09:40
2023-08-24,KINETIC_CONFLICT,NONE,0.0,3.34,15.3,LONG,,,0.0,SHORT,LONG,CONFIRMED,08:30,09:35
2023-08-25,KINETIC_CONFLICT,NONE,0.0,0.454,39.4,SHORT,,,0.0,LONG,SHORT,FAILED,08:00,09:15
2023-08-28,NO_SIGNAL,NONE,0.0,0.974,27.3,SHORT,,,0.0,SHORT,NONE,FAILED,08:20,
2023-08-29,KINETIC_CONFLICT,NONE,0.0,1.722,12.6,LONG,,,0.0,LONG,SHORT,CONFIRMED,09:15,10:15
2023-08-30,KINETIC_CONFLICT,NONE,0.0,0.888,21.5,SHORT,,,0.0,LONG,SHORT,FAILED,08:20,08:30
2023-08-31,9/9_LOCK,LONG,0.97,2.707,15.0,LONG,True,True,58.7,LONG,LONG,CONFIRMED,08:05,09:00
2023-09-01,9/9_LOCK,LONG,0.97,1.825,17.1,SHORT,False,True,20.7,LONG,LONG,CONFIRMED,09:20,09:20
2023-09-04,EXHAUSTION,SHORT,0.3,0.909,17.6,LONG,False,True,16.0,SHORT,SHORT,FAILED,10:05,10:05
2023-09-05,9/9_LOCK,LONG,0.97,1.582,24.9,LONG,True,True,69.1,LONG,LONG,CONFIRMED,09:20,10:15
2023-09-06,EXHAUSTION,SHORT,0.3,1.268,19.0,LONG,False,False,2.9,SHORT,SHORT,FAILED,08:55,08:55
2023-09-07,NO_SIGNAL,NONE,0.0,1.505,10.1,LONG,,,0.0,LONG,NONE,CONFIRMED,08:00,
2023-09-08,NO_SIGNAL,NONE,0.0,1.165,23.1,SHORT,,,0.0,SHORT,NONE,FAILED,08:50,
2023-09-11,NO_SIGNAL,NONE,0.0,0.894,26.4,LONG,,,0.0,SHORT,NONE,FAILED,10:10,
2023-09-12,EXHAUSTION,LONG,0.3,1.1,20.1,LONG,True,True,34.1,LONG,LONG,FAILED,13:40,10:35
2023-09-13,KINETIC_CONFLICT,NONE,0.0,0.513,46.4,LONG,,,0.0,LONG,SHORT,FAILED,11:15,09:25
2023-09-14,KINETIC_CONFLICT,NONE,0.0,1.544,15.8,LONG,,,0.0,SHORT,LONG,CONFIRMED,08:00,10:00
2023-09-15,KINETIC_CONFLICT,NONE,0.0,1.215,14.9,LONG,,,0.0,SHORT,LONG,FAILED,10:55,10:15
2023-09-18,NO_SIGNAL,NONE,0.0,0.556,30.6,LONG,,,0.0,LONG,NONE,FAILED,15:45,
2023-09-19,KINETIC_CONFLICT,NONE,0.0,2.421,14.5,LONG,,,0.0,LONG,SHORT,CONFIRMED,09:00,10:50
2023-09-20,9/9_LOCK,SHORT,0.97,2.026,11.4,SHORT,True,True,20.5,SHORT,SHORT,CONFIRMED,09:30,09:30
2023-09-21,KINETIC_CONFLICT,NONE,0.0,3.283,28.3,LONG,,,0.0,LONG,SHORT,CONFIRMED,10:30,09:30
2023-09-22,EXHAUSTION,LONG,0.3,1.097,24.8,LONG,True,True,42.2,LONG,LONG,FAILED,09:00,09:00
2023-09-25,EXHAUSTION,LONG,0.3,0.502,63.2,LONG,True,True,76.4,LONG,LONG,FAILED,08:30,09:55
2023-09-26,EXHAUSTION,LONG,0.3,1.271,25.1,LONG,True,True,31.2,LONG,LONG,FAILED,09:15,09:15
2023-09-27,KINETIC_CONFLICT,NONE,0.0,0.53,43.2,LONG,,,0.0,LONG,SHORT,FAILED,08:15,09:50
2023-09-28,9/9_LOCK,SHORT,0.97,1.631,29.3,SHORT,True,True,30.1,SHORT,SHORT,CONFIRMED,11:55,08:35
2023-09-29,9/9_LOCK,SHORT,0.97,1.953,23.5,SHORT,True,True,58.6,SHORT,SHORT,CONFIRMED,09:05,09:05
2023-10-02,KINETIC_CONFLICT,NONE,0.0,1.047,53.4,LONG,,,0.0,LONG,SHORT,FAILED,08:30,09:55
2023-10-03,EXHAUSTION,LONG,0.3,1.03,40.6,LONG,True,True,61.6,LONG,LONG,FAILED,08:20,09:30
2023-10-04,9/9_LOCK,LONG,0.97,2.094,28.8,SHORT,False,True,32.5,LONG,LONG,CONFIRMED,09:20,09:15
2023-10-05,EXHAUSTION,LONG,0.3,1.155,38.7,SHORT,False,True,24.2,LONG,LONG,FAILED,10:20,10:15
2023-10-06,9/9_LOCK,LONG,0.97,1.877,16.2,LONG,True,True,56.1,LONG,LONG,CONFIRMED,08:30,10:15
2023-10-09,EXHAUSTION,LONG,0.3,1.067,31.2,SHORT,False,True,38.8,LONG,LONG,FAILED,09:30,09:25
2023-10-10,9/9_LOCK,LONG,0.97,1.761,22.2,LONG,True,True,31.0,LONG,LONG,CONFIRMED,08:05,07:00
2023-10-11,9/9_LOCK,LONG,0.97,2.575,12.7,SHORT,False,True,11.5,LONG,LONG,CONFIRMED,08:05,07:25
2023-10-12,KINETIC_CONFLICT,NONE,0.0,1.825,16.0,LONG,,,0.0,SHORT,LONG,CONFIRMED,09:00,09:20
2023-10-13,KINETIC_CONFLICT,NONE,0.0,1.35,20.0,SHORT,,,0.0,SHORT,LONG,FAILED,08:00,09:00
2023-10-16,KINETIC_CONFLICT,NONE,0.0,0.557,56.4,LONG,,,0.0,LONG,SHORT,FAILED,10:05,09:05
2023-10-17,EXHAUSTION,LONG,0.3,1.293,18.8,LONG,True,True,38.7,LONG,LONG,FAILED,08:00,10:55
2023-10-18,EXHAUSTION,SHORT,0.3,1.313,20.8,SHORT,True,True,29.5,SHORT,SHORT,FAILED,09:05,09:10
2023-10-19,KINETIC_CONFLICT,NONE,0.0,1.378,20.1,SHORT,,,0.0,LONG,SHORT,FAILED,10:50,09:15
2023-10-20,KINETIC_CONFLICT,NONE,0.0,1.714,19.2,LONG,,,0.0,LONG,SHORT,CONFIRMED,09:45,09:05
2023-10-23,KINETIC_CONFLICT,NONE,0.0,0.815,45.9,LONG,,,0.0,LONG,SHORT,FAILED,08:15,09:25
2023-10-24,9/9_LOCK,SHORT,0.97,2.443,21.0,LONG,False,True,17.2,SHORT,SHORT,CONFIRMED,09:55,09:55
2023-10-25,KINETIC_CONFLICT,NONE,0.0,4.018,11.0,LONG,,,0.0,SHORT,LONG,CONFIRMED,09:00,10:50
2023-10-26,NO_SIGNAL,NONE,0.0,1.03,20.3,LONG,,,0.0,LONG,NONE,FAILED,08:25,
2023-10-27,KINETIC_CONFLICT,NONE,0.0,1.292,23.6,LONG,,,0.0,LONG,SHORT,FAILED,09:50,10:05
2023-10-30,EXHAUSTION,LONG,0.3,0.389,57.8,LONG,True,True,71.9,LONG,LONG,FAILED,11:00,10:30
2023-10-31,NO_SIGNAL,NONE,0.0,0.874,20.7,LONG,,,0.0,LONG,NONE,FAILED,15:30,
2023-11-01,NO_SIGNAL,NONE,0.0,0.337,50.4,LONG,,,0.0,NONE,NONE,FAILED,,
2023-11-02,KINETIC_CONFLICT,NONE,0.0,0.562,52.3,SHORT,,,0.0,SHORT,LONG,FAILED,15:55,08:15
2023-11-03,NO_SIGNAL,NONE,0.0,4.0,8.7,SHORT,,,0.0,SHORT,NONE,CONFIRMED,08:05,
2023-11-06,KINETIC_CONFLICT,NONE,0.0,0.739,37.5,SHORT,,,0.0,SHORT,LONG,FAILED,08:00,09:55
2023-11-07,NO_SIGNAL,NONE,0.0,1.008,25.7,LONG,,,0.0,LONG,NONE,FAILED,08:15,
2023-11-08,NO_SIGNAL,NONE,0.0,0.736,30.3,SHORT,,,0.0,LONG,NONE,FAILED,08:00,
2023-11-09,EXHAUSTION,LONG,0.3,0.926,21.5,LONG,True,True,36.7,LONG,LONG,FAILED,08:05,10:15
2023-11-10,KINETIC_CONFLICT,NONE,0.0,2.281,19.2,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:00,09:35
2023-11-13,NO_SIGNAL,NONE,0.0,1.967,12.2,LONG,,,0.0,SHORT,NONE,CONFIRMED,09:15,
2023-11-14,KINETIC_CONFLICT,NONE,0.0,0.916,21.4,SHORT,,,0.0,LONG,SHORT,FAILED,13:50,10:20
2023-11-15,EXHAUSTION,SHORT,0.3,1.099,23.3,SHORT,True,True,35.9,SHORT,SHORT,FAILED,09:55,09:00
2023-11-16,NO_SIGNAL,NONE,0.0,0.595,29.4,SHORT,,,0.0,LONG,NONE,FAILED,10:35,
2023-11-17,EXHAUSTION,SHORT,0.3,1.358,20.4,SHORT,True,True,25.0,SHORT,SHORT,FAILED,12:20,10:30
2023-11-20,NO_SIGNAL,NONE,0.0,0.23,100.1,LONG,,,0.0,NONE,LONG,FAILED,,10:15
2023-11-21,EXHAUSTION,SHORT,0.3,0.847,22.2,SHORT,True,True,27.0,SHORT,SHORT,FAILED,15:20,10:00
2023-11-22,KINETIC_CONFLICT,NONE,0.0,2.57,12.1,LONG,,,0.0,LONG,SHORT,CONFIRMED,08:00,10:00
2023-11-23,EXHAUSTION,SHORT,0.3,1.042,21.3,SHORT,True,True,20.3,SHORT,SHORT,FAILED,10:30,10:30
2023-11-24,NO_SIGNAL,NONE,0.0,0.495,31.5,SHORT,,,0.0,NONE,SHORT,FAILED,,07:55
2023-11-27,9/9_LOCK,SHORT,0.97,1.764,14.4,SHORT,True,True,21.0,SHORT,SHORT,CONFIRMED,09:00,09:00
2023-11-28,KINETIC_CONFLICT,NONE,0.0,1.524,12.4,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:10,10:40
2023-11-29,KINETIC_CONFLICT,NONE,0.0,1.078,23.0,SHORT,,,0.0,LONG,SHORT,FAILED,09:35,10:00
2023-11-30,9/9_LOCK,LONG,0.97,1.741,24.3,LONG,True,True,32.7,LONG,LONG,CONFIRMED,10:35,09:05
2023-12-01,KINETIC_CONFLICT,NONE,0.0,0.571,32.4,LONG,,,0.0,LONG,SHORT,FAILED,14:25,10:35
2023-12-04,EXHAUSTION,LONG,0.3,1.171,45.5,LONG,True,True,71.5,LONG,LONG,FAILED,08:50,09:30
2023-12-05,9/9_LOCK,LONG,0.97,1.961,15.3,LONG,True,True,33.7,LONG,LONG,CONFIRMED,09:15,09:45
2023-12-06,EXHAUSTION,LONG,0.3,1.024,21.2,SHORT,False,True,11.8,LONG,LONG,FAILED,10:30,10:05
2023-12-07,NO_SIGNAL,NONE,0.0,1.356,22.2,LONG,,,0.0,SHORT,NONE,FAILED,09:45,
2023-12-08,KINETIC_CONFLICT,NONE,0.0,1.287,17.4,LONG,,,0.0,LONG,SHORT,FAILED,08:50,10:30
2023-12-11,EXHAUSTION,LONG,0.3,0.768,29.7,LONG,True,True,30.2,LONG,LONG,FAILED,09:55,10:40
2023-12-12,KINETIC_CONFLICT,NONE,0.0,1.557,21.2,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:55,10:15
2023-12-13,EXHAUSTION,LONG,0.3,0.882,19.5,LONG,True,True,17.7,LONG,LONG,FAILED,08:20,10:00
2023-12-14,EXHAUSTION,LONG,0.3,1.115,49.7,SHORT,False,True,16.4,LONG,LONG,FAILED,09:45,09:00
2023-12-15,KINETIC_CONFLICT,NONE,0.0,0.603,41.6,LONG,,,0.0,LONG,SHORT,FAILED,15:30,09:25
2023-12-18,KINETIC_CONFLICT,NONE,0.0,0.66,43.5,LONG,,,0.0,SHORT,LONG,FAILED,15:45,09:20
2023-12-19,KINETIC_CONFLICT,NONE,0.0,1.533,15.0,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:35,09:00
2023-12-20,EXHAUSTION,LONG,0.3,1.276,29.0,LONG,True,True,42.5,LONG,LONG,FAILED,08:10,10:00
2023-12-21,KINETIC_CONFLICT,NONE,0.0,2.589,16.3,SHORT,,,0.0,LONG,SHORT,CONFIRMED,10:35,10:05
2023-12-22,9/9_LOCK,SHORT,0.97,2.662,16.0,SHORT,True,True,47.6,SHORT,SHORT,CONFIRMED,10:35,10:30
2023-12-25,EXHAUSTION,SHORT,0.3,1.201,32.3,SHORT,True,True,52.6,SHORT,SHORT,FAILED,09:55,09:00
2023-12-26,EXHAUSTION,LONG,0.3,1.386,25.9,LONG,True,True,33.7,LONG,LONG,FAILED,10:40,09:45
2023-12-27,KINETIC_CONFLICT,NONE,0.0,1.847,17.6,SHORT,,,0.0,LONG,SHORT,CONFIRMED,09:35,08:20
2023-12-28,9/9_LOCK,SHORT,0.97,1.859,38.3,SHORT,True,True,86.2,SHORT,SHORT,CONFIRMED,09:10,09:10
2023-12-29,9/9_LOCK,SHORT,0.97,2.555,27.2,SHORT,True,True,91.4,SHORT,SHORT,CONFIRMED,09:30,09:40
2024-01-02,EXHAUSTION,LONG,0.3,0.994,71.3,LONG,True,True,114.7,LONG,LONG,FAILED,09:00,08:45
2024-01-03,9/9_LOCK,LONG,0.97,1.543,40.5,LONG,True,True,59.3,LONG,LONG,CONFIRMED,09:10,09:10
2024-01-04,EXHAUSTION,SHORT,0.3,1.332,26.2,LONG,False,True,13.4,SHORT,SHORT,FAILED,09:40,08:00
2024-01-05,KINETIC_CONFLICT,NONE,0.0,1.207,28.5,SHORT,,,0.0,LONG,SHORT,FAILED,08:20,09:15
2024-01-08,NO_SIGNAL,NONE,0.0,0.776,43.3,LONG,,,0.0,NONE,SHORT,FAILED,,09:05
2024-01-09,KINETIC_CONFLICT,NONE,0.0,2.034,20.8,LONG,,,0.0,LONG,SHORT,CONFIRMED,08:45,09:05
2024-01-10,KINETIC_CONFLICT,NONE,0.0,1.795,12.7,LONG,,,0.0,LONG,SHORT,CONFIRMED,08:15,09:35
2024-01-11,NO_SIGNAL,NONE,0.0,1.455,19.8,LONG,,,0.0,LONG,NONE,CAUTION,12:25,
2024-01-12,9/9_LOCK,LONG,0.97,1.679,15.6,SHORT,False,True,32.3,LONG,LONG,CONFIRMED,09:00,09:00
2024-01-15,EXHAUSTION,LONG,0.3,0.693,36.8,LONG,True,True,46.5,LONG,LONG,FAILED,09:35,09:00
2024-01-16,EXHAUSTION,LONG,0.3,0.798,41.5,LONG,True,True,62.0,LONG,LONG,FAILED,09:05,07:30
2024-01-17,KINETIC_CONFLICT,NONE,0.0,1.416,25.7,LONG,,,0.0,LONG,SHORT,FAILED,08:05,08:40
2024-01-18,9/9_LOCK,LONG,0.97,1.508,17.7,LONG,True,True,47.0,LONG,LONG,CONFIRMED,10:25,10:30
2024-01-19,KINETIC_CONFLICT,NONE,0.0,1.164,14.6,LONG,,,0.0,LONG,SHORT,FAILED,08:00,09:00
2024-01-22,EXHAUSTION,LONG,0.3,0.803,32.0,LONG,True,True,27.8,LONG,LONG,FAILED,09:35,09:35
2024-01-23,KINETIC_CONFLICT,NONE,0.0,1.218,38.0,LONG,,,0.0,SHORT,LONG,FAILED,08:45,09:20
2024-01-24,KINETIC_CONFLICT,NONE,0.0,4.171,12.9,SHORT,,,0.0,SHORT,LONG,CONFIRMED,08:25,09:00
2024-01-25,EXHAUSTION,LONG,0.3,1.017,23.4,LONG,True,True,40.9,LONG,LONG,FAILED,14:20,10:00
2024-01-26,KINETIC_CONFLICT,NONE,0.0,4.875,13.6,SHORT,,,0.0,LONG,SHORT,CONFIRMED,08:40,10:00
2024-01-29,NO_SIGNAL,NONE,0.0,0.44,72.5,LONG,,,0.0,NONE,SHORT,FAILED,,09:05
2024-01-30,KINETIC_CONFLICT,NONE,0.0,1.438,21.7,SHORT,,,0.0,LONG,SHORT,FAILED,08:55,09:40
2024-01-31,EXHAUSTION,LONG,0.3,1.155,21.3,SHORT,False,True,25.6,LONG,LONG,FAILED,09:00,09:00
2024-02-01,EXHAUSTION,LONG,0.3,0.779,33.1,LONG,True,True,36.4,LONG,LONG,FAILED,08:15,08:15
2024-02-02,EXHAUSTION,SHORT,0.3,1.142,20.4,LONG,False,True,24.2,SHORT,SHORT,FAILED,11:30,09:30
2024-02-05,EXHAUSTION,LONG,0.3,0.428,80.9,LONG,True,True,58.0,LONG,LONG,FAILED,10:50,10:40
2024-02-06,NO_SIGNAL,NONE,0.0,2.631,14.9,LONG,,,0.0,SHORT,NONE,CONFIRMED,09:10,
2024-02-07,KINETIC_CONFLICT,NONE,0.0,5.685,7.3,LONG,,,0.0,LONG,SHORT,CONFIRMED,08:35,09:10
2024-02-08,NO_SIGNAL,NONE,0.0,1.033,21.1,LONG,,,0.0,LONG,NONE,FAILED,14:45,
2024-02-09,EXHAUSTION,LONG,0.3,1.165,19.4,LONG,True,True,26.7,LONG,LONG,FAILED,08:35,10:40
2024-02-12,KINETIC_CONFLICT,NONE,0.0,1.46,22.4,LONG,,,0.0,LONG,SHORT,CAUTION,10:50,09:50
2024-02-13,9/9_LOCK,LONG,0.97,2.428,25.7,LONG,True,True,112.2,LONG,LONG,CONFIRMED,09:30,09:30
2024-02-14,EXHAUSTION,LONG,0.3,1.213,23.5,LONG,True,True,15.3,LONG,LONG,FAILED,10:15,09:00
2024-02-15,NO_SIGNAL,NONE,0.0,2.84,9.4,SHORT,,,0.0,SHORT,NONE,CONFIRMED,08:30,
2024-02-16,NO_SIGNAL,NONE,0.0,0.61,24.9,LONG,,,0.0,LONG,NONE,FAILED,09:55,
2024-02-19,NO_SIGNAL,NONE,0.0,0.295,53.2,LONG,,,0.0,LONG,NONE,FAILED,16:45,
2024-02-20,NO_SIGNAL,NONE,0.0,1.727,18.7,SHORT,,,0.0,LONG,NONE,CONFIRMED,09:55,
2024-02-21,NO_SIGNAL,NONE,0.0,1.299,16.7,SHORT,,,0.0,SHORT,NONE,FAILED,11:35,
2024-02-22,9/9_LOCK,SHORT,0.97,2.018,22.3,LONG,False,True,53.8,SHORT,SHORT,CONFIRMED,08:50,07:45
2024-02-23,9/9_LOCK,LONG,0.97,1.507,13.4,LONG,True,True,19.3,LONG,LONG,CONFIRMED,10:35,10:35
2024-02-26,NO_SIGNAL,NONE,0.0,0.879,29.0,LONG,,,0.0,SHORT,NONE,FAILED,12:25,
2024-02-27,EXHAUSTION,SHORT,0.3,1.399,16.8,SHORT,True,True,14.6,SHORT,SHORT,FAILED,09:20,09:35
2024-02-28,NO_SIGNAL,NONE,0.0,0.873,22.9,LONG,,,0.0,LONG,NONE,FAILED,08:45,
2024-02-29,KINETIC_CONFLICT,NONE,0.0,3.597,7.7,LONG,,,0.0,LONG,SHORT,CONFIRMED,09:30,10:00
2024-03-01,9/9_LOCK,LONG,0.97,2.573,9.6,LONG,True,True,47.9,LONG,LONG,CONFIRMED,08:20,10:10
2024-03-04,KINETIC_CONFLICT,NONE,0.0,0.865,40.7,LONG,,,0.0,LONG,SHORT,FAILED,13:40,09:30
2024-03-05,NO_SIGNAL,NONE,0.0,0.831,17.7,LONG,,,0.0,LONG,NONE,FAILED,08:15,
2024-03-06,NO_SIGNAL,NONE,0.0,0.683,27.1,SHORT,,,0.0,LONG,NONE,FAILED,11:15,
2024-03-07,9/9_LOCK,SHORT,0.97,1.972,14.3,SHORT,True,True,35.4,SHORT,SHORT,CONFIRMED,11:35,10:15
2024-03-08,NO_SIGNAL,NONE,0.0,1.798,10.4,SHORT,,,0.0,SHORT,NONE,CONFIRMED,10:30,
2024-03-11,KINETIC_CONFLICT,NONE,0.0,0.561,43.7,LONG,,,0.0,LONG,SHORT,FAILED,16:45,10:25
2024-03-12,NO_SIGNAL,NONE,0.0,2.122,7.4,LONG,,,0.0,SHORT,NONE,CONFIRMED,08:10,
2024-03-13,NO_SIGNAL,NONE,0.0,1.356,10.4,LONG,,,0.0,LONG,NONE,FAILED,08:00,
2024-03-14,NO_SIGNAL,NONE,0.0,0.748,15.5,LONG,,,0.0,LONG,NONE,FAILED,08:50,
2024-03-15,NO_SIGNAL,NONE,0.0,1.623,15.1,SHORT,,,0.0,LONG,NONE,CONFIRMED,11:00,
2024-03-18,NO_SIGNAL,NONE,0.0,0.573,23.9,LONG,,,0.0,LONG,NONE,FAILED,11:00,
2024-03-19,NO_SIGNAL,NONE,0.0,0.993,28.8,LONG,,,0.0,LONG,NONE,FAILED,08:50,
2024-03-20,KINETIC_CONFLICT,NONE,0.0,1.703,19.2,LONG,,,0.0,LONG,SHORT,CONFIRMED,08:15,10:05
2024-03-21,KINETIC_CONFLICT,NONE,0.0,4.361,29.6,LONG,,,0.0,LONG,SHORT,CONFIRMED,11:20,10:05
2024-03-22,NO_SIGNAL,NONE,0.0,1.488,26.0,LONG,,,0.0,LONG,NONE,CAUTION,11:00,
2024-03-25,NO_SIGNAL,NONE,0.0,0.834,19.9,LONG,,,0.0,LONG,NONE,FAILED,11:35,
2024-03-26,NO_SIGNAL,NONE,0.0,1.084,20.3,LONG,,,0.0,LONG,NONE,FAILED,10:45,
2024-03-27,9/9_LOCK,LONG,0.97,1.524,16.8,LONG,True,True,31.7,LONG,LONG,CONFIRMED,08:55,10:00
2024-03-28,NO_SIGNAL,NONE,0.0,0.397,47.1,SHORT,,,0.0,SHORT,NONE,FAILED,16:50,
2024-03-29,NO_SIGNAL,NONE,0.0,0.813,25.7,SHORT,,,0.0,NONE,SHORT,FAILED,,09:20
2024-04-01,NO_SIGNAL,NONE,0.0,0.341,45.5,LONG,,,0.0,LONG,NONE,FAILED,15:20,
2024-04-02,KINETIC_CONFLICT,NONE,0.0,1.054,28.0,LONG,,,0.0,LONG,SHORT,FAILED,08:35,09:45
2024-04-03,KINETIC_CONFLICT,NONE,0.0,1.169,13.6,LONG,,,0.0,LONG,SHORT,FAILED,09:10,10:35
2024-04-04,9/9_LOCK,LONG,0.97,5.841,8.2,LONG,True,True,46.1,LONG,LONG,CONFIRMED,08:45,09:30
2024-04-05,EXHAUSTION,LONG,0.3,0.955,30.8,LONG,True,True,57.3,LONG,LONG,FAILED,09:10,09:10
