regime,lens,band,label,n,mean_resid,tstat,pvalue,sig_bh5,abs_mean_resid_pct
BREADTH_EXPANDING,sector,501-750,dao-maker,296,-0.00104,-0.511,0.609555,True,0.00104
BREADTH_EXPANDING,sector,501-750,decentralized-exchange,3562,-0.00087,-1.592,0.11133,True,0.00087
BREADTH_EXPANDING,sector,501-750,decentralized-exchange-dex-token,9897,0.00083,2.956,0.003112,True,0.00083
BREADTH_EXPANDING,sector,501-750,defi,63796,0.00096,8.296,0.0,True,0.00096
BREADTH_EXPANDING,sector,501-750,defi-2,360,0.00051,0.369,0.712102,True,0.00051
BREADTH_EXPANDING,sector,501-750,derivatives,573,0.00068,0.552,0.5807,True,0.00068
BREADTH_EXPANDING,sector,501-750,desci,273,0.00168,0.992,0.321344,True,0.00168
BREADTH_EXPANDING,sector,501-750,distributed-computing,5417,-0.00019,-0.428,0.668844,True,0.00019
BREADTH_EXPANDING,sector,501-750,dpos,1908,-0.00014,-0.23,0.817838,True,0.00014
BREADTH_EXPANDING,sector,501-750,dwf-labs-portfolio,1175,0.00163,1.91,0.056099,True,0.00163
BREADTH_EXPANDING,sector,501-750,e-commerce,211,-0.00195,-0.8,0.42361,True,0.00195
BREADTH_EXPANDING,sector,501-750,education,1432,0.00011,0.136,0.891758,True,0.00011
BREADTH_EXPANDING,sector,501-750,energy,1765,0.00085,1.098,0.272024,True,0.00085
BREADTH_EXPANDING,sector,501-750,enterprise-solutions,836,-0.00135,-1.237,0.216123,True,0.00135
BREADTH_EXPANDING,sector,501-750,ethereum,19314,0.00062,3.038,0.002385,True,0.00062
BREADTH_EXPANDING,sector,501-750,events,1026,0.00272,2.713,0.00666,True,0.00272
BREADTH_EXPANDING,sector,501-750,exnetwork-capital-portfolio,1278,0.00091,0.986,0.324189,True,0.00091
BREADTH_EXPANDING,sector,501-750,fan-token,1917,0.00044,0.713,0.476033,True,0.00044
BREADTH_EXPANDING,sector,501-750,fantom,564,-0.00022,-0.153,0.878294,True,0.00022
BREADTH_EXPANDING,sector,501-750,filesharing,584,0.00209,1.496,0.13466,True,0.00209
BREADTH_EXPANDING,sector,501-750,gambling,1997,0.002,2.512,0.012,True,0.002
BREADTH_EXPANDING,sector,501-750,gaming,9591,-5e-05,-0.148,0.882089,True,5e-05
BREADTH_EXPANDING,sector,501-750,hardware,1666,0.00046,0.703,0.482134,True,0.00046
BREADTH_EXPANDING,sector,501-750,health,2117,0.00046,0.688,0.491267,True,0.00046
BREADTH_EXPANDING,sector,501-750,hospitality,1047,0.00218,2.694,0.007066,True,0.00218
BREADTH_EXPANDING,sector,501-750,hybrid-pow-npos,283,0.00289,1.754,0.079451,True,0.00289
BREADTH_EXPANDING,sector,501-750,hybrid-pow-pos,828,0.00182,1.537,0.124202,True,0.00182
BREADTH_EXPANDING,sector,501-750,identity,585,0.00101,0.774,0.43885,True,0.00101
BREADTH_EXPANDING,sector,501-750,insurance,1160,-0.00155,-1.515,0.12985,True,0.00155
BREADTH_EXPANDING,sector,501-750,interoperability,3291,-0.00024,-0.443,0.657887,True,0.00024
BREADTH_EXPANDING,sector,501-750,iostoken,281,0.00157,0.944,0.345228,True,0.00157
BREADTH_EXPANDING,sector,501-750,iot,1497,-0.00032,-0.386,0.699129,True,0.00032
BREADTH_EXPANDING,sector,501-750,launchpad,721,0.00085,0.655,0.512431,True,0.00085
BREADTH_EXPANDING,sector,501-750,layer-1,1118,-0.00045,-0.51,0.610087,True,0.00045
BREADTH_EXPANDING,sector,501-750,layer-2,266,0.00014,0.066,0.947351,True,0.00014
BREADTH_EXPANDING,sector,501-750,lending-borowing,351,-0.00119,-0.613,0.539637,True,0.00119
BREADTH_EXPANDING,sector,501-750,liquid-staking-derivatives,353,-0.00039,-0.242,0.808743,True,0.00039
BREADTH_EXPANDING,sector,501-750,logistics,2406,0.00151,2.19,0.028551,True,0.00151
BREADTH_EXPANDING,sector,501-750,lpos,553,-0.00041,-0.311,0.75555,True,0.00041
BREADTH_EXPANDING,sector,501-750,marketing,2835,0.00146,2.668,0.007637,True,0.00146
BREADTH_EXPANDING,sector,501-750,marketplace,17011,0.00129,5.422,0.0,True,0.00129
BREADTH_EXPANDING,sector,501-750,masternodes,302,0.0044,3.395,0.000686,True,0.0044
BREADTH_EXPANDING,sector,501-750,media,11984,0.00107,3.857,0.000115,True,0.00107
BREADTH_EXPANDING,sector,501-750,medium-of-exchange,5578,0.00173,4.406,1.1e-05,True,0.00173
BREADTH_EXPANDING,sector,501-750,memes,20810,-0.00016,-0.635,0.525121,True,0.00016
BREADTH_EXPANDING,sector,501-750,metaverse,1061,-0.00052,-0.57,0.568848,True,0.00052
BREADTH_EXPANDING,sector,501-750,mineable,28140,0.00167,8.763,0.0,True,0.00167
BREADTH_EXPANDING,sector,501-750,music,713,-0.00153,-1.346,0.178457,True,0.00153
BREADTH_EXPANDING,sector,501-750,mvb,468,0.00027,0.224,0.822505,True,0.00027
BREADTH_EXPANDING,sector,501-750,okex-blockdream-ventures-portfolio,204,-0.00351,-1.867,0.061902,True,0.00351
BREADTH_EXPANDING,sector,501-750,olympus-pro,204,0.0027,1.152,0.249511,True,0.0027
BREADTH_EXPANDING,sector,501-750,ontology,281,0.00089,0.642,0.520937,True,0.00089
BREADTH_EXPANDING,sector,501-750,optimism,719,0.00156,1.328,0.184089,True,0.00156
BREADTH_EXPANDING,sector,501-750,oracles,670,-0.00285,-1.843,0.065402,True,0.00285
BREADTH_EXPANDING,sector,501-750,osmosis,443,-0.00034,-0.227,0.820379,True,0.00034
BREADTH_EXPANDING,sector,501-750,payments,1052,0.00043,0.429,0.667625,True,0.00043
BREADTH_EXPANDING,sector,501-750,platform,29598,0.00137,7.572,0.0,True,0.00137
BREADTH_EXPANDING,sector,501-750,polkadot,1822,-2e-05,-0.027,0.978562,True,2e-05
BREADTH_EXPANDING,sector,501-750,polkastarter,469,-0.00213,-1.219,0.222777,True,0.00213
BREADTH_EXPANDING,sector,501-750,polygon,1706,0.00365,5.601,0.0,True,0.00365
BREADTH_EXPANDING,sector,501-750,pos,4721,0.00141,3.219,0.001288,True,0.00141
BREADTH_EXPANDING,sector,501-750,posplus,294,-1e-05,-0.008,0.993817,True,1e-05
BREADTH_EXPANDING,sector,501-750,pow,1577,0.00032,0.406,0.684982,True,0.00032
BREADTH_EXPANDING,sector,501-750,prediction-markets,741,0.00161,1.74,0.081838,True,0.00161
BREADTH_EXPANDING,sector,501-750,privacy,3752,-0.00041,-0.814,0.415912,True,0.00041
BREADTH_EXPANDING,sector,501-750,real-estate,2013,-0.0,-0.003,0.997575,True,0.0
BREADTH_EXPANDING,sector,501-750,real-world-assets,637,-0.00016,-0.121,0.903318,True,0.00016
BREADTH_EXPANDING,sector,501-750,real-world-assets-protocols,272,0.00125,0.762,0.446063,True,0.00125
BREADTH_EXPANDING,sector,501-750,rehypothecated-crypto,326,0.00256,1.3,0.19372,True,0.00256
BREADTH_EXPANDING,sector,501-750,retail,950,0.00249,2.433,0.014966,True,0.00249
BREADTH_EXPANDING,sector,501-750,scaling,1465,0.00146,2.111,0.034813,True,0.00146
BREADTH_EXPANDING,sector,501-750,seedify,241,-0.00202,-0.992,0.321389,True,0.00202
BREADTH_EXPANDING,sector,501-750,services,8276,0.00097,2.656,0.0079,True,0.00097
BREADTH_EXPANDING,sector,501-750,skyvision-capital-portfolio,201,0.00067,0.289,0.772887,True,0.00067
BREADTH_EXPANDING,sector,501-750,smart-contracts,742,-0.00052,-0.432,0.665402,True,0.00052
BREADTH_EXPANDING,sector,501-750,solana,4546,-0.00041,-0.795,0.426573,True,0.00041
BREADTH_EXPANDING,sector,501-750,spartan-group,440,-0.00175,-1.058,0.28986,True,0.00175
BREADTH_EXPANDING,sector,501-750,sports,5787,0.00099,2.805,0.005029,True,0.00099
BREADTH_EXPANDING,sector,501-750,stablecoin,7724,0.00285,10.601,0.0,True,0.00285
BREADTH_EXPANDING,sector,501-750,staking,447,0.0011,0.695,0.486795,True,0.0011
BREADTH_EXPANDING,sector,501-750,storage,351,-0.0003,-0.214,0.830535,True,0.0003
BREADTH_EXPANDING,sector,501-750,store-of-value,1812,0.00302,5.265,0.0,True,0.00302
BREADTH_EXPANDING,sector,501-750,substrate,559,0.00084,0.611,0.540911,True,0.00084
BREADTH_EXPANDING,sector,501-750,sui,208,0.00314,1.191,0.233804,True,0.00314
BREADTH_EXPANDING,sector,501-750,technology,201,0.00017,0.064,0.948857,True,0.00017
BREADTH_EXPANDING,sector,501-750,tokenized-stock,1783,0.00154,2.167,0.03021,True,0.00154
BREADTH_EXPANDING,sector,501-750,trustswap-launchpad,545,0.00113,0.707,0.479275,True,0.00113
BREADTH_EXPANDING,sector,501-750,vr-ar,2802,0.00074,1.308,0.190919,True,0.00074
BREADTH_EXPANDING,sector,501-750,wallet,1630,0.00173,2.53,0.011405,True,0.00173
BREADTH_EXPANDING,sector,501-750,web3,476,0.00248,2.076,0.037853,True,0.00248
BREADTH_EXPANDING,sector,501-750,xdc,292,0.00461,3.164,0.001554,True,0.00461
BREADTH_EXPANDING,sector,501-750,yield-farming,1590,0.0005,0.641,0.52172,True,0.0005
BREADTH_EXPANDING,sector,501-750,zero-knowledge-proofs,1221,0.00103,1.238,0.215601,True,0.00103
BREADTH_EXPANDING,sector,751-1000,,92644,0.00062,5.543,0.0,True,0.00062
BREADTH_EXPANDING,sector,751-1000,ai-big-data,22211,-0.00113,-4.909,1e-06,True,0.00113
BREADTH_EXPANDING,sector,751-1000,alameda-research-portfolio,661,-0.00288,-2.249,0.024531,True,0.00288
BREADTH_EXPANDING,sector,751-1000,algorand,657,0.00064,0.615,0.538753,True,0.00064
BREADTH_EXPANDING,sector,751-1000,amm,772,0.00012,0.103,0.917675,True,0.00012
BREADTH_EXPANDING,sector,751-1000,arbitrum,342,-0.00262,-1.666,0.095655,True,0.00262
BREADTH_EXPANDING,sector,751-1000,arbitrum-ecosytem,262,-0.00071,-0.3,0.764119,True,0.00071
BREADTH_EXPANDING,sector,751-1000,art,456,0.00114,0.72,0.471527,True,0.00114
BREADTH_EXPANDING,sector,751-1000,asset-management,7767,0.00054,1.372,0.169979,True,0.00054
BREADTH_EXPANDING,sector,751-1000,atomic-swaps,249,-0.00128,-0.65,0.515525,True,0.00128
BREADTH_EXPANDING,sector,751-1000,avalanche,1272,0.00179,2.215,0.026756,True,0.00179
BREADTH_EXPANDING,sector,751-1000,base,835,-0.00348,-2.986,0.002823,True,0.00348
BREADTH_EXPANDING,sector,751-1000,binance-chain,1062,0.00124,1.31,0.190356,True,0.00124
BREADTH_EXPANDING,sector,751-1000,binance-labs-portfolio,422,0.00213,1.453,0.146228,True,0.00213
BREADTH_EXPANDING,sector,751-1000,binance-launchpad,710,0.00124,1.212,0.225409,True,0.00124
BREADTH_EXPANDING,sector,751-1000,binance-launchpool,290,0.00042,0.258,0.796792,True,0.00042
BREADTH_EXPANDING,sector,751-1000,binance-smart-chain,3753,-0.00024,-0.409,0.682703,True,0.00024
BREADTH_EXPANDING,sector,751-1000,bitcoin,633,-0.003,-2.473,0.01338,True,0.003
BREADTH_EXPANDING,sector,751-1000,bnb-chain,10464,0.00164,5.87,0.0,True,0.00164
BREADTH_EXPANDING,sector,751-1000,bounce-launchpad,254,-0.00243,-1.311,0.189993,True,0.00243
BREADTH_EXPANDING,sector,751-1000,cardano,561,0.00118,0.972,0.331029,True,0.00118
BREADTH_EXPANDING,sector,751-1000,centralized-exchange,2881,0.00127,2.404,0.016198,True,0.00127
BREADTH_EXPANDING,sector,751-1000,coinbase-ventures-portfolio,498,-0.00211,-1.4,0.161608,True,0.00211
BREADTH_EXPANDING,sector,751-1000,collectibles-nfts,30120,-0.00071,-3.884,0.000103,True,0.00071
BREADTH_EXPANDING,sector,751-1000,commodities,356,-0.00022,-0.138,0.889866,True,0.00022
BREADTH_EXPANDING,sector,751-1000,communications-social-media,4571,-0.00074,-1.573,0.115746,True,0.00074
BREADTH_EXPANDING,sector,751-1000,content-creation,533,-0.00156,-1.037,0.2997,True,0.00156
BREADTH_EXPANDING,sector,751-1000,cosmos,6269,-0.00033,-0.844,0.398586,True,0.00033
BREADTH_EXPANDING,sector,751-1000,crowdfunding,533,0.00304,2.342,0.01919,True,0.00304
BREADTH_EXPANDING,sector,751-1000,cybersecurity,3844,0.00096,1.976,0.048135,True,0.00096
BREADTH_EXPANDING,sector,751-1000,dag,2619,0.00125,2.313,0.020714,True,0.00125
BREADTH_EXPANDING,sector,751-1000,dao,2963,0.00175,3.06,0.002213,True,0.00175
BREADTH_EXPANDING,sector,751-1000,dao-maker,450,-0.00447,-2.912,0.003586,True,0.00447
BREADTH_EXPANDING,sector,751-1000,data-provenance,458,-0.00051,-0.327,0.743486,True,0.00051
BREADTH_EXPANDING,sector,751-1000,decentralized-exchange,3372,-0.00048,-0.855,0.392467,True,0.00048
BREADTH_EXPANDING,sector,751-1000,decentralized-exchange-dex-token,10055,0.00054,1.949,0.051349,True,0.00054
BREADTH_EXPANDING,sector,751-1000,defi,48509,0.00047,3.458,0.000544,True,0.00047
BREADTH_EXPANDING,sector,751-1000,defi-2,346,-0.00088,-0.554,0.579778,True,0.00088
BREADTH_EXPANDING,sector,751-1000,derivatives,571,-0.00068,-0.572,0.567208,True,0.00068
BREADTH_EXPANDING,sector,751-1000,distributed-computing,5463,-0.00096,-2.306,0.021113,True,0.00096
BREADTH_EXPANDING,sector,751-1000,dpos,1378,0.00147,1.661,0.096765,True,0.00147
BREADTH_EXPANDING,sector,751-1000,duckstarter,421,0.00058,0.329,0.741984,True,0.00058
BREADTH_EXPANDING,sector,751-1000,dwf-labs-portfolio,961,-0.00161,-1.526,0.127128,True,0.00161
BREADTH_EXPANDING,sector,751-1000,e-commerce,464,0.00179,1.228,0.219395,True,0.00179
BREADTH_EXPANDING,sector,751-1000,education,1046,0.00066,0.681,0.496129,True,0.00066
BREADTH_EXPANDING,sector,751-1000,energy,1796,0.00103,1.404,0.160228,True,0.00103
BREADTH_EXPANDING,sector,751-1000,enterprise-solutions,814,-0.00025,-0.225,0.822292,True,0.00025
BREADTH_EXPANDING,sector,751-1000,ethereum,21107,0.001,5.123,0.0,True,0.001
BREADTH_EXPANDING,sector,751-1000,events,1568,0.00029,0.358,0.720352,True,0.00029
BREADTH_EXPANDING,sector,751-1000,exnetwork-capital-portfolio,602,0.00275,1.932,0.053394,True,0.00275
BREADTH_EXPANDING,sector,751-1000,fan-token,1985,0.00074,1.164,0.244337,True,0.00074
BREADTH_EXPANDING,sector,751-1000,fantom,843,-0.00141,-1.094,0.274016,True,0.00141
BREADTH_EXPANDING,sector,751-1000,fashion,238,-0.00236,-0.997,0.318647,True,0.00236
BREADTH_EXPANDING,sector,751-1000,filesharing,1061,0.00098,0.88,0.378641,True,0.00098
BREADTH_EXPANDING,sector,751-1000,gambling,4089,0.00182,3.413,0.000644,True,0.00182
BREADTH_EXPANDING,sector,751-1000,gaming,11133,-0.00103,-3.373,0.000744,True,0.00103
BREADTH_EXPANDING,sector,751-1000,hardware,653,-0.00198,-1.882,0.059891,True,0.00198
BREADTH_EXPANDING,sector,751-1000,harmony,249,0.00133,0.773,0.439568,True,0.00133
BREADTH_EXPANDING,sector,751-1000,health,2419,0.00128,1.921,0.054679,True,0.00128
BREADTH_EXPANDING,sector,751-1000,hospitality,929,0.00184,1.765,0.07748,True,0.00184
BREADTH_EXPANDING,sector,751-1000,hybrid-pos-lpos,222,0.00183,0.927,0.353744,True,0.00183
BREADTH_EXPANDING,sector,751-1000,hybrid-pow-pos,923,0.00037,0.315,0.752998,True,0.00037
BREADTH_EXPANDING,sector,751-1000,identity,783,-0.00079,-0.594,0.552335,True,0.00079
BREADTH_EXPANDING,sector,751-1000,insurance,894,0.00038,0.346,0.729493,True,0.00038
BREADTH_EXPANDING,sector,751-1000,interoperability,1497,-0.00211,-2.522,0.011683,True,0.00211
BREADTH_EXPANDING,sector,751-1000,iot,638,-0.00058,-0.421,0.673599,True,0.00058
BREADTH_EXPANDING,sector,751-1000,klaytn,200,0.00129,0.645,0.518757,True,0.00129
BREADTH_EXPANDING,sector,751-1000,launchpad,1324,0.0005,0.578,0.562968,True,0.0005
BREADTH_EXPANDING,sector,751-1000,layer-1,733,-0.00116,-1.118,0.263402,True,0.00116
BREADTH_EXPANDING,sector,751-1000,layer-2,391,0.00045,0.249,0.803248,True,0.00045
BREADTH_EXPANDING,sector,751-1000,liquid-staking-derivatives,353,-0.0024,-1.479,0.139076,True,0.0024
BREADTH_EXPANDING,sector,751-1000,logistics,1608,-0.00034,-0.368,0.712743,True,0.00034
BREADTH_EXPANDING,sector,751-1000,manufacturing,365,0.00068,0.389,0.697277,True,0.00068
BREADTH_EXPANDING,sector,751-1000,marketing,2616,0.00208,3.735,0.000188,True,0.00208
BREADTH_EXPANDING,sector,751-1000,marketplace,16266,0.00028,1.111,0.266623,True,0.00028
BREADTH_EXPANDING,sector,751-1000,masternodes,1327,0.00301,3.385,0.000711,True,0.00301
BREADTH_EXPANDING,sector,751-1000,media,5352,0.00078,1.743,0.081376,True,0.00078
BREADTH_EXPANDING,sector,751-1000,medium-of-exchange,3547,-0.00014,-0.25,0.802639,True,0.00014
BREADTH_EXPANDING,sector,751-1000,memes,22973,-0.00159,-6.623,0.0,True,0.00159
BREADTH_EXPANDING,sector,751-1000,metaverse,787,0.0011,0.992,0.321036,True,0.0011
BREADTH_EXPANDING,sector,751-1000,mineable,32553,0.00163,8.647,0.0,True,0.00163
BREADTH_EXPANDING,sector,751-1000,music,437,-0.00186,-1.227,0.219868,True,0.00186
BREADTH_EXPANDING,sector,751-1000,mvb,386,7e-05,0.054,0.957183,True,7e-05
BREADTH_EXPANDING,sector,751-1000,olympus-pro,302,-0.00252,-1.44,0.149874,True,0.00252
BREADTH_EXPANDING,sector,751-1000,optimism,1097,-0.00086,-0.896,0.370232,True,0.00086
BREADTH_EXPANDING,sector,751-1000,oracles,1093,0.00053,0.489,0.625167,True,0.00053
BREADTH_EXPANDING,sector,751-1000,paal,241,-0.00379,-1.728,0.083942,True,0.00379
BREADTH_EXPANDING,sector,751-1000,payments,1749,0.00175,2.208,0.027236,True,0.00175
BREADTH_EXPANDING,sector,751-1000,petrock-capital-portfolio,212,-0.00289,-1.256,0.208988,True,0.00289
BREADTH_EXPANDING,sector,751-1000,platform,25488,0.00054,2.572,0.010099,True,0.00054
BREADTH_EXPANDING,sector,751-1000,play-to-earn,382,0.00067,0.415,0.678305,True,0.00067
BREADTH_EXPANDING,sector,751-1000,polkadot,2313,-0.00044,-0.645,0.51887,True,0.00044
BREADTH_EXPANDING,sector,751-1000,polkastarter,883,0.00139,1.08,0.280042,True,0.00139
BREADTH_EXPANDING,sector,751-1000,polygon,2097,0.00178,2.553,0.010672,True,0.00178
BREADTH_EXPANDING,sector,751-1000,pos,6068,0.00142,3.285,0.001018,True,0.00142
BREADTH_EXPANDING,sector,751-1000,posplus,204,0.00151,0.843,0.399497,True,0.00151
BREADTH_EXPANDING,sector,751-1000,pow,2295,0.00017,0.254,0.799361,True,0.00017
BREADTH_EXPANDING,sector,751-1000,prediction-markets,722,0.00168,1.78,0.075056,True,0.00168
BREADTH_EXPANDING,sector,751-1000,privacy,2908,-0.00033,-0.582,0.560836,True,0.00033
BREADTH_EXPANDING,sector,751-1000,quantum-resistant,217,2e-05,0.007,0.994242,True,2e-05
BREADTH_EXPANDING,sector,751-1000,real-estate,1590,-0.00169,-1.908,0.056442,True,0.00169
BREADTH_EXPANDING,sector,751-1000,real-world-assets,1572,-0.00069,-0.792,0.428186,True,0.00069
BREADTH_EXPANDING,sector,751-1000,rehypothecated-crypto,230,-0.00262,-1.213,0.225033,True,0.00262
BREADTH_EXPANDING,sector,751-1000,retail,391,-0.0017,-1.1,0.271413,True,0.0017
BREADTH_EXPANDING,sector,751-1000,scaling,496,-0.00047,-0.381,0.703109,True,0.00047
BREADTH_EXPANDING,sector,751-1000,seedify,260,-0.00241,-1.216,0.22388,True,0.00241
BREADTH_EXPANDING,sector,751-1000,services,6286,0.00109,2.666,0.007665,True,0.00109
BREADTH_EXPANDING,sector,751-1000,smart-contracts,644,-0.00162,-1.399,0.161882,True,0.00162
BREADTH_EXPANDING,sector,751-1000,social-token,278,0.00139,0.761,0.446706,True,0.00139
BREADTH_EXPANDING,sector,751-1000,solana,5464,-0.00082,-1.767,0.077184,True,0.00082
BREADTH_EXPANDING,sector,751-1000,spartan-group,346,-0.00315,-1.72,0.085362,True,0.00315
BREADTH_EXPANDING,sector,751-1000,sports,10347,0.00166,6.464,0.0,True,0.00166
BREADTH_EXPANDING,sector,751-1000,stablecoin,5311,0.00423,13.908,0.0,True,0.00423
BREADTH_EXPANDING,sector,751-1000,staking,436,0.00274,1.593,0.111054,True,0.00274
BREADTH_EXPANDING,sector,751-1000,store-of-value,1128,0.00146,1.757,0.078846,True,0.00146
BREADTH_EXPANDING,sector,751-1000,substrate,1371,-0.00173,-2.098,0.03587,True,0.00173
BREADTH_EXPANDING,sector,751-1000,sui,365,-0.00183,-1.077,0.281495,True,0.00183
BREADTH_EXPANDING,sector,751-1000,tokenized-gold,897,0.00504,7.746,0.0,True,0.00504
BREADTH_EXPANDING,sector,751-1000,tokenized-stock,1206,0.00402,4.868,1e-06,True,0.00402
BREADTH_EXPANDING,sector,751-1000,toncoin,262,0.00063,0.303,0.761859,True,0.00063
BREADTH_EXPANDING,sector,751-1000,transport,213,0.00128,0.452,0.65105,True,0.00128
BREADTH_EXPANDING,sector,751-1000,tron,223,0.00232,1.101,0.270696,True,0.00232
BREADTH_EXPANDING,sector,751-1000,trustswap-launchpad,894,0.00043,0.405,0.685136,True,0.00043
BREADTH_EXPANDING,sector,751-1000,vr-ar,2007,-0.00065,-0.974,0.329934,True,0.00065
BREADTH_EXPANDING,sector,751-1000,wallet,1856,0.0007,1.063,0.287565,True,0.0007
BREADTH_EXPANDING,sector,751-1000,web3,418,0.00268,2.288,0.022149,True,0.00268
BREADTH_EXPANDING,sector,751-1000,xdc,303,0.00519,3.843,0.000122,True,0.00519
BREADTH_EXPANDING,sector,751-1000,yield-farming,1359,0.00038,0.438,0.661097,True,0.00038
BREADTH_EXPANDING,sector,751-1000,zero-knowledge-proofs,2038,-0.00021,-0.311,0.756068,True,0.00021
BREADTH_EXPANDING,sector,1001-1500,,212352,0.00036,4.81,2e-06,True,0.00036
BREADTH_EXPANDING,sector,1001-1500,adult,629,-0.00144,-1.021,0.307354,True,0.00144
BREADTH_EXPANDING,sector,1001-1500,agriculture,228,-0.00112,-0.577,0.563719,True,0.00112
BREADTH_EXPANDING,sector,1001-1500,ai-big-data,40527,-0.00177,-10.424,0.0,True,0.00177
BREADTH_EXPANDING,sector,1001-1500,algorand,1115,0.00052,0.657,0.511078,True,0.00052
BREADTH_EXPANDING,sector,1001-1500,amm,797,-0.00124,-1.053,0.292223,True,0.00124
BREADTH_EXPANDING,sector,1001-1500,animoca-brands-portfolio,243,-0.00226,-1.209,0.226829,True,0.00226
BREADTH_EXPANDING,sector,1001-1500,aptos,494,-0.00096,-0.697,0.48594,True,0.00096
BREADTH_EXPANDING,sector,1001-1500,arbitrum,848,-0.00088,-0.8,0.42398,True,0.00088
BREADTH_EXPANDING,sector,1001-1500,arbitrum-ecosytem,1421,-0.00193,-2.167,0.030246,True,0.00193
BREADTH_EXPANDING,sector,1001-1500,art,1785,-0.0007,-0.856,0.391795,True,0.0007
BREADTH_EXPANDING,sector,1001-1500,asset-management,16316,0.00025,0.91,0.362584,True,0.00025
BREADTH_EXPANDING,sector,1001-1500,avalanche,2449,-0.00132,-2.053,0.040091,True,0.00132
BREADTH_EXPANDING,sector,1001-1500,base,2088,-0.00256,-3.104,0.001907,True,0.00256
BREADTH_EXPANDING,sector,1001-1500,binance-chain,3020,-0.00028,-0.494,0.621253,True,0.00028
BREADTH_EXPANDING,sector,1001-1500,binance-labs-portfolio,960,-0.00264,-2.641,0.008266,True,0.00264
BREADTH_EXPANDING,sector,1001-1500,binance-launchpool,371,0.00066,0.391,0.695761,True,0.00066
BREADTH_EXPANDING,sector,1001-1500,binance-smart-chain,8975,-0.0001,-0.27,0.787167,True,0.0001
BREADTH_EXPANDING,sector,1001-1500,bnb-chain,21916,0.00108,5.487,0.0,True,0.00108
BREADTH_EXPANDING,sector,1001-1500,bounce-launchpad,914,-0.0006,-0.606,0.544623,True,0.0006
BREADTH_EXPANDING,sector,1001-1500,bullperks-launchpad,487,0.00073,0.432,0.665862,True,0.00073
BREADTH_EXPANDING,sector,1001-1500,cardano,1522,-0.00037,-0.476,0.633999,True,0.00037
BREADTH_EXPANDING,sector,1001-1500,centralized-exchange,3491,0.00111,2.239,0.025163,True,0.00111
BREADTH_EXPANDING,sector,1001-1500,coinbase-ventures-portfolio,363,-0.00031,-0.192,0.847865,True,0.00031
BREADTH_EXPANDING,sector,1001-1500,collectibles-nfts,68379,-0.00083,-6.77,0.0,True,0.00083
BREADTH_EXPANDING,sector,1001-1500,commodities,871,0.00138,1.475,0.140137,True,0.00138
BREADTH_EXPANDING,sector,1001-1500,communications-social-media,9145,-0.00154,-4.632,4e-06,True,0.00154
BREADTH_EXPANDING,sector,1001-1500,content-creation,648,-0.00086,-0.738,0.460353,True,0.00086
BREADTH_EXPANDING,sector,1001-1500,cosmos,7417,-0.00113,-2.929,0.003397,True,0.00113
BREADTH_EXPANDING,sector,1001-1500,cronos,952,0.00154,2.127,0.033384,True,0.00154
BREADTH_EXPANDING,sector,1001-1500,crowdfunding,1360,0.00087,1.002,0.316274,True,0.00087
BREADTH_EXPANDING,sector,1001-1500,cybersecurity,3606,5e-05,0.092,0.926342,True,5e-05
BREADTH_EXPANDING,sector,1001-1500,dag,2704,0.00122,1.998,0.045685,True,0.00122
BREADTH_EXPANDING,sector,1001-1500,dao,6629,0.0004,1.095,0.273614,True,0.0004
BREADTH_EXPANDING,sector,1001-1500,dao-maker,485,-0.00232,-1.245,0.213314,True,0.00232
BREADTH_EXPANDING,sector,1001-1500,dapp,374,0.00122,0.698,0.485024,True,0.00122
BREADTH_EXPANDING,sector,1001-1500,decentralized-exchange,4873,-0.00113,-2.353,0.018626,True,0.00113
BREADTH_EXPANDING,sector,1001-1500,decentralized-exchange-dex-token,11551,4e-05,0.132,0.895125,True,4e-05
BREADTH_EXPANDING,sector,1001-1500,defi,83344,3e-05,0.315,0.752482,True,3e-05
BREADTH_EXPANDING,sector,1001-1500,derivatives,509,0.00054,0.456,0.648563,True,0.00054
BREADTH_EXPANDING,sector,1001-1500,distributed-computing,6393,-0.00085,-2.023,0.043029,True,0.00085
BREADTH_EXPANDING,sector,1001-1500,dpos,3042,6e-05,0.096,0.923756,True,6e-05
BREADTH_EXPANDING,sector,1001-1500,duckstarter,897,-3e-05,-0.025,0.980184,True,3e-05
BREADTH_EXPANDING,sector,1001-1500,dwf-labs-portfolio,2293,-0.00173,-2.725,0.006435,True,0.00173
BREADTH_EXPANDING,sector,1001-1500,e-commerce,554,-0.00169,-1.404,0.160357,True,0.00169
BREADTH_EXPANDING,sector,1001-1500,education,2242,-0.00029,-0.4,0.689296,True,0.00029
BREADTH_EXPANDING,sector,1001-1500,energy,2536,0.00097,1.417,0.156518,True,0.00097
BREADTH_EXPANDING,sector,1001-1500,enterprise-solutions,890,0.00065,0.616,0.537861,True,0.00065
BREADTH_EXPANDING,sector,1001-1500,entertainment,978,-0.00136,-1.177,0.239091,True,0.00136
BREADTH_EXPANDING,sector,1001-1500,ethereum,46842,0.00062,4.467,8e-06,True,0.00062
BREADTH_EXPANDING,sector,1001-1500,etherlink,326,0.00469,4.803,2e-06,True,0.00469
BREADTH_EXPANDING,sector,1001-1500,events,1811,0.00052,0.617,0.537542,True,0.00052
