event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,n_families_voted,consensus,dominant_false,final_class
193427,-0.0046525486,101-250,FALSE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
193434,-0.0021117027,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
193449,-0.24421558,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
193557,-0.07833531,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
193600,-0.13512158,251-500,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
193644,-0.089593485,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
193889,-0.131645,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
193956,-0.073424324,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194035,-0.8202081,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194045,-0.078140736,501-750,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
194145,-0.1014003,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194269,-0.10394343,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
194313,-0.081439294,251-500,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194412,-0.4540247,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194416,-0.057682525,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194419,-0.36286047,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
194420,-0.119323544,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
194426,-0.14351878,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194713,-0.14741246,1501-2000,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194717,-0.17922994,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
194833,-0.07622353,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
195023,-0.23296456,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
195057,-0.11288321,751-1000,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
195205,-0.019439481,1001-1500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
195508,-0.1124118,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
195679,-0.12152653,251-500,TRUE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
195682,-0.20037992,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
195807,-0.15820444,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
195813,-0.1104253,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
195933,-0.4862648,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196031,-0.011263725,26-100,FALSE_LONER,NO_PEERS,NO_PEERS,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196036,-0.0019836484,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196038,-0.001822775,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196044,-0.00978219,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
196047,-0.006273637,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
196048,-0.009242754,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196057,-0.001971298,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196061,-0.0022699954,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196063,-0.0043855147,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196074,-0.010867847,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196078,-0.006099534,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196086,-0.0039814576,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196092,-0.0012730268,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196094,-0.0010090616,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196098,-0.0020570455,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
196106,-0.0016611196,26-100,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196114,-0.0011753547,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196116,-0.00094810507,26-100,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
196354,-0.36543292,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196359,-0.48945153,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
196786,-0.10419641,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196800,-0.11233366,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196819,-0.24616851,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196930,-0.1788879,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
196933,-0.37781262,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197056,-0.3150971,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197090,-0.186576,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197212,-0.12898855,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197300,-0.16690184,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
197373,-0.1966576,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197435,-0.123187855,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197649,-0.14038432,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197675,-0.07018739,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197748,-0.016632877,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
197773,-0.014548446,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
197774,-0.011763771,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
197786,-0.004133658,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
197861,-0.10037852,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
197866,-0.2667776,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197886,-0.055756696,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
197953,-0.08020001,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
197954,-0.06245396,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198124,-0.11684766,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198139,-0.26639584,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198144,-0.018808076,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198146,-0.028092274,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
198178,-0.20964697,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198256,-0.12169285,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198307,-0.10172348,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198310,-0.19300288,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198319,-0.3180693,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198374,-0.079233475,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198383,-0.10869414,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198401,-0.34574836,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198403,-0.58448094,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198627,-0.05788438,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
198721,-0.12280886,751-1000,TRUE_LONER,TRUE_LONER,NO_PEERS,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
198872,-0.088440344,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
198936,-0.29418492,1001-1500,NO_PEERS,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
199078,-0.5,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
199361,-0.30524713,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
199392,-0.14285715,751-1000,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
199429,-0.2206026,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
199444,-0.11066124,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
199664,-0.0032697911,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
199674,-0.007143389,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
199685,-0.0012296963,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
199744,-0.099015415,501-750,NO_PEERS,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
200317,-0.29721254,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
200343,-0.13423225,101-250,FALSE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
200616,-0.052768044,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
200629,-0.076085985,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
200631,-0.1294586,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
201130,-0.09111848,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201161,-0.062517926,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201172,-0.07009009,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201481,-0.29113626,501-750,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
201566,-0.20426957,751-1000,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201576,-0.41879535,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201592,-0.123907365,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201596,-0.13947427,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201745,-0.095009446,251-500,FALSE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
201758,-0.055595998,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
201783,-0.07883501,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
201935,-0.27685577,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
202151,-0.08381751,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
202157,-0.14462677,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
202388,-0.20104551,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
202479,-0.03735088,751-1000,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
202560,-0.30780357,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
202569,-0.080495015,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
202578,-0.19991834,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203009,-0.072828785,1001-1500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
203046,-0.041360784,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
203049,-0.07130926,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
203068,-0.5443849,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203071,-0.21392529,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203072,-0.41461337,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203076,-0.6143022,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203079,-0.8531666,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203241,-0.29537904,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203407,-0.15587348,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
203700,-0.20069858,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
203787,-0.12354431,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204025,-0.067520544,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
