cmc_id,rank,symbol,price_usd,market_cap_usd,volume_24h_usd,date_added_cmc,is_stablecoin,historical_date,price_prev,rank_prev,vol_prev7_med,ret_1d,ret_1d_raw,ret_3d,ret_7d,ret_14d,ret_30d,ret_60d,vol_63d,vol_30d,vol_20d,vol_ewma,sigma_t0,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,rank_vel_60d,vol_accel,turnover,listing_age_days,log10_mcap,log10_vol,liq_proxy,vol_pct_within_date,mcap_q_within_date,vol_regime,liq_bucket,momentum_state,fwd1_cum,fwd_rank_1d,fwd2_cum,fwd_rank_2d,fwd3_cum,fwd_rank_3d,fwd5_cum,fwd_rank_5d,fwd7_cum,fwd_rank_7d,fwd10_cum,fwd_rank_10d,fwd14_cum,fwd_rank_14d,fwd21_cum,fwd_rank_21d,fwd30_cum,fwd_rank_30d,historical_date_key,btc_ret_1d,btc_return_30d,eth_ret_1d,eth_btc_relative_return_1d,eth_btc_relative_return_30d,top500_breadth_30d,top500_dispersion_30d,btc_dominance,stablecoin_mcap_share,total_alt_share,mkt_vol_30d,field_cell,rank_band,flag_stale_price,flag_zero_volume,flag_missing_price,flag_listing_day,flag_suspicious_volume,flag_any_quality,z1,event_sign,event_sign_label,is_2s,is_3s,cluster_n,participation,event_family,amp_level,raw_amp_level,subperiod,event_id,signed_fwd1,rev1,recover1s1,signed_fwd2,rev2,recover1s2,signed_fwd3,rev3,recover1s3,signed_fwd5,rev5,recover1s5,signed_fwd7,rev7,recover1s7,signed_fwd10,rev10,recover1s10,signed_fwd14,rev14,recover1s14,signed_fwd21,rev21,recover1s21,signed_fwd30,rev30,recover1s30,fwd_rank_vel_1d,fwd_rank_vel_3d,fwd_rank_vel_7d,fwd_rank_vel_14d,fwd_rank_vel_30d,event_index,peer_n,peer_med0,peer_med1,peer_med2,peer_med3,peer_med5,peer_med7,peer_med10,peer_med14,peer_med21,peer_med30,residual0,resid1,resid2,resid3,resid5,resid7,resid10,resid14,resid21,resid30,path_class
7959,301,VBUSD,0.0217895,5.8717696e+07,7.922604e+07,2020-12-12,True,2023-01-09 23:59:59,0.0218139,300.0,4.613664e+06,-0.0011185529,-0.0011185529,-0.0002936332,0.00016065362,0.00053402834,0.001714769,0.0018280678,0.0003969034,0.0003724775,0.00038116233,0.001184256,0.0003969034,-1.0,-6.0,-20.0,-13.0,6.0,0.0,17.172043,1.3492702,758.0,7.768769,7.898868,11.718203,0.97354496,3.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_HOT,0.00052272883,306.0,0.000391014,309.0,0.0007549508,315.0,0.001101448,330.0,0.0009972693,333.0,0.0012588633,330.0,0.0013556988,345.0,0.0025512287,350.0,0.0035250923,393.0,2023-01-09,0.0061674984,0.0039600353,0.026550086,0.020382589,0.03959298,0.23,0.1626946,0.37846988,0.15790519,0.6215301,0.033231575,LOW_BREADTH_LOW_DISP,251-500,False,False,False,False,False,False,2.8181992,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2023,LF5EV_20230109_7959,-0.0005227288347668946,True,False,-0.0003910140076186508,True,False,-0.0007549508009105921,True,False,-0.001101447967812419,True,False,-0.000997269293293357,True,False,-0.0012588632525876164,True,False,-0.001355698797851801,True,False,-0.002551228739321232,True,False,-0.003525092266499996,True,False,5.0,14.0,32.0,44.0,92.0,134896,10,0.0033766534,0.008819966,0.026935216,0.059519563,0.07914919,0.101424284,0.15031715,0.1506363,0.14535046,0.26401246,-0.0044952063,-0.009342694480437785,-0.027326230047037825,-0.060274513671174645,-0.08025063457898796,-0.10242155357263982,-0.15157601062674075,-0.15199199924245477,-0.1479016849771142,-0.2675375482067466,AMBIGUOUS
7960,527,VXVS,0.21340711,4.7895796e+07,1.856994e+07,2020-12-12,False,2024-02-04 23:59:59,0.23811162,499.0,2.135035e+07,-0.10375176,-0.10375176,-0.120174475,-0.16680539,-0.13019887,-0.09564736,0.5760075,0.04844736,0.025262097,0.019453965,0.025010068,0.04844736,-28.0,-36.0,578.0,592.0,-14.0,48.0,0.86977214,0.38771543,1149.0,7.6802974,7.2688103,11.314703,0.9265242,2.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,0.007642716,525.0,-0.0005653982,532.0,0.020704184,526.0,0.027084103,533.0,0.01856494,538.0,0.054648787,548.0,0.13501519,541.0,0.17369998,544.0,0.11195508,594.0,2024-02-04,-0.00950559,-0.03575662,-0.0028275228,0.0066780676,0.044968676,0.2,0.22714442,0.49176183,0.08012061,0.50823814,0.041646726,LOW_BREADTH_LOW_DISP,501-750,False,False,False,False,False,False,2.141536,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,2024,LF5EV_20240204_7960,-0.0076427161693573,True,False,0.0005653981934301555,False,False,-0.020704183727502823,True,False,-0.027084102854132652,True,False,-0.018564939498901367,True,False,-0.054648786783218384,True,False,-0.13501518964767456,True,False,-0.1736999750137329,True,False,-0.11195507645606995,True,False,-2.0,-1.0,11.0,14.0,67.0,135014,10,-0.011779052,-0.00080410915,-0.0012086869,0.004115591,0.040860623,0.058717925,0.026961308,0.020377481,0.04066939,0.08520675,-0.09197271,-0.0068386070197448134,0.0017740850453265011,-0.02481977455317974,-0.06794472597539425,-0.07728286460042,-0.08161009475588799,-0.15539267100393772,-0.21436936408281326,-0.19716182351112366,AMBIGUOUS
7960,659,VXVS,0.19480231,4.372025e+07,,2020-12-12,False,2024-05-06 23:59:59,0.29288825,526.0,,-0.334892,-0.334892,-0.334892,-0.334892,-0.36526564,-0.3081313,-0.20283271,0.05650094,0.06395786,0.0510322,0.047551543,0.05650094,-133.0,-119.0,-68.0,-95.0,-87.0,-123.0,,,1241.0,7.6406827,,,,2.0,LOW_VOL,,SHORT_COLD_MEDIUM_COLD,-0.005802036,648.0,0.0012594819,655.0,-0.029412689,651.0,-0.04457842,658.0,-0.07338198,651.0,-0.024766954,660.0,0.019728871,655.0,0.062449,674.0,0.20566157,643.0,2024-05-06,-0.013574374,-0.08322908,-0.023753373,-0.010178999,-0.0036639485,0.096,0.15159085,0.5136557,0.065900974,0.48634428,0.059317444,LOW_BREADTH_LOW_DISP,501-750,False,True,False,False,False,True,5.927193,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,20pct+,2024,LF5EV_20240506_7960,0.0058020357973873615,False,False,-0.0012594818836078048,True,False,0.029412688687443733,False,False,0.044578421860933304,False,False,0.07338198274374008,False,False,0.02476695366203785,False,False,-0.019728871062397957,True,False,-0.062449000775814056,True,False,-0.2056615650653839,True,False,-11.0,-8.0,-8.0,-4.0,-16.0,135023,10,-0.334892,-0.056236804,-0.054647494,-0.05067201,-0.046530098,-0.08245543,-0.02681183,0.11373894,0.097435966,0.033159025,0.0,0.06203883932903409,0.05338801222387701,0.08008469827473164,0.0911085195839405,0.15583740919828415,0.05157878436148167,-0.133467810228467,-0.1598849669098854,-0.23882059007883072,BOTH_NORMALIZE
7961,212,VBNB,11.285059,9.516362e+08,0.71,2020-12-12,False,2024-04-26 23:59:59,14.899665,212.0,0.665,-0.24259645,-0.24259645,0.0896051,0.057502165,-0.21681745,-0.18039396,0.17962919,0.10956893,0.15018022,0.18369238,0.1975521,0.10956893,0.0,4.0,0.0,-1.0,-2.0,-2.0,1.0676692,7.460834e-10,1231.0,8.978471,0.0,8.978471,0.0025879918,3.0,HIGH_VOL,LOW,SHORT_HOT_MEDIUM_COLD,-0.10247011,215.0,-0.10247011,214.0,-0.10247011,213.0,-0.10247011,213.0,-0.10247011,214.0,0.26642352,212.0,0.27445963,212.0,0.25040197,212.0,0.3010429,217.0,2024-04-26,-0.011264983,-0.08206741,-0.008346191,0.002918792,-0.023629261,0.086,0.2353844,0.5154679,0.065477856,0.4845321,0.062071696,LOW_BREADTH_LOW_DISP,101-250,False,False,False,False,False,False,2.214099,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2024,LF5EV_20240426_7961,0.10247010737657547,False,False,0.10247010737657547,False,False,0.10247010737657547,False,False,0.10247010737657547,False,False,0.10247010737657547,False,False,-0.2664235234260559,True,False,-0.2744596302509308,True,False,-0.25040197372436523,True,False,-0.30104291439056396,True,False,3.0,1.0,2.0,0.0,5.0,135081,10,-0.019844707,-0.010180561,0.011741835,-0.0073252926,-0.04843383,0.047303535,0.054781545,0.016928969,0.025573097,-0.06790661,-0.22275174,0.1126506682485342,0.09072827268391848,0.109795399941504,0.15090393647551537,0.0551665723323822,-0.3212050683796406,-0.29138859920203686,-0.2759750708937645,-0.23313630372285843,ASSET_REJOINS_PEERS
7962,241,VBTC,1286.6799,2.6484506e+08,,2020-12-12,False,2024-05-06 23:59:59,1399.0062,225.0,,-0.08029006,-0.08029006,-0.08029006,-0.08029006,-0.04340608,-0.06576429,0.22340809,0.0334742,0.032747325,0.022171544,0.02281073,0.0334742,-16.0,-12.0,9.0,7.0,11.0,6.0,,,1241.0,8.422992,,,,3.0,LOW_VOL,,SHORT_COLD_MEDIUM_COLD,-0.03376755,241.0,-0.004337488,241.0,-0.03834681,242.0,-0.03050375,243.0,-0.026084723,238.0,0.057528358,239.0,0.10984109,240.0,0.081414044,258.0,0.11903209,257.0,2024-05-06,-0.013574374,-0.08322908,-0.023753373,-0.010178999,-0.0036639485,0.096,0.15159085,0.5136557,0.065900974,0.48634428,0.059317444,LOW_BREADTH_LOW_DISP,101-250,False,True,False,False,False,True,2.3985653,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2024,LF5EV_20240506_7962,0.03376755118370056,False,True,0.004337488207966089,False,False,0.03834680840373039,False,False,0.03050374984741211,False,False,0.026084722951054573,False,False,-0.057528357952833176,True,False,-0.10984109342098236,True,False,-0.08141404390335083,True,False,-0.11903209239244461,True,False,0.0,1.0,-3.0,-1.0,16.0,135134,10,-0.028558923,-0.018174078,-0.0027328315,-0.028924732,-0.024551753,-0.058822185,-0.000463275,0.08817083,0.0612996,0.010173574,-0.051731132,0.051941629499197006,0.007070319727063179,0.06727153994143009,0.05505550280213356,0.08490690775215626,-0.057065082946792245,-0.19801191985607147,-0.14271364361047745,-0.12920566648244858,BOTH_NORMALIZE
7962,253,VBTC,1316.16,4.6443667e+08,,2020-12-12,False,2025-12-12 23:59:59,1884.4055,241.0,,-0.30155158,-0.30155158,-0.2901514,-0.26281002,-0.28924727,-0.36112037,-0.43301418,0.035363004,0.025910247,0.026649553,0.025360078,0.035363004,-12.0,-13.0,-15.0,-15.0,-18.0,-21.0,,,1826.0,8.666926,,,,3.0,LOW_VOL,,SHORT_COLD_MEDIUM_COLD,0.36241925,243.0,0.47727308,239.0,0.29735178,242.0,0.3308555,241.0,0.3553502,240.0,0.36853534,239.0,0.34985387,238.0,0.39181963,239.0,0.40070695,236.0,2025-12-12,-0.02422326,-0.11206391,-0.04722936,-0.023006098,0.015693428,0.138,0.21724351,0.5523628,0.09744015,0.4476372,0.038577136,LOW_BREADTH_LOW_DISP,251-500,False,True,False,False,False,True,8.527318,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,20pct+,2025-2026,LF5EV_20251212_7962,-0.3624192476272583,True,False,-0.4772730767726898,True,False,-0.29735177755355835,True,False,-0.33085548877716064,True,False,-0.35535019636154175,True,False,-0.3685353398323059,True,False,-0.34985387325286865,True,False,-0.39181962609291077,True,False,-0.400706946849823,True,False,-10.0,-11.0,-13.0,-15.0,-17.0,135148,10,-0.025645446,-0.0014732901,-0.006117028,0.0020677894,-0.024390038,-0.023961127,-0.035238735,-0.041907195,-0.019268008,-0.05979527,-0.27590615,-0.36094595747999847,-0.4711560485884547,-0.299419566988945,-0.3064654506742954,-0.33138906955718994,-0.33329660445451736,-0.30794667825102806,-0.37255161814391613,-0.3409116752445698,LOCAL_CONTAGION
7963,332,VETH,77.52004,1.8092016e+08,2.1096674e+08,2020-12-12,False,2024-05-30 23:59:59,1373.0028,209.0,,-0.9435398,-0.9435398,-0.906281,-0.751021,0.07598481,0.04564827,0.2077024,0.25773275,0.3614804,0.426706,0.4317208,0.25773275,-123.0,-121.0,-115.0,48.0,59.0,21.0,,1.1660764,1265.0,8.257487,8.324214,12.419594,0.97429305,3.0,HIGH_VOL,HIGH,SHORT_COLD_MEDIUM_HOT,-0.3006439,314.0,-0.29467642,317.0,-0.3117362,320.0,-0.39162165,339.0,-0.36835378,344.0,-0.3680704,346.0,-0.3858847,252.0,-0.2915412,290.0,-0.34195226,355.0,2024-05-30,0.011644256,0.12744942,-0.0043438436,-0.0159881,0.116406165,0.676,0.27674133,0.50110656,0.060325872,0.49889347,0.041436475,HIGH_BREADTH_LOW_DISP,251-500,False,False,False,False,False,False,3.6609232,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,20pct+,2024,LF5EV_20240530_7963,0.3006438910961151,False,True,0.29467642307281494,False,False,0.31173619627952576,False,False,0.3916216492652893,False,False,0.36835378408432007,False,False,0.3680703938007355,False,False,0.38588470220565796,False,False,0.291541188955307,False,False,0.34195226430892944,False,False,-18.0,-12.0,12.0,-80.0,23.0,135192,10,-0.12500918,-0.026276235,0.0028030567,0.009112682,0.017488157,0.016283562,-0.04458963,-0.24341275,-0.35919338,-0.4168619,-0.8185306,0.32692012563347816,0.2918733663391322,0.30262351408600807,0.3741334918886423,0.3520702216774225,0.41266002506017685,0.6292974501848221,0.6507345736026764,0.7588141560554504,ASSET_REJOINS_PEERS
8000,33,LDO,3.0903754,2.7510054e+09,2.39873e+08,2020-12-15,False,2024-01-06 23:59:59,3.549603,28.0,1.3822722e+08,-0.12937437,-0.12937437,0.05951631,0.0947963,0.47211608,0.2721246,0.67994565,0.061110523,0.06174848,0.070584014,0.0727721,0.061110523,-5.0,3.0,4.0,8.0,0.0,1.0,1.7353529,0.087194666,1117.0,9.439491,8.379981,13.629482,0.98325485,3.0,LOW_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,-0.051457882,33.0,0.17700896,27.0,0.22390202,28.0,0.1262012,29.0,0.05206422,34.0,-0.022238249,34.0,-0.12414096,35.0,0.020782378,33.0,-0.063742235,36.0,2024-01-06,-0.0039286,0.016088866,-0.011911291,-0.007982691,-0.06527275,0.444,0.3913307,0.49945897,0.07794156,0.50054103,0.049867537,HIGH_BREADTH_HIGH_DISP,26-100,False,False,False,False,False,False,2.1170554,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,2024,LF5EV_20240106_8000,0.051457881927490234,False,False,-0.1770089566707611,True,False,-0.22390201687812805,True,False,-0.12620119750499725,True,False,-0.05206422135233879,True,False,0.022238248959183693,False,False,0.12414096295833588,False,False,-0.02078237757086754,True,False,0.06374223530292511,False,False,0.0,-5.0,1.0,2.0,3.0,135794,10,-0.024958218,-0.021578815,-0.02747509,0.010599018,-0.008013209,0.010454617,-0.009008848,-0.062696114,-0.05116207,0.032603834,-0.104416154,0.07303669676184654,-0.14953386597335339,-0.23450103495270014,-0.11818798817694187,-0.06251883879303932,0.031247097067534924,0.1868370771408081,0.03037969395518303,0.031138401478528976,PERSISTENT_DECOUPLING
8000,50,LDO,1.8754503,1.6745714e+09,2.9339987e+08,2020-12-15,False,2024-06-28 23:59:59,2.3417022,45.0,1.5554005e+08,-0.19910812,-0.19910812,-0.19605811,-0.17143679,-0.05358175,-0.18905343,-0.11767056,0.060301702,0.05622239,0.06252523,0.063633926,0.060301702,-5.0,-4.0,-4.0,2.0,5.0,1.0,1.8863301,0.17520894,1291.0,9.223904,8.46746,13.457634,0.9917098,3.0,HIGH_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,0.02283458,50.0,0.052275058,50.0,0.069848605,51.0,-0.07939807,54.0,-0.15833607,53.0,-0.16469577,54.0,-0.09163434,53.0,0.044999793,54.0,-0.16086985,59.0,2024-06-28,-0.020853346,-0.107401036,-0.020658555,0.0001947918,0.0038825218,0.05,0.15922989,0.52636313,0.07082548,0.4736369,0.04243245,LOW_BREADTH_LOW_DISP,26-100,False,False,False,False,False,False,3.3018658,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,15pct,2024,LF5EV_20240628_8000,-0.02283458039164543,True,False,-0.05227505788207054,True,False,-0.06984860450029373,True,False,0.07939807325601578,False,False,0.1583360731601715,False,False,0.16469576954841614,False,False,0.0916343405842781,False,False,-0.04499979317188263,True,False,0.16086985170841217,False,False,0.0,1.0,3.0,3.0,9.0,135804,10,-0.070697516,-0.031468786,0.019715918,0.01175863,-0.038705695,-0.24687597,-0.18329047,-0.13979441,0.042702854,-0.043519493,-0.12841061,0.008634205907583237,-0.07199097611010075,-0.08160723466426134,0.1181037686765194,0.40521204471588135,0.34798623621463776,0.23142874985933304,-0.08770264685153961,0.20438934490084648,BOTH_NORMALIZE
8004,854,MTSLA,1092.2042,2.4336238e+07,649819.0,2020-12-15,False,2021-11-09 23:59:59,1198.611,823.0,153173.2,-0.08877497,-0.08877497,-0.10618372,-0.06934258,0.03939416,0.36212328,0.44473648,0.021211121,0.027882393,0.033109996,0.02848606,0.021211121,-31.0,-58.0,-65.0,-91.0,-154.0,-158.0,4.2423806,0.026701704,329.0,7.3862534,5.8127923,10.292649,0.48451445,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_HOT,0.006812902,845.0,0.0071623307,860.0,-0.029657803,860.0,-0.026887411,864.0,-0.035437025,947.0,0.075024344,904.0,0.06733892,910.0,0.082234696,906.0,-0.029738797,884.0,2021-11-09,-0.008806125,0.2227478,-0.01600529,-0.0071991645,0.15940985,0.69,0.71784127,0.41964588,0.04577703,0.58035415,0.050177593,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,4.185303,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,nan,2020-2021,LF5EV_20211109_8004,-0.006812902167439461,True,False,-0.00716233067214489,True,False,0.02965780347585678,False,False,0.02688741125166416,False,False,0.035437025129795074,False,False,-0.07502434402704239,True,False,-0.06733892112970352,True,False,-0.0822346955537796,True,False,0.02973879687488079,False,False,-9.0,6.0,93.0,56.0,30.0,135883,10,-0.048429385,-0.016719947,-0.02168801,-0.035884984,0.080022395,-0.12689817,-0.10718948,-0.07310958,-0.09700954,-0.11379351,-0.040345587,0.009907044470310211,0.014525679871439934,0.0655427873134613,-0.05313498340547085,0.16233519464731216,0.03216513246297836,0.005770660936832428,0.01477484405040741,0.1435323040932417,BOTH_NORMALIZE
8005,850,MNFLX,672.89514,2.2855038e+07,144033.17,2020-12-15,False,2021-11-05 23:59:59,690.86707,837.0,86704.32,-0.026013572,-0.026013572,-0.02113722,-0.020665668,0.006621618,0.049809594,0.16526459,0.011629069,0.009672364,0.011278508,0.011409989,0.011629069,-13.0,-19.0,-55.0,-73.0,-163.0,-121.0,1.6611995,0.0063020317,325.0,7.358982,5.1584625,9.938213,0.32223982,2.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_HOT,-0.006606631,853.0,-0.01485037,861.0,-0.015219419,875.0,-0.01276597,867.0,0.021244006,869.0,0.022509232,882.0,0.012808142,969.0,0.0040086163,970.0,-0.0891131,948.0,2021-11-05,-0.0053139864,0.10411983,-0.011257886,-0.0059438995,0.14882408,0.664,0.8068656,0.40928456,0.04819092,0.59071547,0.051394396,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,2.2369435,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2020-2021,LF5EV_20211105_8005,0.006606630980968475,False,False,0.014850369654595852,False,False,0.01521941926330328,False,False,0.012765970081090927,False,False,-0.021244006231427193,True,False,-0.02250923216342926,True,False,-0.012808142229914665,True,False,-0.00400861632078886,True,False,0.08911310136318207,False,True,3.0,25.0,19.0,119.0,98.0,135908,10,0.00035927462,0.0033484756,0.0021690668,0.0032268986,-6.644167e-05,0.00032890742,0.0015682225,-0.001425031,-0.0023592296,-0.018633628,-0.026372846,0.0032581554260104895,0.012681302847340703,0.011992520652711391,0.012832411754061468,-0.02157291365438141,-0.02407745469827205,-0.011383111239410937,-0.001649386715143919,0.10774672962725163,PERSISTENT_DECOUPLING
8006,750,MBABA,163.56201,2.1162108e+07,322205.34,2020-12-15,False,2021-08-27 23:59:59,173.78317,729.0,204541.42,-0.058815606,-0.058815606,-0.05882068,0.003394573,-0.16058876,-0.17470293,-0.28279787,0.023420963,0.026329564,0.026588399,0.030353954,0.023420963,-21.0,-14.0,-8.0,-46.0,-169.0,-255.0,1.5752572,0.015225578,255.0,7.325559,5.508133,10.079625,0.459634,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,0.00011475519,750.0,0.0054555703,753.0,0.06258952,729.0,0.064124815,744.0,0.05896615,760.0,0.060206227,779.0,0.047638696,724.0,-0.0094163595,738.0,-0.06372702,721.0,2021-08-27,0.04508632,0.22659227,0.05492178,0.009835461,0.1975471,0.846,0.5870144,0.4174564,0.05436789,0.5825436,0.058767114,HIGH_BREADTH_HIGH_DISP,501-750,False,False,False,False,False,False,2.5112376,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2020-2021,LF5EV_20210827_8006,-0.00011475518840597942,True,False,-0.005455570295453072,True,False,-0.06258951872587204,True,False,-0.06412481516599655,True,False,-0.058966148644685745,True,False,-0.060206227004528046,True,False,-0.04763869568705559,True,False,0.009416359476745129,False,False,0.06372702121734619,False,False,0.0,-21.0,10.0,-26.0,-29.0,135936,10,0.0059361067,0.0001203842,-0.010276412,-0.041041557,-0.00883257,0.013304115,0.007540511,-0.037894256,-0.043263033,-0.16368312,-0.064751714,-0.00023513938504038379,0.0048208413645625114,-0.021547961980104446,-0.055292245000600815,-0.07227026391774416,-0.0677467379719019,-0.009744439274072647,0.052679392509162426,0.22741013765335083,AMBIGUOUS
8018,680,MTWTR,58.917114,3.2837816e+07,1.3884484e+06,2020-12-16,False,2021-04-29 23:59:59,67.67698,673.0,169097.66,-0.12943643,-0.12943643,-0.12786382,-0.10195338,-0.17497371,-0.0819353,-0.24306525,0.02285061,0.016660655,0.016061103,0.016868336,0.02285061,-7.0,-7.0,-17.0,32.0,-8.0,69.0,8.210926,0.042281996,134.0,7.516374,6.14253,10.587639,0.64869195,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,-0.04330084,709.0,-0.03819612,711.0,-0.019379895,705.0,-0.06588028,704.0,-0.073594786,710.0,-0.04695793,694.0,-0.14260541,682.0,-0.078181036,637.0,-0.00012406311,587.0,2021-04-29,-0.023157379,-0.09101824,0.0038221008,0.026979478,0.5844238,0.404,0.57659835,0.4702535,0.045096964,0.52974653,0.084347755,HIGH_BREADTH_HIGH_DISP,501-750,False,False,False,False,False,False,5.664463,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,10pct,2020-2021,LF5EV_20210429_8018,0.04330084100365639,False,True,0.03819612041115761,False,True,0.01937989518046379,False,False,0.06588028371334076,False,True,0.07359478622674942,False,True,0.04695792868733406,False,False,0.14260540902614594,False,True,0.07818103581666946,False,False,0.00012406310997903347,False,False,29.0,25.0,30.0,2.0,-93.0,136018,10,-0.021223538,0.019452214,0.015412358,-0.015977874,-0.051091578,-0.058949575,-0.08853538,-0.2725244,-0.44006866,-0.6162974,-0.108212896,0.023848626762628555,0.022783762775361538,0.0353577695786953,0.11697186157107353,0.1325443610548973,0.13549331203103065,0.41512979567050934,0.5182496979832649,0.6164214869495481,BOTH_NORMALIZE
8024,684,MIAU,26.456324,2.9733672e+07,526.59,2020-12-16,False,2022-04-09 23:59:59,39.107765,588.0,206796.17,-0.323502,-0.323502,-0.33178085,-0.2730331,-0.2854846,-0.3142855,-0.23204131,0.11618915,0.16845173,0.018134661,0.09240166,0.11618915,-96.0,-98.0,-70.0,-92.0,-131.0,-51.0,0.0025464206,1.7710225e-05,479.0,7.4732485,2.7214725,8.833984,0.05514316,2.0,HIGH_VOL,LOW,SHORT_COLD_MEDIUM_COLD,-0.00016833744,679.0,3.3385215e-05,661.0,0.0002514828,667.0,0.010361022,664.0,0.011850353,667.0,0.0021242646,675.0,-0.11542314,698.0,-0.7793561,870.0,-0.90698904,1182.0,2022-04-09,0.011693051,0.08480961,0.021879857,0.010186807,0.16590185,0.772,0.9393852,0.39314586,0.09023698,0.60685414,0.047703654,HIGH_BREADTH_HIGH_DISP,501-750,False,False,False,False,False,False,2.7842703,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2022,LF5EV_20220409_8024,0.00016833744302857667,False,False,-3.338521491969004e-05,True,False,-0.0002514827938284725,True,False,-0.0103610223159194,True,False,-0.011850353330373764,True,False,-0.0021242646034806967,True,False,0.11542314291000366,False,False,0.7793561220169067,False,True,0.9069890379905701,False,True,-5.0,-17.0,-17.0,14.0,498.0,136058,10,-0.0054282965,-0.013660736,-0.120797455,-0.08436612,-0.09836794,-0.09608869,-0.07899926,-0.1632726,-0.37860632,-0.50838214,-0.31807372,0.013829073825036176,0.12076407009590184,0.08411463760421611,0.08800691459327936,0.08423833921551704,0.07687499397434294,0.278695747256279,1.157962441444397,1.4153711795806885,LOCAL_CONTAGION
8026,549,MSLV,23.677158,3.054319e+07,269522.9,2020-12-16,False,2021-07-30 23:59:59,24.219988,534.0,77610.41,-0.02241245,-0.02241245,0.013455578,-0.0021775516,-0.03300136,-0.029037165,-0.10715355,0.010475733,0.008671817,0.010196335,0.012970884,0.010475733,-15.0,-20.0,-51.0,-63.0,-51.0,1.0,3.4727676,0.0088243205,226.0,7.4849143,5.430596,10.2002125,0.47693977,2.0,LOW_VOL,MED,SHORT_HOT_MEDIUM_COLD,0.0025851494,552.0,-1.5495103e-05,548.0,0.034708492,540.0,0.023973428,550.0,-0.023026995,574.0,-0.054401062,601.0,-0.054979235,658.0,-0.066523194,665.0,-0.023778878,667.0,2021-07-30,0.055666454,0.20532359,0.03612193,-0.019544521,-0.120729275,0.558,0.5967593,0.4672692,0.0713906,0.5327308,0.054059353,HIGH_BREADTH_HIGH_DISP,501-750,False,False,False,False,False,False,2.1394634,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2020-2021,LF5EV_20210730_8026,-0.002585149370133877,True,False,1.549510307086166e-05,False,False,-0.03470849245786667,True,False,-0.023973427712917328,True,False,0.023026995360851288,False,False,0.05440106242895126,False,True,0.05497923493385315,False,True,0.06652319431304932,False,True,0.023778878152370453,False,False,3.0,-9.0,25.0,109.0,118.0,136101,10,6.518768e-05,3.0519193e-05,-0.0029536334,-0.005664517,-0.0073140594,0.0029418299,0.0025519463,0.007919147,0.002298726,0.02174908,-0.022477636,-0.002615668563521467,0.002969128536278731,-0.02904397528618574,-0.01665936829522252,0.020085165509954095,0.05184911610558629,0.047060088254511356,0.06422446831129491,0.002029798924922943,ASSET_REJOINS_PEERS
