cell,age_band,horizon_d,n_days,stay,exit,reentry,propagate,tail_up,tail_down,rank_recruit,rank_decay,trans_to_hh,trans_to_hl,trans_to_lh,trans_to_ll,stay_mass
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,7,32,0.15625,0.84375,0.53125,0.21875,1.0,1.0,0.96875,0.90625,0.0,0.0,0.0,0.0,0.15625
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,10,32,0.0,1.0,0.53125,0.21875,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.0
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,14,32,0.0,1.0,0.53125,0.34375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,21,32,0.0,1.0,0.53125,0.53125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,30,32,0.0,1.0,0.78125,0.5625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LOW_BREADTH_LOW_DISP,AGE_1,1,103,0.6019417475728155,0.39805825242718446,0.27184466019417475,0.0970873786407767,0.0,0.0,0.5145631067961165,0.4368932038834951,0.0,0.0,0.0,0.0,0.6019417475728155
LOW_BREADTH_LOW_DISP,AGE_1,2,103,0.46601941747572817,0.5339805825242718,0.33980582524271846,0.10679611650485436,0.9805825242718447,0.970873786407767,0.6601941747572816,0.5825242718446602,0.0,0.0,0.0,0.0,0.46601941747572817
LOW_BREADTH_LOW_DISP,AGE_1,3,103,0.3883495145631068,0.6116504854368932,0.4077669902912621,0.1650485436893204,0.9902912621359223,0.9902912621359223,0.7475728155339806,0.6990291262135923,0.0,0.0,0.0,0.0,0.3883495145631068
LOW_BREADTH_LOW_DISP,AGE_1,5,103,0.3300970873786408,0.6699029126213593,0.47572815533980584,0.21359223300970873,0.9902912621359223,0.9902912621359223,0.8543689320388349,0.8349514563106796,0.0,0.0,0.0,0.0,0.3300970873786408
LOW_BREADTH_LOW_DISP,AGE_1,7,103,0.2815533980582524,0.7184466019417476,0.5242718446601942,0.23300970873786409,0.9902912621359223,0.9902912621359223,0.8932038834951457,0.9029126213592233,0.0,0.0,0.0,0.0,0.2815533980582524
LOW_BREADTH_LOW_DISP,AGE_1,10,103,0.22330097087378642,0.7766990291262136,0.6213592233009708,0.2912621359223301,0.9902912621359223,0.9902912621359223,0.9223300970873787,0.9223300970873787,0.0,0.0,0.0,0.0,0.22330097087378642
LOW_BREADTH_LOW_DISP,AGE_1,14,103,0.20388349514563106,0.7766990291262136,0.6310679611650486,0.34951456310679613,0.970873786407767,0.970873786407767,0.941747572815534,0.9514563106796117,0.0,0.0,0.0,0.0,0.20388349514563106
LOW_BREADTH_LOW_DISP,AGE_1,21,103,0.13592233009708737,0.8446601941747572,0.6990291262135923,0.42718446601941745,0.970873786407767,0.970873786407767,0.9611650485436893,0.9611650485436893,0.0,0.0,0.0,0.0,0.13592233009708737
LOW_BREADTH_LOW_DISP,AGE_1,30,103,0.06796116504854369,0.9029126213592233,0.7766990291262136,0.5339805825242718,0.9611650485436893,0.9611650485436893,0.9611650485436893,0.9514563106796117,0.0,0.0,0.0,0.0,0.06796116504854369
LOW_BREADTH_LOW_DISP,AGE_2_3,1,110,0.8,0.2,0.22727272727272727,0.06363636363636363,0.0,0.0,0.4909090909090909,0.4636363636363636,0.0,0.0,0.0,0.0,0.8
LOW_BREADTH_LOW_DISP,AGE_2_3,2,110,0.7,0.3,0.3,0.09090909090909091,0.9818181818181818,0.9363636363636364,0.6545454545454545,0.6181818181818182,0.0,0.0,0.0,0.0,0.7
LOW_BREADTH_LOW_DISP,AGE_2_3,3,110,0.6454545454545455,0.35454545454545455,0.35454545454545455,0.10909090909090909,0.9818181818181818,0.9636363636363636,0.7545454545454545,0.7363636363636363,0.0,0.0,0.0,0.0,0.6454545454545455
LOW_BREADTH_LOW_DISP,AGE_2_3,5,110,0.5545454545454546,0.44545454545454544,0.38181818181818183,0.12727272727272726,0.9818181818181818,0.9818181818181818,0.8090909090909091,0.8272727272727273,0.0,0.0,0.0,0.0,0.5545454545454546
LOW_BREADTH_LOW_DISP,AGE_2_3,7,110,0.4636363636363636,0.5363636363636364,0.44545454545454544,0.13636363636363635,0.9818181818181818,0.9818181818181818,0.8727272727272727,0.9,0.0,0.0,0.0,0.0,0.4636363636363636
LOW_BREADTH_LOW_DISP,AGE_2_3,10,110,0.41818181818181815,0.5818181818181818,0.5,0.16363636363636364,0.9818181818181818,0.9818181818181818,0.9272727272727272,0.9454545454545454,0.0,0.0,0.0,0.0,0.41818181818181815
LOW_BREADTH_LOW_DISP,AGE_2_3,14,110,0.32727272727272727,0.6636363636363637,0.5363636363636364,0.23636363636363636,0.9727272727272728,0.9727272727272728,0.9545454545454546,0.9545454545454546,0.0,0.0,0.0,0.0,0.32727272727272727
LOW_BREADTH_LOW_DISP,AGE_2_3,21,110,0.21818181818181817,0.7545454545454545,0.6363636363636364,0.3,0.9545454545454546,0.9545454545454546,0.9363636363636364,0.9363636363636364,0.0,0.0,0.0,0.0,0.21818181818181817
LOW_BREADTH_LOW_DISP,AGE_2_3,30,110,0.11818181818181818,0.8545454545454545,0.7454545454545455,0.4727272727272727,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9454545454545454,0.0,0.0,0.0,0.0,0.11818181818181818
LOW_BREADTH_LOW_DISP,AGE_4_7,1,143,0.9230769230769231,0.07692307692307693,0.20279720279720279,0.055944055944055944,0.0,0.0,0.3916083916083916,0.5314685314685315,0.0,0.0,0.0,0.0,0.9230769230769231
LOW_BREADTH_LOW_DISP,AGE_4_7,2,143,0.8461538461538461,0.15384615384615385,0.26573426573426573,0.06993006993006994,0.972027972027972,0.9370629370629371,0.46853146853146854,0.6783216783216783,0.0,0.0,0.0,0.0,0.8461538461538461
LOW_BREADTH_LOW_DISP,AGE_4_7,3,143,0.7832167832167832,0.21678321678321677,0.3006993006993007,0.07692307692307693,0.972027972027972,0.965034965034965,0.5454545454545454,0.7412587412587412,0.0,0.0,0.0,0.0,0.7832167832167832
LOW_BREADTH_LOW_DISP,AGE_4_7,5,143,0.6783216783216783,0.32167832167832167,0.3776223776223776,0.09090909090909091,0.972027972027972,0.972027972027972,0.7272727272727273,0.7972027972027972,0.0,0.0,0.0,0.0,0.6783216783216783
LOW_BREADTH_LOW_DISP,AGE_4_7,7,143,0.6363636363636364,0.36363636363636365,0.4125874125874126,0.1258741258741259,0.972027972027972,0.972027972027972,0.8531468531468531,0.8741258741258742,0.0,0.0,0.0,0.0,0.6363636363636364
LOW_BREADTH_LOW_DISP,AGE_4_7,10,143,0.5524475524475524,0.44755244755244755,0.44755244755244755,0.1888111888111888,0.972027972027972,0.972027972027972,0.9300699300699301,0.9230769230769231,0.0,0.0,0.0,0.0,0.5524475524475524
LOW_BREADTH_LOW_DISP,AGE_4_7,14,143,0.42657342657342656,0.5734265734265734,0.5384615384615384,0.22377622377622378,0.972027972027972,0.972027972027972,0.9300699300699301,0.9440559440559441,0.0,0.0,0.0,0.0,0.42657342657342656
LOW_BREADTH_LOW_DISP,AGE_4_7,21,143,0.32867132867132864,0.6573426573426573,0.6223776223776224,0.2937062937062937,0.958041958041958,0.958041958041958,0.958041958041958,0.9300699300699301,0.0,0.0,0.0,0.0,0.32867132867132864
LOW_BREADTH_LOW_DISP,AGE_4_7,30,143,0.11188811188811189,0.8741258741258742,0.7622377622377622,0.4825174825174825,0.958041958041958,0.958041958041958,0.958041958041958,0.972027972027972,0.0,0.0,0.0,0.0,0.11188811188811189
LOW_BREADTH_LOW_DISP,AGE_8_14,1,171,0.9532163742690059,0.04678362573099415,0.14619883040935672,0.05847953216374269,0.0,0.0,0.4444444444444444,0.4502923976608187,0.0,0.0,0.0,0.0,0.9532163742690059
LOW_BREADTH_LOW_DISP,AGE_8_14,2,171,0.9122807017543859,0.08771929824561403,0.16374269005847952,0.07602339181286549,0.9590643274853801,0.9415204678362573,0.6140350877192983,0.5555555555555556,0.0,0.0,0.0,0.0,0.9122807017543859
LOW_BREADTH_LOW_DISP,AGE_8_14,3,171,0.8654970760233918,0.13450292397660818,0.1871345029239766,0.08771929824561403,0.9590643274853801,0.9532163742690059,0.7076023391812866,0.6198830409356725,0.0,0.0,0.0,0.0,0.8654970760233918
LOW_BREADTH_LOW_DISP,AGE_8_14,5,171,0.783625730994152,0.21637426900584794,0.22807017543859648,0.11695906432748537,0.9590643274853801,0.9590643274853801,0.8304093567251462,0.7017543859649122,0.0,0.0,0.0,0.0,0.783625730994152
LOW_BREADTH_LOW_DISP,AGE_8_14,7,171,0.6900584795321637,0.30994152046783624,0.28654970760233917,0.14035087719298245,0.9590643274853801,0.9590643274853801,0.8713450292397661,0.7953216374269005,0.0,0.0,0.0,0.0,0.6900584795321637
LOW_BREADTH_LOW_DISP,AGE_8_14,10,171,0.5789473684210527,0.42105263157894735,0.40350877192982454,0.17543859649122806,0.9590643274853801,0.9590643274853801,0.8830409356725146,0.8654970760233918,0.0,0.0,0.0,0.0,0.5789473684210527
LOW_BREADTH_LOW_DISP,AGE_8_14,14,171,0.49707602339181284,0.5029239766081871,0.5029239766081871,0.22807017543859648,0.9590643274853801,0.9590643274853801,0.9298245614035088,0.8771929824561403,0.0,0.0,0.0,0.0,0.49707602339181284
LOW_BREADTH_LOW_DISP,AGE_8_14,21,171,0.29239766081871343,0.7076023391812866,0.631578947368421,0.38011695906432746,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.9239766081871345,0.0,0.0,0.0,0.0,0.29239766081871343
LOW_BREADTH_LOW_DISP,AGE_8_14,30,171,0.12280701754385964,0.8771929824561403,0.7660818713450293,0.5029239766081871,0.9766081871345029,0.9766081871345029,0.9590643274853801,0.9883040935672515,0.0,0.0,0.0,0.0,0.12280701754385964
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,1,298,0.9295302013422819,0.07046979865771812,0.1174496644295302,0.020134228187919462,0.0,0.0,0.436241610738255,0.3859060402684564,0.0,0.0,0.0,0.0,0.9295302013422819
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,2,298,0.8657718120805369,0.1342281879194631,0.1610738255033557,0.040268456375838924,0.9463087248322147,0.9026845637583892,0.5738255033557047,0.5201342281879194,0.0,0.0,0.0,0.0,0.8657718120805369
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,3,298,0.8087248322147651,0.1912751677852349,0.21140939597315436,0.05704697986577181,0.9463087248322147,0.9228187919463087,0.6610738255033557,0.5973154362416108,0.0,0.0,0.0,0.0,0.8087248322147651
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,5,298,0.7013422818791947,0.2986577181208054,0.2986577181208054,0.09731543624161074,0.9463087248322147,0.9429530201342282,0.761744966442953,0.7114093959731543,0.0,0.0,0.0,0.0,0.7013422818791947
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,7,298,0.6040268456375839,0.3959731543624161,0.37583892617449666,0.14093959731543623,0.9463087248322147,0.9463087248322147,0.8187919463087249,0.7751677852348994,0.0,0.0,0.0,0.0,0.6040268456375839
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,10,298,0.47651006711409394,0.5234899328859061,0.4798657718120805,0.19798657718120805,0.9463087248322147,0.9463087248322147,0.8657718120805369,0.8288590604026845,0.0,0.0,0.0,0.0,0.47651006711409394
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,14,298,0.3187919463087248,0.6812080536912751,0.6073825503355704,0.25838926174496646,0.9563758389261745,0.9563758389261745,0.8791946308724832,0.8791946308724832,0.0,0.0,0.0,0.0,0.3187919463087248
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,21,298,0.15100671140939598,0.8489932885906041,0.7550335570469798,0.36577181208053694,0.9798657718120806,0.9798657718120806,0.9060402684563759,0.9530201342281879,0.0,0.0,0.0,0.0,0.15100671140939598
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,30,298,0.06040268456375839,0.9395973154362416,0.8590604026845637,0.44966442953020136,1.0,1.0,0.9664429530201343,0.9832214765100671,0.0,0.0,0.0,0.0,0.06040268456375839
