cell,stage,n_days,breadth,dispersion,concentration,vol,btc7,eth_rel7,rank_depth,age,tail_share,stablecoin_chg7,tvl_chg7,p_pos_state,p_reentry_state,n_subperiods,fwd7_prop,fwd7_reentry
HIGH_BREADTH_LOW_DISP,RESOLVING,35,0.5374857142857143,0.2368222850772615,0.6996530388248234,0.03423485596517477,-0.007428802928756492,0.026615113938872805,-0.04078989957082883,12.942857142857143,80.45714285714286,0.0005416381386803083,0.01782598491760352,0.2857142857142857,0.4,4,0.2,0.45714285714285713
HIGH_BREADTH_LOW_DISP,EXIT,275,0.49852363636363634,0.24652659352380785,0.7090383500223032,0.04091160778096037,0.025239980942094637,0.014338919587644683,-0.02590693163931739,4.2727272727272725,68.28727272727272,0.003406989754293126,0.01972623621715041,0.2290909090909091,0.4109090909090909,5,0.21818181818181817,0.39636363636363636
HIGH_BREADTH_LOW_DISP,REENTRY,131,0.469175572519084,0.22979377171294005,0.716711663664874,0.03847745001749496,0.032411197882373635,0.005271841079341331,-0.014586544499686665,6.145038167938932,71.81679389312977,0.0025956675693582848,0.022119903949004444,0.061068702290076333,0.648854961832061,4,0.0,1.0
HIGH_BREADTH_LOW_DISP,PROPAGATION,70,0.6068571428571428,0.2603491569637895,0.7018479403437405,0.042677216298002696,0.026567211184330912,0.0338935331148838,-0.05272977014288482,3.7142857142857144,70.11428571428571,0.00551737829211461,0.032091469190507586,0.5285714285714286,0.18571428571428572,4,1.0,0.0
HIGH_BREADTH_LOW_DISP,FAILURE,89,0.46761797752808976,0.2331025709956079,0.7165163215393104,0.0377719149451494,0.01412374639851676,0.003079821347998003,-0.008312058819424702,4.359550561797753,57.86516853932584,0.002113985440510752,0.01190517351224744,0.15730337078651685,0.5168539325842697,4,0.11235955056179775,0.550561797752809
HIGH_BREADTH_LOW_DISP,TRANSITION,20,0.5401,0.27078786951454176,0.6392352660581556,0.043360774798522614,0.016136483319405752,0.010780789010019854,-0.0286011714857763,3.6,54.7,-0.001415887615044581,0.008120118569227636,0.35,0.35,3,0.45,0.15
LOW_BREADTH_HIGH_DISP,INITIATION,101,0.205009900990099,1.0438164030027426,0.7027076372576498,0.05262755253527498,-0.012999748911993092,-0.009878061943898425,-0.03904284075061118,1.3465346534653466,90.9009900990099,0.009421937670697154,0.058950320539535576,0.04950495049504951,0.19801980198019803,5,0.0594059405940594,0.297029702970297
LOW_BREADTH_HIGH_DISP,BIRTH,101,0.205009900990099,1.0438164030027426,0.7027076372576498,0.05262755253527498,-0.012999748911993092,-0.009878061943898425,-0.03904284075061118,1.3465346534653466,90.9009900990099,0.009421937670697154,0.058950320539535576,0.04950495049504951,0.19801980198019803,5,0.0594059405940594,0.297029702970297
LOW_BREADTH_HIGH_DISP,EARLY_SURVIVAL,58,0.17255172413793102,0.4647103122814721,0.6859313548563336,0.0627761627490683,-0.046012373047269975,-0.009872690548622389,-0.0659604509245033,5.413793103448276,75.93103448275862,0.014448941560211466,-0.029775166029037806,0.08620689655172414,0.06896551724137931,5,0.034482758620689655,0.06896551724137931
LOW_BREADTH_HIGH_DISP,STABILIZATION,114,0.18368421052631584,0.5331479227643399,0.6926879563906433,0.0590515094306059,-0.033128767671013054,-0.011040522302432175,-0.05695823325495171,3.9210526315789473,81.9298245614035,0.012517013047859259,0.005903146436702879,0.06140350877192982,0.12280701754385964,6,0.05263157894736842,0.14035087719298245
LOW_BREADTH_HIGH_DISP,MID_LIFE,62,0.16245161290322582,0.40595675662201636,0.6933674960091575,0.0680606985843256,-0.03410864045837396,-0.024446079444431525,-0.06965058871700457,10.548387096774194,86.37096774193549,0.017289840335730867,-0.06043482512776319,0.08064516129032258,0.0967741935483871,3,0.06451612903225806,0.22580645161290322
LOW_BREADTH_HIGH_DISP,MATURE,32,0.1603125,0.4295358984185532,0.7108989849062342,0.0652537076199258,0.02903361194343932,0.00045180041936612465,-0.06340295655090888,18.40625,66.0625,0.01397318726288517,-0.01487807181887162,0.09375,0.3125,2,0.21875,0.34375
LOW_BREADTH_HIGH_DISP,PERTURBED,274,0.1831313868613139,0.6648508637464358,0.6976512879525335,0.060006339401979886,-0.020530788941017945,-0.01123221885725036,-0.055646125722869526,6.408759124087592,82.46715328467154,0.013092670151373472,0.002112676176863669,0.06934306569343066,0.16058394160583941,6,0.07664233576642336,0.22992700729927007
LOW_BREADTH_HIGH_DISP,RESOLVING,62,0.16251612903225804,0.4321768302141228,0.6936303224219125,0.06860292712050022,0.017671350692715054,-0.013317123116358232,-0.06880592837112799,14.161290322580646,66.1774193548387,0.019559760574076473,-0.016278135276940775,0.04838709677419355,0.20967741935483872,3,0.12903225806451613,0.24193548387096775
LOW_BREADTH_HIGH_DISP,EXIT,180,0.17795555555555553,0.790342133324022,0.7001321181907034,0.05762973602670372,0.00181912297742827,-0.017683940692418368,-0.04692174020296975,6.5055555555555555,77.49444444444444,0.011268354347083223,0.006141368995432191,0.03333333333333333,0.21666666666666667,5,0.07222222222222222,0.2611111111111111
LOW_BREADTH_HIGH_DISP,REENTRY,63,0.21234920634920632,0.555589349600248,0.7127048891628536,0.05363750173235593,0.02842023240487839,-0.013310647292446168,-0.04090544639115961,6.809523809523809,67.46031746031746,0.008920455174504304,-0.010026026220549454,0.0,0.3492063492063492,4,0.0,1.0
LOW_BREADTH_HIGH_DISP,PROPAGATION,21,0.19457142857142853,0.4861854379281252,0.7128998657667927,0.040377302572295534,-0.02782418188157473,-0.0039663263154005885,-0.0613156550339001,9.523809523809524,89.0,-0.0025175515996397548,-0.026656740606554853,0.5238095238095238,0.0,3,1.0,0.0
LOW_BREADTH_HIGH_DISP,FAILURE,66,0.18975757575757574,0.4662225906253385,0.693425483532812,0.062161754524730224,-0.008169167683687696,-0.013439526392797736,-0.058560761760513176,5.5,72.56060606060606,0.01741083594789731,0.030181984894259623,0.030303030303030304,0.09090909090909091,5,0.030303030303030304,0.36363636363636365
LOW_BREADTH_LOW_DISP,INITIATION,165,0.1652969696969697,0.237013616596037,0.7106018220540834,0.04754701044334975,-0.006741502991885974,-0.01130318784903014,-0.02581835336067151,1.3757575757575757,68.95151515151515,0.006739842508822203,0.011664167830957896,0.06060606060606061,0.18787878787878787,5,0.09696969696969697,0.296969696969697
LOW_BREADTH_LOW_DISP,BIRTH,165,0.1652969696969697,0.237013616596037,0.7106018220540834,0.04754701044334975,-0.006741502991885974,-0.01130318784903014,-0.02581835336067151,1.3757575757575757,68.95151515151515,0.006739842508822203,0.011664167830957896,0.06060606060606061,0.18787878787878787,5,0.09696969696969697,0.296969696969697
LOW_BREADTH_LOW_DISP,EARLY_SURVIVAL,143,0.1322097902097902,0.2182659296059585,0.6984249382823273,0.05000736643267934,-0.03715434760269536,-0.011935538714997512,-0.024209972224226488,5.405594405594406,75.1958041958042,0.0033138753110619973,-0.02625224756650326,0.055944055944055944,0.1958041958041958,5,0.06993006993006994,0.21678321678321677
LOW_BREADTH_LOW_DISP,STABILIZATION,253,0.14940711462450593,0.224170014132437,0.7014291859218018,0.049004210979536375,-0.03165143901439567,-0.012858111039232609,-0.023658704305147858,4.1146245059288535,71.49802371541502,0.0037879104004940913,-0.01676770828805503,0.05138339920948617,0.2015810276679842,5,0.06719367588932806,0.22924901185770752
LOW_BREADTH_LOW_DISP,MID_LIFE,171,0.1224795321637427,0.21633832506131156,0.6926282057157338,0.05138228752849714,-0.016029485476050296,-0.0117145443922725,-0.03535540329893712,10.830409356725147,63.21637426900585,0.0036784712059116887,-0.022012577304815473,0.05263157894736842,0.15789473684210525,6,0.03508771929824561,0.15789473684210525
LOW_BREADTH_LOW_DISP,MATURE,298,0.10280536912751678,0.20305074642031337,0.695305035990365,0.05606772492545814,0.00028908064888939994,-0.00808886393441923,-0.03140182725717977,26.073825503355703,71.33221476510067,0.00012920530501922862,-0.005287237214738162,0.016778523489932886,0.09060402684563758,5,0.053691275167785234,0.23154362416107382
LOW_BREADTH_LOW_DISP,PERTURBED,825,0.12794666666666668,0.2167479088308399,0.6988316324367783,0.051704776702210506,-0.012873596196088875,-0.010724419348371724,-0.029068811930007342,13.049696969696969,69.9090909090909,0.002952141425352252,-0.009525853870946304,0.04,0.14909090909090908,6,0.06181818181818182,0.22666666666666666
LOW_BREADTH_LOW_DISP,RESOLVING,171,0.13373099415204678,0.2148079136800176,0.6973568689860724,0.05230214862829253,0.0041740953094278254,0.0007513243523854354,-0.029983379106469404,23.029239766081872,59.16959064327485,0.0026202713931810003,0.003031841868260365,0.05263157894736842,0.19298245614035087,5,0.09941520467836257,0.40350877192982454
LOW_BREADTH_LOW_DISP,EXIT,356,0.1488876404494382,0.2220251691348162,0.7067443931235597,0.048969520458515346,-0.0051088446511144,-0.0061007232832264125,-0.025295459467968948,12.435393258426966,66.8314606741573,0.0038716245358077312,0.006268364958964411,0.0449438202247191,0.18258426966292135,5,0.10393258426966293,0.37359550561797755
LOW_BREADTH_LOW_DISP,REENTRY,187,0.1625668449197861,0.21041481876967696,0.7064815300985526,0.04681372170442005,0.010056105467572555,-0.017777949268643373,-0.027433786017609277,14.192513368983958,68.06417112299465,0.0010299299899255822,-0.005293764082092718,0.0053475935828877,0.32085561497326204,5,0.0,1.0
LOW_BREADTH_LOW_DISP,PROPAGATION,51,0.15756862745098038,0.23579705283819935,0.7104221027119033,0.04691508647555807,0.011809738069136376,0.016784599562526484,-0.03900890797346851,10.784313725490197,62.80392156862745,0.007151376514675554,0.03785159744579323,0.23529411764705882,0.11764705882352941,5,1.0,0.0
LOW_BREADTH_LOW_DISP,FAILURE,273,0.12456410256410257,0.22010628586451952,0.7054871272696724,0.0486556659149514,-0.02185143506893193,-0.0055196391911069495,-0.03296880077789328,12.534798534798535,68.82783882783883,0.0043635865478794285,-0.01266139396001261,0.0695970695970696,0.09157509157509157,5,0.05860805860805861,0.23809523809523808
LOW_BREADTH_LOW_DISP,TRANSITION,25,0.13016000000000003,0.2547086216371008,0.6724428938567765,0.05913464826318969,0.005459890911007456,-0.0037918357637404566,-0.03461507614589348,12.32,80.52,0.015332742118930738,0.08935935949566037,0.04,0.16,2,0.12,0.32
