event_id,family,direction,decision,split,pos,admitted_f_pct,one_R_budget_account_ccy,target_notional_account_ccy,one_R_price_move_bps,translation_status,translation_id
EUR_ORIGIN_202405161100,A,LONG,REJECT_HEAT_CAP,inner_sel,0.758355,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-610a7b262d4a9bcaf856c4fe74e8609d
EUR_ORIGIN_202405201100,A,LONG,ACCEPT_FULL,inner_sel,0.914962,0.7,0.007,2.614722635358,26.771482012439,ECONOMIC_TARGET,TR-3029657e7065fd40af4d31939b536184
EUR_ORIGIN_202405230700,A,LONG,ACCEPT_FULL,inner_sel,1.540731,0.7,0.007,4.403005677004,15.898230693999,ECONOMIC_TARGET,TR-f64fd0890b63a101c422b54f44669cf2
EUR_ORIGIN_202405231100,A,LONG,REJECT_HEAT_CAP,inner_sel,1.054803,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-f7bbda1b338eba9ee6fe134e900dc6c7
EUR_ORIGIN_202405231300,B,SHORT,ACCEPT_FULL,inner_sel,0.975926,0.3,0.003,1.195260858934,25.099123572703,ECONOMIC_TARGET,TR-3b6a56159d1f73e0e95ad56aeb683cb6
EUR_ORIGIN_202405231600,B,SHORT,ACCEPT_FULL,inner_sel,3.747991,0.3,0.003,4.59033220888,6.535474696573,ECONOMIC_TARGET,TR-deb4ad4e04aa0842b91e5fc78b74e16e
EUR_ORIGIN_202405270800,A,LONG,ACCEPT_FULL,inner_sel,5.237851,0.7,0.007,14.96840515239,4.676516922634,ECONOMIC_TARGET,TR-28ce6fb751d07d4e2d3f0de0bd9b0e94
EUR_ORIGIN_202405271100,B,SHORT,ACCEPT_FULL,inner_sel,1.905798,0.3,0.003,2.334115951824,12.852831915463,ECONOMIC_TARGET,TR-0844e4b4cbf6e90ea6f7bc2d92b7bbf7
EUR_ORIGIN_202405281100,B,SHORT,ACCEPT_FULL,inner_sel,1.742304,0.3,0.003,2.133877873312,14.058911419064,ECONOMIC_TARGET,TR-397fe4d38eb6b402a35b5d343be1ade8
EUR_ORIGIN_202405281300,A,LONG,ACCEPT_FULL,inner_sel,5.033135,0.7,0.007,14.383381955487,4.866727464836,ECONOMIC_TARGET,TR-4b108c8a0ac479302cc829b84f84023c
EUR_ORIGIN_202405290700,B,SHORT,ACCEPT_FULL,inner_sel,3.644319,0.3,0.003,4.463360812454,6.72139252473,ECONOMIC_TARGET,TR-4c0b369d154dd73c6f5acd95d4fdd096
EUR_ORIGIN_202405291100,B,SHORT,ACCEPT_FULL,inner_sel,1.807514,0.3,0.003,2.213743447994,13.551705834378,ECONOMIC_TARGET,TR-4bc472505229239f3bf8b291c2cb5d06
EUR_ORIGIN_202405291300,B,SHORT,ACCEPT_FULL,inner_sel,2.061477,0.3,0.003,2.524783321592,11.882207769449,ECONOMIC_TARGET,TR-246fb2919a9fd2589d7f1dee043070a6
EUR_ORIGIN_202405310700,A,LONG,ACCEPT_FULL,inner_sel,1.020056,0.7,0.007,2.915054171475,24.013275871504,ECONOMIC_TARGET,TR-269ebe1d46bfff55aab01e991258fc5b
EUR_ORIGIN_202405311200,B,SHORT,ACCEPT_FULL,inner_sel,0.603652,0.3,0.003,0.739319326366,40.577865247299,ECONOMIC_TARGET,TR-e587330e61f3043bbddc20f54a6c8ce2
EUR_ORIGIN_202406030600,B,SHORT,ACCEPT_FULL,inner_sel,1.389027,0.3,0.003,1.701203358602,17.634576047777,ECONOMIC_TARGET,TR-b109b476891ff0b2b26bc6efe2737220
EUR_ORIGIN_202406031300,B,SHORT,ACCEPT_FULL,inner_sel,0.796945,0.3,0.003,0.976054229285,30.735997140216,ECONOMIC_TARGET,TR-ddf8acfc5acf26895255859e0a32234c
EUR_ORIGIN_202406031700,A,LONG,ACCEPT_FULL,inner_sel,1.506475,0.7,0.007,4.305110584096,16.259744931661,ECONOMIC_TARGET,TR-4c8e22bfe80ec5ce5e6a5a860fa9d74b
EUR_ORIGIN_202406032300,A,LONG,ACCEPT_FULL,inner_sel,1.10616,0.7,0.007,3.161114755996,22.144086945032,ECONOMIC_TARGET,TR-48efcc6effed40b2457c8be9e58e6a25
EUR_ORIGIN_202406040600,B,SHORT,ACCEPT_FULL,inner_sel,0.938305,0.3,0.003,1.149183945462,26.105481301282,ECONOMIC_TARGET,TR-a187524076aa9da2ac95afd03d6b99e9
EUR_ORIGIN_202406040800,B,SHORT,ACCEPT_FULL,inner_sel,0.956778,0.3,0.003,1.171809363558,25.601433930264,ECONOMIC_TARGET,TR-6a22d5a6fb0aae258c82053974083a43
EUR_ORIGIN_202406041200,B,SHORT,ACCEPT_FULL,inner_sel,0.963904,0.3,0.003,1.180536956076,25.41216507082,ECONOMIC_TARGET,TR-a23de15a8d960204263ba8d71edfb6be
EUR_ORIGIN_202406051300,A,LONG,ACCEPT_FULL,inner_sel,0.605918,0.7,0.007,1.731554817092,40.426095269422,ECONOMIC_TARGET,TR-80e34b9a829f91579c86c0c9eb687f52
EUR_ORIGIN_202406061100,A,LONG,ACCEPT_FULL,inner_sel,1.638095,0.7,0.007,4.681245708224,14.953284737229,ECONOMIC_TARGET,TR-d6382c771d65caaf0216da9707ddd969
EUR_ORIGIN_202406071500,B,SHORT,ACCEPT_FULL,inner_sel,0.905853,0.3,0.003,1.109438511794,27.040705438898,ECONOMIC_TARGET,TR-a5ce33632fffacee6a4c0b98e1fd3df5
EUR_ORIGIN_202406100000,B,SHORT,ACCEPT_FULL,inner_sel,2.362289,0.3,0.003,2.893201220488,10.369137060897,ECONOMIC_TARGET,TR-31efa094e210c07cf21ecbaab9e3abb4
EUR_ORIGIN_202406101000,A,LONG,ACCEPT_FULL,inner_sel,2.619582,0.7,0.007,7.486078293811,9.350690341813,ECONOMIC_TARGET,TR-98a209146dea81a5afe7521e4dda8e65
EUR_ORIGIN_202406101400,A,LONG,REJECT_HEAT_CAP,inner_sel,3.137571,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-b915c4d91d18d6a04e879b5951c40b00
EUR_ORIGIN_202406110700,B,SHORT,ACCEPT_FULL,inner_sel,1.862164,0.3,0.003,2.280675815717,13.153995755671,ECONOMIC_TARGET,TR-5b9fb70e738d08cf1c141686e3e1bd23
EUR_ORIGIN_202406121500,A,LONG,ACCEPT_FULL,inner_sel,0.479547,0.7,0.007,1.370418603485,51.079283236529,ECONOMIC_TARGET,TR-969c6b47ac11ef4d6e34afdcfa3085b4
EUR_ORIGIN_202406121700,A,LONG,REJECT_HEAT_CAP,inner_sel,0.476039,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-052a740447ccf208cb05d6c7fffabdac
EUR_ORIGIN_202406131300,B,SHORT,ACCEPT_FULL,inner_sel,1.01496,0.3,0.003,1.243066453126,24.133866636461,ECONOMIC_TARGET,TR-2aac233f6a91f02c5c90b9cb7e363628
EUR_ORIGIN_202406140600,B,SHORT,ACCEPT_FULL,inner_sel,1.710334,0.3,0.003,2.094722293316,14.321707510212,ECONOMIC_TARGET,TR-64aaafbae76fce3a1e2f38b1fbecf8ea
EUR_ORIGIN_202406141200,B,SHORT,ACCEPT_FULL,inner_sel,1.550771,0.3,0.003,1.899298501118,15.795305467963,ECONOMIC_TARGET,TR-8390cf7a0917b2dc982c1139f540a166
EUR_ORIGIN_202406200600,A,LONG,ACCEPT_FULL,inner_sel,1.997094,0.7,0.007,5.70717106454,12.265271043816,ECONOMIC_TARGET,TR-938c8058755d86c4099729753b2df7e8
EUR_ORIGIN_202406210600,B,SHORT,ACCEPT_FULL,inner_sel,1.534368,0.3,0.003,1.879209273539,15.964161321697,ECONOMIC_TARGET,TR-e34c5b73e01fd52e18d56a5cee1bd7a7
EUR_ORIGIN_202406242300,B,SHORT,ACCEPT_FULL,inner_sel,1.032254,0.3,0.003,1.264247706775,23.729526926747,ECONOMIC_TARGET,TR-3e7217e30eadf90cf26146a1ae4872bc
EUR_ORIGIN_202406251000,B,SHORT,ACCEPT_FULL,inner_sel,1.873965,0.3,0.003,2.295129070353,13.071160305327,ECONOMIC_TARGET,TR-3c50e01f0ed4ecb9059c1e7a9a554bf2
EUR_ORIGIN_202406261100,B,SHORT,ACCEPT_FULL,inner_sel,3.274972,0.3,0.003,4.011005262729,7.479421749645,ECONOMIC_TARGET,TR-96dfb2541af31fa7e57d460da4ee3fb6
EUR_ORIGIN_202406271100,A,LONG,ACCEPT_FULL,inner_sel,1.610159,0.7,0.007,4.601413523618,15.212716622992,ECONOMIC_TARGET,TR-9ce7cc9431f2a58a83ff8952ada7f0cb
EUR_ORIGIN_202406281300,A,LONG,ACCEPT_FULL,inner_sel,0.941258,0.7,0.007,2.689868267822,26.02357923523,ECONOMIC_TARGET,TR-4718cdf3f0bf04f7a32af25f62fd7de1
EUR_ORIGIN_202407010000,A,LONG,ACCEPT_FULL,inner_sel,2.062922,0.7,0.007,5.895290277302,11.873885204519,ECONOMIC_TARGET,TR-34fe2f18fb74fed339c6be1cfd91f7f2
EUR_ORIGIN_202407010700,A,LONG,ACCEPT_FULL,inner_sel,1.679747,0.7,0.007,4.800276952127,14.582491947467,ECONOMIC_TARGET,TR-a5a1f54463808f9daa614250317f44a6
EUR_ORIGIN_202407011100,A,LONG,REJECT_HEAT_CAP,inner_sel,0.998048,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-76811b9588b8cdc83fbd72c2a4c09c53
EUR_ORIGIN_202407031700,A,LONG,ACCEPT_FULL,inner_sel,1.584543,0.7,0.007,4.528208354799,15.458652631524,ECONOMIC_TARGET,TR-8c334db6187d2bf2e4f2e4d81933b832
EUR_ORIGIN_202407040500,A,LONG,ACCEPT_FULL,inner_sel,2.282845,0.7,0.007,6.523773274257,10.729986628478,ECONOMIC_TARGET,TR-245d692c8488486a59bc2de57dd3ea4d
EUR_ORIGIN_202407080000,B,SHORT,ACCEPT_FULL,inner_sel,1.520188,0.3,0.003,1.861841924477,16.113075769539,ECONOMIC_TARGET,TR-aa7ff6e08a0ac26cb169397f76e03f04
EUR_ORIGIN_202407080600,A,LONG,ACCEPT_FULL,inner_sel,1.551275,0.7,0.007,4.433138041344,15.790169254186,ECONOMIC_TARGET,TR-31ab1159cb3aa8d446d278f122a62e03
EUR_ORIGIN_202407111100,B,SHORT,ACCEPT_FULL,inner_sel,0.173031,0.3,0.003,0.211919053315,141.563486297034,ECONOMIC_TARGET,TR-98d488d096746a578b9ed483d8bbf89d
EUR_ORIGIN_202407111500,A,LONG,ACCEPT_FULL,inner_sel,1.388043,0.7,0.007,3.966663004454,17.647075116136,ECONOMIC_TARGET,TR-e35ab796f321ea3ba9beb9d758e76d72
EUR_ORIGIN_202407112100,A,LONG,ACCEPT_FULL,inner_sel,0.268988,0.7,0.007,0.768697906339,91.063081377973,ECONOMIC_TARGET,TR-e744be9695000f80e82a5dee2a39ec75
EUR_ORIGIN_202407112300,A,LONG,REJECT_HEAT_CAP,inner_sel,0.46046,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-8b0673c868150597e8e0be3bca0a3125
EUR_ORIGIN_202407170500,B,SHORT,ACCEPT_FULL,inner_sel,0.411593,0.3,0.003,0.504096230887,59.512446556457,ECONOMIC_TARGET,TR-9b23999d0d7fc724d605dc279a93a23b
EUR_ORIGIN_202407171100,A,LONG,ACCEPT_FULL,inner_sel,0.783968,0.7,0.007,2.240375990708,31.244755474221,ECONOMIC_TARGET,TR-fe8dc0a2c69ab77b7c341f46bb1efc9c
EUR_ORIGIN_202407190500,B,SHORT,ACCEPT_FULL,inner_sel,0.58285,0.3,0.003,0.713842343582,42.026086389723,ECONOMIC_TARGET,TR-0a812e0aa554e065b3bdd3e4aec45500
EUR_ORIGIN_202407191200,B,SHORT,ACCEPT_FULL,inner_sel,1.100157,0.3,0.003,1.347412004227,22.26490479964,ECONOMIC_TARGET,TR-ef97cf76521a37bbf527fc0109fec4fb
EUR_ORIGIN_202407220400,B,SHORT,ACCEPT_FULL,inner_sel,0.473137,0.3,0.003,0.579472314907,51.771239502319,ECONOMIC_TARGET,TR-834910419dd869ad321b8a87487e8ae4
EUR_ORIGIN_202407230600,B,SHORT,ACCEPT_FULL,inner_sel,0.571536,0.3,0.003,0.699986201563,42.857987676052,ECONOMIC_TARGET,TR-d7aa10427fd00deb4a984bd85581b968
EUR_ORIGIN_202407240600,B,SHORT,ACCEPT_FULL,inner_sel,0.970805,0.3,0.003,1.188988722717,25.231526108546,ECONOMIC_TARGET,TR-0e39c362a6cf6a79c762c66dbeca63df
EUR_ORIGIN_202407241000,B,SHORT,ACCEPT_FULL,inner_sel,1.615176,0.3,0.003,1.978178332083,15.165467902182,ECONOMIC_TARGET,TR-7c2049e07dd751a510f42c48f7f33ff8
EUR_ORIGIN_202407242300,B,SHORT,ACCEPT_FULL,inner_sel,0.470678,0.3,0.003,0.576460980841,52.041683647363,ECONOMIC_TARGET,TR-2c4710018de20ac40b3d45569c758601
EUR_ORIGIN_202407250600,B,SHORT,ACCEPT_FULL,inner_sel,0.378274,0.3,0.003,0.463288739807,64.754433730736,ECONOMIC_TARGET,TR-7e78603c3ea81e16a3f9eb205e61f817
EUR_ORIGIN_202407251100,A,LONG,ACCEPT_FULL,inner_sel,0.519602,0.7,0.007,1.484886417554,47.141652837879,ECONOMIC_TARGET,TR-c7993fb397e6c52477b209f15ce54943
EUR_ORIGIN_202407301100,B,SHORT,ACCEPT_FULL,inner_sel,0.336744,0.3,0.003,0.412425675249,72.740379177165,ECONOMIC_TARGET,TR-e02039b63cc4148774b6da033046b1b7
EUR_ORIGIN_202407301400,B,SHORT,ACCEPT_FULL,inner_sel,0.371396,0.3,0.003,0.454865948078,65.953497127561,ECONOMIC_TARGET,TR-1d2df44d1d2aeed7f27ac5612cf6245d
EUR_ORIGIN_202407310100,A,LONG,ACCEPT_FULL,inner_sel,0.226367,0.7,0.007,0.646898263341,108.208668915701,ECONOMIC_TARGET,TR-506d7d711deb0a24d43fcd4f3823a05a
EUR_ORIGIN_202407310600,B,SHORT,ACCEPT_FULL,inner_sel,0.300793,0.3,0.003,0.368395271324,81.434270022575,ECONOMIC_TARGET,TR-971286b7e6cd0a64cf3bc6ff479c7282
EUR_ORIGIN_202407311800,B,SHORT,ACCEPT_FULL,inner_sel,0.4297,0.3,0.003,0.526272955956,57.004639247521,ECONOMIC_TARGET,TR-246c8c6c99851f2d912d41dc3747ee54
EUR_ORIGIN_202408010700,B,SHORT,ACCEPT_FULL,inner_sel,0.591581,0.3,0.003,0.724535762558,41.405823632638,ECONOMIC_TARGET,TR-ff4e8b9212cf037531d5a07c8aeb8ae1
EUR_ORIGIN_202408020600,A,LONG,ACCEPT_FULL,inner_sel,0.696021,0.7,0.007,1.989045270489,35.192763603005,ECONOMIC_TARGET,TR-ed722a229e76a1734f55fab23a14d189
EUR_ORIGIN_202408050000,B,SHORT,ACCEPT_FULL,inner_sel,0.314309,0.3,0.003,0.384948296678,77.932543821833,ECONOMIC_TARGET,TR-014e57e2acc6d1a1934d3a7e04ad01e5
EUR_ORIGIN_202408050300,B,SHORT,ACCEPT_FULL,inner_sel,0.210935,0.3,0.003,0.258340980726,116.125594613941,ECONOMIC_TARGET,TR-6fde576a245cfa77d7686fff9fea612e
EUR_ORIGIN_202408050600,A,LONG,ACCEPT_FULL,inner_sel,0.24702,0.7,0.007,0.705917198943,99.161771529032,ECONOMIC_TARGET,TR-7fd46c3faf974c1b112c6229a00ac7a0
EUR_ORIGIN_202408051400,A,LONG,ACCEPT_FULL,inner_sel,0.231234,0.7,0.007,0.660804940579,105.931411376292,ECONOMIC_TARGET,TR-b84dc307b5d59d4487f562e63edaa9c6
EUR_ORIGIN_202408052100,A,LONG,ACCEPT_FULL,inner_sel,0.218651,0.7,0.007,0.624846030689,112.02759809941,ECONOMIC_TARGET,TR-75f5946fa35b32b59f0ff5a064f2836a
EUR_ORIGIN_202408070000,A,LONG,ACCEPT_FULL,inner_sel,0.167923,0.7,0.007,0.479881238403,145.869424345316,ECONOMIC_TARGET,TR-080904f7385844b52158c3c4f5dee352
EUR_ORIGIN_202408140500,A,LONG,ACCEPT_FULL,inner_sel,0.750971,0.7,0.007,2.146077702605,32.617644698986,ECONOMIC_TARGET,TR-27f1ada1845e04e484e02a16da3fa199
EUR_ORIGIN_202408141100,A,LONG,ACCEPT_FULL,inner_sel,0.551062,0.7,0.007,1.574789766369,44.45037775512,ECONOMIC_TARGET,TR-7b3e0e983e33500d0189fdc57e4176d5
EUR_ORIGIN_202408151100,A,LONG,ACCEPT_FULL,inner_sel,0.213289,0.7,0.007,0.609525058771,114.843514622826,ECONOMIC_TARGET,TR-a0ba70e5840f831297cd3b057afbfc3e
EUR_ORIGIN_202408151500,B,SHORT,ACCEPT_FULL,inner_sel,1.616192,0.3,0.003,1.979422975748,15.155931990062,ECONOMIC_TARGET,TR-f88d3e32f65b9285c7817e56fd973d53
EUR_ORIGIN_202408160700,B,SHORT,ACCEPT_FULL,inner_sel,1.128613,0.3,0.003,1.382262777232,21.703543272768,ECONOMIC_TARGET,TR-84d5aacb5ac520a96881c7bf375c337a
EUR_ORIGIN_202408190200,B,SHORT,ACCEPT_FULL,inner_sel,0.301014,0.3,0.003,0.36866506018,81.374676475544,ECONOMIC_TARGET,TR-096b107458ab04e9b90a9f3a332635b2
EUR_ORIGIN_202408190400,B,SHORT,ACCEPT_FULL,inner_sel,0.346745,0.3,0.003,0.424674127491,70.642400979913,ECONOMIC_TARGET,TR-dfb766f13f3e1fee868ddcd9a6df0ca0
EUR_ORIGIN_202408200600,B,SHORT,ACCEPT_FULL,inner_sel,0.819537,0.3,0.003,1.003724339003,29.88868440693,ECONOMIC_TARGET,TR-6affa1df90db652c727db00faa1d32d5
EUR_ORIGIN_202408220600,B,SHORT,ACCEPT_FULL,inner_sel,0.819549,0.3,0.003,1.003738756328,29.888255097116,ECONOMIC_TARGET,TR-e44b7d851dc547841558ceb1576ceeb9
EUR_ORIGIN_202408260000,B,SHORT,ACCEPT_FULL,inner_sel,1.100915,0.3,0.003,1.348339722862,22.249585539408,ECONOMIC_TARGET,TR-0080f56f29312eca3c2f44d9352f3d6a
EUR_ORIGIN_202408261200,A,LONG,ACCEPT_FULL,inner_sel,0.53679,0.7,0.007,1.534005932777,45.632157284619,ECONOMIC_TARGET,TR-c6a98117eceb135bf08e0a875d2cb83f
EUR_ORIGIN_202408270800,B,SHORT,ACCEPT_FULL,inner_sel,1.256261,0.3,0.003,1.538598770734,19.498260736096,ECONOMIC_TARGET,TR-d1129eb7319f6c1ba3a579a87cc75648
EUR_ORIGIN_202408271000,B,SHORT,ACCEPT_FULL,inner_sel,2.004263,0.3,0.003,2.454711164556,12.221397137542,ECONOMIC_TARGET,TR-491317bdbb9db7b3d6e4d85ed6cc6d78
EUR_ORIGIN_202408280700,B,SHORT,ACCEPT_FULL,inner_sel,1.250183,0.3,0.003,1.531155418656,19.593046946431,ECONOMIC_TARGET,TR-920112b679d3cd77994bea2ba651f726
EUR_ORIGIN_202408290700,B,SHORT,ACCEPT_FULL,inner_sel,1.271004,0.3,0.003,1.556655636106,19.272085170383,ECONOMIC_TARGET,TR-77e878df4982145f8f812778ba5f10ce
EUR_ORIGIN_202409030700,B,SHORT,ACCEPT_FULL,inner_sel,1.289665,0.3,0.003,1.579510550663,18.993225456712,ECONOMIC_TARGET,TR-8c525e48012fa1e53e6dbe3b3d4c1499
EUR_ORIGIN_202409031200,B,SHORT,ACCEPT_FULL,inner_sel,0.554682,0.3,0.003,0.679343548167,44.160278081578,ECONOMIC_TARGET,TR-03ede71355eaaf00d915dd28400b81a7
EUR_ORIGIN_202409040000,A,LONG,ACCEPT_FULL,inner_sel,1.13448,0.7,0.007,3.242046989742,21.591297171657,ECONOMIC_TARGET,TR-82ca767b769702430325cedf6de31c20
EUR_ORIGIN_202409042200,B,SHORT,ACCEPT_FULL,inner_sel,0.656211,0.3,0.003,0.803690842673,37.327786266927,ECONOMIC_TARGET,TR-fc2d3c0973d14c72284f693bb6c077f6
EUR_ORIGIN_202409050600,A,LONG,ACCEPT_FULL,inner_sel,0.835131,0.7,0.007,2.386586855227,29.330589769521,ECONOMIC_TARGET,TR-8b2dc8d6b698439c5d33bfdd31c30ae1
EUR_ORIGIN_202409051300,A,LONG,ACCEPT_FULL,inner_sel,0.363383,0.7,0.007,1.038454628218,67.407855960108,ECONOMIC_TARGET,TR-2d3ab17fa69ebc371b9b64c68b068946
EUR_ORIGIN_202409060400,B,SHORT,ACCEPT_FULL,inner_sel,0.737891,0.3,0.003,0.903727931318,33.195831356288,ECONOMIC_TARGET,TR-dbb1bb152f039c17db23dead3c2793ad
EUR_ORIGIN_202409061300,B,SHORT,ACCEPT_FULL,inner_sel,0.229435,0.3,0.003,0.280999078431,106.761915973263,ECONOMIC_TARGET,TR-a944a020345a10c1271e389216070b44
EUR_ORIGIN_202409090000,A,LONG,ACCEPT_FULL,inner_sel,0.883288,0.7,0.007,2.524204982474,27.731503774857,ECONOMIC_TARGET,TR-4616f1e6b8d7e1c1060726d190cc6fb4
EUR_ORIGIN_202409091100,B,SHORT,ACCEPT_FULL,inner_sel,0.616402,0.3,0.003,0.754935692676,39.738484073617,ECONOMIC_TARGET,TR-c70b69d5f4369e2bd16d034070ae1eab
EUR_ORIGIN_202409101100,B,SHORT,ACCEPT_FULL,inner_sel,0.67694,0.3,0.003,0.829078708139,36.184743023184,ECONOMIC_TARGET,TR-9d507f963d91e4571469c2fea6bf5f24
EUR_ORIGIN_202409101400,B,SHORT,ACCEPT_FULL,inner_sel,0.681854,0.3,0.003,0.835096724245,35.92398237117,ECONOMIC_TARGET,TR-82635328a769cf7b7503b8364d2b7ddc
EUR_ORIGIN_202409111100,A,LONG,ACCEPT_FULL,inner_sel,0.340913,0.7,0.007,0.974240971777,71.850806964478,ECONOMIC_TARGET,TR-c49fdd2405684ca0d438171dce1dc0b5
EUR_ORIGIN_202409120500,B,SHORT,ACCEPT_FULL,inner_sel,0.842635,0.3,0.003,1.032012502544,29.069415269717,ECONOMIC_TARGET,TR-1c46ae597df5f4828279180cd6adae4b
EUR_ORIGIN_202409121500,A,LONG,ACCEPT_FULL,inner_sel,0.741961,0.7,0.007,2.120329545532,33.013736071127,ECONOMIC_TARGET,TR-d483e3d581bc152921be10fb09048206
EUR_ORIGIN_202409180600,A,LONG,ACCEPT_FULL,inner_sel,0.74211,0.7,0.007,2.120756098921,33.007095929429,ECONOMIC_TARGET,TR-2a74aa12cb95725333962a41e6b07c2f
EUR_ORIGIN_202409181800,A,LONG,ACCEPT_FULL,inner_sel,0.262095,0.7,0.007,0.748997910679,93.458204625087,ECONOMIC_TARGET,TR-cb8a2004388ae20e519114e4a27d6c69
EUR_ORIGIN_202409190400,B,SHORT,ACCEPT_FULL,inner_sel,0.414405,0.3,0.003,0.507540075727,59.108632864153,ECONOMIC_TARGET,TR-6c4ed444037aac0588532a1c8a113f4a
EUR_ORIGIN_202409190600,A,LONG,ACCEPT_FULL,inner_sel,1.180846,0.7,0.007,3.374548207534,20.743517559989,ECONOMIC_TARGET,TR-5bfb14013a4ff8abb12b82eb9a38132a
EUR_ORIGIN_202409191100,A,LONG,REJECT_HEAT_CAP,inner_sel,0.308616,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-bc9c9470e682fdfde5c313d398b75299
EUR_ORIGIN_202409191300,B,SHORT,ACCEPT_FULL,inner_sel,0.639569,0.3,0.003,0.783308738241,38.299074854394,ECONOMIC_TARGET,TR-40be749d8ec37d8ec2d661afa95147f2
EUR_ORIGIN_202409200500,A,LONG,ACCEPT_FULL,inner_sel,0.603656,0.7,0.007,1.72509124389,40.577563794341,ECONOMIC_TARGET,TR-4da0163a048586ed28c2a237b3e835ce
EUR_ORIGIN_202409200900,A,LONG,REJECT_HEAT_CAP,inner_sel,0.401445,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-85c4e3636562d2705c0f2f6620cdb698
EUR_ORIGIN_202409230600,B,SHORT,ACCEPT_FULL,inner_sel,1.122731,0.3,0.003,1.375058814245,21.817248607272,ECONOMIC_TARGET,TR-ff25e2e317f2e154016c4424e56a2fd8
EUR_ORIGIN_202409231200,A,LONG,ACCEPT_FULL,inner_sel,0.667406,0.7,0.007,1.907271153687,36.70165087155,ECONOMIC_TARGET,TR-a333fdf8906a9542f937fce10f393d2e
EUR_ORIGIN_202409260600,B,SHORT,ACCEPT_FULL,inner_sel,0.726997,0.3,0.003,0.890385807443,33.693259426668,ECONOMIC_TARGET,TR-4d6d3f22134f8da7e1d7caee4040cff9
EUR_ORIGIN_202409261100,A,LONG,ACCEPT_FULL,inner_sel,0.74156,0.7,0.007,2.119183933222,33.031583008264,ECONOMIC_TARGET,TR-c94a70317e46c10aef5b3ee405f7ee3b
EUR_ORIGIN_202409261300,A,LONG,REJECT_HEAT_CAP,inner_sel,0.826235,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-2a180e667b27a85bed1ade6b5cd48f1f
EUR_ORIGIN_202409270500,B,SHORT,ACCEPT_FULL,inner_sel,0.112426,0.3,0.003,0.137693377858,217.875401610487,ECONOMIC_TARGET,TR-0a9509af9f4ee71805bb50e9e35026ef
EUR_ORIGIN_202409271400,B,SHORT,ACCEPT_FULL,inner_sel,0.577579,0.3,0.003,0.707386679409,42.409619622861,ECONOMIC_TARGET,TR-333947c0dde2fbe6345229f160386924
EUR_ORIGIN_202409300700,A,LONG,ACCEPT_FULL,inner_sel,0.935355,0.7,0.007,2.672999107595,26.187812708617,ECONOMIC_TARGET,TR-f52f34fd0d590923d4caaa878af6fb91
EUR_ORIGIN_202409301100,A,LONG,REJECT_HEAT_CAP,inner_sel,0.708809,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-b072e1f444bdcf3e306868cf9bdf0235
EUR_ORIGIN_202409301300,B,SHORT,ACCEPT_FULL,inner_sel,0.953004,0.3,0.003,1.167186311851,25.702837409409,ECONOMIC_TARGET,TR-69093c29c0f0212950ee9df19805152e
EUR_ORIGIN_202410010700,B,SHORT,ACCEPT_FULL,inner_sel,1.026635,0.3,0.003,1.257366359705,23.859394494251,ECONOMIC_TARGET,TR-d1764c118a0e8a4047cc8efe330a2c27
EUR_ORIGIN_202410011200,B,SHORT,ACCEPT_FULL,inner_sel,0.539535,0.3,0.003,0.66079239031,45.400038559622,ECONOMIC_TARGET,TR-2885892001e3b85f06a66b267e052976
EUR_ORIGIN_202410030500,A,LONG,ACCEPT_FULL,inner_sel,0.706542,0.7,0.007,2.019111371542,34.668716637726,ECONOMIC_TARGET,TR-cdfdef8426f886085c0a987a3cf4f9f0
EUR_ORIGIN_202410041100,A,LONG,ACCEPT_FULL,inner_sel,0.182212,0.7,0.007,0.52071397166,134.430808101624,ECONOMIC_TARGET,TR-bcbceea9fb710ea34c4792fd54be644e
EUR_ORIGIN_202410101900,B,SHORT,ACCEPT_FULL,inner_sel,1.414583,0.3,0.003,1.732502732716,17.315990003066,ECONOMIC_TARGET,TR-36ef084b13e606485f84cfbbb487ed10
EUR_ORIGIN_202410150500,B,SHORT,ACCEPT_FULL,inner_sel,1.302579,0.3,0.003,1.595327453572,18.804916779199,ECONOMIC_TARGET,TR-822ce95851caa5b3499676a5c6912bc1
EUR_ORIGIN_202410160500,A,LONG,ACCEPT_FULL,inner_sel,1.107283,0.7,0.007,3.164325683034,22.121616739806,ECONOMIC_TARGET,TR-4bdaaccb207ce5155a7597dc63fb1d5e
EUR_ORIGIN_202410171500,B,SHORT,ACCEPT_FULL,inner_sel,2.675691,0.3,0.003,3.277038656102,9.154606688615,ECONOMIC_TARGET,TR-82c3f89047a47016d902d150c3a1c4e5
EUR_ORIGIN_202410210000,B,SHORT,ACCEPT_FULL,inner_sel,1.212954,0.3,0.003,1.485559696524,20.194408928971,ECONOMIC_TARGET,TR-19fa98fd4491975d65c1014ba7c3e58f
