event_id,model,event_time,evidence_complete_time,known_time,action_time,direction,known_pos,signed_disp_1,abs_disp_1,cont_1,rej_1,mfe_1,mae_1,signed_disp_2,abs_disp_2,cont_2,rej_2,mfe_2,mae_2,signed_disp_3,abs_disp_3,cont_3,rej_3,mfe_3,mae_3,signed_disp_6,abs_disp_6,cont_6,rej_6,mfe_6,mae_6,signed_disp_12,abs_disp_12,cont_12,rej_12,mfe_12,mae_12,signed_disp_24,abs_disp_24,cont_24,rej_24,mfe_24,mae_24,time_to_rej,time_to_next_state,persistence,next_sigma_6,sigma_state,vol_tercile,hour,session,anchor_age,prior_state_duration,x_known,distance_from_boundary,stage
MODEL_A_000010,MODEL_A,2023-07-12 16:00:00+00:00,2023-07-12 16:00:00+00:00,2023-07-12 16:00:00+00:00,2023-07-12 16:00:00+00:00,1.0,184,-1.304263290651958,1.304263290651958,1.0,0.0,-1.304263290651958,-1.304263290651958,-2.76765608625731,2.76765608625731,0.0,1.0,-1.304263290651958,-2.76765608625731,-2.1920630253933764,2.1920630253933764,0.0,1.0,-1.304263290651958,-2.76765608625731,-2.980395265825825,2.980395265825825,0.0,1.0,-1.304263290651958,-3.059003366722788,-2.5985239717938855,2.5985239717938855,0.0,1.0,-1.304263290651958,-3.561967964445569,-0.8378380775477727,0.8378380775477727,1.0,0.0,-0.8378380775477727,-3.9306870596901513,2.0,4.0,2.0,-0.0,2.0,high,16.0,4.0,2.0,1.0,2.895690847037175,1.8956908470371752,development
MODEL_A_000011,MODEL_A,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,1.0,212,-0.458854974334183,0.458854974334183,0.0,1.0,-0.458854974334183,-0.458854974334183,-0.8449223827485277,0.8449223827485277,0.0,1.0,-0.458854974334183,-0.8449223827485277,-1.5037726811413696,1.5037726811413696,0.0,1.0,-0.458854974334183,-1.5037726811413696,-1.8548790324313067,1.8548790324313067,0.0,1.0,-0.458854974334183,-1.8548790324313067,-4.623618843622218,4.623618843622218,1.0,0.0,-0.322672617098398,-4.623618843622218,-2.430666998212311,2.430666998212311,1.0,0.0,-0.322672617098398,-5.673784555278634,1.0,3.0,1.0,-0.0,1.0,med,20.0,5.0,1.0,1.0,1.4170325284363479,0.41703252843634786,development
MODEL_A_000012,MODEL_A,2023-07-14 07:00:00+00:00,2023-07-14 07:00:00+00:00,2023-07-14 07:00:00+00:00,2023-07-14 07:00:00+00:00,1.0,223,-1.8531434300957927,1.8531434300957927,1.0,0.0,-1.8531434300957927,-1.8531434300957927,-2.903309141752209,2.903309141752209,1.0,0.0,-1.8531434300957927,-2.903309141752209,-1.2354039308877691,1.2354039308877691,1.0,0.0,-1.2354039308877691,-2.903309141752209,-1.4293918632172546,1.4293918632172546,1.0,0.0,0.052065610569566045,-2.903309141752209,1.055993703359028,1.055993703359028,0.0,1.0,1.4086833225791615,-2.903309141752209,-1.3731546321834702,1.3731546321834702,1.0,0.0,1.4086833225791615,-2.903309141752209,9.0,10.0,9.0,-2.0,-1.0,low,7.0,1.0,11.0,0.0,-1.3534428850900773,0.35344288509007726,development
MODEL_A_000013,MODEL_A,2023-07-14 08:00:00+00:00,2023-07-14 08:00:00+00:00,2023-07-14 08:00:00+00:00,2023-07-14 08:00:00+00:00,-1.0,224,1.0501657116564163,1.0501657116564163,1.0,0.0,1.0501657116564163,1.0501657116564163,-0.6177394992080236,0.6177394992080236,1.0,0.0,1.0501657116564163,-0.6177394992080236,-1.9052090406653588,1.9052090406653588,1.0,0.0,1.0501657116564163,-1.9052090406653588,-0.9513633466065596,0.9513633466065596,1.0,0.0,1.0501657116564163,-1.9052090406653588,-2.192951845409907,2.192951845409907,1.0,0.0,1.0501657116564163,-3.261826752674954,-1.5275596249701537,1.5275596249701537,1.0,0.0,1.0501657116564163,-3.261826752674954,8.0,9.0,8.0,-2.0,-3.0,med,8.0,2.0,42.0,0.0,-3.20658631518587,2.20658631518587,development
MODEL_A_000014,MODEL_A,2023-07-14 21:00:00+00:00,2023-07-14 21:00:00+00:00,2023-07-14 21:00:00+00:00,2023-07-14 21:00:00+00:00,-1.0,237,1.0053553265401003,1.0053553265401003,1.0,0.0,1.0053553265401003,1.0053553265401003,0.7178521533282638,0.7178521533282638,1.0,0.0,1.0053553265401003,0.7178521533282638,0.805177808278261,0.805177808278261,1.0,0.0,1.0053553265401003,0.7178521533282638,1.4066853083585176,1.4066853083585176,1.0,0.0,1.4066853083585176,0.7178521533282638,0.5759490152839837,0.5759490152839837,1.0,0.0,2.6453015289795587,0.5759490152839837,-0.7947571366724735,0.7947571366724735,0.0,1.0,2.6453015289795587,-1.5671710862080128,13.0,13.0,13.0,-2.0,-1.0,med,21.0,5.0,6.0,1.0,-1.026852983471078,0.026852983471078007,development
MODEL_A_000015,MODEL_A,2023-07-17 14:00:00+00:00,2023-07-17 14:00:00+00:00,2023-07-17 14:00:00+00:00,2023-07-17 14:00:00+00:00,-1.0,254,-0.25862253040617644,0.25862253040617644,1.0,0.0,-0.25862253040617644,-0.25862253040617644,1.7557527397507813,1.7557527397507813,1.0,0.0,1.7557527397507813,-0.25862253040617644,0.018773758827825837,0.018773758827825837,1.0,0.0,1.7557527397507813,-0.25862253040617644,-1.2466025558944795,1.2466025558944795,0.0,1.0,1.7557527397507813,-1.2466025558944795,-0.7538063597181077,0.7538063597181077,1.0,0.0,1.7557527397507813,-1.7080296577236205,-1.19739296910714,1.19739296910714,0.0,1.0,1.7557527397507813,-2.8373732444486275,6.0,14.0,6.0,-0.0,-1.0,low,14.0,3.0,1.0,0.0,-1.8676442378719211,0.8676442378719211,development
MODEL_A_000016,MODEL_A,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,-1.0,264,-0.41478913259366845,0.41478913259366845,0.0,1.0,-0.41478913259366845,-0.41478913259366845,-0.08708755864451767,0.08708755864451767,1.0,0.0,-0.08708755864451767,-0.41478913259366845,-0.753190518984245,0.753190518984245,0.0,1.0,-0.08708755864451767,-0.753190518984245,-2.1706544433750374,2.1706544433750374,0.0,1.0,-0.08708755864451767,-2.1706544433750374,-0.02336619024045805,0.02336619024045805,1.0,0.0,1.6691716418872402,-2.1706544433750374,2.2028520152179585,2.2028520152179585,1.0,0.0,3.884299409545299,-2.1706544433750374,1.0,4.0,1.0,0.0,-1.0,med,0.0,0.0,5.0,1.0,-1.200925436798331,0.20092543679833108,development
MODEL_A_000017,MODEL_A,2023-07-18 12:00:00+00:00,2023-07-18 12:00:00+00:00,2023-07-18 12:00:00+00:00,2023-07-18 12:00:00+00:00,-1.0,276,-1.3883729551989985,1.3883729551989985,0.0,1.0,-1.3883729551989985,-1.3883729551989985,-0.507307977793092,0.507307977793092,0.0,1.0,-0.507307977793092,-1.3883729551989985,1.3513933803319287,1.3513933803319287,1.0,0.0,1.3513933803319287,-1.3883729551989985,3.002997120338314,3.002997120338314,1.0,0.0,3.002997120338314,-1.3883729551989985,2.2262182054584168,2.2262182054584168,1.0,0.0,3.907665599785757,-1.3883729551989985,2.0012989777349315,2.0012989777349315,1.0,0.0,3.907665599785757,-1.3883729551989985,1.0,1.0,1.0,-4.0,-1.0,low,12.0,3.0,1.0,0.0,-1.177559246557873,0.17755924655787303,development
MODEL_A_000018,MODEL_A,2023-07-18 16:00:00+00:00,2023-07-18 16:00:00+00:00,2023-07-18 16:00:00+00:00,2023-07-18 16:00:00+00:00,-1.0,280,-1.488504100435276,1.488504100435276,1.0,0.0,-1.488504100435276,-1.488504100435276,0.020603161899798828,0.020603161899798828,1.0,0.0,0.020603161899798828,-1.488504100435276,0.9252716413472415,0.9252716413472415,1.0,0.0,0.9252716413472415,-1.488504100435276,-1.0634328318352364,1.0634328318352364,1.0,0.0,0.9252716413472415,-1.488504100435276,-0.4095384993901523,0.4095384993901523,1.0,0.0,0.9252716413472415,-1.488504100435276,1.1283410029458052,1.1283410029458052,1.0,0.0,1.1283410029458052,-1.488504100435276,,,150.0,-3.0,-4.0,med,16.0,4.0,50.0,0.0,-4.1599532049963885,3.1599532049963885,development
MODEL_A_000019,MODEL_A,2023-07-27 00:00:00+00:00,2023-07-27 00:00:00+00:00,2023-07-27 00:00:00+00:00,2023-07-27 00:00:00+00:00,-1.0,432,0.15681200175892251,0.15681200175892251,1.0,0.0,0.15681200175892251,0.15681200175892251,0.6415944380564838,0.6415944380564838,1.0,0.0,0.6415944380564838,0.15681200175892251,0.011986361512585475,0.011986361512585475,1.0,0.0,0.6415944380564838,0.011986361512585475,-0.9837326862193624,0.9837326862193624,0.0,1.0,0.6415944380564838,-0.9837326862193624,-1.2760134940245147,1.2760134940245147,0.0,1.0,0.6415944380564838,-2.98336587394686,5.668640770541439,5.668640770541439,1.0,0.0,6.01376534140536,-2.98336587394686,4.0,10.0,4.0,-0.0,-1.0,high,0.0,0.0,1.0,1.0,-1.255173980508328,0.25517398050832796,development
MODEL_A_000020,MODEL_A,2023-07-27 16:00:00+00:00,2023-07-27 16:00:00+00:00,2023-07-27 16:00:00+00:00,2023-07-27 16:00:00+00:00,-1.0,448,1.2805923622319018,1.2805923622319018,1.0,0.0,1.2805923622319018,1.2805923622319018,1.0261069637700224,1.0261069637700224,1.0,0.0,1.2805923622319018,1.0261069637700224,1.331363820671542,1.331363820671542,1.0,0.0,1.331363820671542,1.0261069637700224,2.144654518859631,2.144654518859631,1.0,0.0,2.144654518859631,0.9150586902731819,1.5264575987114446,1.5264575987114446,1.0,0.0,2.144654518859631,0.9150586902731819,5.164354501477198,5.164354501477198,1.0,0.0,9.906263727632211,0.9150586902731819,,,143.0,-7.0,-5.0,high,16.0,4.0,29.0,0.0,-5.124284803054057,4.124284803054057,development
MODEL_A_000021,MODEL_A,2023-08-04 22:00:00+00:00,2023-08-04 22:00:00+00:00,2023-08-04 22:00:00+00:00,2023-08-04 22:00:00+00:00,-1.0,598,-0.23207613472874433,0.23207613472874433,1.0,0.0,-0.23207613472874433,-0.23207613472874433,-0.1849291652535341,0.1849291652535341,1.0,0.0,-0.1849291652535341,-0.23207613472874433,0.14892228857806256,0.14892228857806256,1.0,0.0,0.14892228857806256,-0.23207613472874433,0.44375628872378226,0.44375628872378226,1.0,0.0,0.44375628872378226,-0.23207613472874433,0.8996603668870651,0.8996603668870651,1.0,0.0,1.7606672643476253,-0.23207613472874433,1.6806102589830068,1.6806102589830068,1.0,0.0,5.7560083113426765,-0.23207613472874433,,,83.0,-2.0,-1.0,high,22.0,5.0,8.0,1.0,-1.9004199084272724,0.9004199084272724,development
MODEL_A_000022,MODEL_A,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,1.0,683,-1.4570393773347006,1.4570393773347006,0.0,1.0,-1.4570393773347006,-1.4570393773347006,-0.5039099453598586,0.5039099453598586,1.0,0.0,-0.5039099453598586,-1.4570393773347006,-3.719432298266489,3.719432298266489,1.0,0.0,-0.5039099453598586,-3.719432298266489,-4.276827714595223,4.276827714595223,1.0,0.0,0.028836010174902782,-4.276827714595223,-6.5932607863800845,6.5932607863800845,1.0,0.0,0.028836010174902782,-6.825243987147006,-5.988613299498522,5.988613299498522,1.0,0.0,0.028836010174902782,-6.825243987147006,1.0,3.0,1.0,-2.0,1.0,low,11.0,2.0,3.0,1.0,1.8026731675085756,0.8026731675085756,development
MODEL_A_000023,MODEL_A,2023-08-10 14:00:00+00:00,2023-08-10 14:00:00+00:00,2023-08-10 14:00:00+00:00,2023-08-10 14:00:00+00:00,1.0,686,3.748268308441392,3.748268308441392,1.0,0.0,3.748268308441392,3.748268308441392,1.59028751814607,1.59028751814607,0.0,1.0,3.748268308441392,1.59028751814607,-0.5573954163287336,0.5573954163287336,1.0,0.0,3.748268308441392,-0.5573954163287336,-3.105811688880517,3.105811688880517,1.0,0.0,3.748268308441392,-3.105811688880517,-2.827635376433693,2.827635376433693,1.0,0.0,3.748268308441392,-3.105811688880517,-2.093590909432554,2.093590909432554,1.0,0.0,3.748268308441392,-3.902489911050348,2.0,1.0,2.0,-5.0,-1.0,low,14.0,3.0,6.0,0.0,-1.9167591307579135,0.9167591307579135,development
MODEL_A_000024,MODEL_A,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,-1.0,687,2.157980790295322,2.157980790295322,0.0,1.0,2.157980790295322,2.157980790295322,4.305663724770126,4.305663724770126,1.0,0.0,4.305663724770126,2.157980790295322,4.672257467417823,4.672257467417823,1.0,0.0,4.672257467417823,2.157980790295322,5.914664621740096,5.914664621740096,1.0,0.0,6.854079997321909,2.157980790295322,6.064444339644778,6.064444339644778,1.0,0.0,6.854079997321909,2.157980790295322,7.596002193752955,7.596002193752955,1.0,0.0,7.65075821949174,2.157980790295322,1.0,1.0,1.0,-4.0,1.0,med,15.0,3.0,1.0,0.0,1.8315091776834784,0.8315091776834784,development
MODEL_A_000025,MODEL_A,2023-08-10 18:00:00+00:00,2023-08-10 18:00:00+00:00,2023-08-10 18:00:00+00:00,2023-08-10 18:00:00+00:00,-1.0,690,0.17874777200773062,0.17874777200773062,1.0,0.0,0.17874777200773062,0.17874777200773062,2.1818225299040863,2.1818225299040863,1.0,0.0,2.1818225299040863,0.17874777200773062,1.2424071543222732,1.2424071543222732,1.0,0.0,2.1818225299040863,0.17874777200773062,1.7770405969018972,1.7770405969018972,1.0,0.0,2.1818225299040863,0.17874777200773062,1.6389319789140702,1.6389319789140702,1.0,0.0,2.1818225299040863,0.17874777200773062,5.09907624408985,5.09907624408985,1.0,0.0,5.09907624408985,0.17874777200773062,,,162.0,-4.0,-2.0,high,18.0,4.0,10.0,1.0,-2.8407482897343446,1.8407482897343446,development
MODEL_A_000026,MODEL_A,2023-08-21 16:00:00+00:00,2023-08-21 16:00:00+00:00,2023-08-21 16:00:00+00:00,2023-08-21 16:00:00+00:00,-1.0,856,-0.024409445961123488,0.024409445961123488,1.0,0.0,-0.024409445961123488,-0.024409445961123488,-0.03256408789671328,0.03256408789671328,1.0,0.0,-0.024409445961123488,-0.03256408789671328,-2.166338699378722,2.166338699378722,1.0,0.0,-0.024409445961123488,-2.166338699378722,-1.4391604435410397,1.4391604435410397,1.0,0.0,-0.024409445961123488,-2.166338699378722,-2.7775806210515745,2.7775806210515745,0.0,1.0,-0.024409445961123488,-2.7775806210515745,5.378661599807243,5.378661599807243,1.0,0.0,5.378661599807243,-4.368854057332799,12.0,14.0,12.0,-1.0,-3.0,med,16.0,4.0,5.0,0.0,-3.2141038367165167,2.2141038367165167,development
MODEL_A_000027,MODEL_A,2023-08-22 11:00:00+00:00,2023-08-22 11:00:00+00:00,2023-08-22 11:00:00+00:00,2023-08-22 11:00:00+00:00,1.0,875,-0.6821402899485101,0.6821402899485101,1.0,0.0,-0.6821402899485101,-0.6821402899485101,-2.6268828461071716,2.6268828461071716,1.0,0.0,-0.6821402899485101,-2.6268828461071716,-2.846539798878671,2.846539798878671,1.0,0.0,-0.6821402899485101,-2.846539798878671,-5.37438496194061,5.37438496194061,1.0,0.0,-0.6821402899485101,-6.365013878406375,-5.879764623677753,5.879764623677753,1.0,0.0,-0.6821402899485101,-6.365013878406375,-7.002051665817229,7.002051665817229,1.0,0.0,-0.6821402899485101,-7.002051665817229,,,107.0,-7.0,-2.0,med,11.0,2.0,17.0,0.0,-2.2277515581173843,1.2277515581173843,development
MODEL_A_000028,MODEL_A,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,-1.0,876,1.9447425561586615,1.9447425561586615,1.0,0.0,1.9447425561586615,1.9447425561586615,2.164399508930161,2.164399508930161,1.0,0.0,2.164399508930161,1.9447425561586615,4.226558526504437,4.226558526504437,1.0,0.0,4.226558526504437,1.9447425561586615,5.261660833782722,5.261660833782722,1.0,0.0,5.6828735884578645,1.9447425561586615,5.40587414562007,5.40587414562007,1.0,0.0,5.6828735884578645,1.9447425561586615,7.903924691796343,7.903924691796343,1.0,0.0,7.903924691796343,1.9447425561586615,,,106.0,-8.0,-2.0,med,12.0,3.0,18.0,1.0,-2.9098918480658944,1.9098918480658944,development
MODEL_A_000029,MODEL_A,2023-08-29 08:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29 08:00:00+00:00,-1.0,992,1.8230607490779205,1.8230607490779205,1.0,0.0,1.8230607490779205,1.8230607490779205,-0.23957243291092833,0.23957243291092833,1.0,0.0,1.8230607490779205,-0.23957243291092833,1.172672747691799,1.172672747691799,1.0,0.0,1.8230607490779205,-0.23957243291092833,2.0129194624493705,2.0129194624493705,1.0,0.0,2.0129194624493705,-0.23957243291092833,-3.8116462250545995,3.8116462250545995,1.0,0.0,3.3484660643290844,-4.132234361357474,-1.037338048405897,1.037338048405897,1.0,0.0,3.3484660643290844,-4.132234361357474,9.0,10.0,9.0,-4.0,-2.0,low,8.0,2.0,12.0,1.0,-2.8089242251281172,1.8089242251281172,development
MODEL_A_000030,MODEL_A,2023-08-29 19:00:00+00:00,2023-08-29 19:00:00+00:00,2023-08-29 19:00:00+00:00,2023-08-29 19:00:00+00:00,1.0,1003,-0.16423193639254063,0.16423193639254063,1.0,0.0,-0.16423193639254063,-0.16423193639254063,-1.3400723192117727,1.3400723192117727,0.0,1.0,-0.16423193639254063,-1.3400723192117727,-0.1266416251691651,0.1266416251691651,1.0,0.0,-0.1266416251691651,-1.3400723192117727,-1.2558454945906812,1.2558454945906812,0.0,1.0,-0.1266416251691651,-1.781778555930482,-3.4979241745684284,3.4979241745684284,1.0,0.0,-0.1266416251691651,-3.4979241745684284,-2.5655760103366463,2.5655760103366463,1.0,0.0,1.29123910034801,-3.4979241745684284,2.0,2.0,2.0,-0.0,1.0,high,19.0,4.0,1.0,1.0,1.166953936319023,0.1669539363190231,development
MODEL_A_000031,MODEL_A,2023-08-30 03:00:00+00:00,2023-08-30 03:00:00+00:00,2023-08-30 03:00:00+00:00,2023-08-30 03:00:00+00:00,-1.0,1011,0.09925756215179171,0.09925756215179171,1.0,0.0,0.09925756215179171,0.09925756215179171,0.30785568288355347,0.30785568288355347,1.0,0.0,0.30785568288355347,0.09925756215179171,0.16018932828718024,0.16018932828718024,1.0,0.0,0.30785568288355347,0.09925756215179171,0.21413954363656673,0.21413954363656673,1.0,0.0,0.9725069322104192,0.09925756215179171,-3.816656342706019,3.816656342706019,1.0,0.0,0.9725069322104192,-3.816656342706019,-0.4256200278670268,0.4256200278670268,0.0,1.0,0.9725069322104192,-3.816656342706019,9.0,9.0,9.0,-1.0,-1.0,high,3.0,0.0,1.0,1.0,-1.3584633060389861,0.35846330603898613,development
