stage,model,event_id,known_pos,direction,cont_1,cont_2,cont_3,cont_6,cont_12,cont_24,signed_disp_1,signed_disp_2,signed_disp_3,signed_disp_6,signed_disp_12,signed_disp_24,mfe_1,mfe_2,mfe_3,mfe_6,mfe_12,mfe_24,mae_1,mae_2,mae_3,mae_6,mae_12,mae_24
development,MODEL_A,MODEL_A_000286,8336,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8707950369305002,-0.47524356696727876,-0.12424724068068915,2.511418105624743,1.9579168355416439,0.5467483802979203,0.8707950369305002,0.8707950369305002,0.8707950369305002,2.511418105624743,3.347487067642658,3.347487067642658,0.8707950369305002,-0.47524356696727876,-0.47524356696727876,-0.47524356696727876,-0.47524356696727876,-2.630364002991807
development,MODEL_A,MODEL_A_000287,8337,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.346038603897779,0.9950422776111894,0.5152939504890428,-2.4766920307121576,-0.8649378665143153,2.168291488296434,1.346038603897779,1.346038603897779,1.346038603897779,1.346038603897779,1.346038603897779,3.501159039922307,1.346038603897779,0.9950422776111894,0.5152939504890428,-2.4766920307121576,-2.4766920307121576,-2.4766920307121576
development,MODEL_A,MODEL_A_000288,8350,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.08477462397989943,0.7183765499062222,0.5074724401179982,4.105166447433092,3.59241612381906,-1.0859396738703597,-0.08477462397989943,0.7183765499062222,0.7183765499062222,4.105166447433092,4.105166447433092,5.076119338582404,-0.08477462397989943,-0.08477462397989943,-0.08477462397989943,-0.08477462397989943,-1.309999604019864,-1.8902614781224458
development,MODEL_A,MODEL_A_000289,8361,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8201172280118412,0.3771326623153044,1.9892375147536026,2.3038204427751854,-4.662560373929664,-2.9671791816070705,0.8201172280118412,0.8201172280118412,1.9892375147536026,2.3038204427751854,2.3038204427751854,2.3038204427751854,0.8201172280118412,0.3771326623153044,0.3771326623153044,0.3771326623153044,-4.662560373929664,-5.107171522319764
development,MODEL_A,MODEL_A_000290,8385,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.154138741381039,0.7865212076561061,2.844566821431407,5.20771695482636,5.147196007466122,1.3866223290437576,1.154138741381039,1.154138741381039,2.844566821431407,5.20771695482636,5.309753749616846,5.309753749616846,1.154138741381039,0.7865212076561061,0.7865212076561061,0.7865212076561061,0.7865212076561061,0.5534923641944016
development,MODEL_A,MODEL_A_000291,8411,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.7402768694361208,-1.597483668535458,-2.7499093123334797,-1.2575290147729024,-7.664071984289794,-7.990663548427077,-1.7402768694361208,-1.597483668535458,-1.597483668535458,-1.2575290147729024,-1.2575290147729024,-1.2575290147729024,-1.7402768694361208,-1.7402768694361208,-2.7499093123334797,-2.9850666001460784,-8.426015237881593,-9.49474013527911
development,MODEL_A,MODEL_A_000292,8419,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8876978100658413,2.482118407959999,1.1327865312459426,2.439883888069059,2.7543849255184876,6.79748099009424,1.8876978100658413,2.482118407959999,2.482118407959999,2.7730126330838916,3.5508433053575157,6.79748099009424,1.8876978100658413,1.8876978100658413,1.1327865312459426,1.1327865312459426,0.83936644116576,0.83936644116576
development,MODEL_A,MODEL_A_000293,8639,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0146857165077567,0.8271366669822269,1.4883101513560384,2.3618542588609532,0.17739882889416836,1.0702427502153353,-1.0146857165077567,0.8271366669822269,1.4883101513560384,4.060174186456409,4.060174186456409,4.060174186456409,-1.0146857165077567,-1.0146857165077567,-1.0146857165077567,-1.0146857165077567,-1.0146857165077567,-2.6991569701995757
development,MODEL_A,MODEL_A_000294,8642,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.5718640351003708,0.9642605064178338,0.8735441075049146,-0.2386725539827994,-2.783532225930576,2.4781006840616837,2.5718640351003708,2.5718640351003708,2.5718640351003708,2.5718640351003708,2.5718640351003708,2.5718640351003708,2.5718640351003708,0.9642605064178338,0.8735441075049146,-0.7833374047569457,-2.797462081802861,-4.187467121555614
development,MODEL_A,MODEL_A_000295,8661,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3408403421265642,0.8935861035097645,0.9938309956371862,4.865218473360907,7.48337799584709,3.9163395527680036,-0.3408403421265642,0.8935861035097645,0.9938309956371862,4.865218473360907,7.48337799584709,7.662039542926796,-0.3408403421265642,-0.3408403421265642,-0.3408403421265642,-0.3408403421265642,-0.3408403421265642,-0.3408403421265642
development,MODEL_A,MODEL_A_000296,8745,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48601161140569493,-0.2482736344837393,-0.9813095177332554,-0.16807476955110312,0.29539812907786045,0.6566396191571906,0.48601161140569493,0.48601161140569493,0.48601161140569493,0.48601161140569493,2.370127411706251,2.370127411706251,0.48601161140569493,-0.2482736344837393,-0.9813095177332554,-0.9813095177332554,-0.9813095177332554,-1.9599144868357965
development,MODEL_A,MODEL_A_000297,8768,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3080039216376347,1.3378336294836235,1.8902868857819233,2.3996285725615722,2.479242327945908,-0.2188161796873318,1.3080039216376347,1.3378336294836235,1.8902868857819233,3.03939502205174,3.03939502205174,4.291685771057726,1.3080039216376347,1.3080039216376347,1.3080039216376347,1.3080039216376347,1.3080039216376347,-5.483851963327196
development,MODEL_A,MODEL_A_000298,8792,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.184681586696231,1.4815808449484837,1.5622886240668277,0.5312908649395267,-0.09615456811527645,-2.1089621093466464,1.184681586696231,1.4815808449484837,1.5622886240668277,1.5622886240668277,1.5622886240668277,1.5622886240668277,1.184681586696231,1.184681586696231,1.184681586696231,0.32746673289198136,-0.5049161418789976,-4.81364229961328
development,MODEL_A,MODEL_A_000299,8802,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.41284289558024145,-0.40876157376372113,0.006032833053141173,0.40786275362285407,2.7617387686856048,-0.044387123794475514,-0.41284289558024145,-0.40876157376372113,0.006032833053141173,0.40786275362285407,4.308726157734283,4.308726157734283,-0.41284289558024145,-0.41284289558024145,-0.41284289558024145,-0.41284289558024145,-0.41284289558024145,-0.41284289558024145
development,MODEL_A,MODEL_A_000300,8835,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7988274994145108,-0.4685279138868066,-0.7381270204289723,-0.5121866751032762,-2.654566990201559,2.57501420943656,-0.7988274994145108,-0.4685279138868066,-0.4685279138868066,0.7788805577250812,1.1291209053985014,3.8315174521445057,-0.7988274994145108,-0.7988274994145108,-0.7988274994145108,-0.7988274994145108,-3.4725948653022103,-3.4725948653022103
development,MODEL_A,MODEL_A_000301,8849,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7402915618629673,1.2858426849821964,2.114783214814883,2.7685897515029656,1.2358668990401998,2.5164360901530487,0.7402915618629673,1.2858426849821964,2.114783214814883,2.7685897515029656,3.263466854097587,5.34961980026427,0.7402915618629673,0.7402915618629673,0.7402915618629673,0.7402915618629673,0.7402915618629673,0.7402915618629673
development,MODEL_A,MODEL_A_000302,8917,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10785949654667082,0.44778348789223776,0.33012674183658697,0.29030158059478706,-1.568879550830502,-3.0551407173963083,0.10785949654667082,0.44778348789223776,0.44778348789223776,0.44778348789223776,0.44778348789223776,0.44778348789223776,0.10785949654667082,0.10785949654667082,0.10785949654667082,0.10785949654667082,-1.568879550830502,-4.836135476824719
development,MODEL_A,MODEL_A_000303,8936,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4013572889725645,-1.6323785246426366,-1.9826829242221484,-1.3866881014571568,-2.0875981618291375,-3.546797828483775,-1.4013572889725645,-1.4013572889725645,-1.4013572889725645,0.3041559382112027,0.3041559382112027,1.0600540670107894,-1.4013572889725645,-1.6323785246426366,-1.9826829242221484,-1.9826829242221484,-2.981191803042444,-3.546797828483775
development,MODEL_A,MODEL_A_000304,8947,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.8935936412133061,-0.7836282336101084,-0.6814469711689524,-1.5920588406281468,-4.041245870053233,3.1441496783237683,-0.8935936412133061,-0.7836282336101084,-0.6814469711689524,-0.36506733291659565,-0.36506733291659565,3.4775491491977375,-0.8935936412133061,-0.8935936412133061,-0.8935936412133061,-1.5920588406281468,-4.041245870053233,-4.041245870053233
development,MODEL_A,MODEL_A_000305,8960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.6108103319619862,-1.7067837184547128,-2.7203281542819995,-1.442573298330649,-2.278946390249525,-0.4489352392864694,-1.6108103319619862,-1.6108103319619862,-1.6108103319619862,-1.442573298330649,-1.034873178322448,-0.06906751429663371,-1.6108103319619862,-1.7067837184547128,-2.7203281542819995,-2.9119431237564064,-2.9119431237564064,-4.0203565437500615
development,MODEL_A,MODEL_A_000306,8961,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09597338649272658,1.1095178223200133,1.3011327917944202,-0.5759371536395381,2.16440612643495,-2.7014376070737214,0.09597338649272658,1.1095178223200133,1.3011327917944202,1.3011327917944202,2.16440612643495,2.4095462117880757,0.09597338649272658,0.09597338649272658,0.09597338649272658,-0.5759371536395381,-0.5759371536395381,-2.7014376070737214
development,MODEL_A,MODEL_A_000307,9080,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2402388979634611,-1.0717367012397037,-0.9422697797676043,-1.003020259643331,-2.541283365033859,0.5730528200386291,0.2402388979634611,0.2402388979634611,0.2402388979634611,0.2402388979634611,0.2402388979634611,0.985825571975631,0.2402388979634611,-1.0717367012397037,-1.0717367012397037,-1.0717367012397037,-3.1461554248755865,-3.2055701319558785
development,MODEL_A,MODEL_A_000308,9098,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45135051451079766,2.7645055330804054,2.559081659150889,2.3517327811434035,-0.25723589008801384,2.313357420707521,0.45135051451079766,2.7645055330804054,2.7645055330804054,2.7645055330804054,2.7645055330804054,2.7645055330804054,0.45135051451079766,0.45135051451079766,0.45135051451079766,0.1057496592906575,-1.487268659155015,-2.1493784870095336
development,MODEL_A,MODEL_A_000309,9117,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3803406533500344,0.7078749257178651,1.0008725781337888,2.8348560184563034,3.7935798894096573,4.717304308931787,0.3803406533500344,0.7078749257178651,1.0008725781337888,2.8348560184563034,4.790077995593105,6.738364411345805,0.3803406533500344,0.3803406533500344,0.3803406533500344,0.3803406533500344,0.3803406533500344,0.3803406533500344
development,MODEL_A,MODEL_A_000310,9217,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.4718241770389784,0.5672578834937756,2.0633911981685147,2.231191568488656,0.6916983641278547,5.454669059876239,-0.4718241770389784,0.5672578834937756,2.0633911981685147,2.7433021294316706,3.6385928515027226,5.454669059876239,-0.4718241770389784,-0.4718241770389784,-0.4718241770389784,-0.4718241770389784,-0.4718241770389784,-0.4718241770389784
development,MODEL_A,MODEL_A_000311,9275,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.735583606493104,1.053944257458061,1.5516268881697908,1.7061524368581509,-0.43999981893599793,-0.44064396031812736,1.735583606493104,1.735583606493104,1.735583606493104,2.1360399731841087,2.1360399731841087,3.9313831148560627,1.735583606493104,1.053944257458061,1.053944257458061,0.30674856412547347,-0.4494945620822288,-0.4494945620822288
development,MODEL_A,MODEL_A_000312,9284,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5355548008746931,0.06599262309631371,0.05649787995008282,-0.7021989655548921,-0.6867267667798176,-0.4505620203312466,-0.5355548008746931,0.06599262309631371,0.06599262309631371,0.06599262309631371,0.06599262309631371,0.06599262309631371,-0.5355548008746931,-0.5355548008746931,-0.5355548008746931,-2.1124285517731582,-4.314885053841977,-4.314885053841977
development,MODEL_A,MODEL_A_000313,9297,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04783672414470397,0.13755395475583576,-0.474725010713289,-0.12878853358351838,-0.1266072018341684,1.8430718539576518,-0.04783672414470397,0.13755395475583576,0.13755395475583576,0.13755395475583576,0.13755395475583576,2.843303344104554,-0.04783672414470397,-0.04783672414470397,-0.474725010713289,-0.7869643942451034,-1.1165683342245882,-3.620745559859426
development,MODEL_A,MODEL_A_000314,9320,-1.0,1.0,1.0,1.0,1.0,,,1.3411612723626867,1.000538713769751,0.48092571138311335,0.16800201962771721,,,1.3411612723626867,1.3411612723626867,1.3411612723626867,1.3411612723626867,,,1.3411612723626867,1.000538713769751,0.48092571138311335,-0.13729177909597512,,
development,MODEL_B,MODEL_B_000000,29,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6662650959380836,1.6356259329089327,2.624666472969758,1.3729511010747253,0.7409846498128474,6.695750088364716,0.6662650959380836,1.6356259329089327,2.624666472969758,2.624666472969758,2.624666472969758,6.695750088364716,0.6662650959380836,0.6662650959380836,0.6662650959380836,-1.43559273813241,-1.43559273813241,-1.43559273813241
development,MODEL_B,MODEL_B_000001,36,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38672564918733476,0.33264497199249865,-0.10188538231469835,-0.045753018636141896,3.2407330994805137,2.806893629376019,0.38672564918733476,0.38672564918733476,0.38672564918733476,0.38672564918733476,3.3500093687313615,8.592501326168403,0.38672564918733476,0.33264497199249865,-0.10188538231469835,-0.18541767424728928,-0.18541767424728928,-0.18541767424728928
development,MODEL_B,MODEL_B_000002,89,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.4237213323512301,-0.421213222317919,-1.4447203441621423,-2.699949629903163,-2.325828940140669,-6.604525556825278,-0.4237213323512301,-0.421213222317919,-0.421213222317919,-0.421213222317919,-0.421213222317919,-0.09661502425393254,-0.4237213323512301,-0.4237213323512301,-1.4447203441621423,-2.699949629903163,-2.879707324552481,-6.604525556825278
development,MODEL_B,MODEL_B_000003,107,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.357629581753371,-2.551038830099989,-1.6118567821917056,-6.507910532571346,-2.6287903395981784,-2.3852693815142327,-0.357629581753371,-0.357629581753371,-0.357629581753371,-0.357629581753371,-0.357629581753371,-0.357629581753371,-0.357629581753371,-2.551038830099989,-2.551038830099989,-6.507910532571346,-6.507910532571346,-6.507910532571346
development,MODEL_B,MODEL_B_000004,126,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2525991508084373,0.8717951114027509,0.503020078435749,-0.5010110355536332,-3.6848068251988018,-1.3942520830158802,0.2525991508084373,0.8717951114027509,0.8717951114027509,0.8717951114027509,4.37947493279037,4.37947493279037,0.2525991508084373,0.2525991508084373,0.2525991508084373,-0.820123128468855,-3.6848068251988018,-3.6848068251988018
development,MODEL_B,MODEL_B_000005,134,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.992860848080665,-3.2155636216763606,-4.451873514955205,-4.712972475918476,-4.571886187753898,0.6279843302908454,1.992860848080665,1.992860848080665,1.992860848080665,1.992860848080665,1.992860848080665,1.992860848080665,1.992860848080665,-3.2155636216763606,-4.451873514955205,-6.0714209099085075,-6.0714209099085075,-6.0714209099085075
development,MODEL_B,MODEL_B_000006,156,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07781463992199278,2.507350946376375,2.759620967118384,1.5719658851323244,-0.3915721529853713,0.013397307288196103,0.07781463992199278,2.507350946376375,2.759620967118384,2.759620967118384,2.759620967118384,2.759620967118384,0.07781463992199278,0.07781463992199278,0.07781463992199278,0.07781463992199278,-0.6208956238995156,-2.8065081531463703
development,MODEL_B,MODEL_B_000007,178,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.871610351205472,0.45192460472515017,0.8944335181936289,-4.565370398097736,-1.5849751322719106,-2.1462326111168224,0.871610351205472,0.871610351205472,0.8944335181936289,1.9836216349390174,1.9836216349390174,1.9836216349390174,0.871610351205472,0.45192460472515017,0.45192460472515017,-4.565370398097736,-4.565370398097736,-4.565370398097736
development,MODEL_B,MODEL_B_000008,224,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0501657116564163,-0.6177394992080236,-1.9052090406653588,-0.9513633466065596,-2.192951845409907,-1.5275596249701537,1.0501657116564163,1.0501657116564163,1.0501657116564163,1.0501657116564163,1.0501657116564163,1.0501657116564163,1.0501657116564163,-0.6177394992080236,-1.9052090406653588,-1.9052090406653588,-3.261826752674954,-3.261826752674954
development,MODEL_B,MODEL_B_000009,238,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.2875031732118365,-0.20017751826183927,0.1688535533232729,1.6399462024394587,-2.572526412748113,-1.8725937298628776,-0.2875031732118365,-0.20017751826183927,0.1688535533232729,1.6399462024394587,1.6399462024394587,1.6399462024394587,-0.2875031732118365,-0.2875031732118365,-0.2875031732118365,-0.2875031732118365,-2.572526412748113,-2.572526412748113
development,MODEL_B,MODEL_B_000010,255,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0143752701569575,0.2773962892340023,-0.13662413752664504,-1.3769258606671402,-1.1612867896516588,0.919930919424057,2.0143752701569575,2.0143752701569575,2.0143752701569575,2.0143752701569575,2.0143752701569575,2.0143752701569575,2.0143752701569575,0.2773962892340023,-0.13662413752664504,-1.3769258606671402,-1.449407127317444,-2.578750714042451
development,MODEL_B,MODEL_B_000011,281,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5091072623350748,2.4137757417825174,1.8828247740898636,0.6540947873746958,1.5524899307641205,4.487959155091535,1.5091072623350748,2.4137757417825174,2.4137757417825174,2.4137757417825174,2.4137757417825174,4.487959155091535,1.5091072623350748,1.5091072623350748,1.5091072623350748,0.4250712686000395,0.2973848354861883,0.03368495544274985
development,MODEL_B,MODEL_B_000012,433,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.48478243629756124,-0.14482564024633704,-1.0533247720382146,-0.8401885654898932,-1.2593389149688083,5.231033372276269,0.48478243629756124,0.48478243629756124,0.48478243629756124,0.48478243629756124,0.48478243629756124,5.856953339646438,0.48478243629756124,-0.14482564024633704,-1.0533247720382146,-1.1405446879782848,-3.1401778757057826,-3.1401778757057826
development,MODEL_B,MODEL_B_000013,449,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25448539846187934,0.05077145843964015,-0.3655336719587199,0.44016731042681556,0.2936580424399793,3.25670556613347,-0.25448539846187934,0.05077145843964015,0.05077145843964015,0.8640621566277291,0.8640621566277291,8.625671365400311,-0.25448539846187934,-0.25448539846187934,-0.3655336719587199,-0.3655336719587199,-0.3655336719587199,-0.3655336719587199
development,MODEL_B,MODEL_B_000014,599,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04714696947521024,0.3809984233068069,0.5799159927598843,0.6997010184469437,4.06538513758246,2.2637965380053298,0.04714696947521024,0.3809984233068069,0.5799159927598843,0.6997010184469437,4.06538513758246,5.98808444607142,0.04714696947521024,0.04714696947521024,0.04714696947521024,0.04714696947521024,0.04714696947521024,0.04714696947521024
development,MODEL_B,MODEL_B_000015,687,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.157980790295322,-4.305663724770126,-4.672257467417823,-5.914664621740096,-6.064444339644778,-7.596002193752955,-2.157980790295322,-2.157980790295322,-2.157980790295322,-2.157980790295322,-2.157980790295322,-2.157980790295322,-2.157980790295322,-4.305663724770126,-4.672257467417823,-6.854079997321909,-6.854079997321909,-7.65075821949174
development,MODEL_B,MODEL_B_000016,691,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0030747578963557,1.0636593823145426,1.8704619091067012,1.647278038509802,1.739973252274114,5.704728147635411,2.0030747578963557,2.0030747578963557,2.0030747578963557,2.0030747578963557,2.0030747578963557,5.704728147635411,2.0030747578963557,1.0636593823145426,1.0636593823145426,1.0636593823145426,0.6923729854675331,0.6923729854675331
development,MODEL_B,MODEL_B_000017,857,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.00815464193558979,-2.1419292534175987,-1.8233840857633374,-1.3226012702555674,-2.9611754645396697,4.412442129302601,-0.00815464193558979,-0.00815464193558979,-0.00815464193558979,-0.00815464193558979,-0.00815464193558979,5.403071045768366,-0.00815464193558979,-2.1419292534175987,-2.1419292534175987,-2.1419292534175987,-2.9611754645396697,-4.344444611371675
development,MODEL_B,MODEL_B_000018,876,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9447425561586615,2.164399508930161,4.226558526504437,5.261660833782722,5.40587414562007,7.903924691796343,1.9447425561586615,2.164399508930161,4.226558526504437,5.6828735884578645,5.6828735884578645,7.903924691796343,1.9447425561586615,1.9447425561586615,1.9447425561586615,1.9447425561586615,1.9447425561586615,1.9447425561586615
development,MODEL_B,MODEL_B_000019,993,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2.062633181988849,-0.6503880013861214,-1.1397385702854956,1.525405315251164,-4.458866591313288,-3.059382124530485,-2.062633181988849,-0.6503880013861214,-0.6503880013861214,1.525405315251164,1.525405315251164,1.525405315251164,-2.062633181988849,-2.062633181988849,-2.062633181988849,-2.062633181988849,-5.955295110435395,-5.955295110435395
development,MODEL_B,MODEL_B_000020,1004,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.175840382819232,0.03759031122337553,-1.4954988692059992,-2.369990482299862,-2.7743081766487028,-2.783845816835086,-1.175840382819232,0.03759031122337553,0.03759031122337553,0.03759031122337553,0.03759031122337553,1.4554710367405506,-1.175840382819232,-1.175840382819232,-1.4954988692059992,-2.369990482299862,-3.333692238175888,-3.333692238175888
development,MODEL_B,MODEL_B_000021,1012,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20859812073176176,0.06093176613538853,0.8732493700586275,0.4988056516513244,-3.2425626077349756,-0.2082245369255571,0.20859812073176176,0.20859812073176176,0.8732493700586275,0.8732493700586275,0.8732493700586275,0.8732493700586275,0.20859812073176176,0.06093176613538853,0.06093176613538853,0.06093176613538853,-3.9159139048578107,-3.9159139048578107
development,MODEL_B,MODEL_B_000022,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.94737549650666,-3.1726449010123465,-3.183463813561821,-3.5492983787540275,-3.0343380708094188,-14.28198650414953,-2.94737549650666,-2.94737549650666,-2.94737549650666,-2.94737549650666,-2.717685017716157,-2.717685017716157,-2.94737549650666,-3.1726449010123465,-3.183463813561821,-3.5659655564528014,-3.5659655564528014,-15.891274860858308
development,MODEL_B,MODEL_B_000023,1038,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13877973032963054,0.31599705119185195,1.1120858578215387,9.557663724494043,10.921545119861378,10.478787871411878,0.13877973032963054,0.31599705119185195,1.1120858578215387,9.557663724494043,12.228184328551757,12.228184328551757,0.13877973032963054,0.13877973032963054,0.13877973032963054,0.13877973032963054,0.13877973032963054,0.13877973032963054
development,MODEL_B,MODEL_B_000024,1233,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.364752201783358,2.433548899553945,1.2469193899835043,3.9133581353773303,-0.5093757125761291,-0.5303744842936675,2.364752201783358,2.433548899553945,2.433548899553945,3.9133581353773303,3.9133581353773303,3.9133581353773303,2.364752201783358,2.364752201783358,1.2469193899835043,1.2469193899835043,-0.5093757125761291,-3.5613244816998577
development,MODEL_B,MODEL_B_000025,1258,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0474847098956868,1.7148490711205613,0.8239057672284205,0.5014572547525471,2.30914395912625,2.7120934755490698,1.0474847098956868,1.7148490711205613,1.7148490711205613,1.7148490711205613,2.30914395912625,2.879931986346178,1.0474847098956868,1.0474847098956868,0.8239057672284205,-0.40753113202203206,-0.40753113202203206,-0.40753113202203206
development,MODEL_B,MODEL_B_000026,1350,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.34462542933772244,0.506919515210307,0.6754090946082487,-0.8803238342970854,2.382176626078257,3.7989127477133113,0.34462542933772244,0.506919515210307,0.6754090946082487,0.6754090946082487,2.382176626078257,3.7989127477133113,0.34462542933772244,0.34462542933772244,0.34462542933772244,-1.6743551857952281,-2.923086069693089,-2.923086069693089
development,MODEL_B,MODEL_B_000027,1360,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4280885379168864,1.4936522402240309,1.3006975174606836,1.8370225139060103,0.9685674390415744,-4.002293633527746,0.4280885379168864,1.4936522402240309,1.4936522402240309,2.294319336778388,2.294319336778388,3.660966469510038,0.4280885379168864,0.4280885379168864,0.4280885379168864,0.4280885379168864,0.4280885379168864,-4.002293633527746
development,MODEL_B,MODEL_B_000028,1388,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.82556063316828,4.40816410380617,4.315899797702241,5.017322426606661,5.845387556848794,5.895223615505104,2.82556063316828,4.40816410380617,4.40816410380617,5.017322426606661,6.308130460317343,7.12058096181292,2.82556063316828,2.82556063316828,2.82556063316828,2.82556063316828,2.82556063316828,2.82556063316828
development,MODEL_B,MODEL_B_000029,1552,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7985709106076375,-0.3095079418464941,0.3088000210711277,0.4101181121913209,0.9173361668523698,5.158706882551938,-0.7985709106076375,-0.3095079418464941,0.3088000210711277,1.4583743128436355,1.8783359482272957,5.158706882551938,-0.7985709106076375,-0.7985709106076375,-0.7985709106076375,-0.7985709106076375,-0.7985709106076375,-1.5490825446852838
development,MODEL_B,MODEL_B_000030,1629,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.9771058411982987,-0.13604553500340155,-0.28709067616517614,-1.37629484837455,0.027878301688050167,-3.55249647578016,-0.9771058411982987,-0.13604553500340155,-0.13604553500340155,-0.13604553500340155,0.027878301688050167,0.6353182827990504,-0.9771058411982987,-0.9771058411982987,-0.9771058411982987,-1.37629484837455,-2.0143622757616044,-3.55249647578016
development,MODEL_B,MODEL_B_000031,1633,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.05281610558760841,-1.0877515687388204,-1.7258189961258745,-0.806999476147648,-0.4018420482171068,-1.0749012509649623,-0.05281610558760841,-0.05281610558760841,-0.05281610558760841,-0.05281610558760841,0.9238615624347801,0.9238615624347801,-0.05281610558760841,-1.0877515687388204,-1.7258189961258745,-1.7258189961258745,-1.7258189961258745,-3.2639531961444304
development,MODEL_B,MODEL_B_000032,1643,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1708176103778376,-1.325703610651887,-1.7202499430874052,-2.623836361199831,-2.250717560646085,-1.9482348319993141,-0.1708176103778376,-0.1708176103778376,-0.1708176103778376,-0.1708176103778376,-0.1708176103778376,0.4865844012870917,-0.1708176103778376,-1.325703610651887,-1.7202499430874052,-2.623836361199831,-4.1878147585792105,-4.1878147585792105
development,MODEL_B,MODEL_B_000033,1661,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3723332130640633,0.7246101594046881,1.5871537865322152,-0.5858655503171661,0.48428355803610446,0.3476997059310831,0.3723332130640633,0.7246101594046881,1.5871537865322152,1.8489536829692397,3.0950209000329303,3.0950209000329303,0.3723332130640633,0.3723332130640633,0.3723332130640633,-0.8943310202536586,-2.933687822273778,-2.933687822273778
development,MODEL_B,MODEL_B_000034,1672,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.6781856704791283,-4.486838494868987,-2.508712099065456,-2.972370748103335,-1.8852210595398384,0.3812587951256816,-1.6781856704791283,-1.6781856704791283,-1.6781856704791283,-1.6781856704791283,-1.4883574174415737,2.8296220069800677,-1.6781856704791283,-4.486838494868987,-4.486838494868987,-4.486838494868987,-4.486838494868987,-4.486838494868987
