historical_date,cmc_id,rank,rank_band,ret_1d,sigma_t0,fwd1_cum,fwd2_cum,fwd3_cum,fwd5_cum,fwd7_cum,fwd10_cum,fwd14_cum,fwd21_cum,fwd30_cum,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,volume_24h_usd,vol_prev7_med,listing_age_days,log10_mcap,mcap_q_within_date,momentum_state,top500_breadth_30d,top500_dispersion_30d,mkt_vol_30d,btc_ret_1d,eth_ret_1d,z1,sign,ns,cls,family,fwd7_sigma,reversal,subperiod,event_id,price_outcome,pre_rank_state,fwd_rank_vel_7d,rank_outcome,price_recovered,price_new_low,rank_recovered,rank_decayed,cross_state,response_class,resp3,rank_depth_rel,vol_med,cell,age_in_cell,top3_share,fwd_rank_vel_30d,price_flat,price_declining,price_relapse_30d,later_price_breakdown
2021-06-27 23:59:59,5103,815,751-1000,-0.3681773,0.17223395,0.0024162102,0.027310329,0.004845788,-0.0467133,-0.03722144,-0.060374945,-0.0997658,-0.17291832,-0.1291097,-129.0,66.0,-6.0,119.0,82.0,9.830985e+06,1.175315e+06,541,6.982616,3.0,SHORT_HOT_MEDIUM_HOT,0.13,0.23908691431719706,0.081838205,0.076534696,0.08181294,2.137658,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.08168181,0,2020-2021,LF2EV_5103_20210627,CONTINUED_DECLINE,RANK_DETERIORATING,-34.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.03638359191833096,0.08183820733211015,LOW_BREADTH_LOW_DISP,28.0,0.6597982027737264,-77.0,1,0,0,0
2024-02-08 23:59:59,5221,728,501-750,-0.18147166,0.048733555,-0.05446654,-0.04882541,-0.049529787,-0.09942261,-0.10367535,-0.24555252,-0.44824043,-0.3800462,-0.160742,-60.0,-3.0,-24.0,-35.0,-10.0,505501.62,115120.04,1447,7.352608,3.0,SHORT_HOT_MEDIUM_COLD,0.426,0.2658266649617543,0.03981088,0.022188213,-0.0015837192,3.7237518,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.80407846,0,2024,LF2EV_5221_20240208,CONTINUED_DECLINE,RANK_DETERIORATING,-67.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.019051568948449782,0.03981087990453453,HIGH_BREADTH_LOW_DISP,1.0,0.7125013453253769,-204.0,0,1,0,1
2025-05-06 23:59:59,5225,884,751-1000,-0.1499018,0.028702995,-0.010737448,-0.0030073388,0.005921338,-0.070508935,-0.112733565,-0.16940339,-0.22834933,-0.28852692,-0.46014792,-147.0,-132.0,-122.0,46.0,41.0,3.8948868e+07,1.0924839e+07,1777,7.3394504,2.0,SHORT_COLD_MEDIUM_HOT,0.824,0.33918239492913616,0.04544102,0.021683043,-0.0025334056,5.2225146,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.4844892,0,2025-2026,LF2EV_5225_20250506,CONTINUED_DECLINE,RANK_DETERIORATING,-16.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.004062708055970754,0.04544102096860497,HIGH_BREADTH_HIGH_DISP,2.0,0.733566918176022,-64.0,0,1,0,1
2025-05-18 23:59:59,5228,917,751-1000,-0.16722737,0.06669191,-0.114426725,-0.21912807,-0.2420735,-0.28358126,-0.38429627,-0.44541028,-0.6365444,-0.6567379,-0.59076524,-76.0,8.0,-6.0,10.0,73.0,2.8314042e+07,4.8166125e+06,1805,7.2426157,2.0,SHORT_HOT_MEDIUM_COLD,0.764,0.39332342616761756,0.049047936,0.031542696,0.00907969,2.507461,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-2.1779304,0,2025-2026,LF2EV_5228_20250518,CONTINUED_DECLINE,RANK_DETERIORATING,-125.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.05345323271819713,0.04904793507766286,HIGH_BREADTH_HIGH_DISP,14.0,0.7590124721441683,-253.0,0,1,0,1
2021-06-19 23:59:59,5325,967,751-1000,-0.28340855,0.08755675,-0.006039623,-0.14283681,-0.20289825,-0.16876593,-0.2208418,-0.2082416,-0.32358727,-0.24031313,-0.5340005,-94.0,-89.0,-93.0,-190.0,-212.0,830906.9,873357.94,460,6.8531494,2.0,SHORT_COLD_MEDIUM_COLD,0.12,0.2402372679933593,0.09074843,-0.0047887317,-0.023853213,3.2368555,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.9533286,0,2020-2021,LF2EV_5325_20210619,CONTINUED_DECLINE,RANK_DETERIORATING,-2.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.01154647518709151,0.09074842580080261,LOW_BREADTH_LOW_DISP,20.0,0.6400215503141266,-118.0,0,1,0,1
2022-12-25 23:59:59,5401,607,501-750,-0.17027676,0.07292414,-0.0054958374,-0.10062695,-0.016862549,-0.034139544,0.010908507,-0.20879978,-0.0896476,0.20710121,-6.1845207,-42.0,-66.0,-19.0,5.0,-83.0,11853.29,3588.55,876,7.174888,3.0,SHORT_COLD_MEDIUM_COLD,0.254,0.17424919428617625,0.033824127,-0.00034237278,-0.001790609,2.334985,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.056538593,1,2022,LF2EV_5401_20221225,LATE_RECOVERY,RANK_DETERIORATING,7.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,0.009624266351031197,0.03382412657296481,LOW_BREADTH_LOW_DISP,4.0,0.6456468995345988,,1,0,1,1
2024-12-06 23:59:59,5468,939,751-1000,-0.17144854,0.036676046,0.0028788084,-0.0036332423,-0.2147715,-0.27147213,-0.24091628,-0.29563034,-0.25846893,-0.22879754,-0.21819416,-57.0,-156.0,-192.0,-250.0,-174.0,4.0024388e+06,3.0953985e+06,1695,7.5109944,2.0,SHORT_COLD_MEDIUM_COLD,0.844,0.7868627888489037,0.062761866,0.029272938,0.056284178,4.6746736,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-2.4827595,0,2024,LF2EV_5468_20241206,CONTINUED_DECLINE,RANK_DETERIORATING,-12.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.2709875132388312,0.06276186377198748,HIGH_BREADTH_HIGH_DISP,24.0,0.6708367157179134,10.0,0,1,0,1
2021-01-22 23:59:59,5475,661,501-750,-0.4653856,0.05229323,-0.24562193,-0.54897517,-0.63045883,-0.57538897,-0.21084687,-0.6173941,-0.7544056,-0.55948186,-0.35861015,-158.0,-141.0,-144.0,-154.0,-65.0,1574.4579,245272.69,280,6.8578773,3.0,SHORT_COLD_MEDIUM_COLD,0.716,0.9092688785118317,0.077782705,0.07072233,0.10248241,8.899538,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.5239569,0,2020-2021,LF2EV_5475_20210122,CONTINUED_DECLINE,RANK_DETERIORATING,-141.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.34013993968071554,0.07778270653207654,HIGH_BREADTH_HIGH_DISP,21.0,0.8068852320002985,-447.0,0,1,0,1
2022-07-18 23:59:59,5614,912,751-1000,-0.29848462,0.098481804,-0.020420676,-0.061577026,-0.11214452,-0.21464573,-0.34106764,-0.21154101,-0.27781838,-0.31091774,-0.4452885,-99.0,-18.0,-21.0,-61.0,-179.0,292327.4,49910.16,788,6.7436767,2.0,SHORT_HOT_MEDIUM_COLD,0.798,0.4026094798706995,0.046027765,0.08211735,0.17934841,3.0308607,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.3089875,0,2022,LF2EV_5614_20220718,CONTINUED_DECLINE,RANK_DETERIORATING,-108.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.0723602222721268,0.04602776313872882,HIGH_BREADTH_HIGH_DISP,4.0,0.6336644988663797,-171.0,0,1,0,1
2022-03-21 23:59:59,5747,578,501-750,-0.013340504,0.0055091577,0.0004586553,0.00054369506,0.0017536611,-0.0011001889,0.0023639547,-0.00039767145,-0.011315961,0.0030922561,-0.0060502007,-2.0,-3.0,-21.0,-19.0,13.0,291129.4,232090.45,631,7.615889,3.0,SHORT_COLD_MEDIUM_COLD,0.362,0.27295784694156405,0.0493864,-0.004117198,0.013115919,2.4215143,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.16218285,1,2022,LF2EV_5747_20220321,LATE_RECOVERY,RANK_DETERIORATING,-30.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.026850217227430306,0.04938640211382474,HIGH_BREADTH_LOW_DISP,3.0,0.6232084032187326,-27.0,1,0,1,1
2021-05-15 23:59:59,5821,683,501-750,-0.16652758,0.08299405,-0.08191052,-0.17439541,-0.14712235,-0.3486188,-0.4775086,-0.42623818,-0.3600039,0.14679448,0.0043404307,-39.0,-55.0,-44.0,-42.0,-78.0,743184.8,681106.06,311,7.514218,3.0,SHORT_COLD_MEDIUM_COLD,0.21,0.46801299382357014,0.08795082,-0.06255641,-0.108097374,2.0065002,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-2.1746292,0,2020-2021,LF2EV_5821_20210515,NEW_EXTREME,RANK_DETERIORATING,-26.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.2755957123929854,0.08795081911137427,LOW_BREADTH_HIGH_DISP,4.0,0.6174262763698558,-4.0,0,1,0,0
2021-09-04 23:59:59,5841,559,501-750,-0.14501442,0.06307989,-0.08636489,-0.03222058,-0.17110687,-0.083366476,-0.17559217,-0.21013105,-0.18438466,-0.5039754,-0.46506143,-30.0,-50.0,-15.0,24.0,50.0,1.1949129e+07,1.9077658e+07,417,7.670575,3.0,SHORT_COLD_MEDIUM_HOT,0.836,0.597210448129157,0.059677485,-0.0016141349,-0.013395434,2.2989008,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.0521197,0,2020-2021,LF2EV_5841_20210904,CONTINUED_DECLINE,RANK_DETERIORATING,-30.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.02601664241749968,0.059677486380893575,HIGH_BREADTH_HIGH_DISP,46.0,0.6202578670583561,-185.0,0,1,0,1
2021-08-13 23:59:59,5880,875,751-1000,-0.24513285,0.058077313,-0.31348738,-0.2859716,-0.4906849,-0.72851443,-0.55472374,-0.5207786,-0.572339,-0.6546059,-0.9512505,-109.0,-117.0,-123.0,-170.0,-179.0,4.099655e+06,631511.75,389,7.0936995,3.0,SHORT_COLD_MEDIUM_COLD,0.862,0.5219062288026659,0.0548215,0.07574077,0.09160679,4.2208023,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.6101167,0,2020-2021,LF2EV_5880_20210813,CONTINUED_DECLINE,RANK_DETERIORATING,-238.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.05221025364578624,0.05482149943695472,HIGH_BREADTH_HIGH_DISP,24.0,0.6526187306954057,-402.0,0,1,0,1
2024-06-03 23:59:59,5956,946,751-1000,-0.13879426,0.05859851,0.030045392,0.041180994,0.033899315,0.0074374974,-0.008235586,-0.037299726,-0.031642742,-0.16196117,0.41363153,-59.0,-60.0,-86.0,-139.0,-225.0,120647.88,40342.21,1405,7.2823853,2.0,SHORT_COLD_MEDIUM_COLD,0.442,0.2854898141993506,0.04044785,0.015544687,-0.0038368502,2.368563,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.053120103,0,2024,LF2EV_5956_20240603,FULL_REVERSAL,RANK_DETERIORATING,21.0,RANK_RECOVERY,1,0,1,0,PRICE_RECOVERY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,0.018175245548703645,0.04044784998097771,HIGH_BREADTH_LOW_DISP,2.0,0.7124091211402798,250.0,1,0,0,0
2024-02-22 23:59:59,5957,721,501-750,-0.19488327,0.09526832,-0.036091413,-0.014079542,-0.019191371,-0.015269996,-0.08964751,-0.047457367,-0.050184578,-0.08644456,-0.105026826,-68.0,-80.0,-82.0,-94.0,-86.0,3.1926254e+07,8.3165665e+06,1303,7.451116,3.0,SHORT_COLD_MEDIUM_COLD,0.822,0.37636735348260547,0.03395122,-0.010305066,0.00021941676,2.0456252,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.35566467,0,2024,LF2EV_5957_20240222,CONTINUED_DECLINE,RANK_DETERIORATING,-42.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.015117015240652232,0.0339512201207607,HIGH_BREADTH_HIGH_DISP,6.0,0.7160166455267971,-138.0,0,1,0,1
2021-06-23 23:59:59,6180,517,501-750,-0.21046382,0.08293203,-0.0069918483,-0.11399966,-0.113231875,-0.033755064,0.00020115642,-0.026951775,-0.07300043,-0.28999007,-0.28828782,24.0,-3.0,-13.0,5.0,100.0,1.7745736e+06,1.0997328e+06,323,7.4707336,3.0,SHORT_COLD_MEDIUM_COLD,0.114,0.23051395114018394,0.08540376,0.035317246,0.049971856,2.537787,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.0009167746,1,2020-2021,LF2EV_6180_20210623,LATE_RECOVERY,RANK_DETERIORATING,-12.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.015634500543462604,0.08540376487312439,LOW_BREADTH_LOW_DISP,24.0,0.6580790233316706,-76.0,1,0,1,1
2022-03-24 23:59:59,6283,987,751-1000,-0.097235955,0.047412902,0.009976314,0.0058393953,0.032910243,0.032080937,0.0059358515,-0.01971306,-0.036912203,-0.04368795,-0.04311856,-38.0,-1.0,-3.0,-2.0,27.0,2.9368582e+06,833961.94,594,6.973597,2.0,SHORT_HOT_MEDIUM_HOT,0.684,0.28877541293670733,0.046855304,0.024898622,0.025401907,2.0508332,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.04731921,1,2022,LF2EV_6283_20220324,LATE_RECOVERY,RANK_DETERIORATING,-2.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.06749234966724238,0.04685530396826728,HIGH_BREADTH_LOW_DISP,6.0,0.6224642921637316,15.0,1,0,1,0
2022-03-18 23:59:59,6810,691,501-750,-0.5408188,0.18413936,-0.007988089,-0.12597835,-0.08966,-0.21309151,-0.12049201,-0.10644561,-0.11321419,-0.1335369,-0.17601408,-176.0,-132.0,-115.0,-144.0,-187.0,3.5455604e+07,1.8778079e+06,546,7.419473,3.0,SHORT_COLD_MEDIUM_COLD,0.148,0.2256192263942383,0.05079473,0.020750817,0.046357136,2.9370084,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.24732192,0,2022,LF2EV_6810_20220318,CONTINUED_DECLINE,RANK_DETERIORATING,-51.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.03259343879536358,0.05079473314102043,LOW_BREADTH_LOW_DISP,7.0,0.6303482068933647,-72.0,0,1,0,0
2021-06-19 23:59:59,6843,615,501-750,-0.18196927,0.082821004,-0.005725315,-0.07398639,-0.10583627,-0.12257657,-0.15748695,-0.10525175,-0.16395047,-0.19993618,-0.19995533,-37.0,-48.0,-45.0,-8.0,-91.0,274289.78,164939.38,291,7.388486,3.0,SHORT_COLD_MEDIUM_COLD,0.12,0.2402372679933593,0.09074843,-0.0047887317,-0.023853213,2.1971393,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.7187123,0,2020-2021,LF2EV_6843_20210619,CONTINUED_DECLINE,RANK_DETERIORATING,29.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.01154647518709151,0.09074842580080261,LOW_BREADTH_LOW_DISP,20.0,0.6400215503141266,25.0,0,1,0,1
2023-08-11 23:59:59,6855,667,501-750,-0.006243338,0.0030423447,0.001992032,0.0015332461,-0.0007617355,-0.005980958,-0.0060289335,-0.0077226614,-0.0049193725,-0.0010658327,-0.0053565577,-4.0,-2.0,-10.0,-10.0,-1.0,6.812362e+06,5.6589685e+06,1073,7.1681843,3.0,SHORT_COLD_MEDIUM_COLD,0.326,0.18509432671589512,0.02849916,-0.0010831612,-0.0019608731,2.0521467,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.74900216,0,2023,LF2EV_6855_20230811,CONTINUED_DECLINE,RANK_DETERIORATING,17.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.028933074300248274,0.0284991608152474,HIGH_BREADTH_LOW_DISP,4.0,0.7218243175667707,18.0,0,1,0,1
2021-12-08 23:59:59,6891,892,751-1000,-0.29969373,0.14833273,-0.13349257,-0.13221611,-0.14315292,-0.13431413,-0.093661964,-0.118114576,-0.02760174,-0.28440744,-0.108671986,-118.0,-74.0,-189.0,-172.0,-163.0,390935.12,447540.75,460,7.288136,2.0,SHORT_COLD_MEDIUM_COLD,0.192,0.44850804467488015,0.06755249,-0.0038518435,0.028805189,2.0204153,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.2386587,0,2020-2021,LF2EV_6891_20211208,CONTINUED_DECLINE,RANK_DETERIORATING,-4.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.04357563593800523,0.06755248964552417,LOW_BREADTH_HIGH_DISP,5.0,0.634526008518043,,0,1,0,0
2025-04-18 23:59:59,6928,533,501-750,-0.18406881,0.08142337,-0.07001427,-0.17519714,-0.25728682,-0.23194984,-0.20874481,-0.21971162,-0.23442528,-0.2654644,-0.33197048,26.0,22.0,-13.0,-21.0,166.0,9.908081e+07,1.1870998e+07,1684,7.601219,3.0,SHORT_COLD_MEDIUM_COLD,0.192,0.21057448745327678,0.05158105,-0.0052410676,0.00402918,2.2606385,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.9689862,0,2025-2026,LF2EV_6928_20250418,CONTINUED_DECLINE,RANK_DETERIORATING,-119.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.02511861848117397,0.051581051128891206,LOW_BREADTH_LOW_DISP,6.0,0.7511404635418992,-220.0,0,1,0,1
2023-03-02 23:59:59,6929,696,501-750,-0.1576074,0.068682924,-0.103110775,-0.19227672,-0.15241855,-0.20384918,-0.2221107,-0.18114921,-0.045792732,-0.15661922,-0.16586074,-32.0,-32.0,-65.0,-101.0,-104.0,510104.16,283619.06,906,7.2139025,3.0,SHORT_COLD_MEDIUM_COLD,0.612,0.35684071507644655,0.049111106,-0.0072350157,-0.009687418,2.2947102,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.2222828,0,2023,LF2EV_6929_20230302,CONTINUED_DECLINE,RANK_DETERIORATING,-24.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.048878992838466306,0.04911110635642819,HIGH_BREADTH_HIGH_DISP,42.0,0.6527642021704769,-64.0,0,1,0,1
2021-06-14 23:59:59,6940,1464,1001-1500,-0.27389,0.08581715,-0.018527117,-0.12295668,-0.1561237,-0.22464575,-0.33007494,-0.2499304,-0.1893937,-0.08620661,-0.18038844,-94.0,-86.0,-98.0,-74.0,-153.0,563421.06,274624.38,279,6.279793,1.0,SHORT_COLD_MEDIUM_COLD,0.1,0.21033229896946098,0.120752394,0.036784828,0.02976303,3.191553,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.4537491,0,2020-2021,LF2EV_6940_20210614,CONTINUED_DECLINE,RANK_DETERIORATING,-15.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.0027891562500533817,0.12075239058853386,LOW_BREADTH_LOW_DISP,15.0,0.6233992656225109,34.0,0,1,0,1
2021-06-20 23:59:59,6949,915,751-1000,-0.2571894,0.048694104,-0.11541445,-0.20797554,-0.14348175,-0.13067374,-0.15231416,-0.055858172,-0.063913405,-0.04073992,-0.44965166,-92.0,-70.0,-54.0,-27.0,-70.0,595065.4,326978.3,285,6.9150677,2.0,SHORT_COLD_MEDIUM_COLD,0.17,0.2594531152359902,0.08794602,0.0023143385,0.031152362,5.281736,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.1822652,0,2020-2021,LF2EV_6949_20210620,CONTINUED_DECLINE,RANK_DETERIORATING,6.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.0642661107376411,0.08794602008715967,LOW_BREADTH_LOW_DISP,21.0,0.6403682794082242,-68.0,0,1,0,1
2023-07-02 23:59:59,7048,646,501-750,-0.07667602,0.033320494,0.0046457513,-0.0019660532,-0.02210441,-0.08506156,-0.07268664,-0.07538773,-0.044321503,-0.06463048,0.09647311,-23.0,-16.0,-29.0,9.0,-2.0,8.207356e+06,927880.5,1019,7.2110915,3.0,SHORT_COLD_MEDIUM_HOT,0.218,0.4334880128513713,0.043788366,0.0010033054,0.006688491,2.301167,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.8245067,0,2023,LF2EV_7048_20230702,FULL_REVERSAL,RANK_DETERIORATING,-18.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.055842198773681684,0.04378836557823631,LOW_BREADTH_HIGH_DISP,1.0,0.7260438702022458,11.0,0,1,0,0
2024-03-30 23:59:59,7150,569,501-750,-0.09722253,0.04742377,0.038443692,-0.02684803,-0.1178386,-0.07336002,-0.06706229,0.12687452,-0.22102591,-0.10847578,-0.1694785,-25.0,-16.0,-13.0,-12.0,-30.0,7.6707565e+06,5.6409345e+06,1278,7.8628387,3.0,SHORT_COLD_MEDIUM_HOT,0.684,0.4870258835300347,0.06308643,-0.0035414689,-0.0010996631,2.0500803,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.5344823,0,2024,LF2EV_7150_20240330,CONTINUED_DECLINE,RANK_DETERIORATING,-7.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.121817408204549,0.06308642951849847,HIGH_BREADTH_HIGH_DISP,43.0,0.6964967038990059,-14.0,0,1,0,1
2021-09-10 23:59:59,7157,594,501-750,-0.1694108,0.06948833,0.05178335,0.031920847,-0.3561718,-0.64464974,-0.7887481,-0.9915234,-1.1996857,-1.0057889,-1.4014946,-34.0,-68.0,-38.0,1.0,-56.0,4.524989e+06,4.598502e+06,351,7.5716114,3.0,SHORT_COLD_MEDIUM_COLD,0.52,0.6230993402436801,0.07002601,-0.03249551,-0.0629743,2.4379747,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-4.290199,0,2020-2021,LF2EV_7157_20210910,CONTINUED_DECLINE,RANK_DETERIORATING,-282.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.0010831658615834128,0.07002601110513071,HIGH_BREADTH_HIGH_DISP,52.0,0.6005996209757053,-569.0,0,1,0,1
2021-05-08 23:59:59,7168,1409,1001-1500,-0.18769592,0.07660008,-0.13136554,-0.114165135,-0.168052,-0.5631032,-0.6080189,-0.6738672,-1.1232893,-0.7374375,-0.6592817,-46.0,-47.0,-20.0,-50.0,-78.0,176530.84,57321.68,223,6.5422077,1.0,SHORT_COLD_MEDIUM_HOT,0.428,0.9476903194404875,0.08026046,0.02523474,0.11992865,2.4503357,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.0001214,0,2020-2021,LF2EV_7168_20210508,CONTINUED_DECLINE,RANK_DETERIORATING,-185.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.34553212328825533,0.08026045999633802,HIGH_BREADTH_HIGH_DISP,4.0,0.6522892499206611,-167.0,0,1,0,1
2021-04-17 23:59:59,7190,751,751-1000,-0.27482215,0.10931498,0.023518456,0.05605725,0.011088205,-0.052189305,-0.21844885,-0.117126115,-0.16563849,-0.3268013,-0.8537365,-96.0,-160.0,-143.0,-113.0,-86.0,1.1996782e+06,1.1911778e+06,201,7.44338,3.0,SHORT_COLD_MEDIUM_COLD,0.716,0.8859704136602151,0.07806297,-0.014437682,-0.035795,2.5140393,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.7553028,0,2020-2021,LF2EV_7190_20210417,CONTINUED_DECLINE,RANK_DETERIORATING,-1.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.3847653760042784,0.07806296824220443,HIGH_BREADTH_HIGH_DISP,61.0,0.6603157787237608,-215.0,0,1,0,1
2021-04-30 23:59:59,7380,730,501-750,-0.2611143,0.12473185,-0.45770094,-0.654666,-0.9570606,-0.9776664,-1.4091086,-1.0891875,-1.3051571,-1.784032,-1.4660984,-127.0,-123.0,-58.0,133.0,100.0,5.279002e+06,2.193274e+06,200,7.5114264,3.0,SHORT_COLD_MEDIUM_HOT,0.452,0.5879748526614733,0.08464577,0.07833181,0.0059234193,2.093405,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-4.2699037,0,2020-2021,LF2EV_7380_20210430,CONTINUED_DECLINE,RANK_DETERIORATING,-493.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.34184719234817773,0.08464576808408794,HIGH_BREADTH_HIGH_DISP,74.0,0.6630552524434201,-491.0,0,1,0,1
