alloc_id,heat_id,f_pct,survives_100,median_cagr_100,p95_dd_100,survives_75,median_cagr_75,p95_dd_75,survives_50,median_cagr_50,p95_dd_50,survives_25,median_cagr_25,p95_dd_25,region,dependency_sensitive,diagnostic_only
A2_100_0_A,H0,3.0,True,4.277913148585911,0.36804787352557167,True,1.4988627009276994,0.441449352822275,True,0.17095679007630893,0.6515238292882086,False,-0.4559144270118546,0.9330752350237523,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-1.00-REJ,0.25,True,0.14609604451636482,0.024934799731596173,True,0.08288542312743297,0.030175670602199698,True,0.023135296741109534,0.04938849533375976,False,-0.033391935396511474,0.14513203097202854,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-1.00-REJ,0.5,True,0.3116631685506788,0.049459072630356996,True,0.17154352587675947,0.059709044784693445,True,0.04616673704700458,0.09712491223035596,False,-0.06604512844400487,0.27020908494270013,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-1.00-REJ,0.75,True,0.4989743430401777,0.07355037105090095,True,0.26625730575287665,0.08868746704473644,True,0.06903800015533895,0.14328547465599506,False,-0.09796573332805486,0.3778042821706791,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-1.00-REJ,1.0,True,0.7106840683453421,0.09727074264400831,True,0.367292568672616,0.11707453826348141,True,0.09173847539265206,0.18755479243582024,False,-0.1291543844400123,0.4703978363267364,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-1.00-REJ,1.5,True,1.2190317182533252,0.14347713678419896,True,0.5897780301320462,0.17220871638235646,True,0.1365635146626351,0.2713698223954336,False,-0.18942892823390203,0.617942391321768,AGGRESSIVE_FRAGILE,True,False
A2_100_0_A,H1-1.00-REJ,2.0,True,1.861694351149636,0.18810827542468053,True,0.8416577665694807,0.22489148359502004,True,0.18027927310539843,0.34881515756970816,False,-0.24679896352733585,0.7259870158552781,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-1.00-REJ,3.0,True,3.6870453118604116,0.27260798635475103,True,1.4441890402587392,0.32399390968535563,True,0.26288801063551387,0.4851024166082908,False,-0.3530468655775224,0.8615458321957752,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-1.50-REJ,0.25,True,0.14609604451636482,0.024934799731596173,True,0.08288542312743297,0.030175670602199698,True,0.023135296741109534,0.04938849533375976,False,-0.033391935396511474,0.14513203097202854,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-1.50-REJ,0.5,True,0.3116631685506788,0.049459072630356996,True,0.17154352587675947,0.059709044784693445,True,0.04616673704700458,0.09712491223035596,False,-0.06604512844400487,0.27020908494270013,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-1.50-REJ,0.75,True,0.4989743430401777,0.07355037105090095,True,0.26625730575287665,0.08868746704473644,True,0.06903800015533895,0.14328547465599506,False,-0.09796573332805486,0.3778042821706791,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-1.50-REJ,1.0,True,0.7106840683453421,0.09727074264400831,True,0.367292568672616,0.11707453826348141,True,0.09173847539265206,0.18755479243582024,False,-0.1291543844400123,0.4703978363267364,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-1.50-REJ,1.5,True,1.2190317182533252,0.14347713678419896,True,0.5897780301320462,0.17220871638235646,True,0.1365635146626351,0.2713698223954336,False,-0.18942892823390203,0.617942391321768,AGGRESSIVE_FRAGILE,True,False
A2_100_0_A,H1-1.50-REJ,2.0,True,1.861694351149636,0.18810827542468053,True,0.8416577665694807,0.22489148359502004,True,0.18027927310539843,0.34881515756970816,False,-0.24679896352733585,0.7259870158552781,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-1.50-REJ,3.0,True,3.6870453118604116,0.27260798635475103,True,1.4441890402587392,0.32399390968535563,True,0.26288801063551387,0.4851024166082908,False,-0.3530468655775224,0.8615458321957752,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-2.00-REJ,0.25,True,0.1580006197367529,0.03474874576573184,True,0.08561172475714801,0.04344522090328791,True,0.01760845593497573,0.07556029835428585,False,-0.046098921738589094,0.19131501807008966,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-2.00-REJ,0.5,True,0.33876964823084477,0.06863990930599008,True,0.17727207859808541,0.08552681732049389,True,0.034745692014091056,0.14648527483335116,False,-0.0905433543796765,0.34718131219410353,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-2.00-REJ,0.75,True,0.5452615257830571,0.10159275538233847,True,0.27531508574315294,0.12617971467430938,True,0.05138873117519699,0.2128968599475966,False,-0.13340521119556017,0.4740192068454294,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-2.00-REJ,1.0,True,0.7807211181786942,0.1337583276332313,True,0.38002684378402235,0.16568854030221447,True,0.06753290645163379,0.27536746909258736,False,-0.17467336427673671,0.5770110027382036,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-2.00-REJ,1.5,True,1.3536692881825059,0.19564676741099604,True,0.6104681415185331,0.24044244259520597,True,0.09823472386562343,0.38803380517417707,False,-0.25256927082808667,0.7277228142992087,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-2.00-REJ,2.0,True,2.091172985450944,0.25431037494650494,True,0.8712866937108368,0.3102715100513651,True,0.12634361733726734,0.4865471277217974,False,-0.3245762604277155,0.8261026853342829,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-2.00-REJ,3.0,True,4.236393243657094,0.3627422407736707,True,1.4922021342177156,0.4351114367171435,True,0.17419207699357142,0.6455687616972119,False,-0.4518971517016176,0.9306903769810917,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-3.00-REJ,0.25,True,0.15882414789741722,0.03539338075427455,True,0.08591664035169105,0.04430760579012998,True,0.017441404594424892,0.07692809503530763,False,-0.04669488132133828,0.19374665219241344,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-3.00-REJ,0.5,True,0.34065122598805064,0.06986789355244316,True,0.1778703802589937,0.08714401582673567,True,0.034407430613334955,0.14909688268864935,False,-0.09168769688430622,0.35107174834978355,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H1-3.00-REJ,0.75,True,0.5484673536813258,0.10344100532042674,True,0.27616463047554723,0.1285086746148152,True,0.05087667986965877,0.21659013315927086,False,-0.13500435916905237,0.47858960884762936,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-3.00-REJ,1.0,True,0.7855593829047864,0.13620079508752952,True,0.38116786234216393,0.16844472316656872,True,0.06675522491781188,0.27973599877248195,False,-0.1766977721910738,0.5817548285210445,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H1-3.00-REJ,1.5,True,1.363403918510532,0.19898942069750852,True,0.6124255317938905,0.2443606030122243,True,0.0968311600231615,0.393853367269732,False,-0.2552739878893364,0.7323286455127007,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-3.00-REJ,2.0,True,2.1084525711091304,0.25850288730233484,True,0.8741427395329091,0.3151133062059037,True,0.12433723162960336,0.49312256699199414,False,-0.3277350476020283,0.8301620407038559,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H1-3.00-REJ,3.0,True,4.277913148585911,0.36804787352557167,True,1.4988627009276994,0.441449352822275,True,0.17095679007630893,0.6515238292882086,False,-0.4559144270118546,0.9330752350237523,AGGRESSIVE_FRAGILE,False,False
A3_0_100_B,H0,0.25,True,0.1301397122567654,0.04419852103216969,True,0.061103653916763145,0.05859579127004462,False,-0.003880995297575268,0.11713562295180073,False,-0.06487316555578052,0.23806359970533192,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H0,0.5,True,0.2752036434552096,0.08685097775522649,True,0.12471249224712483,0.11450506589670759,False,-0.008479968690643158,0.22197815922661207,False,-0.126005923808339,0.42047975719888064,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H0,0.75,True,0.4367321027194302,0.12809440815022483,True,0.1908260612615057,0.1676187972645053,False,-0.013798439040994759,0.31553859268063944,False,-0.18358141697776445,0.5600250728938527,ROBUST_LOW_SCALE,False,True
A3_0_100_B,H0,1.0,True,0.6162128623696463,0.16789351764716604,True,0.259406459242751,0.21808869315077162,False,-0.0197975056759859,0.3989461962439318,False,-0.23778007185184177,0.6665591378704306,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H0,1.5,True,1.0364302666478262,0.24319751933982253,True,0.404118018889928,0.3119291246482906,False,-0.03385378348715254,0.5395426548601632,False,-0.33668765431650377,0.8095606502871167,FRAGILE_HIGH_SCALE,False,True
A3_0_100_B,H0,2.0,True,1.5495553927491108,0.3130742871106943,True,0.5588193843237939,0.3965131320617655,False,-0.05064394961873417,0.6496744342148761,False,-0.4240347230346329,0.8920982804870989,FRAGILE_HIGH_SCALE,False,True
