alloc_id,heat_id,edge,scheme,f_from,f_to,d_median_cagr,d_p95_dd,d_p99_dd,d_P_dd_ge_10,d_P_dd_ge_20,d_median_dur,inc_ret_per_p95_dd,inc_ret_per_p95_dd_flag,inc_ret_per_p99_dd,inc_ret_per_p99_dd_flag
A1_70_30,H1-3.00-REJ,0.25,iid,1.5,2.0,-0.07585726275851523,0.09902966870566521,0.09537639700266154,0.0,0.0,0.0,-0.7660054178710551,OK,-0.7953462821246895,OK
A1_70_30,H1-3.00-REJ,0.25,iid,2.0,3.0,-0.13049996172286243,0.10836887403325202,0.09948936622477134,0.0,0.0,0.0,-1.204219965253304,OK,-1.31169758814254,OK
A2_100_0_A,H0,1.0,block,0.25,0.5,0.18245844821829382,0.034298989937632,0.04073379433714841,0.0009,0.0,0.0,5.319644938526453,OK,4.479289277794957,OK
A2_100_0_A,H0,1.0,block,0.5,0.75,0.2087869521433765,0.03341056517867877,0.03928764809463217,0.0592,0.0,1.0,6.249129609953909,OK,5.3143153705834285,OK
A2_100_0_A,H0,1.0,block,0.75,1.0,0.23829323897014187,0.03266555806633911,0.03796173238414062,0.22970000000000002,0.0005,0.0,7.294938555349403,OK,6.277196113149312,OK
A2_100_0_A,H0,1.0,block,1.0,1.5,0.5814565788431642,0.06277996668962638,0.07233377721006859,0.6197999999999999,0.0465,1.0,9.261817256415377,OK,8.03852088567867,OK
A2_100_0_A,H0,1.0,block,1.5,2.0,0.7500045886623261,0.05948369241119178,0.06772693076907227,0.08040000000000003,0.19579999999999997,1.0,12.608574859102285,OK,11.073949168309547,OK
A2_100_0_A,H0,1.0,block,2.0,3.0,2.1892440376876157,0.11008114776461148,0.12342694775481,0.00990000000000002,0.6566,3.0,19.887547342519685,OK,17.737164189108775,OK
A2_100_0_A,H0,1.0,episode,0.25,0.5,0.18119570796297302,0.03465003565870524,0.04207979636295366,0.0032,0.0,0.0,5.229307979585027,OK,4.3060024910789405,OK
A2_100_0_A,H0,1.0,episode,0.5,0.75,0.20684530324317385,0.03373565835728837,0.040651057596593584,0.0627,0.0002,1.0,6.131355168839806,OK,5.088312960903304,OK
A2_100_0_A,H0,1.0,episode,0.75,1.0,0.23589081947677926,0.03285402146786644,0.039288456978251673,0.2227,0.0018999999999999998,0.0,7.1799678985264315,OK,6.004074418279084,OK
A2_100_0_A,H0,1.0,episode,1.0,1.5,0.5742324923683273,0.06279728453033165,0.07483990087829889,0.5550999999999999,0.0475,1.0,9.144224892255776,OK,7.672812037820801,OK
A2_100_0_A,H0,1.0,episode,1.5,2.0,0.7400927165348705,0.059543240798460795,0.0688997951053811,0.14680000000000004,0.1961,1.0,12.429500084483175,OK,10.741580804455381,OK
A2_100_0_A,H0,1.0,episode,2.0,3.0,2.1496771172659455,0.10900882468186229,0.12372443412667289,0.009499999999999953,0.5639,2.0,19.72021185935807,OK,17.374717713924152,OK
A2_100_0_A,H0,1.0,iid,0.25,0.5,0.18303321767243308,0.03148092926476133,0.03925829600946319,0.0015,0.0,1.0,5.8140983111738755,OK,4.662281257146592,OK
A2_100_0_A,H0,1.0,iid,0.5,0.75,0.2093802182102127,0.030817756231160787,0.03787702349189759,0.032,0.0005,0.0,6.7941422029453875,OK,5.527895249081596,OK
A2_100_0_A,H0,1.0,iid,0.75,1.0,0.2391101551242767,0.030251009168488455,0.03656898442793741,0.1565,0.0,1.0,7.904204246295042,OK,6.538605292566042,OK
A2_100_0_A,H0,1.0,iid,1.0,1.5,0.5844413244385309,0.05766268934163897,0.06967109521194742,0.5495000000000001,0.0285,1.0,10.13551971146962,OK,8.388576678184744,OK
A2_100_0_A,H0,1.0,iid,1.5,2.0,0.7539829301851566,0.05503472292907666,0.06692830297403812,0.23299999999999998,0.1255,1.0,13.70013129995795,OK,11.265531870390184,OK
A2_100_0_A,H0,1.0,iid,2.0,3.0,2.1941301016090646,0.10286646134623864,0.11967651521672851,0.02749999999999997,0.5345,2.0,21.32988802077903,OK,18.333840166014184,OK
A2_100_0_A,H0,0.75,block,0.25,0.5,0.09246352867201213,0.0435421999180536,0.053874370006208656,0.0211,0.0,1.0,2.1235382880522446,OK,1.7162804625159669,OK
A2_100_0_A,H0,0.75,block,0.5,0.75,0.09888474421359228,0.042053322542302055,0.0513108972355054,0.18259999999999998,0.0008,1.0,2.351413354179629,OK,1.9271684874215644,OK
A2_100_0_A,H0,0.75,block,0.75,1.0,0.10572107268501829,0.04054741255451455,0.04884755526297305,0.3369,0.0151,0.0,2.607344489438878,OK,2.164306322309562,OK
A2_100_0_A,H0,0.75,block,1.0,1.5,0.2330735382279655,0.07726176581404995,0.09118588683542575,0.40800000000000003,0.1565,2.0,3.016673716582095,OK,2.5560264457220407,OK
A2_100_0_A,H0,0.75,block,1.5,2.0,0.264029809083697,0.07155030473599922,0.08322440005301379,0.04700000000000004,0.3174,2.0,3.690128365740632,OK,3.1725048052675717,OK
A2_100_0_A,H0,0.75,block,2.0,3.0,0.631126906632503,0.1277546027709035,0.14203894790023364,0.0043999999999999595,0.4536,4.0,4.940150045038096,OK,4.443336957661772,OK
A2_100_0_A,H0,0.75,episode,0.25,0.5,0.09144395114259318,0.042130620155157776,0.05235771857185447,0.0164,0.0001,1.0,2.1704867102792527,OK,1.7465228363053618,OK
A2_100_0_A,H0,0.75,episode,0.5,0.75,0.09770375621951477,0.04067599503385698,0.0500307525155291,0.1632,0.0007999999999999999,1.0,2.4020003969955814,OK,1.9528740086247631,OK
A2_100_0_A,H0,0.75,episode,0.75,1.0,0.1042853910482151,0.039324684548992545,0.04797556029986008,0.3183,0.0115,1.0,2.6519066139816445,OK,2.173719085225968,OK
A2_100_0_A,H0,0.75,episode,1.0,1.5,0.2294418006754877,0.07456999387726113,0.08934141723976852,0.43620000000000003,0.1363,1.0,3.0768649525858702,OK,2.568145970415123,OK
A2_100_0_A,H0,0.75,episode,1.5,2.0,0.25940460639434015,0.06995510165135968,0.08119215349902148,0.06259999999999999,0.302,3.0,3.708158522692937,OK,3.1949467431907257,OK
A2_100_0_A,H0,0.75,episode,2.0,3.0,0.6183130161570777,0.12491749046183903,0.13830923029511039,0.0031999999999999806,0.4638,4.0,4.949771356045339,OK,4.4705115836288245,OK
A2_100_0_A,H0,0.75,iid,0.25,0.5,0.09281300927888192,0.03858826627746775,0.047645665416037306,0.008,0.0,1.0,2.4052132482841495,OK,1.9479843227804203,OK
A2_100_0_A,H0,0.75,iid,0.5,0.75,0.09946900914510248,0.03740022317014305,0.04583779835476938,0.10300000000000001,0.001,1.0,2.659583304960317,OK,2.1700215262357343,OK
A2_100_0_A,H0,0.75,iid,0.75,1.0,0.10629745609245278,0.03619988594463455,0.044065940364159395,0.2775,0.0055,1.0,2.936403066435846,OK,2.41223618999196,OK
A2_100_0_A,H0,0.75,iid,1.0,1.5,0.2334874688355857,0.06921124973206044,0.08296279751526317,0.49599999999999994,0.08399999999999999,2.0,3.3735479382252542,OK,2.814363495790141,OK
A2_100_0_A,H0,0.75,iid,1.5,2.0,0.2659463380787417,0.06590474851189473,0.07575897888158817,0.1090000000000001,0.254,2.0,4.035313753313886,OK,3.5104266451956505,OK
A2_100_0_A,H0,0.75,iid,2.0,3.0,0.634138884458997,0.11656485123693222,0.12941408670933763,0.00649999999999995,0.5185,3.0,5.440223855903463,OK,4.900076186321701,OK
A2_100_0_A,H0,0.5,block,0.25,0.5,0.01733916025873461,0.07362035760908323,0.09292663916840849,0.2584,0.0078,3.0,0.2355212718580345,OK,0.18658977031668292,OK
A2_100_0_A,H0,0.5,block,0.5,0.75,0.016876069148110795,0.0688665883763557,0.08442598137733262,0.36710000000000004,0.073,3.0,0.24505452565594113,OK,0.1998918919601901,OK
A2_100_0_A,H0,0.5,block,0.75,1.0,0.01631382301169859,0.06428431750379915,0.0769911560563934,0.23959999999999992,0.15850000000000003,3.0,0.25377609415755964,OK,0.21189216849464207,OK
A2_100_0_A,H0,0.5,block,1.0,1.5,0.03088891863907428,0.11604482297808688,0.13277314752436387,0.11150000000000004,0.36579999999999996,8.0,0.26618092773433877,OK,0.23264432014316874,OK
A2_100_0_A,H0,0.5,block,1.5,2.0,0.028519242705774883,0.09984447148270387,0.10802316222437863,0.010399999999999965,0.25260000000000005,7.0,0.28563667354096106,OK,0.2640104410805581,OK
A2_100_0_A,H0,0.5,block,2.0,3.0,0.04893657701820986,0.1578264035296817,0.159106966707647,0.0007000000000000339,0.12919999999999998,14.0,0.3100658440145383,OK,0.30757029708277295,OK
A2_100_0_A,H0,0.5,episode,0.25,0.5,0.016592891779085517,0.07071721769760017,0.08888729818566388,0.24369999999999997,0.0054,4.0,0.23463722583147675,OK,0.18667337311149917,OK
A2_100_0_A,H0,0.5,episode,0.5,0.75,0.016062429364536834,0.06611991256488736,0.0811888042222515,0.374,0.0645,4.0,0.24292877503087784,OK,0.19784044756425403,OK
A2_100_0_A,H0,0.5,episode,0.75,1.0,0.015443267084607637,0.06200741372262303,0.07451507954717435,0.23860000000000003,0.15139999999999998,5.0,0.24905517191363288,OK,0.20725022610800198,OK
A2_100_0_A,H0,0.5,episode,1.0,1.5,0.02926295157162495,0.11218991401641326,0.13021012282037775,0.12839999999999996,0.3675,6.0,0.2608340671991585,OK,0.22473637945947264,OK
A2_100_0_A,H0,0.5,episode,1.5,2.0,0.02649290050710884,0.09869392796182036,0.10734951768262663,0.00770000000000004,0.25439999999999996,9.0,0.26843495901143577,OK,0.24679105299228032,OK
A2_100_0_A,H0,0.5,episode,2.0,3.0,0.044302539875201274,0.15897612106274728,0.15939875112492663,9.999999999998899e-05,0.1472,16.0,0.2786741781032337,OK,0.2779353010142454,OK
A2_100_0_A,H0,0.5,iid,0.25,0.5,0.017550175676683488,0.06416623639118309,0.08152378458879475,0.1795,0.0,1.5,0.27351106537853626,OK,0.2152767534677937,OK
A2_100_0_A,H0,0.5,iid,0.5,0.75,0.017061784578693895,0.06079968098673208,0.07537851106656682,0.3695,0.0405,3.5,0.280622929294928,OK,0.22634812411758334,OK
A2_100_0_A,H0,0.5,iid,0.75,1.0,0.016481640638107753,0.057576381115500674,0.06958911692625536,0.266,0.1215,4.0,0.28625697410618567,OK,0.23684221565239286,OK
A2_100_0_A,H0,0.5,iid,1.0,1.5,0.031182335417318296,0.10621573272476531,0.1254056560669431,0.17149999999999999,0.358,4.5,0.2935754865818273,OK,0.2486517466219608,OK
A2_100_0_A,H0,0.5,iid,1.5,2.0,0.028975958944275737,0.09503196698261568,0.10537030438081518,0.010500000000000065,0.27449999999999997,9.5,0.30490749443896437,OK,0.27499169822604597,OK
A2_100_0_A,H0,0.5,iid,2.0,3.0,0.049312679295064,0.1592560275413875,0.15745499039003008,0.0004999999999999449,0.19400000000000006,20.5,0.3096440370663434,OK,0.3131858772650653,OK
A2_100_0_A,H0,0.25,block,0.25,0.5,-0.044646011159932,0.15850071311646313,0.17386273202596433,0.16469999999999996,0.748,0.0,-0.281677036538801,OK,-0.25678885083471853,OK
A2_100_0_A,H0,0.25,block,0.5,0.75,-0.04301349789662484,0.12818650827356726,0.13592614741994413,0.007000000000000006,0.17569999999999997,0.0,-0.335554017937896,OK,-0.3164475615109913,OK
A2_100_0_A,H0,0.25,block,0.75,1.0,-0.04139288930556412,0.10338144051476633,0.1060586441018675,0.0008000000000000229,0.02739999999999998,0.0,-0.40038994523056415,OK,-0.39028303309070184,OK
A2_100_0_A,H0,0.25,block,1.0,1.5,-0.07805482070232261,0.1503279777705604,0.14678388389181718,0.0,0.008700000000000041,0.0,-0.519230165002649,OK,-0.531766966732197,OK
A2_100_0_A,H0,0.25,block,1.5,2.0,-0.07205148153031149,0.09732595429320035,0.08821923884744798,0.0,0.0010000000000000009,0.0,-0.7403110717337744,OK,-0.8167320696895336,OK
A2_100_0_A,H0,0.25,block,2.0,3.0,-0.1275971047650784,0.10159534802856751,0.08396997983762033,0.0,0.0,1.0,-1.2559345210294421,OK,-1.519556215350098,OK
A2_100_0_A,H0,0.25,episode,0.25,0.5,-0.045339619966003886,0.15614947919827707,0.16976605030884354,0.1461,0.7837999999999999,0.0,-0.29036036622595507,OK,-0.26707118345229025,OK
A2_100_0_A,H0,0.25,episode,0.5,0.75,-0.04361982667286746,0.1268492127221243,0.1339519076448577,0.0035999999999999366,0.16249999999999998,0.0,-0.3438714812398638,OK,-0.32563796544439866,OK
A2_100_0_A,H0,0.25,episode,0.75,1.0,-0.04199393673847873,0.10294899883206421,0.10549906952866672,0.0006000000000000449,0.020000000000000018,0.0,-0.4079101032053885,OK,-0.3980503043874518,OK
A2_100_0_A,H0,0.25,episode,1.0,1.5,-0.07909761069420268,0.15081965621275184,0.14829551092675597,0.0,0.0040000000000000036,0.0,-0.5244516045217915,OK,-0.5333783214332729,OK
A2_100_0_A,H0,0.25,episode,1.5,2.0,-0.0728706378950722,0.09834083608911015,0.09090175125348166,0.0,0.0009000000000000119,0.0,-0.7410007967498009,OK,-0.8016417383628917,OK
A2_100_0_A,H0,0.25,episode,2.0,3.0,-0.12876165405457424,0.10423104061122512,0.08864507872813188,0.0,0.0,1.0,-1.2353484461010678,OK,-1.4525527632445003,OK
A2_100_0_A,H0,0.25,iid,0.25,0.5,-0.04491718615859569,0.15223484217289482,0.16430741770820434,0.128,0.8115,0.0,-0.2950519442033036,OK,-0.2733728445441502,OK
A2_100_0_A,H0,0.25,iid,0.5,0.75,-0.04324853480628177,0.12463661440915275,0.1312077591431861,0.0020000000000000018,0.15100000000000002,0.0,-0.3469970282112043,OK,-0.32961872901956163,OK
A2_100_0_A,H0,0.25,iid,0.75,1.0,-0.04163118694092477,0.10187825007354856,0.10459334281691468,0.0010000000000000009,0.018000000000000016,1.0,-0.40863665120739834,OK,-0.3980290314824151,OK
A2_100_0_A,H0,0.25,iid,1.0,1.5,-0.07847724110968829,0.15088091178347107,0.14934390729393088,0.0,0.0015000000000000568,0.0,-0.5201270338444856,OK,-0.5254800315036185,OK
A2_100_0_A,H0,0.25,iid,1.5,2.0,-0.07237288805007414,0.09984698764492717,0.09391306217001583,0.0,0.0014999999999999458,0.0,-0.7248379721523939,OK,-0.770637080484647,OK
A2_100_0_A,H0,0.25,iid,2.0,3.0,-0.12774565018070094,0.10850174393527923,0.09495630318054926,0.0,0.0,0.0,-1.1773603404651323,OK,-1.3453098520253706,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,0.25,0.5,0.16606865078639999,0.022040928722142757,0.025784417021352438,0.0,0.0,0.0,7.5345577711325795,OK,6.440659513413711,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,0.5,0.75,0.18800813898862445,0.021694866851455226,0.025385626106562677,0.0004,0.0,1.0,8.66601949096606,OK,7.4060863497875555,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,0.75,1.0,0.21252631630394492,0.021404345256049714,0.025052673893085853,0.013600000000000001,0.0,0.0,9.929120174506462,OK,8.483178969674725,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,1.0,1.5,0.5107531860873659,0.04206197797840032,0.04850438706096398,0.2975,0.0002,1.0,12.142871320736463,OK,10.530041034131875,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,1.5,2.0,0.645336413315988,0.04096053606829547,0.04698260155553949,0.5601,0.0084,0.0,15.755077331995547,OK,13.735646642579322,OK
A2_100_0_A,H1-1.00-REJ,1.0,block,2.0,3.0,1.8366855427665632,0.07805652947873595,0.08822112683152314,0.1279,0.2567,3.0,23.530197345846773,OK,20.81911225498289,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,0.25,0.5,0.16506559728222803,0.027007617075378892,0.03302430395069965,0.0003,0.0,0.0,6.111816411700673,OK,4.998306626799653,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,0.5,0.75,0.18661420999037326,0.02648772998963269,0.03212472745763156,0.0092,0.0,1.0,7.0453077731996725,OK,5.809051928502544,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,0.75,1.0,0.21089313430638412,0.026036397930165017,0.031653373636937446,0.06910000000000001,0.0,0.0,8.099935132042571,OK,6.662580005699153,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,1.0,1.5,0.5059421137286002,0.050350810301980964,0.06043866062414541,0.4407,0.0068,0.0,10.048341043454762,OK,8.371166874046759,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,1.5,2.0,0.6399888524766335,0.04830174121266767,0.05691385358868481,0.3718,0.0547,1.0,13.249809145778565,OK,11.244869431998387,OK
A2_100_0_A,H1-1.00-REJ,1.0,episode,2.0,3.0,1.8140163786549885,0.09094289238140507,0.10588013133065238,0.10860000000000003,0.4088,1.0,19.94676363543829,OK,17.132736386489817,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,0.25,0.5,0.18303321767243308,0.03148092926476133,0.03925829600946319,0.0015,0.0,1.0,5.8140983111738755,OK,4.662281257146592,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,0.5,0.75,0.2093802182102127,0.030817756231160787,0.03787702349189759,0.032,0.0005,0.0,6.7941422029453875,OK,5.527895249081596,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,0.75,1.0,0.2391101551242767,0.030251009168488455,0.03656898442793741,0.1565,0.0,1.0,7.904204246295042,OK,6.538605292566042,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,1.0,1.5,0.5844413244385309,0.05766268934163897,0.06967109521194742,0.5495000000000001,0.0285,1.0,10.13551971146962,OK,8.388576678184744,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,1.5,2.0,0.7539829301851566,0.05503472292907666,0.06692830297403812,0.23299999999999998,0.1255,1.0,13.70013129995795,OK,11.265531870390184,OK
A2_100_0_A,H1-1.00-REJ,1.0,iid,2.0,3.0,2.1941301016090646,0.10286646134623864,0.11967651521672851,0.02749999999999997,0.5345,2.0,21.32988802077903,OK,18.333840166014184,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,0.25,0.5,0.08893134480029363,0.02739024848034262,0.03409893419628139,0.0002,0.0,1.0,3.2468250466627824,OK,2.6080388404043404,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,0.5,0.75,0.09502418485920783,0.02693635573710282,0.03329173975356069,0.012,0.0,1.0,3.5277298008178257,OK,2.8542871463797446,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,0.75,1.0,0.10136343088397803,0.026436017298156783,0.0324797694261455,0.0769,0.0,0.0,3.834292803668481,OK,3.120817440359743,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,1.0,1.5,0.22332205816500805,0.051695070081473435,0.06221180969563894,0.4664,0.0086,1.0,4.319987530978173,OK,3.5897052224903043,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,1.5,2.0,0.2528409325920994,0.049593674967813445,0.058928211881223436,0.37329999999999997,0.06480000000000001,2.0,5.098249580338511,OK,4.290660186698508,OK
A2_100_0_A,H1-1.00-REJ,0.75,block,2.0,3.0,0.6050051364832763,0.09404267540794792,0.1101545963683358,0.07100000000000006,0.4433,3.0,6.43330417662857,OK,5.492327659757886,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,0.25,0.5,0.08838486069835938,0.031676499884644875,0.03966607022594008,0.001,0.0,1.0,2.790234433104264,OK,2.2282232697848423,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,0.5,0.75,0.09440337489302653,0.031020488782983177,0.038374498122457676,0.0361,0.0001,0.0,3.04325878142878,OK,2.46005497170996,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,0.75,1.0,0.10070709495550068,0.030338125139333136,0.03711574991566069,0.1457,0.0007,1.0,3.3194897342200864,OK,2.7133250758597263,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,1.0,1.5,0.22164886475385237,0.058573286156276716,0.0714321513501257,0.5132,0.026600000000000002,1.0,3.784128897301086,OK,3.102928591180704,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,1.5,2.0,0.2509185402827694,0.055771859457513645,0.06669124578200372,0.25450000000000006,0.13019999999999998,2.0,4.499016936559489,OK,3.7623909606210777,OK
A2_100_0_A,H1-1.00-REJ,0.75,episode,2.0,3.0,0.6000574108952409,0.1041621767727233,0.11848902629880975,0.04949999999999999,0.49750000000000005,3.0,5.76079945222858,OK,5.064244594111147,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,0.25,0.5,0.09281300927888192,0.03858826627746775,0.047645665416037306,0.008,0.0,1.0,2.4052132482841495,OK,1.9479843227804203,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,0.5,0.75,0.09946900914510248,0.03740022317014305,0.04583779835476938,0.10300000000000001,0.001,1.0,2.659583304960317,OK,2.1700215262357343,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,0.75,1.0,0.10629745609245278,0.03619988594463455,0.044065940364159395,0.2775,0.0055,1.0,2.936403066435846,OK,2.41223618999196,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,1.0,1.5,0.2334874688355857,0.06921124973206044,0.08296279751526317,0.49599999999999994,0.08399999999999999,2.0,3.3735479382252542,OK,2.814363495790141,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,1.5,2.0,0.2659463380787417,0.06590474851189473,0.07575897888158817,0.1090000000000001,0.254,2.0,4.035313753313886,OK,3.5104266451956505,OK
A2_100_0_A,H1-1.00-REJ,0.75,iid,2.0,3.0,0.634138884458997,0.11656485123693222,0.12941408670933763,0.00649999999999995,0.5185,3.0,5.440223855903463,OK,4.900076186321701,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,0.25,0.5,0.023098016024309498,0.04583503106665871,0.0574688496003069,0.032,0.0,3.0,0.5039380466595001,OK,0.40192236637683015,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,0.5,0.75,0.022918530920984392,0.04429786940137648,0.054640406102026626,0.176,0.002,3.0,0.5173732107366825,OK,0.4194429096699986,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,0.75,1.0,0.022747814030072422,0.04260830746839131,0.05268680712457552,0.281,0.0233,3.0,0.5338821319515622,OK,0.4317554103494309,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,1.0,1.5,0.04495069981538402,0.0813022610459134,0.09700188755671815,0.40090000000000003,0.1595,5.0,0.552883760391353,OK,0.46340025898053594,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,1.5,2.0,0.04381325077290976,0.07576742336553488,0.08689052724435359,0.09750000000000003,0.26990000000000003,6.0,0.5782597431291236,OK,0.5042350663806897,OK
A2_100_0_A,H1-1.00-REJ,0.5,block,2.0,3.0,0.08301219100577506,0.13407722807673178,0.14906366611379313,0.012599999999999945,0.4206,10.5,0.6191371360859844,OK,0.556890845166821,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,0.25,0.5,0.022964864587480593,0.04963780272653369,0.062491823636032895,0.0527,0.0001,2.5,0.4626486936579249,OK,0.36748590857635033,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,0.5,0.75,0.02282399529568435,0.048023255449901686,0.0589093140815716,0.2284,0.0048,2.0,0.4752696392999546,OK,0.3874428967901411,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,0.75,1.0,0.0226531364445538,0.04593032809125905,0.05675642588581392,0.29359999999999997,0.037899999999999996,3.5,0.493206501802997,OK,0.39912901651222327,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,1.0,1.5,0.04469937872458207,0.08632779887331338,0.10371508764444146,0.34940000000000004,0.20989999999999998,5.5,0.5177866146011519,OK,0.4309824128753721,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,1.5,2.0,0.04361826611261688,0.07912324698301426,0.09221065954133295,0.06779999999999997,0.28820000000000007,5.0,0.5512699209877042,OK,0.47302845820189815,OK
A2_100_0_A,H1-1.00-REJ,0.5,episode,2.0,3.0,0.08220528405445582,0.13849729000043337,0.15119143660551376,0.007800000000000029,0.3701,12.0,0.5935515709671907,OK,0.5437165351430883,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,0.25,0.5,0.017550175676683488,0.06416623639118309,0.08152378458879475,0.1795,0.0,1.5,0.27351106537853626,OK,0.2152767534677937,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,0.5,0.75,0.017061784578693895,0.06079968098673208,0.07537851106656682,0.3695,0.0405,3.5,0.280622929294928,OK,0.22634812411758334,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,0.75,1.0,0.016481640638107753,0.057576381115500674,0.06958911692625536,0.266,0.1215,4.0,0.28625697410618567,OK,0.23684221565239286,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,1.0,1.5,0.031182335417318296,0.10621573272476531,0.1254056560669431,0.17149999999999999,0.358,4.5,0.2935754865818273,OK,0.2486517466219608,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,1.5,2.0,0.028975958944275737,0.09503196698261568,0.10537030438081518,0.010500000000000065,0.27449999999999997,9.5,0.30490749443896437,OK,0.27499169822604597,OK
A2_100_0_A,H1-1.00-REJ,0.5,iid,2.0,3.0,0.049312679295064,0.1592560275413875,0.15745499039003008,0.0004999999999999449,0.19400000000000006,20.5,0.3096440370663434,OK,0.3131858772650653,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,0.25,0.5,-0.03273739326021413,0.12489179829381303,0.1373603171585041,0.48000000000000004,0.4138,0.0,-0.26212604596498873,OK,-0.23833224862488844,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,0.5,0.75,-0.03200219561073342,0.10745802793148135,0.11558568510490058,0.02959999999999996,0.4369,0.0,-0.2978111196228079,OK,-0.2768698873194341,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,0.75,1.0,-0.03125754671695258,0.09246792200207105,0.09709404443035885,0.0037000000000000366,0.1079,0.0,-0.33803665141574707,OK,-0.3219306281897876,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,1.0,1.5,-0.06043364356058373,0.14755791264171708,0.1499317012353797,0.0010999999999999899,0.03600000000000003,0.0,-0.40955881306969727,OK,-0.4030744870006389,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,1.5,2.0,-0.057512411502670724,0.10814986822796979,0.10548408169748946,9.999999999998899e-05,0.0039000000000000146,0.0,-0.5317843881366545,OK,-0.5452236069856171,OK
A2_100_0_A,H1-1.00-REJ,0.25,block,2.0,3.0,-0.10647747232727628,0.13557606063351357,0.12448305083622446,0.0,0.0012999999999999678,1.0,-0.7853707493028876,OK,-0.8553571880830818,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,0.25,0.5,-0.03256899283477266,0.12526230964753024,0.1388919450262211,0.47839999999999994,0.41709999999999997,0.0,-0.2600063253377415,OK,-0.23449158861317718,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,0.5,0.75,-0.03183901415736656,0.10773236652447649,0.11670378290022088,0.03080000000000005,0.42890000000000006,0.0,-0.2955380558741632,OK,-0.2728190412181258,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,0.75,1.0,-0.031119755506962277,0.0927191863100435,0.09790509435832373,0.005099999999999993,0.10859999999999992,0.0,-0.33563447594223905,OK,-0.3178563455857241,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,1.0,1.5,-0.060115444027195764,0.1475311973483462,0.1505774914101381,0.0009000000000000119,0.03810000000000002,0.0,-0.4074761481481981,OK,-0.3992326041842154,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,1.5,2.0,-0.057227659084196913,0.10793938083905052,0.10496977262576779,9.999999999998899e-05,0.005800000000000027,0.0,-0.530183318074889,OK,-0.5451822715499411,OK
A2_100_0_A,H1-1.00-REJ,0.25,episode,2.0,3.0,-0.10601833177309677,0.1355415720474804,0.12278167047933741,0.0,0.0010999999999999899,1.0,-0.7821831351930786,OK,-0.8634703482955,OK
