n_paths,seed,max_dd_p5,max_dd_p25,max_dd_p50,max_dd_p75,max_dd_p90,max_dd_p95,max_dd_p99,cagr_p5,cagr_p25,cagr_p50,cagr_p75,cagr_p90,cagr_p95,cagr_p99,terminal_p5,terminal_p25,terminal_p50,terminal_p75,terminal_p90,terminal_p95,terminal_p99,min_eq_p5,min_eq_p25,min_eq_p50,min_eq_p75,min_eq_p90,min_eq_p95,min_eq_p99,dur_p50,dur_p95,time_under_water_p50,time_under_water_p95,exp_cagr,median_cagr,exp_max_dd,median_terminal,P_dd_ge_5,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_25,P_dd_ge_30,P_terminal_below_1,P_cagr_below_0,P_cagr_below_10,P_cagr_below_25,P_cagr_below_50,P_technical_ruin,P_below_90,P_below_80,P_below_75,P_below_50,insolvent,alloc_id,heat_id,f_pct,edge,scheme,block_p95_E5,block_p99_E5,block_p95_E10,block_p99_E10,block_p95_E15,block_p99_E15,block_p95_E20,block_p99_E20,block_p95_E25,block_p99_E25,block_p95_E30,block_p99_E30,episode_p95_E5,episode_p99_E5,episode_p95_E10,episode_p99_E10,episode_p95_E15,episode_p99_E15,episode_p95_E20,episode_p99_E20,episode_p95_E25,episode_p99_E25,episode_p95_E30,episode_p99_E30
10000,20260815,0.02074035939490957,0.02727141202148451,0.03345304627761201,0.04169738664119703,0.05196191566426583,0.059543412002869056,0.07544234776816768,0.022880462166280757,0.045111947111094564,0.0609640821956442,0.07766250517567858,0.09174405041125352,0.10063305452290688,0.11680167737662973,1.0669504896210935,1.1347328026756973,1.1847369332006283,1.2389387636489617,1.285880401412355,1.3160998995641227,1.3722453157568184,0.96631358682138,0.9850346747374599,0.9940577118806071,0.9993599991729851,1.0000116678923225,1.0016018429614775,1.00400811245414,179.0,435.0,694.0,797.0,0.061336939919373674,0.0609640821956442,0.035836456225173605,1.1847369332006283,0.1183,0.0007,0.0,0.0,0.0,0.0,0.0041,0.0041,0.947,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,A3_0_100_B,H0,0.25,0.75,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.03064714216352465,0.04532533208455436,0.06137139965143336,0.08220693631429159,0.10384921057338521,0.11921560174577452,0.14735879991025616,-0.03431798397889118,-0.0164640983682795,-0.004026832233311406,0.009074774235036553,0.020365403397969554,0.027143379996533556,0.039263691360024056,0.9048071679993451,0.9535575861926875,0.9885080300264419,1.026216018362232,1.0594526856762314,1.079737677401946,1.1166380918335133,0.8912322683561109,0.9333956064860781,0.9599998245595389,0.9813885198067527,0.9937020496025134,0.9982743653570434,1.0006533897178254,599.0,885.0,842.5,886.0,-0.003821730523633315,-0.004026832233311406,0.06618761680005146,0.9885080300264419,0.6714,0.121,0.0088,0.0003,0.0,0.0,0.5894,0.5894,1.0,1.0,1.0,0.0,0.0723,0.0003,0.0,0.0,0.0,A3_0_100_B,H0,0.25,0.5,block,False,False,False,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.12013625845546268,0.1549639384271022,0.17993399374096664,0.203669773692813,0.22535106514658637,0.23904731677644034,0.26459069564662624,-0.08966709224462166,-0.0749606823087755,-0.06505597593466605,-0.05492927367750525,-0.045907609178623396,-0.0409419521778874,-0.03180237376554699,0.7640563746199718,0.7999499389352988,0.8247317938475034,0.8505802598155895,0.8740473226678985,0.8871418284069844,0.9115755067860211,0.7623694724276624,0.7979018572271126,0.8223332536353567,0.8477328715257869,0.8702620191485436,0.8833719378994737,0.9081786398396926,879.0,889.0,883.0,889.0,-0.0650249312131341,-0.06505597593466605,0.17955979270300151,0.8247317938475034,1.0,0.9869,0.7904,0.2846,0.026,0.0002,1.0,1.0,1.0,1.0,1.0,0.0,0.9829,0.2685,0.0237,0.0,0.0,A3_0_100_B,H0,0.25,0.25,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
10000,20260815,0.03512688589074362,0.0449875651122099,0.05364809182298265,0.0646842680881025,0.07761880737144713,0.08712249299654815,0.10633817060534141,0.17128573086053384,0.2309101547322337,0.2749971981271788,0.32207803414108266,0.36337880331592026,0.39084340277585977,0.4392978383616883,1.5728632052384748,1.81326615222402,2.005583440561084,2.225112136767242,2.430083800278824,2.5729625521096184,2.8381602309910483,0.9595445734224736,0.9821910931023874,0.995023456035206,1.0,1.0026922095726696,1.006302338158961,1.0116540521022024,97.5,214.0,602.0,695.0,0.277360604535182,0.2749971981271788,0.05638327751808915,2.005583440561084,0.6065,0.0177,0.0008,0.0,0.0,0.0,0.0,0.0,0.0021,0.3516,0.9988,0.0,0.001,0.0,0.0,0.0,0.0,A3_0_100_B,H0,0.5,1.0,block,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.04124189059999516,0.05403644588677165,0.06617820115349085,0.08212524968691648,0.101721705354513,0.11628058531450418,0.14571300274327773,0.04516150773637354,0.09103320973186407,0.1244298118155146,0.1600377426431615,0.19059450929735564,0.2100083197890732,0.2458126924227684,1.1348869553383927,1.2834834959741874,1.3992661505067496,1.5299816393534709,1.648285640670835,1.7264529065938214,1.8768650226343186,0.9333243645082657,0.9699819053607186,0.987827777776781,0.9986277067230774,1.0000227568378968,1.0032036859229552,1.0080162249082798,181.0,440.0499999999993,695.0,798.0,0.1257700617240108,0.1244298118155146,0.07060702196032444,1.3992661505067496,0.8266,0.108,0.0083,0.0007,0.0,0.0,0.0044,0.0044,0.3124,0.9919,1.0,0.0,0.012,0.0001,0.0,0.0,0.0,A3_0_100_B,H0,0.5,0.75,block,False,False,False,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.0606290106302278,0.08929189513327902,0.11985627141603727,0.1587798410200283,0.19836896074203547,0.2256958828016999,0.27448816069592724,-0.06819698890299869,-0.03337931626079371,-0.008758554204854996,0.017472943531242846,0.040406177632119844,0.054248666403233885,0.07944910886798649,0.816819574689438,0.9073288467587192,0.9751146830627857,1.0508722885316,1.1201581086421728,1.1633823530549225,1.2448316733136762,0.7925642824382514,0.8697578085934999,0.9204168168107933,0.9623284744143231,0.9869971231350793,0.9963820975839958,1.0011316528632437,603.0,885.0,843.0,886.0,-0.00801872799854674,-0.008758554204854996,0.12814784500423657,0.9751146830627857,0.9851,0.6572,0.2962,0.097,0.0246,0.004,0.594,0.594,0.9971,1.0,1.0,0.0,0.3893,0.0603,0.0146,0.0,0.0,A3_0_100_B,H0,0.5,0.5,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
10000,20260815,0.2267722995896724,0.286894604086592,0.32850281652259106,0.36696783632351015,0.40093787676214254,0.42198890082202345,0.4600938158840221,-0.1718046121360675,-0.14479553889643582,-0.12634616125584552,-0.10728076296147118,-0.09012624863020723,-0.08061801391119369,-0.06294853227354044,0.5827523341779232,0.6388637532522936,0.6791432280896437,0.7224675639169741,0.7629529465129739,0.7860152307931804,0.8300683144125216,0.5800910267453947,0.6355944603919872,0.6752261598150006,0.7176446940569029,0.7563626656893783,0.7793867101331018,0.823692746950454,879.0,889.0,883.0,889.0,-0.1260745203913531,-0.12634616125584552,0.32658351277434305,0.6791432280896437,1.0,0.9999,0.9975,0.9824,0.8966,0.679,1.0,1.0,1.0,1.0,1.0,0.0,0.9997,0.977,0.8791,0.001,0.0,A3_0_100_B,H0,0.5,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.0524042330628214,0.06697307454347191,0.07972126804450608,0.09587035296055242,0.11457459061037237,0.1284238789346399,0.15591599877216844,0.26476633861272114,0.36257817121360325,0.4364004574934012,0.5163970665761612,0.5881466340538877,0.6359923693447915,0.7222658013231124,1.9598269658003786,2.4259981491434677,2.821824481788801,3.2957556945836375,3.7624374846898845,4.096338131492753,4.74602824288029,0.9396323171797244,0.9731274733853346,0.9925029492814774,1.0,1.0039835933717862,1.0094535072384414,1.0174810781533037,98.0,215.0,603.0,696.0,0.44177221873696615,0.4364004574934012,0.0836156464532843,2.821824481788801,0.9727,0.2065,0.0152,0.0014,0.0,0.0,0.0,0.0,0.0003,0.0376,0.7053,0.0,0.007,0.0,0.0,0.0,0.0,A3_0_100_B,H0,0.75,1.0,block,False,False,False,False,True,False,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.061462299247040254,0.08030416077656748,0.09812607903891067,0.12126179035146342,0.14945744567204766,0.17017590648432368,0.2118418031544129,0.06671814468720756,0.1378371603648394,0.19037848231570653,0.2474691580136979,0.29699497763427474,0.3284567265455273,0.3881921971460717,1.2032360985218689,1.4475932810431127,1.6474290637092797,1.8840225611487853,2.106308408017696,2.2560037735919045,2.5589379947123567,0.9005501910031772,0.9551831689105228,0.9815395146836556,0.9977462981221153,1.0,1.0048055288844326,1.0120243373624198,182.0,444.0,696.0,800.0,0.1934099932976035,0.19037848231570653,0.10433669867548859,1.6474290637092797,0.9951,0.4761,0.0979,0.0165,0.0024,0.0002,0.0047,0.0047,0.1165,0.7608,0.9998,0.0,0.0492,0.0018,0.0003,0.0,0.0,A3_0_100_B,H0,0.75,0.75,block,False,False,False,False,False,False,True,False,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.09010954032963046,0.13185496175531858,0.17559660724252338,0.23016236886407793,0.2843945426006666,0.32040989024132716,0.38393247187624613,-0.10156844993951727,-0.050729897944771396,-0.014197499046697426,0.025227250055927075,0.06001962501996733,0.08129697440192263,0.12054455204593467,0.7357894545011038,0.8614519222699105,0.9598660949507832,1.073977722209583,1.181718336327967,1.250945786604455,1.3854607151874845,0.7033894856637145,0.8091724261019853,0.8812866609028278,0.942846179322381,0.9800129593213511,0.9942701906567889,1.0016974792948656,608.0,885.0,844.0,886.0,-0.012587310098778367,-0.014197499046697426,0.1861437967276686,0.9598660949507832,0.9999,0.9117,0.6406,0.3745,0.1819,0.0771,0.6009,0.6009,0.9773,1.0,1.0,0.0,0.576,0.2248,0.1108,0.0001,0.0,A3_0_100_B,H0,0.75,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.3212986142162189,0.39908605311945206,0.4509733985584484,0.49761976712902956,0.5375587335022525,0.5617362012888737,0.6044051745034716,-0.24707383141377884,-0.20983776230288367,-0.18406197670355412,-0.1571526042572082,-0.13271065625715334,-0.11899575476081528,-0.09343845494218607,0.44355356746208835,0.5093297034437553,0.5583853013157032,0.6127751545737739,0.6650667161094207,0.6956399364809925,0.7550238916110499,0.4406423158629833,0.5054864242926553,0.5536037269499849,0.6066666628717239,0.6565387968497716,0.6867664996486637,0.7460634906969907,879.0,889.0,883.0,889.0,-0.18337577828734047,-0.18406197670355412,0.4470197571958314,0.5583853013157032,1.0,1.0,0.9999,0.9989,0.9939,0.9738,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9983,0.9908,0.2276,0.0,A3_0_100_B,H0,0.75,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.06948785720042695,0.08861960831518184,0.10521725440008889,0.1262136447753302,0.1504005449882133,0.16837388092764652,0.2035492827938352,0.3639118122948622,0.5061559601450585,0.615908617507973,0.736742648080604,0.8467269495716869,0.9209405763080176,1.0572902640109254,2.4328062718491537,3.2323959797691444,3.953928113403955,4.8612050329045315,5.7960830139610415,6.4886045100877885,7.897024934050814,0.9195297250151625,0.9641071264680189,0.9897957985272037,1.0,1.005230417053017,1.012604676317922,1.023308104204405,99.0,217.0,604.0,697.0,0.6259244367861736,0.615908617507973,0.11022302621821141,3.953928113403955,0.9998,0.5801,0.102,0.0124,0.0018,0.0003,0.0,0.0,0.0,0.0064,0.2376,0.0,0.0225,0.0008,0.0001,0.0,0.0,A3_0_100_B,H0,1.0,1.0,block,False,False,False,False,False,False,True,False,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.08133925822339318,0.10605900725704985,0.12930213877391605,0.1590829738568612,0.19520577506845982,0.22134389538379304,0.2737553898987517,0.08763453598392713,0.18530303834616502,0.25873685398865653,0.3400436500487567,0.41143047686306555,0.4571826580976396,0.5450070269268475,1.272063594755817,1.6273875482238669,1.9331818072086706,2.312830031581499,2.6835713828746712,2.940360826116494,3.4770296300484125,0.8682697358403764,0.9404394866373389,0.9751968594356905,0.9967300569724493,1.0,1.0063058639787263,1.0160324498165598,184.0,448.0,698.0,801.0,0.2643682805313092,0.25873685398865653,0.13704933930693075,1.9331818072086706,1.0,0.8103,0.3157,0.0864,0.0208,0.0044,0.005,0.005,0.0631,0.47,0.9743,0.0,0.1027,0.0098,0.0023,0.0,0.0,A3_0_100_B,H0,1.0,0.75,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
10000,20260815,0.11897052946711202,0.17290977164489355,0.22865555540740795,0.29645701396455976,0.3623232141279994,0.40496725448916054,0.47794786479643603,-0.13455386821703935,-0.06849569072087416,-0.020322462057096757,0.032251820797245534,0.07936467927622626,0.10840649397892052,0.16253617251223704,0.6610258151138023,0.816069727461256,0.9428809871484158,1.0951920019319705,1.2445527704797452,1.3429025734968447,1.5394400103986,0.6231804213571409,0.7513613189628829,0.8424503732746838,0.9226781030571669,0.9723918956912818,0.9919846604470636,1.0022346597044856,612.5,885.0,844.0,886.0,-0.017523399680070644,-0.020322462057096757,0.24042290430909508,0.9428809871484158,1.0,0.9831,0.8462,0.6233,0.409,0.2394,0.6078,0.6078,0.9386,0.9996,1.0,0.0,0.6806,0.3742,0.2464,0.0036,0.0,A3_0_100_B,H0,1.0,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.40500997577080755,0.4943324397924157,0.5517691513827672,0.6019198495985939,0.6436258768861332,0.6682564396421342,0.7108118539363656,-0.3158855858828584,-0.270373797895167,-0.23839094981614084,-0.20463946737474487,-0.17369969258767562,-0.15639167298822979,-0.12327268450579648,0.33706321974451553,0.40535802408221727,0.4583644113603308,0.5189872488515105,0.5789406703377833,0.6143612446262406,0.6860097728985354,0.33402296360000533,0.40129686560131905,0.4531995029501241,0.512086501300922,0.5692355970795024,0.6043457014179673,0.6748866305415094,879.0,889.0,883.0,889.0,-0.23714371660745165,-0.23839094981614084,0.5457198482915162,0.4583644113603308,1.0,1.0,1.0,0.9999,0.9996,0.9961,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9997,0.999,0.7055,0.0,A3_0_100_B,H0,1.0,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.10283064483872172,0.13090581070402144,0.15489762429996046,0.18479664241492105,0.21859197555052495,0.24376989184327214,0.29200597965131825,0.578215810521095,0.8322157952765127,1.0361508787652058,1.2672593628094684,1.485156465501338,1.6355994696891052,1.92160868273996,3.6954348623584328,5.666570896709496,7.666798617558781,10.431946695147106,13.568334618565478,16.056361981163356,21.568328373914998,0.8798888862964503,0.9455289384959078,0.9846203191590802,1.0,1.00742693208098,1.018907014476883,1.0349621563066074,100.0,220.0,605.0,699.0,1.062423740212326,1.0361508787652058,0.16160634247696418,7.666798617558781,1.0,0.9705,0.5541,0.1681,0.0405,0.008,0.0,0.0,0.0,0.0009,0.0258,0.0,0.0752,0.0058,0.0016,0.0,0.0,A3_0_100_B,H0,1.5,1.0,block,False,False,False,False,False,False,False,False,True,False,True,True,,,,,,,,,,,,
10000,20260815,0.12038940732802586,0.15610139944479173,0.1892897298113182,0.23127211826910005,0.28091985679579334,0.316258092616142,0.38558552616615654,0.12721883429781478,0.2821717403776344,0.402932676189784,0.5410125959187497,0.6665661791261326,0.7474291169548435,0.9080662901109167,1.409231358731971,2.0380820161129907,2.6375475800305623,3.451340575026332,4.319473384997063,4.947382524465167,6.36480857312073,0.8057801589590198,0.9101487978292024,0.961903575460806,0.9943233834457703,1.0,1.0094407187296957,1.0240486747248396,187.0,456.0,700.0,803.0,0.4166893463997634,0.402932676189784,0.19951759078308773,2.6375475800305623,1.0,0.9941,0.7903,0.4273,0.1742,0.0684,0.0062,0.0062,0.0373,0.1912,0.6851,0.0,0.212,0.044,0.0202,0.0001,0.0,A3_0_100_B,H0,1.5,0.75,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.17492993471443335,0.25069460383261466,0.32677866232742325,0.414612679469965,0.49656242868932526,0.5460045879712835,0.6279301329046689,-0.19893197278610733,-0.10521095523176419,-0.03460669208998163,0.04413756603577207,0.11631637287108895,0.16204798214695204,0.24914145037206487,0.5297272053132412,0.7272763380294196,0.9040324886260322,1.1317048810652346,1.3705378386422606,1.5375888579967467,1.8912664805611121,0.4858649003481472,0.6443026641303373,0.7670028414009348,0.8815363194522372,0.9556615203798849,0.9861112659932414,1.0031736276527228,621.0,886.0,846.0,886.0,-0.028479851124815877,-0.03460669208998163,0.33874439584213806,0.9040324886260322,1.0,0.9999,0.9811,0.8965,0.7525,0.5854,0.6207,0.6207,0.8756,0.9901,1.0,0.0,0.7905,0.5751,0.4639,0.0607,0.0,A3_0_100_B,H0,1.5,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.5446725693111885,0.6436018840730321,0.7026264798527655,0.7514017586960352,0.789566953182351,0.8110519828537651,0.8463383116778632,-0.43626659722803596,-0.3790177576287129,-0.3374931613717474,-0.2928416061164947,-0.2510661177545265,-0.22719033713365083,-0.18097896715767295,0.193610227916504,0.2554209980225815,0.30745646287077466,0.3706183995317529,0.43684964602770465,0.47794033318467455,0.5644504748589347,0.19086330455604889,0.2517029293342033,0.30229831186081924,0.36327300227994086,0.42609425040261023,0.4661181801245484,0.5501476722551345,879.0,889.0,883.0,889.0,-0.3348831366165396,-0.3374931613717474,0.6930173392864534,0.30745646287077466,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999,0.9999,0.9746,0.0,A3_0_100_B,H0,1.5,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.13518848810424372,0.171996269441405,0.20261360295190173,0.2404169006441318,0.2826432889715216,0.31380908099770655,0.37290011864276196,0.8169480072616356,1.2147379026152962,1.5490589446028828,1.942255957465163,2.3241390340818504,2.594679686326733,3.1236060346377488,5.5323557367541705,9.754546385067423,14.591902651023013,22.007846583868105,31.217434184214273,39.06059931337216,57.878478575136995,0.8404881461954883,0.9268739071347684,0.9791902411454158,1.0,1.0091454180434363,1.025209352635844,1.04661620840881,102.0,224.0,607.0,701.0,1.6071265830049062,1.5490589446028828,0.2106183923964034,14.591902651023013,1.0,0.9997,0.8856,0.5202,0.2062,0.0688,0.0,0.0,0.0,0.0003,0.0051,0.0,0.1457,0.0199,0.0072,0.0,0.0,A3_0_100_B,H0,2.0,1.0,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.15860295446283829,0.20418847118290712,0.24640714441671163,0.29857539866750804,0.3587722256342518,0.40176027292850064,0.4821000699118986,0.16312418015246385,0.38101029672356546,0.5570361873659333,0.7646506989640902,0.9582513020841027,1.085609303090988,1.3454353581150866,1.5416715473278852,2.521196819090079,3.555142718751199,5.0883421936907824,6.856200413933839,8.212430003561552,11.495784599746843,0.7455253529594847,0.8799629971415276,0.9481715762943439,0.9918794349621138,1.0,1.012579583836479,1.0317368030251444,190.5,463.0499999999993,702.0,806.0,0.5836351152877316,0.5570361873659333,0.2582061454389341,3.555142718751199,1.0,1.0,0.9661,0.7718,0.4816,0.2451,0.0071,0.0071,0.028,0.1073,0.4146,0.0,0.3136,0.0993,0.0533,0.001,0.0,A3_0_100_B,H0,2.0,0.75,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.22874519786305605,0.32403703536833955,0.41503313110989226,0.5162390206477168,0.6055899448268839,0.6564357067885728,0.7371747457289499,-0.2610782212000031,-0.14326168745565163,-0.051702964183116096,0.05292574692528651,0.1513967352708783,0.21503769763592046,0.3381538660197935,0.42032809726007936,0.6421515901314921,0.8589247718290802,1.159205328185136,1.497561040320282,1.7470888754189569,2.3034990310255776,0.3758295516537812,0.5481647195017494,0.6938084119409389,0.83833399595192,0.937579343388543,0.9809386948202147,1.0033113029115122,633.0,886.0,846.5,887.0,-0.04084778688211377,-0.051702964183116096,0.4247973420401082,0.8589247718290802,1.0,1.0,0.998,0.9788,0.916,0.8107,0.6362,0.6362,0.8316,0.9685,0.9991,0.0,0.847,0.6867,0.6031,0.1758,0.0,A3_0_100_B,H0,2.0,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.6530121131211688,0.7500899753939565,0.8038673603532456,0.8456911509531599,0.8766249283165859,0.8933110684535946,0.9189701236057016,-0.5368252002328688,-0.4726336998566012,-0.4249657380899792,-0.3726047551717269,-0.32247597191912275,-0.2933443367991498,-0.23608244416848911,0.11027983322754721,0.15994319133848028,0.20493726091282577,0.2630501280442255,0.32784496540271707,0.36986414083487973,0.46235556893623003,0.10823407911585865,0.15684748006158392,0.2003762199328472,0.2563046979039788,0.3172544878949012,0.3575091196018651,0.4468235894252765,880.0,889.0,883.0,889.0,-0.4207942870711533,-0.4249657380899792,0.7921994155713334,0.20493726091282577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9957,0.0,A3_0_100_B,H0,2.0,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.1982681177119097,0.2502381681973414,0.29216179736671427,0.3434214636971826,0.3995221895740509,0.43823144993913005,0.5103151568213393,1.364150407618844,2.1788525414925926,2.9226119217851982,3.861248733648005,4.835917990815217,5.5477367555220605,7.03250341169256,11.760509595990094,27.466223522132545,50.15916276920585,92.73663295812327,156.52692546839955,217.65422871572758,390.8654912080415,0.7644956688809227,0.8888869470980452,0.96809265689271,1.0,1.0135798343589253,1.0370878615913537,1.069924312613215,105.0,231.0,610.5,706.0,3.12389799080175,2.9226119217851982,0.3018525207076821,50.15916276920585,1.0,1.0,0.9997,0.9454,0.7509,0.4528,0.0,0.0,0.0,0.0,0.0009,0.0,0.2703,0.0715,0.0407,0.0011,0.0,A3_0_100_B,H0,3.0,1.0,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.2317329575919604,0.29454823149227516,0.3520641246598173,0.42009241204690523,0.4948328436520283,0.5472509220908376,0.6383911040249765,0.22200703550351017,0.5807275539520027,0.8916833691978524,1.2840973763897305,1.6716870119184108,1.9338673573193192,2.4972460853314695,1.7759490971939011,3.712307489511314,6.209511238201151,10.655417755505797,16.694211281487625,21.82858216601601,36.10380559592527,0.6323584863311483,0.8178879801163207,0.9180552807320783,0.9864015958134988,1.0,1.0184652530011067,1.0476002333769894,198.0,487.0,709.0,813.0,0.9649917391963214,0.8916833691978524,0.36494375860086814,6.209511238201151,1.0,1.0,0.9999,0.9904,0.9083,0.7287,0.0095,0.0095,0.0234,0.0587,0.1894,0.0,0.4433,0.2137,0.1453,0.0131,0.0,A3_0_100_B,H0,3.0,0.75,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.3291345908171132,0.4547077537345248,0.5652187634709105,0.6763022284880269,0.7634962429044936,0.8081062965334612,0.8726058048968501,-0.3776345557102575,-0.22186795556807748,-0.09356791360965172,0.06177544264163465,0.21423053974573028,0.3163618587970361,0.5168011899621315,0.2570541538234156,0.48743007709716,0.7547150764998005,1.187334144100368,1.7437662865679027,2.197664134054106,3.298273350480683,0.21848229729311985,0.38816086935674377,0.5560195070676175,0.7482024113104356,0.8967642690222278,0.9640410382891353,1.0021888335706135,653.5,886.0,849.0,887.0,-0.06962764117903987,-0.09356791360965172,0.5658658170041249,0.7547150764998005,1.0,1.0,1.0,0.9997,0.9938,0.9732,0.6625,0.6625,0.7981,0.921,0.9889,0.0,0.9029,0.8079,0.7513,0.4153,0.0,A3_0_100_B,H0,3.0,0.5,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.8018299715531538,0.879412096944431,0.9164565280063957,0.9419113825100995,0.958595063067742,0.966760986663203,0.9780763908704659,-0.6896637758974069,-0.6225488218940127,-0.5698086734339618,-0.5092004926090195,-0.4484697684465696,-0.41284487611140347,-0.33897475155033624,0.03501935654011006,0.0613591649850723,0.0892463896384045,0.130186780133648,0.18184524393395313,0.2175562917646549,0.30549094144873384,0.03396167421565943,0.0595840585949192,0.08637392337102145,0.1251823915845872,0.17290065643826458,0.20673414477995683,0.2911822821376438,880.0,889.0,883.0,889.0,-0.5623658263858562,-0.5698086734339618,0.9043012090246993,0.0892463896384045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9997,0.0,A3_0_100_B,H0,3.0,0.25,block,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,
10000,20260815,0.015526385355161609,0.019673864014360404,0.0238036970121605,0.028841837411636442,0.03527310746462868,0.039136756056209095,0.04929991192395737,0.06597045801480023,0.08793315988273986,0.10294311320111083,0.11854949437326262,0.13270542038442057,0.1411369244392268,0.15751064830040254,1.200821752708747,1.2730643408549769,1.3240282226616458,1.3784062657699858,1.428969572375218,1.4596515596555886,1.5204533317890399,0.9826701828412564,0.9931952207879738,0.9977534848454127,1.0,1.0011342339484086,1.003028871267829,1.0058270260511013,100.0,216.0,607.0,701.0,0.1032632942842366,0.10294311320111083,0.025159130544763344,1.3240282226616458,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A3_0_100_B,H1-1.00-REJ,0.25,1.0,block,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.017951909316337843,0.023581741121134286,0.02891888473329708,0.036664149610066886,0.0452813934365948,0.05139117667505376,0.06671530368208467,0.01601093602979226,0.03430019285889768,0.04645889201543896,0.05905532070428593,0.07067459821621716,0.07707831176816637,0.08978624943806254,1.046552552249777,1.101429050489481,1.1389271546885644,1.1786414687556128,1.2160644404917174,1.2370158191180942,1.2792858613681157,0.9706250081326201,0.9876630160697221,0.9947461949264931,0.9991691801778961,1.0,1.0014782270168479,1.0038682040051803,186.5,461.0,705.0,806.0,0.046612883155806785,0.04645889201543896,0.031171879797584057,1.1389271546885644,0.0601,0.0002,0.0,0.0,0.0,0.0,0.0056,0.0056,0.9987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A3_0_100_B,H1-1.00-REJ,0.25,0.75,block,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
10000,20260815,0.02649054276697934,0.04008000944358399,0.05473368610808313,0.07357954232682788,0.09350064941641441,0.10541448946613526,0.13041484560084737,-0.03169572662165014,-0.0171327052051089,-0.0072247024278654925,0.0029331915737225156,0.012208781697103691,0.017181752843395334,0.027048392521846723,0.9118631693069207,0.951701856225378,0.9794432938319801,1.0084253892325608,1.0353726308023943,1.0500109950722856,1.0794516691897034,0.9022321686833045,0.9378774072318681,0.9603675096662365,0.9799669013827158,0.9921208412614719,0.9966561268538755,1.000128443151876,660.0,886.0,852.0,887.0,-0.007170649423388276,-0.0072247024278654925,0.05899802841729007,0.9794432938319801,0.5806,0.0696,0.002,0.0,0.0,0.0,0.6849,0.6849,1.0,1.0,1.0,0.0,0.0443,0.0,0.0,0.0,0.0,A3_0_100_B,H1-1.00-REJ,0.25,0.5,block,False,False,False,False,True,True,True,True,True,True,True,True,,,,,,,,,,,,
