alloc_id,heat_id,f_pct,edge,scheme,p95_dd_ci_lo,p95_dd_ci_hi,p99_dd_ci_lo,p99_dd_ci_hi,median_cagr_ci_lo,median_cagr_ci_hi
A0_50_50,H1-1.00-REJ,1.0,0.5,block,0.22775210496836817,0.23269512764149847,0.2796306261566987,0.2909196592830641,0.02522675646724027,0.02788303750526235
A0_50_50,H1-1.00-REJ,1.0,0.25,block,0.5750980978364173,0.5782776549844939,0.608809602958433,0.6166259863005247,-0.20451107657949033,-0.20298632161112307
A0_50_50,H1-1.00-REJ,1.5,1.0,block,0.11160467556544136,0.11358347179371998,0.13222200764538503,0.13771660155516544,1.207914379732155,1.2187221669504251
A0_50_50,H1-1.00-REJ,1.5,0.75,block,0.1506768977643291,0.15395731825308326,0.1826948213861791,0.1922017474759222,0.5124354942381537,0.5194760188040934
A0_50_50,H1-1.00-REJ,1.5,0.5,block,0.32419423031478306,0.3308735981849488,0.39216804979873365,0.40646639624556496,0.03573995380657421,0.03978886843709607
A0_50_50,H1-1.00-REJ,1.5,0.25,block,0.7244966020222242,0.7275670041075875,0.7566487982558077,0.7639714343161664,-0.2916203659052645,-0.28959365406738435
A0_50_50,H1-1.00-REJ,2.0,1.0,block,0.14680357816836928,0.14922292411120006,0.17316474883703106,0.18037684623486902,1.8568389792823112,1.8756925785772223
A0_50_50,H1-1.00-REJ,2.0,0.75,block,0.19712473882402196,0.20080001704020795,0.2375076248196757,0.24897292078474959,0.7286294265816189,0.7393759406502773
A0_50_50,H1-1.00-REJ,2.0,0.5,block,0.41040245581953405,0.41757076679471156,0.4884854455331713,0.505214484482,0.044957922316549416,0.050283561006393904
A0_50_50,H1-1.00-REJ,2.0,0.25,block,0.8220127955698238,0.8246304292606849,0.8491703227595605,0.8552421098435962,-0.36986638091129365,-0.36742926567393336
A0_50_50,H1-1.00-REJ,3.0,1.0,block,0.21375980724772023,0.21757038735833648,0.25149506756601175,0.2610327874332516,3.7364290062652086,3.7847198661168666
A0_50_50,H1-1.00-REJ,3.0,0.75,block,0.28365106316878336,0.2893049663489547,0.338567854443013,0.3532197755728394,1.242737575242836,1.264199248764806
A0_50_50,H1-1.00-REJ,3.0,0.5,block,0.554906813080142,0.5639043097038988,0.6411424998381758,0.6600357072854888,0.05864397893281807,0.06661509824259641
A0_50_50,H1-1.00-REJ,3.0,0.25,block,0.9265178883941833,0.9280603277284011,0.9426150132439317,0.9461117862519992,-0.5030026332471952,-0.5000295919635345
A1_70_30,H0,0.25,1.0,block,0.024180064425603734,0.02484668990184239,0.02871168967176198,0.030048144182664663,0.15032222668719125,0.15129173554952569
A1_70_30,H0,0.25,0.75,block,0.031456626902356184,0.032153695452563226,0.03837943228442829,0.040694769532739865,0.07849073303582821,0.07926302676528313
A1_70_30,H0,0.25,0.5,block,0.06282362191271451,0.06446230274565962,0.07901303497749625,0.08276657127011079,0.010995505195216953,0.011640923957230997
A1_70_30,H0,0.25,0.25,block,0.18981760423137303,0.19186136910028048,0.2072328186132276,0.2125839159597425,-0.05237628098734046,-0.051821448476553345
A1_70_30,H0,0.5,1.0,block,0.04793466384215229,0.049261710549940774,0.056805663462459195,0.05940029902677911,0.3219978724927034,0.3242201290197307
A1_70_30,H0,0.5,0.75,block,0.062164582365441985,0.06354387867508994,0.07570029858909844,0.07997049608963772,0.1623894336008033,0.16406448716020902
A1_70_30,H0,0.5,0.5,block,0.12241985758955368,0.12555835309769756,0.15241371587015543,0.1597860480132458,0.021652433323962793,0.02297663754027985
A1_70_30,H0,0.5,0.25,block,0.34430575649702194,0.34761271054638937,0.3722108284667237,0.38072914475362546,-0.10228566045101646,-0.10119874566583954
A1_70_30,H0,0.75,1.0,block,0.07133123235091766,0.07320759581328401,0.08421606177036255,0.0882046093507396,0.5177623615550944,0.521729627263609
A1_70_30,H0,0.75,0.75,block,0.09220272619880984,0.09417344108493395,0.11168308660167837,0.11796340362040442,0.2520169269784481,0.2547172040439167
A1_70_30,H0,0.75,0.5,block,0.17904302882852763,0.18324002653389151,0.22101548520890132,0.23110286913652903,0.031974945292346194,0.03394072926522038
A1_70_30,H0,0.75,0.25,block,0.4698582288405558,0.47386643615353263,0.5034058315269221,0.5135640078979271,-0.1498276608149071,-0.14826506444181758
A1_70_30,H0,1.0,1.0,block,0.09434001669895535,0.0967342407175008,0.1111029471752609,0.11609460856319125,0.7409508909265821,0.7471552268584882
A1_70_30,H0,1.0,0.75,block,0.12157522004080532,0.12412382462222252,0.14700010092731333,0.15493129044441148,0.3477365382836455,0.3516061594417027
A1_70_30,H0,1.0,0.5,block,0.23257313724276266,0.23767761465038045,0.28468656330680764,0.2975043758694352,0.04194745877069062,0.0445693137483757
A1_70_30,H0,1.0,0.25,block,0.5718075899574218,0.5761298897870453,0.6076206420901326,0.6183756854304473,-0.19509102631944855,-0.19309230322406437
A1_70_30,H0,1.5,1.0,block,0.13902114918225872,0.14236765775879756,0.16312401388383307,0.17046840017502707,1.2839325436252054,1.2967895675248131
A1_70_30,H0,1.5,0.75,block,0.1779076740171979,0.18172766800055012,0.21375392762678702,0.2250120159733666,0.5584010193248189,0.5653660732398157
A1_70_30,H0,1.5,0.5,block,0.33080808986449145,0.3381841000426019,0.3985786903281438,0.4152819637756688,0.06080114573453007,0.06485294176736481
A1_70_30,H0,1.5,0.25,block,0.7214893408419896,0.725706628827404,0.7558518402670679,0.7659801628870582,-0.27917917410500886,-0.2764830652854218
A1_70_30,H0,2.0,1.0,block,0.18194313628184403,0.18618572625416122,0.2124536405320638,0.22243952873145278,1.9850591797009571,2.0078442738273745
A1_70_30,H0,2.0,0.75,block,0.2316725342213709,0.23645031730894825,0.2764471615549276,0.29091726034491144,0.7976894127924086,0.8081090316562066
A1_70_30,H0,2.0,0.5,block,0.41852013675769106,0.4278827057932957,0.49583751271980764,0.5152188135256198,0.07808916856504323,0.08361080890448425
A1_70_30,H0,2.0,0.25,block,0.8196290000260636,0.8233404592452599,0.8487725179700764,0.8571486953803957,-0.355288618888325,-0.352087248893991
A1_70_30,H0,3.0,1.0,block,0.2631765670546688,0.2692969208820148,0.3048496593945174,0.3184042810438094,4.043083619672242,4.10174944264065
A1_70_30,H0,3.0,0.75,block,0.3312875734395492,0.3378079344754703,0.3895380940185827,0.4087870001122799,1.3740508430452478,1.3936030229254086
