strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,state_at_entry,state_at_exit,control_id,effective_episode_id
ALPHA1_S001,FAM_A,ETH,,2026-03-31T09:00:00+00:00,2026-03-31T10:00:00+00:00,2026-03-31T10:00:00+00:00,2016.9,LONG,perp,2026-03-31T11:00:00+00:00,2040.1,STATE_EXIT,,2,115.028,2.5,2.5,0.0,110.028,1.1503,1.1003,0.0,0.0115,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-03-31T13:00:00+00:00,2026-03-31T14:00:00+00:00,2026-03-31T14:00:00+00:00,2073.9,LONG,perp,2026-03-31T14:00:00+00:00,2044.9,STATE_EXIT,,1,-139.8332,2.5,2.5,0.0,-144.8332,-1.3983,-1.4483,-0.014,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-03-31T16:00:00+00:00,2026-03-31T17:00:00+00:00,2026-03-31T17:00:00+00:00,2090.3,LONG,perp,2026-03-31T19:00:00+00:00,2095.9,STATE_EXIT,,3,26.7904,2.5,2.5,0.0,21.7904,0.2679,0.2179,0.0,0.004,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-03-31T22:00:00+00:00,2026-03-31T23:00:00+00:00,2026-03-31T23:00:00+00:00,2095.4,LONG,perp,2026-04-01T00:00:00+00:00,2113.9,STATE_EXIT,,2,88.2886,2.5,2.5,-0.0121,83.2765,0.8829,0.8328,0.0,0.0088,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-01T02:00:00+00:00,2026-04-01T03:00:00+00:00,2026-04-01T03:00:00+00:00,2087.3,LONG,perp,2026-04-01T03:00:00+00:00,2102.1,STATE_EXIT,,1,70.905,2.5,2.5,0.0,65.905,0.709,0.659,0.0,0.0071,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-01T17:00:00+00:00,2026-04-01T18:00:00+00:00,2026-04-01T18:00:00+00:00,2135.8,LONG,perp,2026-04-01T22:00:00+00:00,2138.9,STATE_EXIT,,5,14.5145,2.5,2.5,0.0,9.5145,0.1451,0.0951,-0.0038,0.0091,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-01T23:00:00+00:00,2026-04-02T00:00:00+00:00,2026-04-02T00:00:00+00:00,2138.4,LONG,perp,2026-04-02T05:00:00+00:00,2049.4,STATE_EXIT,,6,-416.199,2.5,2.5,0.0,-421.199,-4.162,-4.212,-0.0445,0.0076,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-02T07:00:00+00:00,2026-04-02T08:00:00+00:00,2026-04-02T08:00:00+00:00,2054.8,LONG,perp,2026-04-02T08:00:00+00:00,2045.2,STATE_EXIT,,1,-46.7199,2.5,2.5,0.0,-51.7199,-0.4672,-0.5172,-0.0047,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-02T12:00:00+00:00,2026-04-02T13:00:00+00:00,2026-04-02T13:00:00+00:00,2026.1,LONG,perp,2026-04-02T13:00:00+00:00,2038.1,STATE_EXIT,,1,59.2271,2.5,2.5,0.0,54.2271,0.5923,0.5423,0.0,0.0059,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-02T17:00:00+00:00,2026-04-02T18:00:00+00:00,2026-04-02T18:00:00+00:00,2046.0,LONG,perp,2026-04-02T18:00:00+00:00,2057.5,STATE_EXIT,,1,56.2072,2.5,2.5,0.0,51.2072,0.5621,0.5121,0.0,0.0056,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-02T19:00:00+00:00,2026-04-02T20:00:00+00:00,2026-04-02T20:00:00+00:00,2064.1,LONG,perp,2026-04-02T20:00:00+00:00,2067.2,STATE_EXIT,,1,15.0187,2.5,2.5,0.0,10.0187,0.1502,0.1002,0.0,0.0015,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-02T23:00:00+00:00,2026-04-03T00:00:00+00:00,2026-04-03T00:00:00+00:00,2056.0,LONG,perp,2026-04-03T02:00:00+00:00,2051.5,STATE_EXIT,,3,-21.8872,2.5,2.5,0.0,-26.8872,-0.2189,-0.2689,-0.0034,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-03T04:00:00+00:00,2026-04-03T05:00:00+00:00,2026-04-03T05:00:00+00:00,2053.6,LONG,perp,2026-04-03T05:00:00+00:00,2056.2,STATE_EXIT,,1,12.6607,2.5,2.5,0.0,7.6607,0.1266,0.0766,0.0,0.0013,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-03T07:00:00+00:00,2026-04-03T08:00:00+00:00,2026-04-03T08:00:00+00:00,2064.7,LONG,perp,2026-04-03T09:00:00+00:00,2060.4,STATE_EXIT,,2,-20.8263,2.5,2.5,0.0,-25.8263,-0.2083,-0.2583,-0.0024,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-03T10:00:00+00:00,2026-04-03T11:00:00+00:00,2026-04-03T11:00:00+00:00,2058.8,LONG,perp,2026-04-03T11:00:00+00:00,2062.0,STATE_EXIT,,1,15.543,2.5,2.5,0.0,10.543,0.1554,0.1054,0.0,0.0016,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-03T12:00:00+00:00,2026-04-03T13:00:00+00:00,2026-04-03T13:00:00+00:00,2048.9,LONG,perp,2026-04-03T15:00:00+00:00,2050.1,STATE_EXIT,,3,5.8568,2.5,2.5,0.0,0.8568,0.0586,0.0086,-0.0009,0.0022,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-05T03:00:00+00:00,2026-04-05T04:00:00+00:00,2026-04-05T04:00:00+00:00,2055.5,LONG,perp,2026-04-05T04:00:00+00:00,2054.1,STATE_EXIT,,1,-6.811,2.5,2.5,0.0,-11.811,-0.0681,-0.1181,-0.0007,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-05T12:00:00+00:00,2026-04-05T13:00:00+00:00,2026-04-05T13:00:00+00:00,2027.1,LONG,perp,2026-04-05T13:00:00+00:00,2035.9,STATE_EXIT,,1,43.4118,2.5,2.5,0.0,38.4118,0.4341,0.3841,0.0,0.0043,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-05T14:00:00+00:00,2026-04-05T15:00:00+00:00,2026-04-05T15:00:00+00:00,2037.4,LONG,perp,2026-04-05T15:00:00+00:00,2052.7,STATE_EXIT,,1,75.0957,2.5,2.5,0.0,70.0957,0.751,0.701,0.0,0.0075,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-05T16:00:00+00:00,2026-04-05T17:00:00+00:00,2026-04-05T17:00:00+00:00,2050.9,LONG,perp,2026-04-05T20:00:00+00:00,2067.9,STATE_EXIT,,4,82.8904,2.5,2.5,0.0,77.8904,0.8289,0.7789,0.0,0.0083,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-05T22:00:00+00:00,2026-04-05T23:00:00+00:00,2026-04-05T23:00:00+00:00,2084.7,LONG,perp,2026-04-06T00:00:00+00:00,2121.0,STATE_EXIT,,2,174.1258,2.5,2.5,0.1197,169.2454,1.7413,1.6925,0.0,0.0174,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T01:00:00+00:00,2026-04-06T02:00:00+00:00,2026-04-06T02:00:00+00:00,2113.9,LONG,perp,2026-04-06T02:00:00+00:00,2132.8,STATE_EXIT,,1,89.4082,2.5,2.5,0.0,84.4082,0.8941,0.8441,0.0,0.0089,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T03:00:00+00:00,2026-04-06T04:00:00+00:00,2026-04-06T04:00:00+00:00,2128.1,LONG,perp,2026-04-06T04:00:00+00:00,2130.1,STATE_EXIT,,1,9.3981,2.5,2.5,0.0,4.3981,0.094,0.044,0.0,0.0009,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T11:00:00+00:00,2026-04-06T12:00:00+00:00,2026-04-06T12:00:00+00:00,2150.2,LONG,perp,2026-04-06T13:00:00+00:00,2145.3,STATE_EXIT,,2,-22.7886,2.5,2.5,0.0,-27.7886,-0.2279,-0.2779,-0.0038,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,2026-04-06T15:00:00+00:00,2155.4,LONG,perp,2026-04-06T16:00:00+00:00,2139.5,STATE_EXIT,,2,-73.7682,2.5,2.5,-0.0065,-78.7747,-0.7377,-0.7877,-0.0074,0.0037,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T19:00:00+00:00,2026-04-06T20:00:00+00:00,2026-04-06T20:00:00+00:00,2143.3,LONG,perp,2026-04-06T20:00:00+00:00,2147.8,STATE_EXIT,,1,20.9957,2.5,2.5,0.0,15.9957,0.21,0.16,0.0,0.0021,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-06T22:00:00+00:00,2026-04-06T23:00:00+00:00,2026-04-06T23:00:00+00:00,2104.1,LONG,perp,2026-04-06T23:00:00+00:00,2106.4,STATE_EXIT,,1,10.931,2.5,2.5,0.0,5.931,0.1093,0.0593,0.0,0.0011,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-07T01:00:00+00:00,2026-04-07T02:00:00+00:00,2026-04-07T02:00:00+00:00,2098.2,LONG,perp,2026-04-07T02:00:00+00:00,2105.9,STATE_EXIT,,1,36.6981,2.5,2.5,0.0,31.6981,0.367,0.317,0.0,0.0037,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-07T04:00:00+00:00,2026-04-07T05:00:00+00:00,2026-04-07T05:00:00+00:00,2113.2,LONG,perp,2026-04-07T05:00:00+00:00,2104.8,STATE_EXIT,,1,-39.7501,2.5,2.5,0.0,-44.7501,-0.3975,-0.4475,-0.004,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-07T06:00:00+00:00,2026-04-07T07:00:00+00:00,2026-04-07T07:00:00+00:00,2103.1,LONG,perp,2026-04-07T07:00:00+00:00,2102.9,STATE_EXIT,,1,-0.951,2.5,2.5,0.0,-5.951,-0.0095,-0.0595,-0.0001,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-07T10:00:00+00:00,2026-04-07T11:00:00+00:00,2026-04-07T11:00:00+00:00,2088.2,LONG,perp,2026-04-07T11:00:00+00:00,2088.4,STATE_EXIT,,1,0.9578,2.5,2.5,0.0,-4.0422,0.0096,-0.0404,0.0,0.0001,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-07T22:00:00+00:00,2026-04-07T23:00:00+00:00,2026-04-07T23:00:00+00:00,2218.5,LONG,perp,2026-04-07T23:00:00+00:00,2239.7,STATE_EXIT,,1,95.5601,2.5,2.5,0.0,90.5601,0.9556,0.9056,0.0,0.0096,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-09T11:00:00+00:00,2026-04-09T12:00:00+00:00,2026-04-09T12:00:00+00:00,2178.8,LONG,perp,2026-04-09T12:00:00+00:00,2182.1,STATE_EXIT,,1,15.146,2.5,2.5,0.0,10.146,0.1515,0.1015,0.0,0.0015,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-10T14:00:00+00:00,2026-04-10T15:00:00+00:00,2026-04-10T15:00:00+00:00,2241.3,LONG,perp,2026-04-10T16:00:00+00:00,2244.1,STATE_EXIT,,2,12.4927,2.5,2.5,0.0801,7.5728,0.1249,0.0757,-0.0084,0.0012,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-11T09:00:00+00:00,2026-04-11T10:00:00+00:00,2026-04-11T10:00:00+00:00,2242.5,LONG,perp,2026-04-11T10:00:00+00:00,2239.2,STATE_EXIT,,1,-14.7157,2.5,2.5,0.0,-19.7157,-0.1472,-0.1972,-0.0015,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-11T17:00:00+00:00,2026-04-11T18:00:00+00:00,2026-04-11T18:00:00+00:00,2258.7,LONG,perp,2026-04-11T18:00:00+00:00,2304.3,STATE_EXIT,,1,201.886,2.5,2.5,0.0,196.886,2.0189,1.9689,0.0,0.0202,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T06:00:00+00:00,2026-04-12T07:00:00+00:00,2026-04-12T07:00:00+00:00,2214.5,LONG,perp,2026-04-12T07:00:00+00:00,2217.9,STATE_EXIT,,1,15.3534,2.5,2.5,0.0,10.3534,0.1535,0.1035,0.0,0.0015,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T10:00:00+00:00,2026-04-12T11:00:00+00:00,2026-04-12T11:00:00+00:00,2200.3,LONG,perp,2026-04-12T11:00:00+00:00,2203.6,STATE_EXIT,,1,14.998,2.5,2.5,0.0,9.998,0.15,0.1,0.0,0.0015,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T12:00:00+00:00,2026-04-12T13:00:00+00:00,2026-04-12T13:00:00+00:00,2193.4,LONG,perp,2026-04-12T15:00:00+00:00,2185.3,STATE_EXIT,,3,-36.929,2.5,2.5,0.0,-41.929,-0.3693,-0.4193,-0.0063,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T17:00:00+00:00,2026-04-12T18:00:00+00:00,2026-04-12T18:00:00+00:00,2201.4,LONG,perp,2026-04-12T18:00:00+00:00,2199.5,STATE_EXIT,,1,-8.6309,2.5,2.5,0.0,-13.6309,-0.0863,-0.1363,-0.0009,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T19:00:00+00:00,2026-04-12T20:00:00+00:00,2026-04-12T20:00:00+00:00,2196.8,LONG,perp,2026-04-12T21:00:00+00:00,2210.5,STATE_EXIT,,2,62.3634,2.5,2.5,0.0,57.3634,0.6236,0.5736,0.0,0.007,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-12T23:00:00+00:00,2026-04-13T00:00:00+00:00,2026-04-13T00:00:00+00:00,2190.5,LONG,perp,2026-04-13T00:00:00+00:00,2204.1,STATE_EXIT,,1,62.0863,2.5,2.5,0.0,57.0863,0.6209,0.5709,0.0,0.0062,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-13T03:00:00+00:00,2026-04-13T04:00:00+00:00,2026-04-13T04:00:00+00:00,2193.2,LONG,perp,2026-04-13T04:00:00+00:00,2189.2,STATE_EXIT,,1,-18.2382,2.5,2.5,0.0,-23.2382,-0.1824,-0.2324,-0.0018,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-13T06:00:00+00:00,2026-04-13T07:00:00+00:00,2026-04-13T07:00:00+00:00,2197.4,LONG,perp,2026-04-13T07:00:00+00:00,2185.5,STATE_EXIT,,1,-54.1549,2.5,2.5,0.0,-59.1549,-0.5415,-0.5915,-0.0054,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-13T08:00:00+00:00,2026-04-13T09:00:00+00:00,2026-04-13T09:00:00+00:00,2184.1,LONG,perp,2026-04-13T11:00:00+00:00,2186.3,STATE_EXIT,,3,10.0728,2.5,2.5,0.0,5.0728,0.1007,0.0507,-0.001,0.0012,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-13T13:00:00+00:00,2026-04-13T14:00:00+00:00,2026-04-13T14:00:00+00:00,2214.2,LONG,perp,2026-04-13T14:00:00+00:00,2233.4,STATE_EXIT,,1,86.713,2.5,2.5,0.0,81.713,0.8671,0.8171,0.0,0.0087,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-13T22:00:00+00:00,2026-04-13T23:00:00+00:00,2026-04-13T23:00:00+00:00,2351.6,LONG,perp,2026-04-13T23:00:00+00:00,2368.2,STATE_EXIT,,1,70.5902,2.5,2.5,0.0,65.5902,0.7059,0.6559,0.0,0.0071,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-14T04:00:00+00:00,2026-04-14T05:00:00+00:00,2026-04-14T05:00:00+00:00,2362.8,LONG,perp,2026-04-14T06:00:00+00:00,2372.4,STATE_EXIT,,2,40.6298,2.5,2.5,0.0,35.6298,0.4063,0.3563,-0.0038,0.0041,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-14T09:00:00+00:00,2026-04-14T10:00:00+00:00,2026-04-14T10:00:00+00:00,2385.5,LONG,perp,2026-04-14T10:00:00+00:00,2373.8,STATE_EXIT,,1,-49.0463,2.5,2.5,0.0,-54.0463,-0.4905,-0.5405,-0.0049,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-14T11:00:00+00:00,2026-04-14T12:00:00+00:00,2026-04-14T12:00:00+00:00,2373.1,LONG,perp,2026-04-14T13:00:00+00:00,2389.0,INVALIDATION,INVALIDATION,2,67.001,2.5,2.5,0.0,62.001,0.67,0.62,-0.0003,0.0067,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-14T22:00:00+00:00,2026-04-14T23:00:00+00:00,2026-04-14T23:00:00+00:00,2313.5,LONG,perp,2026-04-15T00:00:00+00:00,2332.5,STATE_EXIT,,2,82.1266,2.5,2.5,-0.2018,76.9248,0.8213,0.7692,0.0,0.0082,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-15T01:00:00+00:00,2026-04-15T02:00:00+00:00,2026-04-15T02:00:00+00:00,2334.4,LONG,perp,2026-04-15T08:00:00+00:00,2326.2,STATE_EXIT,,7,-35.1268,2.5,2.5,-0.1526,-40.2794,-0.3513,-0.4028,-0.0084,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-15T10:00:00+00:00,2026-04-15T11:00:00+00:00,2026-04-15T11:00:00+00:00,2315.3,LONG,perp,2026-04-15T18:00:00+00:00,2357.1,TIME_EXIT,,8,180.5382,2.5,2.5,-0.1234,175.4148,1.8054,1.7541,0.0,0.0181,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-16T03:00:00+00:00,2026-04-16T04:00:00+00:00,2026-04-16T04:00:00+00:00,2356.1,LONG,perp,2026-04-16T07:00:00+00:00,2340.2,STATE_EXIT,,4,-67.4844,2.5,2.5,0.0,-72.4844,-0.6748,-0.7248,-0.0067,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-16T08:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2337.3,LONG,perp,2026-04-16T15:00:00+00:00,2337.8,STATE_EXIT,,7,2.1392,2.5,2.5,0.0,-2.8608,0.0214,-0.0286,-0.0131,0.0006,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-16T16:00:00+00:00,2026-04-16T17:00:00+00:00,2026-04-16T17:00:00+00:00,2315.1,LONG,perp,2026-04-16T17:00:00+00:00,2324.5,STATE_EXIT,,1,40.603,2.5,2.5,0.0,35.603,0.406,0.356,0.0,0.0041,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-17T01:00:00+00:00,2026-04-17T02:00:00+00:00,2026-04-17T02:00:00+00:00,2333.8,LONG,perp,2026-04-17T03:00:00+00:00,2324.2,STATE_EXIT,,2,-41.1346,2.5,2.5,0.0,-46.1346,-0.4113,-0.4613,-0.0041,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-17T04:00:00+00:00,2026-04-17T05:00:00+00:00,2026-04-17T05:00:00+00:00,2327.7,LONG,perp,2026-04-17T05:00:00+00:00,2318.0,STATE_EXIT,,1,-41.672,2.5,2.5,0.0,-46.672,-0.4167,-0.4667,-0.0042,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-17T07:00:00+00:00,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00,2332.7,LONG,perp,2026-04-17T15:00:00+00:00,2440.1,TIME_EXIT,,8,460.4107,2.5,2.5,0.0,455.4107,4.6041,4.5541,0.0,0.0481,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-17T21:00:00+00:00,2026-04-17T22:00:00+00:00,2026-04-17T22:00:00+00:00,2427.8,LONG,perp,2026-04-18T05:00:00+00:00,2407.5,TIME_EXIT,,8,-83.6148,2.5,2.5,-0.3735,-88.9883,-0.8361,-0.8899,-0.0101,0.0014,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-18T09:00:00+00:00,2026-04-18T10:00:00+00:00,2026-04-18T10:00:00+00:00,2374.5,LONG,perp,2026-04-18T13:00:00+00:00,2353.8,STATE_EXIT,,4,-87.1762,2.5,2.5,0.0,-92.1762,-0.8718,-0.9218,-0.0096,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-18T14:00:00+00:00,2026-04-18T15:00:00+00:00,2026-04-18T15:00:00+00:00,2363.7,LONG,perp,2026-04-18T22:00:00+00:00,2355.2,STATE_EXIT,,8,-35.9606,2.5,2.5,-0.1863,-41.1469,-0.3596,-0.4115,-0.0077,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-18T23:00:00+00:00,2026-04-19T00:00:00+00:00,2026-04-19T00:00:00+00:00,2348.9,LONG,perp,2026-04-19T02:00:00+00:00,2337.1,STATE_EXIT,,3,-50.2363,2.5,2.5,0.0,-55.2363,-0.5024,-0.5524,-0.005,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-19T03:00:00+00:00,2026-04-19T04:00:00+00:00,2026-04-19T04:00:00+00:00,2338.4,LONG,perp,2026-04-19T11:00:00+00:00,2327.7,TIME_EXIT,,8,-45.7578,2.5,2.5,-0.2958,-51.0536,-0.4576,-0.5105,-0.0128,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-19T20:00:00+00:00,2026-04-19T21:00:00+00:00,2026-04-19T21:00:00+00:00,2278.9,LONG,perp,2026-04-20T01:00:00+00:00,2285.0,STATE_EXIT,,5,26.7673,2.5,2.5,0.0175,21.7848,0.2677,0.2178,-0.0077,0.0027,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-20T06:00:00+00:00,2026-04-20T07:00:00+00:00,2026-04-20T07:00:00+00:00,2285.1,LONG,perp,2026-04-20T08:00:00+00:00,2292.8,STATE_EXIT,,2,33.6966,2.5,2.5,0.0393,28.7358,0.337,0.2874,0.0,0.0051,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-20T14:00:00+00:00,2026-04-20T15:00:00+00:00,2026-04-20T15:00:00+00:00,2289.5,LONG,perp,2026-04-20T19:00:00+00:00,2330.5,STATE_EXIT,,5,179.0784,2.5,2.5,0.0351,174.1135,1.7908,1.7411,0.0,0.0188,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-20T20:00:00+00:00,2026-04-20T21:00:00+00:00,2026-04-20T21:00:00+00:00,2336.1,LONG,perp,2026-04-21T00:00:00+00:00,2320.7,STATE_EXIT,,4,-65.9218,2.5,2.5,-0.2337,-71.1556,-0.6592,-0.7116,-0.0103,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-21T01:00:00+00:00,2026-04-21T02:00:00+00:00,2026-04-21T02:00:00+00:00,2313.4,LONG,perp,2026-04-21T03:00:00+00:00,2310.5,STATE_EXIT,,2,-12.5357,2.5,2.5,0.0,-17.5357,-0.1254,-0.1754,-0.0029,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-21T06:00:00+00:00,2026-04-21T07:00:00+00:00,2026-04-21T07:00:00+00:00,2316.1,LONG,perp,2026-04-21T12:00:00+00:00,2307.3,STATE_EXIT,,6,-37.9949,2.5,2.5,-0.1119,-43.1068,-0.3799,-0.4311,-0.0038,0.0059,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-21T16:00:00+00:00,2026-04-21T17:00:00+00:00,2026-04-21T17:00:00+00:00,2306.0,LONG,perp,2026-04-21T20:00:00+00:00,2315.7,STATE_EXIT,,4,42.0642,2.5,2.5,0.0,37.0642,0.4206,0.3706,-0.0041,0.0042,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-21T21:00:00+00:00,2026-04-21T22:00:00+00:00,2026-04-21T22:00:00+00:00,2311.2,LONG,perp,2026-04-21T22:00:00+00:00,2310.2,STATE_EXIT,,1,-4.3268,2.5,2.5,0.0,-9.3268,-0.0433,-0.0933,-0.0004,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T04:00:00+00:00,2026-04-22T05:00:00+00:00,2026-04-22T05:00:00+00:00,2362.5,LONG,perp,2026-04-22T05:00:00+00:00,2395.7,STATE_EXIT,,1,140.5291,2.5,2.5,0.0,135.5291,1.4053,1.3553,0.0,0.0141,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T07:00:00+00:00,2026-04-22T08:00:00+00:00,2026-04-22T08:00:00+00:00,2388.6,LONG,perp,2026-04-22T08:00:00+00:00,2387.0,STATE_EXIT,,1,-6.6985,2.5,2.5,0.0,-11.6985,-0.067,-0.117,-0.0007,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T15:00:00+00:00,2026-04-22T16:00:00+00:00,2026-04-22T16:00:00+00:00,2402.0,LONG,perp,2026-04-22T17:00:00+00:00,2398.0,STATE_EXIT,,2,-16.6528,2.5,2.5,0.0,-21.6528,-0.1665,-0.2165,-0.0072,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T18:00:00+00:00,2026-04-22T19:00:00+00:00,2026-04-22T19:00:00+00:00,2395.4,LONG,perp,2026-04-22T19:00:00+00:00,2396.5,STATE_EXIT,,1,4.5921,2.5,2.5,0.0,-0.4079,0.0459,-0.0041,0.0,0.0005,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T20:00:00+00:00,2026-04-22T21:00:00+00:00,2026-04-22T21:00:00+00:00,2390.3,LONG,perp,2026-04-22T21:00:00+00:00,2401.4,STATE_EXIT,,1,46.4377,2.5,2.5,0.0,41.4377,0.4644,0.4144,0.0,0.0046,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-22T23:00:00+00:00,2026-04-23T00:00:00+00:00,2026-04-23T00:00:00+00:00,2372.7,LONG,perp,2026-04-23T01:00:00+00:00,2365.7,STATE_EXIT,,2,-29.5023,2.5,2.5,0.0,-34.5023,-0.295,-0.345,-0.003,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,ETH,,2026-04-23T02:00:00+00:00,2026-04-23T03:00:00+00:00,2026-04-23T03:00:00+00:00,2350.5,LONG,perp,2026-04-23T03:00:00+00:00,2339.9,STATE_EXIT,,1,-45.0968,2.5,2.5,0.0,-50.0968,-0.451,-0.501,-0.0045,0.0,,,ALPHA1_C006,
