DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
A12028:2023.03.26,22:00:00,1732.43,1736.27,1730.48,1732.43,967,0,6512
A12029:2023.03.26,23:00:00,1732.43,1736.43,1720.99,1727.12,1974,0,6512
A12030:2023.03.27,00:00:00,1727.12,1731.24,1723.65,1730.74,895,0,6512
A12031:2023.03.27,01:00:00,1730.74,1746.06,1727.79,1742.75,2833,0,6512
A12032:2023.03.27,02:00:00,1742.75,1749.54,1738.79,1740.06,2495,0,6512
A12033:2023.03.27,03:00:00,1740.06,1747.22,1738.33,1745.4,2027,0,6512
A12034:2023.03.27,04:00:00,1745.4,1746.87,1729.65,1729.77,2297,0,6512
A12035:2023.03.27,05:00:00,1729.77,1732.43,1725.31,1732.24,1669,0,6512
A12036:2023.03.27,06:00:00,1732.24,1734.34,1729.1,1731.56,994,0,6512
A12037:2023.03.27,07:00:00,1731.56,1734.54,1730.34,1731.15,960,0,6512
A12038:2023.03.27,08:00:00,1731.31,1732.17,1713.41,1716.84,2321,0,6512
A12039:2023.03.27,09:00:00,1716.84,1721.73,1712.69,1720.19,2285,0,6512
A12040:2023.03.27,10:00:00,1720.19,1722.42,1715.36,1718.73,1610,0,6512
A12041:2023.03.27,11:00:00,1718.73,1726.01,1715.88,1723.03,1534,0,6512
A12042:2023.03.27,12:00:00,1723.03,1732.05,1720.94,1729.72,2059,0,6512
A12043:2023.03.27,13:00:00,1729.72,1733.46,1726.53,1731.44,1448,0,6512
A12044:2023.03.27,14:00:00,1731.44,1736.97,1729.29,1732.22,1884,0,6512
A12045:2023.03.27,15:00:00,1732.22,1736.21,1718.8,1723.02,3130,0,6512
A12046:2023.03.27,16:00:00,1723.02,1731.58,1715.4,1721.43,5036,0,6512
A12047:2023.03.27,17:00:00,1721.43,1724.42,1685.67,1685.91,9008,0,6512
A12048:2023.03.27,18:00:00,1685.82,1686.63,1652.03,1677.83,12348,0,6512
A12049:2023.03.27,19:00:00,1677.83,1698.8,1673.57,1683.85,5857,0,6512
A12050:2023.03.27,20:00:00,1683.85,1687.21,1670.77,1674.51,3669,0,6512
A12051:2023.03.27,21:00:00,1674.41,1685.53,1672.62,1681.15,2354,0,6512
A12052:2023.03.27,22:00:00,1681.15,1686.16,1667.67,1671.14,2273,0,6512
A12053:2023.03.27,23:00:00,1671.14,1675.87,1662.6,1674.5,2931,0,6512
A12054:2023.03.28,00:00:00,1674.5,1684.12,1672.65,1679.69,1879,0,6512
A12055:2023.03.28,01:00:00,1679.69,1681.69,1673.42,1676.1,1907,0,6512
A12056:2023.03.28,02:00:00,1676.1,1683.56,1673.88,1681.78,1515,0,6512
A12057:2023.03.28,03:00:00,1681.78,1685.83,1672.65,1674.05,2660,0,6512
A12058:2023.03.28,04:00:00,1674.05,1694.02,1667.99,1683.59,3654,0,6512
A12059:2023.03.28,05:00:00,1683.59,1685.52,1676.14,1680.35,1503,0,6512
A12060:2023.03.28,06:00:00,1680.35,1680.55,1675.56,1678.3,1298,0,6512
A12061:2023.03.28,07:00:00,1678.3,1685.14,1676.1,1684.92,1467,0,6512
A12062:2023.03.28,08:00:00,1684.92,1691.22,1680.81,1691.05,1728,0,6512
A12063:2023.03.28,09:00:00,1691.05,1702.82,1690.44,1697.87,3326,0,6512
A12064:2023.03.28,10:00:00,1697.87,1700.48,1689.98,1690.9,1744,0,6512
A12065:2023.03.28,11:00:00,1690.9,1696.08,1688.21,1694.54,1809,0,6512
A12066:2023.03.28,12:00:00,1694.54,1695.53,1682.94,1685.55,1990,0,6512
A12067:2023.03.28,13:00:00,1685.55,1689.14,1676.39,1684.32,3665,0,6512
A12068:2023.03.28,14:00:00,1684.32,1721.51,1683.78,1712.35,6079,0,6512
A12069:2023.03.28,15:00:00,1712.35,1717.78,1696.83,1703.39,4968,0,6512
A12070:2023.03.28,16:00:00,1703.43,1711.43,1697.44,1704.61,3917,0,6512
A12071:2023.03.28,17:00:00,1704.61,1718.54,1702.22,1706.69,4490,0,6512
A12072:2023.03.28,18:00:00,1706.69,1712.9,1703.51,1710.71,2744,0,6512
A12073:2023.03.28,19:00:00,1710.67,1714.33,1699.47,1702.1,2816,0,6512
A12074:2023.03.28,20:00:00,1702.1,1706.46,1694.02,1703.3,3435,0,6512
A12075:2023.03.28,21:00:00,1703.3,1748.43,1702.03,1744.27,5514,0,6512
A12076:2023.03.28,22:00:00,1744.27,1763.03,1733.94,1752.86,5492,0,6512
A12077:2023.03.28,23:00:00,1752.86,1757.27,1737.76,1741.46,3007,0,6512
A12078:2023.03.29,00:00:00,1741.46,1742.54,1728.44,1735.52,1761,0,6512
A12079:2023.03.29,01:00:00,1735.52,1739.92,1732.78,1737.28,1658,0,6512
A12080:2023.03.29,02:00:00,1737.28,1744.59,1737.04,1739.48,1763,0,6512
A12081:2023.03.29,03:00:00,1739.52,1745.1,1739.1,1742.04,1745,0,6512
A12082:2023.03.29,04:00:00,1742.04,1755.75,1742.04,1745.33,2773,0,6512
A12083:2023.03.29,05:00:00,1745.45,1749.6,1743.55,1746.26,1335,0,6512
A12084:2023.03.29,06:00:00,1746.26,1747.34,1741.48,1744.85,1323,0,6512
A12085:2023.03.29,07:00:00,1744.85,1766.63,1744.85,1758.49,3191,0,6512
A12086:2023.03.29,08:00:00,1758.49,1762.11,1754.49,1756.1,2164,0,6512
A12087:2023.03.29,09:00:00,1756.1,1786.12,1752.94,1771.9,5903,0,6512
A12088:2023.03.29,10:00:00,1771.9,1778.43,1769.55,1771.7,2298,0,6512
A12089:2023.03.29,11:00:00,1771.7,1795.73,1766.08,1787.55,6135,0,6512
A12090:2023.03.29,12:00:00,1787.55,1791.91,1781.04,1781.23,2514,0,6512
A12091:2023.03.29,13:00:00,1781.23,1784.76,1774.7,1777.98,1984,0,6512
A12092:2023.03.29,14:00:00,1777.98,1779.12,1771.73,1778.27,1790,0,6512
A12093:2023.03.29,15:00:00,1778.27,1780.31,1768.28,1777.56,3145,0,6512
A12094:2023.03.29,16:00:00,1777.56,1782.44,1770.68,1776.77,3529,0,6512
A12095:2023.03.29,17:00:00,1776.78,1783.08,1758.78,1763.29,5616,0,6512
A12096:2023.03.29,18:00:00,1763.29,1776.43,1760.58,1774.52,3260,0,6512
A12097:2023.03.29,19:00:00,1774.52,1775.3,1758.43,1759.93,2799,0,6512
A12098:2023.03.29,20:00:00,1759.87,1770.83,1758.51,1765.43,2900,0,6512
A12099:2023.03.29,21:00:00,1765.43,1773.35,1762.54,1770.35,1994,0,6512
A12100:2023.03.29,22:00:00,1770.35,1779.14,1768.72,1775.61,2122,0,6512
A12101:2023.03.29,23:00:00,1775.85,1776.14,1768.74,1770.18,1804,0,6512
A12102:2023.03.30,00:00:00,1770.18,1772.86,1760.25,1761.14,1536,0,6512
A12103:2023.03.30,01:00:00,1761.14,1762.75,1749.44,1756.99,3293,0,6512
A12104:2023.03.30,02:00:00,1756.99,1764.42,1756.17,1759.32,1743,0,6512
A12105:2023.03.30,03:00:00,1759.32,1766.05,1741.45,1751.53,3171,0,6512
A12106:2023.03.30,04:00:00,1751.53,1760.6,1747.61,1757.56,2832,0,6512
A12107:2023.03.30,05:00:00,1757.56,1796.78,1756.88,1783.55,7711,0,6512
A12108:2023.03.30,06:00:00,1783.55,1784.45,1731.05,1754.04,8378,0,6512
A12109:2023.03.30,07:00:00,1754.02,1765.83,1751.67,1763.16,2546,0,6512
A12110:2023.03.30,08:00:00,1763.16,1764.87,1757.33,1763.65,1649,0,6512
A12111:2023.03.30,09:00:00,1763.65,1768.37,1759.22,1762.66,2073,0,6512
A12112:2023.03.30,10:00:00,1762.66,1780.07,1760.95,1772.98,2977,0,6512
A12113:2023.03.30,11:00:00,1772.98,1775.25,1764.8,1765.78,1916,0,6512
A12114:2023.03.30,12:00:00,1765.78,1768.21,1759.74,1767.2,1817,0,6512
A12115:2023.03.30,13:00:00,1767.2,1772.23,1764.81,1769.99,1341,0,6512
A12116:2023.03.30,14:00:00,1769.99,1774.15,1768.16,1771.22,1448,0,6512
A12117:2023.03.30,15:00:00,1771.36,1772.43,1763.46,1770.75,2262,0,6512
A12118:2023.03.30,16:00:00,1770.75,1771.5,1759.8,1763.67,2738,0,6512
A12119:2023.03.30,17:00:00,1763.67,1765.25,1752.44,1761.88,4587,0,6512
A12120:2023.03.30,18:00:00,1761.88,1763.43,1750.52,1756.03,3590,0,6512
A12121:2023.03.30,19:00:00,1756.02,1759.41,1745.44,1752.43,3890,0,6512
A12122:2023.03.30,20:00:00,1752.43,1754.22,1728.36,1736.85,5232,0,6512
A12123:2023.03.30,21:00:00,1736.79,1743.99,1734.11,1743.25,2658,0,6512
A12124:2023.03.30,22:00:00,1743.25,1751.29,1741.86,1748.06,1678,0,6512
A12125:2023.03.30,23:00:00,1748.15,1765.43,1745.26,1761.59,2260,0,6512
A12126:2023.03.31,00:00:00,1761.59,1764.43,1757.44,1759.62,1428,0,6512
A12127:2023.03.31,01:00:00,1759.62,1762.18,1748.75,1751.32,2183,0,6512
A12128:2023.03.31,02:00:00,1751.32,1762.15,1748.59,1760.2,1823,0,6512
A12129:2023.03.31,03:00:00,1760.2,1776.45,1755.82,1771.98,3485,0,6512
A12130:2023.03.31,04:00:00,1771.98,1784.64,1766.63,1769.07,3773,0,6512
A12131:2023.03.31,05:00:00,1769.07,1772.43,1765.76,1769.62,1574,0,6512
A12132:2023.03.31,06:00:00,1769.62,1775.51,1769.03,1769.69,1027,0,6512
A12133:2023.03.31,07:00:00,1769.69,1772.38,1766.44,1771.15,900,0,6512
A12134:2023.03.31,08:00:00,1771.15,1775.76,1758.77,1763.46,1622,0,6512
A12135:2023.03.31,09:00:00,1763.46,1766.78,1761.91,1764.76,1293,0,6512
A12136:2023.03.31,10:00:00,1764.76,1765.66,1745.01,1761.84,4723,0,6512
A12137:2023.03.31,11:00:00,1761.84,1765.04,1752.55,1756.62,2354,0,6512
A12138:2023.03.31,12:00:00,1756.62,1761.33,1753.52,1756.99,1571,0,6512
A12139:2023.03.31,13:00:00,1756.99,1766.65,1755.8,1759.48,1697,0,6512
A12140:2023.03.31,14:00:00,1759.48,1762.84,1755.73,1759.69,1471,0,6512
A12141:2023.03.31,15:00:00,1759.69,1779.44,1756.48,1773.7,4564,0,6512
A12142:2023.03.31,16:00:00,1773.7,1807,1771.12,1793.24,8004,0,6512
A12143:2023.03.31,17:00:00,1793.24,1815.4,1791.7,1803.37,6190,0,6512
A12144:2023.03.31,18:00:00,1803.37,1809.05,1792.79,1797.34,4116,0,6512
A12145:2023.03.31,19:00:00,1797.34,1801.78,1785.41,1796.85,2712,0,6512
A12146:2023.03.31,20:00:00,1796.85,1798.73,1788.34,1792.2,1942,0,6512
A12147:2023.03.31,21:00:00,1792.2,1793.02,1787.53,1789.61,1493,0,6512
A12148:2023.03.31,22:00:00,1789.61,1798.59,1785.53,1795.61,2136,0,6512
A12149:2023.03.31,23:00:00,1795.82,1796.11,1781.01,1784.43,2254,0,6512
A12150:2023.04.01,00:00:00,1784.43,1794.69,1782.21,1790.87,1356,0,6512
A12151:2023.04.01,01:00:00,1790.87,1796.95,1788.37,1793,1500,0,6512
A12152:2023.04.01,02:00:00,1793,1793.34,1788.12,1788.24,1241,0,6512
A12153:2023.04.01,03:00:00,1788.24,1794.43,1786.44,1789.86,1196,0,6512
A12154:2023.04.01,04:00:00,1789.86,1801.87,1788.2,1800.51,1324,0,6512
A12155:2023.04.01,05:00:00,1800.51,1810.15,1790.98,1796.28,2897,0,6512
A12156:2023.04.01,06:00:00,1796.28,1796.81,1790.29,1793.04,1000,0,6512
A12157:2023.04.01,07:00:00,1793.04,1796.63,1791.44,1793.43,756,0,6512
A12158:2023.04.01,08:00:00,1793.43,1794.23,1786.52,1792.21,1039,0,6512
A12159:2023.04.01,09:00:00,1792.21,1792.41,1778.67,1789.89,1714,0,6512
A12160:2023.04.01,10:00:00,1789.89,1793.1,1785.12,1790.72,1202,0,6512
A12161:2023.04.01,11:00:00,1790.72,1795.44,1787.74,1792.15,1240,0,6512
A12162:2023.04.01,12:00:00,1792.15,1795.33,1790.96,1791.17,686,0,6512
A12163:2023.04.01,13:00:00,1791.17,1795.22,1788.96,1793.77,800,0,6512
A12164:2023.04.01,14:00:00,1793.77,1795.25,1789.22,1790.88,986,0,6512
A12165:2023.04.01,15:00:00,1790.88,1793.87,1789.22,1793.23,979,0,6512
A12166:2023.04.01,16:00:00,1793.23,1793.39,1789.97,1792.01,676,0,6512
A12167:2023.04.01,17:00:00,1792.01,1792.43,1780.56,1783.61,1786,0,6512
A12168:2023.04.01,18:00:00,1783.55,1788.94,1780.85,1787.17,1513,0,6512
A12169:2023.04.01,19:00:00,1787.17,1791.39,1773.87,1781.84,1646,0,6512
A12170:2023.04.01,20:00:00,1781.84,1786,1780.92,1783.64,1215,0,6512
A12171:2023.04.01,21:00:00,1783.64,1784.18,1778.96,1782.2,938,0,6512
A12172:2023.04.01,22:00:00,1782.2,1783.08,1777.82,1781.58,889,0,6512
A12173:2023.04.01,23:00:00,1781.58,1791.93,1781.24,1783.06,1566,0,6512
A12174:2023.04.02,00:00:00,1783.06,1789.3,1782.44,1787.01,733,0,6512
A12175:2023.04.02,01:00:00,1787.01,1792.39,1786.19,1790,988,0,6512
A12176:2023.04.02,02:00:00,1790,1791.41,1785.58,1787.26,820,0,6512
A12177:2023.04.02,03:00:00,1787.26,1790.46,1778.87,1779.98,1486,0,6512
A12178:2023.04.02,04:00:00,1779.98,1783.88,1778.69,1778.72,1240,0,6512
A12179:2023.04.02,05:00:00,1778.72,1781.61,1775.85,1780.45,1029,0,6512
A12180:2023.04.02,06:00:00,1780.45,1785.52,1779.73,1784.44,879,0,6512
A12181:2023.04.02,07:00:00,1784.44,1785.63,1780.44,1780.61,657,0,6512
A12182:2023.04.02,08:00:00,1780.61,1789.2,1780.45,1788.36,786,0,6512
A12183:2023.04.02,09:00:00,1788.36,1791.82,1785.37,1789.39,700,0,6512
A12184:2023.04.02,10:00:00,1789.39,1790.81,1786.74,1787.43,649,0,6512
A12185:2023.04.02,11:00:00,1787.26,1787.83,1782.66,1784.82,891,0,6512
A12186:2023.04.02,12:00:00,1784.82,1790.43,1784.66,1788.45,738,0,6512
A12187:2023.04.02,13:00:00,1788.45,1788.69,1783.19,1783.98,674,0,6512
A12188:2023.04.02,14:00:00,1783.98,1786.06,1781.6,1783.94,737,0,6512
A12189:2023.04.02,15:00:00,1783.94,1784.69,1776.75,1780.14,1704,0,6512
A12190:2023.04.02,16:00:00,1780.14,1786.06,1772.44,1780.64,2534,0,6512
A12191:2023.04.02,17:00:00,1780.64,1783.87,1777.86,1779.45,1170,0,6512
A12192:2023.04.02,18:00:00,1779.45,1779.73,1755.05,1764.05,5414,0,6512
A12193:2023.04.02,19:00:00,1764.05,1764.97,1752.32,1761.92,2603,0,6512
A12194:2023.04.02,20:00:00,1761.92,1770.46,1761.54,1767.89,1561,0,6512
A12195:2023.04.02,21:00:00,1767.89,1768.43,1763.93,1764.37,795,0,6512
A12196:2023.04.02,22:00:00,1764.37,1764.69,1738.09,1748.05,2957,0,6512
A12197:2023.04.02,23:00:00,1748.05,1756.37,1743.78,1754.84,1637,0,6512
A12198:2023.04.03,00:00:00,1754.84,1759.77,1749.34,1753.25,1391,0,6512
A12199:2023.04.03,01:00:00,1753.25,1760.42,1744.27,1760.3,2338,0,6512
A12200:2023.04.03,02:00:00,1760.3,1762.37,1757.01,1760.99,1421,0,6512
A12201:2023.04.03,03:00:00,1760.99,1761.22,1753.03,1757.54,1228,0,6512
A12202:2023.04.03,04:00:00,1757.54,1759.34,1729.09,1738.45,4366,0,6512
A12203:2023.04.03,05:00:00,1738.35,1744.66,1735.66,1741.81,2132,0,6512
A12204:2023.04.03,06:00:00,1741.81,1745.85,1739.59,1744.89,1136,0,6512
A12205:2023.04.03,07:00:00,1744.89,1745.59,1739.1,1744.05,987,0,6512
A12206:2023.04.03,08:00:00,1744.05,1749.04,1743,1745,929,0,6512
A12207:2023.04.03,09:00:00,1745,1752.9,1744.15,1752.48,1059,0,6512
A12208:2023.04.03,10:00:00,1752.48,1761.64,1751.95,1761.41,1992,0,6512
A12209:2023.04.03,11:00:00,1761.41,1785.43,1761.2,1779.04,6105,0,6512
A12210:2023.04.03,12:00:00,1779.04,1781.32,1775.58,1776.3,2075,0,6512
A12211:2023.04.03,13:00:00,1776.3,1781.43,1770.23,1770.69,1756,0,6512
A12212:2023.04.03,14:00:00,1770.83,1775.66,1767.66,1774.23,1670,0,6512
A12213:2023.04.03,15:00:00,1774.23,1774.49,1763.77,1770,2340,0,6512
A12214:2023.04.03,16:00:00,1770,1789.64,1768.59,1774.68,3102,0,6512
A12215:2023.04.03,17:00:00,1774.68,1777.56,1757.13,1759.57,4184,0,6512
A12216:2023.04.03,18:00:00,1759.61,1766.43,1754.96,1763.46,3028,0,6512
A12217:2023.04.03,19:00:00,1763.46,1768.85,1759.85,1760.13,2154,0,6512
A12218:2023.04.03,20:00:00,1760.13,1773.83,1757.93,1767.35,3130,0,6512
A12219:2023.04.03,21:00:00,1767.35,1807.34,1765,1798.76,8418,0,6512
A12220:2023.04.03,22:00:00,1798.76,1805.33,1780.43,1785.45,3782,0,6512
A12221:2023.04.03,23:00:00,1785.45,1786.43,1742.44,1746.59,8231,0,6512
A12222:2023.04.04,00:00:00,1746.59,1765.14,1734.71,1761.68,4816,0,6512
A12223:2023.04.04,01:00:00,1761.68,1782.99,1759.73,1772.85,4260,0,6512
A12224:2023.04.04,02:00:00,1772.85,1785.39,1772.44,1777.11,3194,0,6512
A12225:2023.04.04,03:00:00,1777.11,1783.43,1768.44,1771.54,2994,0,6512
A12226:2023.04.04,04:00:00,1771.54,1781.54,1769.87,1774.03,2164,0,6512
A12227:2023.04.04,05:00:00,1774.03,1779.99,1771.89,1774.52,1486,0,6512
A12228:2023.04.04,06:00:00,1774.52,1779.75,1773.73,1774.47,1043,0,6512
A12229:2023.04.04,07:00:00,1774.47,1776.22,1769.46,1770.44,1194,0,6512
A12230:2023.04.04,08:00:00,1770.44,1777.43,1770.18,1775.63,1075,0,6512
A12231:2023.04.04,09:00:00,1775.63,1786.81,1774.11,1782.95,2307,0,6512
A12232:2023.04.04,10:00:00,1783.01,1789.49,1774.72,1778.72,2171,0,6512
A12233:2023.04.04,11:00:00,1778.72,1791.82,1777.65,1789.78,1613,0,6512
A12234:2023.04.04,12:00:00,1789.78,1800,1786.64,1796.15,2761,0,6512
A12235:2023.04.04,13:00:00,1795.88,1806.01,1795.07,1799.08,3717,0,6512
A12236:2023.04.04,14:00:00,1799.08,1845.39,1797.59,1831.61,9115,0,6512
A12237:2023.04.04,15:00:00,1831.61,1841.23,1827.51,1836.06,3749,0,6512
A12238:2023.04.04,16:00:00,1836.06,1860.04,1823.81,1831.08,6959,0,6512
A12239:2023.04.04,17:00:00,1831.08,1845.26,1826.16,1830.56,4323,0,6512
A12240:2023.04.04,18:00:00,1830.56,1834.59,1818.61,1829.55,4481,0,6512
A12241:2023.04.04,19:00:00,1829.55,1835.3,1823.78,1832.77,2352,0,6512
A12242:2023.04.04,20:00:00,1832.77,1841.43,1831.3,1837.12,2549,0,6512
A12243:2023.04.04,21:00:00,1837.16,1839.1,1828.61,1831.16,2031,0,6512
A12244:2023.04.04,22:00:00,1831.16,1837.85,1828.95,1835.59,1956,0,6512
A12245:2023.04.04,23:00:00,1835.43,1853.4,1833.25,1844.26,2802,0,6512
A12246:2023.04.05,00:00:00,1844.61,1845.16,1832.55,1838.21,1903,0,6512
A12247:2023.04.05,01:00:00,1838.21,1840.28,1831.72,1833.64,1425,0,6512
A12248:2023.04.05,02:00:00,1833.64,1840.34,1825.59,1836.54,1905,0,6512
A12249:2023.04.05,03:00:00,1836.54,1886.06,1831.13,1880.31,7366,0,6512
A12250:2023.04.05,04:00:00,1880.4,1892.21,1871.99,1877.68,5243,0,6512
A12251:2023.04.05,05:00:00,1877.68,1892.81,1873.4,1877.77,2984,0,6512
A12252:2023.04.05,06:00:00,1877.77,1880,1871.58,1879.14,1719,0,6512
A12253:2023.04.05,07:00:00,1879.14,1880.87,1874.44,1875.58,1202,0,6512
A12254:2023.04.05,08:00:00,1875.58,1885.09,1874.03,1878.77,1493,0,6512
A12255:2023.04.05,09:00:00,1878.77,1880.97,1876.11,1879.58,1181,0,6512
A12256:2023.04.05,10:00:00,1879.58,1879.93,1874.24,1876.98,1282,0,6512
A12257:2023.04.05,11:00:00,1876.98,1881.43,1870.15,1877.77,2038,0,6512
A12258:2023.04.05,12:00:00,1877.77,1881.52,1874.4,1876.11,1053,0,6512
A12259:2023.04.05,13:00:00,1876.11,1880.71,1875.22,1880.71,803,0,6512
A12260:2023.04.05,14:00:00,1880.71,1887.42,1876.96,1881.34,1922,0,6512
A12261:2023.04.05,15:00:00,1881.34,1912.43,1861.45,1888.46,6454,0,6512
A12262:2023.04.05,16:00:00,1888.46,1891.33,1872.7,1879.41,5334,0,6512
A12263:2023.04.05,17:00:00,1879.41,1884.18,1856.64,1864.03,6595,0,6512
A12264:2023.04.05,18:00:00,1864.03,1872.23,1849.64,1864.19,5010,0,6512
A12265:2023.04.05,19:00:00,1864.19,1867.26,1853.83,1859.92,3330,0,6512
A12266:2023.04.05,20:00:00,1859.92,1869.26,1857.92,1865.07,2278,0,6512
A12267:2023.04.05,21:00:00,1865.07,1867.07,1857.77,1866.7,1759,0,6512
A12268:2023.04.05,22:00:00,1866.7,1885.25,1859.46,1875.91,4033,0,6512
A12269:2023.04.05,23:00:00,1875.91,1881.43,1869.45,1872.16,1882,0,6512
A12270:2023.04.06,00:00:00,1872.16,1878.05,1872.16,1877.62,1013,0,6512
A12271:2023.04.06,01:00:00,1877.62,1880.55,1873.52,1876.27,1326,0,6512
A12272:2023.04.06,02:00:00,1876.27,1879.93,1873.73,1874.92,998,0,6512
A12273:2023.04.06,03:00:00,1874.92,1876.27,1857.54,1863.23,3432,0,6512
A12274:2023.04.06,04:00:00,1863.23,1867.14,1852.47,1865.11,2662,0,6512
A12275:2023.04.06,05:00:00,1865.11,1866.97,1854.93,1860.94,1481,0,6512
A12276:2023.04.06,06:00:00,1860.94,1866.89,1859.62,1865.44,1134,0,6512
A12277:2023.04.06,07:00:00,1865.44,1865.44,1857.7,1859.33,972,0,6512
A12278:2023.04.06,08:00:00,1859.33,1861.14,1843.74,1854.18,1851,0,6512
A12279:2023.04.06,09:00:00,1854.18,1859.35,1850.98,1858.29,1348,0,6512
A12280:2023.04.06,10:00:00,1858.29,1859.85,1842.44,1845.79,2094,0,6512
A12281:2023.04.06,11:00:00,1845.79,1850.07,1836.29,1846.42,3065,0,6512
A12282:2023.04.06,12:00:00,1846.42,1852.08,1841.15,1842.29,1579,0,6512
A12283:2023.04.06,13:00:00,1842.29,1842.34,1819.04,1828.24,5602,0,6512
A12284:2023.04.06,14:00:00,1828.24,1836.58,1826.44,1835.18,2039,0,6512
A12285:2023.04.06,15:00:00,1835.18,1842.43,1824.58,1829.97,3014,0,6512
A12286:2023.04.06,16:00:00,1829.97,1836.15,1820.68,1833.58,3711,0,6512
A12287:2023.04.06,17:00:00,1833.58,1839.43,1829.89,1834.55,3101,0,6512
A12288:2023.04.06,18:00:00,1834.55,1845.15,1833.56,1840.82,2974,0,6512
A12289:2023.04.06,19:00:00,1840.82,1849.5,1838.84,1842.43,2019,0,6512
A12290:2023.04.06,20:00:00,1842.43,1846.79,1840.36,1841.39,1434,0,6512
A12291:2023.04.06,21:00:00,1841.4,1845.08,1832.44,1833.77,1474,0,6512
A12292:2023.04.06,22:00:00,1833.77,1841.37,1832.81,1837.74,1353,0,6512
A12293:2023.04.06,23:00:00,1837.74,1845.4,1829.46,1829.63,1909,0,6512
A12294:2023.04.07,00:00:00,1829.63,1840.43,1826.02,1832.28,1579,0,6512
A12295:2023.04.07,01:00:00,1832.28,1836.59,1827.78,1835.79,1201,0,6512
A12296:2023.04.07,02:00:00,1835.79,1838.9,1834.97,1838.77,904,0,6512
A12297:2023.04.07,03:00:00,1838.77,1848.96,1836.08,1848.25,1340,0,6512
A12298:2023.04.07,04:00:00,1848.25,1849.37,1841.19,1841.82,1135,0,6512
A12299:2023.04.07,05:00:00,1841.82,1843.42,1832.82,1840.2,1457,0,6512
A12300:2023.04.07,06:00:00,1840.2,1845.2,1839.98,1843.25,846,0,6512
A12301:2023.04.07,07:00:00,1843.35,1845.84,1840.94,1842.57,729,0,6512
A12302:2023.04.07,08:00:00,1842.57,1843,1830.79,1837.39,1561,0,6512
A12303:2023.04.07,09:00:00,1837.39,1837.57,1828.03,1832.9,1636,0,6512
A12304:2023.04.07,10:00:00,1832.9,1833.77,1807.44,1817.44,3057,0,6512
A12305:2023.04.07,11:00:00,1817.44,1824.23,1812.97,1817.67,2618,0,6512
A12306:2023.04.07,12:00:00,1817.59,1823.43,1815.78,1822.23,1288,0,6512
A12307:2023.04.07,13:00:00,1822.23,1826.09,1820.66,1825.03,1316,0,6512
A12308:2023.04.07,14:00:00,1825.03,1825.28,1809.88,1815.94,1893,0,6512
A12309:2023.04.07,15:00:00,1815.94,1825.43,1808.55,1819.55,5001,0,6512
A12310:2023.04.07,16:00:00,1819.55,1823.03,1813.98,1820.84,1943,0,6512
A12311:2023.04.07,17:00:00,1820.84,1830.23,1819.77,1822.97,2132,0,6512
A12312:2023.04.07,18:00:00,1822.97,1827.64,1822.48,1826.77,1313,0,6512
A12313:2023.04.07,19:00:00,1826.77,1828.61,1817.76,1819.39,1155,0,6512
A12314:2023.04.07,20:00:00,1819.39,1826.83,1819.39,1825.29,779,0,6512
A12315:2023.04.07,21:00:00,1825.29,1826.83,1819.5,1820.74,806,0,6512
A12316:2023.04.07,22:00:00,1820.74,1823.4,1817.94,1821.53,746,0,6512
A12317:2023.04.07,23:00:00,1821.53,1824.33,1817.6,1819.18,787,0,6512
A12318:2023.04.08,00:00:00,1819.18,1826.38,1818.86,1823.45,679,0,6512
A12319:2023.04.08,01:00:00,1823.45,1839.03,1821.2,1834.44,1469,0,6512
A12320:2023.04.08,02:00:00,1834.44,1837.27,1829.44,1830.31,1161,0,6512
A12321:2023.04.08,03:00:00,1830.31,1830.82,1821.31,1821.77,1200,0,6512
A12322:2023.04.08,04:00:00,1821.77,1827.8,1821.67,1825.52,707,0,6512
A12323:2023.04.08,05:00:00,1825.52,1832.53,1824.49,1832,533,0,6512
A12324:2023.04.08,06:00:00,1832,1839.1,1830.79,1834.79,1381,0,6512
A12325:2023.04.08,07:00:00,1834.79,1835.76,1830.44,1832.79,576,0,6512
A12326:2023.04.08,08:00:00,1832.79,1845.36,1832.79,1845.06,1379,0,6512
A12327:2023.04.08,09:00:00,1845.06,1846.24,1839.48,1840.72,1237,0,6512
A12328:2023.04.08,10:00:00,1840.72,1841.77,1836.36,1838.71,642,0,6512
A12329:2023.04.08,11:00:00,1838.71,1841.07,1833.84,1834.12,787,0,6512
A12330:2023.04.08,12:00:00,1834.12,1839.71,1832.44,1836.62,787,0,6512
A12331:2023.04.08,13:00:00,1836.63,1836.94,1833.66,1835.42,503,0,6512
A12332:2023.04.08,14:00:00,1835.42,1836.03,1833.25,1834.04,422,0,6512
A12333:2023.04.08,15:00:00,1834.04,1835.57,1828.49,1832.62,813,0,6512
A12334:2023.04.08,16:00:00,1832.62,1835.19,1830.06,1833.91,633,0,6512
A12335:2023.04.08,17:00:00,1833.91,1837.78,1833.91,1835.21,636,0,6512
A12336:2023.04.08,18:00:00,1835.21,1835.62,1831.44,1833.63,573,0,6512
A12337:2023.04.08,19:00:00,1833.63,1835.22,1829.64,1833.62,465,0,6512
A12338:2023.04.08,20:00:00,1833.62,1836.05,1820.74,1826.67,984,0,6512
A12339:2023.04.08,21:00:00,1826.67,1827.83,1814.61,1817.63,1674,0,6512
