window_d,sequence,count,expected,lift,p,n_subperiods,n_events_total,q,status
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->VOL_CONTRACTS,1,7.144219930346891,0.1399732944603575,0.021519860482602127,0,1,0.022537470299443935,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT,1,30.564325161078884,0.0327178825225108,8.911816906653769e-08,0,1,1.0802477877480964e-07,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->DISPERSION_EXPANDS->RANK_DECAYS->TVL_VELOCITY_UP,1,54.383014291975385,0.018388094389750614,4.5230486023228877e-13,0,1,6.057463983453231e-13,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->RANK_RECRUITS,1,76.04610156570682,0.013149918002515365,0.0,0,1,0.0,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->BREADTH_EXPANDS->DISPERSION_CONTRACTS->RANK_DECAYS->VOL_EXPANDS,1,29.270622833204637,0.0341639467563908,1.7378067229678607e-07,0,1,2.094247021029331e-07,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->BREADTH_CONTRACTS->DISPERSION_EXPANDS->VOL_CONTRACTS->TVL_VELOCITY_UP,1,47.71155014565452,0.020959285475889704,1.3555379041463311e-11,0,1,1.7603671033075045e-11,NULL_SEQUENCE
2,CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->BREADTH_EXPANDS->DISPERSION_CONTRACTS,1,141.4453791081276,0.007069866872324986,0.0,0,1,0.0,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->CONCENTRATION_RELEASES->TAIL_DOWN_ACTIVATES,1,74.49452777608812,0.013423804806250324,0.0,0,1,0.0,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->DISPERSION_EXPANDS->VOL_EXPANDS,1,66.21724262482302,0.015101806725264148,1.1102230246251565e-15,0,1,1.571753441254271e-15,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->BREADTH_CONTRACTS->DISPERSION_CONTRACTS->VOL_EXPANDS,1,15.561417105847053,0.06426149965636868,0.00022311282618736605,0,1,0.00024683898906022455,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->BREADTH_EXPANDS->DISPERSION_EXPANDS->TAIL_DOWN_ACTIVATES,1,22.446909355837228,0.044549562888485314,5.989793754324069e-06,0,1,6.9609244919737285e-06,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->RANK_RECRUITS->VOL_CONTRACTS,1,29.415817788082627,0.03399531528255301,1.6122445201105506e-07,0,1,1.9440065649427484e-07,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->BREADTH_EXPANDS->STATE_REENTRY,1,17.64094184134714,0.0566863157870734,7.431730428697492e-05,0,1,8.355022069327206e-05,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->TAIL_DOWN_ACTIVATES->VOL_CONTRACTS->STATE_EXIT,1,12.033743640579257,0.08309965957957402,0.0014692041957535817,0,1,0.0015937316309075256,NULL_SEQUENCE
2,CONCENTRATION_REBUILDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->BREADTH_EXPANDS->TVL_VELOCITY_UP->STATE_EXIT->STATE_REENTRY,1,23.259751442256984,0.04299272081572021,3.9216969789368505e-06,0,1,4.577882296209382e-06,NULL_SEQUENCE
2,CONCENTRATION_REBUILDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->VOL_CONTRACTS,1,444.83238478429195,0.0022480377647974524,0.0,0,1,0.0,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->PROPAGATION_CONFIRMS->BREADTH_CONTRACTS->DISPERSION_CONTRACTS->RANK_RECRUITS->STABLECOIN_ACTIVITY_UP,1,18.42416969583675,0.05427653004227196,4.920629389104647e-05,0,1,5.566914651725578e-05,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_EXIT->PROPAGATION_CONFIRMS->DISPERSION_EXPANDS->VOL_CONTRACTS,1,6.889435614245774,0.14514977074932367,0.024846033446223048,0,1,0.025985522574179333,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->PROPAGATION_CONFIRMS->DISPERSION_CONTRACTS->RANK_DECAYS->STABLECOIN_ACTIVITY_UP->STATE_EXIT,1,5.84075466332975,0.17121075231567953,0.04517845627897121,0,1,0.046912499062088116,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_EXIT->BREADTH_EXPANDS->VOL_EXPANDS->PROPAGATION_CONFIRMS,1,9.563679630897965,0.10456226458791434,0.005620119061149564,0,1,0.00599103408158275,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->PROPAGATION_CONFIRMS->BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->RANK_RECRUITS->STATE_EXIT,1,2.705503405575155,0.3696169806843813,0.2997917292742849,0,1,0.3041679110510972,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->BREADTH_EXPANDS->RANK_DECAYS->PROPAGATION_CONFIRMS,1,13.966574855711112,0.07159951601097725,0.0005212199519100125,0,1,0.0005722383726775444,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->DISPERSION_EXPANDS->VOL_CONTRACTS->STATE_REENTRY,1,32.739072374004,0.030544542880635673,2.9055165828850704e-08,0,1,3.549919138715214e-08,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_EXIT->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP,1,14.740116405575764,0.0678420693897457,0.0003451479909100108,0,1,0.00038040222648626107,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->STATE_EXIT,1,29.21056985713684,0.03423418320460038,1.7925620743319826e-07,0,1,2.1588395046355777e-07,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->STATE_EXIT,1,13.017122708841795,0.07682189239260659,0.0008661006031966956,0,1,0.0009444493517459084,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->VOL_EXPANDS,1,7.006218653832018,0.14273034419972816,0.023260447745085955,0,1,0.024344755361236536,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->RANK_RECRUITS->VOL_CONTRACTS->STATE_EXIT,1,9.797096065332985,0.10207106200974175,0.004945756478129004,0,1,0.005278624511942473,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->VOL_EXPANDS,1,29.026700976261267,0.0344510387459403,1.971197349792675e-07,0,1,2.3711346561484748e-07,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->BREADTH_CONTRACTS->RANK_DECAYS->VOL_CONTRACTS,1,21.79977340528997,0.045872036438568596,8.395376133174537e-06,0,1,9.721940795125103e-06,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->STATE_REENTRY->DISPERSION_CONTRACTS->VOL_EXPANDS,1,7.200694568002483,0.13887549187875167,0.02084661394213061,0,1,0.021842891859660065,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->BREADTH_CONTRACTS,1,33.40895728920836,0.029932092502719814,2.0581697457444648e-08,0,1,2.519590038190268e-08,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->BREADTH_EXPANDS->CONCENTRATION_REBUILDS->RANK_RECRUITS,1,19.41495922686448,0.05150667525566059,2.9242044829791425e-05,0,1,3.3328024403914914e-05,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->BREADTH_CONTRACTS->VOL_CONTRACTS->STATE_EXIT,1,16.450666547061495,0.060787810459791085,0.00013930990625565798,0,1,0.00015524156106453034,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->BREADTH_EXPANDS->DISPERSION_EXPANDS->RANK_DECAYS->VOL_EXPANDS->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS,1,8.004728213273827,0.12492616530586906,0.01329328554674869,0,1,0.014006076619848824,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->STATE_REENTRY->BREADTH_EXPANDS->RANK_DECAYS,1,4.739535774371826,0.21099112816223844,0.08584956383842623,0,1,0.08828870224120224,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->RANK_RECRUITS->VOL_CONTRACTS->TVL_VELOCITY_UP->STATE_EXIT,1,4.441672158237552,0.22514043458731955,0.1024610381079758,0,1,0.10507442983494897,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->DISPERSION_CONTRACTS->RANK_DECAYS,1,29.01734140264575,0.03446215096427896,1.9807533346849482e-07,0,1,2.3824101458328623e-07,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->BREADTH_CONTRACTS->VOL_EXPANDS,1,34.11259638719016,0.029314684483398527,1.4331212661033987e-08,0,1,1.7583657825514658e-08,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->VOL_CONTRACTS,1,44.97778634224472,0.022233197347481835,5.473932418453842e-11,0,1,7.018041102034572e-11,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_REENTRY->BREADTH_EXPANDS->DISPERSION_EXPANDS->TAIL_DOWN_ACTIVATES->RANK_RECRUITS,1,21.927905671309198,0.045603990412473136,7.852250635043134e-06,0,1,9.102675572046542e-06,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->BREADTH_CONTRACTS->VOL_CONTRACTS->TVL_VELOCITY_UP,1,20.823387884484152,0.048022925258243705,1.3983270344075649e-05,0,1,1.609295346010538e-05,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->STATE_REENTRY->BREADTH_EXPANDS->CONCENTRATION_RELEASES->VOL_EXPANDS,1,3.057817408716917,0.32703064517498687,0.2392770704501359,0,1,0.2431285753943955,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->STATE_EXIT->STATE_REENTRY->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TVL_VELOCITY_UP,1,4.340156145195722,0.23040645694439743,0.10886900685798229,0,1,0.11159329405500899,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_REENTRY->BREADTH_CONTRACTS->DISPERSION_CONTRACTS->TAIL_DOWN_ACTIVATES->STABLECOIN_ACTIVITY_UP->STATE_EXIT,1,8.586539116046355,0.11646135730415759,0.009625080435167632,0,1,0.010178111681341381,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY->BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->RANK_RECRUITS->VOL_CONTRACTS,1,8.852482295914283,0.11296266590236881,0.008309876538488359,0,1,0.008808725296376035,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->PROPAGATION_CONFIRMS->BREADTH_CONTRACTS->DISPERSION_CONTRACTS->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->STATE_REENTRY,1,4.165874021606722,0.2400456650425337,0.1208770664838883,0,1,0.12371744558196666,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STATE_EXIT->PROPAGATION_CONFIRMS->RANK_RECRUITS,1,11.456544025556349,0.08728635771566708,0.002006226275530265,0,1,0.0021662005240748617,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->PROPAGATION_CONFIRMS->VOL_CONTRACTS->STATE_EXIT,1,9.717282185760407,0.10290943299613017,0.005166571775984785,0,1,0.005512950628514877,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->PROPAGATION_CONFIRMS->CONCENTRATION_REBUILDS->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_EXPANDS,1,13.803796480835578,0.0724438382866876,0.0005685459451756358,0,1,0.0006235157251875815,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->TVL_VELOCITY_UP->STATE_REENTRY->BREADTH_EXPANDS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->STABLECOIN_ACTIVITY_UP->PROPAGATION_CONFIRMS,1,3.5673419546503893,0.28032075778336846,0.1740554796172593,0,1,0.17749203622278192,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_REENTRY,1,2.0509915560134835,0.48756904779447363,0.4630298717908359,0,1,0.46815315186403994,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS,1,15.812828457404487,0.06323979310176743,0.00019526916157897034,0,1,0.00021643753790418234,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS->DISPERSION_CONTRACTS->VOL_EXPANDS,1,18.465320413734105,0.054155572586556455,4.8152912873966613e-05,0,1,5.449156599325554e-05,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS->VOL_EXPANDS,1,24.743079639667698,0.04041534095848022,1.8131621204453552e-06,0,1,2.1373558347189405e-06,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_DECAYS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->PROPAGATION_CONFIRMS,1,35.69120100554302,0.028018110117524343,6.366853932959771e-09,0,1,7.869436279037583e-09,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_EXPANDS->STABLECOIN_ACTIVITY_UP->TVL_VELOCITY_UP->STATE_EXIT->DISPERSION_EXPANDS->RANK_DECAYS->VOL_CONTRACTS->PROPAGATION_CONFIRMS,1,2.6669599287494057,0.37495876455441207,0.30737565412785317,0,1,0.31178991402644446,NULL_SEQUENCE
2,BREADTH_EXPANDS->CONCENTRATION_REBUILDS->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_EXIT->DISPERSION_CONTRACTS->RANK_DECAYS->VOL_EXPANDS->STATE_REENTRY,1,6.715773489850191,0.1489031757118281,0.027411934800056104,0,1,0.02865075604161999,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STATE_REENTRY->BREADTH_EXPANDS->DISPERSION_EXPANDS->STATE_EXIT,1,11.97599789627772,0.08350034866913358,0.0015156449904951685,0,1,0.0016435629120996156,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->RANK_DECAYS->VOL_EXPANDS->STATE_REENTRY->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS,1,39.11896762830902,0.02556304679360544,1.0968996821958399e-09,0,1,1.3733053700539464e-09,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_EXPANDS->TAIL_UP_ACTIVATES->TAIL_DOWN_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->CONCENTRATION_REBUILDS->DISPERSION_CONTRACTS->RANK_DECAYS->VOL_EXPANDS->STATE_REENTRY,1,16.25725683583917,0.061510992297021304,0.00015431865537052225,0,1,0.00017180556102297132,NULL_SEQUENCE
2,BREADTH_CONTRACTS->CONCENTRATION_RELEASES->DISPERSION_CONTRACTS->TAIL_UP_ACTIVATES->RANK_RECRUITS->VOL_CONTRACTS->STABLECOIN_ACTIVITY_UP->STATE_EXIT->STATE_REENTRY->DISPERSION_EXPANDS->TAIL_DOWN_ACTIVATES,1,11.607434886386752,0.08615167862563711,0.0018491226262786764,0,1,0.001998716631448711,NULL_SEQUENCE
