cell,age_band,n_days,horizon_d,p_stay,p_exit,p_reentry,p_propagate,p_tail_activation,p_rank_recruitment,p_local_stress,p_local_recovery,p_trans_HIGH_BREADTH_HIGH_DISP,p_trans_HIGH_BREADTH_LOW_DISP,p_trans_LOW_BREADTH_HIGH_DISP,p_trans_LOW_BREADTH_LOW_DISP
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,2,0.7903225806451613,0.20967741935483872,0.14516129032258066,0.0967741935483871,1.0,0.6290322580645161,0.9516129032258065,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.9032258064516129,0.1774193548387097
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,3,0.6935483870967742,0.3064516129032258,0.1774193548387097,0.11290322580645161,1.0,0.7096774193548387,0.9838709677419355,0.22580645161290322,0.06451612903225806,0.016129032258064516,0.9193548387096774,0.24193548387096775
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,5,0.5483870967741935,0.45161290322580644,0.25806451612903225,0.14516129032258066,1.0,0.8548387096774194,1.0,0.4032258064516129,0.12903225806451613,0.016129032258064516,0.9193548387096774,0.3548387096774194
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,7,0.4354838709677419,0.5645161290322581,0.3548387096774194,0.1774193548387097,1.0,0.8870967741935484,1.0,0.5,0.1774193548387097,0.016129032258064516,0.9354838709677419,0.43548387096774194
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,10,0.29032258064516125,0.7096774193548387,0.4838709677419355,0.1774193548387097,1.0,0.9193548387096774,1.0,0.5645161290322581,0.22580645161290322,0.04838709677419355,0.9516129032258065,0.5483870967741935
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,14,0.08064516129032262,0.9193548387096774,0.5806451612903226,0.1774193548387097,1.0,0.9354838709677419,1.0,0.5645161290322581,0.3548387096774194,0.14516129032258066,0.9516129032258065,0.7580645161290323
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,21,0.0,1.0,0.6612903225806451,0.22580645161290322,1.0,1.0,1.0,0.6451612903225806,0.43548387096774194,0.25806451612903225,0.9516129032258065,0.8387096774193549
LOW_BREADTH_HIGH_DISP,AGE_8_14,62,30,0.0,1.0,0.6612903225806451,0.3225806451612903,1.0,1.0,1.0,0.7419354838709677,0.43548387096774194,0.43548387096774194,0.9516129032258065,0.9516129032258065
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,1,0.84375,0.15625,0.34375,0.125,1.0,0.4375,0.96875,0.0625,0.03125,0.0,0.84375,0.125
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,2,0.6875,0.3125,0.4375,0.15625,1.0,0.625,1.0,0.09375,0.0625,0.0,0.84375,0.25
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,3,0.5625,0.4375,0.5,0.1875,1.0,0.78125,1.0,0.09375,0.09375,0.0,0.875,0.375
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,5,0.34375,0.65625,0.53125,0.21875,1.0,0.90625,1.0,0.125,0.15625,0.0625,0.875,0.59375
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,7,0.15625,0.84375,0.53125,0.21875,1.0,0.96875,1.0,0.125,0.21875,0.125,0.90625,0.78125
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,10,0.0,1.0,0.53125,0.21875,1.0,1.0,1.0,0.21875,0.3125,0.21875,0.9375,0.9375
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,14,0.0,1.0,0.53125,0.34375,1.0,1.0,1.0,0.34375,0.34375,0.40625,0.9375,0.9375
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,21,0.0,1.0,0.53125,0.53125,1.0,1.0,1.0,0.625,0.34375,0.6875,0.96875,0.9375
LOW_BREADTH_HIGH_DISP,AGE_15_PLUS,32,30,0.0,1.0,0.78125,0.5625,1.0,1.0,1.0,0.9375,0.34375,0.8125,0.96875,1.0
LOW_BREADTH_LOW_DISP,AGE_1,103,1,0.6019417475728155,0.39805825242718446,0.27184466019417475,0.0970873786407767,0.9902912621359223,0.5145631067961165,0.8640776699029126,0.07766990291262135,0.17475728155339806,0.1262135922330097,0.0970873786407767,0.6019417475728155
LOW_BREADTH_LOW_DISP,AGE_1,103,2,0.46601941747572817,0.5339805825242718,0.33980582524271846,0.10679611650485436,0.9902912621359223,0.6601941747572816,0.970873786407767,0.14563106796116504,0.20388349514563106,0.21359223300970873,0.1553398058252427,0.6407766990291263
LOW_BREADTH_LOW_DISP,AGE_1,103,3,0.38834951456310685,0.6116504854368932,0.4077669902912621,0.1650485436893204,0.9902912621359223,0.7475728155339806,0.9902912621359223,0.21359223300970873,0.22330097087378642,0.2621359223300971,0.1941747572815534,0.7184466019417476
LOW_BREADTH_LOW_DISP,AGE_1,103,5,0.33009708737864074,0.6699029126213593,0.47572815533980584,0.21359223300970873,0.9902912621359223,0.8543689320388349,0.9902912621359223,0.3592233009708738,0.2621359223300971,0.32038834951456313,0.23300970873786409,0.7572815533980582
LOW_BREADTH_LOW_DISP,AGE_1,103,7,0.2815533980582524,0.7184466019417476,0.5242718446601942,0.23300970873786409,0.9902912621359223,0.8932038834951457,0.9902912621359223,0.47572815533980584,0.2815533980582524,0.3883495145631068,0.2524271844660194,0.7961165048543689
LOW_BREADTH_LOW_DISP,AGE_1,103,10,0.22330097087378642,0.7766990291262136,0.6213592233009708,0.2912621359223301,0.9902912621359223,0.9223300970873787,0.9902912621359223,0.5533980582524272,0.3786407766990291,0.4368932038834951,0.3300970873786408,0.8640776699029126
LOW_BREADTH_LOW_DISP,AGE_1,103,14,0.2038834951456311,0.7961165048543689,0.6504854368932039,0.34951456310679613,0.9902912621359223,0.9611650485436893,0.9902912621359223,0.6699029126213593,0.4174757281553398,0.46601941747572817,0.36893203883495146,0.8932038834951457
LOW_BREADTH_LOW_DISP,AGE_1,103,21,0.13592233009708743,0.8640776699029126,0.7184466019417476,0.42718446601941745,0.9902912621359223,0.9805825242718447,0.9902912621359223,0.7864077669902912,0.4854368932038835,0.5339805825242718,0.44660194174757284,0.912621359223301
LOW_BREADTH_LOW_DISP,AGE_1,103,30,0.06796116504854366,0.9320388349514563,0.8058252427184466,0.5339805825242718,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.8252427184466019,0.6116504854368932,0.6601941747572816,0.4854368932038835,0.941747572815534
LOW_BREADTH_LOW_DISP,AGE_2_3,110,1,0.8,0.2,0.22727272727272727,0.06363636363636363,0.9727272727272728,0.4909090909090909,0.7818181818181819,0.09090909090909091,0.01818181818181818,0.1,0.08181818181818182,0.8
LOW_BREADTH_LOW_DISP,AGE_2_3,110,2,0.7,0.3,0.3,0.09090909090909091,0.9818181818181818,0.6545454545454545,0.9363636363636364,0.22727272727272727,0.01818181818181818,0.16363636363636364,0.13636363636363635,0.8363636363636363
LOW_BREADTH_LOW_DISP,AGE_2_3,110,3,0.6454545454545455,0.35454545454545455,0.35454545454545455,0.10909090909090909,0.9818181818181818,0.7545454545454545,0.9636363636363636,0.3181818181818182,0.02727272727272727,0.2,0.17272727272727273,0.8545454545454545
LOW_BREADTH_LOW_DISP,AGE_2_3,110,5,0.5545454545454546,0.44545454545454544,0.38181818181818183,0.12727272727272726,0.9818181818181818,0.8090909090909091,0.9818181818181818,0.4,0.045454545454545456,0.2909090909090909,0.19090909090909092,0.8727272727272727
LOW_BREADTH_LOW_DISP,AGE_2_3,110,7,0.4636363636363636,0.5363636363636364,0.44545454545454544,0.13636363636363635,0.9818181818181818,0.8727272727272727,0.9818181818181818,0.4818181818181818,0.11818181818181818,0.34545454545454546,0.2636363636363636,0.8909090909090909
LOW_BREADTH_LOW_DISP,AGE_2_3,110,10,0.4181818181818182,0.5818181818181818,0.5,0.16363636363636364,0.9818181818181818,0.9272727272727272,0.9818181818181818,0.6272727272727273,0.18181818181818182,0.38181818181818183,0.32727272727272727,0.9090909090909091
LOW_BREADTH_LOW_DISP,AGE_2_3,110,14,0.32727272727272727,0.6727272727272727,0.5454545454545454,0.23636363636363636,0.9818181818181818,0.9636363636363636,0.9818181818181818,0.6909090909090909,0.24545454545454545,0.42727272727272725,0.4,0.9181818181818182
LOW_BREADTH_LOW_DISP,AGE_2_3,110,21,0.21818181818181814,0.7818181818181819,0.6636363636363637,0.3,0.9818181818181818,0.9636363636363636,0.9818181818181818,0.8090909090909091,0.34545454545454546,0.5454545454545454,0.4909090909090909,0.9545454545454546
LOW_BREADTH_LOW_DISP,AGE_2_3,110,30,0.11818181818181817,0.8818181818181818,0.7727272727272727,0.4727272727272727,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.8454545454545455,0.5,0.6818181818181818,0.5181818181818182,0.9636363636363636
LOW_BREADTH_LOW_DISP,AGE_4_7,143,1,0.9230769230769231,0.07692307692307693,0.20279720279720279,0.055944055944055944,0.972027972027972,0.3916083916083916,0.8601398601398601,0.1258741258741259,0.0,0.04895104895104895,0.027972027972027972,0.9230769230769231
LOW_BREADTH_LOW_DISP,AGE_4_7,143,2,0.8461538461538461,0.15384615384615385,0.26573426573426573,0.06993006993006994,0.972027972027972,0.46853146853146854,0.9370629370629371,0.1888111888111888,0.006993006993006993,0.0979020979020979,0.055944055944055944,0.9300699300699301
LOW_BREADTH_LOW_DISP,AGE_4_7,143,3,0.7832167832167832,0.21678321678321677,0.3006993006993007,0.07692307692307693,0.972027972027972,0.5454545454545454,0.965034965034965,0.25874125874125875,0.02097902097902098,0.13986013986013987,0.07692307692307693,0.965034965034965
LOW_BREADTH_LOW_DISP,AGE_4_7,143,5,0.6783216783216783,0.32167832167832167,0.3776223776223776,0.09090909090909091,0.972027972027972,0.7272727272727273,0.972027972027972,0.3776223776223776,0.055944055944055944,0.20279720279720279,0.15384615384615385,0.9790209790209791
LOW_BREADTH_LOW_DISP,AGE_4_7,143,7,0.6363636363636364,0.36363636363636365,0.4125874125874126,0.1258741258741259,0.972027972027972,0.8531468531468531,0.972027972027972,0.4825174825174825,0.08391608391608392,0.22377622377622378,0.1888111888111888,0.986013986013986
LOW_BREADTH_LOW_DISP,AGE_4_7,143,10,0.5524475524475525,0.44755244755244755,0.44755244755244755,0.1888111888111888,0.972027972027972,0.9300699300699301,0.972027972027972,0.5804195804195804,0.1048951048951049,0.26573426573426573,0.24475524475524477,0.993006993006993
LOW_BREADTH_LOW_DISP,AGE_4_7,143,14,0.42657342657342656,0.5734265734265734,0.5384615384615384,0.22377622377622378,0.972027972027972,0.9300699300699301,0.972027972027972,0.6853146853146853,0.15384615384615385,0.3776223776223776,0.3076923076923077,0.993006993006993
LOW_BREADTH_LOW_DISP,AGE_4_7,143,21,0.32867132867132864,0.6713286713286714,0.6363636363636364,0.2937062937062937,0.972027972027972,0.972027972027972,0.972027972027972,0.7832167832167832,0.2867132867132867,0.48951048951048953,0.32867132867132864,0.993006993006993
LOW_BREADTH_LOW_DISP,AGE_4_7,143,30,0.11188811188811187,0.8881118881118881,0.7762237762237763,0.4825174825174825,0.972027972027972,0.972027972027972,0.972027972027972,0.8881118881118881,0.4755244755244755,0.6853146853146853,0.4755244755244755,0.993006993006993
LOW_BREADTH_LOW_DISP,AGE_8_14,171,1,0.9532163742690059,0.04678362573099415,0.14619883040935672,0.05847953216374269,0.9590643274853801,0.4444444444444444,0.8538011695906432,0.12280701754385964,0.0,0.017543859649122806,0.029239766081871343,0.9532163742690059
LOW_BREADTH_LOW_DISP,AGE_8_14,171,2,0.9122807017543859,0.08771929824561403,0.16374269005847952,0.07602339181286549,0.9590643274853801,0.6140350877192983,0.9415204678362573,0.22807017543859648,0.005847953216374269,0.03508771929824561,0.05263157894736842,0.9766081871345029
LOW_BREADTH_LOW_DISP,AGE_8_14,171,3,0.8654970760233918,0.13450292397660818,0.1871345029239766,0.08771929824561403,0.9590643274853801,0.7076023391812866,0.9532163742690059,0.30409356725146197,0.005847953216374269,0.05847953216374269,0.08187134502923976,0.9824561403508771
LOW_BREADTH_LOW_DISP,AGE_8_14,171,5,0.7836257309941521,0.21637426900584794,0.22807017543859648,0.11695906432748537,0.9590643274853801,0.8304093567251462,0.9590643274853801,0.39766081871345027,0.005847953216374269,0.09941520467836257,0.1286549707602339,0.9824561403508771
LOW_BREADTH_LOW_DISP,AGE_8_14,171,7,0.6900584795321638,0.30994152046783624,0.28654970760233917,0.14035087719298245,0.9590643274853801,0.8713450292397661,0.9590643274853801,0.45614035087719296,0.017543859649122806,0.16374269005847952,0.1695906432748538,1.0
LOW_BREADTH_LOW_DISP,AGE_8_14,171,10,0.5789473684210527,0.42105263157894735,0.40350877192982454,0.17543859649122806,0.9590643274853801,0.8830409356725146,0.9590643274853801,0.5380116959064327,0.05263157894736842,0.27485380116959063,0.2046783625730994,1.0
LOW_BREADTH_LOW_DISP,AGE_8_14,171,14,0.4970760233918129,0.5029239766081871,0.5029239766081871,0.22807017543859648,0.9590643274853801,0.9298245614035088,0.9590643274853801,0.6257309941520468,0.10526315789473684,0.36257309941520466,0.2046783625730994,1.0
LOW_BREADTH_LOW_DISP,AGE_8_14,171,21,0.29239766081871343,0.7076023391812866,0.631578947368421,0.38011695906432746,0.9590643274853801,0.9590643274853801,0.9590643274853801,0.7251461988304093,0.26900584795321636,0.52046783625731,0.24561403508771928,1.0
LOW_BREADTH_LOW_DISP,AGE_8_14,171,30,0.1228070175438597,0.8771929824561403,0.7660818713450293,0.5029239766081871,0.9766081871345029,0.9590643274853801,0.9766081871345029,0.8421052631578947,0.3742690058479532,0.6549707602339181,0.3684210526315789,1.0
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,1,0.9295302013422819,0.07046979865771812,0.1174496644295302,0.020134228187919462,0.9463087248322147,0.436241610738255,0.8389261744966443,0.09731543624161074,0.010067114093959731,0.040268456375838924,0.020134228187919462,0.9295302013422819
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,2,0.8657718120805369,0.1342281879194631,0.1610738255033557,0.040268456375838924,0.9463087248322147,0.5738255033557047,0.9026845637583892,0.16778523489932887,0.020134228187919462,0.07718120805369127,0.040268456375838924,0.9563758389261745
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,3,0.8087248322147651,0.1912751677852349,0.21140939597315436,0.05704697986577181,0.9463087248322147,0.6610738255033557,0.9228187919463087,0.22483221476510068,0.03355704697986577,0.1174496644295302,0.06040268456375839,0.959731543624161
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,5,0.7013422818791946,0.2986577181208054,0.2986577181208054,0.09731543624161074,0.9463087248322147,0.761744966442953,0.9429530201342282,0.33221476510067116,0.06040268456375839,0.19463087248322147,0.09395973154362416,0.9697986577181208
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,7,0.6040268456375839,0.3959731543624161,0.37583892617449666,0.14093959731543623,0.9463087248322147,0.8187919463087249,0.9463087248322147,0.4228187919463087,0.09395973154362416,0.25838926174496646,0.12751677852348994,0.9697986577181208
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,10,0.47651006711409394,0.5234899328859061,0.4798657718120805,0.19798657718120805,0.9463087248322147,0.8657718120805369,0.9463087248322147,0.5100671140939598,0.15771812080536912,0.3422818791946309,0.17785234899328858,0.9765100671140939
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,14,0.31879194630872487,0.6812080536912751,0.6073825503355704,0.25838926174496646,0.9563758389261745,0.8791946308724832,0.9563758389261745,0.6208053691275168,0.27181208053691275,0.4463087248322148,0.24496644295302014,0.9798657718120806
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,21,0.15100671140939592,0.8489932885906041,0.7550335570469798,0.36577181208053694,0.9798657718120806,0.9060402684563759,0.9798657718120806,0.7583892617449665,0.40604026845637586,0.5469798657718121,0.3691275167785235,0.9865771812080537
LOW_BREADTH_LOW_DISP,AGE_15_PLUS,298,30,0.06040268456375841,0.9395973154362416,0.8590604026845637,0.44966442953020136,1.0,0.9664429530201343,1.0,0.8657718120805369,0.5671140939597316,0.6375838926174496,0.48322147651006714,0.9865771812080537
