entry_z,exit_target,model,n_trades,completion_rate_pct,timeout_rate_pct,stop_rate_pct,expectancy_pips,profit_factor,win_rate_pct,net_pips,avg_win_pips,avg_loss_pips,mfe_median_pips,mae_median_pips,realized_mfe_frac_median,hold_median_min,capital_hours,pips_per_capital_hour,max_dd_pips,break_even_mult,break_even_bound
2.5,0.0,TB-C-2.5%,405,65.92592592592592,33.58024691358025,0.49382716049382713,17.25627995753863,11.493062884258157,85.4320987654321,6988.7933828031455,22.123794190666754,-11.288803511314441,17.007030982443183,-15.583318578593094,0.9988398933624674,200.0,1375.75,5.0799879213542765,-36.73910760322178,2.6917921526998656,2.69x
2.5,0.0,TB-C-5%,405,65.92592592592592,33.58024691358025,0.49382716049382713,16.654718570383938,10.647386096902334,85.18518518518519,6745.161021005495,21.577770499607446,-11.652830022651228,16.488519698127238,-15.85478403092198,0.9988801289004943,200.0,1375.75,4.90289734399818,-39.86452005414196,2.6328155461160723,2.63x
2.5,0.0,TB-C-10%,405,65.92592592592592,33.58024691358025,0.49382716049382713,15.449942212249942,8.971075904523847,83.4567901234568,6257.226595961227,20.834964693747217,-11.716290604855722,15.963172231398463,-16.458424251318238,0.9989450393472482,200.0,1375.75,4.548229399208597,-46.97947642270026,2.5147002168872494,2.51x
2.5,-0.25,TB-A,402,57.711442786069654,41.7910447761194,0.4975124378109453,9.954343626498313,3.088134069998804,70.39800995024875,4001.6461378523218,20.911732439463893,-16.103984390890428,14.152371321220276,-17.768198391263688,0.9985158661106583,215.0,1467.75,2.726381289628562,-125.9114947874109,1.9759160418135602,1.98x
2.5,-0.25,TB-B,402,57.711442786069654,41.7910447761194,0.4975124378109453,19.60456659968997,13.399085526922946,85.3233830845771,7881.0357730753685,24.829883525663725,-10.773123325886237,18.70265607529448,-15.722006223864613,0.9982373135073803,215.0,1467.75,5.369467397768944,-35.42934684982811,2.9220163333029388,2.92x
2.5,-0.25,TB-C-2.5%,402,57.711442786069654,41.7910447761194,0.4975124378109453,18.96138040255882,12.40714477294382,84.82587064676616,7622.474921828645,24.312886442122636,-10.954415654674964,18.067062332801974,-15.584238230151456,0.9984046641933284,215.0,1467.75,5.193306027476508,-36.73910760322178,2.858958862995963,2.86x
2.5,-0.25,TB-C-5%,402,57.711442786069654,41.7910447761194,0.4975124378109453,18.323983354673373,11.497214600261882,84.32835820895522,7366.241308578696,23.799334079341012,-11.138618163776307,17.715828473480656,-16.108201160660315,0.9984939776458854,215.0,1467.75,5.018730239195159,-39.86452005414196,2.7964689563405267,2.80x
2.5,-0.25,TB-C-10%,402,57.711442786069654,41.7910447761194,0.4975124378109453,17.048748071039817,9.678171276202523,82.58706467661692,6853.596724558007,23.02213249217491,-11.282160897772314,17.165987788899727,-16.462761692815338,0.9985584461199386,215.0,1467.75,4.669457826304212,-48.43381367299537,2.671445889317629,2.67x
2.5,-0.5,TB-A,400,51.24999999999999,48.25,0.5,11.247014214179673,3.3377668907384646,70.5,4498.8056856718695,22.777335867689683,-16.30850024590357,15.357945576871076,-17.84505021217709,0.9978098496114296,225.0,1572.3333333333333,2.8612289711714243,-125.9114947874109,2.1026484523705564,2.10x
2.5,-0.5,TB-B,400,51.24999999999999,48.25,0.5,21.309443647045544,14.355176696545632,85.0,8523.777458818218,26.947103452537267,-10.637295250740891,21.172338250151384,-15.770603948706416,0.99772084460042,225.0,1572.3333333333333,5.421100779405269,-35.42934684982811,,>=3.0
2.5,-0.5,TB-C-2.5%,400,51.24999999999999,48.25,0.5,20.61530454223371,13.30747635499209,84.5,8246.121816893483,26.37908571183968,-10.8065992533601,20.888811673133336,-15.59586670153005,0.9977731803064859,225.0,1572.3333333333333,5.244512497494266,-36.73910760322178,,>=3.0
2.5,-0.5,TB-C-5%,400,51.24999999999999,48.25,0.5,19.92538595575247,12.330187663305392,83.75,7970.154382300988,25.89133894247588,-10.822217898898936,20.210659608355094,-16.135975955850654,0.9978098951711845,225.0,1572.3333333333333,5.068997911151784,-39.86452005414196,2.9534692113482817,2.95x
2.5,-0.5,TB-C-10%,400,51.24999999999999,48.25,0.5,18.569250747899982,10.34899984726714,82.0,7427.700299159993,25.06765772436589,-11.03460325600026,19.88506631636074,-16.500500074172095,0.9978894196947091,225.0,1572.3333333333333,4.723998494271779,-48.43381367299537,2.820514779205881,2.82x
3.0,1.0,TB-A,199,85.92964824120602,13.06532663316583,1.0050251256281406,5.170027074169295,2.1394366712881294,72.36180904522614,1028.8353877596896,13.415060782743184,-16.41697027191507,7.0807649870197515,-15.914992847940194,0.9993125405568762,120.0,426.5,2.412275235075474,-138.95281569780127,1.5068653994283623,1.51x
3.0,1.0,TB-B,199,85.92964824120602,13.06532663316583,1.0050251256281406,12.554585817254697,10.147613663723634,85.42713567839196,2498.362577633685,16.30281704298502,-9.4178041266817,10.299412116635875,-14.08791096569707,0.9997636775258355,120.0,426.5,5.857825504416612,-35.42934684982856,2.230841746789676,2.23x
3.0,1.0,TB-C-2.5%,199,85.92964824120602,13.06532663316583,1.0050251256281406,12.11583349902535,9.669852113530625,85.92964824120602,2411.0508663060446,15.726004845511147,-9.931998652727192,9.756930113330515,-14.430696429943987,0.9996775542293153,120.0,426.5,5.653108713496001,-36.739107603221555,2.1878268136299366,2.19x
3.0,1.0,TB-C-5%,199,85.92964824120602,13.06532663316583,1.0050251256281406,11.680068737271045,9.181872770380242,86.4321608040201,2324.333678716938,15.165215178663056,-10.52160488937437,9.758806914074992,-14.568004288040472,0.999640609023235,120.0,426.5,5.449785882103019,-39.86452005414202,2.145104778163828,2.15x
3.0,1.0,TB-C-10%,199,85.92964824120602,13.06532663316583,1.0050251256281406,10.819991951770088,7.726271538860849,82.91457286432161,2153.1783984022477,14.989655144193657,-9.415138246756058,8.690653718461757,-14.606282850499667,0.9996562440292387,120.0,426.5,5.0484839352924915,-48.96236109132252,2.0607835246833424,2.06x
3.0,0.75,TB-A,197,79.69543147208121,19.289340101522843,1.015228426395939,6.885408633573537,2.585637956065932,74.61928934010153,1356.4255008139867,15.0467356960572,-17.108892930128437,9.365490349354946,-16.12800141392462,0.9992470393974494,145.0,485.25,2.795312727076737,-182.01485736586392,1.6750400621150527,1.68x
3.0,0.75,TB-B,197,79.69543147208121,19.289340101522843,1.015228426395939,15.453330798467997,12.578816882002819,87.30964467005076,3044.3061672981953,19.228060936240464,-10.516812549406563,14.541404282523942,-14.690831111343268,0.9995234951862504,145.0,485.25,6.2736860737726845,-35.42934684982856,2.5150324312223526,2.52x
3.0,0.75,TB-C-2.5%,197,79.69543147208121,19.289340101522843,1.015228426395939,14.931840614816732,11.92644160957564,87.81725888324873,2941.5726011188963,18.559471522344584,-11.217332176946565,13.82520966772427,-14.701954634668034,0.9994990280939788,145.0,485.25,6.061973418070884,-36.73910760322178,2.4639059426290912,2.46x
3.0,0.75,TB-C-5%,197,79.69543147208121,19.289340101522843,1.015228426395939,14.413269529784136,11.220697172289354,87.30964467005076,2839.414097367475,18.12339717544157,-11.112408672339008,13.015007301824237,-14.905537132911025,0.9995011302777239,145.0,485.25,5.851445847228181,-40.78493233323053,2.4130656401749153,2.41x
3.0,0.75,TB-C-10%,197,79.69543147208121,19.289340101522843,1.015228426395939,13.378197781962271,9.493045496186406,85.78680203045685,2635.5049630465674,17.430877287825187,-11.082617806996055,12.004828824108703,-14.846701293844864,0.9995069868373109,145.0,485.25,5.431231247906373,-53.94265345443347,2.311588017839438,2.31x
3.0,0.5,TB-A,195,75.38461538461539,23.589743589743588,1.0256410256410255,8.454631098391166,2.938349560376206,76.41025641025641,1648.6530641862776,16.773139768503256,-18.4901035069719,10.691485523935203,-16.29429810975258,0.9990027533630835,165.0,540.8333333333334,3.0483569753829474,-169.9210491255933,1.8288854018030558,1.83x
3.0,0.5,TB-B,195,75.38461538461539,23.589743589743588,1.0256410256410255,18.216223980134053,15.55291076837398,88.2051282051282,3552.16367612614,22.071219805631127,-10.612440454017992,15.973351864455601,-14.690831111343268,0.9991471814462226,165.0,540.8333333333334,6.567945163869596,-35.42934684982856,2.7859043117778484,2.79x
3.0,0.5,TB-C-2.5%,195,75.38461538461539,23.589743589743588,1.0256410256410255,17.6001296023339,14.586831219543118,88.2051282051282,3432.025272455111,21.422236407211702,-10.98258215588268,15.16028844145863,-14.701954634668034,0.9991630428937849,165.0,540.8333333333334,6.345809440594966,-36.73910760322178,2.7255029021895982,2.73x
3.0,0.5,TB-C-5%,195,75.38461538461539,23.589743589743588,1.0256410256410255,16.982799977759395,13.589303099564775,87.6923076923077,3311.645995663082,20.904668795141063,-10.960515346084991,14.444962129180812,-14.905537132911025,0.9991741172507506,165.0,540.8333333333334,6.123228343290752,-40.78493233323053,2.6649803899764115,2.66x
3.0,0.5,TB-C-10%,195,75.38461538461539,23.589743589743588,1.0256410256410255,15.75639807952953,11.264633571582609,85.64102564102564,3072.4976255082584,20.19057575088198,-10.690304460322574,13.749694383925089,-14.846701293844864,0.9991869201560085,165.0,540.8333333333334,5.6810433753619565,-53.94265345443347,2.544744909757797,2.54x
3.0,0.25,TB-A,194,69.0721649484536,29.896907216494846,1.0309278350515463,9.694966776537521,2.9945376053139086,73.71134020618557,1880.8235546482792,19.74692878514617,-18.48994630642398,12.559671478617886,-16.45020894810869,0.9989925680970038,190.0,603.9166666666665,3.114375970164117,-176.87658779238768,1.9504869388762278,1.95x
3.0,0.25,TB-B,194,69.0721649484536,29.896907216494846,1.0309278350515463,20.828235186024266,17.874552158195996,88.65979381443299,4040.6776260887077,24.884485720520303,-10.88426899276296,19.135467682726386,-14.918533556026018,0.9991591822878763,190.0,603.9166666666665,6.690786741143163,-35.42934684982856,,>=3.0
3.0,0.25,TB-C-2.5%,194,69.0721649484536,29.896907216494846,1.0309278350515463,20.138381306770686,16.503668082241,87.62886597938144,3906.845973513513,24.463770104285867,-10.499789342295204,18.65288924498413,-14.75650814028242,0.9991960451995471,190.0,603.9166666666665,6.469180582608275,-36.73910760322178,2.97435110850693,2.97x
3.0,0.25,TB-C-5%,194,69.0721649484536,29.896907216494846,1.0309278350515463,19.441590045276747,15.144383312994643,87.11340206185567,3771.6684687836887,23.89540427746957,-10.666194164346784,17.891394856407793,-15.026432761573318,0.9991868767854227,190.0,603.9166666666665,6.245345884559718,-39.86452005414202,2.9060382397330144,2.91x
3.0,0.25,TB-C-10%,194,69.0721649484536,29.896907216494846,1.0309278350515463,18.060330272528375,12.039171748794693,84.02061855670104,3503.7040728705047,23.442284561778564,-10.238332603206498,17.313410979123873,-15.274261184990298,0.9991976699607088,190.0,603.9166666666665,5.801635004063208,-47.807901953330884,2.770620614953762,2.77x
3.0,0.0,TB-A,194,64.94845360824742,34.02061855670103,1.0309278350515463,11.46458243925376,3.3120322930874444,73.71134020618557,2224.1289932152295,22.28048297790257,-18.862354365192893,14.494541713681192,-16.45020894810869,0.9988643445866039,210.0,650.5,3.4191068304615366,-162.38905577485184,2.1239786705150747,2.12x
3.0,0.0,TB-B,194,64.94845360824742,34.02061855670103,1.0309278350515463,23.06889402717199,18.049054616216495,88.14432989690721,4475.365441271366,27.70681153729466,-11.413014417653061,21.747294786150885,-14.918533556026018,0.9989716312816784,210.0,650.5,6.8798853824310005,-35.42934684982856,,>=3.0
3.0,0.0,TB-C-2.5%,194,64.94845360824742,34.02061855670103,1.0309278350515463,22.340797194219572,16.791985259624656,87.11340206185567,4334.114655678597,27.269614958834314,-10.978010894576052,21.018484701244674,-14.75650814028242,0.998972376528776,210.0,650.5,6.6627435137257445,-36.73910760322178,,>=3.0
3.0,0.0,TB-C-5%,194,64.94845360824742,34.02061855670103,1.0309278350515463,21.60663600886684,15.524165409612829,86.5979381443299,4191.687385720167,26.66838272553587,-11.100035083456094,20.71302212487958,-15.026432761573318,0.9989784424160202,210.0,650.5,6.44379306029234,-39.86452005414202,,>=3.0
3.0,0.0,TB-C-10%,194,64.94845360824742,34.02061855670103,1.0309278350515463,20.152132671206296,12.598418095260183,83.50515463917526,3909.5137382140215,26.213498466844545,-10.533531669212305,19.66851182690725,-15.274261184990298,0.9989929132860623,210.0,650.5,6.010013433073054,-47.807901953330884,2.975699281490814,2.98x
3.0,-0.25,TB-A,194,55.670103092783506,43.29896907216495,1.0309278350515463,12.681837907649099,3.544543169251945,73.19587628865979,2460.276554083925,24.13492926283235,-18.593911562274403,16.110082492320604,-16.558685860191304,0.9981193432307901,220.0,706.0,3.4848109831217067,-140.9619753998499,2.2433174419263824,2.24x
3.0,-0.25,TB-B,194,55.670103092783506,43.29896907216495,1.0309278350515463,24.85965159373957,19.025519043527712,87.11340206185567,4822.772409185477,30.120265644648104,-10.702099390402086,22.876928618162083,-14.985057633914092,0.9982368533397634,220.0,706.0,6.83112239261399,-35.42934684982856,,>=3.0
3.0,-0.25,TB-C-2.5%,194,55.670103092783506,43.29896907216495,1.0309278350515463,24.09376391251018,17.69286575194164,86.08247422680412,4674.190199026975,29.665876938037012,-10.370787023155764,22.185743560578132,-15.17263494357477,0.9982417021555703,220.0,706.0,6.6206660042875,-40.789169472362516,,>=3.0
3.0,-0.25,TB-C-5%,194,55.670103092783506,43.29896907216495,1.0309278350515463,23.32159531761623,16.3533681399973,85.56701030927834,4524.389491617549,29.03056224305028,-10.524422883171317,21.674086678369058,-15.269248087969281,0.9984510479056325,220.0,706.0,6.408483699174998,-47.93865373295131,,>=3.0
3.0,-0.25,TB-C-10%,194,55.670103092783506,43.29896907216495,1.0309278350515463,21.7982064333143,13.286037064734774,82.4742268041237,4228.852048062974,28.581574328956094,-10.123524840294133,21.046625558516414,-15.708428183344932,0.9983494465261122,220.0,706.0,5.9898754221855155,-62.23762225412872,,>=3.0
3.0,-0.5,TB-A,194,48.96907216494845,50.0,1.0309278350515463,14.197145934335166,3.8159608900633555,74.22680412371135,2754.246311261022,25.918960544348792,-19.561680142504073,16.956709319742316,-16.71183002749,0.9978614584063983,230.0,754.0,3.6528465666591807,-140.9619753998499,2.3918770523858006,2.39x
3.0,-0.5,TB-B,194,48.96907216494845,50.0,1.0309278350515463,26.839071842409663,20.46077960029804,87.11340206185567,5206.779937427475,32.39249953957117,-10.702099390402086,24.68134569413142,-14.985057633914092,0.997767622228437,230.0,754.0,6.905543683590815,-35.42934684982811,,>=3.0
3.0,-0.5,TB-C-2.5%,194,48.96907216494845,50.0,1.0309278350515463,26.00193688119309,19.014903907265673,86.08247422680412,5044.375754951459,31.882556913632726,-10.370787023155764,24.45552812474604,-15.17263494357477,0.9978880553449161,230.0,754.0,6.690153521155782,-40.78916947236246,,>=3.0
3.0,-0.5,TB-C-5%,194,48.96907216494845,50.0,1.0309278350515463,25.15926033746457,17.563163061119827,85.56701030927834,4880.896505468127,31.178194856607977,-10.524422883171317,24.01670847953378,-15.269248087969281,0.9978728678434132,230.0,754.0,6.473337540408656,-47.93865373295125,,>=3.0
3.0,-0.5,TB-C-10%,194,48.96907216494845,50.0,1.0309278350515463,23.52999342395802,14.2621173317221,82.4742268041237,4564.818724247856,30.681366055111607,-10.123524840294133,22.56582405624871,-15.708428183344932,0.997885160740956,230.0,754.0,6.054136239055512,-62.23762225412884,,>=3.0
