entry_time,direction,entry_abs_z,max_abs_z,further_ext,time_to_max_ext_min,duration_min,result,path_class,pnl_tba,pnl_tbb,pnl_tbc5,vol_tercile,session_third,reached_2.75,reached_3,reached_3.25,reached_3.5,reached_4,reached_4.5,reached_5,reached_6,TB-A_mfe,TB-A_mae,TB-B_mfe,TB-B_mae,TB-C-5%_mfe,TB-C-5%_mae
2023-03-27 11:00:00,SHORT,2.58875605515456,2.00295449221057,0.0,5,115.0,TP_HIT,IMMEDIATE_CONVERGENCE,10.30048967515496,29.10753591789535,25.63709402429237,MED,mid,False,False,False,False,False,False,False,False,10.226688591497105,-10.2,28.99219552144584,-10.2,25.528629981182473,-10.2
2023-03-27 13:50:00,LONG,2.541217932973855,2.2233233999881183,0.0,25,190.0,TIMEOUT,IMMEDIATE_PERSISTED,-8.043151605573112,-11.603106752344777,-10.960883073192552,MED,mid,False,False,False,False,False,False,False,False,2.8359661254073583,-11.457971579498333,5.053629290605773,-14.656550846610925,4.6657809825962975,-13.838371420256076
2023-03-28 09:10:00,LONG,3.2350637725142954,3.123128012831994,0.0,5,225.0,TP_HIT,IMMEDIATE_CONVERGENCE,16.94824140986113,22.27997873385046,20.856460606407143,LOW,early,True,True,False,False,False,False,False,False,16.970895127383944,-10.36659161730005,22.950247552230255,-10.2,21.174427992465052,-10.2
2023-03-28 13:25:00,SHORT,2.5311000171396367,2.7291630212055193,0.19806300406588262,150,215.0,TIMEOUT,SHALLOW_FAILED,3.211791752573472,13.420658377303145,11.919160849544546,MED,mid,False,False,False,False,False,False,False,False,8.001757719249532,-27.785650610276612,13.840941072091411,-22.05687637435573,12.209511357026273,-22.894308391075793
2023-03-29 12:05:00,SHORT,2.5711678137249887,3.158323258437928,0.5871554447129395,55,285.0,TP_HIT,SHALLOW_CONVERGED,23.365456100233946,61.760198172107266,57.66952351390047,LOW,mid,True,True,False,False,False,False,False,False,23.413550700117217,-44.56377346209712,61.83909358223244,-31.284826415418003,57.74566861567014,-32.679439652347575
2023-03-30 08:05:00,LONG,2.699235628960585,3.694481185497583,0.995245556536998,65,515.0,TP_HIT,SHALLOW_CONVERGED,9.515958986294269,29.39844207629432,23.932105568931195,LOW,early,True,True,True,True,False,False,False,False,9.40759689831675,-27.2858458245955,29.28057613047635,-25.68291182839355,23.8157127044914,-25.21218862314155
2023-03-31 10:45:00,SHORT,2.5431208245334433,2.9664104137907525,0.4232895892573092,95,295.0,TP_HIT,SHALLOW_CONVERGED,9.300195797183875,22.93534525552764,21.783742662795028,MED,early,True,False,False,False,False,False,False,False,10.71050929998228,-38.3788566273882,22.95216280741864,-23.035544320605375,21.79992581158014,-23.348122364921004
2023-04-07 08:00:00,LONG,2.715887194423555,2.9265847890868217,0.21069759466326676,30,185.0,TP_HIT,SHALLOW_CONVERGED,12.34513112421173,22.202348176506167,20.600141578158215,LOW,early,True,False,False,False,False,False,False,False,12.362596701159099,-19.62503822406174,22.229274641682206,-20.06643307223963,20.625510667752778,-19.702312411344188
2023-04-07 11:35:00,SHORT,3.2566341577755793,2.2340016665894717,0.0,35,125.0,TP_HIT,IMMEDIATE_CONVERGENCE,32.6020336028855,26.594497103538092,29.72129674791776,MED,mid,False,False,False,False,False,False,False,False,32.66529301619798,-10.2,26.647137407046277,-10.2,29.77903733717773,-10.2
2023-04-12 10:00:00,SHORT,2.5326835052006347,2.482931506008877,0.0,5,85.0,TP_HIT,IMMEDIATE_CONVERGENCE,23.255639708841276,26.092193300409686,25.799388326402028,LOW,early,False,False,False,False,False,False,False,False,23.284054965625213,-10.371492619836518,26.127554014827677,-10.2,25.83372616468834,-10.2
2023-04-14 10:00:00,SHORT,2.6872033294996087,2.789046744966081,0.10184341546647246,5,395.0,TP_HIT,SHALLOW_CONVERGED,13.891320793670761,70.28507014430984,63.37764389353467,LOW,early,True,False,False,False,False,False,False,False,14.000617887529703,-34.02740975787334,70.41945898569581,-10.2,63.51036409342781,-10.2
2023-04-19 12:25:00,LONG,2.608262257054378,2.694282875880957,0.08602061882657885,10,185.0,TP_HIT,IMMEDIATE_CONVERGENCE,10.189340012789,23.151309464010243,20.790872429819874,LOW,mid,False,False,False,False,False,False,False,False,10.25267709379963,-16.15694577068571,23.26106824992478,-10.950791600857572,20.893246496885894,-11.430713839790538
2023-04-21 10:45:00,SHORT,2.66334873358082,3.400968964271543,0.7376202306907227,10,105.0,TP_HIT,SHALLOW_CONVERGED,40.51479765267112,25.914123880095207,27.81603212269022,LOW,early,True,True,True,False,False,False,False,False,40.5687006051224,-23.073960854195093,25.950665008568567,-23.911783953398768,27.854675776964744,-23.440333689718315
2023-05-10 11:45:00,SHORT,2.6285522382763746,3.4553365396154008,0.8267843013390261,5,60.0,TP_HIT,SHALLOW_CONVERGED,11.541799865743254,1.0436054854354762,3.5177768790621347,MED,mid,True,True,True,False,False,False,False,False,11.561760734166239,-18.224468920224275,1.0533515424051139,-18.00767980540413,3.529644064030764,-17.59529020987694
2023-05-10 13:30:00,LONG,2.867108392184439,3.5276581356151095,0.6605497434306704,25,210.0,TIMEOUT,SHALLOW_FAILED,-2.8897051211923195,-1.865644537532205,-3.311081298147702,LOW,mid,True,True,True,True,False,False,False,False,0.8842190162264334,-46.68752384593067,2.484183868203175,-47.79610240155196,0.5612952264170232,-48.140998036630734
2023-05-11 13:15:00,SHORT,3.4455447257091536,3.9046840798289555,0.4591393541198019,5,225.0,TIMEOUT,SHALLOW_FAILED,-9.956488355303222,-12.474393172917,-11.702759296003858,MED,mid,True,True,True,True,False,False,False,False,0.1608450902790075,-27.03524568791217,-1.5954473123359278,-33.244512233600965,-0.4341228717483254,-31.431103566998836
2023-05-17 13:10:00,SHORT,2.680369592516984,3.6417945185380547,0.9614249260210705,20,230.0,TIMEOUT,SHALLOW_FAILED,-9.485601016189287,-11.065211215248265,-10.94935944811629,LOW,mid,True,True,True,True,False,False,False,False,3.50909762655213,-24.09515596007271,-4.1238733652020905,-29.02219024316565,-3.0185839652915085,-27.55806500029836
2023-05-19 08:35:00,LONG,2.896636431980138,2.4716997233943614,0.0,5,170.0,TP_HIT,IMMEDIATE_CONVERGENCE,31.26006606500545,31.919186906464763,29.93767987707317,LOW,early,False,False,False,False,False,False,False,False,31.34259796320953,-10.2,34.53633139491065,-10.2,31.834725172249694,-10.2
2023-05-22 14:00:00,SHORT,2.5089606618599696,2.6085621190822077,0.09960145722223812,10,180.0,TIMEOUT,IMMEDIATE_PERSISTED,10.836371899918209,12.383722377324336,12.549667951013674,LOW,late,False,False,False,False,False,False,False,False,10.857164350372145,-13.636086573288217,12.408739022924156,-14.34979570674771,12.574065228859808,-14.362137496988982
2023-05-23 11:30:00,SHORT,2.566329907050405,3.18171836605247,0.6153884590020651,25,85.0,TP_HIT,SHALLOW_CONVERGED,18.924243266030704,14.156571016047504,13.82586688584853,MED,mid,True,True,False,False,False,False,False,False,18.917882025369828,-16.85308270108991,14.132202564077016,-26.72416212812133,13.803912171657643,-26.374693627994702
2023-05-23 15:30:00,LONG,2.7068943232437124,2.823053176698526,0.11615885345481347,15,90.0,TIMEOUT,SHALLOW_FAILED,-5.441909969303592,7.937046151313066,7.105333454383043,LOW,late,True,False,False,False,False,False,False,False,-5.454605803740629,-14.317706452164416,7.913555352226794,-14.716827798514164,7.082589637129608,-14.73799851386257
2023-05-26 12:45:00,SHORT,2.626132096248127,2.9177085409631727,0.29157644471504574,100,245.0,TP_HIT,SHALLOW_CONVERGED,11.65112458273575,39.831691997547594,35.38913178102793,MED,mid,True,False,False,False,False,False,False,False,11.564851029558088,-30.985964519886807,39.69269642164522,-24.766158854946486,35.25850976882762,-25.85520758444968
2023-05-30 13:45:00,LONG,2.5455713509556457,2.3834956607706355,0.0,15,195.0,TIMEOUT,IMMEDIATE_PERSISTED,25.367556142570752,40.02355294992819,38.760698555944174,MED,mid,False,False,False,False,False,False,False,False,30.21026713608477,-12.73378551399179,46.16822126090274,-10.2,44.51641737156481,-10.2
2023-06-07 09:40:00,SHORT,2.5406951295926254,2.723439445578716,0.18274431598609064,10,235.0,TP_HIT,SHALLOW_CONVERGED,14.09374947227801,32.839068876249016,29.83349115951047,MED,early,False,False,False,False,False,False,False,False,14.077872744879123,-15.529616848209297,32.8142847149707,-11.985821260783098,29.810302345427086,-12.485535675443733
2023-06-07 13:55:00,LONG,2.517234418711437,2.8363973062068997,0.31916288749546284,145,185.0,TIMEOUT,SHALLOW_FAILED,1.924293081982599,0.08984804222310672,1.1513570517269152,HIGH,mid,True,False,False,False,False,False,False,False,14.694298709063556,-20.29728378519981,15.115059312434607,-22.61346983949469,15.243596393748714,-20.959242330732394
2023-06-08 10:55:00,SHORT,2.5378712053361188,2.214487685785373,0.0,5,25.0,TP_HIT,IMMEDIATE_CONVERGENCE,12.387868840362795,13.277002213948816,13.134990050270435,MED,early,False,False,False,False,False,False,False,False,12.388604123727777,-10.2,13.26880803345112,-10.2,13.127683549022446,-10.2
2023-06-09 08:05:00,SHORT,2.5256460182705607,3.0305120922369166,0.504866073966356,20,65.0,TP_HIT,SHALLOW_CONVERGED,20.533991952166318,23.23603134104089,23.423649717783757,LOW,early,True,True,False,False,False,False,False,False,20.55611200223307,-18.286641808566245,23.261316997748164,-19.15427666667293,23.448648361520117,-18.909993903517233
2023-06-09 11:55:00,LONG,2.65193325001629,3.876365933908768,1.224432683892478,25,80.0,TP_HIT,DEEP_CONVERGED,23.072421244990142,23.29044707362102,23.447032601609127,MED,mid,True,True,True,True,False,False,False,False,23.055565729646897,-33.25879852953314,23.273535538881045,-27.159844546192293,23.43001785679981,-28.309380266295864
2023-06-12 12:40:00,SHORT,2.922616550867683,2.3309856762680825,0.0,5,230.0,TP_HIT,IMMEDIATE_CONVERGENCE,21.38814542146332,32.00733116388798,30.358934239958035,LOW,mid,False,False,False,False,False,False,False,False,21.435869252644643,-10.2,32.07338660014773,-10.2,30.422185105265417,-10.2
2023-06-14 11:40:00,LONG,2.5300461479234766,2.556719254248246,0.026673106324769602,30,320.0,TIMEOUT,IMMEDIATE_PERSISTED,-0.7191176470600666,18.995857145337265,14.625133382931327,LOW,mid,False,False,False,False,False,False,False,False,20.7362376217357,-24.601299096625997,41.68508960987225,-19.6989293873818,37.72819250917324,-20.462280605694744
2023-06-19 09:55:00,SHORT,2.970975459515827,2.464036601875894,0.0,5,240.0,TP_HIT,IMMEDIATE_CONVERGENCE,46.51472813090004,57.82043544821404,55.73804954011791,MED,early,False,False,False,False,False,False,False,False,46.461744942853,-10.2,57.73583065377852,-10.2,55.65869908121677,-10.2
2023-06-26 09:40:00,LONG,2.519125327852244,2.686074931481555,0.16694960362931122,5,105.0,TP_HIT,SHALLOW_CONVERGED,26.29178086117678,53.828317023049536,50.7622692101441,HIGH,early,False,False,False,False,False,False,False,False,26.274255036018648,-14.222725998231077,53.79513242195853,-13.673201961963503,50.73014460794404,-13.550351523396076
2023-06-28 13:55:00,LONG,2.5660816306459333,1.8836656324090975,0.0,5,185.0,TIMEOUT,IMMEDIATE_PERSISTED,21.313040878126742,24.924532304776246,23.675106835265144,HIGH,mid,False,False,False,False,False,False,False,False,40.621808009802834,-10.2,41.60068089189919,-10.2,41.19784390475351,-10.2
2023-06-29 13:00:00,SHORT,2.5056639947773016,4.045521133931222,1.53985713915392,30,220.0,TP_HIT,DEEP_CONVERGED,6.8754258784200495,23.0714293136334,20.110972675835928,MED,mid,True,True,True,True,True,False,False,False,6.902253031416972,-34.13279559696963,23.102080627249354,-28.071299746654656,20.14108351745206,-28.92187763257215
2023-06-30 10:50:00,SHORT,2.5522936210276375,2.4754680072850177,0.0,5,110.0,TP_HIT,IMMEDIATE_CONVERGENCE,26.427165547847213,22.298538397967786,22.626477138550474,MED,early,False,False,False,False,False,False,False,False,26.442686464732173,-10.2,22.304152375035155,-10.2,22.63303591005963,-10.2
2023-07-03 12:45:00,SHORT,2.508124105584181,2.4542389487272858,0.0,20,255.0,TIMEOUT,IMMEDIATE_PERSISTED,4.230620023554328,23.56714895690524,21.217982211732977,LOW,mid,False,False,False,False,False,False,False,False,8.040030278734083,-20.026866431755945,30.25613749852653,-10.685107659085949,27.57894633662551,-12.100006816430703
2023-07-05 12:40:00,SHORT,2.544891006933382,2.6719205418090337,0.1270295348756516,200,260.0,TIMEOUT,SHALLOW_FAILED,-10.13373124104252,-11.893163900114978,-12.48375112750949,MED,mid,False,False,False,False,False,False,False,False,12.780022876013064,-16.930827699195603,10.702462697138497,-19.131137031371086,10.266830336147475,-19.504411505327834
2023-07-07 10:30:00,SHORT,2.5059356915608397,2.701873227820061,0.19593753625922128,5,130.0,TP_HIT,SHALLOW_CONVERGED,8.674754978611379,9.136752912602809,9.244965291828546,MED,early,False,False,False,False,False,False,False,False,17.211297652665998,-12.192340900298758,9.148902969210237,-16.602175157995163,9.25685122968095,-15.560558506976662
2023-07-07 13:55:00,SHORT,2.7543785430605228,3.587002410560392,0.8326238674998692,90,185.0,TIMEOUT,SHALLOW_FAILED,-9.084687426173065,-9.803276773577482,-9.801494391545537,LOW,mid,True,True,True,True,False,False,False,False,5.402647677491778,-30.35938492783301,-1.433370058149828,-37.94263363484592,-0.5925762651195576,-37.92203699018303
2023-07-10 08:00:00,LONG,2.8830396477696274,2.8409155188258186,0.0,15,200.0,TP_HIT,IMMEDIATE_CONVERGENCE,44.153077666227446,62.080184002480024,59.78722976606822,LOW,early,True,False,False,False,False,False,False,False,44.12481176051094,-14.625863331286702,62.036752602426574,-12.953005053860153,59.745016223154934,-13.172232874249557
2023-07-11 13:55:00,LONG,2.566360412937741,2.213724568071814,0.0,5,65.0,TP_HIT,IMMEDIATE_CONVERGENCE,29.867796981573296,20.928695630993563,22.20981084480957,MED,mid,False,False,False,False,False,False,False,False,29.839411346783454,-10.2,20.91233367897322,-10.2,22.191676432106124,-10.2
2023-07-13 09:00:00,SHORT,2.503727907927587,2.7051683575108663,0.20144044958327934,5,215.0,TP_HIT,SHALLOW_CONVERGED,26.32122746892708,33.909706968581915,32.61396676140885,LOW,early,False,False,False,False,False,False,False,False,26.303329673145267,-15.578189384364379,33.87629701624451,-13.765320906499053,32.58278644138909,-13.904787111284122
2023-07-18 08:00:00,SHORT,2.971571529845012,3.0823323924746155,0.11076086262960372,5,295.0,TP_HIT,SHALLOW_CONVERGED,47.39356519967495,72.74758748821735,65.10361458776416,LOW,early,True,True,False,False,False,False,False,False,47.06365153706251,-14.778605393800369,72.32722725775758,-14.626031125017041,64.70863012374724,-14.644724427327024
2023-07-26 15:50:00,SHORT,2.533009696673938,2.620555340200929,0.08754564352699123,10,65.0,TP_HIT,IMMEDIATE_CONVERGENCE,47.560106244992355,39.32810278781908,40.606576709411655,LOW,late,False,False,False,False,False,False,False,False,47.61848476286583,-15.131275738311288,39.373339963756905,-15.264376936589839,40.653623318343406,-14.670950024567016
2023-07-27 10:55:00,LONG,2.812004731081092,3.183660037366825,0.37165530628573284,25,260.0,TP_HIT,SHALLOW_CONVERGED,3.6670274494919752,40.83804166829998,37.01448342707704,LOW,early,True,True,False,False,False,False,False,False,5.52310297236548,-23.24258538820276,40.877029101804766,-20.817500598348012,37.05074660254793,-20.98810014833954
2023-07-31 08:00:00,SHORT,3.0451965716071325,2.8184061744164897,0.0,15,295.0,TP_HIT,IMMEDIATE_CONVERGENCE,44.98726366695617,54.27675577051245,51.83954539761265,HIGH,early,True,False,False,False,False,False,False,False,45.08297816361373,-10.2,54.39201627984069,-10.2,51.95008910694966,-10.2
2023-08-03 12:00:00,SHORT,2.724934003478611,3.247595325025541,0.5226613215469302,25,300.0,TIMEOUT,SHALLOW_FAILED,-14.3194158495108,20.19892388634558,15.887563945515968,MED,mid,True,True,False,False,False,False,False,False,-1.514652036001987,-31.858810336320357,27.036894472578116,-23.56657971735628,22.55828470441209,-23.876677651387872
2023-08-04 13:05:00,LONG,2.545501089976571,2.1716054083562315,0.0,5,100.0,TP_HIT,IMMEDIATE_CONVERGENCE,21.243256806462178,22.658521175583463,21.973119577573787,LOW,mid,False,False,False,False,False,False,False,False,21.237325590339413,-10.2,22.652616827472105,-10.2,21.967192858617356,-10.2
2023-08-08 08:05:00,LONG,2.807062056678169,3.4899455656348883,0.6828835089567193,30,55.0,TP_HIT,SHALLOW_CONVERGED,-4.047753125209475,8.11851797031111,8.895488162938857,LOW,early,True,True,True,False,False,False,False,False,-3.268195659723121,-22.527309218267177,8.089969582201359,-24.407651390679113,8.867134876011306,-22.48266825371502
2023-08-08 12:05:00,SHORT,3.274856814866251,2.9928486209596485,0.0,5,40.0,TP_HIT,IMMEDIATE_CONVERGENCE,14.876449543895255,11.956010298349586,12.160549553181898,MED,mid,True,False,False,False,False,False,False,False,14.87943926687554,-10.2,11.952894169232291,-11.06106563765026,12.158343092545959,-10.764280953438229
2023-08-08 14:20:00,SHORT,2.5603238886786226,2.8865274345287446,0.326203545850122,145,160.0,TIMEOUT,SHALLOW_FAILED,-17.55129871365869,-9.175549119883772,-9.918778483621873,LOW,late,True,False,False,False,False,False,False,False,0.9741957649777291,-23.712753662921987,5.7695356960030555,-18.29014551239226,5.117985911933305,-18.491940949394632
2023-08-10 09:35:00,SHORT,2.521667551539451,2.9744674542942793,0.4527999027548284,45,110.0,TP_HIT,SHALLOW_CONVERGED,16.65443837626317,8.81578058888136,9.107969458844263,LOW,early,True,False,False,False,False,False,False,False,16.655299459287466,-16.58355325608317,8.807234958994872,-22.143013362329437,9.1020456429892,-21.46495091272909
2023-08-10 15:25:00,SHORT,5.574855354661176,0.36460510702195764,0.0,5,15.0,TP_HIT,IMMEDIATE_CONVERGENCE,21.57034315929158,66.1122428461847,62.02596769459815,HIGH,late,False,False,False,False,False,False,False,False,21.483798240687157,-10.2,65.90373899992008,-10.2,61.828840830933046,-10.2
2023-08-11 13:50:00,LONG,2.518480291830763,2.1926324883381425,0.0,10,190.0,TIMEOUT,IMMEDIATE_PERSISTED,3.2933969885012218,2.3177351749268347,2.4389176331978355,MED,mid,False,False,False,False,False,False,False,False,12.8515563570387,-10.2,11.417739075813426,-10.793062307673326,11.776252013018976,-10.2
2023-08-14 11:10:00,SHORT,3.469251453678399,2.8499308558162477,0.0,5,80.0,TP_HIT,IMMEDIATE_CONVERGENCE,18.40947738207765,30.312072564286783,28.825460023019144,HIGH,mid,True,False,False,False,False,False,False,False,18.3954503473894,-10.2,30.284104501527604,-10.2,28.79916900058471,-10.2
2023-08-14 13:50:00,LONG,2.522680673020209,2.535772071367433,0.013091398347223837,5,160.0,TP_HIT,IMMEDIATE_CONVERGENCE,13.488600499926452,6.468156153974316,8.046407977650851,MED,mid,False,False,False,False,False,False,False,False,13.47097560069707,-10.2,7.776445597526678,-10.2,8.033043401145104,-10.2
2023-08-15 08:50:00,LONG,2.528335073967803,2.6226876798987453,0.09435260593094208,25,240.0,TP_HIT,IMMEDIATE_CONVERGENCE,3.7821862930891452,40.582195990179514,40.00432588625006,LOW,early,False,False,False,False,False,False,False,False,6.678641233319464,-26.038611340475214,40.232162271645976,-13.095865727473177,39.6631270401805,-12.987274078680606
2023-08-22 09:50:00,SHORT,2.530319201227703,3.22295541622119,0.6926362149934873,80,235.0,TP_HIT,SHALLOW_CONVERGED,7.161705261953699,14.588012156726933,14.603855347650818,MED,early,True,True,False,False,False,False,False,False,7.192539161131986,-24.018362726218285,16.591732851886192,-17.87786817566505,15.144307641158594,-18.558392819156026
2023-08-29 13:00:00,LONG,2.7761608580826347,3.3275966232896987,0.551435765207064,30,240.0,TIMEOUT,SHALLOW_FAILED,15.847267683014426,30.724195194711708,29.024655992463384,MED,mid,True,True,True,False,False,False,False,False,15.82184905150747,-24.941350944744133,30.68485852744622,-23.9841572018173,28.98688780755028,-23.436817350756158
2023-09-01 09:55:00,SHORT,2.6596756764939147,2.532524182230918,0.0,15,65.0,TP_HIT,IMMEDIATE_CONVERGENCE,17.90474529365102,20.481490583904016,20.332742617533558,LOW,early,False,False,False,False,False,False,False,False,17.91501956797141,-10.2,20.491882578013094,-10.830426079771344,20.343179344823174,-10.762487488552816
2023-09-01 13:45:00,LONG,2.5589591831700997,2.1281034955761284,0.0,5,50.0,TP_HIT,IMMEDIATE_CONVERGENCE,22.978639303637312,19.826370793634855,20.5282072136409,LOW,mid,False,False,False,False,False,False,False,False,22.966221343182507,-10.2,19.817977174485183,-10.2,20.518647578654363,-10.2
2023-09-13 14:20:00,SHORT,2.7822189878959747,4.127112222481965,1.34489323458599,65,160.0,TIMEOUT,DEEP_FAILED,-3.831588855577599,-5.427730718061833,-5.060960875978354,LOW,late,True,True,True,True,True,False,False,False,-2.4365055270660685,-22.625582523885967,-3.5645571384629413,-27.79832232999394,-3.6664934136827165,-26.95057212038429
2023-09-14 09:50:00,SHORT,2.53176830103126,2.4443762615728604,0.0,10,340.0,TP_HIT,IMMEDIATE_CONVERGENCE,5.859706479489905,34.59996463068782,30.766276963525346,LOW,early,False,False,False,False,False,False,False,False,7.746712140174786,-25.4175906778625,34.739212340858515,-10.2,30.901431336281522,-10.2
2023-09-15 14:20:00,LONG,2.850490631580763,3.3038287978268595,0.45333816624609646,5,160.0,TIMEOUT,SHALLOW_FAILED,-11.281915528273919,-7.810932138555065,-7.889321831809012,LOW,late,True,True,True,False,False,False,False,False,-8.811049117864416,-24.045798095823454,-7.815703491374459,-21.721390924505474,-7.894066909107573,-21.556178729923925
2023-09-19 10:05:00,SHORT,2.5302942848237056,3.108985296607263,0.5786910117835573,100,325.0,TP_HIT,SHALLOW_CONVERGED,-15.702202202393465,20.502481513986314,17.190477455425697,LOW,early,True,True,False,False,False,False,False,False,-8.125624280261592,-40.91556788140845,20.596254292879916,-14.26485103919688,17.282153226611637,-16.383597532778715
2023-09-21 08:45:00,LONG,2.711877094369104,2.6120791315304634,0.0,5,95.0,TP_HIT,IMMEDIATE_CONVERGENCE,27.840338794877237,22.943086690461822,22.813917203061084,LOW,early,False,False,False,False,False,False,False,False,27.85254157244616,-10.2,22.962029429845405,-10.2,22.830395001445883,-10.2
2023-09-21 13:00:00,SHORT,2.751797506164696,2.805357498121866,0.05355999195716965,10,90.0,TP_HIT,IMMEDIATE_CONVERGENCE,29.598259193427825,33.0509021084643,32.491431431309266,LOW,mid,True,False,False,False,False,False,False,False,29.633980237197026,-12.80848598561104,33.09516193119116,-10.861018984726744,32.5343237241527,-11.173445873911255
2023-09-26 08:00:00,LONG,2.829314161957129,3.0774747201374297,0.24816055818030058,55,205.0,TP_HIT,SHALLOW_CONVERGED,8.088311215237741,6.553689994579091,6.1760761854611275,LOW,early,True,True,False,False,False,False,False,False,8.095128407472501,-18.910202520984562,6.56135240134612,-15.275097249559646,6.1831362896276545,-14.820217805630023
2023-09-26 13:40:00,SHORT,2.6894265791158443,3.7893257209695053,1.099899141853661,20,190.0,TP_HIT,DEEP_CONVERGED,6.75787149254861,10.974244765415289,10.49769776850249,MED,mid,True,True,True,True,False,False,False,False,6.7740091998737135,-20.558885905869758,10.996113945226195,-20.95190593700466,10.51876565085118,-20.844623483313054
2023-09-27 08:00:00,LONG,2.5178133442832307,2.5277409101776764,0.009927565894445767,5,120.0,TP_HIT,IMMEDIATE_CONVERGENCE,20.476198436548096,29.235659757772044,27.894088116704697,LOW,early,False,False,False,False,False,False,False,False,20.484740970892553,-12.668448763257647,29.251220001911182,-12.124996074243944,27.908563290590056,-12.216831876162557
2023-09-28 11:10:00,SHORT,3.089258639744491,4.239325986119034,1.1500673463745432,15,285.0,TP_HIT,DEEP_CONVERGED,-22.781821396501453,33.82578008158269,27.740059922433307,LOW,mid,True,True,True,True,True,False,False,False,-10.2,-60.49750135054411,33.88238295690492,-34.84824117389404,27.79990335543832,-37.31664365035462
2023-10-10 10:55:00,LONG,2.5091277487703634,4.307189092660619,1.7980613438902555,30,365.0,TIMEOUT,DEEP_FAILED,-17.986340807195056,1.683057672965436,-0.5395641173699222,LOW,early,True,True,True,True,True,False,False,False,-3.454574989128628,-32.09897819252574,9.288986662626346,-34.07575850489111,7.057020860143208,-33.69280632072736
2023-10-11 12:10:00,LONG,2.6516837503734894,3.471890976263561,0.8202072258900714,185,290.0,TIMEOUT,SHALLOW_FAILED,-19.073311584118713,-0.8424393334341929,-2.4136935964834603,HIGH,mid,True,True,True,False,False,False,False,False,3.2946646888446676,-34.71528111617141,7.695769972095434,-18.841299042550634,5.893440001448802,-19.884266370024378
2023-10-12 09:40:00,LONG,3.524558535098156,3.8109583990794866,0.28639986398133077,15,440.0,TIMEOUT,SHALLOW_FAILED,-49.82429906541768,5.850823035583243,2.3064639246033565,LOW,early,True,True,True,True,False,False,False,False,2.848142216968796,-56.391192954211135,12.610834950564211,-16.173410448352264,9.801353462941993,-18.8426048045794
2023-10-23 13:00:00,SHORT,2.521714704459356,1.5924191626597104,0.0,5,15.0,TP_HIT,IMMEDIATE_CONVERGENCE,14.586112905827662,15.185059750714167,15.366964471752237,LOW,mid,False,False,False,False,False,False,False,False,14.599672673118192,-10.2,15.202496804137947,-10.2,15.384125355158897,-10.2
2023-10-26 12:40:00,LONG,2.677563013000692,2.6042826170557043,0.0,5,240.0,TP_HIT,IMMEDIATE_CONVERGENCE,12.0749968804218,22.18169932273226,20.50065881260617,LOW,mid,False,False,False,False,False,False,False,False,12.073242596514472,-19.900235578035584,22.178892423531057,-14.914718787132822,20.497868345387687,-15.06440688864461
2023-10-27 10:40:00,LONG,2.6044333533550112,2.6078072869605275,0.0033739336055162994,5,225.0,TP_HIT,IMMEDIATE_CONVERGENCE,17.346345631443693,11.549487285560812,11.966734531561386,LOW,early,False,False,False,False,False,False,False,False,17.33666213609226,-10.59211104717449,11.547148714400969,-10.8014601242169,11.963735925812145,-10.817712966677199
2023-10-30 08:30:00,SHORT,2.763557279317484,3.0725196105764123,0.30896233125892847,85,315.0,TP_HIT,SHALLOW_CONVERGED,9.400191403663829,21.0720617148323,18.921304788612655,LOW,early,True,True,False,False,False,False,False,False,9.441129330330789,-19.521737492304414,21.122927520630682,-16.16142497301,18.970375269896255,-16.9302990570338
2023-10-31 12:05:00,SHORT,2.5700432125387667,2.8896320821669974,0.31958886962823074,200,295.0,TIMEOUT,SHALLOW_FAILED,-21.740605926645806,-10.903077096365063,-12.74960668705846,MED,mid,True,False,False,False,False,False,False,False,2.4304836649642674,-22.603399467353,2.3361749945837254,-18.86482514588694,2.053582219101674,-19.672549406828274
2023-11-03 11:45:00,LONG,2.884292317279129,2.36307663119752,0.0,5,280.0,TP_HIT,IMMEDIATE_CONVERGENCE,32.78814259569967,35.038926768866446,33.58403327928585,HIGH,mid,False,False,False,False,False,False,False,False,32.765773182952444,-10.2,35.2360387136728,-10.2,33.56107026655326,-10.2
2023-11-08 13:00:00,LONG,2.6332426361819827,2.8634760156125725,0.23023337943058975,5,240.0,TIMEOUT,SHALLOW_FAILED,-14.296436052294142,-6.748884933210023,-6.598870279976173,LOW,mid,True,False,False,False,False,False,False,False,-10.2,-22.653264878223986,-0.7558915548648528,-19.827593354826988,-1.7311172229354987,-19.559769704919113
2023-11-10 13:50:00,SHORT,2.6204174004346266,2.6700918982250434,0.04967449779041688,5,190.0,TIMEOUT,IMMEDIATE_PERSISTED,-0.18679834831032593,0.48348990593796515,0.4104183837245863,LOW,mid,False,False,False,False,False,False,False,False,7.274741153128474,-10.974194863523786,12.060085144567804,-11.064879955594922,11.516261687721215,-11.004635000851112
2023-11-14 10:20:00,SHORT,2.5023942094316913,0.275786449093966,0.0,5,5.0,TP_HIT,IMMEDIATE_CONVERGENCE,19.096135516365106,6.215037883445646,7.350685527383838,LOW,early,False,False,False,False,False,False,False,False,19.11374930447996,-10.2,6.222956303986468,-10.2,7.359484053947693,-10.2
