kind,label,model,N,expectancy_pips,profit_factor,win_rate_pct,net_pips,max_dd_pips
rolling,roll6m 2022-10-19,TB-C-7.5%,78,20.71882779017206,10.868902989133973,83.33333333333334,1616.0685676334208,-43.4149599390978
rolling,roll6m 2022-10-19,TB-C-10%,78,20.042298471104374,9.684564071835844,83.33333333333334,1563.2992807461412,-46.97258907537446
rolling,roll6m 2022-10-20,TB-A,78,13.655432552586959,3.758379604119274,74.35897435897436,1065.1237391017828,-109.05980392886464
rolling,roll6m 2022-10-20,TB-B,78,23.02499715454198,15.29048962711625,85.8974358974359,1795.9497780542742,-32.68347531022005
rolling,roll6m 2022-10-20,TB-C-2.5%,78,22.37488390084693,13.696905785238188,85.8974358974359,1745.2409442660605,-36.307336007503125
rolling,roll6m 2022-10-20,TB-C-5%,78,21.733555227827623,12.339071493544111,84.61538461538461,1695.2173077705545,-39.85788571179887
rolling,roll6m 2022-10-20,TB-C-7.5%,78,21.06869251060522,11.035552426073314,83.33333333333334,1643.3580158272073,-43.4149599390978
rolling,roll6m 2022-10-20,TB-C-10%,78,20.402199135589647,9.84051327021371,83.33333333333334,1591.3715325759924,-46.97258907537446
rolling,roll6m 2022-10-21,TB-A,77,13.449730671847222,3.681996962531618,74.02597402597402,1035.629261732236,-109.05980392886464
rolling,roll6m 2022-10-21,TB-B,77,22.95256850140226,15.062901618498929,85.71428571428571,1767.347774607974,-32.68347531022005
rolling,roll6m 2022-10-21,TB-C-2.5%,77,22.30256754275689,13.493614239227753,85.71428571428571,1717.2977007922805,-36.307336007503125
rolling,roll6m 2022-10-21,TB-C-5%,77,21.65925357552178,12.155430293283692,84.4155844155844,1667.762525315177,-39.857885711798815
rolling,roll6m 2022-10-21,TB-C-7.5%,77,20.992121138831187,10.870886212839531,83.11688311688312,1616.3933276900013,-43.4149599390978
rolling,roll6m 2022-10-21,TB-C-10%,77,20.3234040520139,9.693468247086196,83.11688311688312,1564.9021120050702,-46.97258907537446
rolling,roll6m 2022-10-24,TB-A,76,13.352556927069738,3.6280401700898377,73.68421052631578,1014.7943264573001,-109.05980392886464
rolling,roll6m 2022-10-24,TB-B,76,22.963878954652014,14.887106381675043,85.52631578947368,1745.254800553553,-32.68347531022005
rolling,roll6m 2022-10-24,TB-C-2.5%,76,22.305284041938226,13.332861494121676,85.52631578947368,1695.2015871873052,-36.307336007503125
rolling,roll6m 2022-10-24,TB-C-5%,76,21.65311672125348,12.007434884632563,84.21052631578947,1645.6368708152643,-39.85788571179884
rolling,roll6m 2022-10-24,TB-C-7.5%,76,20.976748968052437,10.735558478262787,82.89473684210526,1594.2329215719851,-43.4149599390978
rolling,roll6m 2022-10-24,TB-C-10%,76,20.298857189417664,9.570202346631106,82.89473684210526,1542.7131463957426,-46.97258907537446
rolling,roll6m 2022-10-25,TB-A,75,13.393539359998526,3.601420692356168,73.33333333333333,1004.5154519998894,-109.05980392886464
rolling,roll6m 2022-10-25,TB-B,75,22.661253354759896,14.523780423630381,85.33333333333334,1699.5940016069922,-32.68347531022002
rolling,roll6m 2022-10-25,TB-C-2.5%,75,22.02480956475401,13.017549764415046,85.33333333333334,1651.8607173565506,-36.307336007503096
rolling,roll6m 2022-10-25,TB-C-5%,75,21.396303558784965,11.733766165488232,84.0,1604.7227669088722,-39.85788571179884
rolling,roll6m 2022-10-25,TB-C-7.5%,75,20.743258278016427,10.500519086455474,82.66666666666667,1555.744370851232,-43.41495993909777
rolling,roll6m 2022-10-25,TB-C-10%,75,20.088728564209884,9.369887286761148,82.66666666666667,1506.6546423157413,-46.972589075374486
rolling,roll6m 2022-10-26,TB-A,74,13.194588587095875,3.5286081985949505,72.97297297297297,976.3995554450948,-109.05980392886464
rolling,roll6m 2022-10-26,TB-B,74,22.40844177507174,14.194602121287694,85.13513513513513,1658.2246913553088,-32.68347531022002
rolling,roll6m 2022-10-26,TB-C-2.5%,74,21.77663894080987,12.723710187735586,85.13513513513513,1611.4712816199306,-36.307336007503096
rolling,roll6m 2022-10-26,TB-C-5%,74,21.153678376099954,11.470555725530055,83.78378378378379,1565.3721998313965,-39.85788571179884
rolling,roll6m 2022-10-26,TB-C-7.5%,74,20.50587423906203,10.266572028134139,82.43243243243244,1517.4346936905902,-43.41495993909777
rolling,roll6m 2022-10-26,TB-C-10%,74,19.85659820987899,9.162862167816378,82.43243243243244,1469.3882675310451,-46.97258907537446
rolling,roll6m 2022-10-26,TB-A,73,13.047600680438293,3.466649744364342,72.6027397260274,952.4748496719955,-109.05980392886462
rolling,roll6m 2022-10-26,TB-B,73,22.290897250125795,13.948019096743332,84.93150684931507,1627.235499259183,-32.68347531022002
rolling,roll6m 2022-10-26,TB-C-2.5%,73,21.656587373457086,12.50152388999363,84.93150684931507,1580.9308782623673,-36.307336007503125
rolling,roll6m 2022-10-26,TB-C-5%,73,21.032379446108898,11.269833063978517,83.56164383561644,1535.3636995659494,-39.85788571179884
rolling,roll6m 2022-10-26,TB-C-7.5%,73,20.382976837663808,10.086561443041305,82.1917808219178,1487.957309149458,-43.414959939097784
rolling,roll6m 2022-10-26,TB-C-10%,73,19.732121245024658,9.002073405612883,82.1917808219178,1440.4448508868,-46.97258907537447
rolling,roll6m 2022-10-27,TB-A,72,13.667968063535971,3.7758305677616986,73.61111111111111,984.0937005745899,-109.05980392886464
rolling,roll6m 2022-10-27,TB-B,72,22.602722738205273,13.96585923173932,86.11111111111111,1627.3960371507796,-32.68347531022002
rolling,roll6m 2022-10-27,TB-C-2.5%,72,21.98076450445133,12.656599844821274,86.11111111111111,1582.6150443204956,-36.307336007503096
rolling,roll6m 2022-10-27,TB-C-5%,72,21.3689646583821,11.516470922680316,84.72222222222221,1538.5654554035114,-39.85788571179884
rolling,roll6m 2022-10-27,TB-C-7.5%,72,20.731768045229856,10.386575576470218,83.33333333333334,1492.6872992565495,-43.414959939097784
rolling,roll6m 2022-10-27,TB-C-10%,72,20.093031706160485,9.32605651339255,83.33333333333334,1446.6982828435548,-46.97258907537447
rolling,roll6m 2022-11-02,TB-A,71,13.314893176008553,3.6665672281648543,73.23943661971832,945.3574154966072,-109.05980392886462
rolling,roll6m 2022-11-02,TB-B,71,22.450278777330993,13.699544232844797,85.91549295774648,1593.9697931905005,-32.68347531022003
rolling,roll6m 2022-11-02,TB-C-2.5%,71,21.815098569621934,12.408068665524636,85.91549295774648,1548.8719984431573,-36.30733600750311
rolling,roll6m 2022-11-02,TB-C-5%,71,21.1912198294079,11.284148842825116,84.50704225352112,1504.5766078879608,-39.85788571179884
rolling,roll6m 2022-11-02,TB-C-7.5%,71,20.54149166006461,10.171252910896373,83.09859154929578,1458.4459078645875,-43.414959939097784
rolling,roll6m 2022-11-02,TB-C-10%,71,19.890297275119064,9.127575473945372,83.09859154929578,1412.2111065334536,-46.97258907537447
rolling,roll6m 2022-11-03,TB-A,70,13.120466539381523,3.5906206333229647,72.85714285714285,918.4326577567066,-109.05980392886464
rolling,roll6m 2022-11-03,TB-B,70,22.29664388434561,13.43499415886209,85.71428571428571,1560.7650719041926,-32.68347531022003
rolling,roll6m 2022-11-03,TB-C-2.5%,70,21.668539649949206,12.171829042019764,85.71428571428571,1516.7977754964445,-36.30733600750311
rolling,roll6m 2022-11-03,TB-C-5%,70,21.051203451648828,11.072308444624593,84.28571428571429,1473.584241615418,-39.85788571179884
rolling,roll6m 2022-11-03,TB-C-7.5%,70,20.407779539041538,9.98322210958685,82.85714285714286,1428.5445677329076,-43.414959939097784
rolling,roll6m 2022-11-03,TB-C-10%,70,19.76275952442491,8.961722097040727,82.85714285714286,1383.3931667097438,-46.97258907537447
rolling,roll6m 2022-11-04,TB-A,69,13.506835639518513,3.7331889787265173,73.91304347826086,931.9716591267775,-109.05980392886464
rolling,roll6m 2022-11-04,TB-B,69,22.54703367538867,13.395000605737,85.5072463768116,1555.7453236018182,-32.68347531022003
rolling,roll6m 2022-11-04,TB-C-2.5%,69,21.940361637827966,12.150374926400296,85.5072463768116,1513.8849530101297,-36.30733600750311
rolling,roll6m 2022-11-04,TB-C-5%,69,21.339215151628085,11.064253818910917,84.05797101449275,1472.405845462338,-39.85788571179884
rolling,roll6m 2022-11-04,TB-C-7.5%,69,20.711896784668895,10.019533452184792,84.05797101449275,1429.1208781421537,-43.414959939097784
rolling,roll6m 2022-11-04,TB-C-10%,69,20.082595448805687,9.082253188524476,84.05797101449275,1385.6990859675925,-46.97258907537447
rolling,roll6m 2022-11-04,TB-A,68,12.878222589862139,3.568217464380937,73.52941176470588,875.7191361106254,-109.05980392886462
rolling,roll6m 2022-11-04,TB-B,68,22.32008446022917,13.09240807098232,85.29411764705883,1517.7657432955837,-32.68347531022003
rolling,roll6m 2022-11-04,TB-C-2.5%,68,21.677657055459694,11.857200356295877,85.29411764705883,1474.0806797712592,-36.30733600750311
rolling,roll6m 2022-11-04,TB-C-5%,68,21.04056913263166,10.779585407818418,83.82352941176471,1430.758701018953,-39.85788571179884
rolling,roll6m 2022-11-04,TB-C-7.5%,68,20.376651235184774,9.744940010585992,83.82352941176471,1385.6122839925647,-43.414959939097784
rolling,roll6m 2022-11-04,TB-C-10%,68,19.71029000687243,8.817456040076255,83.82352941176471,1340.2997204673252,-46.97258907537447
rolling,roll6m 2022-11-04,TB-A,67,12.764113566541377,3.508028211126214,73.13432835820896,855.1956089582723,-109.05980392886462
rolling,roll6m 2022-11-04,TB-B,67,22.375238139515286,12.9440198647665,85.07462686567165,1499.1409553475241,-32.68347531022003
rolling,roll6m 2022-11-04,TB-C-2.5%,67,21.723121350148464,11.719971460620705,85.07462686567165,1455.4491304599471,-36.30733600750311
rolling,roll6m 2022-11-04,TB-C-5%,67,21.074651605940375,10.651376431697791,83.5820895522388,1412.001657598005,-39.85788571179884
rolling,roll6m 2022-11-04,TB-C-7.5%,67,20.398882221271297,9.625738401509379,83.5820895522388,1366.725108825177,-43.414959939097784
rolling,roll6m 2022-11-04,TB-C-10%,67,19.72112961469182,8.706729411666895,83.5820895522388,1321.3156841843518,-46.97258907537447
rolling,roll6m 2022-11-09,TB-A,68,12.81248302168675,3.589366516071631,73.52941176470588,871.248845474699,-109.05980392886462
rolling,roll6m 2022-11-09,TB-B,68,22.058277699340778,12.929499006398363,85.29411764705883,1499.962883555173,-32.68347531022003
rolling,roll6m 2022-11-09,TB-C-2.5%,68,21.426331825106526,11.673887563604955,85.29411764705883,1456.9905641072437,-36.30733600750311
rolling,roll6m 2022-11-09,TB-C-5%,68,20.799196562595107,10.591840685286572,83.82352941176471,1414.3453662564673,-39.85788571179884
rolling,roll6m 2022-11-09,TB-C-7.5%,68,20.161135023833733,9.623907510715611,83.82352941176471,1370.9571816206937,-43.414959939097784
rolling,roll6m 2022-11-09,TB-C-10%,68,19.515201344593873,8.727256513359068,83.82352941176471,1327.0336914323834,-46.97258907537447
rolling,roll6m 2022-11-09,TB-A,67,12.623503063272235,3.5136569342523605,73.13432835820896,845.7747052392398,-92.26026669420902
rolling,roll6m 2022-11-09,TB-B,67,22.03246655658633,12.740311365069502,85.07462686567165,1476.175259291284,-32.68347531022003
rolling,roll6m 2022-11-09,TB-C-2.5%,67,21.389007312635524,11.498598233935581,85.07462686567165,1433.0634899465801,-36.30733600750311
rolling,roll6m 2022-11-09,TB-C-5%,67,20.750739045710173,10.428765972628169,83.5820895522388,1390.2995160625817,-39.85788571179884
rolling,roll6m 2022-11-09,TB-C-7.5%,67,20.101413218810084,9.471915068366426,83.5820895522388,1346.7946856602757,-43.414959939097784
rolling,roll6m 2022-11-09,TB-C-10%,67,19.44405180271843,8.585862252693444,83.5820895522388,1302.751470782135,-46.97258907537447
rolling,roll6m 2022-11-10,TB-A,67,13.239224549438866,4.004649523924283,73.13432835820896,887.028044812404,-92.26026669420902
rolling,roll6m 2022-11-10,TB-B,67,22.153811814488375,13.621056165990783,85.07462686567165,1484.3053915707212,-32.68347531022003
rolling,roll6m 2022-11-10,TB-C-2.5%,67,21.542045938774695,12.432497713960332,85.07462686567165,1443.3170778979045,-36.30733600750311
rolling,roll6m 2022-11-10,TB-C-5%,67,20.935235193224553,11.383025005145557,83.5820895522388,1402.6607579460451,-39.85788571179884
rolling,roll6m 2022-11-10,TB-C-7.5%,67,20.317828604151426,10.422558075639614,83.5820895522388,1361.2945164781456,-43.414959939097784
rolling,roll6m 2022-11-10,TB-C-10%,67,19.692367211781136,9.50686090089344,83.5820895522388,1319.388603189336,-46.97258907537447
rolling,roll6m 2022-11-10,TB-A,66,13.047309012748556,3.9168987483907176,72.72727272727273,861.1223948414047,-92.26026669420904
rolling,roll6m 2022-11-10,TB-B,66,22.21644268199046,13.4678305316125,84.84848484848484,1466.2852170113704,-32.68347531022003
rolling,roll6m 2022-11-10,TB-C-2.5%,66,21.587273256291784,12.285507593268381,84.84848484848484,1424.7600349152578,-36.30733600750311
rolling,roll6m 2022-11-10,TB-C-5%,66,20.96350645553912,11.241866604139032,83.33333333333334,1383.591426065582,-39.85788571179884
rolling,roll6m 2022-11-10,TB-C-7.5%,66,20.328990150539745,10.287021880714633,83.33333333333334,1341.7133499356232,-43.414959939097784
rolling,roll6m 2022-11-10,TB-C-10%,66,19.686292187344723,9.377307660957266,83.33333333333334,1299.2952843647518,-46.97258907537447
rolling,roll6m 2022-11-11,TB-A,65,13.117196217209113,3.8880907926012824,72.3076923076923,852.6177541185923,-66.91528215823251
rolling,roll6m 2022-11-11,TB-B,65,22.125852262496924,13.22885510706263,84.61538461538461,1438.1803970623,-22.700752123581992
rolling,roll6m 2022-11-11,TB-C-2.5%,65,21.51593008856745,12.077783008096606,84.61538461538461,1398.5354557568844,-26.781632460149922
rolling,roll6m 2022-11-11,TB-C-5%,65,20.912465892242867,11.062128407130954,83.07692307692308,1359.3102829957863,-30.934904598830258
rolling,roll6m 2022-11-11,TB-C-7.5%,65,20.29810486433811,10.132413686856097,83.07692307692308,1319.3768161819771,-36.50982522722461
rolling,roll6m 2022-11-11,TB-C-10%,65,19.67542533585221,9.24582454029988,83.07692307692308,1278.9026468303937,-42.93830565325152
rolling,roll6m 2022-11-15,TB-A,64,14.763719075200022,5.655530009353377,73.4375,944.8780208128014,-66.91528215823251
rolling,roll6m 2022-11-15,TB-B,64,22.982248005820626,18.3201733295921,85.9375,1470.86387237252,-22.700752123582106
rolling,roll6m 2022-11-15,TB-C-2.5%,64,22.419418621318556,16.953415510018722,85.9375,1434.8427917643876,-26.781632460149922
rolling,roll6m 2022-11-15,TB-C-5%,64,21.86200263605602,15.691922326980787,84.375,1399.1681687075852,-30.934904598830258
rolling,roll6m 2022-11-15,TB-C-7.5%,64,21.293621501891796,14.485390300359736,84.375,1362.791776121075,-36.50982522722461
rolling,roll6m 2022-11-15,TB-C-10%,64,20.71680056102763,13.262496760794917,84.375,1325.8752359057682,-42.93830565325152
rolling,roll6m 2022-11-16,TB-A,64,14.036255435573699,5.228508039628746,71.875,898.3203478767167,-66.91528215823251
rolling,roll6m 2022-11-16,TB-B,64,22.32482174964933,15.885196447392138,84.375,1428.7885919775572,-25.405248051420813
rolling,roll6m 2022-11-16,TB-C-2.5%,64,21.752005194932554,14.791215382456231,84.375,1392.1283324756835,-26.781632460149922
rolling,roll6m 2022-11-16,TB-C-5%,64,21.18351879269278,13.767994927320782,82.8125,1355.745202732338,-30.934904598830144
rolling,roll6m 2022-11-16,TB-C-7.5%,64,20.604103897901094,12.778785519223955,82.8125,1318.66264946567,-36.50982522722461
rolling,roll6m 2022-11-16,TB-C-10%,64,20.01636930911131,11.768392725745741,82.8125,1281.047635783124,-42.93830565325152
rolling,roll6m 2022-11-18,TB-A,64,14.488664074100992,5.364798916778346,71.875,927.2745007424635,-66.91528215823251
rolling,roll6m 2022-11-18,TB-B,64,22.53729796447847,16.026866120440246,84.375,1442.387069726622,-25.405248051420813
rolling,roll6m 2022-11-18,TB-C-2.5%,64,21.969044149213595,14.928822510537014,84.375,1406.01882554967,-26.781632460149922
rolling,roll6m 2022-11-18,TB-C-5%,64,21.406320105678194,13.902284516403567,82.8125,1370.0044867634044,-30.934904598830144
rolling,roll6m 2022-11-18,TB-C-7.5%,64,20.83269826297985,12.909466475333875,82.8125,1333.2926888307104,-36.50982522722461
rolling,roll6m 2022-11-18,TB-C-10%,64,20.25329125299058,11.895851831722455,82.8125,1296.210640191397,-42.93830565325152
rolling,roll6m 2022-11-24,TB-A,66,14.649523137193107,5.772057824155637,72.72727272727273,966.8685270547451,-66.91528215823257
rolling,roll6m 2022-11-24,TB-B,66,22.6331118443474,19.892833286288106,86.36363636363636,1493.7853817269283,-25.405248051420813
rolling,roll6m 2022-11-24,TB-C-2.5%,66,22.079585798926228,18.407450595860034,86.36363636363636,1457.252662729131,-26.781632460149922
rolling,roll6m 2022-11-24,TB-C-5%,66,21.5303706404486,17.026810845117513,84.84848484848484,1421.0044622696075,-30.934904598830258
rolling,roll6m 2022-11-24,TB-C-7.5%,66,20.970565286512166,15.701895210237682,84.84848484848484,1384.057308909803,-36.50982522722461
rolling,roll6m 2022-11-24,TB-C-10%,66,20.405234418379308,14.35233234410637,84.84848484848484,1346.7454716130344,-42.93830565325152
rolling,roll6m 2022-11-28,TB-A,66,14.410534967173879,5.6942078248116035,72.72727272727273,951.095307833476,-66.91528215823251
rolling,roll6m 2022-11-28,TB-B,66,22.761641972970406,20.000122920565506,86.36363636363636,1502.2683702160468,-25.405248051420813
rolling,roll6m 2022-11-28,TB-C-2.5%,66,22.17526754846238,18.482885676171055,86.36363636363636,1463.567658198517,-26.781632460149922
rolling,roll6m 2022-11-28,TB-C-5%,66,21.59240176104464,17.07298566732126,84.84848484848484,1425.0985162289464,-30.934904598830144
rolling,roll6m 2022-11-28,TB-C-7.5%,66,20.998934802594786,15.721784309406607,84.84848484848484,1385.929696971256,-36.50982522722461
rolling,roll6m 2022-11-28,TB-C-10%,66,20.399891500867263,14.348836162251986,84.84848484848484,1346.3928390572394,-42.93830565325152
rolling,roll6m 2022-11-29,TB-A,66,14.852069576736191,5.929858263776471,74.24242424242425,980.2365920645886,-66.91528215823251
rolling,roll6m 2022-11-29,TB-B,66,22.95494377643374,20.161480261610222,86.36363636363636,1515.026289244627,-25.405248051420813
rolling,roll6m 2022-11-29,TB-C-2.5%,66,22.382667336605248,18.6463987782087,86.36363636363636,1477.2560442159463,-26.781632460149922
rolling,roll6m 2022-11-29,TB-C-5%,66,21.81157799827762,17.23613641630457,84.84848484848484,1439.5641478863229,-30.934904598830144
rolling,roll6m 2022-11-29,TB-C-7.5%,66,21.22984951602459,15.883672359297684,84.84848484848484,1401.170068057623,-36.50982522722461
rolling,roll6m 2022-11-29,TB-C-10%,66,20.642500829739085,14.507589564563277,84.84848484848484,1362.4050547627796,-42.93830565325152
rolling,roll6m 2022-11-30,TB-A,65,14.637740242104677,5.785098866113224,73.84615384615385,951.453115736804,-66.91528215823251
rolling,roll6m 2022-11-30,TB-B,65,22.930598262535256,19.851140466929483,86.15384615384616,1490.4888870647917,-25.405248051420813
rolling,roll6m 2022-11-30,TB-C-2.5%,65,22.343396121215545,18.348536952198764,86.15384615384616,1452.3207478790105,-26.781632460149922
rolling,roll6m 2022-11-30,TB-C-5%,65,21.75692330872596,16.950066829799926,84.61538461538461,1414.2000150671872,-30.934904598830144
rolling,roll6m 2022-11-30,TB-C-7.5%,65,21.159625046103802,15.609675645187293,84.61538461538461,1375.3756279967472,-36.50982522722461
rolling,roll6m 2022-11-30,TB-C-10%,65,20.55661817552184,14.247582583226682,84.61538461538461,1336.1801814089197,-42.93830565325152
rolling,roll6m 2022-12-01,TB-A,64,14.422659846429436,5.642253555855653,73.4375,923.0502301714839,-66.91528215823251
rolling,roll6m 2022-12-01,TB-B,64,22.785909517757286,19.444004931321714,85.9375,1458.2982091364663,-25.405248051420813
rolling,roll6m 2022-12-01,TB-C-2.5%,64,22.197130387037674,17.969815509514564,85.9375,1420.6163447704112,-26.781632460149922
rolling,roll6m 2022-12-01,TB-C-5%,64,21.60835164070032,16.59743851014965,84.375,1382.9345050048205,-30.934904598830144
rolling,roll6m 2022-12-01,TB-C-7.5%,64,21.008701637504732,15.28230940389752,84.375,1344.5569048003028,-36.50982522722461
rolling,roll6m 2022-12-01,TB-C-10%,64,20.40312794439238,13.946379593301698,84.375,1305.8001884411124,-42.93830565325152
rolling,roll6m 2022-12-05,TB-A,63,14.136973618475533,5.4792006718252395,73.01587301587301,890.6293379639586,-66.91528215823251
rolling,roll6m 2022-12-05,TB-B,63,22.089639175726727,18.601029003633634,85.71428571428571,1391.6472680707839,-25.405248051420813
rolling,roll6m 2022-12-05,TB-C-2.5%,63,21.535045322973804,17.206403713646207,85.71428571428571,1356.7078553473498,-26.781632460149922
rolling,roll6m 2022-12-05,TB-C-5%,63,20.98568669368594,15.91129642557017,84.12698412698413,1322.0982617022141,-30.934904598830258
rolling,roll6m 2022-12-05,TB-C-7.5%,63,20.425698877057105,14.668999398256691,84.12698412698413,1286.8190292545976,-36.50982522722467
rolling,roll6m 2022-12-05,TB-C-10%,63,19.859973402832306,13.40483013381406,84.12698412698413,1251.1783243784353,-42.93830565325152
rolling,roll6m 2022-12-07,TB-A,65,13.70313607347648,5.479575385466702,73.84615384615385,890.7038447759712,-66.91528215823251
rolling,roll6m 2022-12-07,TB-B,65,21.990047474880356,19.07791794515462,86.15384615384616,1429.3530858672232,-25.405248051420813
rolling,roll6m 2022-12-07,TB-C-2.5%,65,21.410425305628117,17.624131468729185,86.15384615384616,1391.6776448658277,-26.781632460149922
rolling,roll6m 2022-12-07,TB-C-5%,65,20.835331786269183,16.274445274105645,84.61538461538461,1354.2965661074968,-30.934904598830144
rolling,roll6m 2022-12-07,TB-C-7.5%,65,20.249888151829985,14.981547267730633,84.61538461538461,1316.242729868949,-36.50982522722467
rolling,roll6m 2022-12-07,TB-C-10%,65,19.658969888885977,13.66909882162913,84.61538461538461,1277.8330427775886,-42.93830565325152
rolling,roll6m 2022-12-13,TB-A,67,14.523915258817066,6.36343260038949,76.11940298507463,973.1023223407434,-66.91528215823251
rolling,roll6m 2022-12-13,TB-B,67,22.320033375686236,19.91378855548138,86.56716417910447,1495.4422361709778,-25.405248051420813
rolling,roll6m 2022-12-13,TB-C-2.5%,67,21.763182322384456,18.417969142838558,86.56716417910447,1458.1332155997586,-26.781632460149922
rolling,roll6m 2022-12-13,TB-C-5%,67,21.209642038178934,17.027279515510443,85.07462686567165,1421.0460165579887,-30.934904598830144
rolling,roll6m 2022-12-13,TB-C-7.5%,67,20.646040148537153,15.693688206898953,85.07462686567165,1383.2846899519893,-36.509825227224724
rolling,roll6m 2022-12-13,TB-C-10%,67,20.070412849586084,14.332227578324888,85.07462686567165,1344.7176609222677,-42.93830565325152
rolling,roll6m 2022-12-15,TB-A,67,14.254062748246627,6.242999812033352,74.6268656716418,955.0222041325239,-66.91528215823251
rolling,roll6m 2022-12-15,TB-B,67,22.41149175890054,19.991289538236444,86.56716417910447,1501.5699478463362,-25.405248051420813
rolling,roll6m 2022-12-15,TB-C-2.5%,67,21.790911918470663,18.44016227809875,86.56716417910447,1459.9910985375343,-26.781632460149922
rolling,roll6m 2022-12-15,TB-C-5%,67,21.17625758667347,17.002052218661824,85.07462686567165,1418.8092583071225,-30.934904598830144
rolling,roll6m 2022-12-15,TB-C-7.5%,67,20.573275103212307,15.641901671530812,85.07462686567165,1378.4094319152246,-36.509825227224724
rolling,roll6m 2022-12-15,TB-C-10%,67,19.965569388666832,14.262582928184893,85.07462686567165,1337.6931490406778,-42.93830565325152
rolling,roll6m 2022-12-16,TB-A,66,13.924071012686609,6.045178522027555,74.24242424242425,918.9886868373162,-66.91528215823251
rolling,roll6m 2022-12-16,TB-B,66,21.833510180116075,19.225371337544463,86.36363636363636,1441.011671887661,-25.405248051420813
rolling,roll6m 2022-12-16,TB-C-2.5%,66,21.234253158700877,17.740993973629998,86.36363636363636,1401.460708474258,-26.781632460149922
rolling,roll6m 2022-12-16,TB-C-5%,66,20.640117822332776,16.364123065211377,84.84848484848484,1362.2477762739632,-30.934904598830144
rolling,roll6m 2022-12-16,TB-C-7.5%,66,20.057611835439815,15.061848278449753,84.84848484848484,1323.8023811390278,-36.509825227224724
rolling,roll6m 2022-12-16,TB-C-10%,66,19.470764913996735,13.740854566781259,84.84848484848484,1285.0704843237845,-42.93830565325152
rolling,roll6m 2022-12-21,TB-A,66,14.654844935504899,6.360473294263932,75.75757575757575,967.2197657433234,-66.91528215823251
rolling,roll6m 2022-12-21,TB-B,66,22.060684445308368,19.415003481313715,86.36363636363636,1456.0051733903522,-25.405248051420813
rolling,roll6m 2022-12-21,TB-C-2.5%,66,21.4694822769173,17.926447599950258,86.36363636363636,1416.985830276542,-26.781632460149922
rolling,roll6m 2022-12-21,TB-C-5%,66,20.88422728646541,16.545833648484233,84.84848484848484,1378.359000906717,-30.934904598830144
rolling,roll6m 2022-12-21,TB-C-7.5%,66,20.310307951146466,15.239006679398667,84.84848484848484,1340.4803247756668,-36.509825227224724
rolling,roll6m 2022-12-21,TB-C-10%,66,19.73219763049755,13.911925207028213,84.84848484848484,1302.3250436128383,-42.93830565325152
rolling,roll6m 2022-12-22,TB-A,65,14.330012643699066,6.162236579769082,75.38461538461539,931.4508218404393,-66.91528215823249
rolling,roll6m 2022-12-22,TB-B,65,21.9036941871466,19.00692730033094,86.15384615384616,1423.7401221645289,-25.405248051420813
rolling,roll6m 2022-12-22,TB-C-2.5%,65,21.300283624562546,17.538611925792335,86.15384615384616,1384.5184355965655,-26.781632460149922
rolling,roll6m 2022-12-22,TB-C-5%,65,20.7021386722023,16.17680099598366,84.61538461538461,1345.6390136931495,-30.934904598830144
rolling,roll6m 2022-12-22,TB-C-7.5%,65,20.115493085310273,14.888754114454606,84.61538461538461,1307.5070505451677,-36.509825227224724
rolling,roll6m 2022-12-22,TB-C-10%,65,19.524589288346036,13.582498093433653,84.61538461538461,1269.0983037424924,-42.93830565325152
rolling,roll6m 2022-12-27,TB-A,65,14.959322787304918,6.863849029479934,76.92307692307693,972.3559811748197,-66.91528215823251
rolling,roll6m 2022-12-27,TB-B,65,22.722795399538114,19.68030667903876,86.15384615384616,1476.9817009699775,-25.405248051420813
rolling,roll6m 2022-12-27,TB-C-2.5%,65,22.102107562631677,18.161188374926745,86.15384615384616,1436.636991571059,-26.78163246014998
rolling,roll6m 2022-12-27,TB-C-5%,65,21.487350191735224,16.801498009405933,86.15384615384616,1396.6777624627896,-30.934904598830144
rolling,roll6m 2022-12-27,TB-C-7.5%,65,20.884042661435274,15.533159340490442,86.15384615384616,1357.4627729932927,-36.509825227224724
rolling,roll6m 2022-12-27,TB-C-10%,65,20.276479966072003,14.224294971208352,86.15384615384616,1317.9711977946802,-42.93830565325152
rolling,roll6m 2022-12-30,TB-A,67,14.51238027059497,6.863689201333188,77.61194029850746,972.329478129863,-66.91528215823249
rolling,roll6m 2022-12-30,TB-B,67,22.47199854169593,20.042562422855475,86.56716417910447,1505.6239022936272,-25.405248051420813
rolling,roll6m 2022-12-30,TB-C-2.5%,67,21.826160113749932,18.468372857260405,86.56716417910447,1462.3527276212455,-26.781632460149922
rolling,roll6m 2022-12-30,TB-C-5%,67,21.18558994040227,17.05895965410881,86.56716417910447,1419.4345260069522,-30.934904598830144
rolling,roll6m 2022-12-30,TB-C-7.5%,67,20.555890384251573,15.744946551015135,86.56716417910447,1377.2446557448554,-36.509825227224724
rolling,roll6m 2022-12-30,TB-C-10%,67,19.92224816836357,14.393058216670948,86.56716417910447,1334.790627280359,-42.93830565325152
rolling,roll6m 2023-01-06,TB-A,70,12.939638515077366,5.89500633739072,75.71428571428571,905.7746960554156,-66.91528215823249
rolling,roll6m 2023-01-06,TB-B,70,21.20366912410564,15.730223127688014,84.28571428571429,1484.2568386873947,-25.405248051420926
