entry_z,model,result,best_pnl,final_pnl,giveback,capture_ratio,conv_min,speed,prev_profitable_loser
2.5,TB-C-2.5%,TP_HIT,41.60741041799568,41.63887733691283,-0.03146691891714681,1.0007562815998647,220.0,slow,False
2.5,TB-C-5%,TP_HIT,40.50509045282497,40.53596673390875,-0.030876281083777712,1.0007622814994017,220.0,slow,False
2.5,TB-C-10%,TP_HIT,38.30045052248359,38.33014552790061,-0.0296950054170253,1.0007753173921439,220.0,slow,False
2.5,TB-B,TP_HIT,41.34874117466359,41.28126407835036,0.06747709631322607,0.9983680979300388,235.0,slow,False
2.5,TB-C-2.5%,TP_HIT,41.10420241861591,41.04102855282805,0.06317386578786,0.9984630801214806,235.0,slow,False
2.5,TB-C-5%,TP_HIT,40.99015818947946,40.931077531533944,0.05908065794551476,0.9985586623581102,235.0,slow,False
2.5,TB-C-10%,TP_HIT,40.762069731206495,40.711175488945685,0.050894242260810074,0.9987514313528136,235.0,slow,False
2.5,TB-B,TIMEOUT,-6.840776121255947,-13.701425570116738,6.860649448860792,,150.0,early,False
2.5,TB-C-2.5%,TIMEOUT,-7.001386422248166,-13.902127404432374,6.900740982184208,,150.0,early,False
2.5,TB-C-5%,TIMEOUT,-7.156281428124256,-14.071276328452917,6.9149949003286615,,150.0,early,False
2.5,TB-C-10%,TIMEOUT,-7.466071439876433,-14.409574176493994,6.94350273661756,,150.0,early,False
2.5,TB-B,TP_HIT,31.63362620602364,31.6106242951323,0.023001910891338184,0.9992728651865097,65.0,early,False
2.5,TB-C-2.5%,TP_HIT,30.801504605252784,30.779221773904393,0.022282831348391596,0.999276566790033,65.0,early,False
2.5,TB-C-5%,TP_HIT,29.995057317006395,29.973470429804618,0.021586887201777927,0.9992803185213606,65.0,early,False
2.5,TB-C-10%,TP_HIT,28.382162740513625,28.361967741605074,0.020194998908550588,0.9992884615914163,65.0,early,False
2.5,TB-B,TP_HIT,37.40413438592597,37.29327913053568,0.11085525539029106,0.997036283362515,305.0,slow,False
2.5,TB-C-2.5%,TP_HIT,35.2739861995408,35.16657876347601,0.10740743606478986,0.996955052500809,305.0,slow,False
2.5,TB-C-5%,TP_HIT,33.21667036904191,33.1126063236415,0.10406404540040626,0.9968671138845574,305.0,slow,False
2.5,TB-C-10%,TP_HIT,29.102038708044123,29.0046614439725,0.09737726407162484,0.9966539366864113,305.0,slow,False
2.5,TB-B,TP_HIT,15.444135332817979,15.411685574523162,0.03244975829481689,0.9978988944608727,215.0,slow,False
2.5,TB-C-2.5%,TP_HIT,15.78613993945569,15.75390735040197,0.03223258905372006,0.9979581715873962,215.0,slow,False
2.5,TB-C-5%,TP_HIT,16.16471387243859,16.132664843278352,0.03204902916023755,0.9980173463376372,215.0,slow,False
2.5,TB-C-10%,TP_HIT,16.921861738404363,16.890179829031087,0.031681909373276085,0.998127752734123,215.0,slow,False
2.5,TB-B,TIMEOUT,0.9206368450956841,-17.08746786495402,18.008104710049707,-18.560486641372776,155.0,early,True
2.5,TB-C-2.5%,TIMEOUT,1.0337567963388832,-16.667002068200095,17.700758864538976,-16.122749690475906,155.0,early,True
2.5,TB-C-5%,TIMEOUT,1.1752928638382052,-16.239240261923843,17.41453312576205,-13.817186134263292,155.0,early,True
2.5,TB-C-10%,TIMEOUT,1.4583649988368244,-15.38371664937135,16.842081648208172,-10.54860522684049,155.0,early,True
2.5,TB-B,TP_HIT,30.732657624163192,30.711289235644127,0.02136838851906475,0.9993047009217236,255.0,slow,False
2.5,TB-C-2.5%,TP_HIT,29.46738918021259,29.446354764027216,0.021034416185372606,0.9992861798492993,255.0,slow,False
2.5,TB-C-5%,TP_HIT,28.212135810135944,28.19141927659994,0.020716533536003112,0.9992656871611769,255.0,slow,False
2.5,TB-C-10%,TP_HIT,25.70162906998272,25.68154830174546,0.02008076823725702,0.9992186966755072,255.0,slow,False
2.5,TB-B,TP_HIT,33.28065584191674,33.28120803993441,-0.0005521980176723673,1.0000165921615336,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,32.28469401478968,32.28516700163658,-0.0004729868469013354,1.000014650498056,185.0,early,False
2.5,TB-C-5%,TP_HIT,31.286462724507413,31.286841620762008,-0.00037889625459541776,1.000012110549471,185.0,early,False
2.5,TB-C-10%,TP_HIT,29.290000143942915,29.290190859012863,-0.00019071506994805532,1.000006511269,185.0,early,False
2.5,TB-B,TIMEOUT,17.236881598872866,17.233751090896778,0.0031305079760883814,0.9998183831594983,75.0,early,False
2.5,TB-C-2.5%,TIMEOUT,17.007030982443183,17.004153472958567,0.00287750948461607,0.9998308047132044,75.0,early,False
2.5,TB-C-5%,TIMEOUT,16.787934226900106,16.78530363833746,0.0026305885626456416,0.9998433048088531,75.0,early,False
2.5,TB-C-10%,TIMEOUT,16.349740715813954,16.347603969095243,0.0021367467187118905,0.9998693100547678,75.0,early,False
2.5,TB-B,TIMEOUT,1.0043358552641433,-9.616188436286347,10.62052429155049,-9.574674035467211,265.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,0.49417382290619116,-10.645746871853103,11.139920694759294,-21.542514755731975,265.0,slow,True
2.5,TB-C-5%,TIMEOUT,0.653535501084022,-11.70268719908431,12.356222700168333,-17.90673525718651,265.0,slow,True
2.5,TB-C-10%,TIMEOUT,0.9722588574396767,-13.816567853546744,14.78882671098642,-14.210791444915158,265.0,slow,True
2.5,TB-B,TIMEOUT,24.92701230643733,24.3659519303522,0.5610603760851305,0.9774918723035155,245.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,23.948738647614558,23.460557681471006,0.48818096614355255,0.9796155875544544,245.0,slow,False
2.5,TB-C-5%,TIMEOUT,23.039013757663195,22.620584237731382,0.4184295199318129,0.9818382191037741,245.0,slow,False
2.5,TB-C-10%,TIMEOUT,21.219563977760508,20.940637350252157,0.2789266275083513,0.9868552139996521,245.0,slow,False
2.5,TB-B,TIMEOUT,8.465440597604882,8.426529474460843,0.03891112314403955,0.99540353243338,250.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,7.181916326105824,7.143184564661407,0.038731761444417145,0.9946070436237707,250.0,slow,False
2.5,TB-C-5%,TIMEOUT,5.914757993189138,5.876193353454731,0.038564639734406825,0.9934799293937615,250.0,slow,False
2.5,TB-C-10%,TIMEOUT,3.3804413273557756,3.342210931041379,0.03823039631439684,0.9886907085163638,250.0,slow,False
2.5,TB-B,TIMEOUT,15.381763383077644,15.349367496242916,0.032395886834727605,0.997893876922436,65.0,early,False
2.5,TB-C-2.5%,TIMEOUT,14.47263000127941,14.441183782767656,0.03144621851175344,0.9978271939164496,65.0,early,False
2.5,TB-C-5%,TIMEOUT,13.587946066891437,13.557430629565982,0.030515437325455252,0.9977542273736418,65.0,early,False
2.5,TB-C-10%,TIMEOUT,11.818578198115425,11.78992432316258,0.02865387495284466,0.997575522666727,65.0,early,False
2.5,TB-B,TP_HIT,19.13867843434893,19.109257134649305,0.02942129969962437,0.9984627308619795,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,18.369384375628695,18.340556972941872,0.028827402686822268,0.9984306821558446,185.0,early,False
2.5,TB-C-5%,TP_HIT,17.62073693199234,17.592488257367826,0.02824867462451408,0.9983968505554824,185.0,early,False
2.5,TB-C-10%,TP_HIT,16.123442044719628,16.096350826219727,0.02709121849990126,0.9983197620939275,185.0,early,False
2.5,TB-B,TP_HIT,7.690423379313792,7.6740140271830235,0.01640935213076844,0.9978662615409566,205.0,slow,False
2.5,TB-C-2.5%,TP_HIT,7.987395252874851,7.971066961766038,0.016328291108813175,0.9979557426930968,205.0,slow,False
2.5,TB-C-5%,TP_HIT,8.302615408903964,8.286355864707158,0.01625954419680653,0.9980416358706234,205.0,slow,False
2.5,TB-C-10%,TP_HIT,8.933055720962184,8.916933670589398,0.016122050372786134,0.9981952367838751,205.0,slow,False
2.5,TB-B,TIMEOUT,8.708956387275546,6.081164909801924,2.6277914774736217,0.6982656290123318,420.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,8.0735388395922,3.323677680580005,4.749861159012195,0.41167544327412764,420.0,slow,False
2.5,TB-C-5%,TIMEOUT,7.436731674808485,0.6105194748931879,6.826212199915297,0.08209513286075504,420.0,slow,False
2.5,TB-C-10%,TIMEOUT,6.163117345241069,-4.8157969364803535,10.978914281721423,-0.781389784862515,420.0,slow,True
2.5,TB-B,TP_HIT,11.037977519235678,11.036525050500376,0.001452468735301693,0.9998684116965476,80.0,early,False
2.5,TB-C-2.5%,TP_HIT,10.866180356071869,10.864862304080638,0.0013180519912303623,0.999878701443558,80.0,early,False
2.5,TB-C-5%,TP_HIT,10.697707671820577,10.6965224137987,0.001185258021877189,0.9998892044858358,80.0,early,False
2.5,TB-C-10%,TP_HIT,10.360762303318005,10.35984263323483,0.0009196700831743954,0.9999112352878823,80.0,early,False
2.5,TB-B,TP_HIT,4.2679131007509845,4.269816074593351,-0.0019029738423661513,1.0004458792382702,125.0,early,False
2.5,TB-C-2.5%,TP_HIT,4.522859322279523,4.524997177366471,-0.0021378550869481927,1.0004726777762945,125.0,early,False
2.5,TB-C-5%,TP_HIT,4.780958265688334,4.7833303762886406,-0.0023721106003069536,1.0004961579809912,125.0,early,False
2.5,TB-C-10%,TP_HIT,5.297156152505952,5.299996774132973,-0.002840621627020923,1.000536254085256,125.0,early,False
2.5,TB-B,TIMEOUT,21.654280756649104,16.04682799462776,5.607452762021346,0.7410464552003402,335.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,21.583339135899866,15.220561672433952,6.362777463465914,0.7051995790177518,335.0,slow,False
2.5,TB-C-5%,TIMEOUT,21.538049476242865,14.381064609216729,7.156984867026136,0.6677050596006611,335.0,slow,False
2.5,TB-C-10%,TIMEOUT,21.447470156928862,12.702070482782283,8.74539967414658,0.5922409678084446,335.0,slow,False
2.5,TB-B,TIMEOUT,11.638721622530412,8.586875925876239,3.0518456966541727,0.7377851455140603,145.0,early,False
2.5,TB-C-2.5%,TIMEOUT,11.162470203749049,8.320434813749287,2.8420353899997615,0.7453936863325082,145.0,early,False
2.5,TB-C-5%,TIMEOUT,10.632549864732102,7.980931709642061,2.6516181550900413,0.7506131465336089,145.0,early,False
2.5,TB-C-10%,TIMEOUT,9.572709186698127,7.301925501427526,2.270783685270601,0.7627856815679729,145.0,early,False
2.5,TB-B,TP_HIT,13.78779029865133,13.751185336049051,0.0366049626022793,0.9973451175417238,115.0,early,False
2.5,TB-C-2.5%,TP_HIT,13.095384951881577,13.059953877227734,0.0354310746538431,0.9972943846413043,115.0,early,False
2.5,TB-C-5%,TP_HIT,12.444724324059852,12.410427871381643,0.03429645267820902,0.9972440970338007,115.0,early,False
2.5,TB-C-10%,TP_HIT,11.143403068416479,11.111375859689492,0.032027208726987055,0.99712590413087,115.0,early,False
2.5,TB-B,TP_HIT,5.281293831551075,5.2821495293804865,-0.0008556978294116391,1.000162024279789,75.0,early,False
2.5,TB-C-2.5%,TP_HIT,5.4189686565402635,5.419592150880618,-0.000623494340354469,1.0001150577498916,75.0,early,False
2.5,TB-C-5%,TP_HIT,5.54870739296371,5.549096539017889,-0.00038914605417872394,1.0000701327402257,75.0,early,False
2.5,TB-C-10%,TP_HIT,5.808184865810603,5.808105315292437,7.955051816566083e-05,0.9999863037213856,75.0,early,False
2.5,TB-B,TP_HIT,8.377613619793827,8.383107079859055,-0.005493460065228106,1.0006557308936102,80.0,early,False
2.5,TB-C-2.5%,TP_HIT,8.618929078374638,8.624571541156687,-0.005642462782049051,1.0006546593817793,80.0,early,False
2.5,TB-C-5%,TP_HIT,8.858045896536744,8.863836852640478,-0.005790956103734146,1.0006537509707416,80.0,early,False
2.5,TB-C-10%,TP_HIT,9.336279532860953,9.342367475608054,-0.006087942747100783,1.000652073743687,80.0,early,False
2.5,TB-B,TIMEOUT,1.3328893441565448,-8.316530965860133,9.649420310016678,-6.239475919227828,200.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,0.534311080750534,-8.773343786346157,9.30765486709669,-16.41991735230804,200.0,slow,True
2.5,TB-C-5%,TIMEOUT,-0.22790102600844442,-9.212550633315187,8.984649607306743,,200.0,slow,False
2.5,TB-C-10%,TIMEOUT,-1.7523252395263658,-10.09096432725321,8.338639087726845,,200.0,slow,False
2.5,TB-B,TP_HIT,9.744206854641206,9.742315642776813,0.0018912118643932274,0.9998059142326713,155.0,early,False
2.5,TB-C-2.5%,TP_HIT,10.013224608899414,10.012168627861339,0.0010559810380748047,0.999894541361118,155.0,early,False
2.5,TB-C-5%,TP_HIT,10.310611308037505,10.310367133950042,0.0002441740874630227,0.9999763181755021,155.0,early,False
2.5,TB-C-10%,TP_HIT,10.905384706313743,10.906764146127493,-0.0013794398137498831,1.0001264916232575,155.0,early,False
2.5,TB-B,TIMEOUT,10.705335359445773,9.381638195658429,1.3236971637873438,0.8763516396878319,215.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,9.469803104158164,8.148881139155254,1.3209219650029098,0.8605122038468892,215.0,slow,False
2.5,TB-C-5%,TIMEOUT,8.23490086376805,6.908351669591003,1.3265491941770478,0.8389113340740258,215.0,slow,False
2.5,TB-C-10%,TIMEOUT,5.7650963829878386,4.427292730462504,1.3378036525253343,0.7679477386582738,215.0,slow,False
2.5,TB-B,TP_HIT,21.638910832948046,21.61727322718715,0.02163760576089402,0.999000060311356,115.0,early,False
2.5,TB-C-2.5%,TP_HIT,20.786033487532464,20.764993188135236,0.02104029939722807,0.9989877674636747,115.0,early,False
2.5,TB-C-5%,TP_HIT,19.952830666036068,19.932373816141787,0.020456849894280538,0.9989747394624512,115.0,early,False
2.5,TB-C-10%,TP_HIT,18.28642502304328,18.26713507215489,0.01928995088838903,0.9989451218122689,115.0,early,False
2.5,TB-B,TP_HIT,17.35404526999947,17.337707901972284,0.016337368027187438,0.9990585844526157,170.0,early,False
2.5,TB-C-2.5%,TP_HIT,16.99765448565353,16.981638108268235,0.016016377385295044,0.9990577301474851,170.0,early,False
2.5,TB-C-5%,TP_HIT,16.65599122981543,16.640287541995036,0.015703687820394663,0.9990571748265402,170.0,early,False
2.5,TB-C-10%,TP_HIT,16.522314252957827,16.50689711247067,0.015417140487155478,0.9990668897679152,170.0,early,False
2.5,TB-B,TP_HIT,14.926538453646401,14.932569928148478,-0.006031474502076861,1.000404077242745,65.0,early,False
2.5,TB-C-2.5%,TP_HIT,15.242793313645155,15.249233975070883,-0.006440661425727967,1.0004225381328213,65.0,early,False
2.5,TB-C-5%,TP_HIT,15.561396297861553,15.568245116741107,-0.0068488188795541305,1.0004401159605771,65.0,early,False
2.5,TB-C-10%,TP_HIT,16.198602266294355,16.206267400081547,-0.0076651337871922465,1.000473197234007,65.0,early,False
2.5,TB-B,TP_HIT,12.059121679415544,12.064046343565263,-0.004924664149719149,1.000408376686183,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,11.930103908489826,11.934770286738878,-0.004666378249051917,1.0003911431354535,185.0,early,False
2.5,TB-C-5%,TP_HIT,11.7915453013037,11.79594982420275,-0.004404522899051244,1.0003735322883052,185.0,early,False
2.5,TB-C-10%,TP_HIT,11.514428086931453,11.518308899130496,-0.0038808121990427935,1.0003370390756487,185.0,early,False
2.5,TB-B,TP_HIT,24.179654115208198,24.208658230932546,-0.029004115724347912,1.0011995256667507,240.0,slow,False
2.5,TB-C-2.5%,TP_HIT,23.978090148300677,24.006638632121405,-0.028548483820728165,1.001190607076884,240.0,slow,False
2.5,TB-C-5%,TP_HIT,23.757446503172137,23.785526186032175,-0.0280796828600387,1.0011819318568722,240.0,slow,False
2.5,TB-C-10%,TP_HIT,23.316159212915107,23.34330129385378,-0.027142080938673985,1.0011640888488889,240.0,slow,False
2.5,TB-B,TP_HIT,12.11758327366747,12.119455067754835,-0.0018717940873642647,1.0001544692572018,55.0,early,False
2.5,TB-C-2.5%,TP_HIT,12.040770304031312,12.04273836869579,-0.0019680646644779642,1.0001634500629764,55.0,early,False
2.5,TB-C-5%,TP_HIT,11.964138765636338,11.96620210053862,-0.0020633349022816105,1.0001724599607795,55.0,early,False
2.5,TB-C-10%,TP_HIT,11.81087568884639,11.81312956422428,-0.002253875377888903,1.000190830505482,55.0,early,False
2.5,TB-B,TP_HIT,13.588605915161128,13.621364694039006,-0.03275877887787715,1.0024107534711362,210.0,slow,False
2.5,TB-C-2.5%,TP_HIT,13.458932593822354,13.491097892773826,-0.032165298951472465,1.0023898848387305,210.0,slow,False
2.5,TB-C-5%,TP_HIT,13.294844947490343,13.326388268620278,-0.0315433211299343,1.002372597894486,210.0,slow,False
2.5,TB-C-10%,TP_HIT,12.966669654826362,12.996969020313227,-0.03029936548686507,1.0023367114527812,210.0,slow,False
2.5,TB-B,TIMEOUT,0.5242894479469058,-22.571135103527375,23.09542455147428,-43.05090478535271,95.0,early,True
2.5,TB-C-2.5%,TIMEOUT,0.6671977281384649,-22.390671031744958,23.057868759883423,-33.55927349185784,95.0,early,True
2.5,TB-C-5%,TIMEOUT,0.8063565308416187,-22.214036318970706,23.020392849812325,-27.548653070106894,95.0,early,True
2.5,TB-C-10%,TIMEOUT,1.0846741362479335,-21.860766893422202,22.945441029670135,-20.154225276397014,95.0,early,True
2.5,TB-B,TP_HIT,21.201992878746015,21.22730115255228,-0.02530827380626377,1.0011936742904783,245.0,slow,False
2.5,TB-C-2.5%,TP_HIT,20.26060710299933,20.285247261106843,-0.024640158107512633,1.0012161608969685,245.0,slow,False
2.5,TB-C-5%,TP_HIT,19.305820554096854,19.329782844969152,-0.023962290872297842,1.00124119515175,245.0,slow,False
2.5,TB-C-10%,TP_HIT,17.396247456291903,17.418854012693792,-0.022606556401889577,1.001299507635695,245.0,slow,False
2.5,TB-B,TIMEOUT,1.9168190709434327,-1.7181034935431345,3.6349225644865673,-0.8963305507480719,185.0,early,True
2.5,TB-C-2.5%,TIMEOUT,1.0878591883248703,-2.6692159360189365,3.7570751243438067,-2.4536410269504674,185.0,early,True
2.5,TB-C-5%,TIMEOUT,0.22699416525475158,-3.6320357424964396,3.859029907751191,-16.000568730126915,185.0,early,True
2.5,TB-C-10%,TIMEOUT,-1.4947358808855107,-5.5576753554514475,4.062939474565937,,185.0,early,False
2.5,TB-B,TP_HIT,62.937410604627885,62.86224995151082,0.07516065311706654,0.9988057873306987,125.0,early,False
2.5,TB-C-2.5%,TP_HIT,61.34436056604143,61.27096248560069,0.07339808044073948,0.9988035072863508,125.0,early,False
2.5,TB-C-5%,TP_HIT,59.803218864398346,59.731484508724506,0.0717343556738399,0.9988004934009239,125.0,early,False
2.5,TB-C-10%,TP_HIT,56.72093546111222,56.65252855497211,0.0684069061401118,0.9987939742956635,125.0,early,False
2.5,TB-B,TP_HIT,7.650214220052742,6.468821678843224,1.1813925412095188,0.8455739267911149,155.0,early,False
2.5,TB-C-2.5%,TP_HIT,7.891492015380578,7.216418113646434,0.6750739017341445,0.9144554793417493,155.0,early,False
2.5,TB-C-5%,TP_HIT,8.13836536158097,7.967199928582101,0.171165432998869,0.9789680819926204,155.0,early,False
2.5,TB-C-10%,TP_HIT,9.481687951064824,9.468763558453432,0.012924392611392221,0.9986369101495329,155.0,early,False
2.5,TB-B,TP_HIT,21.89510487692078,21.8844006764125,0.010704200508278916,0.9995111144446007,145.0,early,False
2.5,TB-C-2.5%,TP_HIT,21.436325939062627,21.42580963746091,0.010516301601715128,0.9995094167894437,145.0,early,False
2.5,TB-C-5%,TP_HIT,20.98499226822017,20.974657715435416,0.010334552784755147,0.99950752649071,145.0,early,False
2.5,TB-C-10%,TP_HIT,20.082324926535268,20.072353871384443,0.009971055150824526,0.9995034909958235,145.0,early,False
2.5,TB-B,SL_HIT,-10.2,-35.42934684982836,25.229346849828364,,10.0,early,False
2.5,TB-C-2.5%,SL_HIT,-10.2,-36.73910760322159,26.53910760322159,,10.0,early,False
2.5,TB-C-5%,SL_HIT,-10.2,-38.03858891766095,27.838588917660953,,10.0,early,False
2.5,TB-C-10%,SL_HIT,-10.2,-40.63755154653967,30.43755154653967,,10.0,early,False
2.5,TB-B,TIMEOUT,11.0754413607634,7.521400277810383,3.5540410829530167,0.6791061441990203,150.0,early,False
2.5,TB-C-2.5%,TIMEOUT,10.929919992769161,7.406738928960305,3.523181063808856,0.6776571954653222,150.0,early,False
2.5,TB-C-5%,TIMEOUT,10.98342067964943,7.630293701297685,3.353126978351746,0.6947101384758422,150.0,early,False
2.5,TB-C-10%,TIMEOUT,11.25803648494605,8.199024583758021,3.059011901188029,0.728281933951941,150.0,early,False
2.5,TB-B,TP_HIT,58.48678308290921,58.185342646909575,0.30144043599963766,0.9948460075916242,330.0,slow,False
2.5,TB-C-2.5%,TP_HIT,55.2837102279433,54.98733096615642,0.2963792617868819,0.9946389404661,330.0,slow,False
2.5,TB-C-5%,TP_HIT,52.168718957613265,51.8772038693066,0.2915150883066673,0.9944120711772984,330.0,slow,False
2.5,TB-C-10%,TP_HIT,45.93873641695323,45.65694967560694,0.2817867413462949,0.9938660319520172,330.0,slow,False
2.5,TB-B,TIMEOUT,20.587488381005162,20.56257551445366,0.024912866551503043,0.9987899025810992,270.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,17.86615866668778,17.844078958290716,0.02207970839706519,0.9987641602871112,270.0,slow,False
2.5,TB-C-5%,TIMEOUT,15.170217754498196,15.150939861066721,0.019277893431475235,0.9987292276390852,270.0,slow,False
2.5,TB-C-10%,TIMEOUT,9.77833593011896,9.7646616666187,0.013674263500259798,0.9986015756057081,270.0,slow,False
2.5,TB-B,TP_HIT,2.9477788546679538,1.908021482993746,1.0397573716742077,0.6472742960253954,150.0,early,False
2.5,TB-C-2.5%,TP_HIT,2.6685058789794507,2.1593691238090873,0.5091367551703634,0.809205308790596,150.0,early,False
2.5,TB-C-5%,TP_HIT,2.410201303333718,2.412196224942562,-0.00199492160884418,1.0008276991660758,150.0,early,False
2.5,TB-C-10%,TP_HIT,2.91554021892704,2.917850427209503,-0.0023102082824628667,1.0007923774357375,150.0,early,False
2.5,TB-B,TIMEOUT,16.133978458935438,2.9715784486667918,13.162400010268646,0.18418138193441372,420.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,14.73021752186358,2.0253844842637605,12.704833037599819,0.13749861339505332,420.0,slow,False
2.5,TB-C-5%,TIMEOUT,13.318501713588713,1.0789742216097853,12.239527491978928,0.08101318337549339,420.0,slow,False
2.5,TB-C-10%,TIMEOUT,10.495070097039005,-0.8138463036981634,11.308916400737168,-0.07754558056051244,420.0,slow,True
2.5,TB-B,TP_HIT,24.24490750477319,24.23900685484472,0.005900649928470614,0.999756623120657,170.0,early,False
2.5,TB-C-2.5%,TP_HIT,24.190337278079706,24.184175607674003,0.006161670405703035,0.9997452838158116,170.0,early,False
2.5,TB-C-5%,TP_HIT,24.111825453561384,24.105425607674075,0.006399845887308686,0.9997345764674833,170.0,early,False
2.5,TB-C-10%,TP_HIT,23.954801804524752,23.947925607674204,0.0068761968505484106,0.9997129512109239,170.0,early,False
2.5,TB-B,TIMEOUT,12.2340589742203,6.292796757763593,5.941262216456707,0.5143670445780768,540.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,10.246358854648761,4.511705019502266,5.734653835146496,0.44032276084643573,540.0,slow,False
2.5,TB-C-5%,TIMEOUT,9.012727888493288,2.8194052585259577,6.19332262996733,0.3128248509672131,540.0,slow,False
2.5,TB-C-10%,TIMEOUT,8.1982175667425,-0.5651942634263918,8.763411830168891,-0.06894111541015951,540.0,slow,True
2.5,TB-B,TP_HIT,37.9089082859205,37.97176596599442,-0.06285768007391823,1.0016581242487868,240.0,slow,False
2.5,TB-C-2.5%,TP_HIT,37.00282977619659,37.0639915432355,-0.06116176703891085,1.0016528943167005,240.0,slow,False
2.5,TB-C-5%,TP_HIT,36.05523631440039,36.114657807198725,-0.05942149279833586,1.0016480683216213,240.0,slow,False
2.5,TB-C-10%,TP_HIT,34.160049390808055,34.21599033512523,-0.05594094431717167,1.001637613098189,240.0,slow,False
2.5,TB-B,TP_HIT,62.251264322253604,62.39583936045858,-0.14457503820497664,1.002322443403825,435.0,slow,False
2.5,TB-C-2.5%,TP_HIT,61.01092283775522,61.152353705961715,-0.14143086820649842,1.0023181237330667,435.0,slow,False
2.5,TB-C-5%,TP_HIT,59.69763500623348,59.83579912053122,-0.13816411429773723,1.0023143984562086,435.0,slow,False
2.5,TB-C-10%,TP_HIT,57.071059343189944,57.20268994967019,-0.13163060648024327,1.0023064335583591,435.0,slow,False
2.5,TB-B,TIMEOUT,8.104743191762338,3.5239773989550294,4.580765792807309,0.43480432576035233,245.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,8.025613971297922,3.5696131506902145,4.4560008206077075,0.444777578819048,245.0,slow,False
2.5,TB-C-5%,TIMEOUT,7.999214328210812,3.6753090150089918,4.32390531320182,0.4594587498483804,245.0,slow,False
2.5,TB-C-10%,TIMEOUT,7.9464150420366195,3.886700743646589,4.0597142983900305,0.48911373532415575,245.0,slow,False
2.5,TB-B,TP_HIT,27.377936157937246,27.25321101642204,0.12472514151520642,0.9954443190751964,230.0,slow,False
2.5,TB-C-2.5%,TP_HIT,26.909415227538506,26.787408304454157,0.12200692308434924,0.9954660135847363,230.0,slow,False
2.5,TB-C-5%,TP_HIT,26.525295284406038,26.40585631895186,0.11943896545417942,0.9954971673576657,230.0,slow,False
2.5,TB-C-10%,TP_HIT,25.757055398141173,25.64275234794732,0.114303050193854,0.9955622625169295,230.0,slow,False
2.5,TB-B,TP_HIT,30.79756453746734,29.917887229669542,0.8796773077977988,0.9714367898563014,230.0,slow,False
2.5,TB-C-2.5%,TP_HIT,30.175924646880983,29.976375910826317,0.19954873605466616,0.9933871542168206,230.0,slow,False
2.5,TB-C-5%,TP_HIT,29.970268775543065,30.003822382770434,-0.03355360722736833,1.0011195631069798,230.0,slow,False
2.5,TB-C-10%,TP_HIT,30.025679510694662,30.058715326658696,-0.03303581596403404,1.0011002520676433,230.0,slow,False
2.5,TB-B,TP_HIT,19.426153537638676,19.57978502367352,-0.15363148603484333,1.0079084871710284,220.0,slow,False
2.5,TB-C-2.5%,TP_HIT,19.955946811886005,20.107676653918567,-0.15172984203256235,1.0076032394485133,220.0,slow,False
2.5,TB-C-5%,TP_HIT,20.33008868393537,20.47947078029564,-0.1493820963602701,1.0073478329919097,220.0,slow,False
2.5,TB-C-10%,TP_HIT,21.07837242803401,21.22305903304972,-0.14468660501570696,1.0068642209216911,220.0,slow,False
2.5,TB-B,TIMEOUT,18.320537640963583,18.271676391171702,0.04886124979188011,0.997332979481856,230.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,17.385657210467265,17.338169688373437,0.047487522093828005,0.9972685805593109,230.0,slow,False
2.5,TB-C-5%,TIMEOUT,16.488519698127238,16.442368244962466,0.04615145316477154,0.9972009947521236,230.0,slow,False
2.5,TB-C-10%,TIMEOUT,14.694244673447216,14.650765358140521,0.04347931530669413,0.9970410649697931,230.0,slow,False
2.5,TB-B,TIMEOUT,13.343310388458306,10.143933923130867,3.1993764653274397,0.7602261828447883,300.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,12.885355845528824,9.518598440600439,3.3667574049283857,0.7387144410065603,300.0,slow,False
2.5,TB-C-5%,TIMEOUT,12.446555361193234,8.914722175867496,3.5318331853257376,0.7162401095858585,300.0,slow,False
2.5,TB-C-10%,TIMEOUT,11.568954392522052,7.706969646401603,3.8619847461204486,0.6661768544427178,300.0,slow,False
2.5,TB-B,TIMEOUT,-10.2,-13.926984642405413,3.726984642405414,,190.0,early,False
2.5,TB-C-2.5%,TIMEOUT,-10.2,-13.825411748676384,3.6254117486763846,,190.0,early,False
2.5,TB-C-5%,TIMEOUT,-10.2,-13.776621831946503,3.576621831946504,,190.0,early,False
2.5,TB-C-10%,TIMEOUT,-10.2,-13.597961096995874,3.397961096995875,,190.0,early,False
