entry_time,exit_time,direction,basis_at_signal,entry_z,terminal_basis,convergence,max_extension_after_entry,time_to_max_ext_min,weekday,vol_regime,hours_since_prior_exit,time_to_t25_min,time_to_t50_min,time_to_t75_min,time_to_t100_min,TB-A_basis_pnl,TB-A_rot_pnl,TB-A_cost_pnl,TB-A_pnl,TB-A_mfe,TB-A_mae,TB-B_basis_pnl,TB-B_rot_pnl,TB-B_cost_pnl,TB-B_pnl,TB-B_mfe,TB-B_mae,TB-C-2.5%_basis_pnl,TB-C-2.5%_rot_pnl,TB-C-2.5%_cost_pnl,TB-C-2.5%_pnl,TB-C-2.5%_mfe,TB-C-2.5%_mae,TB-C-5%_basis_pnl,TB-C-5%_rot_pnl,TB-C-5%_cost_pnl,TB-C-5%_pnl,TB-C-5%_mfe,TB-C-5%_mae,TB-C-7.5%_basis_pnl,TB-C-7.5%_rot_pnl,TB-C-7.5%_cost_pnl,TB-C-7.5%_pnl,TB-C-7.5%_mfe,TB-C-7.5%_mae,TB-C-10%_basis_pnl,TB-C-10%_rot_pnl,TB-C-10%_cost_pnl,TB-C-10%_pnl,TB-C-10%_mfe,TB-C-10%_mae
2022-10-11 13:55:00,2022-10-11 17:00:00,SHORT,0.0020653731368956,2.9793273382246435,-0.0011949528126731,0.0032603259495687003,0.0029093202197593288,25.0,Tuesday,HIGH,0.9166666666666666,45.0,60.0,95.0,185.0,34.14059221507309,16.69952031439274,-10.2,40.64011252946584,47.681404911630835,-16.084023862435807,63.06997490777889,-14.453201484368678,-10.2,38.416773423410206,38.41677342341036,-29.78305316873087,61.43375530254822,-12.651113199196962,-10.2,38.58264210335126,38.58264210335142,-28.964733482422623,59.75079717216537,-10.80904908868436,-10.2,38.74174808348101,38.74174808348117,-28.114353015972227,58.07036551765916,-8.970966929158648,-10.2,38.89939858850052,38.89939858850066,-27.26433033824515,56.381681235204965,-7.121683911896987,-10.2,39.05999732330798,39.059997323308124,-26.41177502625981
2022-10-13 15:55:00,2022-10-13 17:00:00,LONG,-0.0028082571476737,-2.656954875697612,-0.0013532679294485,-0.0014549892182252,0.0023689059359686265,10.0,Thursday,HIGH,46.916666666666664,5.0,20.0,20.0,25.0,7.708447385372602,-1.823848666004645,-10.2,-4.315401280632042,13.673404241651951,-10.200000000000227,28.76540150664146,4.0726606972497805,-10.2,22.63806220389124,30.73056498981337,-10.200000000000848,27.964624358973992,3.3641743845546572,-10.2,21.128798743528648,29.69222892417306,-10.200000000000825,27.192731274789296,2.794732461871651,-10.2,19.787463736660946,28.78266900335615,-10.200000000000802,26.43319016887983,2.240124433994565,-10.2,18.473314602874396,27.89226811037477,-10.200000000000779,25.648933129962366,1.6557353514945343,-10.2,17.1046684814569,26.96345101603686,-10.200000000000756
2022-10-17 14:55:00,2022-10-17 17:00:00,SHORT,0.0019154516859176,2.500069596819877,0.0025486394891106,-0.0006331878031929999,0.0028584564962696873,70.0,Monday,HIGH,93.91666666666667,55.0,55.0,65.0,65.0,-5.483530007243675,2.1740102836121946,-10.2,-13.50951972363148,-3.4005901874322033,-24.59609092926999,-12.452726635471008,-1.5641595357339257,-10.2,-24.216886171204933,1.1923707430168733,-25.033865824918212,-12.127377648252684,-1.371068126244897,-10.2,-23.698445774497582,1.0470014294505905,-24.99730118278891,-11.793185050682714,-1.1619307123035147,-10.2,-23.155115762986227,0.937808196383493,-24.951905368412376,-11.458480632770588,-0.9519157359594608,-10.2,-22.610396368730047,0.8305187550814033,-24.906035539689643,-11.124309761505396,-0.7428538916321148,-10.2,-22.067163653137513,0.7211023031539501,-24.860687659744805
2022-10-18 09:15:00,2022-10-18 12:45:00,SHORT,0.0026593235884977,2.530331847073084,-0.0016830575972196,0.0043423811857173,0.0033843179107964083,10.0,Tuesday,HIGH,16.25,95.0,115.0,195.0,210.0,49.45976335173808,18.5988822053798,-10.2,57.85864555711788,57.85864555711878,-19.409524070240515,84.23577871140226,-15.305083141128618,-10.2,58.73069557027364,58.73069557027516,-23.358165093259323,82.04519083635697,-13.373473319158174,-10.2,58.4717175171988,58.47171751720025,-23.08745108497997,79.77059889505807,-11.317935435971572,-10.2,58.25266345908649,58.25266345908793,-22.782923065059112,77.49097810014963,-9.271551416864979,-10.2,58.01942668328465,58.01942668328604,-22.484160242922037,75.21676943957712,-7.213106534169894,-10.2,57.80366290540722,57.80366290540857,-22.17815440259508
2022-10-19 08:15:00,2022-10-19 10:50:00,LONG,-0.0021951357355196,-3.084176986045448,5.741786891862166e-05,-0.0022525536044382217,0.0019005552006946536,110.0,Wednesday,MED,19.5,10.0,15.0,55.0,155.0,33.54484002738042,-6.862641725845178,-10.2,16.48219830153524,16.48219830153524,-10.714797951995179,43.60355209765243,-18.50209554679985,-10.2,14.90145655085258,14.90145655085258,-14.65244995240801,42.382158285918166,-16.378835779260125,-10.2,15.803322506658041,15.803322506658041,-13.690792096817402,41.19797899564421,-14.236226012748872,-10.2,16.761752982895338,16.761752982895338,-12.701193566137636,40.015088328543534,-12.073543033797241,-10.2,17.74154529474629,17.74154529474629,-11.697412172079412,38.53085874653339,-10.484334786514648,-10.2,17.84652396001874,17.84652396001874,-11.203749464697996
2022-10-19 12:10:00,2022-10-19 13:30:00,SHORT,0.0016761139083583,2.819472808959738,-0.0005716012760423,0.0022477151844005998,0.00264676234503812,5.0,Wednesday,MED,1.3333333333333333,25.0,35.0,40.0,80.0,20.015571166401735,21.33537686567037,-10.2,31.150948032072105,31.15094803207376,-20.034185935935312,43.29309157439357,-13.467235820626628,-10.2,19.625855753766942,19.625855753770516,-29.818861615210828,42.1500984579889,-11.780217945400898,-10.2,20.169880512588012,20.169880512591494,-29.19393853881595,40.97985934691086,-10.06401918240014,-10.2,20.71584016451072,20.715840164514102,-28.547708135427538,39.80842150560536,-8.346445098179547,-10.2,21.26197640742581,21.2619764074291,-27.90059342625808,38.636622867041254,-6.628496449684604,-10.2,21.80812641735665,21.80812641735984,-27.253189672533072
2022-10-19 14:30:00,2022-10-19 17:00:00,LONG,-0.0025535335485551,-2.891477396248465,-0.0017164640862982,-0.0008370694622569,0.0027364200547886908,120.0,Wednesday,MED,1.0,5.0,10.0,10.0,10.0,10.97390490789778,2.6014830522350287,-10.2,3.3753879601328087,3.952165109387355,-10.219809038713677,16.16081281768179,-5.0137870186047016,-10.2,0.947025799077089,3.7091303573341747,-18.066778780156216,15.707880154524466,-4.384251688425847,-10.2,1.1236284660986193,3.7005170600632233,-17.29602156511488,15.270345874423038,-3.7648448256465943,-10.2,1.3055010487764438,3.6701380849665277,-16.578673994204745,14.83258200447786,-3.1451655275670642,-10.2,1.4874164769107967,3.6398460657657985,-15.860823096229186,14.39377307961652,-2.524305130973615,-10.2,1.6694679486429056,3.6100652592916784,-15.14053880189847
2022-10-20 11:20:00,2022-10-20 13:35:00,LONG,-0.0023421333902038,-2.5293369509798667,0.0001573951613401,-0.0024995285515439,0.0021587319927901666,50.0,Thursday,HIGH,18.333333333333332,25.0,65.0,110.0,135.0,29.11398848983951,10.637139560604808,-10.2,29.551128050444323,29.55112805044512,-10.2000000000006,48.14615709778556,-9.227435787889956,-10.2,28.71872130989561,28.718721309896925,-10.916086727364595,46.801319385969805,-8.547013256958007,-10.2,28.054306129011795,28.054306129013067,-10.62352457901336,45.50261416828144,-7.741941595279159,-10.2,27.560672573002282,27.56067257300352,-10.2436817660449,44.19279675956213,-6.927430324061711,-10.2,27.06536643550042,27.065366435501627,-10.200000000000912,42.88699471787955,-6.122104738100548,-10.2,26.564889979779007,26.56488997978018,-10.200000000000884
2022-10-21 15:10:00,2022-10-21 15:55:00,LONG,-0.0019979088232924,-3.3492993064210395,0.0001733142115857,-0.0021712230348781,0.0026062165288642802,5.0,Friday,MED,25.583333333333332,25.0,30.0,45.0,45.0,32.170653810164566,-1.1318933330737462,-10.2,20.838760477090823,20.838760477091455,-20.078519929644727,41.79686013344196,-9.49353355444047,-10.2,22.103326579001486,22.103326579002317,-21.714253111637582,40.6324936014278,-8.326866756906632,-10.2,22.105626844521165,22.105626844521968,-21.453932355966757,39.50059660135525,-7.166253228323234,-10.2,22.134343373032014,22.134343373032795,-21.19021701732285,38.370090328860655,-6.00182037215651,-10.2,22.16826995670414,22.168269956704908,-20.924715335536728,37.23655783653783,-4.84055361802072,-10.2,22.196004218517107,22.196004218517846,-20.66103084148571
2022-10-24 09:10:00,2022-10-24 13:25:00,SHORT,0.0029743609491789,2.931292932194858,0.0005324059739994,0.0024419549751795,0.00594749313780088,105.0,Monday,HIGH,65.25,240.0,250.0,255.0,255.0,28.32270733077397,-7.935920763226658,-10.2,10.186786567547312,10.186786567547696,-66.15576524694863,47.0680981031385,8.628970397192955,-10.2,45.49706850033145,45.49706850033209,-44.08094284951699,45.84436211100381,7.537456588761257,-10.2,43.18181869976506,43.181818699765685,-45.39333796934804,44.56865361422428,6.391279135073482,-10.2,40.75993274929776,40.75993274929837,-46.655891286709206,43.293567914689355,5.245689233983631,-10.2,38.339257148672985,38.33925714867357,-47.91818401467276,42.01627855829959,4.097818034193609,-10.2,35.914096592493195,35.91409659249376,-49.17882689072789
2022-10-25 08:00:00,2022-10-25 11:20:00,SHORT,0.0030514615615153,2.9654325342630616,0.0001825741790806,0.0028688873824347,0.004505902018715757,30.0,Tuesday,HIGH,18.583333333333332,105.0,165.0,195.0,,35.76387405032409,2.5113158680760326,-10.2,28.075189918400124,28.075189918399577,-34.994119516755575,55.21607891847481,-3.7114025137484985,-10.2,41.30467640472631,41.30467640472547,-28.153517279993856,53.786529525633036,-3.2599697385196693,-10.2,40.32655978711337,40.326559787112544,-28.632180278285077,52.29572070182329,-2.806197856085248,-10.2,39.28952284573805,39.28952284573725,-29.061748141605467,50.803123486313574,-2.352656711093707,-10.2,38.25046677521986,38.250466775219095,-29.488658788520564,49.30747803921118,-1.8984760739326159,-10.2,37.20900196527856,37.20900196527781,-29.91526760460256
2022-10-26 09:05:00,2022-10-26 10:40:00,SHORT,0.0033630341247042,3.1749425638653426,0.0009220898214088,0.0024409443032954,0.0035761761621861538,15.0,Wednesday,MED,21.75,45.0,75.0,80.0,,30.31876510478375,3.7766886246489646,-10.2,23.895453729432713,23.895453729430958,-13.99149172306133,47.33580085292312,-6.198700074420465,-10.2,30.937100778502657,30.937100778499907,-12.333604246312552,46.12913066637151,-5.439207128467937,-10.2,30.489923537903575,30.489923537900896,-12.473931369333839,44.85130314437874,-4.691567453948124,-10.2,29.959735690430616,29.95973569042801,-12.597802601090521,43.5846346152647,-3.9543137897929843,-10.2,29.430320825471714,29.430320825469185,-12.718907994608523,42.3035843395046,-3.2055117290347996,-10.2,28.898072610469807,28.89807261046735,-12.842775864149768
2022-10-26 11:20:00,2022-10-26 17:00:00,LONG,-0.0010750319105747,-2.597611583355491,-0.0012324346025987,0.00015740269202400002,0.0030222236529477142,150.0,Wednesday,HIGH,0.6666666666666666,15.0,15.0,15.0,15.0,-1.5040579650482457,-19.94173107853596,-10.2,-31.645789043584205,-0.9740519794882534,-46.763157709224416,-3.0655543870700317,13.093025314117698,-10.2,-0.172529072952333,4.4868551337405655,-36.185591884235095,-2.9819868538576193,11.485084134432082,-10.2,-1.6969027194255375,2.806199011592833,-36.638513236907556,-2.899935238956899,9.884703430442627,-10.2,-3.21523180851427,1.213646610527313,-37.09637768803934,-2.817284791809313,8.273074155247281,-10.2,-4.744210636562032,0.44376878776243345,-37.557321026237304,-2.734864114688336,6.666469324975439,-10.2,-6.268394789712897,0.2995001049082795,-38.0166515853975
2022-10-27 09:10:00,2022-10-27 12:35:00,SHORT,0.0015487690541449,2.6109119172071567,-0.0015404166522714,0.0030891857064163,0.0022270394475179534,105.0,Thursday,HIGH,16.166666666666668,15.0,180.0,205.0,205.0,41.206908960476156,7.723355132606667,-10.2,38.73026409308282,38.73026409308402,-17.442174592485912,59.605234769355754,-16.020494766219933,-10.2,33.38474000313582,33.38474000313754,-26.99766491882148,58.0320186681156,-14.127370884456486,-10.2,33.70464778365911,33.70464778366079,-26.298512422961142,56.42075753584539,-12.267086013520936,-10.2,33.953671522324456,33.95367152232609,-25.650036712635945,54.81485094663761,-10.405428107386788,-10.2,34.20942283925082,34.20942283925241,-24.99722140223439,53.201705317799686,-8.543271532404699,-10.2,34.45843378539499,34.45843378539652,-24.348248614888057
2022-11-02 08:40:00,2022-11-02 10:50:00,LONG,-0.0027196508667158,-2.58672948758548,-0.000377566008068,-0.0023420848586478,0.002940373662937104,5.0,Wednesday,HIGH,140.08333333333334,35.0,90.0,95.0,,37.325055104800484,-0.1611965313227637,-10.2,26.963858573477726,26.963858573476397,-13.128696309990033,44.53505293063346,-1.0836209922901745,-10.2,33.25143193834329,33.251431938341696,-11.618531633441343,43.26696014864635,-0.9473634130621841,-10.2,32.11959673558417,32.11959673558262,-11.887599716982487,42.050299693186204,-0.8138424398206473,-10.2,31.03645725336556,31.036457253364052,-12.145383075394063,40.82366853754123,-0.6795307277673572,-10.2,29.944137809773874,29.94413780977241,-12.405319432278558,39.60524249782441,-0.5457896672149967,-10.2,28.859452830609417,28.859452830608003,-12.663473371920702
2022-11-03 14:40:00,2022-11-03 17:00:00,LONG,-0.0028529178919923,-3.085713892377445,-0.0020889249059712,-0.0007639929860211001,0.003803680445985169,75.0,Thursday,HIGH,27.833333333333332,40.0,140.0,140.0,,9.04578116178403,-12.326866863693024,-10.2,-13.481085701908993,-10.200000000000282,-33.67362292396599,14.466527177668073,0.9171053181455733,-10.2,5.183632495813647,5.183632495811938,-25.481607678691347,14.053056349193582,-0.7874449876573621,-10.2,3.06561136153622,3.065611361534561,-25.151724295985886,13.655801326902592,-2.134013385421142,-10.2,1.3217879414814515,1.3217879414798386,-25.789291123098863,13.257388499673143,-3.4997979383818443,-10.2,-0.442409438708701,-0.4424094387102677,-26.816834462317725,12.86074937091922,-4.842140901333388,-10.2,-2.1813915304141656,-2.1813915304156843,-27.827409283934582
2022-11-04 10:20:00,2022-11-04 11:25:00,SHORT,0.0023175303490105,2.6563641229127666,-0.0018375083110677,0.0041550386600782,0.0019057664256268009,5.0,Friday,MED,17.333333333333332,25.0,65.0,65.0,65.0,59.42720118781933,7.145975116623585,-10.2,56.37317630444291,56.37317630444332,-10.200000000000186,77.61225318073733,-29.35002160484971,-10.2,38.06223157588762,38.06223157588815,-10.200000000000243,75.55443176434503,-25.464183438627245,-10.2,39.89024832571778,39.89024832571829,-10.200000000000236,73.45711347184643,-21.52067399557105,-10.2,41.73643947627538,41.73643947627589,-10.200000000000228,71.33545255918668,-17.534216189551984,-10.2,43.60123636963469,43.60123636963519,-10.200000000000223,69.1731797990149,-13.477786167612708,-10.2,45.495393631402195,45.49539363140266,-10.200000000000216
2022-11-04 11:40:00,2022-11-04 13:55:00,SHORT,0.0025612603776995,2.72507068527386,0.0008413676799313,0.0017198926977681998,0.004836238061176945,20.0,Friday,MED,0.25,90.0,110.0,125.0,,26.762822328529413,4.042453646196411,-10.2,20.605275974725828,20.60527597472516,-43.23733983891067,32.1242900123657,-3.213358293913034,-10.2,18.710931718452663,18.71093171845186,-43.48353656808719,31.276061722420646,-2.3597209008382833,-10.2,18.71634082158236,18.71634082158158,-43.30286537481611,30.395026525303233,-1.3543311022398032,-10.2,18.840695423063433,18.840695423062677,-43.34192163306645,29.513691734071198,-0.3439941799925186,-10.2,18.96969755407868,18.969697554077943,-43.380014152756615,28.635325256459062,0.6300341471434412,-10.2,19.065359403602503,19.06535940360179,-43.42495946768504
2022-11-04 15:55:00,2022-11-04 17:00:00,LONG,-0.002627897150323,-2.6364948172950453,-0.0021830980394606,-0.00044479911086240005,0.0031079153980895363,5.0,Friday,HIGH,2.0,10.0,10.0,20.0,45.0,2.9494762768363123,-0.15053056454124636,-10.2,-7.401054287704934,-3.034778425323121,-14.702853932455039,8.260498521064244,0.2959422568168255,-10.2,-1.6435592221189292,-1.6435592221170534,-18.82657646958112,8.025753170624453,0.2888520830700718,-10.2,-1.885394746305474,-1.8853947463036498,-18.660284340806395,7.7993467099926885,0.2755037830641143,-10.2,-2.125149506943197,-2.1251495069414243,-18.491674271259463,7.57279143176897,0.2622435425226808,-10.2,-2.364965025708348,-2.3649650257066277,-18.323075719553884,7.346097065350841,0.2490784567940423,-10.2,-2.604824477855116,-2.6048244778534473,-18.15450417138346
2022-11-09 08:05:00,2022-11-09 10:30:00,SHORT,0.003219337327991,2.5104377463916188,0.0008654981519151,0.0023538391760759,0.003243134987670898,60.0,Wednesday,HIGH,111.08333333333333,10.0,85.0,115.0,,38.809027945851504,-3.131790243105416,-10.2,25.47723770274609,25.4772377027459,-10.20000000000203,44.26412763933884,-10.277265869808762,-10.2,23.78686176953008,23.78686176952986,-12.181947481615996,43.11436107768517,-8.987390607084363,-10.2,23.92697047060081,23.92697047060059,-12.059505177044983,41.90753049307127,-7.661112257207706,-10.2,24.046418235863566,24.046418235863353,-11.975119053074351,40.687736751882454,-6.323996242217783,-10.2,24.163740509664674,24.163740509664475,-11.895273942294516,39.48458532833845,-5.000449505609656,-10.2,24.28413582272879,24.284135822728597,-11.809048754175118
2022-11-09 12:45:00,2022-11-09 17:00:00,LONG,-0.0012430745519157,-2.757811667920973,-0.0028132002833057,0.0015701257313900001,0.0037357841425660065,85.0,Wednesday,HIGH,2.25,10.0,20.0,60.0,75.0,-15.579427948469728,-25.477999357554406,-10.2,-51.25742730602414,-10.200000000000868,-60.75487314334394,-29.510267749130495,19.093048120389998,-10.2,-20.617219628740497,-4.274593469456423,-36.6196936346997,-28.689605171130967,16.531172873488458,-10.2,-22.35843229764251,-5.045478634880075,-37.801710556612726,-27.882885191342652,14.002547648979801,-10.2,-24.080337542362848,-5.799491047833174,-39.00226476615069,-27.075297270010058,11.471708878486307,-10.2,-25.803588391523753,-6.552941239336154,-40.202205111529665,-26.26730314819106,8.939900834172164,-10.2,-27.527402314018897,-7.305947676965328,-41.401607557848266
2022-11-10 09:50:00,2022-11-10 11:25:00,SHORT,0.0019444618693537,2.534559143074633,-0.0002915705278559,0.0022360323972096,0.0020662979195811976,5.0,Thursday,HIGH,16.833333333333332,25.0,30.0,35.0,95.0,29.95962881853526,6.162723870824272,-10.2,25.92235268935953,25.922352689359943,-11.838466535661148,41.977241042013745,-13.752232665936653,-10.2,18.025008376077093,25.260957535751754,-12.478485692664297,40.85897980089127,-12.096072490797587,-10.2,18.56290731009368,24.435681138062446,-12.409151009282215,39.707831047795544,-10.43158917677162,-10.2,19.07624187102392,23.55446898310682,-12.335772081360847,38.55382362256765,-8.764699477751185,-10.2,19.589124144816466,22.669714309875804,-12.262125177346265,37.40229035446199,-7.0999680307136455,-10.2,20.102322323748346,21.7879664217791,-12.188706453409912
