policy_id,kind,cap_mult,treatment,w_A_pct,w_B_pct,f_pct,dd_reduction_pp,cagr_reduction_pp,terminal_reduction_pct,worst_day_improvement_pp,worst_episode_improvement_pp,dd_reduction_per_cagr_pp
H1-2.00-REJ,H1,2.0,REJECT,70,30,1.5,-1.5543122344752192e-13,0.5942984638839022,0.7394280802853718,-0.4700589389692589,-0.47443177590307944,-2.615373131401629e-13
H1-2.00-REJ,H1,2.0,REJECT,70,30,2.0,4.9960036108132044e-14,1.012417669065746,0.9594027684357708,-0.6245817230323386,-0.632575701204105,4.9347258186668075e-14
H1-3.00-REJ,H1,3.0,REJECT,70,30,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,70,30,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,70,30,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,70,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,70,30,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H1-3.00-REJ,H1,3.0,REJECT,70,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-SCA,H1,1.0,SCALE,70,30,0.25,0.29994287561488575,0.5238829798196454,1.2986758001487706,-0.3147036364711213,-0.32246072960384004,0.5725379276840519
H1-1.00-SCA,H1,1.0,SCALE,70,30,0.5,0.5907670895212908,1.1897156832978428,2.5542475589713054,-0.6266456548600332,-0.6449214592076801,0.496561571655262
H1-1.00-SCA,H1,1.0,SCALE,70,30,0.75,0.8726055204819789,2.0248168267468447,3.7679706416048986,-0.9358283295694915,-0.9673821888115202,0.4309552888712128
H1-1.00-SCA,H1,1.0,SCALE,70,30,1.0,1.1455913763873984,3.060888774245374,4.941048657331836,-1.2422540496029675,-1.2898429184153601,0.37426756111705833
H1-1.00-SCA,H1,1.0,SCALE,70,30,1.5,1.6655394711442437,5.888404414136605,7.169837493172576,-1.8468447517772186,-1.9347643776230403,0.282850727294765
H1-1.00-SCA,H1,1.0,SCALE,70,30,2.0,2.1516813010413567,10.038619486538769,9.249284179297995,-2.440439147143967,-2.5796858368307203,0.2143403586445967
H1-1.50-SCA,H1,1.5,SCALE,70,30,0.25,-2.8796409701215e-14,0.0031697264889496424,0.007890817406170056,-0.06769171859370202,-0.06777596798615404,-9.084824763778692e-12
H1-1.50-SCA,H1,1.5,SCALE,70,30,0.5,7.702172233337023e-14,0.005923355604453562,0.01282377848158527,-0.13520839140464327,-0.13555193597230808,1.3003055611832644e-11
H1-1.50-SCA,H1,1.5,SCALE,70,30,0.75,-4.0245584642661925e-14,0.007852210528902503,0.014794423827882246,-0.20254028882320563,-0.20332790395846229,-5.1253827816416194e-12
H1-1.50-SCA,H1,1.5,SCALE,70,30,1.0,1.3877787807814457e-15,0.00840886886237513,0.013797841072768366,-0.26967780215785137,-0.27110387194461616,1.6503751021626235e-13
H1-1.50-SCA,H1,1.5,SCALE,70,30,1.5,-1.7763568394002505e-13,0.002310026003460308,0.0028810597678452106,-0.403331844404943,-0.40665580791692457,-7.689769884578586e-11
H1-1.50-SCA,H1,1.5,SCALE,70,30,2.0,-1.249000902703301e-13,-0.02101149547337755,-0.01997503588405052,-0.5360960543016435,-0.5422077438892323,-1.2490009027033011e-06
H1-2.00-SCA,H1,2.0,SCALE,70,30,0.25,4.232725281383409e-14,0.007522914630153643,0.018727121157489236,-0.0112922247049594,-0.011295994664358919,5.626443326124735e-12
H1-2.00-SCA,H1,2.0,SCALE,70,30,0.5,2.7547408798511697e-13,0.017021143411688477,0.03684707093597769,-0.022575434583013004,-0.022591989328717837,1.61842293036523e-11
H1-2.00-SCA,H1,2.0,SCALE,70,30,0.75,9.298117831235686e-14,0.02885512354660058,0.054359208177366475,-0.0338474357946858,-0.033887983993076756,3.2223455277255595e-12
H1-2.00-SCA,H1,2.0,SCALE,70,30,1.0,1.5681900222830336e-13,0.04343809753464267,0.07126283655932125,-0.045106059166921675,-0.045183978657435675,3.6101719718097082e-12
H1-2.00-SCA,H1,2.0,SCALE,70,30,1.5,-1.3183898417423734e-13,0.08280581441408863,0.10324150359849506,-0.06757461879645585,-0.06777596798615351,-1.5921464586405441e-12
H1-2.00-SCA,H1,2.0,SCALE,70,30,2.0,6.38378239159465e-14,0.1397353328822959,0.13277638481194573,-0.08996425191022811,-0.09036795731487135,4.568481185049983e-13
H2-1.00-REJ,H2,1.0,REJECT,70,30,0.25,0.5196926550738534,0.8864557082936653,2.191012816732732,-0.31470363647111604,-0.32246072960384004,0.5862590202890199
H2-1.00-REJ,H2,1.0,REJECT,70,30,0.5,1.0246239770582692,2.0146710525593248,4.300199200192741,-0.6266456548599999,-0.6449214592076801,0.5085812772048541
H2-1.00-REJ,H2,1.0,REJECT,70,30,0.75,1.5149832031740709,3.431710505904828,6.330844075130959,-0.9358283295695043,-0.9673821888115202,0.44146591053274764
H2-1.00-REJ,H2,1.0,REJECT,70,30,1.0,1.9909607153337874,5.1923335210167565,8.286075637199849,-1.2422540496029735,-1.2898429184153601,0.3834423785134511
H2-1.00-REJ,H2,1.0,REJECT,70,30,1.5,2.900537265463016,10.008601174151766,11.982075611631466,-1.8468447517772046,-1.9347643776230403,0.28980446068267257
H2-1.00-REJ,H2,1.0,REJECT,70,30,2.0,3.754895904570585,17.100985871162997,15.41038366902892,-2.440439147143968,-2.5796858368307203,0.2195718967818329
H2-1.50-REJ,H2,1.5,REJECT,70,30,0.25,-2.0469737016526324e-14,0.052863197418395735,0.13154633694606746,-0.0789592860524671,-0.07907196265051313,-3.872209403928925e-13
H2-1.50-REJ,H2,1.5,REJECT,70,30,0.5,2.1718737919229625e-13,0.12008182421907598,0.2597622742584588,-0.15768609632137165,-0.15814392530102625,1.80866155727333e-12
H2-1.50-REJ,H2,1.5,REJECT,70,30,0.75,-8.951173136040325e-14,0.20440293499954798,0.3846534804191723,-0.23616984802807933,-0.23721588795153972,-4.3791803361630397e-13
H2-1.50-REJ,H2,1.5,REJECT,70,30,1.0,-1.2906342661267445e-13,0.3090064661145364,0.5062251365037017,-0.3144000928839624,-0.3162878506020525,-4.1767225209078883e-13
H2-1.50-REJ,H2,1.5,REJECT,70,30,1.5,-1.5543122344752192e-13,0.5942984638839022,0.7394280802853718,-0.4700589389692589,-0.47443177590307944,-2.615373131401629e-13
H2-1.50-REJ,H2,1.5,REJECT,70,30,2.0,4.9960036108132044e-14,1.012417669065746,0.9594027684357708,-0.6245817230323386,-0.632575701204105,4.9347258186668075e-14
H2-2.00-REJ,H2,2.0,REJECT,70,30,0.25,-2.0469737016526324e-14,0.052863197418395735,0.13154633694606746,-0.0789592860524671,-0.07907196265051313,-3.872209403928925e-13
H2-2.00-REJ,H2,2.0,REJECT,70,30,0.5,2.1718737919229625e-13,0.12008182421907598,0.2597622742584588,-0.15768609632137165,-0.15814392530102625,1.80866155727333e-12
H2-2.00-REJ,H2,2.0,REJECT,70,30,0.75,-8.951173136040325e-14,0.20440293499954798,0.3846534804191723,-0.23616984802807933,-0.23721588795153972,-4.3791803361630397e-13
H2-2.00-REJ,H2,2.0,REJECT,70,30,1.0,-1.2906342661267445e-13,0.3090064661145364,0.5062251365037017,-0.3144000928839624,-0.3162878506020525,-4.1767225209078883e-13
H2-2.00-REJ,H2,2.0,REJECT,70,30,1.5,-1.5543122344752192e-13,0.5942984638839022,0.7394280802853718,-0.4700589389692589,-0.47443177590307944,-2.615373131401629e-13
H2-2.00-REJ,H2,2.0,REJECT,70,30,2.0,4.9960036108132044e-14,1.012417669065746,0.9594027684357708,-0.6245817230323386,-0.632575701204105,4.9347258186668075e-14
H2-1.00-SCA,H2,1.0,SCALE,70,30,0.25,0.2999428756149735,0.5289070513292637,1.3110767280282611,-0.31470363647112826,-0.32246072960384004,0.5670994078470855
H2-1.00-SCA,H2,1.0,SCALE,70,30,0.5,0.5907670895211415,1.2013067242057085,2.5789215068068114,-0.626645654860066,-0.6449214592076801,0.491770401028722
H2-1.00-SCA,H2,1.0,SCALE,70,30,0.75,0.8726055204820483,2.044858770477753,3.804796710789328,-0.9358283295695182,-0.9673821888115202,0.42673143645914285
H2-1.00-SCA,H2,1.0,SCALE,70,30,1.0,1.1455913763872019,3.091670677660141,4.9899129142996745,-1.2422540496029901,-1.2898429184153601,0.3705412043608138
H2-1.00-SCA,H2,1.0,SCALE,70,30,1.5,1.6655394711442728,5.949540497790817,7.242463972506501,-1.8468447517772089,-1.9347643776230403,0.27994421951791415
H2-1.00-SCA,H2,1.0,SCALE,70,30,2.0,2.151681301041407,10.1462472822333,9.345299690371355,-2.4404391471439357,-2.5796858368307203,0.2120667120748311
H2-1.50-SCA,H2,1.5,SCALE,70,30,0.25,2.0122792321330962e-14,0.04528234673688569,0.11268884725451576,-0.06769171859370202,-0.06777596798615404,4.4438492638764933e-13
H2-1.50-SCA,H2,1.5,SCALE,70,30,0.5,1.0130785099704553e-13,0.10279392410335042,0.22239200265822293,-0.13520839140464327,-0.13555193597230808,9.855431814743179e-13
H2-1.50-SCA,H2,1.5,SCALE,70,30,0.75,-5.4817261840867104e-14,0.17485740895619717,0.32911319746719986,-0.20254028882320563,-0.20332790395846229,-3.1349693540637535e-13
H2-1.50-SCA,H2,1.5,SCALE,70,30,1.0,7.494005416219807e-14,0.26415751228716644,0.4328557454628805,-0.26967780215785137,-0.27110387194461616,2.8369457871306154e-13
H2-1.50-SCA,H2,1.5,SCALE,70,30,1.5,-8.326672684688674e-14,0.5073069480508785,0.631416062393369,-0.403331844404943,-0.40665580791692457,-1.641348047110441e-13
H2-1.50-SCA,H2,1.5,SCALE,70,30,2.0,-5.551115123125783e-15,0.8628976376483966,0.8180910708279103,-0.5360960543016435,-0.5422077438892323,-6.433109653949112e-15
H3-0.50-REJ,H3,0.5,REJECT,70,30,0.25,0.038311645755169724,0.8726311820501431,2.1570856121871684,3.7816971776294395e-14,0.0,0.043903594718173
H3-0.50-REJ,H3,0.5,REJECT,70,30,0.5,0.07563602446234233,1.9954681052464451,4.2597910759554,5.204170427930421e-14,0.0,0.03790390047502217
H3-0.50-REJ,H3,0.5,REJECT,70,30,0.75,0.11197944894175416,3.41996445897208,6.309632998291178,-2.7408630920433552e-14,0.0,0.032742869197948096
H3-0.50-REJ,H3,0.5,REJECT,70,30,1.0,0.14734859769247183,5.206522207377939,8.30808209181336,-1.1796119636642288e-14,0.0,0.02830077195938403
H3-0.50-REJ,H3,0.5,REJECT,70,30,1.5,0.21519253825713625,10.160634103190835,12.156464042320197,-1.734723475976807e-14,0.0,0.021179046117757297
H3-0.50-REJ,H3,0.5,REJECT,70,30,2.0,0.27922813154439285,17.577340622627034,15.81583998567929,1.1102230246251565e-14,0.0,0.015885687006881283
H3-0.75-REJ,H3,0.75,REJECT,70,30,0.25,-4.475586568020162e-14,0.05009622246161527,0.12466371018677305,0.0,0.0,-8.933980144809214e-13
H3-0.75-REJ,H3,0.75,REJECT,70,30,0.5,2.3037127760972e-13,0.11499907928087527,0.2487761389455634,0.0,0.0,2.003244539437208e-12
H3-0.75-REJ,H3,0.75,REJECT,70,30,0.75,-2.2898349882893854e-14,0.19785178335007814,0.3723402304602261,0.0,0.0,-1.1573486725857613e-13
H3-0.75-REJ,H3,0.75,REJECT,70,30,1.0,5.689893001203927e-14,0.3023628419058344,0.49535890653232506,0.0,0.0,1.8818096050889562e-13
H3-0.75-REJ,H3,0.75,REJECT,70,30,1.5,-1.5681900222830336e-13,0.5945752196750309,0.7397715889286062,0.0,0.0,-2.6374964350854354e-13
H3-0.75-REJ,H3,0.75,REJECT,70,30,2.0,-3.0531133177191805e-14,1.0363796767301814,0.982037120869665,0.0,0.0,-2.94594093870296e-14
H3-1.00-REJ,H3,1.0,REJECT,70,30,0.25,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,70,30,0.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,70,30,0.75,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,70,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,70,30,1.5,0.0,0.0,0.0,0.0,0.0,0.0
H3-1.00-REJ,H3,1.0,REJECT,70,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-SCA,H3,0.5,SCALE,70,30,0.25,0.014539979625727978,0.32471972187548825,0.8062632185763381,6.123573870198129e-14,0.0,0.04477701428711879
H3-0.50-SCA,H3,0.5,SCALE,70,30,0.5,0.028646812485194628,0.7438505444573362,1.602040337126292,7.979727989493313e-15,0.0,0.03851151645804526
H3-0.50-SCA,H3,0.5,SCALE,70,30,0.75,0.042325959724354156,1.2770846495543609,2.3874842278335215,-6.2450045135165055e-15,0.0,0.033142642297927405
H3-0.50-SCA,H3,0.5,SCALE,70,30,1.0,0.05558294360692301,1.9475888058419377,3.1627451368635944,-9.020562075079397e-15,0.0,0.028539362847125545
H3-0.50-SCA,H3,0.5,SCALE,70,30,1.5,0.08085279198757345,3.813783918520386,4.683306160701808,3.3306690738754696e-14,0.0,0.02120015022218183
H3-0.50-SCA,H3,0.5,SCALE,70,30,2.0,0.1045016072559829,6.619898821403725,6.164874714607949,3.608224830031759e-14,0.0,0.015785982546757976
H3-0.75-SCA,H3,0.75,SCALE,70,30,0.25,-2.185751579730777e-14,0.025043454512130303,0.06233291957797088,0.0,0.0,-8.727835765118043e-13
H3-0.75-SCA,H3,0.75,SCALE,70,30,0.5,2.1094237467877974e-13,0.05747813502816612,0.1243921835296922,0.0,0.0,3.669958577734146e-12
H3-0.75-SCA,H3,0.75,SCALE,70,30,0.75,-2.4980018054066022e-14,0.09887058818054406,0.18617904968357316,0.0,0.0,-2.526536810770348e-13
H3-0.75-SCA,H3,0.75,SCALE,70,30,1.0,9.71445146547012e-15,0.1510686003366457,0.2476947667353331,0.0,0.0,6.430490150714411e-14
H3-0.75-SCA,H3,0.75,SCALE,70,30,1.5,-1.1934897514720433e-13,0.2969540477975485,0.3699177031523304,0.0,0.0,-4.0191058526527215e-13
H3-0.75-SCA,H3,0.75,SCALE,70,30,2.0,-7.216449660063518e-14,0.5174127911710791,0.49107080280751625,0.0,0.0,-1.3947180632566632e-13
H4-1.00-REJ,H4,1.0,REJECT,70,30,0.25,0.6565220774380017,4.502562738758775,10.804812412439055,-0.3334091974982924,-0.32246072960384004,0.14581075612485203
H4-1.00-REJ,H4,1.0,REJECT,70,30,0.5,1.2995971662777148,10.119601971191884,20.3816400251405,-0.6637904204393187,-0.6449214592076801,0.1284237433426098
H4-1.00-REJ,H4,1.0,REJECT,70,30,0.75,1.9292861091387767,17.050331922004737,28.876222748216573,-0.9911476527247508,-0.9673821888115202,0.11315240770467863
H4-1.00-REJ,H4,1.0,REJECT,70,30,1.0,2.545653508187635,25.5242697988461,36.4163300424787,-1.3154849879842248,-1.2898429184153601,0.09973462623023671
H4-1.00-REJ,H4,1.0,REJECT,70,30,1.5,3.7387002772871436,48.196485508741894,49.06780173503088,-1.9551168876781349,-1.9347643776230403,0.07757205194160925
H4-1.00-REJ,H4,1.0,REJECT,70,30,2.0,4.879325661228807,80.74742977785635,59.07871948627933,-2.5827210446851643,-2.5796858368307203,0.060427008941984696
H4-1.50-REJ,H4,1.5,REJECT,70,30,0.25,0.13072935000500963,3.2210602102242802,7.811232940040139,-0.07895928605246555,-0.07907196265051313,0.040585813823053936
H4-1.50-REJ,H4,1.5,REJECT,70,30,0.5,0.2621882312684808,7.28544944105145,14.976455220126741,-0.1576860963213314,-0.15814392530102625,0.035987928183417776
H4-1.50-REJ,H4,1.5,REJECT,70,30,0.75,0.39419735647298404,12.351758632167309,21.551777775157138,-0.23616984802807722,-0.23721588795153972,0.031914269717543534
H4-1.50-REJ,H4,1.5,REJECT,70,30,1.0,0.5265839217155108,18.603825341701707,27.58822159783415,-0.3144000928839368,-0.3162878506020525,0.02830514219756396
H4-1.50-REJ,H4,1.5,REJECT,70,30,1.5,0.7918298861727888,35.54863655780862,38.225941503992836,-0.4700589389692589,-0.47443177590307944,0.022274550105040675
H4-1.50-REJ,H4,1.5,REJECT,70,30,2.0,1.0566690079261254,60.242560384123145,47.213094853708164,-0.6245817230323261,-0.632575701204105,0.01754024067351243
H4-2.00-REJ,H4,2.0,REJECT,70,30,0.25,0.13072935000502905,1.8679848706059987,4.580287734618372,-0.07895928605243119,-0.07907196265051313,0.06998415889879168
H4-2.00-REJ,H4,2.0,REJECT,70,30,0.5,0.26218823126850227,4.248371580797139,8.925114118911303,-0.15768609632133973,-0.15814392530102625,0.0617149950944985
H4-2.00-REJ,H4,2.0,REJECT,70,30,0.75,0.3941973564729605,7.2419694814584545,13.047672363348115,-0.23616984802806232,-0.23721588795153972,0.05443234157258191
H4-2.00-REJ,H4,2.0,REJECT,70,30,1.0,0.5265839217154483,10.966354880635398,16.96036129340502,-0.3144000928839402,-0.3162878506020525,0.04801813614889487
H4-2.00-REJ,H4,2.0,REJECT,70,30,1.5,0.7918298861727471,21.176766157750215,24.202056639982093,-0.470058938969245,-0.47443177590307944,0.03739144495784855
H4-2.00-REJ,H4,2.0,REJECT,70,30,2.0,1.0566690079261116,36.25783038382955,30.73535359263907,-0.6245817230323358,-0.632575701204105,0.02914319463520272
H4-3.00-REJ,H4,3.0,REJECT,70,30,0.25,2.1163626406917047e-14,-0.007416289124351216,-0.018463928355128202,8.326672684688674e-15,0.0,2.1163626406917047e-07
H4-3.00-REJ,H4,3.0,REJECT,70,30,0.5,0.0,-0.018907316563332444,-0.04094058849450692,3.608224830031759e-14,0.0,0.0
H4-3.00-REJ,H4,3.0,REJECT,70,30,0.75,-3.885780586188048e-14,-0.03577764773987635,-0.06742704011309936,-1.3877787807814457e-14,0.0,-3.885780586188048e-07
H4-3.00-REJ,H4,3.0,REJECT,70,30,1.0,2.6367796834847468e-14,-0.059654615851956194,-0.09792091603939744,-3.469446951953614e-15,0.0,2.636779683484747e-07
H4-3.00-REJ,H4,3.0,REJECT,70,30,1.5,-2.0261570199409107e-13,-0.13696921617323277,-0.17092432443044311,1.8041124150158794e-14,0.0,-2.0261570199409107e-06
H4-3.00-REJ,H4,3.0,REJECT,70,30,2.0,-5.551115123125783e-15,-0.27321789516054906,-0.25994325748379626,5.551115123125783e-15,0.0,-5.551115123125782e-08
H4-1.00-SCA,H4,1.0,SCALE,70,30,0.25,0.4461454311725305,4.007750404528654,9.656555184801917,-0.3334091974982816,-0.32246072960384004,0.1113206627509532
H4-1.00-SCA,H4,1.0,SCALE,70,30,0.5,0.8835185894375038,9.026720187486958,18.324690547894498,-0.6637904204393017,-0.6449214592076801,0.09787814079606201
H4-1.00-SCA,H4,1.0,SCALE,70,30,0.75,1.312122558799314,15.240792319468156,26.110650302974918,-0.991147652724739,-0.9673821888115202,0.08609280484212399
H4-1.00-SCA,H4,1.0,SCALE,70,30,1.0,1.731964463617544,22.862247962722847,33.108760895365634,-1.3154849879842083,-1.2898429184153601,0.07575652518691652
H4-1.00-SCA,H4,1.0,SCALE,70,30,1.5,2.5454102031811128,43.3422983605809,45.06731622339168,-1.9551168876781135,-1.9347643776230403,0.05872808548372048
H4-1.00-SCA,H4,1.0,SCALE,70,30,2.0,3.3239899665774955,72.8937099805432,54.7653600707931,-2.5827210446851936,-2.5796858368307203,0.04560050472756476
H4-1.50-SCA,H4,1.5,SCALE,70,30,0.25,0.130729350004994,2.416593274081724,5.899018373331611,-0.06769171859369055,-0.06777596798615404,0.05409654632704775
H4-1.50-SCA,H4,1.5,SCALE,70,30,0.5,0.2621882312685356,5.483173959932963,11.418131037176,-0.13520839140463842,-0.13555193597230808,0.047816872706285804
H4-1.50-SCA,H4,1.5,SCALE,70,30,0.75,0.39419735647288,9.325190500461144,16.58356833967542,-0.20254028882320113,-0.20332790395846229,0.042272311375664263
H4-1.50-SCA,H4,1.5,SCALE,70,30,1.0,0.5265839217155122,14.088568253847743,21.419639075037598,-0.26967780215785064,-0.27110387194461616,0.03737668102446792
H4-1.50-SCA,H4,1.5,SCALE,70,30,1.5,0.7918298861727319,27.083635167976404,30.192186004316078,-0.4033318444049506,-0.40665580791692457,0.029236469966520177
H4-1.50-SCA,H4,1.5,SCALE,70,30,2.0,1.0566690079261227,46.16774182621675,37.89715435423907,-0.5360960543016255,-0.5422077438892323,0.022887604334290487
H5-1.50-REJ,H5,1.5,REJECT,70,30,0.25,0.5196926550738534,0.8864557082936653,2.191012816732732,-0.31470363647111604,-0.32246072960384004,0.5862590202890199
H5-1.50-REJ,H5,1.5,REJECT,70,30,0.5,1.0246239770582692,2.0146710525593248,4.300199200192741,-0.6266456548599999,-0.6449214592076801,0.5085812772048541
H5-1.50-REJ,H5,1.5,REJECT,70,30,0.75,1.5149832031740709,3.431710505904828,6.330844075130959,-0.9358283295695043,-0.9673821888115202,0.44146591053274764
H5-1.50-REJ,H5,1.5,REJECT,70,30,1.0,1.9909607153337874,5.1923335210167565,8.286075637199849,-1.2422540496029735,-1.2898429184153601,0.3834423785134511
H5-1.50-REJ,H5,1.5,REJECT,70,30,1.5,2.900537265463016,10.008601174151766,11.982075611631466,-1.8468447517772046,-1.9347643776230403,0.28980446068267257
H5-1.50-REJ,H5,1.5,REJECT,70,30,2.0,3.754895904570585,17.100985871162997,15.41038366902892,-2.440439147143968,-2.5796858368307203,0.2195718967818329
H5-1.50-SCA,H5,1.5,SCALE,70,30,0.25,0.2999428756149735,0.5289070513292637,1.3110767280282611,-0.31470363647112826,-0.32246072960384004,0.5670994078470855
H5-1.50-SCA,H5,1.5,SCALE,70,30,0.5,0.5907670895211415,1.2013067242057085,2.5789215068068114,-0.626645654860066,-0.6449214592076801,0.491770401028722
H5-1.50-SCA,H5,1.5,SCALE,70,30,0.75,0.8726055204820483,2.044858770477753,3.804796710789328,-0.9358283295695182,-0.9673821888115202,0.42673143645914285
H5-1.50-SCA,H5,1.5,SCALE,70,30,1.0,1.1455913763872019,3.091670677660141,4.9899129142996745,-1.2422540496029901,-1.2898429184153601,0.3705412043608138
H5-1.50-SCA,H5,1.5,SCALE,70,30,1.5,1.6655394711442728,5.949540497790817,7.242463972506501,-1.8468447517772089,-1.9347643776230403,0.27994421951791415
H5-1.50-SCA,H5,1.5,SCALE,70,30,2.0,2.151681301041407,10.1462472822333,9.345299690371355,-2.4404391471439357,-2.5796858368307203,0.2120667120748311
H5-2.00-REJ,H5,2.0,REJECT,70,30,0.25,-2.0469737016526324e-14,0.052863197418395735,0.13154633694606746,-0.0789592860524671,-0.07907196265051313,-3.872209403928925e-13
H5-2.00-REJ,H5,2.0,REJECT,70,30,0.5,2.1718737919229625e-13,0.12008182421907598,0.2597622742584588,-0.15768609632137165,-0.15814392530102625,1.80866155727333e-12
H5-2.00-REJ,H5,2.0,REJECT,70,30,0.75,-8.951173136040325e-14,0.20440293499954798,0.3846534804191723,-0.23616984802807933,-0.23721588795153972,-4.3791803361630397e-13
H5-2.00-REJ,H5,2.0,REJECT,70,30,1.0,-1.2906342661267445e-13,0.3090064661145364,0.5062251365037017,-0.3144000928839624,-0.3162878506020525,-4.1767225209078883e-13
H5-2.00-REJ,H5,2.0,REJECT,70,30,1.5,-1.5543122344752192e-13,0.5942984638839022,0.7394280802853718,-0.4700589389692589,-0.47443177590307944,-2.615373131401629e-13
H5-2.00-REJ,H5,2.0,REJECT,70,30,2.0,4.9960036108132044e-14,1.012417669065746,0.9594027684357708,-0.6245817230323386,-0.632575701204105,4.9347258186668075e-14
H5-2.00-SCA,H5,2.0,SCALE,70,30,0.25,2.0122792321330962e-14,0.04528234673688569,0.11268884725451576,-0.06769171859370202,-0.06777596798615404,4.4438492638764933e-13
H5-2.00-SCA,H5,2.0,SCALE,70,30,0.5,1.0130785099704553e-13,0.10279392410335042,0.22239200265822293,-0.13520839140464327,-0.13555193597230808,9.855431814743179e-13
H5-2.00-SCA,H5,2.0,SCALE,70,30,0.75,-5.4817261840867104e-14,0.17485740895619717,0.32911319746719986,-0.20254028882320563,-0.20332790395846229,-3.1349693540637535e-13
H5-2.00-SCA,H5,2.0,SCALE,70,30,1.0,7.494005416219807e-14,0.26415751228716644,0.4328557454628805,-0.26967780215785137,-0.27110387194461616,2.8369457871306154e-13
H5-2.00-SCA,H5,2.0,SCALE,70,30,1.5,-8.326672684688674e-14,0.5073069480508785,0.631416062393369,-0.403331844404943,-0.40665580791692457,-1.641348047110441e-13
H5-2.00-SCA,H5,2.0,SCALE,70,30,2.0,-5.551115123125783e-15,0.8628976376483966,0.8180910708279103,-0.5360960543016435,-0.5422077438892323,-6.433109653949112e-15
H1-1.00-REJ,H1,1.0,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H1-1.00-REJ,H1,1.0,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H1-1.00-REJ,H1,1.0,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H1-1.00-REJ,H1,1.0,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H1-1.00-REJ,H1,1.0,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H1-1.00-REJ,H1,1.0,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H1-1.50-REJ,H1,1.5,REJECT,100,0,0.25,0.7369212591234284,1.2687376695888375,3.103650173608191,-0.4311693989386113,-0.4606581851483433,0.5808302825612831
H1-1.50-REJ,H1,1.5,REJECT,100,0,0.5,1.4420620158611146,2.887332514064944,6.041083260998368,-0.8571878735118089,-0.9213163702966866,0.49944438641426203
H1-1.50-REJ,H1,1.5,REJECT,100,0,0.75,2.1161404849630396,4.922046150935966,8.821774555897047,-1.278055872829309,-1.3819745554450293,0.42993105307650126
H1-1.50-REJ,H1,1.5,REJECT,100,0,1.0,2.75987193590536,7.4491027597644255,11.45455449936477,-1.6937743484877636,-1.8426327405933731,0.3704972296546275
H1-1.50-REJ,H1,1.5,REJECT,100,0,1.5,3.9591375951179995,14.342236579531598,16.308754737145044,-2.5097690324091384,-2.7639491108900587,0.27604743326910736
H1-1.50-REJ,H1,1.5,REJECT,100,0,2.0,5.045011426606328,24.423879806444624,20.66311667230231,-3.3051894909353177,-3.6852654811867462,0.20656060652882519
H1-2.00-REJ,H1,2.0,REJECT,100,0,0.25,-3.365363543395006e-14,0.07567288944305695,0.18690348672236629,-0.11274850945963838,-0.11295994664359058,-4.447251278712446e-13
H1-2.00-REJ,H1,2.0,REJECT,100,0,0.5,1.5265566588595902e-14,0.1721233525067145,0.3670152328575489,-0.22505330521385147,-0.22591989328718115,8.868968891365507e-14
H1-2.00-REJ,H1,2.0,REJECT,100,0,0.75,6.245004513516506e-14,0.2931654681445517,0.5403508510406723,-0.3368835322304149,-0.33887983993077175,2.1301978548296379e-13
H1-2.00-REJ,H1,2.0,REJECT,100,0,1.0,-1.3322676295501878e-13,0.4431395429684626,0.7069239206903893,-0.4482088726168044,-0.4518397865743623,-3.00642912755137e-13
H1-2.00-REJ,H1,2.0,REJECT,100,0,1.5,-9.71445146547012e-14,0.850176169711947,1.0198265264955628,-0.6692262963161208,-0.6777596798615435,-1.1426398211986497e-13
