policy_id,kind,cap_mult,treatment,w_A_pct,w_B_pct,scheme,f_pct,n_paths,max_dd_p5,max_dd_p25,max_dd_p50,max_dd_p75,max_dd_p90,max_dd_p95,max_dd_p99,terminal_p5,terminal_p25,terminal_p50,terminal_p75,terminal_p90,terminal_p95,terminal_p99,cagr_p5,cagr_p25,cagr_p50,cagr_p75,cagr_p90,cagr_p95,cagr_p99,min_eq_p5,min_eq_p25,min_eq_p50,min_eq_p75,min_eq_p90,min_eq_p95,min_eq_p99,exp_cagr,median_cagr,exp_max_dd,median_terminal,dur_trades_p95,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_30,P_dd_ge_40,P_dd_ge_50,P_technical_ruin
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,episode,0.5,3000,0.018202425847427352,0.022616569134393395,0.026453917895500976,0.031216942046903964,0.037202457711853036,0.04122107866316364,0.04911261843984635,1.7315729876248318,1.8697817566192918,1.9880917833506984,2.106749952740777,2.216091453322177,2.2870912685581106,2.433471767611128,0.21125981505277844,0.244169361983809,0.2711042928759939,0.2970898833737584,0.3202045240205925,0.3348187236513555,0.36404204736917783,0.9848387800654795,0.994371864303008,0.9984994755239716,1.000955691893188,1.0029441281961262,1.0042598592311176,1.0066978154859236,0.271247925152188,0.2711042928759939,0.02760699825517172,1.9880917833506984,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,episode,1.0,3000,0.036209711581559466,0.044935113244798514,0.05240755721384832,0.061738484290001366,0.0732781274934542,0.08117021934869398,0.09617283754166676,2.975738529356314,3.4688238637552478,3.9201571449940094,4.403743421133454,4.870378444562566,5.188306432223111,5.8685194569566095,0.46327925619579174,0.5437331944431228,0.6110771358316414,0.6778450479340568,0.7378860339607108,0.7766763509722938,0.8547511747880004,0.969624532395133,0.9887064230774274,0.9969560860137272,1.0019111148691533,1.0058599577701914,1.0085130386303531,1.0133956309718473,0.6130122098899538,0.6110771358316414,0.05462750051646222,3.9201571449940094,103.0,0.006333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,episode,2.0,3000,0.07174002112237196,0.08850323894052475,0.10288487209658506,0.12061786634201467,0.14241204799750778,0.15696996590353857,0.18441073861452761,8.565206152856716,11.668857043410465,14.89157615123008,18.770037968117457,22.966809443945436,26.06266125674587,33.35647208318082,1.1164571630394529,1.3577022550652034,1.567213005978199,1.7832614269226772,1.986391017584504,2.1211743459506027,2.4019425418282325,0.939015431584793,0.9772632777565581,0.9938480819066162,1.0037919650034448,1.0116074052134147,1.0169992390121845,1.0267912619436947,1.582298388285865,1.567213005978199,0.10694465736891023,14.89157615123008,104.0,0.5573333333333333,0.06966666666666667,0.004,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,episode,0.5,3000,0.019124262722735024,0.023516183310023343,0.027486943103796582,0.03227240216382724,0.03807426407608422,0.042239521928003294,0.05165298906414171,1.8405747950070352,2.015670817425537,2.150585059289094,2.290883425020201,2.431559071188032,2.525458306472798,2.6960682721925036,0.2373501567046642,0.2772321749375648,0.3064482315953434,0.33559091731971824,0.3636676844941844,0.38182471939720924,0.41372149708859884,0.9844297053239169,0.9942135237671519,0.9984748740750418,1.001003975887247,1.0029869101067204,1.0043524113099984,1.0065847200856817,0.30757357081029274,0.3064482315953434,0.02859359458430951,2.150585059289094,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,episode,1.0,3000,0.038029529468897615,0.04669370752753378,0.05445153654654751,0.0638137287762994,0.07498919224838535,0.08308537181060277,0.10130406624741328,3.3606436844451366,4.026824433883643,4.583168393963432,5.200266958644562,5.856301483589411,6.317660370358732,7.203562371676827,0.5267532035139242,0.6262467458797055,0.7013998912281478,0.7781050621948724,0.8534022783442549,0.9031202144757753,0.9923297842451001,0.9689500496984921,0.9883435735416076,0.9969497481500835,1.0020068358906296,1.0059738202134405,1.0087048226199968,1.013048729805885,0.7061629878247159,0.7013998912281478,0.05656283363082656,4.583168393963432,97.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,episode,2.0,3000,0.07527080764543212,0.09185007034389034,0.10698152968605662,0.12462221041140245,0.14542626708071896,0.16050844123342126,0.1939521938547798,10.928458171852808,15.642511722714184,20.220402741037347,26.0816939975865,33.04419451621761,38.3809965322962,50.0714924014297,1.3043612639534954,1.6116832260868925,1.85652620757621,2.12196995703814,2.3907907741668515,2.572721782248159,2.920217116879687,0.9382541585182588,0.9763733258700671,0.9938569865331395,1.003968189248371,1.0116995632253598,1.01700521505464,1.0254275459073072,1.8868278098939124,1.85652620757621,0.11066513887490811,20.220402741037347,99.0,0.619,0.08033333333333334,0.008,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,block,0.5,4000,0.019734559540189302,0.0233595606172044,0.025781240669832478,0.029890702573963576,0.03500862000713905,0.038632755870306956,0.04569119581811732,1.8450324969436696,2.0296728280989575,2.162202116307461,2.3025073359553274,2.4417518200157535,2.522079542995726,2.690393344846336,0.23839546777116322,0.2803224709715556,0.3089075073786335,0.337952726962647,0.3656604718303635,0.3811790698195064,0.4126819852045078,0.9835624671419921,0.9940835909948431,0.9985368839111234,1.0011872544112965,1.0032574590548526,1.0045516231491323,1.0077343736243034,0.30911294635694786,0.3089075073786335,0.027161786892462708,2.162202116307461,97.04999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,block,1.0,4000,0.03918896269176309,0.04639456680477408,0.051028724896052244,0.059227723067006056,0.0691429603359075,0.07618418975314288,0.08992236044946818,3.374246597731205,4.081588376160654,4.633204319163877,5.251909489038139,5.905622699936689,6.299030920435082,7.172397010773958,0.5289076955060469,0.6339335543606852,0.7078612428486643,0.7842494509340878,0.85883642112035,0.9011592724993683,0.9893165248492922,0.9670773405355765,0.988191977415528,0.9970099743428591,1.0023745088225928,1.0065110486879023,1.0090934876314093,1.015468747248607,0.7101637859025384,0.7078612428486643,0.05378547400975174,4.633204319163877,99.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,block,2.0,4000,0.07726646353589034,0.09142742301342635,0.09995467488522541,0.11605108057405822,0.13476665261708748,0.1478409941882618,0.17325425963121777,10.976729410822207,16.075655517171683,20.678971991565675,26.59946382348117,33.626226469081914,38.166113517998724,49.6145495255268,1.3079093380056774,1.6367045994436584,1.8789760504674307,2.143467190683344,2.4115216410893052,2.565726369732732,2.907691155718226,0.9345094328427805,0.9760695300751778,0.993899496300167,1.0047490176451856,1.0128956371949371,1.0181869752628185,1.030937494497214,1.900238902406967,1.8789760504674307,0.10544308856939943,20.678971991565675,100.0,0.491,0.04575,0.00275,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,block,0.5,4000,0.019734559540189354,0.023550631595569745,0.02587331472532689,0.030421192452660666,0.0357460274971991,0.03948770961196031,0.04680088090173454,1.8484019340718951,2.0396683503278448,2.1730292201367183,2.3167181631913665,2.4537991480906194,2.543914903599903,2.713391142717788,0.23918449548815016,0.2825200343571631,0.3111918225719188,0.34082963840885605,0.36800887895444734,0.3853417151989408,0.41688584689236985,0.9834075081611244,0.9940165556987607,0.9984748740750418,1.0012090597301353,1.0032555243439512,1.0045516231491323,1.0077343736243034,0.3115967321899669,0.3111918225719188,0.02756886805878509,2.1730292201367183,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,block,1.0,4000,0.03918896269176309,0.04665353313516971,0.051327061412519526,0.06018421859404839,0.07056861494347656,0.07777291441517825,0.09189916402622934,3.3848088268450165,4.1223932483287005,4.678839825998199,5.318963839504882,5.963962024968589,6.413707853155665,7.290017173551487,0.5305766903043182,0.6396174579248943,0.7137148633476504,0.7921691193473444,0.8652261638391067,0.9131709327429893,1.0006445918197024,0.9668354565238816,0.9880339304848031,0.9969220335689144,1.0023745088225928,1.0065110486879023,1.0090934876314093,1.015468747248607,0.7166603718771705,0.7137148633476504,0.05458031936132964,4.678839825998199,100.04999999999973,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,block,2.0,4000,0.07726646353589035,0.09154172499527173,0.10094058864720629,0.1179320901508473,0.13764224866075503,0.15094150164114042,0.17633951089670083,11.06231582770944,16.37570674761084,21.109387431630218,27.23908514768874,34.27260872513717,39.64235793871158,51.15461418473108,1.3141753271141605,1.6537813956578178,1.8997546277325876,2.1696507514304506,2.434272598644303,2.6132794922216096,2.9496140952027607,0.9344193831210146,0.976040602931488,0.9936592863271673,1.0047490176451856,1.0128956371949371,1.0181869752628185,1.030937494497214,1.9223195088532057,1.8997546277325876,0.10695688164597825,21.109387431630218,103.0,0.51675,0.0545,0.004,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,block,0.5,4000,0.019734559540189323,0.023359560617204476,0.025781240669832485,0.02987075743635132,0.03500862000713937,0.03863261385720332,0.045691195818117085,1.8429476368830184,2.0292718371402954,2.162477631939281,2.302118053142035,2.4387057166569597,2.51902553511351,2.6828956131515804,0.23790678241705543,0.28023416421415975,0.30896572782916987,0.3378737576889938,0.365065495527768,0.38059499290817667,0.41130636925293057,0.9835624671419921,0.9940165556987607,0.9984748740750418,1.0011872544112965,1.0032555243439512,1.0045516231491323,1.0077343736243034,0.3090117491589709,0.30896572782916987,0.027164503426536955,2.162477631939281,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,block,1.0,4000,0.03918896269176309,0.04639456680477449,0.05102872489605223,0.059208972555642655,0.06914384099443732,0.07618418975314292,0.08992236044946807,3.3663274755876254,4.079558188328045,4.633027680968831,5.249133077084304,5.889204020064061,6.282970259802286,7.126736163451714,0.5276541186262694,0.6336497854487895,0.7078385124652851,0.78392011860385,0.8570307246874189,0.8994656894498244,0.9848862174590408,0.9670773405355765,0.9880339304848031,0.9969497481500835,1.0023745088225928,1.0065110486879023,1.0090934876314093,1.015468747248607,0.709882528352222,0.7078385124652851,0.05379175035068522,4.633027680968831,100.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,block,2.0,4000,0.07726646353589035,0.09145841453678076,0.0999546748852254,0.11593410366265626,0.13494527071913706,0.14784099418826177,0.17325425963121774,10.9165030193019,16.049957736794987,20.684775920434312,26.565832562497242,33.41195453547386,37.99372306180391,48.8259396646312,1.303480946707078,1.6352324448982336,1.8792580957759877,2.142079171463913,2.4039168483985516,2.560095709996402,2.8858947700569835,0.9345139611912016,0.976040602931488,0.9937248973296636,1.0046409494340451,1.0128956371949371,1.0181869752628185,1.030937494497214,1.8991666479919354,1.8792580957759877,0.10545828354624663,20.684775920434312,101.0,0.4905,0.0455,0.00275,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,block,0.5,4000,0.016461432204770744,0.020623463145878457,0.02578124066983215,0.02743704765986306,0.03193255741167637,0.035335246947056156,0.04186389391477694,1.7604720494459791,1.9157828434816164,2.0253193256883124,2.142313781231923,2.2463087445772105,2.311705982659622,2.4433735757845776,0.2182787930073382,0.25477042584350285,0.2793631299603133,0.3046919664319248,0.3264609938561454,0.3398162613613847,0.36597704195579434,0.9859526116249202,0.994902071966386,0.9987143810340886,1.0012403531109701,1.0031880054136737,1.0044490808599789,1.0077343736243034,0.2798254528318545,0.2793631299603133,0.02491970388350022,2.0253193256883124,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,block,1.0,4000,0.03272627480154876,0.04097360680120298,0.0510287248960519,0.05438668875026025,0.06309423583359512,0.06989352897620041,0.08247053692779864,3.073454983463438,3.6402694905264044,4.066235973876273,4.550387977708622,5.003968175277819,5.301140892957958,5.920035441799946,0.4798771984817774,0.5699511104324588,0.6317854697658863,0.697141885349466,0.7543802926564568,0.7900704536792986,0.8604188159007365,0.9719695183264336,0.9897532991189779,0.9974092978158031,1.0024230933200764,1.0063760108273474,1.0088942852098908,1.015468747248607,0.6344757444455859,0.6317854697658863,0.049382624523134536,4.066235973876273,95.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,block,2.0,4000,0.06467248025042188,0.08097554285199152,0.09995467488522507,0.106887758476225,0.12366805075533081,0.1361036997480739,0.1596619793896032,9.133248863003848,12.810256375061279,16.01034125062764,20.019596634743476,24.189883427663904,27.179442039261353,33.876603288933595,1.164435864087151,1.4357763218891977,1.6329599297629351,1.8465911250036537,2.0409743541208294,2.1672262383954526,2.420367750453062,0.9442682481532658,0.9794230358301139,0.9947505338345369,1.0047490176451856,1.0126861915311487,1.0177730643795142,1.030937494497214,1.6490283907065815,1.6329599297629351,0.09696066809039545,16.01034125062764,96.0,0.34275,0.02,0.0005,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,block,0.5,4000,0.01970712696716947,0.02263101015957495,0.025781240669832332,0.02889966453718874,0.033624571101153945,0.03730284156958066,0.04369081517251463,1.7655202350981032,1.9344077492709164,2.0563713125399294,2.1866140824985414,2.3217638452722245,2.3993412400147305,2.56012039450083,0.219497174208968,0.25901545405715287,0.2861766710809468,0.3140475179461866,0.3418483462036289,0.35733278036521116,0.3884160822229711,0.984072574837028,0.994587659930902,0.9986570763422931,1.0012378220134968,1.0033592908106783,1.0045516231491323,1.0077343736243034,0.2870261117874028,0.2861766710809468,0.026434075499479782,2.0563713125399294,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,block,1.0,4000,0.03915303151900453,0.04495326891349222,0.05102872489605208,0.05716706260576526,0.06656342567426392,0.07355011898349832,0.08577382826875715,3.088977664026419,3.7104446156594766,4.192646578076445,4.740846360532435,5.342870653625056,5.709132159274787,6.500729049425852,0.4824820921839347,0.580450608942704,0.6493181942914963,0.7216091279561744,0.7949769774874388,0.837008157773799,0.922192860380862,0.9681505706863243,0.9891215251088067,0.9972964335763579,1.0024205390581726,1.0066910758709406,1.0090934876314093,1.015468747248607,0.6532943755593842,0.6493181942914963,0.05235520653706726,4.192646578076445,103.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,block,2.0,4000,0.07726646353589016,0.0888393988097488,0.09995467488522523,0.11189493226854276,0.12997227623012989,0.1430811455934605,0.16529405561224356,9.231688353323193,13.331412149138893,17.011691832917542,21.740602533040143,27.61384518803161,31.49708362359038,40.84168060004621,1.1725511803226816,1.4699209964327031,1.6893151390038725,1.9297339468618389,2.184806438068046,2.334504090070577,2.6510705243462964,0.9364551866710907,0.9779973832506194,0.994490574956844,1.0047490176451856,1.0132709948951955,1.0181869752628185,1.030937494497214,1.712860383698052,1.6893151390038725,0.10268560762464465,17.011691832917542,105.0,0.4445,0.0335,0.0015,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,episode,0.5,3000,0.019077189696972426,0.023331925931984,0.027006587241182812,0.03184261412450212,0.0378654920636252,0.04321153235059215,0.05217332282360629,1.8425336776026948,2.0178507043140343,2.154171617902986,2.2920218014369973,2.4172958130244924,2.5063360266168213,2.675577421340837,0.23780970860143186,0.2777142076745236,0.30720840966791285,0.3358225666123183,0.3608699213550191,0.378163184167198,0.4099613244793757,0.9846455474335662,0.9942037501492242,0.9983386636154464,1.0009725771199802,1.0031558159420277,1.0045501923284377,1.0083798068794851,0.3070310679646274,0.30720840966791285,0.028416468907050435,2.154171617902986,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,episode,1.0,3000,0.03799247365623616,0.0463397555432909,0.05350064621973086,0.06294410142463824,0.07457916622963377,0.08478940876592331,0.10212431680500009,3.364550360961792,4.036443794789133,4.598066715592372,5.2057639005651914,5.78736336997348,6.222722371076704,7.084449267998701,0.5273725431550121,0.6276018812242217,0.7033285537939252,0.7787609703103313,0.8457566247857213,0.8930873721243434,0.9807669798100647,0.9691934755803863,0.9883396133059452,0.9965641086183439,1.0019280039935903,1.0063111894805519,1.0091003846568756,1.0167596137589703,0.7047267639496858,0.7033285537939252,0.056210022523561956,4.598066715592372,99.0,0.014666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
H1-1.00-REJ,H1,1.0,REJECT,50.0,50.0,episode,2.0,3000,0.07496916762582266,0.09126903143827872,0.10497355269676001,0.12295263529232964,0.14480029689783558,0.1635256473633941,0.1957338064695027,10.925751940227169,15.732634578378573,20.38377603823244,26.14628102152834,32.277874041159215,37.28575362440664,48.501740434583084,1.3041620282762802,1.6169261561831656,1.864562004967704,2.1246665675738043,2.3631301937879248,2.536795768272243,2.8768686689093697,0.938542160651101,0.9761911583164615,0.9930127413155484,1.0038139246192705,1.0125836878364785,1.0182007693137511,1.0335192275179408,1.8817764722163501,1.864562004967704,0.10996823296925061,20.38377603823244,100.0,0.5913333333333334,0.08,0.008,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,episode,0.5,3000,0.019196966515703386,0.023372101559887115,0.02722484817267585,0.03208590213395858,0.03828304126363509,0.043289822264542296,0.052765329505600554,1.8524779239333646,2.0284178694628263,2.1664442608219634,2.3068293404797706,2.4364221085110858,2.5199859871344716,2.683184439840404,0.24013772776609565,0.280046064711456,0.30980340264970607,0.33882891630988315,0.36461913357813996,0.3807787279552039,0.4113594261249473,0.9846584455120725,0.9941560022451551,0.9982970565557685,1.0009900428362282,1.003155594740276,1.0045501923284377,1.0083798068794851,0.3096181776718811,0.30980340264970607,0.02856988740095173,2.1664442608219634,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,episode,1.0,3000,0.038153348756191634,0.04640712186072165,0.05395417574311068,0.0634470079233552,0.07542040822084632,0.08501424559260352,0.10306534259831525,3.4002858518673897,4.077011661174719,4.650924117320007,5.272380136599019,5.884018273203008,6.288695928630556,7.131097300875012,0.5330161930236714,0.6332937384244399,0.710138579770703,0.7866741424254845,0.8564597250044933,0.9000697773649331,0.9853102514979312,0.9693270878423423,0.988141397239394,0.9965399690803931,1.0019328847151927,1.0063111894805519,1.0091003846568756,1.0167596137589703,0.7114620435493062,0.710138579770703,0.056510265839220586,4.650924117320007,98.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
H1-2.00-REJ,H1,2.0,REJECT,50.0,50.0,episode,2.0,3000,0.0755038416643875,0.09143050755423775,0.10579619290315492,0.12395477657954926,0.14627593124217855,0.16389512866344194,0.1966627669877867,11.166310300558305,16.03739697828702,20.829017848566913,26.754842037311143,33.34474202315387,38.06991084278815,48.96379683682601,1.3217466946656804,1.6345123117375224,1.8862512859498464,2.1498651260064046,2.4015251234606874,2.5625862175564293,2.8897219624094856,0.9388601361691395,0.9761533479207247,0.9929999304335526,1.0038512058334352,1.0125793888226313,1.0182007693137511,1.0335192275179408,1.9044555357622033,1.8862512859498464,0.11054411913204001,20.829017848566913,100.0,0.5963333333333334,0.08466666666666667,0.009,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,episode,0.5,3000,0.0190783304377868,0.02337436550231245,0.027047668916474334,0.032002045892779885,0.03801075783797282,0.04321153235059212,0.052173322823606545,1.8407711477178725,2.016716376027458,2.1522727651101796,2.292800318701537,2.4232671986301346,2.5047917726676348,2.6690769706916173,0.23739623514302619,0.27746342246439926,0.30680604688174873,0.3359809419518102,0.36204252332563663,0.3778666979777225,0.4087645430621276,0.9846580903585789,0.9941529497728206,0.9983102917925033,1.0009648356283227,1.003155594740276,1.0045501923284377,1.0083798068794851,0.3068302501894619,0.30680604688174873,0.028462968013081347,2.1522727651101796,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,episode,1.0,3000,0.03799912169584065,0.046403038230091176,0.053552488329845604,0.06329711834050646,0.07481951599909975,0.08478940876592331,0.10212431680499992,3.35936971951031,4.02923948013917,4.590707103788121,5.2079345531693475,5.816782052423266,6.21330719056739,7.057241838430863,0.5265511305110775,0.6265871968397951,0.7023763243113854,0.779019851481966,0.8490265317304976,0.8920869800110172,0.9781081210593963,0.9691934755803863,0.988141397239394,0.9965399690803931,1.0019073500279958,1.0062918439182391,1.0091003846568756,1.0167596137589703,0.7041897208494825,0.7023763243113854,0.05630284540253897,4.590707103788121,99.0,0.014666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
H2-1.00-REJ,H2,1.0,REJECT,50.0,50.0,episode,2.0,3000,0.07504812459645151,0.09143306827489421,0.10519407585810206,0.12354988774127507,0.14539327983742145,0.16380421659293706,0.19508240534230775,10.88419260178388,15.659008872128986,20.310377509344455,26.13135510128665,32.58181206396446,37.08675157364413,47.86992965554051,1.3010986110109608,1.6126444206294677,1.8609569821319694,2.1240437683586486,2.3741514553062895,2.530194648792203,2.859163548385101,0.9386541936952432,0.976100504939612,0.9929813759388042,1.0037923491084155,1.0125296773955448,1.0182007693137511,1.0335192275179408,1.8798696230473706,1.8609569821319694,0.11015241765008554,20.310377509344455,100.0,0.5923333333333334,0.08233333333333333,0.008,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,episode,0.5,3000,0.017553737990212544,0.021542403764845515,0.024902152713113246,0.029449916710563448,0.03485586635498589,0.03928863887212687,0.04831923613905204,1.7492042401640304,1.8963947894490107,2.0138312565806418,2.1334008065207843,2.2492674784429787,2.316059233951862,2.43707563413368,0.21555106168568217,0.2503228253059191,0.27682514913652534,0.30279449894078186,0.3270706464309566,0.34069649577872535,0.3647468993643905,0.9857729143797022,0.994328619529204,0.9983519826662806,1.0009901073003475,1.0029926457467544,1.0045128048887957,1.008381201174257,0.27696143214577484,0.27682514913652534,0.026171101964346064,2.0138312565806418,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,episode,1.0,3000,0.03494161918221602,0.04278584134128431,0.049345491206356146,0.058281439316229644,0.0688249841568113,0.07740863034041738,0.09484092497842983,3.0331995365976723,3.5675412880057533,4.022112717896864,4.5129540790993,5.01720222713358,5.314908918011067,5.8849927252915135,0.47308169463757216,0.5589296491057001,0.6255822662239079,0.6922549246170974,0.7559986194481579,0.7916920520498816,0.8565670242057778,0.9714499708538615,0.9886344679050353,0.9966875490657175,1.001980214600695,1.0059852914935086,1.0090256097775914,1.0167624023485138,0.6273374259690084,0.6255822662239079,0.05183182010779701,4.022112717896864,100.0,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.50-REJ,H3,0.5,REJECT,50.0,50.0,episode,2.0,3000,0.06915442506292704,0.08441975208441715,0.09699365083361819,0.11439762714874185,0.13422450758619225,0.15011046056135913,0.18191563170353514,8.895600191932148,12.31013741272434,15.663555851894234,19.710438598817944,24.299134731260597,27.323102173001203,33.439391049092194,1.1446065487813901,1.4021488764042833,1.6129092349247853,1.8311675953562068,2.0457619054691696,2.173060242345743,2.4048924283424102,0.9430022504185881,0.9772531798401544,0.9931051418250034,1.003904692500753,1.0119705829870174,1.0180512195551825,1.0335248046970278,1.627000534715636,1.6129092349247853,0.10164886541513196,15.663555851894234,102.0,0.44666666666666666,0.050666666666666665,0.004333333333333333,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,episode,0.5,3000,0.016888397260608905,0.020711169139236433,0.024185014682326356,0.029030209943322536,0.034633731374087186,0.03858993429420229,0.04834256351653234,1.6114408189239873,1.74973453466683,1.845702087544089,1.9480529929579085,2.0407142515380228,2.0968088183652727,2.2277720536651495,0.18123544263992789,0.21567969309581647,0.23855234189401808,0.2621086496583489,0.2827495726161262,0.294949957381585,0.32262952915719917,0.9853758333056186,0.9943106270909075,0.9983394360911093,1.0009007951806141,1.0031448472056579,1.004604841686384,1.008381201174257,0.23874680209959842,0.23855234189401808,0.025566397551816042,1.845702087544089,108.04999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,episode,1.0,3000,0.033598376263468656,0.04117441609472849,0.0479823036335363,0.05751163889643591,0.06861210232891016,0.07613599789447567,0.09470303568076373,2.5808008678213783,3.0403748909251305,3.382039410688887,3.766424710820756,4.135890206364993,4.366452916569343,4.923147059875076,0.3923210605205423,0.47429724292529324,0.530139410734265,0.588733960570061,0.6414894545253755,0.6728714926743963,0.7444361143973031,0.9707172894159173,0.9886316388782791,0.9966077791988788,1.0018015903612283,1.0062310502249825,1.009195556809206,1.0167624023485138,0.5318360889140088,0.530139410734265,0.050643850583775595,3.382039410688887,109.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.00-REJ,H4,1.0,REJECT,50.0,50.0,episode,2.0,3000,0.0665284507410486,0.0812219044034369,0.09442109248297104,0.11275074247677999,0.13410271405031807,0.14794557401430933,0.1824043361703252,6.4904166154076375,8.980052761507643,11.108800108586099,13.778116621348135,16.597931618510163,18.547694721893897,23.47438763810854,0.9211278211363726,1.1516922987729168,1.317565343254555,1.4985027542089284,1.666298008918334,1.771707428319744,2.0092675464734375,0.9417484563747507,0.9770933065736752,0.9930753039458918,1.0035765505385408,1.0123664146020777,1.018204564615206,1.0335248046970278,1.3303912620855527,1.317565343254555,0.09935917712661334,11.108800108586099,111.0,0.4106666666666667,0.04533333333333334,0.004666666666666667,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,70.0,30.0,block,0.5,8000,0.01811911426259092,0.02027407091907603,0.021793335091191687,0.025458830469087496,0.029105606515621774,0.03193835384330243,0.03746897164504046,1.8708720046104683,2.0252706444595727,2.134079163169222,2.251354046836955,2.370070864740047,2.4413855467173424,2.5659529701913892,0.24442256505244475,0.2793523947479441,0.30293909553868026,0.327500273954284,0.3515292471738602,0.3655889556040577,0.3895194885486242,0.9850754859487056,0.9952747864341678,0.9988499947338139,1.001137027634304,1.00307807445701,1.0046656090546353,1.0091115099131474,0.3036938589284267,0.30293909553868026,0.023183176232190197,2.134079163169222,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,70.0,30.0,block,1.0,8000,0.036022869199956196,0.040297143694888946,0.04332801122111514,0.0505471072618499,0.057703978590163046,0.06327758810513905,0.07399971779761273,3.467658756794418,4.061496201756283,4.5115451804341475,5.020457962269247,5.560626920917156,5.898227185938926,6.518132609940074,0.5435521685269337,0.6311212215104096,0.6920704811611846,0.7563963213407608,0.8201839581797875,0.8580234802091738,0.923987728787971,0.9701849466841332,0.9905481002668296,0.9976999894676277,1.0022729566338662,1.0061437900541808,1.0093159909131328,1.018174252456067,0.6952437054754043,0.6920704811611846,0.046033592683127636,4.5115451804341475,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
