event_id,family,entry_time,exit_time,direction,return_R,episode_id,episode_start,episode_end,concurrent_position_count_at_entry,peak_concurrent_position_count,same_direction_active_count,opposite_direction_active_count,A_active_count,B_active_count,gross_active_R,net_directional_R,episode_peak_heat,episode_realized_R,episode_worst_CAE_R,episode_best_CFE_R
EUR_ORIGIN_202403191000,B,2024-03-19 11:00:00+00:00,2024-03-19 17:00:00+00:00,-1.0,-0.07044966803894798,124,2024-03-19 07:00:00+00:00,2024-03-19 17:00:00+00:00,2,3,1,1,1,1,2.0,-1.0,3,0.35238111338013983,-0.5676372070626128,0.7637143125962718
EUR_ORIGIN_202403201800,A,2024-03-20 20:00:00+00:00,2024-03-21 02:00:00+00:00,1.0,-0.10591540965932086,125,2024-03-20 20:00:00+00:00,2024-03-21 16:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-2.008838923253773,-1.8277363854987578,0.8930017988197931
EUR_ORIGIN_202403202100,A,2024-03-20 23:00:00+00:00,2024-03-21 05:00:00+00:00,1.0,-2.68951635747546,125,2024-03-20 20:00:00+00:00,2024-03-21 16:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-2.008838923253773,-1.8277363854987578,0.8930017988197931
EUR_ORIGIN_202403210800,A,2024-03-21 10:00:00+00:00,2024-03-21 16:00:00+00:00,1.0,0.7865928438810079,125,2024-03-20 20:00:00+00:00,2024-03-21 16:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,-2.008838923253773,-1.8277363854987578,0.8930017988197931
EUR_ORIGIN_202403220500,B,2024-03-22 06:00:00+00:00,2024-03-22 12:00:00+00:00,-1.0,-0.15456692280370166,126,2024-03-22 06:00:00+00:00,2024-03-22 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.5743787174298368,-0.46311880533963734,0.729065201099825
EUR_ORIGIN_202403221100,B,2024-03-22 12:00:00+00:00,2024-03-22 18:00:00+00:00,-1.0,0.7289456402335385,126,2024-03-22 06:00:00+00:00,2024-03-22 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.5743787174298368,-0.46311880533963734,0.729065201099825
EUR_ORIGIN_202403270800,B,2024-03-27 09:00:00+00:00,2024-03-27 15:00:00+00:00,-1.0,0.9929856579223382,127,2024-03-27 09:00:00+00:00,2024-03-27 15:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.9929856579223382,-0.16850515991115203,0.9311891957706641
EUR_ORIGIN_202403280600,B,2024-03-28 07:00:00+00:00,2024-03-28 13:00:00+00:00,-1.0,-0.4849373659621184,128,2024-03-28 07:00:00+00:00,2024-03-28 19:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,0.9742008542657641,-0.8510324640092408,1.6587806568070942
EUR_ORIGIN_202403280800,B,2024-03-28 09:00:00+00:00,2024-03-28 15:00:00+00:00,-1.0,1.3694408738626154,128,2024-03-28 07:00:00+00:00,2024-03-28 19:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,0.9742008542657641,-0.8510324640092408,1.6587806568070942
EUR_ORIGIN_202403281200,B,2024-03-28 13:00:00+00:00,2024-03-28 19:00:00+00:00,-1.0,0.0896973463652671,128,2024-03-28 07:00:00+00:00,2024-03-28 19:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,0.9742008542657641,-0.8510324640092408,1.6587806568070942
EUR_ORIGIN_202403290600,B,2024-03-29 07:00:00+00:00,2024-03-29 13:00:00+00:00,-1.0,0.2740155265140915,129,2024-03-29 07:00:00+00:00,2024-03-29 13:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.2740155265140915,-0.592336010805195,0.6700371290742698
EUR_ORIGIN_202404020600,A,2024-04-02 08:00:00+00:00,2024-04-02 14:00:00+00:00,1.0,-0.7036020821116366,130,2024-04-02 08:00:00+00:00,2024-04-02 14:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-0.7036020821116366,-0.5818609663242338,0.4541877911919177
EUR_ORIGIN_202404031300,A,2024-04-03 15:00:00+00:00,2024-04-03 21:00:00+00:00,1.0,-1.7816122788138016,131,2024-04-03 15:00:00+00:00,2024-04-05 00:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-2.410062823725444,-0.8820229543814705,0.9294738234156908
EUR_ORIGIN_202404031700,A,2024-04-03 19:00:00+00:00,2024-04-04 01:00:00+00:00,1.0,-1.6840625959037736,131,2024-04-03 15:00:00+00:00,2024-04-05 00:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-2.410062823725444,-0.8820229543814705,0.9294738234156908
EUR_ORIGIN_202404040500,A,2024-04-04 07:00:00+00:00,2024-04-04 13:00:00+00:00,1.0,0.42255489392317785,131,2024-04-03 15:00:00+00:00,2024-04-05 00:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,-2.410062823725444,-0.8820229543814705,0.9294738234156908
EUR_ORIGIN_202404041700,B,2024-04-04 18:00:00+00:00,2024-04-05 00:00:00+00:00,-1.0,0.6330571570689535,131,2024-04-03 15:00:00+00:00,2024-04-05 00:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-2.410062823725444,-0.8820229543814705,0.9294738234156908
EUR_ORIGIN_202404050600,A,2024-04-05 08:00:00+00:00,2024-04-05 14:00:00+00:00,1.0,0.6285352131666592,132,2024-04-05 08:00:00+00:00,2024-04-05 22:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.9948486376695677,-0.5817903293889375,0.7028255845632292
EUR_ORIGIN_202404051400,A,2024-04-05 16:00:00+00:00,2024-04-05 22:00:00+00:00,1.0,0.3663134245029085,132,2024-04-05 08:00:00+00:00,2024-04-05 22:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.9948486376695677,-0.5817903293889375,0.7028255845632292
EUR_ORIGIN_202404080000,A,2024-04-08 02:00:00+00:00,2024-04-08 08:00:00+00:00,1.0,0.8070252672459245,133,2024-04-08 02:00:00+00:00,2024-04-08 08:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.8070252672459245,-0.33240897458431856,0.9700940359519938
EUR_ORIGIN_202404082000,A,2024-04-08 22:00:00+00:00,2024-04-09 04:00:00+00:00,1.0,0.8015998678634862,134,2024-04-08 22:00:00+00:00,2024-04-09 04:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.8015998678634862,-0.2731343203283072,0.9228672186452991
EUR_ORIGIN_202404101100,B,2024-04-10 12:00:00+00:00,2024-04-10 18:00:00+00:00,-1.0,-2.3680018573442267,135,2024-04-10 12:00:00+00:00,2024-04-10 22:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-2.95352851053741,-1.1860996645042936,0.5655084713160083
EUR_ORIGIN_202404101500,B,2024-04-10 16:00:00+00:00,2024-04-10 22:00:00+00:00,-1.0,-0.5855266531931832,135,2024-04-10 12:00:00+00:00,2024-04-10 22:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-2.95352851053741,-1.1860996645042936,0.5655084713160083
EUR_ORIGIN_202404111100,B,2024-04-11 12:00:00+00:00,2024-04-11 18:00:00+00:00,-1.0,-0.3001190249374503,136,2024-04-11 12:00:00+00:00,2024-04-11 20:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-1.3418143883397113,-1.521705073966138,0.5007425168211441
EUR_ORIGIN_202404111300,B,2024-04-11 14:00:00+00:00,2024-04-11 20:00:00+00:00,-1.0,-1.041695363402261,136,2024-04-11 12:00:00+00:00,2024-04-11 20:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-1.3418143883397113,-1.521705073966138,0.5007425168211441
EUR_ORIGIN_202404120500,B,2024-04-12 06:00:00+00:00,2024-04-12 12:00:00+00:00,-1.0,-0.7496882777777077,137,2024-04-12 06:00:00+00:00,2024-04-12 20:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-1.7006108306672012,-1.4007610451499775,0.662768538820371
EUR_ORIGIN_202404121100,B,2024-04-12 12:00:00+00:00,2024-04-12 18:00:00+00:00,-1.0,0.3166712388976786,137,2024-04-12 06:00:00+00:00,2024-04-12 20:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-1.7006108306672012,-1.4007610451499775,0.662768538820371
EUR_ORIGIN_202404121300,B,2024-04-12 14:00:00+00:00,2024-04-12 20:00:00+00:00,-1.0,-1.267593791787172,137,2024-04-12 06:00:00+00:00,2024-04-12 20:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-1.7006108306672012,-1.4007610451499775,0.662768538820371
EUR_ORIGIN_202404190000,B,2024-04-19 01:00:00+00:00,2024-04-19 07:00:00+00:00,-1.0,0.3887995638556349,138,2024-04-19 01:00:00+00:00,2024-04-19 07:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.3887995638556349,-0.5805385764995794,0.5525339319587624
EUR_ORIGIN_202404221000,B,2024-04-22 11:00:00+00:00,2024-04-22 17:00:00+00:00,-1.0,0.9536278816881645,139,2024-04-22 11:00:00+00:00,2024-04-22 17:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.9536278816881645,-0.7257314899220768,0.8156677514155843
EUR_ORIGIN_202404230600,A,2024-04-23 08:00:00+00:00,2024-04-23 14:00:00+00:00,1.0,0.29203021424304465,140,2024-04-23 08:00:00+00:00,2024-04-23 18:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,0.27624093534212113,-0.6715333230848285,0.7671550877643047
EUR_ORIGIN_202404231000,A,2024-04-23 12:00:00+00:00,2024-04-23 18:00:00+00:00,1.0,-0.015789278900923506,140,2024-04-23 08:00:00+00:00,2024-04-23 18:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,0.27624093534212113,-0.6715333230848285,0.7671550877643047
EUR_ORIGIN_202404261000,B,2024-04-26 11:00:00+00:00,2024-04-26 17:00:00+00:00,-1.0,-2.049340176204412,141,2024-04-26 11:00:00+00:00,2024-04-26 17:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-2.049340176204412,-1.1404121546771615,0.0069031627047383415
EUR_ORIGIN_202404290300,B,2024-04-29 04:00:00+00:00,2024-04-29 10:00:00+00:00,-1.0,1.1452123573918673,142,2024-04-29 04:00:00+00:00,2024-04-29 22:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,2.285688722823326,-0.25994996793414793,1.3544153238137
EUR_ORIGIN_202404290600,B,2024-04-29 07:00:00+00:00,2024-04-29 13:00:00+00:00,-1.0,0.5462007608279206,142,2024-04-29 04:00:00+00:00,2024-04-29 22:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,2.285688722823326,-0.25994996793414793,1.3544153238137
EUR_ORIGIN_202404291500,B,2024-04-29 16:00:00+00:00,2024-04-29 22:00:00+00:00,-1.0,0.594275604603538,142,2024-04-29 04:00:00+00:00,2024-04-29 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,2.285688722823326,-0.25994996793414793,1.3544153238137
EUR_ORIGIN_202405011900,B,2024-05-01 20:00:00+00:00,2024-05-02 02:00:00+00:00,-1.0,0.39604292013900394,143,2024-05-01 20:00:00+00:00,2024-05-02 12:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,2.937450069784882,-0.2684243504339221,0.8361419044270421
EUR_ORIGIN_202405012100,A,2024-05-01 23:00:00+00:00,2024-05-02 05:00:00+00:00,1.0,1.3025463408229914,143,2024-05-01 20:00:00+00:00,2024-05-02 12:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,2.937450069784882,-0.2684243504339221,0.8361419044270421
EUR_ORIGIN_202405020500,B,2024-05-02 06:00:00+00:00,2024-05-02 12:00:00+00:00,-1.0,1.2388608088228865,143,2024-05-01 20:00:00+00:00,2024-05-02 12:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,2.937450069784882,-0.2684243504339221,0.8361419044270421
EUR_ORIGIN_202405060000,A,2024-05-06 02:00:00+00:00,2024-05-06 08:00:00+00:00,1.0,2.4095839184142407,144,2024-05-06 02:00:00+00:00,2024-05-06 08:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,2.4095839184142407,-0.10725205882968443,0.9763411341394915
EUR_ORIGIN_202405091500,A,2024-05-09 17:00:00+00:00,2024-05-09 23:00:00+00:00,1.0,-3.6553836279681793,145,2024-05-09 17:00:00+00:00,2024-05-09 23:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-3.6553836279681793,-1.3356448716758538,-0.19435435089599729
EUR_ORIGIN_202405141100,A,2024-05-14 13:00:00+00:00,2024-05-14 19:00:00+00:00,1.0,0.03649879112611047,146,2024-05-14 13:00:00+00:00,2024-05-15 00:00:00+00:00,0,3,0,0,0,0,0.0,1.0,3,-0.4565381515208336,-1.192348743396471,1.122011545944602
EUR_ORIGIN_202405141300,A,2024-05-14 15:00:00+00:00,2024-05-14 21:00:00+00:00,1.0,0.40682997726091863,146,2024-05-14 13:00:00+00:00,2024-05-15 00:00:00+00:00,1,3,1,0,1,0,1.0,2.0,3,-0.4565381515208336,-1.192348743396471,1.122011545944602
EUR_ORIGIN_202405141600,A,2024-05-14 18:00:00+00:00,2024-05-15 00:00:00+00:00,1.0,-0.8998669199078627,146,2024-05-14 13:00:00+00:00,2024-05-15 00:00:00+00:00,2,3,2,0,2,0,2.0,3.0,3,-0.4565381515208336,-1.192348743396471,1.122011545944602
EUR_ORIGIN_202405150600,B,2024-05-15 07:00:00+00:00,2024-05-15 13:00:00+00:00,-1.0,0.9416155802633968,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405151500,A,2024-05-15 17:00:00+00:00,2024-05-15 23:00:00+00:00,1.0,-0.5362199542000154,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405151700,A,2024-05-15 19:00:00+00:00,2024-05-16 01:00:00+00:00,1.0,-0.6705431904465774,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405152300,B,2024-05-16 00:00:00+00:00,2024-05-16 06:00:00+00:00,-1.0,0.6738254119370916,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405160700,A,2024-05-16 09:00:00+00:00,2024-05-16 15:00:00+00:00,1.0,1.9908618886114893,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405161100,A,2024-05-16 13:00:00+00:00,2024-05-16 19:00:00+00:00,1.0,0.7345919699968818,147,2024-05-15 07:00:00+00:00,2024-05-16 19:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,3.1341317061622664,-0.7759962653802664,1.8526466597860383
EUR_ORIGIN_202405201100,A,2024-05-20 13:00:00+00:00,2024-05-20 19:00:00+00:00,1.0,0.8116544641139672,148,2024-05-20 13:00:00+00:00,2024-05-20 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.8116544641139672,-0.1746632948186153,0.9724526996218837
EUR_ORIGIN_202405230700,A,2024-05-23 09:00:00+00:00,2024-05-23 15:00:00+00:00,1.0,-0.11355779939288128,149,2024-05-23 09:00:00+00:00,2024-05-23 23:00:00+00:00,0,3,0,0,0,0,0.0,1.0,3,1.9242812215840868,-0.5511301141686689,1.2652670489756916
EUR_ORIGIN_202405231100,A,2024-05-23 13:00:00+00:00,2024-05-23 19:00:00+00:00,1.0,1.190922227538462,149,2024-05-23 09:00:00+00:00,2024-05-23 23:00:00+00:00,1,3,1,0,1,0,1.0,2.0,3,1.9242812215840868,-0.5511301141686689,1.2652670489756916
EUR_ORIGIN_202405231300,B,2024-05-23 14:00:00+00:00,2024-05-23 20:00:00+00:00,-1.0,-0.5241182968208464,149,2024-05-23 09:00:00+00:00,2024-05-23 23:00:00+00:00,2,3,0,2,2,0,2.0,1.0,3,1.9242812215840868,-0.5511301141686689,1.2652670489756916
EUR_ORIGIN_202405231600,B,2024-05-23 17:00:00+00:00,2024-05-23 23:00:00+00:00,-1.0,1.3710350902593524,149,2024-05-23 09:00:00+00:00,2024-05-23 23:00:00+00:00,2,3,1,1,1,1,2.0,-1.0,3,1.9242812215840868,-0.5511301141686689,1.2652670489756916
EUR_ORIGIN_202405270800,A,2024-05-27 10:00:00+00:00,2024-05-27 16:00:00+00:00,1.0,-2.035250902991468,150,2024-05-27 10:00:00+00:00,2024-05-27 18:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-2.160896070933533,-0.7195079729850236,0.47147693009636804
EUR_ORIGIN_202405271100,B,2024-05-27 12:00:00+00:00,2024-05-27 18:00:00+00:00,-1.0,-0.12564516794206512,150,2024-05-27 10:00:00+00:00,2024-05-27 18:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,-2.160896070933533,-0.7195079729850236,0.47147693009636804
EUR_ORIGIN_202405281100,B,2024-05-28 12:00:00+00:00,2024-05-28 18:00:00+00:00,-1.0,-0.25994313150571763,151,2024-05-28 12:00:00+00:00,2024-05-28 21:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,3.9111497500781742,-0.8958503570076245,1.6879746844284662
EUR_ORIGIN_202405281300,A,2024-05-28 15:00:00+00:00,2024-05-28 21:00:00+00:00,1.0,4.171092881583892,151,2024-05-28 12:00:00+00:00,2024-05-28 21:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,3.9111497500781742,-0.8958503570076245,1.6879746844284662
EUR_ORIGIN_202405290700,B,2024-05-29 08:00:00+00:00,2024-05-29 14:00:00+00:00,-1.0,-1.773450591042276,152,2024-05-29 08:00:00+00:00,2024-05-29 20:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,-6.137046433227947,-1.5351746095471568,0.4639732220469368
EUR_ORIGIN_202405291100,B,2024-05-29 12:00:00+00:00,2024-05-29 18:00:00+00:00,-1.0,-1.9236077160948282,152,2024-05-29 08:00:00+00:00,2024-05-29 20:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-6.137046433227947,-1.5351746095471568,0.4639732220469368
EUR_ORIGIN_202405291300,B,2024-05-29 14:00:00+00:00,2024-05-29 20:00:00+00:00,-1.0,-2.4399881260908423,152,2024-05-29 08:00:00+00:00,2024-05-29 20:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,-6.137046433227947,-1.5351746095471568,0.4639732220469368
EUR_ORIGIN_202405310700,A,2024-05-31 09:00:00+00:00,2024-05-31 15:00:00+00:00,1.0,-0.8098912800434386,153,2024-05-31 09:00:00+00:00,2024-05-31 19:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-0.8512257669562114,-0.7271074414821269,0.41850236961530474
EUR_ORIGIN_202405311200,B,2024-05-31 13:00:00+00:00,2024-05-31 19:00:00+00:00,-1.0,-0.04133448691277283,153,2024-05-31 09:00:00+00:00,2024-05-31 19:00:00+00:00,1,2,0,1,1,0,1.0,0.0,2,-0.8512257669562114,-0.7271074414821269,0.41850236961530474
EUR_ORIGIN_202406030600,B,2024-06-03 07:00:00+00:00,2024-06-03 13:00:00+00:00,-1.0,2.3561582095577362,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406031300,B,2024-06-03 14:00:00+00:00,2024-06-03 20:00:00+00:00,-1.0,1.2115485071315828,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406031700,A,2024-06-03 19:00:00+00:00,2024-06-04 01:00:00+00:00,1.0,-0.19382250782263266,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,1,2,0,1,0,1,1.0,0.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406032300,A,2024-06-04 01:00:00+00:00,2024-06-04 07:00:00+00:00,1.0,0.5313401091365406,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406040600,B,2024-06-04 07:00:00+00:00,2024-06-04 13:00:00+00:00,-1.0,3.0799795418961113,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,0,2,0,0,0,0,0.0,-1.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406040800,B,2024-06-04 09:00:00+00:00,2024-06-04 15:00:00+00:00,-1.0,0.6285376545196669,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406041200,B,2024-06-04 13:00:00+00:00,2024-06-04 19:00:00+00:00,-1.0,0.18011946161966924,154,2024-06-03 07:00:00+00:00,2024-06-04 19:00:00+00:00,1,2,1,0,0,1,1.0,-2.0,2,7.7938609760386734,-1.2748613463460803,1.3546043143140198
EUR_ORIGIN_202406051300,A,2024-06-05 15:00:00+00:00,2024-06-05 21:00:00+00:00,1.0,0.5423059517013398,155,2024-06-05 15:00:00+00:00,2024-06-05 21:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.5423059517013398,-0.16621490772714975,0.9227148323928444
EUR_ORIGIN_202406061100,A,2024-06-06 13:00:00+00:00,2024-06-06 19:00:00+00:00,1.0,-1.7884939650349607,156,2024-06-06 13:00:00+00:00,2024-06-06 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,-1.7884939650349607,-0.7850506407090958,0.3809501370838357
EUR_ORIGIN_202406071500,B,2024-06-07 16:00:00+00:00,2024-06-07 22:00:00+00:00,-1.0,0.44508385196765926,157,2024-06-07 16:00:00+00:00,2024-06-07 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.44508385196765926,-0.16763366178219619,0.6488629191455297
EUR_ORIGIN_202406100000,B,2024-06-10 01:00:00+00:00,2024-06-10 07:00:00+00:00,-1.0,-1.9312197939253264,158,2024-06-10 01:00:00+00:00,2024-06-10 22:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,2,-0.6112124705667773,-1.049966643368579,0.6610335192550401
EUR_ORIGIN_202406101000,A,2024-06-10 12:00:00+00:00,2024-06-10 18:00:00+00:00,1.0,0.6045379000286188,158,2024-06-10 01:00:00+00:00,2024-06-10 22:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,-0.6112124705667773,-1.049966643368579,0.6610335192550401
EUR_ORIGIN_202406101400,A,2024-06-10 16:00:00+00:00,2024-06-10 22:00:00+00:00,1.0,0.7154694233299302,158,2024-06-10 01:00:00+00:00,2024-06-10 22:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,-0.6112124705667773,-1.049966643368579,0.6610335192550401
EUR_ORIGIN_202406110700,B,2024-06-11 08:00:00+00:00,2024-06-11 14:00:00+00:00,-1.0,0.7865655202085001,159,2024-06-11 08:00:00+00:00,2024-06-11 14:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.7865655202085001,-0.29962473757729013,0.7255396952446075
EUR_ORIGIN_202406121500,A,2024-06-12 17:00:00+00:00,2024-06-12 23:00:00+00:00,1.0,1.0105415262095951,160,2024-06-12 17:00:00+00:00,2024-06-13 01:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,2.183861409505884,-0.3135383147573645,1.9178594275080076
EUR_ORIGIN_202406121700,A,2024-06-12 19:00:00+00:00,2024-06-13 01:00:00+00:00,1.0,1.173319883296289,160,2024-06-12 17:00:00+00:00,2024-06-13 01:00:00+00:00,1,2,1,0,1,0,1.0,2.0,2,2.183861409505884,-0.3135383147573645,1.9178594275080076
EUR_ORIGIN_202406131300,B,2024-06-13 14:00:00+00:00,2024-06-13 20:00:00+00:00,-1.0,0.28155811481386583,161,2024-06-13 14:00:00+00:00,2024-06-13 20:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,0.28155811481386583,-0.42462701065667485,0.6437042130653468
EUR_ORIGIN_202406140600,B,2024-06-14 07:00:00+00:00,2024-06-14 13:00:00+00:00,-1.0,5.205634888811554,162,2024-06-14 07:00:00+00:00,2024-06-14 19:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,4.1328167685030515,-0.7452709010767851,1.7534545315078929
EUR_ORIGIN_202406141200,B,2024-06-14 13:00:00+00:00,2024-06-14 19:00:00+00:00,-1.0,-1.0728181203085023,162,2024-06-14 07:00:00+00:00,2024-06-14 19:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,4.1328167685030515,-0.7452709010767851,1.7534545315078929
EUR_ORIGIN_202406200600,A,2024-06-20 08:00:00+00:00,2024-06-20 14:00:00+00:00,1.0,1.475707616838497,163,2024-06-20 08:00:00+00:00,2024-06-20 14:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,1.475707616838497,-0.18011023690258066,0.8392282285793607
EUR_ORIGIN_202406210600,B,2024-06-21 07:00:00+00:00,2024-06-21 13:00:00+00:00,-1.0,-0.27793681304718376,164,2024-06-21 07:00:00+00:00,2024-06-21 13:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-0.27793681304718376,-0.3980202659126878,0.7412681904757038
EUR_ORIGIN_202406242300,B,2024-06-25 00:00:00+00:00,2024-06-25 06:00:00+00:00,-1.0,0.3840234031636461,165,2024-06-25 00:00:00+00:00,2024-06-25 17:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-0.8798087980195306,-0.9828868036411289,0.8029739136081451
EUR_ORIGIN_202406251000,B,2024-06-25 11:00:00+00:00,2024-06-25 17:00:00+00:00,-1.0,-1.2638322011831766,165,2024-06-25 00:00:00+00:00,2024-06-25 17:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-0.8798087980195306,-0.9828868036411289,0.8029739136081451
EUR_ORIGIN_202406261100,B,2024-06-26 12:00:00+00:00,2024-06-26 18:00:00+00:00,-1.0,-3.313025441980525,166,2024-06-26 12:00:00+00:00,2024-06-26 18:00:00+00:00,0,1,0,0,0,0,0.0,-1.0,1,-3.313025441980525,-1.2251200510238518,-0.05004310942076948
EUR_ORIGIN_202406271100,A,2024-06-27 13:00:00+00:00,2024-06-27 19:00:00+00:00,1.0,0.573527451143214,167,2024-06-27 13:00:00+00:00,2024-06-27 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.573527451143214,-0.618538702503254,0.5120768213446261
EUR_ORIGIN_202406281300,A,2024-06-28 15:00:00+00:00,2024-06-28 21:00:00+00:00,1.0,0.8614089077214285,168,2024-06-28 15:00:00+00:00,2024-06-28 21:00:00+00:00,0,1,0,0,0,0,0.0,1.0,1,0.8614089077214285,-0.07882863381412153,0.8706813017819888
EUR_ORIGIN_202407010000,A,2024-07-01 02:00:00+00:00,2024-07-01 08:00:00+00:00,1.0,0.08940687875847472,169,2024-07-01 02:00:00+00:00,2024-07-01 19:00:00+00:00,0,1,0,0,0,0,0.0,1.0,2,2.433706304259144,-0.37672027655625684,1.6951233394854546
EUR_ORIGIN_202407010700,A,2024-07-01 09:00:00+00:00,2024-07-01 15:00:00+00:00,1.0,1.348976644342733,169,2024-07-01 02:00:00+00:00,2024-07-01 19:00:00+00:00,0,2,0,0,0,0,0.0,1.0,2,2.433706304259144,-0.37672027655625684,1.6951233394854546
