week_start,bias,fib_level,target_price,hit_found,day_hit,hour_hit,asian_range
2024-07-19,BULLISH,132_inv,3362.2780000000002,True,2.0,22.0,54.09999999999991
2024-07-26,BULLISH,neg25,3283.33,True,5.0,15.0,109.03999999999996
2024-07-26,BULLISH,neg50,3310.59,True,5.0,16.0,109.03999999999996
2024-07-26,BULLISH,neg100,3365.11,True,0.0,8.0,109.03999999999996
2024-07-26,BULLISH,neg168,3439.2572,False,,,109.03999999999996
2024-07-26,BULLISH,132_inv,3112.1372,True,3.0,18.0,109.03999999999996
2024-08-02,BEARISH,neg25,3112.28,True,4.0,17.0,82.07999999999993
2024-08-02,BEARISH,neg50,3091.76,True,4.0,17.0,82.07999999999993
2024-08-02,BEARISH,neg100,3050.7200000000003,True,4.0,17.0,82.07999999999993
2024-08-02,BEARISH,neg168,2994.9056000000005,True,4.0,18.0,82.07999999999993
2024-08-02,BEARISH,132_inv,3241.1456000000003,False,,,82.07999999999993
2024-08-09,BULLISH,neg25,2760.2475,True,2.0,15.0,155.67000000000007
2024-08-09,BULLISH,neg50,2799.165,False,,,155.67000000000007
2024-08-09,BULLISH,neg100,2877.0,False,,,155.67000000000007
2024-08-09,BULLISH,neg168,2982.8556,False,,,155.67000000000007
2024-08-09,BULLISH,132_inv,2515.8455999999996,True,0.0,3.0,155.67000000000007
2024-08-16,BULLISH,neg25,2625.9375,True,4.0,21.0,76.90999999999985
2024-08-16,BULLISH,neg50,2645.165,True,6.0,12.0,76.90999999999985
2024-08-16,BULLISH,neg100,2683.62,True,6.0,15.0,76.90999999999985
2024-08-16,BULLISH,neg168,2735.9188,False,,,76.90999999999985
2024-08-16,BULLISH,132_inv,2505.1888000000004,False,,,76.90999999999985
2024-08-23,BULLISH,neg25,2660.245,True,4.0,8.0,38.179999999999836
2024-08-23,BULLISH,neg50,2669.79,True,4.0,8.0,38.179999999999836
2024-08-23,BULLISH,neg100,2688.8799999999997,True,4.0,17.0,38.179999999999836
2024-08-23,BULLISH,neg168,2714.8423999999995,True,4.0,20.0,38.179999999999836
2024-08-23,BULLISH,132_inv,2600.3024,True,1.0,17.0,38.179999999999836
2024-08-30,BEARISH,neg25,2492.9950000000003,True,4.0,16.0,35.379999999999654
2024-08-30,BEARISH,neg50,2484.1500000000005,True,4.0,17.0,35.379999999999654
2024-08-30,BEARISH,neg100,2466.4600000000005,True,4.0,17.0,35.379999999999654
2024-08-30,BEARISH,neg168,2442.4016000000006,True,4.0,18.0,35.379999999999654
2024-08-30,BEARISH,132_inv,2548.5415999999996,True,4.0,15.0,35.379999999999654
2024-09-06,BULLISH,neg25,2420.8900000000003,False,,,58.960000000000036
2024-09-06,BULLISH,neg50,2435.63,False,,,58.960000000000036
2024-09-06,BULLISH,neg100,2465.11,False,,,58.960000000000036
2024-09-06,BULLISH,neg168,2505.2028,False,,,58.960000000000036
2024-09-06,BULLISH,132_inv,2328.3228,True,4.0,10.0,58.960000000000036
2024-09-13,BEARISH,neg25,2330.0325000000003,True,0.0,2.0,33.06999999999971
2024-09-13,BEARISH,neg50,2321.7650000000003,True,0.0,2.0,33.06999999999971
2024-09-13,BEARISH,neg100,2305.2300000000005,True,0.0,2.0,33.06999999999971
2024-09-13,BEARISH,neg168,2282.7424000000005,True,0.0,2.0,33.06999999999971
2024-09-13,BEARISH,132_inv,2381.9523999999997,True,4.0,18.0,33.06999999999971
2024-09-20,BULLISH,neg25,2572.6175,True,5.0,3.0,110.23000000000002
2024-09-20,BULLISH,neg50,2600.175,True,6.0,2.0,110.23000000000002
2024-09-20,BULLISH,neg100,2655.29,True,0.0,6.0,110.23000000000002
2024-09-20,BULLISH,neg168,2730.2464,False,,,110.23000000000002
2024-09-20,BULLISH,132_inv,2399.5564,False,,,110.23000000000002
2024-09-27,BULLISH,neg25,2655.9950000000003,True,4.0,9.0,34.620000000000346
2024-09-27,BULLISH,neg50,2664.6500000000005,True,4.0,9.0,34.620000000000346
2024-09-27,BULLISH,neg100,2681.9600000000005,True,4.0,17.0,34.620000000000346
2024-09-27,BULLISH,neg168,2705.5016000000005,True,4.0,19.0,34.620000000000346
2024-09-27,BULLISH,132_inv,2601.6415999999995,True,0.0,5.0,34.620000000000346
2024-10-04,BULLISH,neg25,2390.705,True,4.0,11.0,48.85999999999967
2024-10-04,BULLISH,neg50,2402.9199999999996,True,4.0,18.0,48.85999999999967
2024-10-04,BULLISH,neg100,2427.3499999999995,True,4.0,19.0,48.85999999999967
2024-10-04,BULLISH,neg168,2460.5747999999994,True,0.0,3.0,48.85999999999967
2024-10-04,BULLISH,132_inv,2313.9948000000004,False,,,48.85999999999967
2024-10-11,BULLISH,neg25,2428.76,True,4.0,16.0,55.88000000000011
2024-10-11,BULLISH,neg50,2442.73,True,4.0,18.0,55.88000000000011
2024-10-11,BULLISH,neg100,2470.67,True,5.0,17.0,55.88000000000011
2024-10-11,BULLISH,neg168,2508.6684,True,0.0,6.0,55.88000000000011
2024-10-11,BULLISH,132_inv,2341.0283999999997,False,,,55.88000000000011
2024-10-18,BULLISH,neg25,2663.3975,True,4.0,21.0,55.429999999999836
2024-10-18,BULLISH,neg50,2677.255,True,6.0,17.0,55.429999999999836
2024-10-18,BULLISH,neg100,2704.97,True,6.0,17.0,55.429999999999836
2024-10-18,BULLISH,neg168,2742.6623999999997,True,0.0,1.0,55.429999999999836
2024-10-18,BULLISH,132_inv,2576.3724,True,2.0,11.0,55.429999999999836
2024-10-25,BEARISH,neg25,2468.5075,True,4.0,10.0,71.9699999999998
2024-10-25,BEARISH,neg50,2450.5150000000003,True,5.0,2.0,71.9699999999998
2024-10-25,BEARISH,neg100,2414.53,True,5.0,2.0,71.9699999999998
2024-10-25,BEARISH,neg168,2365.5904000000005,False,,,71.9699999999998
2024-10-25,BEARISH,132_inv,2581.5004,True,1.0,1.0,71.9699999999998
2024-11-01,BEARISH,neg25,2449.39,True,6.0,5.0,65.67999999999984
2024-11-01,BEARISH,neg50,2432.9700000000003,True,6.0,5.0,65.67999999999984
2024-11-01,BEARISH,neg100,2400.13,True,0.0,23.0,65.67999999999984
2024-11-01,BEARISH,neg168,2355.4676000000004,True,0.0,23.0,65.67999999999984
2024-11-01,BEARISH,132_inv,2552.5076,True,4.0,16.0,65.67999999999984
2024-11-08,BULLISH,neg25,2977.56,True,4.0,21.0,91.51999999999998
2024-11-08,BULLISH,neg50,3000.4399999999996,True,5.0,7.0,91.51999999999998
2024-11-08,BULLISH,neg100,3046.2,True,5.0,7.0,91.51999999999998
2024-11-08,BULLISH,neg168,3108.4336,True,6.0,0.0,91.51999999999998
2024-11-08,BULLISH,132_inv,2833.8736,False,,,91.51999999999998
2024-11-15,BEARISH,neg25,2987.5975,False,,,108.17000000000007
2024-11-15,BEARISH,neg50,2960.555,False,,,108.17000000000007
2024-11-15,BEARISH,neg100,2906.47,False,,,108.17000000000007
2024-11-15,BEARISH,neg168,2832.9143999999997,False,,,108.17000000000007
2024-11-15,BEARISH,132_inv,3157.4244,True,5.0,5.0,108.17000000000007
2024-11-22,BULLISH,neg25,3459.1675,True,5.0,16.0,122.75
2024-11-22,BULLISH,neg50,3489.855,True,5.0,16.0,122.75
2024-11-22,BULLISH,neg100,3551.23,True,2.0,17.0,122.75
2024-11-22,BULLISH,neg168,3634.7,True,2.0,23.0,122.75
2024-11-22,BULLISH,132_inv,3266.45,True,4.0,15.0,122.75
2024-11-29,BULLISH,neg25,3616.6474999999996,True,4.0,16.0,52.629999999999654
2024-11-29,BULLISH,neg50,3629.8049999999994,True,4.0,16.0,52.629999999999654
2024-11-29,BULLISH,neg100,3656.1199999999994,True,5.0,5.0,52.629999999999654
2024-11-29,BULLISH,neg168,3691.9083999999993,True,5.0,7.0,52.629999999999654
2024-11-29,BULLISH,132_inv,3534.0184000000004,True,1.0,16.0,52.629999999999654
2024-12-06,BULLISH,neg25,3983.6899999999996,True,4.0,16.0,270.87999999999965
2024-12-06,BULLISH,neg50,4051.41,True,4.0,20.0,270.87999999999965
2024-12-06,BULLISH,neg100,4186.849999999999,False,,,270.87999999999965
2024-12-06,BULLISH,neg168,4371.0484,False,,,270.87999999999965
2024-12-06,BULLISH,132_inv,3558.4084000000003,True,0.0,23.0,270.87999999999965
2024-12-13,BULLISH,neg25,3964.7374999999997,True,4.0,17.0,104.98999999999978
2024-12-13,BULLISH,neg50,3990.9849999999997,True,0.0,2.0,104.98999999999978
2024-12-13,BULLISH,neg100,4043.4799999999996,True,0.0,20.0,104.98999999999978
2024-12-13,BULLISH,neg168,4114.873199999999,False,,,104.98999999999978
2024-12-13,BULLISH,132_inv,3799.9032,True,2.0,21.0,104.98999999999978
2024-12-20,BEARISH,neg25,3321.69,True,4.0,10.0,113.23999999999978
2024-12-20,BEARISH,neg50,3293.38,True,4.0,10.0,113.23999999999978
2024-12-20,BEARISH,neg100,3236.76,True,4.0,12.0,113.23999999999978
2024-12-20,BEARISH,neg168,3159.7568000000006,True,4.0,12.0,113.23999999999978
2024-12-20,BEARISH,132_inv,3499.4768,True,5.0,7.0,113.23999999999978
2024-12-27,BULLISH,neg25,3410.0525,True,4.0,11.0,82.28999999999996
2024-12-27,BULLISH,neg50,3430.625,True,4.0,11.0,82.28999999999996
2024-12-27,BULLISH,neg100,3471.77,True,3.0,12.0,82.28999999999996
2024-12-27,BULLISH,neg168,3527.7272,False,,,82.28999999999996
2024-12-27,BULLISH,132_inv,3280.8572,False,,,82.28999999999996
2025-01-03,BULLISH,neg25,3488.6000000000004,True,4.0,15.0,55.120000000000346
2025-01-03,BULLISH,neg50,3502.38,True,4.0,16.0,55.120000000000346
2025-01-03,BULLISH,neg100,3529.9400000000005,True,4.0,16.0,55.120000000000346
2025-01-03,BULLISH,neg168,3567.4216000000006,True,4.0,17.0,55.120000000000346
2025-01-03,BULLISH,132_inv,3402.0615999999995,True,1.0,21.0,55.120000000000346
2025-01-10,BULLISH,neg25,3302.705,True,4.0,9.0,94.33999999999969
2025-01-10,BULLISH,neg50,3326.29,True,0.0,2.0,94.33999999999969
2025-01-10,BULLISH,neg100,3373.4599999999996,True,2.0,21.0,94.33999999999969
2025-01-10,BULLISH,neg168,3437.6111999999994,True,2.0,21.0,94.33999999999969
2025-01-10,BULLISH,132_inv,3154.5912000000003,True,0.0,11.0,94.33999999999969
2025-01-17,BULLISH,neg25,3427.625,True,4.0,12.0,129.94000000000005
2025-01-17,BULLISH,neg50,3460.1099999999997,True,4.0,22.0,129.94000000000005
2025-01-17,BULLISH,neg100,3525.08,False,,,129.94000000000005
2025-01-17,BULLISH,neg168,3613.4392,False,,,129.94000000000005
2025-01-17,BULLISH,132_inv,3223.6191999999996,True,6.0,10.0,129.94000000000005
2025-01-24,BULLISH,neg25,3449.0375,False,,,164.26999999999998
2025-01-24,BULLISH,neg50,3490.1049999999996,False,,,164.26999999999998
2025-01-24,BULLISH,neg100,3572.24,False,,,164.26999999999998
2025-01-24,BULLISH,neg168,3683.9435999999996,False,,,164.26999999999998
2025-01-24,BULLISH,132_inv,3191.1335999999997,True,0.0,3.0,164.26999999999998
2025-01-31,BULLISH,neg25,3293.8224999999998,True,4.0,13.0,66.40999999999985
2025-01-31,BULLISH,neg50,3310.4249999999997,True,4.0,13.0,66.40999999999985
2025-01-31,BULLISH,neg100,3343.6299999999997,True,4.0,14.0,66.40999999999985
2025-01-31,BULLISH,neg168,3388.7887999999994,True,4.0,17.0,66.40999999999985
2025-01-31,BULLISH,132_inv,3189.5588,True,5.0,21.0,66.40999999999985
2025-02-07,BULLISH,neg25,2759.2000000000003,True,4.0,13.0,88.44000000000005
2025-02-07,BULLISH,neg50,2781.3100000000004,True,4.0,16.0,88.44000000000005
2025-02-07,BULLISH,neg100,2825.53,False,,,88.44000000000005
2025-02-07,BULLISH,neg168,2885.6692000000003,False,,,88.44000000000005
2025-02-07,BULLISH,132_inv,2620.3492,True,4.0,22.0,88.44000000000005
2025-02-14,BULLISH,neg25,2733.7549999999997,True,4.0,17.0,59.059999999999945
2025-02-14,BULLISH,neg50,2748.5199999999995,True,4.0,19.0,59.059999999999945
2025-02-14,BULLISH,neg100,2778.0499999999997,True,4.0,19.0,59.059999999999945
2025-02-14,BULLISH,neg168,2818.2108,True,0.0,16.0,59.059999999999945
2025-02-14,BULLISH,132_inv,2641.0308,True,0.0,7.0,59.059999999999945
2025-02-21,BULLISH,neg25,2764.96,True,4.0,9.0,34.159999999999854
2025-02-21,BULLISH,neg50,2773.5,True,4.0,11.0,34.159999999999854
2025-02-21,BULLISH,neg100,2790.58,True,4.0,11.0,34.159999999999854
2025-02-21,BULLISH,neg168,2813.8088,True,4.0,11.0,34.159999999999854
2025-02-21,BULLISH,132_inv,2711.3288000000002,True,4.0,17.0,34.159999999999854
2025-02-28,BEARISH,neg25,2033.9675,True,1.0,3.0,222.21000000000004
2025-02-28,BEARISH,neg50,1978.415,False,,,222.21000000000004
2025-02-28,BEARISH,neg100,1867.31,False,,,222.21000000000004
2025-02-28,BEARISH,neg168,1716.2071999999998,False,,,222.21000000000004
2025-02-28,BEARISH,132_inv,2382.8372,True,6.0,18.0,222.21000000000004
2025-03-07,BEARISH,neg25,2067.4925000000003,True,6.0,19.0,127.38999999999987
2025-03-07,BEARISH,neg50,2035.6450000000002,True,6.0,20.0,127.38999999999987
2025-03-07,BEARISH,neg100,1971.9500000000003,True,0.0,20.0,127.38999999999987
2025-03-07,BEARISH,neg168,1885.3248000000003,True,0.0,21.0,127.38999999999987
2025-03-07,BEARISH,132_inv,2267.4948,False,,,127.38999999999987
2025-03-14,BULLISH,neg25,1909.0825,True,4.0,16.0,57.17000000000007
2025-03-14,BULLISH,neg50,1923.375,True,4.0,18.0,57.17000000000007
2025-03-14,BULLISH,neg100,1951.96,True,6.0,0.0,57.17000000000007
2025-03-14,BULLISH,neg168,1990.8356,True,2.0,14.0,57.17000000000007
2025-03-14,BULLISH,132_inv,1819.3256,False,,,57.17000000000007
2025-03-21,BULLISH,neg25,2000.3249999999998,True,5.0,12.0,24.139999999999873
2025-03-21,BULLISH,neg50,2006.36,True,6.0,10.0,24.139999999999873
2025-03-21,BULLISH,neg100,2018.4299999999998,True,0.0,3.0,24.139999999999873
2025-03-21,BULLISH,neg168,2034.8451999999997,True,0.0,7.0,24.139999999999873
2025-03-21,BULLISH,132_inv,1962.4252000000001,True,4.0,11.0,24.139999999999873
2025-03-28,BEARISH,neg25,1866.5875,True,4.0,14.0,121.28999999999996
2025-03-28,BEARISH,neg50,1836.265,True,5.0,14.0,121.28999999999996
2025-03-28,BEARISH,neg100,1775.6200000000001,True,0.0,1.0,121.28999999999996
2025-03-28,BEARISH,neg168,1693.1428,False,,,121.28999999999996
2025-03-28,BEARISH,132_inv,2057.0128,False,,,121.28999999999996
2025-04-04,BEARISH,neg25,1755.6075,True,6.0,16.0,52.20999999999981
2025-04-04,BEARISH,neg50,1742.5550000000003,True,6.0,16.0,52.20999999999981
2025-04-04,BEARISH,neg100,1716.4500000000003,True,6.0,19.0,52.20999999999981
2025-04-04,BEARISH,neg168,1680.9472000000005,True,6.0,20.0,52.20999999999981
2025-04-04,BEARISH,132_inv,1837.5771999999997,False,,,52.20999999999981
2025-04-11,BULLISH,neg25,1569.4825,True,4.0,11.0,53.690000000000055
2025-04-11,BULLISH,neg50,1582.905,True,4.0,20.0,53.690000000000055
2025-04-11,BULLISH,neg100,1609.75,True,6.0,0.0,53.690000000000055
2025-04-11,BULLISH,neg168,1646.2592,True,6.0,0.0,53.690000000000055
2025-04-11,BULLISH,132_inv,1485.1891999999998,False,,,53.690000000000055
2025-04-18,BEARISH,neg25,1571.02,True,6.0,13.0,14.759999999999991
2025-04-18,BEARISH,neg50,1567.33,True,6.0,13.0,14.759999999999991
2025-04-18,BEARISH,neg100,1559.95,True,0.0,22.0,14.759999999999991
2025-04-18,BEARISH,neg168,1549.9132,True,1.0,3.0,14.759999999999991
2025-04-18,BEARISH,132_inv,1594.1932,True,4.0,15.0,14.759999999999991
2025-04-25,BULLISH,neg25,1801.3575,True,4.0,17.0,52.190000000000055
2025-04-25,BULLISH,neg50,1814.405,True,4.0,18.0,52.190000000000055
2025-04-25,BULLISH,neg100,1840.5,True,6.0,3.0,52.190000000000055
2025-04-25,BULLISH,neg168,1875.9892,False,,,52.190000000000055
2025-04-25,BULLISH,132_inv,1719.4191999999998,False,,,52.190000000000055
2025-05-02,BULLISH,neg25,1853.6625,True,4.0,19.0,18.690000000000055
2025-05-02,BULLISH,neg50,1858.335,True,4.0,19.0,18.690000000000055
2025-05-02,BULLISH,neg100,1867.68,True,4.0,19.0,18.690000000000055
2025-05-02,BULLISH,neg168,1880.3892,True,3.0,6.0,18.690000000000055
2025-05-02,BULLISH,132_inv,1824.3192,True,4.0,10.0,18.690000000000055
2025-05-09,BULLISH,neg25,2265.3325,True,4.0,10.0,87.76999999999998
2025-05-09,BULLISH,neg50,2287.2749999999996,True,4.0,10.0,87.76999999999998
2025-05-09,BULLISH,neg100,2331.16,True,4.0,10.0,87.76999999999998
2025-05-09,BULLISH,neg168,2390.8435999999997,True,4.0,10.0,87.76999999999998
2025-05-09,BULLISH,132_inv,2127.5335999999998,False,,,87.76999999999998
2025-05-16,BULLISH,neg25,2606.7275,True,4.0,10.0,78.15000000000009
2025-05-16,BULLISH,neg50,2626.2650000000003,True,4.0,14.0,78.15000000000009
2025-05-16,BULLISH,neg100,2665.34,True,3.0,11.0,78.15000000000009
2025-05-16,BULLISH,neg168,2718.482,False,,,78.15000000000009
2025-05-16,BULLISH,132_inv,2484.032,True,5.0,3.0,78.15000000000009
2025-05-23,BULLISH,neg25,2757.9174999999996,True,3.0,5.0,105.78999999999996
2025-05-23,BULLISH,neg50,2784.365,True,3.0,5.0,105.78999999999996
2025-05-23,BULLISH,neg100,2837.2599999999998,False,,,105.78999999999996
2025-05-23,BULLISH,neg168,2909.1971999999996,False,,,105.78999999999996
2025-05-23,BULLISH,132_inv,2591.8271999999997,True,4.0,14.0,105.78999999999996
2025-05-30,BEARISH,neg25,2526.8525000000004,True,5.0,1.0,111.62999999999965
2025-05-30,BEARISH,neg50,2498.9450000000006,True,5.0,4.0,111.62999999999965
2025-05-30,BEARISH,neg100,2443.1300000000006,True,3.0,23.0,111.62999999999965
2025-05-30,BEARISH,neg168,2367.2216000000008,False,,,111.62999999999965
2025-05-30,BEARISH,132_inv,2702.1115999999997,False,,,111.62999999999965
2025-06-06,BULLISH,neg25,2481.3625,True,4.0,13.0,80.5300000000002
2025-06-06,BULLISH,neg50,2501.495,True,4.0,16.0,80.5300000000002
2025-06-06,BULLISH,neg100,2541.76,True,6.0,1.0,80.5300000000002
2025-06-06,BULLISH,neg168,2596.5204000000003,True,1.0,0.0,80.5300000000002
2025-06-06,BULLISH,132_inv,2354.9303999999997,False,,,80.5300000000002
2025-06-13,BEARISH,neg25,2378.64,False,,,222.92000000000007
2025-06-13,BEARISH,neg50,2322.91,False,,,222.92000000000007
2025-06-13,BEARISH,neg100,2211.45,False,,,222.92000000000007
2025-06-13,BEARISH,neg168,2059.8644,False,,,222.92000000000007
2025-06-13,BEARISH,132_inv,2728.6244,False,,,222.92000000000007
2025-06-20,BEARISH,neg25,2493.77,True,4.0,17.0,29.079999999999927
2025-06-20,BEARISH,neg50,2486.5,True,4.0,18.0,29.079999999999927
2025-06-20,BEARISH,neg100,2471.96,True,4.0,20.0,29.079999999999927
2025-06-20,BEARISH,neg168,2452.1856000000002,True,4.0,20.0,29.079999999999927
2025-06-20,BEARISH,132_inv,2539.4256,True,4.0,10.0,29.079999999999927
2025-06-27,BULLISH,neg25,2469.4775,True,0.0,1.0,74.71000000000004
2025-06-27,BULLISH,neg50,2488.155,True,0.0,1.0,74.71000000000004
2025-06-27,BULLISH,neg100,2525.51,True,2.0,19.0,74.71000000000004
2025-06-27,BULLISH,neg168,2576.3128,True,2.0,20.0,74.71000000000004
2025-06-27,BULLISH,132_inv,2352.1828,False,,,74.71000000000004
2025-07-04,BEARISH,neg25,2558.2075000000004,True,4.0,9.0,34.36999999999989
2025-07-04,BEARISH,neg50,2549.6150000000002,True,4.0,9.0,34.36999999999989
2025-07-04,BEARISH,neg100,2532.4300000000003,True,4.0,10.0,34.36999999999989
2025-07-04,BEARISH,neg168,2509.0584000000003,True,4.0,17.0,34.36999999999989
2025-07-04,BEARISH,132_inv,2612.1684,True,1.0,20.0,34.36999999999989
2025-07-11,BULLISH,neg25,3052.075,True,0.0,7.0,190.30000000000018
2025-07-11,BULLISH,neg50,3099.65,True,2.0,2.0,190.30000000000018
2025-07-11,BULLISH,neg100,3194.8,True,2.0,16.0,190.30000000000018
2025-07-11,BULLISH,neg168,3324.204,True,2.0,21.0,190.30000000000018
2025-07-11,BULLISH,132_inv,2753.3039999999996,False,,,190.30000000000018
2025-07-18,BULLISH,neg25,3679.5125,True,6.0,6.0,212.05000000000018
2025-07-18,BULLISH,neg50,3732.525,True,6.0,14.0,212.05000000000018
2025-07-18,BULLISH,neg100,3838.55,True,0.0,17.0,212.05000000000018
2025-07-18,BULLISH,neg168,3982.744,False,,,212.05000000000018
2025-07-18,BULLISH,132_inv,3346.5939999999996,False,,,212.05000000000018
2025-07-25,BEARISH,neg25,3528.3225,False,,,169.30999999999995
2025-07-25,BEARISH,neg50,3485.995,False,,,169.30999999999995
2025-07-25,BEARISH,neg100,3401.34,False,,,169.30999999999995
2025-07-25,BEARISH,neg168,3286.2092000000002,False,,,169.30999999999995
2025-07-25,BEARISH,132_inv,3794.1392,True,6.0,8.0,169.30999999999995
2025-08-01,BEARISH,neg25,3576.9275000000002,True,4.0,16.0,142.64999999999964
2025-08-01,BEARISH,neg50,3541.2650000000003,True,4.0,21.0,142.64999999999964
2025-08-01,BEARISH,neg100,3469.9400000000005,True,5.0,1.0,142.64999999999964
2025-08-01,BEARISH,neg168,3372.9380000000006,True,5.0,21.0,142.64999999999964
2025-08-01,BEARISH,132_inv,3800.8879999999995,True,3.0,13.0,142.64999999999964
2025-08-08,BULLISH,neg25,3994.9925000000003,True,4.0,16.0,112.28999999999996
2025-08-08,BULLISH,neg50,4023.065,True,4.0,20.0,112.28999999999996
2025-08-08,BULLISH,neg100,4079.21,True,5.0,7.0,112.28999999999996
2025-08-08,BULLISH,neg168,4155.5672,True,5.0,8.0,112.28999999999996
2025-08-08,BULLISH,132_inv,3818.6972,False,,,112.28999999999996
2025-08-15,BULLISH,neg25,4695.6849999999995,False,,,196.8199999999997
2025-08-15,BULLISH,neg50,4744.889999999999,False,,,196.8199999999997
2025-08-15,BULLISH,neg100,4843.299999999999,False,,,196.8199999999997
2025-08-15,BULLISH,neg168,4977.137599999999,False,,,196.8199999999997
2025-08-15,BULLISH,132_inv,4386.6776,True,4.0,19.0,196.8199999999997
2025-08-22,BULLISH,neg25,4338.382500000001,True,4.0,10.0,105.8100000000004
2025-08-22,BULLISH,neg50,4364.835000000001,True,4.0,17.0,105.8100000000004
2025-08-22,BULLISH,neg100,4417.740000000001,True,4.0,17.0,105.8100000000004
2025-08-22,BULLISH,neg168,4489.690800000001,True,4.0,17.0,105.8100000000004
2025-08-22,BULLISH,132_inv,4172.2608,False,,,105.8100000000004
2025-08-29,BULLISH,neg25,4533.664999999999,False,,,82.05999999999949
2025-08-29,BULLISH,neg50,4554.179999999999,False,,,82.05999999999949
2025-08-29,BULLISH,neg100,4595.209999999999,False,,,82.05999999999949
2025-08-29,BULLISH,neg168,4651.010799999999,False,,,82.05999999999949
2025-08-29,BULLISH,132_inv,4404.830800000001,True,4.0,10.0,82.05999999999949
2025-09-05,BULLISH,neg25,4364.1525,True,4.0,10.0,62.289999999999964
2025-09-05,BULLISH,neg50,4379.725,True,4.0,10.0,62.289999999999964
2025-09-05,BULLISH,neg100,4410.87,True,4.0,10.0,62.289999999999964
2025-09-05,BULLISH,neg168,4453.2272,True,4.0,15.0,62.289999999999964
2025-09-05,BULLISH,132_inv,4266.3572,True,4.0,17.0,62.289999999999964
2025-09-12,BULLISH,neg25,4567.47,True,4.0,17.0,124.35999999999967
2025-09-12,BULLISH,neg50,4598.5599999999995,True,4.0,20.0,124.35999999999967
2025-09-12,BULLISH,neg100,4660.74,True,4.0,23.0,124.35999999999967
2025-09-12,BULLISH,neg168,4745.3048,True,5.0,1.0,124.35999999999967
2025-09-12,BULLISH,132_inv,4372.224800000001,False,,,124.35999999999967
2025-09-19,BEARISH,neg25,4506.1275000000005,True,4.0,14.0,89.48999999999978
2025-09-19,BEARISH,neg50,4483.755,True,4.0,17.0,89.48999999999978
2025-09-19,BEARISH,neg100,4439.01,True,4.0,21.0,89.48999999999978
2025-09-19,BEARISH,neg168,4378.156800000001,True,0.0,3.0,89.48999999999978
2025-09-19,BEARISH,132_inv,4646.6268,False,,,89.48999999999978
2025-09-26,BULLISH,neg25,4005.5074999999997,True,4.0,20.0,127.14999999999964
2025-09-26,BULLISH,neg50,4037.2949999999996,True,4.0,20.0,127.14999999999964
2025-09-26,BULLISH,neg100,4100.869999999999,True,0.0,1.0,127.14999999999964
2025-09-26,BULLISH,neg168,4187.331999999999,True,0.0,17.0,127.14999999999964
2025-09-26,BULLISH,132_inv,3805.882,False,,,127.14999999999964
2025-10-03,BULLISH,neg25,4583.375,True,4.0,19.0,103.89999999999964
2025-10-03,BULLISH,neg50,4609.349999999999,True,6.0,10.0,103.89999999999964
2025-10-03,BULLISH,neg100,4661.299999999999,True,0.0,17.0,103.89999999999964
2025-10-03,BULLISH,neg168,4731.951999999999,True,0.0,23.0,103.89999999999964
2025-10-03,BULLISH,132_inv,4420.252,True,2.0,7.0,103.89999999999964
2025-10-10,BULLISH,neg25,4405.495,False,,,60.01999999999953
2025-10-10,BULLISH,neg50,4420.5,False,,,60.01999999999953
2025-10-10,BULLISH,neg100,4450.509999999999,False,,,60.01999999999953
2025-10-10,BULLISH,neg168,4491.323599999999,False,,,60.01999999999953
2025-10-10,BULLISH,132_inv,4311.2636,True,4.0,10.0,60.01999999999953
2025-10-17,BULLISH,neg25,3974.0575000000003,True,6.0,16.0,110.0300000000002
2025-10-17,BULLISH,neg50,4001.5650000000005,True,6.0,20.0,110.0300000000002
2025-10-17,BULLISH,neg100,4056.5800000000004,True,0.0,8.0,110.0300000000002
2025-10-17,BULLISH,neg168,4131.4004,False,,,110.0300000000002
2025-10-17,BULLISH,132_inv,3801.3104,True,4.0,10.0,110.0300000000002
2025-10-24,BULLISH,neg25,4017.2475,True,4.0,15.0,159.23000000000002
2025-10-24,BULLISH,neg50,4057.0550000000003,True,6.0,15.0,159.23000000000002
2025-10-24,BULLISH,neg100,4136.67,True,0.0,1.0,159.23000000000002
2025-10-24,BULLISH,neg168,4244.9464,True,0.0,8.0,159.23000000000002
2025-10-24,BULLISH,132_inv,3767.2564,True,3.0,16.0,159.23000000000002
2025-10-31,BULLISH,neg25,3902.0899999999997,True,4.0,22.0,126.39999999999964
2025-10-31,BULLISH,neg50,3933.6899999999996,False,,,126.39999999999964
2025-10-31,BULLISH,neg100,3996.8899999999994,False,,,126.39999999999964
2025-10-31,BULLISH,neg168,4082.841999999999,False,,,126.39999999999964
2025-10-31,BULLISH,132_inv,3703.6420000000003,True,0.0,8.0,126.39999999999964
2025-11-07,BULLISH,neg25,3388.8399999999997,True,4.0,19.0,93.39999999999964
2025-11-07,BULLISH,neg50,3412.1899999999996,True,4.0,20.0,93.39999999999964
2025-11-07,BULLISH,neg100,3458.8899999999994,True,4.0,22.0,93.39999999999964
2025-11-07,BULLISH,neg168,3522.401999999999,True,6.0,16.0,93.39999999999964
2025-11-07,BULLISH,132_inv,3242.202,True,4.0,13.0,93.39999999999964
2025-11-14,BULLISH,neg25,3310.1825000000003,False,,,164.45000000000027
2025-11-14,BULLISH,neg50,3351.295,False,,,164.45000000000027
