date,ny_range_high,ny_range_low,ny_range_size_pips,ny_close_price,day_high_after_ny,day_low_after_ny,ny_fib_-25%,hit_ny_-25%,ny_fib_-50%,hit_ny_-50%,ny_fib_-100%,hit_ny_-100%,ny_fib_-168%,hit_ny_-168%,ny_fib_25%,hit_ny_25%,ny_fib_50%,hit_ny_50%,ny_fib_100%,hit_ny_100%,ny_fib_132%,hit_ny_132%,ny_fib_168%,hit_ny_168%,ny_close_in_range,close_distance_from_high_pips,close_distance_from_low_pips
2021-12-31,1.13363,1.13176,18.699999999998163,1.13757,1.13863,1.1312,1.1312925000000003,True,1.1308250000000002,True,1.1298900000000003,False,1.1286184000000004,False,1.1340974999999998,True,1.1345649999999998,True,1.1354999999999997,True,1.1360983999999996,True,1.1367715999999997,True,False,39.400000000000546,58.09999999999871
2022-01-03,1.13662,1.13503,15.899999999999803,1.12963,1.13643,1.12796,1.1346325,True,1.1342349999999999,True,1.13344,True,1.1323588,True,1.1370175,False,1.1374149999999998,False,1.13821,False,1.1387188,False,1.1392912,False,False,-69.90000000000052,-54.00000000000071
2022-01-04,1.13055,1.12761,29.399999999999427,1.12846,1.13225,1.12723,1.126875,True,1.12614,False,1.12467,False,1.1226708,False,1.1312849999999999,True,1.1320199999999998,True,1.1334899999999999,False,1.1344307999999999,False,1.1354891999999999,False,True,-20.899999999999253,8.500000000000174
2022-01-05,1.13237,1.13044,19.300000000002093,1.1311,1.13466,1.13022,1.1299574999999997,True,1.1294749999999998,False,1.1285099999999997,False,1.1271975999999995,False,1.1328525000000003,True,1.1333350000000002,True,1.1343000000000003,True,1.1349176000000003,True,1.1356124000000005,False,True,-12.700000000001044,6.6000000000010495
2022-01-06,1.13269,1.13022,24.699999999999722,1.12912,1.13318,1.12862,1.1296025,True,1.1289850000000001,True,1.12775,False,1.1260704000000001,False,1.1333075,True,1.133925,False,1.13516,False,1.1359504,False,1.1368395999999998,False,False,-35.70000000000073,-11.000000000001009
2022-01-07,1.13193,1.13008,18.500000000001293,1.13613,1.13648,1.12922,1.1296175,True,1.129155,True,1.1282299999999998,False,1.1269719999999999,False,1.1323925000000001,True,1.1328550000000002,True,1.1337800000000002,True,1.1343720000000004,True,1.1350380000000002,True,False,41.999999999999815,60.50000000000111
2022-01-10,1.13363,1.13223,13.999999999998458,1.13264,1.13348,1.12851,1.1318800000000002,True,1.1315300000000001,True,1.1308300000000002,True,1.1298780000000004,True,1.1339799999999998,True,1.1343299999999998,False,1.1350299999999998,False,1.1354779999999998,False,1.1359819999999996,False,True,-9.899999999998244,4.100000000000215
2022-01-11,1.13434,1.13259,17.499999999999183,1.13657,1.13754,1.1313,1.1321525000000001,True,1.131715,True,1.13084,True,1.12965,False,1.1347774999999998,True,1.1352149999999999,True,1.1360899999999998,True,1.1366499999999997,True,1.1372799999999998,True,False,22.300000000001763,39.80000000000095
2022-01-12,1.13682,1.13547,13.499999999999623,1.14496,1.14527,1.13596,1.1351325,False,1.134795,False,1.13412,False,1.133202,False,1.1371574999999998,True,1.137495,True,1.13817,True,1.138602,True,1.1390879999999999,True,False,81.40000000000036,94.89999999999998
2022-01-13,1.14775,1.14573,20.200000000001328,1.14522,1.14816,1.14471,1.145225,True,1.14472,True,1.1437099999999998,False,1.1423363999999996,False,1.148255,True,1.1487600000000002,False,1.1497700000000002,False,1.1504164000000001,False,1.1511436000000004,False,False,-25.300000000001432,-5.1000000000001044
2022-01-14,1.1461,1.14484,12.599999999998168,1.14146,1.14562,1.13985,1.1445250000000002,True,1.1442100000000002,True,1.1435800000000003,True,1.1427232000000005,True,1.1464149999999997,False,1.1467299999999998,False,1.1473599999999997,False,1.1477631999999998,False,1.1482167999999995,False,False,-46.39999999999978,-33.8000000000016
2022-01-17,1.14266,1.14063,20.299999999999763,1.14067,1.14165,1.13919,1.1401225,True,1.139615,True,1.1386,False,1.1372196,False,1.1431675000000001,False,1.143675,False,1.14469,False,1.1453396,False,1.1460704,False,True,-19.899999999999363,0.40000000000040004
2022-01-18,1.13994,1.13833,16.099999999998893,1.13173,1.13918,1.13147,1.1379275,True,1.1375250000000001,True,1.1367200000000002,True,1.1356252000000002,True,1.1403425,False,1.140745,False,1.1415499999999998,False,1.1420651999999998,False,1.1426447999999998,False,False,-82.1000000000005,-66.00000000000162
2022-01-19,1.13498,1.13367,13.100000000001444,1.13457,1.13571,1.13331,1.1333425,True,1.1330149999999999,True,1.1323599999999998,False,1.1314691999999997,False,1.1353075000000001,True,1.1356350000000002,True,1.1362900000000002,False,1.1367092000000003,False,1.1371808000000003,False,True,-4.100000000000215,9.00000000000123
2022-01-20,1.13516,1.1333,18.599999999999728,1.13038,1.13578,1.13032,1.132835,True,1.1323699999999999,True,1.13144,True,1.1301752,True,1.1356249999999999,True,1.1360899999999998,True,1.13702,False,1.1376152,False,1.1382847999999999,False,False,-47.80000000000007,-29.200000000000337
2022-01-21,1.13415,1.13256,15.899999999999803,1.13411,1.13599,1.13261,1.1321625,True,1.1317650000000001,False,1.13097,False,1.1298888,False,1.1345475,True,1.134945,True,1.13574,True,1.1362488,True,1.1368212,False,True,-0.40000000000040004,15.499999999999403
2022-01-24,1.13281,1.13013,26.800000000000157,1.13213,1.1335,1.12905,1.1294600000000001,True,1.12879,True,1.12745,False,1.1256276,False,1.13348,True,1.13415,False,1.13549,False,1.1363476000000001,False,1.1373124000000001,False,True,-6.800000000000139,20.000000000000018
2022-01-25,1.12909,1.12686,22.299999999999542,1.13045,1.1307,1.12632,1.1263025,True,1.125745,False,1.12463,False,1.1231136000000002,False,1.1296475,True,1.130205,True,1.1313199999999999,False,1.1320336,False,1.1328363999999997,False,False,13.600000000000279,35.89999999999982
2022-01-26,1.12882,1.12753,12.900000000000134,1.12404,1.13007,1.12352,1.1272075,True,1.126885,True,1.12624,True,1.1253628,True,1.1291425,True,1.129465,True,1.13011,True,1.1305228,True,1.1309871999999999,False,False,-47.80000000000007,-34.899999999999935
2022-01-27,1.1201,1.11523,48.70000000000152,1.11428,1.11689,1.11318,1.1140124999999999,True,1.1127949999999998,True,1.1103599999999998,False,1.1070483999999996,False,1.1213175000000002,False,1.122535,False,1.1249700000000002,False,1.1265284000000002,False,1.1282816000000004,False,False,-58.20000000000158,-9.500000000000064
2022-01-28,1.11438,1.11277,16.099999999998893,1.115,1.11737,1.11255,1.1123675,True,1.111965,False,1.1111600000000001,False,1.1100652000000002,False,1.1147825,True,1.1151849999999999,True,1.1159899999999998,True,1.1165051999999998,True,1.1170847999999998,True,False,6.200000000000649,22.299999999999542
2022-01-31,1.1182,1.1153,29.000000000001247,1.12352,1.12478,1.11463,1.1145749999999999,True,1.1138499999999998,False,1.1123999999999998,False,1.1104279999999997,False,1.1189250000000002,True,1.11965,True,1.1211000000000002,True,1.1220280000000002,True,1.1230720000000003,True,False,53.19999999999992,82.20000000000115
2022-02-01,1.12787,1.12553,23.400000000000087,1.12687,1.12745,1.12345,1.1249449999999999,True,1.1243599999999998,True,1.12319,True,1.1215988,False,1.128455,False,1.1290399999999998,False,1.13021,False,1.1309588,False,1.1318012,False,True,-9.999999999998899,13.400000000001189
2022-02-02,1.13201,1.12898,30.29999999999866,1.13052,1.133,1.12923,1.1282225000000001,False,1.1274650000000002,False,1.1259500000000002,False,1.1238896000000003,False,1.1327675,True,1.133525,False,1.1350399999999998,False,1.1360095999999997,False,1.1371003999999998,False,True,-14.899999999999913,15.399999999998748
2022-02-03,1.12859,1.12753,10.600000000000609,1.14305,1.14515,1.12672,1.127265,True,1.1269999999999998,True,1.1264699999999999,True,1.1257491999999998,False,1.128855,True,1.12912,True,1.12965,True,1.1299892,True,1.1303708000000001,True,False,144.59999999999917,155.1999999999998
2022-02-04,1.14838,1.14568,26.999999999999247,1.14551,1.1482,1.14115,1.145005,True,1.14433,True,1.14298,True,1.1411440000000002,True,1.149055,False,1.14973,False,1.1510799999999999,False,1.1519439999999999,False,1.1529159999999998,False,False,-28.69999999999928,-1.7000000000000348
2022-02-07,1.14464,1.14162,30.200000000000227,1.14392,1.14588,1.14171,1.140865,False,1.14011,False,1.1386,False,1.1365464,False,1.1453950000000002,True,1.14615,True,1.1476600000000001,False,1.1486264000000002,False,1.1497136000000001,False,True,-7.200000000000539,22.999999999999687
2022-02-08,1.14337,1.14024,31.30000000000077,1.14188,1.14272,1.14003,1.1394574999999998,False,1.1386749999999999,False,1.1371099999999998,False,1.1349815999999997,False,1.1441525000000001,False,1.144935,False,1.1465,False,1.1475016,False,1.1486284000000002,False,True,-14.899999999999913,16.40000000000086
2022-02-09,1.14448,1.14232,21.599999999999397,1.14253,1.14479,1.14202,1.14178,True,1.14124,False,1.14016,False,1.1386912,False,1.14502,True,1.14556,False,1.1466399999999999,False,1.1473311999999998,False,1.1481088,False,True,-19.499999999998963,2.100000000000435
2022-02-10,1.14456,1.14312,14.400000000001079,1.14314,1.1495,1.13747,1.14276,True,1.1423999999999999,True,1.1416799999999998,True,1.1407007999999996,True,1.14492,True,1.14528,True,1.1460000000000001,True,1.1464608,True,1.1469792000000003,True,True,-14.199999999999768,0.20000000000131024
2022-02-11,1.13996,1.13838,15.800000000001369,1.13418,1.14181,1.13295,1.137985,True,1.1375899999999999,True,1.1367999999999998,True,1.1357255999999998,True,1.140355,True,1.1407500000000002,True,1.1415400000000002,True,1.1420456000000003,True,1.1426144000000003,False,False,-57.800000000001184,-41.999999999999815
2022-02-14,1.13182,1.13008,17.400000000000748,1.12942,1.13424,1.128,1.129645,True,1.12921,True,1.12834,True,1.1271567999999998,False,1.132255,True,1.1326900000000002,True,1.1335600000000001,True,1.1341168000000001,True,1.1347432000000002,False,False,-23.999999999999577,-6.599999999998829
2022-02-15,1.13538,1.13384,15.400000000000968,1.13584,1.13683,1.13202,1.1334549999999999,True,1.13307,True,1.1322999999999999,True,1.1312527999999997,False,1.1357650000000001,True,1.1361500000000002,True,1.1369200000000002,True,1.1374128000000001,False,1.1379672000000003,False,False,4.599999999999049,20.000000000000018
2022-02-16,1.13883,1.13732,15.099999999999003,1.13818,1.13959,1.13532,1.1369425000000002,True,1.136565,True,1.1358100000000002,True,1.1347832000000002,False,1.1392075,True,1.1395849999999998,True,1.14034,False,1.1408231999999998,False,1.1413668,False,True,-6.500000000000394,8.599999999998609
2022-02-17,1.13795,1.13549,24.599999999999067,1.13603,1.13794,1.13505,1.134875,True,1.1342600000000003,False,1.1330300000000002,False,1.1313572000000003,False,1.138565,False,1.13918,False,1.14041,False,1.1411972,False,1.1420827999999998,False,True,-19.199999999999218,5.399999999999849
2022-02-18,1.13723,1.13468,25.500000000000522,1.13246,1.13684,1.13141,1.1340424999999998,True,1.1334049999999998,True,1.1321299999999999,True,1.1303959999999997,False,1.1378675,False,1.1385049999999999,False,1.13978,False,1.140596,False,1.1415140000000001,False,False,-47.699999999999406,-22.199999999998887
2022-02-21,1.13666,1.13457,20.899999999999253,1.13147,1.13504,1.13065,1.1340475,True,1.1335250000000001,True,1.1324800000000002,True,1.1310588000000001,True,1.1371825,False,1.137705,False,1.13875,False,1.1394187999999998,False,1.1401712,False,False,-51.900000000000276,-31.000000000001027
2022-02-22,1.13669,1.13184,48.50000000000021,1.13245,1.13593,1.13219,1.1306275,False,1.1294149999999998,False,1.12699,False,1.123692,False,1.1379025,False,1.1391149999999999,False,1.14154,False,1.143092,False,1.144838,False,True,-42.40000000000022,6.099999999999994
2022-02-23,1.13582,1.13399,18.299999999999983,1.13052,1.13523,1.13012,1.1335325,True,1.133075,True,1.13216,True,1.1309156,True,1.1362775,False,1.136735,False,1.13765,False,1.1382356,False,1.1388944,False,False,-53.000000000000824,-34.70000000000084
2022-02-24,1.12124,1.11551,57.300000000000125,1.11993,1.12212,1.11064,1.1140775,True,1.112645,True,1.10978,False,1.1058836,False,1.1226725,False,1.1241050000000001,False,1.12697,False,1.1288036000000001,False,1.1308664,False,True,-13.099999999999223,44.200000000000905
2022-02-25,1.11869,1.1166,20.899999999999253,1.12656,1.1274,1.11838,1.1160775,False,1.115555,False,1.1145100000000001,False,1.1130888,False,1.1192125,True,1.119735,True,1.1207799999999999,True,1.1214487999999998,True,1.1222012,True,False,78.70000000000044,99.59999999999968
2022-02-28,1.12324,1.11775,54.89999999999995,1.12103,1.12465,1.11793,1.1163775,False,1.115005,False,1.11226,False,1.1085268,False,1.1246125,True,1.125985,False,1.12873,False,1.1304868,False,1.1324632000000001,False,True,-22.100000000000453,32.7999999999995
2022-03-01,1.11986,1.11663,32.300000000000665,1.11305,1.11806,1.10895,1.1158225,True,1.115015,True,1.1134,True,1.1112035999999998,True,1.1206675000000001,False,1.1214750000000002,False,1.1230900000000001,False,1.1241236000000001,False,1.1252864000000002,False,False,-68.09999999999982,-35.799999999999166
