Date,Monday_Open,Monday_High,Monday_Low,Monday_Close,Directional_Bias,Range_Size,Fib_0,Fib_100,Fib_25,Fib_50,Fib_100_Ext,Fib_168,Fib_132,Hit_25_5Day,Hit_50_5Day,Hit_100_5Day,Hit_168_5Day,Hit_132_5Day,Friday_Close,Hit_25_7Day,Hit_50_7Day,Hit_100_7Day,Hit_168_7Day,Hit_132_7Day,Sunday_Close
2024-01-29,2231.29,2244.23,2220.63,2231.32,Bullish,23.59999999999991,2220.63,2244.23,2250.13,2256.0299999999997,2267.83,2283.8779999999997,2251.782,True,True,True,True,True,2289.59,True,True,True,True,True,2248.22
2024-02-05,2262.11,2299.93,2260.45,2296.0,Bullish,39.48000000000002,2260.45,2299.93,2309.7999999999997,2319.67,2339.41,2366.2563999999998,2312.5636,True,True,True,True,True,2472.49,True,True,True,True,True,2469.38
2024-02-12,2460.49,2472.07,2437.87,2454.61,Bearish,34.20000000000027,2472.07,2437.87,2429.3199999999997,2420.7699999999995,2403.6699999999996,2380.4139999999993,2426.926,False,False,False,False,False,2788.28,False,False,False,False,False,2882.18
2024-02-19,2906.63,2931.24,2892.31,2912.25,Bullish,38.929999999999836,2892.31,2931.24,2940.9725,2950.705,2970.1699999999996,2996.6423999999997,2943.6975999999995,True,True,True,True,True,2923.1,True,True,True,True,True,3093.59
2024-02-26,3106.5,3116.5,3037.0,3057.22,Bearish,79.5,3116.5,3037.0,3017.125,2997.25,2957.5,2903.44,3011.56,False,False,False,False,False,3438.71,False,False,False,False,False,3489.86
2024-03-04,3465.34,3546.53,3461.34,3508.15,Bullish,85.19000000000005,3461.34,3546.53,3567.8275000000003,3589.125,3631.7200000000003,3689.6492000000003,3573.7908,True,True,True,True,True,3919.3,True,True,True,True,True,3819.54
2024-03-11,3857.9,4053.79,3834.61,4028.28,Bullish,219.17999999999984,3834.61,4053.79,4108.585,4163.38,4272.969999999999,4422.0124,4123.9276,False,False,False,False,False,3744.77,False,False,False,False,False,3603.01
2024-03-18,3616.69,3643.66,3550.02,3592.57,Bearish,93.63999999999987,3643.66,3550.02,3526.61,3503.2,3456.38,3392.7048,3520.0552,True,True,True,True,True,3346.39,True,True,True,True,True,3429.29
2024-03-25,3489.79,3506.48,3434.55,3455.06,Bearish,71.92999999999984,3506.48,3434.55,3416.5675,3398.585,3362.6200000000003,3313.7076000000006,3411.5324,False,False,False,False,False,3511.82,False,False,False,False,False,3611.34
2024-04-01,3601.7,3607.5,3498.8,3547.09,Bearish,108.69999999999982,3607.5,3498.8,3471.625,3444.4500000000003,3390.1000000000004,3316.1840000000007,3464.016,True,True,True,True,True,3317.68,True,True,True,True,True,3424.55
2024-04-08,3419.11,3634.99,3419.11,3620.18,Bullish,215.87999999999965,3419.11,3634.99,3688.9599999999996,3742.9299999999994,3850.8699999999994,3997.668399999999,3704.0715999999998,True,False,False,False,True,3159.38,True,False,False,False,True,3125.06
2024-04-15,3135.24,3265.14,3130.63,3257.08,Bullish,134.50999999999976,3130.63,3265.14,3298.7675,3332.3949999999995,3399.6499999999996,3491.1167999999993,3308.1832,False,False,False,False,False,3047.85,False,False,False,False,False,3137.19
2024-04-22,3190.39,3232.79,3190.14,3205.65,Bullish,42.65000000000009,3190.14,3232.79,3243.4525,3254.115,3275.44,3304.442,3246.438,True,True,True,False,True,3090.5,True,True,True,True,True,3272.68
2024-04-29,3198.09,3204.8,3148.63,3172.46,Bearish,56.17000000000007,3204.8,3148.63,3134.5875,3120.545,3092.46,3054.2644,3130.6556,True,True,True,True,True,3101.54,True,True,True,True,True,3140.41
2024-05-06,3144.62,3218.8,3126.53,3142.11,Bearish,92.26999999999998,3218.8,3126.53,3103.4625,3080.3950000000004,3034.26,2971.5164000000004,3097.0036,True,True,True,True,True,2915.98,True,True,True,True,True,2914.15
2024-05-13,2882.7,2993.53,2865.98,2959.59,Bullish,127.55000000000018,2865.98,2993.53,3025.4175000000005,3057.3050000000003,3121.0800000000004,3207.8140000000003,3034.3460000000005,True,True,False,False,True,3104.19,True,True,True,False,True,3075.5
2024-05-20,3119.8,3135.93,3060.2,3101.03,Bearish,75.73000000000002,3135.93,3060.2,3041.2675,3022.335,2984.47,2932.9736,3035.9664,False,False,False,False,False,3716.43,False,False,False,False,False,3883.58
2024-05-27,3919.67,3955.36,3884.06,3905.8,Bearish,71.30000000000018,3955.36,3884.06,3866.2349999999997,3848.41,3812.7599999999998,3764.276,3861.2439999999997,True,True,True,True,True,3766.95,True,True,True,True,True,3804.28
2024-06-03,3817.81,3843.79,3807.81,3809.8,Bearish,35.98000000000002,3843.79,3807.81,3798.815,3789.8199999999997,3771.83,3747.3635999999997,3796.2963999999997,True,True,True,True,True,3689.78,True,True,True,True,True,3691.64
2024-06-10,3690.06,3690.33,3642.65,3676.87,Bearish,47.679999999999836,3690.33,3642.65,3630.73,3618.8100000000004,3594.9700000000003,3562.5476000000003,3627.3924,True,True,True,True,True,3474.8,True,True,True,True,True,3607.91
2024-06-17,3586.84,3592.9,3487.15,3515.76,Bearish,105.75,3592.9,3487.15,3460.7125,3434.275,3381.4,3309.4900000000002,3453.31,True,True,True,False,True,3499.0,True,True,True,False,True,3420.72
2024-06-24,3403.97,3406.32,3211.13,3314.63,Bearish,195.19000000000005,3406.32,3211.13,3162.3325,3113.535,3015.94,2883.2108,3148.6692000000003,False,False,False,False,False,3392.93,False,False,False,False,False,3515.37
2024-07-01,3483.08,3491.97,3462.8,3466.19,Bearish,29.169999999999618,3491.97,3462.8,3455.5075,3448.215,3433.6300000000006,3413.7944000000007,3453.4656000000004,True,True,True,True,True,2959.28,True,True,True,True,True,2853.25
2024-07-08,2910.55,3094.76,2898.71,3010.87,Bullish,196.05000000000018,2898.71,3094.76,3143.7725,3192.7850000000003,3290.8100000000004,3424.1240000000007,3157.496,True,True,False,False,True,3126.53,True,True,True,False,True,3269.82
2024-07-15,3333.01,3369.16,3324.7,3332.33,Bearish,44.460000000000036,3369.16,3324.7,3313.585,3302.47,3280.24,3250.0071999999996,3310.4728,True,True,True,False,True,3480.95,True,True,True,False,True,3523.8
2024-07-22,3512.37,3513.48,3455.4,3488.52,Bearish,58.07999999999993,3513.48,3455.4,3440.88,3426.36,3397.32,3357.8256,3436.8144,True,True,True,True,True,3243.2,True,True,True,True,True,3274.07
2024-07-29,3340.59,3393.47,3339.13,3380.84,Bullish,54.33999999999969,3339.13,3393.47,3407.055,3420.6399999999994,3447.8099999999995,3484.7611999999995,3410.8587999999995,False,False,False,False,False,2952.76,False,False,False,False,False,2314.76
2024-08-05,2332.8,2364.67,2151.35,2269.42,Bearish,213.32000000000016,2364.67,2151.35,2098.02,2044.6899999999998,1938.0299999999997,1792.9723999999997,2083.0876,False,False,False,False,False,2596.47,False,False,False,False,False,2546.18
2024-08-12,2535.6,2639.49,2512.72,2637.73,Bullish,126.76999999999998,2512.72,2639.49,2671.1825,2702.875,2766.2599999999998,2852.4635999999996,2680.0564,True,True,True,False,True,2600.03,True,True,True,False,True,2628.07
2024-08-19,2633.24,2635.07,2564.02,2572.81,Bearish,71.05000000000018,2635.07,2564.02,2546.2574999999997,2528.495,2492.97,2444.6559999999995,2541.284,True,False,False,False,True,2750.46,True,False,False,False,True,2743.02
2024-08-26,2748.64,2748.64,2708.5,2734.05,Bearish,40.13999999999987,2748.64,2708.5,2698.465,2688.4300000000003,2668.36,2641.0648,2695.6552,True,True,True,True,True,2523.25,True,True,True,True,True,2437.74
2024-09-02,2432.99,2534.75,2430.5,2522.41,Bullish,104.25,2430.5,2534.75,2560.8125,2586.875,2639.0,2709.89,2568.11,True,False,False,False,False,2224.43,True,False,False,False,False,2308.39
2024-09-09,2294.3,2336.59,2280.3,2317.26,Bullish,56.289999999999964,2280.3,2336.59,2350.6625000000004,2364.735,2392.88,2431.1572,2354.6028,True,True,True,True,True,2420.61,True,True,True,True,True,2274.83
2024-09-16,2278.91,2333.39,2278.16,2300.92,Bullish,55.23000000000002,2278.16,2333.39,2347.1974999999998,2361.005,2388.62,2426.1764,2351.0636,True,True,True,True,True,2541.07,True,True,True,True,True,2611.05
2024-09-23,2661.49,2662.81,2630.84,2646.57,Bearish,31.9699999999998,2662.81,2630.84,2622.8475000000003,2614.8550000000005,2598.8700000000003,2577.1304000000005,2620.6096000000002,True,True,True,True,True,2695.31,True,True,True,True,True,2612.5
2024-09-30,2625.66,2641.41,2589.54,2603.12,Bearish,51.86999999999989,2641.41,2589.54,2576.5725,2563.605,2537.67,2502.3984,2572.9416,True,True,True,True,True,2415.5,True,True,True,True,True,2494.43
2024-10-07,2485.23,2490.94,2435.23,2446.59,Bearish,55.710000000000036,2490.94,2435.23,2421.3025,2407.375,2379.52,2341.6372,2417.4028,True,True,True,True,True,2441.9,True,True,True,True,True,2449.82
2024-10-14,2539.97,2543.49,2508.69,2537.98,Bearish,34.79999999999973,2543.49,2508.69,2499.9900000000002,2491.29,2473.8900000000003,2450.2260000000006,2497.554,True,True,True,True,True,2633.45,True,True,True,True,True,2744.14
2024-10-21,2737.83,2744.04,2700.5,2704.71,Bearish,43.539999999999964,2744.04,2700.5,2689.615,2678.73,2656.96,2627.3528,2686.5672,True,True,True,True,True,2440.74,True,True,True,True,True,2489.55
2024-10-28,2484.08,2542.91,2471.91,2529.22,Bullish,71.0,2471.91,2542.91,2560.66,2578.41,2613.91,2662.19,2565.6299999999997,True,True,True,True,True,2513.4,True,True,True,True,True,2481.6
2024-11-04,2460.83,2478.82,2444.85,2468.46,Bullish,33.970000000000255,2444.85,2478.82,2487.3125,2495.8050000000003,2512.7900000000004,2535.8896000000004,2489.6904000000004,True,True,True,True,True,2974.56,True,True,True,True,True,3203.12
2024-11-11,3130.5,3212.49,3117.88,3198.43,Bullish,94.60999999999967,3117.88,3212.49,3236.1425,3259.7949999999996,3307.0999999999995,3371.434799999999,3242.7652,True,True,True,True,True,3110.94,True,True,True,True,True,3111.7
2024-11-18,3119.62,3151.64,3050.89,3056.66,Bearish,100.75,3151.64,3050.89,3025.7025,3000.515,2950.14,2881.63,3018.6499999999996,False,False,False,False,False,3327.39,False,False,False,False,False,3339.15
2024-11-25,3383.18,3529.51,3369.92,3473.72,Bullish,159.59000000000015,3369.92,3529.51,3569.4075000000003,3609.3050000000003,3689.1000000000004,3797.6212000000005,3580.5788000000002,True,True,False,False,True,3626.16,True,True,True,False,True,3744.13
2024-12-02,3677.67,3687.19,3570.85,3590.71,Bearish,116.34000000000015,3687.19,3570.85,3541.765,3512.68,3454.5099999999998,3375.3987999999995,3533.6212,True,True,False,False,True,3993.37,True,True,False,False,True,3942.33
2024-12-09,3944.44,3944.57,3843.5,3852.18,Bearish,101.07000000000016,3944.57,3843.5,3818.2325,3792.965,3742.43,3673.7023999999997,3811.1576,True,True,True,True,True,3909.56,True,True,True,True,True,3968.83
2024-12-16,3964.24,3981.29,3899.68,3907.57,Bearish,81.61000000000013,3981.29,3899.68,3879.2774999999997,3858.875,3818.0699999999997,3762.5751999999998,3873.5647999999997,True,True,True,True,True,3471.93,True,True,True,True,True,3279.9
2024-12-23,3316.37,3352.49,3257.02,3336.6,Bullish,95.4699999999998,3257.02,3352.49,3376.3574999999996,3400.2249999999995,3447.9599999999996,3512.8795999999993,3383.0404,True,True,True,True,True,3324.64,True,True,True,True,True,3415.06
2024-12-30,3405.9,3432.37,3392.58,3421.98,Bullish,39.789999999999964,3392.58,3432.37,3442.3175,3452.265,3472.16,3499.2172,3445.1027999999997,True,True,True,True,True,3593.93,True,True,True,True,True,3656.08
2025-01-06,3678.12,3682.53,3629.84,3652.2,Bearish,52.690000000000055,3682.53,3629.84,3616.6675,3603.495,3577.15,3541.3208,3612.9792,True,True,True,True,True,3245.1,True,True,True,True,True,3253.4
2025-01-13,3222.65,3231.19,3053.5,3055.31,Bearish,177.69000000000005,3231.19,3053.5,3009.0775,2964.6549999999997,2875.81,2754.9808,2996.6392,True,True,False,False,True,3448.72,True,True,False,False,True,3242.43
2025-01-20,3289.24,3453.38,3283.86,3374.17,Bullish,169.51999999999998,3283.86,3453.38,3495.76,3538.1400000000003,3622.9,3738.1736,3507.6264,False,False,False,False,False,3291.99,False,False,False,False,False,3167.95
2025-01-27,3138.32,3147.39,3019.31,3055.98,Bearish,128.07999999999993,3147.39,3019.31,2987.29,2955.27,2891.23,2804.1356,2978.3244,False,False,False,False,False,3303.29,True,True,True,True,True,2483.12
2025-02-03,2511.81,2628.33,2480.34,2577.93,Bullish,147.98999999999978,2480.34,2628.33,2665.3275,2702.325,2776.3199999999997,2876.9531999999995,2675.6868,True,True,True,True,True,2638.27,True,True,True,True,True,2586.4
2025-02-10,2636.06,2659.07,2623.62,2650.74,Bullish,35.45000000000027,2623.62,2659.07,2667.9325000000003,2676.795,2694.5200000000004,2718.6260000000007,2670.414,True,True,True,True,True,2728.62,True,True,True,True,True,2666.6
2025-02-17,2668.48,2772.36,2665.62,2752.43,Bullish,106.74000000000024,2665.62,2772.36,2799.045,2825.7300000000005,2879.1000000000004,2951.6832000000004,2806.5168000000003,True,True,False,False,True,2679.74,True,True,False,False,True,2774.01
2025-02-24,2728.8,2732.88,2660.5,2687.18,Bearish,72.38000000000011,2732.88,2660.5,2642.4049999999997,2624.31,2588.12,2538.9015999999997,2637.3384,True,True,True,True,True,2253.32,True,True,True,True,True,2444.89
2025-03-03,2447.34,2447.54,2319.5,2353.72,Bearish,128.03999999999996,2447.54,2319.5,2287.49,2255.48,2191.46,2104.3928,2278.5272,True,True,True,True,True,2141.29,True,True,True,True,True,2040.65
2025-03-10,2070.24,2150.62,2045.25,2097.41,Bullish,105.36999999999989,2045.25,2150.62,2176.9624999999996,2203.305,2255.99,2327.6416,2184.3383999999996,False,False,False,False,False,1909.24,False,False,False,False,False,1900.66
2025-03-17,1902.62,1916.19,1877.26,1910.58,Bullish,38.930000000000064,1877.26,1916.19,1925.9225000000001,1935.6550000000002,1955.1200000000001,1981.5924000000002,1928.6476,True,True,True,True,True,1972.39,True,True,True,True,True,1978.09
2025-03-24,2038.07,2097.01,2036.75,2091.78,Bullish,60.26000000000022,2036.75,2097.01,2112.0750000000003,2127.1400000000003,2157.2700000000004,2198.246800000001,2116.2932,False,False,False,False,False,1907.53,False,False,False,False,False,1811.55
2025-03-31,1802.5,1811.49,1775.34,1801.12,Bearish,36.15000000000009,1811.49,1775.34,1766.3024999999998,1757.2649999999999,1739.1899999999998,1714.6079999999997,1763.772,True,True,False,False,True,1817.12,True,True,True,True,True,1595.99
2025-04-07,1545.99,1559.2,1409.14,1489.2,Bearish,150.05999999999995,1559.2,1409.14,1371.625,1334.1100000000001,1259.0800000000002,1157.0392000000002,1361.1208000000001,False,False,False,False,False,1569.15,False,False,False,False,False,1615.16
2025-04-14,1634.51,1682.89,1610.17,1676.64,Bullish,72.72000000000003,1610.17,1682.89,1701.0700000000002,1719.25,1755.6100000000001,1805.0596,1706.1604000000002,False,False,False,False,False,1587.91,False,False,False,False,False,1626.49
2025-04-21,1638.02,1656.41,1626.12,1633.65,Bearish,30.29000000000019,1656.41,1626.12,1618.5475,1610.975,1595.8299999999997,1575.2327999999995,1616.4271999999999,True,True,True,True,True,1804.89,True,True,True,True,True,1761.61
2025-04-28,1785.35,1821.8,1783.6,1812.91,Bullish,38.200000000000045,1783.6,1821.8,1831.35,1840.9,1860.0,1885.976,1834.024,True,True,True,False,True,1826.49,True,True,True,False,True,1789.28
2025-05-05,1802.47,1829.16,1795.68,1802.42,Bearish,33.48000000000002,1829.16,1795.68,1787.31,1778.94,1762.2,1739.4336,1784.9664,True,True,True,False,True,2332.85,True,True,True,False,True,2502.88
2025-05-12,2515.89,2622.25,2482.96,2557.78,Bullish,139.28999999999996,2482.96,2622.25,2657.0725,2691.895,2761.54,2856.2572,2666.8228,True,True,False,False,True,2473.01,True,True,False,False,True,2426.13
2025-05-19,2363.37,2420.21,2346.15,2407.3,Bullish,74.05999999999995,2346.15,2420.21,2438.725,2457.24,2494.27,2544.6308,2443.9092,True,True,True,True,True,2521.86,True,True,True,True,True,2556.0
2025-05-26,2561.89,2596.59,2551.89,2556.83,Bearish,44.70000000000027,2596.59,2551.89,2540.7149999999997,2529.54,2507.1899999999996,2476.7939999999994,2537.586,True,True,True,True,True,2490.59,True,True,True,True,True,2523.5
2025-06-02,2490.22,2513.49,2471.91,2479.42,Bearish,41.57999999999993,2513.49,2471.91,2461.515,2451.12,2430.33,2402.0556,2458.6043999999997,True,True,True,True,True,2468.63,True,True,True,True,True,2492.0
2025-06-09,2482.6,2538.49,2475.06,2532.57,Bullish,63.429999999999836,2475.06,2538.49,2554.3475,2570.205,2601.9199999999996,2645.0523999999996,2558.7875999999997,True,True,True,True,True,2555.1,True,True,True,True,True,2551.84
2025-06-16,2573.13,2635.98,2570.52,2614.69,Bullish,65.46000000000004,2570.52,2635.98,2652.3450000000003,2668.71,2701.44,2745.9528,2656.9272,True,True,False,False,True,2428.51,True,True,False,False,True,2243.37
2025-06-23,2231.5,2273.02,2231.0,2244.4,Bullish,42.01999999999998,2231.0,2273.02,2283.525,2294.0299999999997,2315.04,2343.6136,2286.4664,True,True,True,True,True,2415.45,True,True,True,True,True,2508.15
2025-06-30,2493.29,2501.43,2443.7,2453.22,Bearish,57.73000000000002,2501.43,2443.7,2429.2675,2414.835,2385.97,2346.7135999999996,2425.2264,True,True,True,False,True,2487.8,True,True,True,False,True,2560.79
2025-07-07,2570.88,2586.19,2555.62,2556.05,Bearish,30.570000000000164,2586.19,2555.62,2547.9775,2540.335,2525.0499999999997,2504.2623999999996,2545.8376,True,True,True,False,True,2956.09,True,True,True,False,True,2971.38
2025-07-14,3050.53,3077.24,3014.38,3064.53,Bullish,62.85999999999967,3014.38,3077.24,3092.955,3108.6699999999996,3140.0999999999995,3182.8447999999994,3097.3551999999995,True,True,True,True,True,3543.37,True,True,True,True,True,3721.8
2025-07-21,3759.83,3821.01,3744.74,3809.68,Bullish,76.27000000000044,3744.74,3821.01,3840.0775000000003,3859.1450000000004,3897.2800000000007,3949.143600000001,3845.4164000000005,True,False,False,False,True,3699.83,True,True,False,False,True,3847.15
2025-07-28,3899.71,3939.3,3869.64,3885.55,Bearish,69.66000000000031,3939.3,3869.64,3852.225,3834.8099999999995,3799.9799999999996,3752.6111999999994,3847.3487999999998,True,True,True,True,True,3513.79,True,True,True,True,True,3534.35
2025-08-04,3536.7,3571.91,3517.67,3551.91,Bullish,54.23999999999978,3517.67,3571.91,3585.47,3599.0299999999997,3626.1499999999996,3663.0331999999994,3589.2668,True,True,True,True,True,4030.09,True,True,True,True,True,4300.15
2025-08-11,4316.61,4328.46,4217.73,4233.76,Bearish,110.73000000000047,4328.46,4217.73,4190.0475,4162.365,4106.999999999999,4031.703599999999,4182.296399999999,True,False,False,False,True,4484.04,True,False,False,False,True,4393.2
2025-08-18,4333.99,4344.49,4222.75,4261.49,Bearish,121.73999999999978,4344.49,4222.75,4192.3150000000005,4161.88,4101.01,4018.2268000000004,4183.7932,True,True,True,False,True,4777.99,True,True,True,False,True,4728.48
2025-08-25,4715.42,4727.37,4516.78,4541.21,Bearish,210.59000000000015,4727.37,4516.78,4464.1325,4411.485,4306.19,4162.988799999999,4449.3912,True,True,True,False,True,4261.42,True,True,True,False,True,4413.0
2025-09-01,4382.3,4488.49,4355.79,4404.89,Bullish,132.69999999999982,4355.79,4488.49,4521.665,4554.84,4621.19,4711.4259999999995,4530.954,False,False,False,False,False,4314.81,False,False,False,False,False,4288.82
2025-09-08,4294.1,4335.3,4283.34,4325.7,Bullish,51.960000000000036,4283.34,4335.3,4348.29,4361.280000000001,4387.26,4422.5928,4351.9272,True,True,True,True,True,4696.82,True,True,True,True,True,4614.73
2025-09-15,4639.47,4666.49,4494.31,4526.28,Bearish,172.17999999999938,4666.49,4494.31,4451.265,4408.220000000001,4322.130000000001,4205.047600000002,4439.2124,True,True,False,False,True,4462.5,True,True,True,False,True,4324.23
2025-09-22,4286.5,4295.08,4041.47,4178.51,Bearish,253.61000000000013,4295.08,4041.47,3978.0674999999997,3914.665,3787.8599999999997,3615.4051999999997,3960.3147999999997,True,True,False,False,True,4015.19,True,True,False,False,True,4111.16
2025-09-29,4115.97,4136.49,4084.85,4112.87,Bearish,51.63999999999987,4136.49,4084.85,4071.94,4059.0299999999997,4033.21,3998.0948000000003,4068.3251999999998,False,False,False,False,False,4476.76,False,False,False,False,False,4524.71
2025-10-06,4521.53,4576.19,4506.13,4569.91,Bullish,70.05999999999949,4506.13,4576.19,4593.705,4611.219999999999,4646.249999999999,4693.890799999999,4598.6092,True,True,True,True,True,3731.07,True,True,True,True,True,4195.51
2025-10-13,4138.73,4195.0,4113.5,4148.19,Bullish,81.5,4113.5,4195.0,4215.375,4235.75,4276.5,4331.92,4221.08,True,True,True,False,True,3864.81,True,True,True,False,True,3934.64
2025-10-20,4051.37,4081.78,4012.38,4022.81,Bearish,69.40000000000009,4081.78,4012.38,3995.03,3977.6800000000003,3942.98,3895.788,3990.172,True,True,True,True,True,3930.12,True,True,True,True,True,4188.84
2025-10-27,4209.74,4250.49,4151.31,4163.99,Bearish,99.17999999999938,4250.49,4151.31,4126.515,4101.720000000001,4052.130000000001,3984.6876000000016,4119.572400000001,True,True,True,True,True,3840.9,True,True,True,True,True,3795.89
2025-11-03,3728.75,3738.16,3658.5,3708.5,Bearish,79.65999999999985,3738.16,3658.5,3638.585,3618.67,3578.84,3524.6712,3633.0088,True,True,True,True,True,3438.1,True,True,True,True,True,3625.82
2025-11-10,3605.3,3628.79,3583.92,3607.39,Bullish,44.86999999999989,3583.92,3628.79,3640.0074999999997,3651.225,3673.66,3704.1715999999997,3643.1484,True,False,False,False,True,3190.76,True,False,False,False,True,3146.7
2025-11-17,3184.11,3220.05,3168.24,3201.06,Bullish,51.8100000000004,3168.24,3220.05,3233.0025000000005,3245.9550000000004,3271.8600000000006,3307.090800000001,3236.6292000000003,False,False,False,False,False,2750.39,False,False,False,False,False,2837.73
2025-11-24,2864.54,2866.14,2784.87,2800.56,Bearish,81.26999999999998,2866.14,2784.87,2764.5525,2744.2349999999997,2703.6,2648.3364,2758.8635999999997,False,False,False,False,False,3027.79,False,False,False,False,False,2835.29
2025-12-01,2825.26,2850.38,2817.28,2834.97,Bullish,33.09999999999991,2817.28,2850.38,2858.655,2866.9300000000003,2883.48,2905.988,2860.972,True,True,True,True,True,3026.4,True,True,True,True,True,3106.84
2025-12-08,3127.72,3177.7,3119.59,3139.1,Bullish,58.10999999999967,3119.59,3177.7,3192.2275,3206.7549999999997,3235.8099999999995,3275.3247999999994,3196.2951999999996,True,True,True,True,True,3081.64,True,True,True,True,True,3116.95
