event_index,asset_id,rank_band,z1,horizon,asset_signed_return,reversal,recover_1s,rank_vel,peer_median_return,peer_dispersion,peer_same_sign,asset_peer_residual,peer_median_return_BEHAVIORAL_10,peer_dispersion_BEHAVIORAL_10,peer_same_sign_BEHAVIORAL_10,asset_peer_residual_BEHAVIORAL_10,peer_median_return_CORR_60_10,peer_dispersion_CORR_60_10,peer_same_sign_CORR_60_10,asset_peer_residual_CORR_60_10,peer_median_return_STATE,peer_dispersion_STATE,peer_same_sign_STATE,asset_peer_residual_STATE,peer_median_return_HYBRID_10,peer_dispersion_HYBRID_10,peer_same_sign_HYBRID_10,asset_peer_residual_HYBRID_10
17883,1732,101-250,2.6253674030303955,21,-1.7041319608688354,True,False,,0.002006842929404229,0.11635535690566022,0.55,-0.08069161995081231,-0.0010451302,0.021829097,0.5,-0.07763965,,,0.0,,-0.01072757039219141,0.023428200736593484,0.75,-0.06795720662921667,-0.0057264916,0.039730504,0.7,-0.07295828
17883,1732,101-250,2.6253674030303955,30,-1.0065845251083374,True,False,-66.0,0.002006842929404229,0.11635535690566022,0.55,-0.08069161995081231,-0.0010451302,0.021829097,0.5,-0.07763965,,,0.0,,-0.01072757039219141,0.023428200736593484,0.75,-0.06795720662921667,-0.0057264916,0.039730504,0.7,-0.07295828
17934,1732,101-250,2.189927577972412,1,0.1389935314655304,False,True,46.0,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,2,0.13832972943782806,False,True,,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,3,0.12433401495218277,False,True,48.0,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,5,0.17337128520011902,False,True,,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,7,0.06639866530895233,False,False,49.0,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,10,0.07017885148525238,False,False,,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,14,0.08792533725500107,False,False,60.0,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,21,0.024839187040925026,False,False,,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17934,1732,101-250,2.189927577972412,30,0.2706684172153473,False,True,57.0,-0.01450960710644722,1.0275841467699884,0.72,-0.08533845469355583,-0.062962845,0.046665676,0.7,-0.036885217,,,0.0,,-0.013585253618657589,0.041670167205183274,0.7192982456140351,-0.08626280818134546,-0.033878714,0.033254888,0.9,-0.06596935
17945,1732,101-250,2.249805212020874,1,0.043168969452381134,False,False,5.0,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,2,-0.0065073552541434765,True,False,,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,3,0.03157372772693634,False,False,8.0,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,5,0.0736314058303833,False,False,,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,7,0.1704508364200592,False,False,61.0,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,10,0.10474150627851486,False,False,,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,14,0.11813783645629883,False,False,68.0,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,21,0.14746509492397308,False,False,,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17945,1732,101-250,2.249805212020874,30,0.15434890985488892,False,False,89.0,-0.0005297376774251461,0.08127297379260037,0.56,-0.2455120966769755,-0.0057735834,0.097261935,0.6,-0.24026825,,,0.0,,0.15327216684818268,,1.0,-0.3993140012025833,-0.00022836262,0.058699608,0.5,-0.24581347
17955,1732,251-500,2.8113980293273926,1,0.029379641637206078,False,False,7.0,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,2,0.013409188948571682,False,False,,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,3,0.03696075826883316,False,False,15.0,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,5,0.039877962321043015,False,False,,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,7,0.004372584633529186,False,False,15.0,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,10,-0.14812493324279785,True,False,,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,14,-0.3660217821598053,True,False,-15.0,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,21,-0.2491736263036728,True,False,,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
17955,1732,251-500,2.8113980293273926,30,-0.574602484703064,True,False,3.0,0.004657141398638487,0.06766477059004809,0.6,-0.12607377720996737,0.037959665,0.08862353,0.7,-0.1593763,,,0.0,,0.02464334759861231,0.030890877575918987,0.875,-0.1460599834099412,0.012168011,0.01693926,1.0,-0.13358465
18110,1750,251-500,2.177993059158325,1,0.029222384095191956,False,False,13.0,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,2,0.0466659814119339,False,False,,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,3,-0.02735760807991028,True,False,-9.0,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,5,0.07124333083629608,False,False,,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,7,0.10504414886236191,False,False,29.0,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,10,-0.07813887298107147,True,False,,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,14,-0.039868615567684174,True,False,-31.0,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,21,-0.08799019455909729,True,False,,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18110,1750,251-500,2.177993059158325,30,-0.06059137359261513,True,False,-37.0,-0.002839404041878879,0.03448739320169817,0.58,-0.19964275986421853,-0.009764325,0.031406555,0.7,-0.19271784,,,0.0,,-0.0031029791571199894,0.057598994928283076,0.6666666666666666,-0.19937918474897742,-0.00944943,0.103320755,0.7,-0.19303274
18112,1750,251-500,3.015878200531006,1,0.049182429909706116,False,False,12.0,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,2,0.03639362379908562,False,False,,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,3,0.038825299590826035,False,False,20.0,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,5,-0.16084104776382446,True,False,,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,7,-0.12341608852148056,True,False,-46.0,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,10,-0.08363974839448929,True,False,,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,14,-0.11258260905742645,True,False,-51.0,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,21,0.11170852184295654,False,False,,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18112,1750,251-500,3.015878200531006,30,-0.16114486753940582,True,False,-50.0,-0.011630323715507984,0.03876456816917226,0.75,-0.30529874842613935,-0.0072793593,0.03346093,0.8,-0.3096497,,,0.0,,-0.030498431297019124,0.03334045779735582,1.0,-0.2864306408446282,-0.020723643,0.052952617,0.7,-0.29620543
18511,1759,101-250,5.178248405456543,1,0.09943808615207672,False,True,17.0,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,2,0.18130584061145782,False,True,,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,3,0.165035218000412,False,True,103.0,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,5,0.22216391563415527,False,True,,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,7,0.24328042566776276,False,True,43.0,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,10,0.24402448534965515,False,True,,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,14,0.2676730155944824,False,False,129.0,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,21,0.18475235998630524,False,False,,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18511,1759,101-250,5.178248405456543,30,0.07861723005771637,False,False,30.0,-0.026238312013447285,0.03646342568110134,0.76,-0.36939434241503477,0.0,0.039440803,0.2,-0.39563265,,,0.0,,-0.016009517014026642,0.02944578844925236,1.0,-0.3796231374144554,-0.008492345,0.108774774,0.6,-0.3871403
18604,1762,251-500,3.355870485305786,1,-0.10423547774553299,True,False,-16.0,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,2,-0.09975060820579529,True,False,,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,3,-0.09988279640674591,True,False,-14.0,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,5,-0.12445463240146637,True,False,,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,7,-0.23397178947925568,True,False,-19.0,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,10,-0.33509361743927,True,False,,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,14,-0.47978904843330383,True,False,-45.0,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,21,-0.5645423531532288,True,False,,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18604,1762,251-500,3.355870485305786,30,-0.5086076855659485,True,False,-24.0,0.02241651900112629,0.0921546049559552,0.74,-0.15803487785160542,0.008441497,0.041152783,0.7,-0.14405985,,,0.0,,-0.014224909245967865,0.015757205185200036,0.625,-0.12139344960451126,0.017278744,0.05028528,0.8,-0.1528971
18714,1765,26-100,2.0399062633514404,1,0.019526517018675804,False,False,0.0,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,2,0.03860625997185707,False,False,,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,3,0.062130432575941086,False,False,0.0,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,5,0.12849870324134827,False,True,,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,7,0.07596613466739655,False,False,0.0,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,10,0.15972751379013062,False,True,,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,14,0.19572682678699493,False,True,-3.0,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,21,0.4922105371952057,False,True,,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18714,1765,26-100,2.0399062633514404,30,0.47913822531700134,False,True,-3.0,-0.031039034947752953,0.039588849411057773,0.865979381443299,-0.061339402571320534,0.020307077,0.047551706,0.8,-0.11268552,,,0.0,,-0.017983242869377136,0.04719686032376257,0.5454545454545454,-0.07439519464969635,-0.03639701,0.030362815,0.9,-0.055981427
18738,1765,26-100,2.2586841583251953,1,0.00021143467165529728,False,False,0.0,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,2,0.010179310105741024,False,False,,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,3,0.03505915403366089,False,False,0.0,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,5,0.1372942179441452,False,True,,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,7,0.18090474605560303,False,True,1.0,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,10,0.09351970255374908,False,False,,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,14,0.10284414142370224,False,False,6.0,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,21,0.08818765729665756,False,False,,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18738,1765,26-100,2.2586841583251953,30,0.03995655104517937,False,False,2.0,-0.02021152712404728,0.026110712997586286,0.7752808988764045,-0.05876409076154232,0.0012187811,0.03932156,0.6,-0.0801944,,,0.0,,0.04566148668527603,,1.0,-0.12463710457086563,-0.02157412,0.016043196,0.9,-0.0574015
18787,1765,26-100,2.2638063430786133,1,-0.050025131553411484,True,False,1.0,-0.03982580825686455,0.03801419766952374,0.91,-0.08758514001965523,-0.012744347,0.06349059,0.5,-0.1146666,,,0.0,,-0.0024484549649059772,,1.0,-0.1249624933116138,-0.029340912,0.043411184,0.8,-0.09807004
18787,1765,26-100,2.2638063430786133,2,0.07809354364871979,False,False,,-0.03982580825686455,0.03801419766952374,0.91,-0.08758514001965523,-0.012744347,0.06349059,0.5,-0.1146666,,,0.0,,-0.0024484549649059772,,1.0,-0.1249624933116138,-0.029340912,0.043411184,0.8,-0.09807004
18787,1765,26-100,2.2638063430786133,3,0.07709337025880814,False,False,5.0,-0.03982580825686455,0.03801419766952374,0.91,-0.08758514001965523,-0.012744347,0.06349059,0.5,-0.1146666,,,0.0,,-0.0024484549649059772,,1.0,-0.1249624933116138,-0.029340912,0.043411184,0.8,-0.09807004
