entry_time,direction,weight_GA,weight_GN,weight_AN,mid_GA,mid_GN,mid_AN,raw_GA,raw_GN,raw_AN,round_GA,round_GN,round_AN,max_currency_residual_pct,max_weight_error_pct,passed_gate_k,reject_reason
2025-10-10 14:30:00,SHORT,1.036297,0.982798,0.980905,1.91056,2.29787,1.20273,0.064039,0.06057,0.115499,0.06,0.06,0.12,1.538,5.1723,True,
2025-10-17 10:10:00,SHORT,1.040152,0.979359,0.980489,1.91056,2.29787,1.20273,0.064277,0.060358,0.11545,0.06,0.06,0.12,1.538,5.5082,True,
2025-10-21 12:30:00,SHORT,1.038096,0.981237,0.980668,1.91056,2.29787,1.20273,0.06415,0.060473,0.115471,0.06,0.06,0.12,1.538,5.3211,True,
2025-10-24 10:00:00,SHORT,1.039513,0.980048,0.980439,1.91056,2.29787,1.20273,0.064237,0.0604,0.115444,0.06,0.06,0.12,1.538,5.4502,True,
2025-10-27 08:00:00,SHORT,1.036365,0.981342,0.982293,1.91056,2.29787,1.20273,0.064043,0.06048,0.115662,0.06,0.06,0.12,1.538,5.163,True,
2025-10-28 14:55:00,SHORT,1.035657,0.981656,0.982687,1.91056,2.29787,1.20273,0.063999,0.060499,0.115709,0.06,0.06,0.12,1.538,5.0982,True,
2025-10-30 11:40:00,SHORT,1.034067,0.98265,0.983283,1.91056,2.29787,1.20273,0.063901,0.060561,0.115779,0.06,0.06,0.12,1.538,4.9522,True,
2025-11-14 13:50:00,SHORT,1.028718,0.984924,0.986358,1.91056,2.29787,1.20273,0.06357,0.060701,0.116141,0.06,0.06,0.12,1.538,4.5909,True,
2025-11-18 09:15:00,SHORT,1.030148,0.984573,0.985279,1.91056,2.29787,1.20273,0.063659,0.060679,0.116014,0.06,0.06,0.12,1.538,4.7054,True,
2025-11-24 08:30:00,SHORT,1.027409,0.986779,0.985812,1.91056,2.29787,1.20273,0.063489,0.060815,0.116076,0.06,0.06,0.12,1.538,4.6488,True,
2025-12-02 12:05:00,SHORT,1.031311,0.984515,0.984174,1.91056,2.29787,1.20273,0.063731,0.060676,0.115884,0.06,0.06,0.12,1.538,4.8229,True,
2025-12-05 09:20:00,SHORT,1.029408,0.984979,0.985613,1.91056,2.29787,1.20273,0.063613,0.060704,0.116053,0.06,0.06,0.12,1.538,4.6699,True,
2025-12-12 13:00:00,SHORT,1.030313,0.985043,0.984644,1.91056,2.29787,1.20273,0.063669,0.060708,0.115939,0.06,0.06,0.12,1.538,4.773,True,
2025-12-19 15:05:00,SHORT,1.028657,0.986029,0.985315,1.91056,2.29787,1.20273,0.063567,0.060769,0.116018,0.06,0.06,0.12,1.538,4.7016,True,
2026-01-06 12:35:00,SHORT,1.021143,0.988923,0.989934,1.91056,2.29787,1.20273,0.063102,0.060947,0.116562,0.06,0.06,0.12,1.538,4.2131,True,
2026-01-09 13:35:00,SHORT,1.018759,0.990751,0.99049,1.91056,2.29787,1.20273,0.062955,0.06106,0.116627,0.06,0.06,0.12,1.538,4.1545,True,
2026-01-29 08:05:00,SHORT,1.020785,0.990062,0.989153,1.91056,2.29787,1.20273,0.06308,0.061017,0.11647,0.06,0.06,0.12,1.538,4.2954,True,
2026-02-09 10:50:00,SHORT,1.016788,0.991886,0.991326,1.91056,2.29787,1.20273,0.062833,0.06113,0.116726,0.06,0.06,0.12,1.538,4.0667,True,
2026-02-17 12:55:00,SHORT,1.016861,0.991161,0.991978,1.91056,2.29787,1.20273,0.062838,0.061085,0.116803,0.06,0.06,0.12,1.538,3.9983,True,
2026-02-24 08:00:00,SHORT,1.008638,0.995979,0.995383,1.91056,2.29787,1.20273,0.062329,0.061382,0.117203,0.06,0.06,0.12,1.538,3.6426,True,
2026-03-03 08:40:00,SHORT,1.002901,0.998911,0.998188,1.91056,2.29787,1.20273,0.061975,0.061563,0.117534,0.06,0.06,0.12,1.538,3.3513,True,
2026-03-06 11:10:00,SHORT,1.004546,0.998004,0.99745,1.91056,2.29787,1.20273,0.062077,0.061507,0.117447,0.06,0.06,0.12,1.538,3.4277,True,
2026-03-13 08:35:00,SHORT,0.993944,1.003407,1.002649,1.91056,2.29787,1.20273,0.061421,0.06184,0.118059,0.06,0.06,0.12,1.538,2.8914,True,
2026-03-18 11:00:00,SHORT,0.992304,1.004106,1.00359,1.91056,2.29787,1.20273,0.06132,0.061883,0.11817,0.06,0.06,0.12,1.538,2.795,True,
2026-03-23 10:05:00,SHORT,0.999,1.000144,1.000856,1.91056,2.29787,1.20273,0.061734,0.061639,0.117848,0.06,0.06,0.12,1.538,3.0758,True,
2026-03-23 10:15:00,SHORT,0.998678,1.000132,1.00119,1.91056,2.29787,1.20273,0.061714,0.061638,0.117887,0.06,0.06,0.12,1.538,3.0414,True,
2026-03-23 14:05:00,SHORT,0.999265,1.000875,0.99986,1.91056,2.29787,1.20273,0.06175,0.061684,0.117731,0.06,0.06,0.12,1.538,3.1785,True,
2026-03-26 10:50:00,SHORT,1.000539,1.000163,0.999297,1.91056,2.29787,1.20273,0.061829,0.06164,0.117664,0.06,0.06,0.12,1.538,3.2366,True,
2026-04-02 13:35:00,SHORT,0.997229,1.00102,1.001751,1.91056,2.29787,1.20273,0.061624,0.061693,0.117953,0.06,0.06,0.12,1.538,2.9837,True,
2026-04-03 10:35:00,SHORT,0.99428,1.003023,1.002698,1.91056,2.29787,1.20273,0.061442,0.061816,0.118065,0.06,0.06,0.12,1.538,2.8865,True,
2026-04-14 10:10:00,SHORT,0.996323,1.001392,1.002285,1.91056,2.29787,1.20273,0.061568,0.061716,0.118016,0.06,0.06,0.12,1.538,2.9289,True,
2026-04-16 15:30:00,SHORT,0.990406,1.00503,1.004564,1.91056,2.29787,1.20273,0.061203,0.06194,0.118284,0.06,0.06,0.12,1.538,2.6953,True,
2026-04-17 13:45:00,SHORT,0.98985,1.005348,1.004802,1.91056,2.29787,1.20273,0.061168,0.061959,0.118312,0.06,0.06,0.12,1.538,2.671,True,
2026-04-24 11:00:00,SHORT,0.990256,1.005212,1.004532,1.91056,2.29787,1.20273,0.061194,0.061951,0.118281,0.06,0.06,0.12,1.538,2.6986,True,
2026-04-30 11:25:00,SHORT,0.989405,1.005842,1.004753,1.91056,2.29787,1.20273,0.061141,0.06199,0.118307,0.06,0.06,0.12,1.538,2.676,True,
2026-05-07 09:35:00,SHORT,0.991394,1.004626,1.00398,1.91056,2.29787,1.20273,0.061264,0.061915,0.118216,0.06,0.06,0.12,1.538,2.7551,True,
