cycle_id,wall_clock_utc,leg,bid,ask,spread_points,quote_age_ms
23,2026-08-16 22:41:25.839272+00:00,GBPNZD,2.29805,2.29822,17.0,0
23,2026-08-16 22:41:25.839272+00:00,AUDNZD,1.20276,1.20286,10.0,1000
24,2026-08-16 22:41:37.841536+00:00,GBPAUD,1.91059,1.91066,7.0,0
24,2026-08-16 22:41:37.841536+00:00,GBPNZD,2.29801,2.29815,14.0,0
24,2026-08-16 22:41:37.841536+00:00,AUDNZD,1.20275,1.20284,9.0,5000
25,2026-08-16 22:41:49.843522+00:00,GBPAUD,1.91059,1.91069,10.0,0
25,2026-08-16 22:41:49.843522+00:00,GBPNZD,2.29802,2.29815,13.0,2000
25,2026-08-16 22:41:49.843522+00:00,AUDNZD,1.20274,1.20284,10.0,0
26,2026-08-16 22:42:01.845617+00:00,GBPAUD,1.91059,1.91072,13.0,0
26,2026-08-16 22:42:01.845617+00:00,GBPNZD,2.29806,2.29822,16.0,0
26,2026-08-16 22:42:01.845617+00:00,AUDNZD,1.20276,1.20286,10.0,8000
27,2026-08-16 22:42:13.847893+00:00,GBPAUD,1.91056,1.91068,12.0,0
27,2026-08-16 22:42:13.847893+00:00,GBPNZD,2.29802,2.29821,19.0,1000
27,2026-08-16 22:42:13.847893+00:00,AUDNZD,1.20277,1.20286,9.0,0
28,2026-08-16 22:42:25.849992+00:00,GBPAUD,1.91057,1.91063,6.0,0
28,2026-08-16 22:42:25.849992+00:00,GBPNZD,2.29806,2.29819,13.0,0
28,2026-08-16 22:42:25.849992+00:00,AUDNZD,1.20279,1.20287,8.0,6000
29,2026-08-16 22:42:37.851680+00:00,GBPAUD,1.91058,1.91065,7.0,0
29,2026-08-16 22:42:37.851680+00:00,GBPNZD,2.29807,2.29821,14.0,0
29,2026-08-16 22:42:37.851680+00:00,AUDNZD,1.20279,1.20287,8.0,16000
30,2026-08-16 22:42:49.853260+00:00,GBPAUD,1.91058,1.91065,7.0,0
30,2026-08-16 22:42:49.853260+00:00,GBPNZD,2.29803,2.29817,14.0,0
30,2026-08-16 22:42:49.853260+00:00,AUDNZD,1.20277,1.20285,8.0,3000
31,2026-08-16 22:43:01.855500+00:00,GBPAUD,1.91054,1.91065,11.0,0
31,2026-08-16 22:43:01.855500+00:00,GBPNZD,2.29798,2.29817,19.0,0
31,2026-08-16 22:43:01.855500+00:00,AUDNZD,1.20277,1.20285,8.0,10000
32,2026-08-16 22:43:13.857203+00:00,GBPAUD,1.91059,1.91065,6.0,0
32,2026-08-16 22:43:13.857203+00:00,GBPNZD,2.29806,2.29817,11.0,0
32,2026-08-16 22:43:13.857203+00:00,AUDNZD,1.20277,1.20286,9.0,0
33,2026-08-16 22:43:25.858941+00:00,GBPAUD,1.91053,1.91063,10.0,0
33,2026-08-16 22:43:25.858941+00:00,GBPNZD,2.29802,2.29816,14.0,0
33,2026-08-16 22:43:25.858941+00:00,AUDNZD,1.20277,1.20287,10.0,1000
34,2026-08-16 22:43:37.860474+00:00,GBPAUD,1.91052,1.91066,14.0,0
34,2026-08-16 22:43:37.860474+00:00,GBPNZD,2.298,2.29819,19.0,0
34,2026-08-16 22:43:37.860474+00:00,AUDNZD,1.20277,1.20287,10.0,11000
35,2026-08-16 22:43:49.862346+00:00,GBPAUD,1.91058,1.91065,7.0,0
35,2026-08-16 22:43:49.862346+00:00,GBPNZD,2.29804,2.29817,13.0,0
35,2026-08-16 22:43:49.862346+00:00,AUDNZD,1.20277,1.20286,9.0,6000
36,2026-08-16 22:44:01.864336+00:00,GBPAUD,1.91055,1.91069,14.0,0
36,2026-08-16 22:44:01.864336+00:00,GBPNZD,2.298,2.29819,19.0,0
36,2026-08-16 22:44:01.864336+00:00,AUDNZD,1.20276,1.20286,10.0,6000
37,2026-08-16 22:44:13.866577+00:00,GBPAUD,1.91058,1.91066,8.0,0
37,2026-08-16 22:44:13.866577+00:00,GBPNZD,2.29804,2.29816,12.0,0
37,2026-08-16 22:44:13.866577+00:00,AUDNZD,1.20276,1.20286,10.0,11000
38,2026-08-16 22:44:25.868413+00:00,GBPAUD,1.91054,1.91063,9.0,0
38,2026-08-16 22:44:25.868413+00:00,GBPNZD,2.29806,2.2982,14.0,0
38,2026-08-16 22:44:25.868413+00:00,AUDNZD,1.2028,1.20289,9.0,0
39,2026-08-16 22:44:37.870227+00:00,GBPAUD,1.91055,1.91065,10.0,0
39,2026-08-16 22:44:37.870227+00:00,GBPNZD,2.29808,2.29821,13.0,0
39,2026-08-16 22:44:37.870227+00:00,AUDNZD,1.2028,1.20289,9.0,4000
40,2026-08-16 22:44:49.872162+00:00,GBPAUD,1.91055,1.91063,8.0,0
40,2026-08-16 22:44:49.872162+00:00,GBPNZD,2.29808,2.29819,11.0,0
40,2026-08-16 22:44:49.872162+00:00,AUDNZD,1.2028,1.20289,9.0,6000
1,2026-08-16 22:44:56.942514+00:00,GBPAUD,1.91055,1.91063,8.0,0
1,2026-08-16 22:44:56.942514+00:00,GBPNZD,2.29808,2.29819,11.0,0
1,2026-08-16 22:44:56.942514+00:00,AUDNZD,1.2028,1.20289,9.0,6000
2,2026-08-16 22:45:08.958877+00:00,GBPAUD,1.91054,1.91063,9.0,0
2,2026-08-16 22:45:08.958877+00:00,GBPNZD,2.29806,2.2982,14.0,0
2,2026-08-16 22:45:08.958877+00:00,AUDNZD,1.20279,1.20289,10.0,6000
3,2026-08-16 22:45:20.965440+00:00,GBPAUD,1.91057,1.9107,13.0,0
3,2026-08-16 22:45:20.965440+00:00,GBPNZD,2.29809,2.29828,19.0,0
3,2026-08-16 22:45:20.965440+00:00,AUDNZD,1.20279,1.20289,10.0,0
4,2026-08-16 22:45:32.967440+00:00,GBPAUD,1.91057,1.91068,11.0,0
4,2026-08-16 22:45:32.967440+00:00,GBPNZD,2.29809,2.29825,16.0,0
4,2026-08-16 22:45:32.967440+00:00,AUDNZD,1.20279,1.20289,10.0,3000
5,2026-08-16 22:45:44.969337+00:00,GBPAUD,1.91058,1.91068,10.0,0
5,2026-08-16 22:45:44.969337+00:00,GBPNZD,2.2981,2.29824,14.0,0
5,2026-08-16 22:45:44.969337+00:00,AUDNZD,1.20279,1.20289,10.0,9000
6,2026-08-16 22:45:56.971347+00:00,GBPAUD,1.91059,1.91069,10.0,0
6,2026-08-16 22:45:56.971347+00:00,GBPNZD,2.29809,2.29823,14.0,0
6,2026-08-16 22:45:56.971347+00:00,AUDNZD,1.20277,1.20287,10.0,1000
7,2026-08-16 22:46:08.973260+00:00,GBPAUD,1.91057,1.91069,12.0,0
7,2026-08-16 22:46:08.973260+00:00,GBPNZD,2.29809,2.29826,17.0,0
7,2026-08-16 22:46:08.973260+00:00,AUDNZD,1.20279,1.20289,10.0,4000
8,2026-08-16 22:46:20.975464+00:00,GBPAUD,1.91058,1.9107,12.0,0
8,2026-08-16 22:46:20.975464+00:00,GBPNZD,2.29811,2.29828,17.0,0
8,2026-08-16 22:46:20.975464+00:00,AUDNZD,1.2028,1.20289,9.0,0
9,2026-08-16 22:46:32.977132+00:00,GBPAUD,1.91059,1.91069,10.0,0
9,2026-08-16 22:46:32.977132+00:00,GBPNZD,2.29813,2.29826,13.0,0
9,2026-08-16 22:46:32.977132+00:00,AUDNZD,1.2028,1.20289,9.0,7000
10,2026-08-16 22:46:44.979134+00:00,GBPAUD,1.91062,1.91077,15.0,0
10,2026-08-16 22:46:44.979134+00:00,GBPNZD,2.29818,2.29835,17.0,0
10,2026-08-16 22:46:44.979134+00:00,AUDNZD,1.20279,1.2029,11.0,8000
11,2026-08-16 22:46:56.981249+00:00,GBPAUD,1.91063,1.91076,13.0,0
11,2026-08-16 22:46:56.981249+00:00,GBPNZD,2.29819,2.29833,14.0,0
11,2026-08-16 22:46:56.981249+00:00,AUDNZD,1.20279,1.2029,11.0,19000
12,2026-08-16 22:47:08.983005+00:00,GBPAUD,1.91063,1.91076,13.0,0
12,2026-08-16 22:47:08.983005+00:00,GBPNZD,2.29823,2.29837,14.0,0
12,2026-08-16 22:47:08.983005+00:00,AUDNZD,1.20281,1.20292,11.0,0
13,2026-08-16 22:47:20.985825+00:00,GBPAUD,1.91065,1.91073,8.0,0
13,2026-08-16 22:47:20.985825+00:00,GBPNZD,2.29825,2.29837,12.0,7000
13,2026-08-16 22:47:20.985825+00:00,AUDNZD,1.20283,1.20292,9.0,0
14,2026-08-16 22:47:32.987566+00:00,GBPAUD,1.91072,1.91085,13.0,0
14,2026-08-16 22:47:32.987566+00:00,GBPNZD,2.29825,2.29838,13.0,2000
14,2026-08-16 22:47:32.987566+00:00,AUDNZD,1.20276,1.20287,11.0,0
15,2026-08-16 22:47:44.989508+00:00,GBPAUD,1.91073,1.91084,11.0,0
15,2026-08-16 22:47:44.989508+00:00,GBPNZD,2.29821,2.29833,12.0,1000
15,2026-08-16 22:47:44.989508+00:00,AUDNZD,1.20275,1.20287,12.0,0
16,2026-08-16 22:47:56.991686+00:00,GBPAUD,1.91076,1.91089,13.0,0
16,2026-08-16 22:47:56.991686+00:00,GBPNZD,2.29819,2.29833,14.0,6000
16,2026-08-16 22:47:56.991686+00:00,AUDNZD,1.2027,1.20282,12.0,0
17,2026-08-16 22:48:08.993978+00:00,GBPAUD,1.91056,1.91073,17.0,0
17,2026-08-16 22:48:08.993978+00:00,GBPNZD,2.29814,2.29833,19.0,0
17,2026-08-16 22:48:08.993978+00:00,AUDNZD,1.20281,1.20292,11.0,0
18,2026-08-16 22:48:20.996225+00:00,GBPAUD,1.91055,1.91072,17.0,0
18,2026-08-16 22:48:20.996225+00:00,GBPNZD,2.29812,2.29831,19.0,0
18,2026-08-16 22:48:20.996225+00:00,AUDNZD,1.2028,1.20292,12.0,0
19,2026-08-16 22:48:32.997650+00:00,GBPAUD,1.91058,1.9107,12.0,0
19,2026-08-16 22:48:32.997650+00:00,GBPNZD,2.29816,2.29829,13.0,0
19,2026-08-16 22:48:32.997650+00:00,AUDNZD,1.2028,1.20292,12.0,0
20,2026-08-16 22:48:44.999981+00:00,GBPAUD,1.91053,1.91068,15.0,0
20,2026-08-16 22:48:44.999981+00:00,GBPNZD,2.29819,2.29836,17.0,0
20,2026-08-16 22:48:44.999981+00:00,AUDNZD,1.20285,1.20297,12.0,0
21,2026-08-16 22:48:57.002909+00:00,GBPAUD,1.91058,1.91069,11.0,0
21,2026-08-16 22:48:57.002909+00:00,GBPNZD,2.29822,2.29834,12.0,0
21,2026-08-16 22:48:57.002909+00:00,AUDNZD,1.20284,1.20295,11.0,2000
22,2026-08-16 22:49:09.005439+00:00,GBPAUD,1.91054,1.91066,12.0,0
22,2026-08-16 22:49:09.005439+00:00,GBPNZD,2.29821,2.29834,13.0,0
22,2026-08-16 22:49:09.005439+00:00,AUDNZD,1.20285,1.20297,12.0,4000
23,2026-08-16 22:49:21.008018+00:00,GBPAUD,1.91057,1.91068,11.0,0
23,2026-08-16 22:49:21.008018+00:00,GBPNZD,2.29824,2.29836,12.0,0
23,2026-08-16 22:49:21.008018+00:00,AUDNZD,1.20285,1.20297,12.0,18000
24,2026-08-16 22:49:33.009782+00:00,GBPAUD,1.91057,1.91068,11.0,0
24,2026-08-16 22:49:33.009782+00:00,GBPNZD,2.29824,2.29836,12.0,0
24,2026-08-16 22:49:33.009782+00:00,AUDNZD,1.20285,1.20297,12.0,28000
25,2026-08-16 22:49:45.011591+00:00,GBPAUD,1.91057,1.91068,11.0,0
25,2026-08-16 22:49:45.011591+00:00,GBPNZD,2.29824,2.29836,12.0,0
25,2026-08-16 22:49:45.011591+00:00,AUDNZD,1.20285,1.20297,12.0,39000
26,2026-08-16 22:49:57.014435+00:00,GBPAUD,1.91059,1.91071,12.0,0
26,2026-08-16 22:49:57.014435+00:00,GBPNZD,2.29824,2.29839,15.0,1000
26,2026-08-16 22:49:57.014435+00:00,AUDNZD,1.20285,1.20295,10.0,0
27,2026-08-16 22:50:09.016189+00:00,GBPAUD,1.91059,1.91069,10.0,0
27,2026-08-16 22:50:09.016189+00:00,GBPNZD,2.29824,2.29837,13.0,6000
27,2026-08-16 22:50:09.016189+00:00,AUDNZD,1.20285,1.20295,10.0,0
28,2026-08-16 22:50:21.024781+00:00,GBPAUD,1.91059,1.91071,12.0,0
28,2026-08-16 22:50:21.024781+00:00,GBPNZD,2.29828,2.29843,15.0,0
28,2026-08-16 22:50:21.024781+00:00,AUDNZD,1.20287,1.20297,10.0,1000
29,2026-08-16 22:50:33.026617+00:00,GBPAUD,1.91054,1.91065,11.0,0
29,2026-08-16 22:50:33.026617+00:00,GBPNZD,2.29824,2.29839,15.0,0
29,2026-08-16 22:50:33.026617+00:00,AUDNZD,1.20289,1.20299,10.0,0
30,2026-08-16 22:50:45.028785+00:00,GBPAUD,1.91054,1.91065,11.0,0
30,2026-08-16 22:50:45.028785+00:00,GBPNZD,2.29828,2.29843,15.0,0
30,2026-08-16 22:50:45.028785+00:00,AUDNZD,1.20291,1.20301,10.0,0
31,2026-08-16 22:50:57.030842+00:00,GBPAUD,1.91051,1.91064,13.0,0
31,2026-08-16 22:50:57.030842+00:00,GBPNZD,2.29843,2.29861,18.0,3000
31,2026-08-16 22:50:57.030842+00:00,AUDNZD,1.20301,1.20311,10.0,0
32,2026-08-16 22:51:09.032999+00:00,GBPAUD,1.91047,1.9106,13.0,0
32,2026-08-16 22:51:09.032999+00:00,GBPNZD,2.29845,2.29862,17.0,0
32,2026-08-16 22:51:09.032999+00:00,AUDNZD,1.20304,1.20314,10.0,0
33,2026-08-16 22:51:21.034703+00:00,GBPAUD,1.91046,1.91057,11.0,0
33,2026-08-16 22:51:21.034703+00:00,GBPNZD,2.29843,2.29859,16.0,0
33,2026-08-16 22:51:21.034703+00:00,AUDNZD,1.20304,1.20314,10.0,9000
34,2026-08-16 22:51:33.036563+00:00,GBPAUD,1.91047,1.91057,10.0,0
34,2026-08-16 22:51:33.036563+00:00,GBPNZD,2.29845,2.29859,14.0,0
34,2026-08-16 22:51:33.036563+00:00,AUDNZD,1.20304,1.20314,10.0,0
35,2026-08-16 22:51:45.038279+00:00,GBPAUD,1.9105,1.91057,7.0,0
35,2026-08-16 22:51:45.038279+00:00,GBPNZD,2.29848,2.29863,15.0,0
35,2026-08-16 22:51:45.038279+00:00,AUDNZD,1.20306,1.20314,8.0,0
36,2026-08-16 22:51:57.039948+00:00,GBPAUD,1.9105,1.91057,7.0,0
36,2026-08-16 22:51:57.039948+00:00,GBPNZD,2.29848,2.29863,15.0,0
36,2026-08-16 22:51:57.039948+00:00,AUDNZD,1.20306,1.20314,8.0,0
37,2026-08-16 22:52:09.041689+00:00,GBPAUD,1.91049,1.91058,9.0,0
37,2026-08-16 22:52:09.041689+00:00,GBPNZD,2.29843,2.29861,18.0,0
37,2026-08-16 22:52:09.041689+00:00,AUDNZD,1.20304,1.20312,8.0,0
38,2026-08-16 22:52:21.045026+00:00,GBPAUD,1.9105,1.91058,8.0,0
38,2026-08-16 22:52:21.045026+00:00,GBPNZD,2.29845,2.29861,16.0,0
38,2026-08-16 22:52:21.045026+00:00,AUDNZD,1.20304,1.20312,8.0,7000
39,2026-08-16 22:52:33.047101+00:00,GBPAUD,1.9105,1.91057,7.0,0
39,2026-08-16 22:52:33.047101+00:00,GBPNZD,2.29849,2.29863,14.0,0
39,2026-08-16 22:52:33.047101+00:00,AUDNZD,1.20306,1.20314,8.0,0
40,2026-08-16 22:52:45.049766+00:00,GBPAUD,1.91049,1.91058,9.0,0
40,2026-08-16 22:52:45.049766+00:00,GBPNZD,2.29847,2.29864,17.0,0
40,2026-08-16 22:52:45.049766+00:00,AUDNZD,1.20306,1.20314,8.0,7000
1,2026-08-16 22:52:52.407275+00:00,GBPAUD,1.91049,1.91057,8.0,0
1,2026-08-16 22:52:52.407275+00:00,GBPNZD,2.29847,2.29863,16.0,0
1,2026-08-16 22:52:52.407275+00:00,AUDNZD,1.20306,1.20314,8.0,14000
2,2026-08-16 22:53:04.411421+00:00,GBPAUD,1.91049,1.9106,11.0,0
2,2026-08-16 22:53:04.411421+00:00,GBPNZD,2.29847,2.29866,19.0,0
2,2026-08-16 22:53:04.411421+00:00,AUDNZD,1.20306,1.20314,8.0,2000
3,2026-08-16 22:53:16.413389+00:00,GBPAUD,1.91047,1.91058,11.0,0
3,2026-08-16 22:53:16.413389+00:00,GBPNZD,2.29849,2.29864,15.0,0
3,2026-08-16 22:53:16.413389+00:00,AUDNZD,1.20306,1.20316,10.0,5000
4,2026-08-16 22:53:28.415839+00:00,GBPAUD,1.91047,1.91058,11.0,0
4,2026-08-16 22:53:28.415839+00:00,GBPNZD,2.29853,2.29872,19.0,0
4,2026-08-16 22:53:28.415839+00:00,AUDNZD,1.2031,1.20318,8.0,0
5,2026-08-16 22:53:40.417850+00:00,GBPAUD,1.91049,1.9106,11.0,0
5,2026-08-16 22:53:40.417850+00:00,GBPNZD,2.29855,2.29874,19.0,0
5,2026-08-16 22:53:40.417850+00:00,AUDNZD,1.2031,1.20318,8.0,0
6,2026-08-16 22:53:52.419768+00:00,GBPAUD,1.9105,1.91057,7.0,0
6,2026-08-16 22:53:52.419768+00:00,GBPNZD,2.29853,2.29866,13.0,0
6,2026-08-16 22:53:52.419768+00:00,AUDNZD,1.20308,1.20316,8.0,0
7,2026-08-16 22:54:04.421417+00:00,GBPAUD,1.91044,1.9106,16.0,0
7,2026-08-16 22:54:04.421417+00:00,GBPNZD,2.29819,2.29837,18.0,0
7,2026-08-16 22:54:04.421417+00:00,AUDNZD,1.20291,1.20302,11.0,1000
8,2026-08-16 22:54:16.424347+00:00,GBPAUD,1.91046,1.9106,14.0,0
8,2026-08-16 22:54:16.424347+00:00,GBPNZD,2.29823,2.29838,15.0,0
8,2026-08-16 22:54:16.424347+00:00,AUDNZD,1.20291,1.20303,12.0,2000
9,2026-08-16 22:54:28.426362+00:00,GBPAUD,1.91052,1.91067,15.0,0
9,2026-08-16 22:54:28.426362+00:00,GBPNZD,2.29836,2.29853,17.0,0
9,2026-08-16 22:54:28.426362+00:00,AUDNZD,1.20294,1.20306,12.0,1000
10,2026-08-16 22:54:40.427961+00:00,GBPAUD,1.91051,1.91068,17.0,0
10,2026-08-16 22:54:40.427961+00:00,GBPNZD,2.29833,2.29851,18.0,0
10,2026-08-16 22:54:40.427961+00:00,AUDNZD,1.20293,1.20305,12.0,0
11,2026-08-16 22:54:52.430100+00:00,GBPAUD,1.91054,1.91069,15.0,0
11,2026-08-16 22:54:52.430100+00:00,GBPNZD,2.29833,2.2985,17.0,0
11,2026-08-16 22:54:52.430100+00:00,AUDNZD,1.20292,1.20304,12.0,2000
12,2026-08-16 22:55:04.431838+00:00,GBPAUD,1.91054,1.91067,13.0,0
12,2026-08-16 22:55:04.431838+00:00,GBPNZD,2.29826,2.29841,15.0,0
12,2026-08-16 22:55:04.431838+00:00,AUDNZD,1.20288,1.203,12.0,2000
13,2026-08-16 22:55:16.436427+00:00,GBPAUD,1.91054,1.91066,12.0,0
13,2026-08-16 22:55:16.436427+00:00,GBPNZD,2.29822,2.29835,13.0,1000
13,2026-08-16 22:55:16.436427+00:00,AUDNZD,1.20286,1.20298,12.0,1000
14,2026-08-16 22:55:28.438584+00:00,GBPAUD,1.91053,1.91068,15.0,0
14,2026-08-16 22:55:28.438584+00:00,GBPNZD,2.2982,2.29836,16.0,0
14,2026-08-16 22:55:28.438584+00:00,AUDNZD,1.20286,1.20297,11.0,1000
15,2026-08-16 22:55:40.440572+00:00,GBPAUD,1.91053,1.91065,12.0,0
15,2026-08-16 22:55:40.440572+00:00,GBPNZD,2.29819,2.29833,14.0,0
15,2026-08-16 22:55:40.440572+00:00,AUDNZD,1.20286,1.20297,11.0,14000
16,2026-08-16 22:55:52.442540+00:00,GBPAUD,1.91053,1.91065,12.0,0
16,2026-08-16 22:55:52.442540+00:00,GBPNZD,2.29819,2.29833,14.0,0
16,2026-08-16 22:55:52.442540+00:00,AUDNZD,1.20286,1.20297,11.0,14000
17,2026-08-16 22:56:04.445374+00:00,GBPAUD,1.91055,1.91069,14.0,0
17,2026-08-16 22:56:04.445374+00:00,GBPNZD,2.29816,2.29831,15.0,1000
17,2026-08-16 22:56:04.445374+00:00,AUDNZD,1.20282,1.20294,12.0,0
18,2026-08-16 22:56:16.447346+00:00,GBPAUD,1.91059,1.91072,13.0,0
18,2026-08-16 22:56:16.447346+00:00,GBPNZD,2.29825,2.29839,14.0,0
18,2026-08-16 22:56:16.447346+00:00,AUDNZD,1.20285,1.20296,11.0,0
19,2026-08-16 22:56:28.449302+00:00,GBPAUD,1.91055,1.91071,16.0,0
19,2026-08-16 22:56:28.449302+00:00,GBPNZD,2.29814,2.29833,19.0,2000
19,2026-08-16 22:56:28.449302+00:00,AUDNZD,1.20281,1.20293,12.0,0
20,2026-08-16 22:56:40.451576+00:00,GBPAUD,1.91057,1.9107,13.0,0
20,2026-08-16 22:56:40.451576+00:00,GBPNZD,2.2981,2.29823,13.0,0
20,2026-08-16 22:56:40.451576+00:00,AUDNZD,1.20277,1.20289,12.0,0
21,2026-08-16 22:56:52.453300+00:00,GBPAUD,1.91055,1.91067,12.0,0
21,2026-08-16 22:56:52.453300+00:00,GBPNZD,2.29813,2.29827,14.0,0
21,2026-08-16 22:56:52.453300+00:00,AUDNZD,1.20281,1.20292,11.0,9000
22,2026-08-16 22:57:04.455891+00:00,GBPAUD,1.91055,1.91071,16.0,0
22,2026-08-16 22:57:04.455891+00:00,GBPNZD,2.29817,2.29836,19.0,0
22,2026-08-16 22:57:04.455891+00:00,AUDNZD,1.20283,1.20294,11.0,2000
23,2026-08-16 22:57:16.457505+00:00,GBPAUD,1.91058,1.91073,15.0,0
23,2026-08-16 22:57:16.457505+00:00,GBPNZD,2.29827,2.29844,17.0,0
23,2026-08-16 22:57:16.457505+00:00,AUDNZD,1.20284,1.20296,12.0,0
24,2026-08-16 22:57:28.459000+00:00,GBPAUD,1.91059,1.91072,13.0,0
24,2026-08-16 22:57:28.459000+00:00,GBPNZD,2.29829,2.29842,13.0,0
24,2026-08-16 22:57:28.459000+00:00,AUDNZD,1.20286,1.20298,12.0,0
25,2026-08-16 22:57:40.460832+00:00,GBPAUD,1.91058,1.91074,16.0,0
25,2026-08-16 22:57:40.460832+00:00,GBPNZD,2.29828,2.29847,19.0,0
25,2026-08-16 22:57:40.460832+00:00,AUDNZD,1.20287,1.20298,11.0,0
26,2026-08-16 22:57:52.462479+00:00,GBPAUD,1.91059,1.91073,14.0,0
26,2026-08-16 22:57:52.462479+00:00,GBPNZD,2.29826,2.29841,15.0,0
26,2026-08-16 22:57:52.462479+00:00,AUDNZD,1.20285,1.20296,11.0,5000
27,2026-08-16 22:58:04.463829+00:00,GBPAUD,1.91057,1.91073,16.0,0
27,2026-08-16 22:58:04.463829+00:00,GBPNZD,2.29813,2.29832,19.0,0
27,2026-08-16 22:58:04.463829+00:00,AUDNZD,1.2028,1.20291,11.0,0
28,2026-08-16 22:58:16.465843+00:00,GBPAUD,1.91064,1.91078,14.0,0
28,2026-08-16 22:58:16.465843+00:00,GBPNZD,2.29817,2.29833,16.0,0
28,2026-08-16 22:58:16.465843+00:00,AUDNZD,1.20277,1.20289,12.0,1000
29,2026-08-16 22:58:28.467801+00:00,GBPAUD,1.91061,1.91074,13.0,0
29,2026-08-16 22:58:28.467801+00:00,GBPNZD,2.29816,2.2983,14.0,0
29,2026-08-16 22:58:28.467801+00:00,AUDNZD,1.20278,1.2029,12.0,0
30,2026-08-16 22:58:40.470281+00:00,GBPAUD,1.91063,1.91075,12.0,0
30,2026-08-16 22:58:40.470281+00:00,GBPNZD,2.29822,2.29836,14.0,0
30,2026-08-16 22:58:40.470281+00:00,AUDNZD,1.20281,1.20292,11.0,0
31,2026-08-16 22:58:52.472132+00:00,GBPAUD,1.91063,1.91074,11.0,0
31,2026-08-16 22:58:52.472132+00:00,GBPNZD,2.29823,2.29834,11.0,0
31,2026-08-16 22:58:52.472132+00:00,AUDNZD,1.20281,1.20292,11.0,0
32,2026-08-16 22:59:04.473810+00:00,GBPAUD,1.91063,1.91079,16.0,0
32,2026-08-16 22:59:04.473810+00:00,GBPNZD,2.29826,2.29845,19.0,0
32,2026-08-16 22:59:04.473810+00:00,AUDNZD,1.20283,1.20294,11.0,2000
33,2026-08-16 22:59:16.475369+00:00,GBPAUD,1.91065,1.91075,10.0,0
33,2026-08-16 22:59:16.475369+00:00,GBPNZD,2.2983,2.29843,13.0,0
33,2026-08-16 22:59:16.475369+00:00,AUDNZD,1.20285,1.20294,9.0,1000
34,2026-08-16 22:59:28.476954+00:00,GBPAUD,1.91063,1.91072,9.0,0
34,2026-08-16 22:59:28.476954+00:00,GBPNZD,2.29822,2.29836,14.0,0
34,2026-08-16 22:59:28.476954+00:00,AUDNZD,1.20282,1.20292,10.0,0
35,2026-08-16 22:59:40.478440+00:00,GBPAUD,1.91064,1.91074,10.0,0
35,2026-08-16 22:59:40.478440+00:00,GBPNZD,2.29824,2.29838,14.0,0
35,2026-08-16 22:59:40.478440+00:00,AUDNZD,1.20283,1.20292,9.0,1000
36,2026-08-16 22:59:52.479730+00:00,GBPAUD,1.91062,1.9107,8.0,0
36,2026-08-16 22:59:52.479730+00:00,GBPNZD,2.29824,2.29836,12.0,0
36,2026-08-16 22:59:52.479730+00:00,AUDNZD,1.20284,1.20294,10.0,4000
37,2026-08-16 23:00:04.481368+00:00,GBPAUD,1.9106,1.91071,11.0,0
37,2026-08-16 23:00:04.481368+00:00,GBPNZD,2.29819,2.29834,15.0,0
37,2026-08-16 23:00:04.481368+00:00,AUDNZD,1.20282,1.20292,10.0,1000
38,2026-08-16 23:00:16.485490+00:00,GBPAUD,1.91062,1.91075,13.0,0
38,2026-08-16 23:00:16.485490+00:00,GBPNZD,2.29824,2.29842,18.0,1000
38,2026-08-16 23:00:16.485490+00:00,AUDNZD,1.20284,1.20294,10.0,0
39,2026-08-16 23:00:28.487446+00:00,GBPAUD,1.91067,1.91077,10.0,0
39,2026-08-16 23:00:28.487446+00:00,GBPNZD,2.29824,2.29837,13.0,0
39,2026-08-16 23:00:28.487446+00:00,AUDNZD,1.2028,1.2029,10.0,0
40,2026-08-16 23:00:40.489605+00:00,GBPAUD,1.91062,1.91075,13.0,0
40,2026-08-16 23:00:40.489605+00:00,GBPNZD,2.29826,2.29843,17.0,0
40,2026-08-16 23:00:40.489605+00:00,AUDNZD,1.20284,1.20294,10.0,3000
1,2026-08-16 23:00:47.366355+00:00,GBPAUD,1.91063,1.91072,9.0,0
1,2026-08-16 23:00:47.366355+00:00,GBPNZD,2.29826,2.2984,14.0,1000
1,2026-08-16 23:00:47.366355+00:00,AUDNZD,1.20285,1.20294,9.0,0
2,2026-08-16 23:00:59.373304+00:00,GBPAUD,1.91065,1.91074,9.0,0
2,2026-08-16 23:00:59.373304+00:00,GBPNZD,2.29829,2.29842,13.0,0
2,2026-08-16 23:00:59.373304+00:00,AUDNZD,1.20284,1.20294,10.0,0
3,2026-08-16 23:01:11.376337+00:00,GBPAUD,1.9106,1.91067,7.0,0
3,2026-08-16 23:01:11.376337+00:00,GBPNZD,2.29818,2.29832,14.0,2000
3,2026-08-16 23:01:11.376337+00:00,AUDNZD,1.20283,1.20293,10.0,0
4,2026-08-16 23:01:23.378313+00:00,GBPAUD,1.91055,1.91064,9.0,0
4,2026-08-16 23:01:23.378313+00:00,GBPNZD,2.29818,2.29832,14.0,0
4,2026-08-16 23:01:23.378313+00:00,AUDNZD,1.20285,1.20295,10.0,1000
5,2026-08-16 23:01:35.380395+00:00,GBPAUD,1.91056,1.91066,10.0,0
5,2026-08-16 23:01:35.380395+00:00,GBPNZD,2.29816,2.2983,14.0,0
5,2026-08-16 23:01:35.380395+00:00,AUDNZD,1.20284,1.20293,9.0,0
