cycle_id,wall_clock_utc,canonical_bar_open_time,bar_close_time,three_leg_sync,signal_bar_age_sec,bar_gap_status,gbpaud_close,gbpnzd_close,audnzd_close,basis,z,primary_state,primary_decision,control_state,control_decision,bid_ga,ask_ga,bid_gn,ask_gn,bid_an,ask_an,spread_ga,spread_gn,spread_an,quote_age_ms_ga,quote_age_ms_gn,quote_age_ms_an,cross_leg_skew_ms,metadata_hash,ledger_seq,engine_health,reconciliation_state,order_send_guard,shadow_order_would_send,server_offset_s,clock_calibration,note
22,2026-08-16 22:07:51.627576+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.90998,2.29729,2.29742,1.20282,1.2029,12.0,13.0,8.0,0,1000,0,1,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.4,OK,NO_NEW_SIGNAL_BAR
23,2026-08-16 22:08:03.632456+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90987,1.91,2.29735,2.29748,1.20284,1.20292,13.0,13.0,8.0,0,0,0,0,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.4,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:08:15.639661+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90987,1.91001,2.29735,2.29749,1.20284,1.20292,14.0,14.0,8.0,0,0,13000,13,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.4,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:08:27.646358+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.91,2.29721,2.29737,1.20278,1.20286,14.0,16.0,8.0,0,0,3000,3,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.4,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:08:39.651776+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.90998,2.29721,2.29735,1.20278,1.20286,12.0,14.0,8.0,0,0,14000,14,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:08:51.654240+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90984,1.90997,2.29722,2.29737,1.2028,1.20288,13.0,15.0,8.0,0,0,0,0,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
28,2026-08-16 22:09:03.660930+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90975,1.90987,2.29721,2.29735,1.20285,1.20293,12.0,14.0,8.0,0,0,0,0,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:09:15.663418+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90976,1.90987,2.29723,2.29735,1.20285,1.20293,11.0,12.0,8.0,0,0,9000,9,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.3,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:09:27.668431+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.90998,2.29721,2.29735,1.20278,1.20286,12.0,14.0,8.0,0,5000,0,5,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:09:39.674253+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90974,1.90984,2.29735,2.29747,1.20293,1.20301,10.0,12.0,8.0,0,0,0,5,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.3,OK,NO_NEW_SIGNAL_BAR
32,2026-08-16 22:09:51.680968+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90974,1.90984,2.29735,2.29747,1.20293,1.20301,10.0,12.0,8.0,0,0,0,14,1c116fc381429d6c,6,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10778.3,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:10:03.683450+00:00,2026-08-17 01:05:00+00:00,2026-08-17 01:10:00+00:00,True,300,OK,1.90984,2.29743,1.2029,-3.633e-05,0.0,,no_action,,no_action,1.90984,1.90995,2.29743,2.29754,1.2029,1.20298,11.0,11.0,8.0,0,0,0,0,1c116fc381429d6c,6,HEALTHY,FLAT_OK,ACTIVE,,10796.3,OK,
34,2026-08-16 22:10:15.697902+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90982,1.90994,2.29743,2.29756,1.20292,1.203,12.0,13.0,8.0,0,0,0,0,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:10:27.704336+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.90998,2.29749,2.29763,1.20292,1.20301,12.0,14.0,9.0,0,1000,1000,1,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:10:39.710583+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90983,1.90995,2.29749,2.29763,1.20294,1.20302,12.0,14.0,8.0,0,12000,0,12,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:10:51.716693+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90986,1.90998,2.29745,2.29759,1.2029,1.20299,12.0,14.0,9.0,0,2000,0,2,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:11:03.723344+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90987,1.91002,2.29755,2.29772,1.20295,1.20303,15.0,17.0,8.0,0,0,1000,1,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
39,2026-08-16 22:11:15.729780+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.90989,1.91002,2.2976,2.29775,1.20296,1.20305,13.0,15.0,9.0,0,0,7000,7,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:11:27.733237+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91001,1.91012,2.29781,2.29797,1.203,1.2031,11.0,16.0,10.0,0,0,0,0,1c116fc381429d6c,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:12:45.073807+00:00,2026-08-17 01:05:00+00:00,2026-08-17 01:10:00+00:00,True,463,OK,1.90984,2.29743,1.2029,-3.633e-05,0.0,,no_action,,no_action,1.91027,1.9104,2.29793,2.29809,1.2029,1.20298,13.0,16.0,8.0,0,0,0,0,48d573c57f21ca31,7,HEALTHY,FLAT_OK,ACTIVE,,10797.9,OK,
2,2026-08-16 22:12:57.081986+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91024,1.91035,2.29793,2.29805,1.20292,1.203,11.0,12.0,8.0,0,0,4000,4,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.9,OK,NO_NEW_SIGNAL_BAR
3,2026-08-16 22:13:09.135348+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91024,1.91036,2.29793,2.29806,1.20291,1.203,12.0,13.0,9.0,1,1,2001,2,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.9,OK,NO_NEW_SIGNAL_BAR
4,2026-08-16 22:13:21.142658+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91026,1.91036,2.29794,2.29806,1.20291,1.203,10.0,12.0,9.0,0,2000,0,2,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.9,OK,NO_NEW_SIGNAL_BAR
5,2026-08-16 22:13:33.146031+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91026,1.91035,2.29798,2.29809,1.20293,1.20302,9.0,11.0,9.0,0,0,0,0,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.9,OK,NO_NEW_SIGNAL_BAR
6,2026-08-16 22:13:45.150408+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91024,1.91035,2.29801,2.29813,1.20295,1.20304,11.0,12.0,9.0,0,0,12000,12,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
7,2026-08-16 22:13:57.197341+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9103,1.91041,2.29797,2.2981,1.2029,1.20298,11.0,13.0,8.0,0,0,5000,5,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
8,2026-08-16 22:14:09.200974+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91019,1.91032,2.29793,2.29811,1.20294,1.20305,13.0,18.0,11.0,0,0,1000,1,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
9,2026-08-16 22:14:21.216127+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91023,1.91035,2.29795,2.29812,1.20293,1.20303,12.0,17.0,10.0,0,0,0,0,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.8,OK,NO_NEW_SIGNAL_BAR
10,2026-08-16 22:14:33.225154+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91023,1.91037,2.29795,2.29815,1.20293,1.20303,14.0,20.0,10.0,0,0,11000,11,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.8,OK,NO_NEW_SIGNAL_BAR
11,2026-08-16 22:14:45.233066+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91029,1.9104,2.29802,2.2982,1.20293,1.20304,11.0,18.0,11.0,0,0,2000,3,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.8,OK,NO_NEW_SIGNAL_BAR
12,2026-08-16 22:14:57.241376+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91027,1.9104,2.29793,2.29811,1.20289,1.203,13.0,18.0,11.0,0,0,1000,1,48d573c57f21ca31,7,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.8,OK,NO_NEW_SIGNAL_BAR
13,2026-08-16 22:15:09.257709+00:00,2026-08-17 01:10:00+00:00,2026-08-17 01:15:00+00:00,True,307,OK,1.91029,2.2979,1.2028699999999999,-3.023e-05,0.0,,no_action,,no_action,1.91027,1.9104,2.29789,2.29807,1.20287,1.20297,13.0,18.0,10.0,0,0,2000,2,48d573c57f21ca31,7,HEALTHY,FLAT_OK,ACTIVE,,10797.7,OK,
14,2026-08-16 22:15:21.570064+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91038,1.91053,2.29799,2.29819,1.20286,1.20296,15.0,20.0,10.0,0,2000,0,2,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.4,OK,NO_NEW_SIGNAL_BAR
15,2026-08-16 22:15:33.599771+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91037,1.91049,2.29797,2.29813,1.20285,1.20295,12.0,16.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.4,OK,NO_NEW_SIGNAL_BAR
16,2026-08-16 22:15:45.611897+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91035,1.91045,2.29797,2.29811,1.20287,1.20297,10.0,14.0,10.0,0,0,0,3,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.4,OK,NO_NEW_SIGNAL_BAR
17,2026-08-16 22:15:57.616732+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9104,1.91051,2.29804,2.29821,1.20287,1.20297,11.0,17.0,10.0,0,2000,0,2,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.4,OK,NO_NEW_SIGNAL_BAR
18,2026-08-16 22:16:09.619732+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91037,1.91049,2.29801,2.29817,1.20287,1.20297,12.0,16.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.4,OK,NO_NEW_SIGNAL_BAR
19,2026-08-16 22:16:21.714457+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91041,1.91053,2.2981,2.29825,1.20289,1.20299,12.0,15.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.3,OK,NO_NEW_SIGNAL_BAR
20,2026-08-16 22:16:33.717913+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91039,1.9105,2.29807,2.29822,1.20289,1.20299,11.0,15.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
21,2026-08-16 22:16:45.723770+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91037,1.91049,2.29809,2.29824,1.20293,1.20303,12.0,15.0,10.0,0,0,0,2,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
22,2026-08-16 22:16:57.728720+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91041,1.91051,2.29803,2.29817,1.20285,1.20295,10.0,14.0,10.0,0,1000,0,2,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
23,2026-08-16 22:17:09.732470+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91044,1.91054,2.29803,2.29817,1.20284,1.20294,10.0,14.0,10.0,0,0,0,1,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.3,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:17:21.741793+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91049,1.91059,2.29806,2.2982,1.20282,1.20292,10.0,14.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.3,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:17:33.744984+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91047,1.91057,2.29803,2.29816,1.20282,1.20292,10.0,13.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.3,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:17:45.757342+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91053,1.91067,2.29812,2.29831,1.20283,1.20293,14.0,19.0,10.0,0,5000,0,5,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:17:57.762044+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91065,2.2981,2.29826,1.20281,1.20291,11.0,16.0,10.0,0,0,2000,2,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
28,2026-08-16 22:18:09.767404+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91068,2.29812,2.29826,1.2028,1.2029,10.0,14.0,10.0,0,1000,0,1,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.2,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:18:21.771665+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9106,1.91068,2.29813,2.29826,1.2028,1.2029,8.0,13.0,10.0,0,0,7000,7,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10786.2,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:18:33.775097+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9106,1.91068,2.29817,2.29829,1.20282,1.20292,8.0,12.0,10.0,0,0,0,12,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10774.2,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:18:45.779591+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91068,2.29822,2.29838,1.20286,1.20296,11.0,16.0,10.0,0,0,0,0,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.2,OK,NO_NEW_SIGNAL_BAR
32,2026-08-16 22:18:57.782280+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91069,2.29826,2.2984,1.20286,1.20296,10.0,14.0,10.0,0,0,13000,13,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.2,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:19:09.787450+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91076,2.29828,2.29846,1.20285,1.20295,13.0,18.0,10.0,0,0,5000,5,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
34,2026-08-16 22:19:21.815913+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91072,2.29834,2.29848,1.20288,1.20299,10.0,14.0,11.0,0,0,7000,7,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.2,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:19:33.818988+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91073,2.29831,2.29845,1.20286,1.20296,9.0,14.0,10.0,0,0,4000,5,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.2,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:19:45.821557+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91073,2.29831,2.29845,1.20286,1.20296,9.0,14.0,10.0,0,0,4000,5,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10781.2,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:19:57.828841+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91074,2.29831,2.29845,1.20286,1.20296,10.0,14.0,10.0,0,22000,27000,27,48d573c57f21ca31,8,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.2,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:20:09.861704+00:00,2026-08-17 01:15:00+00:00,2026-08-17 01:20:00+00:00,True,303,OK,1.91064,2.29831,1.20286,-3.375e-05,0.0,,no_action,,no_action,1.91058,1.91068,2.29827,2.29841,1.20288,1.20298,10.0,14.0,10.0,0,0,3000,3,48d573c57f21ca31,8,HEALTHY,FLAT_OK,ACTIVE,,10793.1,OK,
39,2026-08-16 22:20:21.903470+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91072,2.29831,2.2985,1.2029,1.203,14.0,19.0,10.0,0,0,1000,1,48d573c57f21ca31,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.1,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:20:33.907814+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91072,2.29829,2.29847,1.20288,1.20298,13.0,18.0,10.0,0,0,6000,6,48d573c57f21ca31,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.1,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:21:00.979591+00:00,2026-08-17 01:15:00+00:00,2026-08-17 01:20:00+00:00,True,353,OK,1.91064,2.29831,1.20286,-3.375e-05,0.0,,no_action,,no_action,1.91058,1.9107,2.29828,2.29843,1.20288,1.20298,12.0,15.0,10.0,0,0,0,1,069294f1b8f5fe1d,9,HEALTHY,FLAT_OK,ACTIVE,,10792.0,OK,
2,2026-08-16 22:21:12.986966+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91068,2.29828,2.29841,1.20288,1.20298,10.0,13.0,10.0,0,0,5000,5,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
3,2026-08-16 22:21:24.990435+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9106,1.9107,2.29829,2.29843,1.20288,1.20298,10.0,14.0,10.0,0,0,15000,15,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
4,2026-08-16 22:21:36.992843+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9106,1.91069,2.29833,2.29847,1.2029,1.203,9.0,14.0,10.0,0,0,0,1,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10787.0,OK,NO_NEW_SIGNAL_BAR
5,2026-08-16 22:21:48.997057+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91064,2.29825,2.29839,1.20289,1.20299,10.0,14.0,10.0,0,0,10000,10,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
6,2026-08-16 22:22:00.999434+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91074,2.29827,2.29846,1.20286,1.20298,17.0,19.0,12.0,0,0,0,0,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.0,OK,NO_NEW_SIGNAL_BAR
7,2026-08-16 22:22:13.003595+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91073,2.29832,2.29848,1.20288,1.20298,11.0,16.0,10.0,0,4000,2000,4,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
8,2026-08-16 22:22:25.006139+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91064,1.91074,2.29832,2.29846,1.20286,1.20296,10.0,14.0,10.0,0,0,3000,3,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
9,2026-08-16 22:22:37.007974+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91073,2.2983,2.29844,1.20286,1.20296,10.0,14.0,10.0,0,2000,0,2,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.0,OK,NO_NEW_SIGNAL_BAR
10,2026-08-16 22:22:49.010874+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91071,2.29832,2.29846,1.20288,1.20298,9.0,14.0,10.0,0,0,0,0,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10787.0,OK,NO_NEW_SIGNAL_BAR
11,2026-08-16 22:23:01.013275+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91076,2.29836,2.29851,1.20288,1.20298,11.0,15.0,10.0,0,0,21000,21,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
12,2026-08-16 22:23:13.015944+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91081,2.29829,2.29846,1.20283,1.20293,13.0,17.0,10.0,0,0,0,0,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
13,2026-08-16 22:23:25.018946+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91082,2.29831,2.29848,1.20283,1.20295,15.0,17.0,12.0,0,0,6000,6,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
14,2026-08-16 22:23:37.023643+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91068,1.91082,2.29837,2.29852,1.20285,1.20296,14.0,15.0,11.0,0,0,0,0,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
15,2026-08-16 22:23:49.026885+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91067,1.91079,2.29831,2.29845,1.20283,1.20294,12.0,14.0,11.0,0,0,0,0,069294f1b8f5fe1d,9,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
