datetime,open,high,low,close,volume,source_bar_count
2023-08-18 22:00:00+00:00,1.0878,1.08787,1.0872,1.08726,1605,12
2023-08-18 23:00:00+00:00,1.08724,1.08738,1.08683,1.08718,735,11
2023-08-21 00:00:00+00:00,1.08665,1.08748,1.08619,1.08745,299,12
2023-08-21 01:00:00+00:00,1.08743,1.08785,1.08709,1.0874,410,12
2023-08-21 02:00:00+00:00,1.08743,1.0875,1.08714,1.08749,352,12
2023-08-21 03:00:00+00:00,1.08746,1.08841,1.08743,1.08797,974,12
2023-08-21 04:00:00+00:00,1.08797,1.08797,1.08694,1.08732,1982,12
2023-08-21 05:00:00+00:00,1.08731,1.08837,1.087,1.08811,1508,12
2023-08-21 06:00:00+00:00,1.08812,1.08827,1.0879,1.08803,815,12
2023-08-21 07:00:00+00:00,1.08803,1.08828,1.08782,1.08811,535,12
2023-08-21 08:00:00+00:00,1.08811,1.08873,1.08784,1.08812,1285,12
2023-08-21 09:00:00+00:00,1.08809,1.08823,1.08725,1.08774,1946,12
2023-08-21 10:00:00+00:00,1.08773,1.08887,1.08723,1.08884,3458,12
2023-08-21 11:00:00+00:00,1.08885,1.08896,1.08821,1.08859,2153,12
2023-08-21 12:00:00+00:00,1.08859,1.09047,1.08856,1.09013,2209,12
2023-08-21 13:00:00+00:00,1.09013,1.09043,1.08918,1.08988,1769,12
2023-08-21 14:00:00+00:00,1.08988,1.09136,1.08981,1.09092,2220,12
2023-08-21 15:00:00+00:00,1.09091,1.0913,1.08937,1.08983,3280,12
2023-08-21 16:00:00+00:00,1.08986,1.09001,1.08803,1.0887,4338,12
2023-08-21 17:00:00+00:00,1.08871,1.08902,1.08752,1.08872,3847,12
2023-08-21 18:00:00+00:00,1.08872,1.08922,1.08818,1.08877,2235,12
2023-08-21 19:00:00+00:00,1.08877,1.09042,1.08874,1.09015,1609,12
2023-08-21 20:00:00+00:00,1.09014,1.09032,1.08964,1.08991,1306,12
2023-08-21 21:00:00+00:00,1.08991,1.0903,1.08974,1.08983,887,12
2023-08-21 22:00:00+00:00,1.08983,1.09015,1.08944,1.0896,1002,12
2023-08-21 23:00:00+00:00,1.0896,1.08961,1.08927,1.08954,501,12
2023-08-22 00:00:00+00:00,1.08907,1.08958,1.08899,1.08956,323,12
2023-08-22 01:00:00+00:00,1.08956,1.08976,1.08948,1.08958,406,12
2023-08-22 02:00:00+00:00,1.08959,1.09015,1.08958,1.08975,359,12
2023-08-22 03:00:00+00:00,1.08974,1.09004,1.08932,1.09003,855,12
2023-08-22 04:00:00+00:00,1.09004,1.09097,1.08978,1.09061,1393,12
2023-08-22 05:00:00+00:00,1.09061,1.09127,1.09061,1.09076,943,12
2023-08-22 06:00:00+00:00,1.09072,1.09157,1.09057,1.09149,1011,12
2023-08-22 07:00:00+00:00,1.09151,1.09168,1.09088,1.0909,829,12
2023-08-22 08:00:00+00:00,1.0909,1.09138,1.09046,1.09054,1089,12
2023-08-22 09:00:00+00:00,1.09057,1.09207,1.09054,1.0918,2464,12
2023-08-22 10:00:00+00:00,1.09178,1.09302,1.09174,1.09255,2304,12
2023-08-22 11:00:00+00:00,1.09257,1.09285,1.09067,1.09099,2094,12
2023-08-22 12:00:00+00:00,1.09099,1.09122,1.08982,1.09066,1968,12
2023-08-22 13:00:00+00:00,1.09066,1.09101,1.08855,1.08866,1883,12
2023-08-22 14:00:00+00:00,1.08865,1.08906,1.08805,1.08848,1711,12
2023-08-22 15:00:00+00:00,1.08847,1.08906,1.08648,1.08659,3442,12
2023-08-22 16:00:00+00:00,1.0866,1.0871,1.0841,1.08437,4375,12
2023-08-22 17:00:00+00:00,1.08437,1.08538,1.08328,1.08511,4768,12
2023-08-22 18:00:00+00:00,1.08509,1.08556,1.08443,1.08453,2746,12
2023-08-22 19:00:00+00:00,1.08455,1.0851,1.08452,1.08493,1218,12
2023-08-22 20:00:00+00:00,1.08492,1.08549,1.08475,1.08525,1166,12
2023-08-22 21:00:00+00:00,1.08524,1.08552,1.08504,1.08522,755,12
2023-08-22 22:00:00+00:00,1.08523,1.08524,1.08434,1.08458,1153,12
2023-08-22 23:00:00+00:00,1.08453,1.08488,1.08448,1.08452,567,12
2023-08-23 00:00:00+00:00,1.08451,1.08457,1.08407,1.08447,116,12
2023-08-23 01:00:00+00:00,1.08448,1.08474,1.08445,1.08459,517,12
2023-08-23 02:00:00+00:00,1.08459,1.08479,1.08456,1.08463,323,12
2023-08-23 03:00:00+00:00,1.08466,1.08534,1.08457,1.0847,1074,12
2023-08-23 04:00:00+00:00,1.08469,1.08562,1.08445,1.08549,1591,12
2023-08-23 05:00:00+00:00,1.08549,1.08574,1.08523,1.08543,1165,12
2023-08-23 06:00:00+00:00,1.08544,1.08595,1.08518,1.08573,829,12
2023-08-23 07:00:00+00:00,1.08574,1.08606,1.08548,1.08605,726,12
2023-08-23 08:00:00+00:00,1.08606,1.08632,1.08584,1.08624,1216,12
2023-08-23 09:00:00+00:00,1.08617,1.08645,1.0852,1.08613,1861,12
2023-08-23 10:00:00+00:00,1.08612,1.08713,1.08115,1.08178,5389,12
2023-08-23 11:00:00+00:00,1.08179,1.08303,1.08155,1.08189,4205,12
2023-08-23 12:00:00+00:00,1.08196,1.08203,1.08082,1.08098,2579,12
2023-08-23 13:00:00+00:00,1.08098,1.0812,1.08053,1.08074,2111,12
2023-08-23 14:00:00+00:00,1.08074,1.08183,1.08038,1.08112,2191,12
2023-08-23 15:00:00+00:00,1.08111,1.08126,1.08024,1.0804,3337,12
2023-08-23 16:00:00+00:00,1.0804,1.08448,1.08032,1.08379,6724,12
2023-08-23 17:00:00+00:00,1.08377,1.08538,1.08348,1.08455,6185,12
2023-08-23 18:00:00+00:00,1.08455,1.08627,1.08445,1.08613,2645,12
2023-08-23 19:00:00+00:00,1.08613,1.08682,1.08561,1.08628,1760,12
2023-08-23 20:00:00+00:00,1.08628,1.087,1.08597,1.08645,1806,12
2023-08-23 21:00:00+00:00,1.08644,1.08647,1.08557,1.08586,1630,12
2023-08-23 22:00:00+00:00,1.08585,1.08665,1.08583,1.08637,1341,12
2023-08-23 23:00:00+00:00,1.08637,1.08655,1.08609,1.08634,1029,12
2023-08-24 00:00:00+00:00,1.08625,1.08664,1.08605,1.08621,592,12
2023-08-24 01:00:00+00:00,1.08621,1.08674,1.08618,1.08644,723,12
2023-08-24 02:00:00+00:00,1.08644,1.08659,1.08609,1.08654,588,12
2023-08-24 03:00:00+00:00,1.08655,1.08752,1.08633,1.08696,1363,12
2023-08-24 04:00:00+00:00,1.08696,1.087,1.08583,1.08607,1587,12
2023-08-24 05:00:00+00:00,1.08608,1.08673,1.08584,1.08648,1329,12
2023-08-24 06:00:00+00:00,1.08648,1.08708,1.0863,1.08657,1140,12
2023-08-24 07:00:00+00:00,1.08657,1.08698,1.08637,1.08697,898,12
2023-08-24 08:00:00+00:00,1.08697,1.08765,1.08687,1.08707,1222,12
2023-08-24 09:00:00+00:00,1.08707,1.08735,1.08563,1.08566,2496,12
2023-08-24 10:00:00+00:00,1.08566,1.08604,1.08519,1.08561,2940,12
2023-08-24 11:00:00+00:00,1.0856,1.08643,1.08551,1.08619,2200,12
2023-08-24 12:00:00+00:00,1.08619,1.08634,1.08468,1.08482,1750,12
2023-08-24 13:00:00+00:00,1.08482,1.08563,1.08463,1.08545,1769,12
2023-08-24 14:00:00+00:00,1.08545,1.08586,1.08415,1.08421,1754,12
2023-08-24 15:00:00+00:00,1.08422,1.0844,1.08141,1.08207,4352,12
2023-08-24 16:00:00+00:00,1.08208,1.0844,1.08203,1.08418,4212,12
2023-08-24 17:00:00+00:00,1.08419,1.08486,1.0835,1.08394,5021,12
2023-08-24 18:00:00+00:00,1.08394,1.08406,1.08225,1.08254,2738,12
2023-08-24 19:00:00+00:00,1.08253,1.08276,1.08179,1.0821,1667,12
2023-08-24 20:00:00+00:00,1.08211,1.08238,1.08135,1.08158,1261,12
2023-08-24 21:00:00+00:00,1.08159,1.08198,1.08088,1.08091,1402,12
2023-08-24 22:00:00+00:00,1.0809,1.08123,1.08054,1.08058,1447,12
2023-08-24 23:00:00+00:00,1.08055,1.08114,1.08049,1.08101,635,12
2023-08-25 00:00:00+00:00,1.08082,1.08158,1.08059,1.08123,615,12
2023-08-25 01:00:00+00:00,1.08122,1.08125,1.08062,1.0807,512,12
2023-08-25 02:00:00+00:00,1.0807,1.0807,1.07925,1.07988,703,12
2023-08-25 03:00:00+00:00,1.07985,1.08041,1.07932,1.07944,1061,12
2023-08-25 04:00:00+00:00,1.07942,1.07949,1.07871,1.07889,1251,12
2023-08-25 05:00:00+00:00,1.07889,1.07893,1.07827,1.07858,1113,12
2023-08-25 06:00:00+00:00,1.07858,1.07874,1.07798,1.07804,875,12
2023-08-25 07:00:00+00:00,1.07804,1.07832,1.07767,1.07824,836,12
2023-08-25 08:00:00+00:00,1.07822,1.07914,1.07782,1.07896,1487,12
2023-08-25 09:00:00+00:00,1.07899,1.07906,1.07796,1.07807,2539,12
2023-08-25 10:00:00+00:00,1.07805,1.07919,1.07681,1.07713,2632,12
2023-08-25 11:00:00+00:00,1.07711,1.07881,1.0766,1.07863,2358,12
2023-08-25 12:00:00+00:00,1.07862,1.07946,1.07846,1.07898,1787,12
2023-08-25 13:00:00+00:00,1.07898,1.08033,1.07894,1.08026,1682,12
2023-08-25 14:00:00+00:00,1.08029,1.08112,1.07992,1.08028,2073,12
2023-08-25 15:00:00+00:00,1.08024,1.08171,1.08001,1.08126,2503,12
2023-08-25 16:00:00+00:00,1.08126,1.08149,1.07991,1.0808,3485,12
2023-08-25 17:00:00+00:00,1.08078,1.08418,1.07657,1.07715,12865,12
2023-08-25 18:00:00+00:00,1.07715,1.07908,1.0768,1.07862,5461,12
2023-08-25 19:00:00+00:00,1.07862,1.08001,1.07856,1.07963,2742,12
2023-08-25 20:00:00+00:00,1.07965,1.08025,1.07905,1.07986,2227,12
2023-08-25 21:00:00+00:00,1.07986,1.08124,1.07984,1.08071,2060,12
2023-08-25 22:00:00+00:00,1.08071,1.08107,1.07995,1.08028,1654,12
2023-08-25 23:00:00+00:00,1.08028,1.08031,1.07913,1.07937,682,11
2023-08-28 00:00:00+00:00,1.07945,1.07966,1.07939,1.0796,339,12
2023-08-28 01:00:00+00:00,1.07964,1.08006,1.07944,1.07945,568,12
2023-08-28 02:00:00+00:00,1.0795,1.08009,1.07933,1.07968,797,12
2023-08-28 03:00:00+00:00,1.07968,1.08047,1.0796,1.08023,1046,12
2023-08-28 04:00:00+00:00,1.08021,1.08098,1.08018,1.08023,2020,12
2023-08-28 05:00:00+00:00,1.08024,1.08097,1.08013,1.08086,997,12
2023-08-28 06:00:00+00:00,1.08086,1.08101,1.08071,1.08094,658,12
2023-08-28 07:00:00+00:00,1.08093,1.08111,1.08059,1.08075,446,12
2023-08-28 08:00:00+00:00,1.08075,1.08136,1.08052,1.081,1080,12
2023-08-28 09:00:00+00:00,1.081,1.0819,1.08099,1.0816,1448,12
2023-08-28 10:00:00+00:00,1.0816,1.08207,1.08078,1.08087,1948,12
2023-08-28 11:00:00+00:00,1.08087,1.08105,1.07993,1.08004,1652,12
2023-08-28 12:00:00+00:00,1.08004,1.08091,1.08,1.08076,1327,12
2023-08-28 13:00:00+00:00,1.08073,1.08221,1.08057,1.08117,1662,12
2023-08-28 14:00:00+00:00,1.08117,1.08126,1.08028,1.08041,1566,12
2023-08-28 15:00:00+00:00,1.08041,1.08112,1.08023,1.08101,2544,12
2023-08-28 16:00:00+00:00,1.08101,1.08131,1.07991,1.0807,3465,12
2023-08-28 17:00:00+00:00,1.0807,1.08139,1.07986,1.08054,3549,12
2023-08-28 18:00:00+00:00,1.08054,1.081,1.08026,1.08089,2684,12
2023-08-28 19:00:00+00:00,1.08089,1.08123,1.08039,1.08073,1308,12
2023-08-28 20:00:00+00:00,1.08073,1.08111,1.0804,1.08084,1371,12
2023-08-28 21:00:00+00:00,1.08084,1.08121,1.08054,1.08114,1045,12
2023-08-28 22:00:00+00:00,1.08114,1.08197,1.08088,1.08178,1078,12
2023-08-28 23:00:00+00:00,1.08178,1.08192,1.08151,1.08188,680,12
2023-08-29 00:00:00+00:00,1.08103,1.08224,1.08103,1.08188,496,12
2023-08-29 01:00:00+00:00,1.08193,1.0827,1.08189,1.08257,386,12
2023-08-29 02:00:00+00:00,1.08257,1.08297,1.08241,1.08255,408,12
2023-08-29 03:00:00+00:00,1.08257,1.08314,1.08214,1.08236,1166,12
2023-08-29 04:00:00+00:00,1.08236,1.08368,1.08233,1.08347,1303,12
2023-08-29 05:00:00+00:00,1.08347,1.08357,1.08295,1.08354,1282,12
2023-08-29 06:00:00+00:00,1.08356,1.08382,1.08327,1.08361,911,12
2023-08-29 07:00:00+00:00,1.08361,1.08362,1.0824,1.08241,489,12
2023-08-29 08:00:00+00:00,1.08241,1.08261,1.08206,1.08216,880,12
2023-08-29 09:00:00+00:00,1.08215,1.08232,1.08083,1.08087,1433,12
2023-08-29 10:00:00+00:00,1.08085,1.08296,1.08085,1.08202,2442,12
2023-08-29 11:00:00+00:00,1.08202,1.08227,1.08081,1.08102,2298,12
2023-08-29 12:00:00+00:00,1.08102,1.08159,1.08055,1.08134,2054,12
2023-08-29 13:00:00+00:00,1.08134,1.08161,1.08039,1.08065,1940,12
2023-08-29 14:00:00+00:00,1.08065,1.08119,1.08036,1.0804,2059,12
2023-08-29 15:00:00+00:00,1.08041,1.08063,1.07861,1.07921,3021,12
2023-08-29 16:00:00+00:00,1.07922,1.08064,1.07821,1.08037,4722,12
2023-08-29 17:00:00+00:00,1.08037,1.085,1.08034,1.08278,9086,12
2023-08-29 18:00:00+00:00,1.0828,1.08569,1.08259,1.085,4226,12
2023-08-29 19:00:00+00:00,1.08498,1.08641,1.08466,1.08626,2381,12
2023-08-29 20:00:00+00:00,1.08627,1.08768,1.08626,1.08736,2566,12
2023-08-29 21:00:00+00:00,1.08735,1.08735,1.08603,1.08717,1726,12
2023-08-29 22:00:00+00:00,1.08717,1.08919,1.08694,1.08853,1855,12
2023-08-29 23:00:00+00:00,1.0885,1.08852,1.08782,1.08797,767,12
2023-08-30 00:00:00+00:00,1.08779,1.08793,1.08698,1.08784,592,12
2023-08-30 01:00:00+00:00,1.08782,1.08847,1.08778,1.08843,490,12
2023-08-30 02:00:00+00:00,1.08844,1.08847,1.08684,1.0869,682,12
2023-08-30 03:00:00+00:00,1.08691,1.08717,1.08669,1.08697,1174,12
2023-08-30 04:00:00+00:00,1.08697,1.08722,1.08671,1.08686,1798,12
2023-08-30 05:00:00+00:00,1.08686,1.08701,1.08635,1.08671,1639,12
2023-08-30 06:00:00+00:00,1.08671,1.08693,1.08665,1.0869,862,12
2023-08-30 07:00:00+00:00,1.0869,1.0869,1.08604,1.08605,1041,12
2023-08-30 08:00:00+00:00,1.08605,1.08709,1.08557,1.08664,3185,12
2023-08-30 09:00:00+00:00,1.08664,1.08765,1.08647,1.08689,3449,12
2023-08-30 10:00:00+00:00,1.08688,1.08734,1.08585,1.08648,4801,12
2023-08-30 11:00:00+00:00,1.08648,1.08675,1.08551,1.08673,4666,12
2023-08-30 12:00:00+00:00,1.08673,1.08937,1.0866,1.08889,3815,12
2023-08-30 13:00:00+00:00,1.08889,1.08915,1.08797,1.08902,3116,12
2023-08-30 14:00:00+00:00,1.08902,1.08916,1.08784,1.08786,3228,12
2023-08-30 15:00:00+00:00,1.08787,1.09257,1.08744,1.09211,10909,12
2023-08-30 16:00:00+00:00,1.09211,1.09451,1.0913,1.09449,8479,12
2023-08-30 17:00:00+00:00,1.09449,1.09455,1.09251,1.09286,8782,12
2023-08-30 18:00:00+00:00,1.09286,1.09345,1.09229,1.09257,4245,12
2023-08-30 19:00:00+00:00,1.09257,1.0926,1.0918,1.09257,3424,12
2023-08-30 20:00:00+00:00,1.09257,1.09328,1.0919,1.09203,1721,12
2023-08-30 21:00:00+00:00,1.09202,1.09243,1.09166,1.09232,1792,12
2023-08-30 22:00:00+00:00,1.09232,1.09244,1.09189,1.09216,1648,12
2023-08-30 23:00:00+00:00,1.09216,1.09238,1.09209,1.0923,929,12
2023-08-31 00:00:00+00:00,1.09195,1.09267,1.09194,1.09233,2589,12
