date,destination_state,time_to_destination_d,concentration_duration_d,first_changed_observable,first_changed_z,subperiod,pre_btc_dom_chg30,pre_btc_ret30,pre_btc_ret7,pre_top3_share,pre_top3_share_chg7,pre_breadth30,pre_disp30,pre_sc_chg30,pre_eth_rel30,pre_alt_share,pre_eth_share,pre_vol_med,pre_chain_tvl_med_chg7
2025-01-05 23:59:59,MIXED_NO_CLEAR_ROUTE,2,1,chain_tvl_med_chg7,1.8049,2025-2026,0.01572546143048385,0.004814465471038476,0.028832212152290593,0.7125351238076839,-0.008644779173591743,0.15333333333333357,0.48414721568227786,0.058767634861486506,-0.052532845715760765,0.44948023526448433,0.12123212834014609,0.06523321676164942,-0.012844187809446683
2025-01-07 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,eth_rel30,0.746,2025-2026,0.02629237186624145,0.006378504923533608,0.06237933677841875,0.7164626962687173,-0.0028388141481214824,0.14,0.4030900339598112,0.05781545736004369,-0.0753005310981627,0.4462369742422149,0.1225868712688346,0.06406110314992784,0.04934826921853952
2025-01-20 23:59:59,MIXED_NO_CLEAR_ROUTE,9,2,top3_share_chg7,1.9935,2025-2026,-0.002144411447209671,0.03410203690426483,0.06986214781958777,0.7160633167309726,0.012781484856561423,0.20657142857142863,0.38496763511755844,0.025853941052088453,-0.10000869672045822,0.4429147354076273,0.11003057139814193,0.05475330445654919,0.05122644846125916
2025-01-26 23:59:59,MIXED_NO_CLEAR_ROUTE,3,4,chain_tvl_med_chg7,1.3408,2025-2026,0.006686334105441394,0.0710659851543353,0.01628318872376629,0.7229326055958211,0.008033418260323924,0.21314285714285713,0.3687447124947763,0.04585582108738221,-0.10170084896463553,0.4350606545851985,0.10887901474396451,0.05349750433203073,0.007567460316411719
2025-01-29 23:59:59,BTC_CONCENTRATION,9,1,eth_rel30,0.8155,2025-2026,0.00826894996330436,0.08221005834900819,-0.009632347730933133,0.7091721068047288,0.001972860633556363,0.168,0.38605883022188586,0.04751727111964765,-0.14009117601358842,0.44271222862549464,0.10437849798376198,0.05181627990203803,0.008473523230836
2025-02-04 23:59:59,BTC_CONCENTRATION,3,1,chain_tvl_med_chg7,1.7595,2025-2026,0.0275226501244286,0.032260948972935966,-0.022074138917944058,0.7216310936040594,0.017701833332147848,0.09000000000000025,0.24610599549510057,0.05917376264511609,-0.19300650553190435,0.4268515012703349,0.10318857898904293,0.05729465329091157,-0.021602929659434278
2025-02-14 23:59:59,MIXED_NO_CLEAR_ROUTE,1,7,chain_tvl_med_chg7,0.549,2025-2026,0.05379302058846864,0.016634301663400963,-0.0027467033871091027,0.7423451331859302,-0.0072812394529126285,0.106,0.24693081041611606,0.0839571679007427,-0.18333557049076554,0.4028823824751666,0.10025846868809506,0.05949052666350308,-0.0151524660654207
2025-03-29 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,disp30,0.5034,2025-2026,0.03303452847025793,-0.020886582911815183,0.013328580539177404,0.7403285357570946,0.00016361502618541154,0.162,0.21745484203841575,0.033551412475231635,-0.17402280549953444,0.39479234682579456,0.08409246917190062,0.05789086112416378,0.020060434557388485
2025-04-13 23:59:59,BTC_CONCENTRATION,8,1,btc_ret7,1.6624,2025-2026,0.014249818970699582,0.0030716095376365584,-0.008575877272487617,0.7465047958278634,0.026195920637746006,0.27200000000000024,0.26217502210622357,0.02238940848524666,-0.17100958052105386,0.3791734785427908,0.07273607346430241,0.05269197661095502,-0.06788569236268083
2025-04-15 23:59:59,BTC_CONCENTRATION,6,1,top3_share_chg7,1.778,2025-2026,0.01841051476602884,0.002362763573368065,0.052754845914250025,0.7487284121681048,0.015615500838253879,0.2422857142857143,0.2434518028996909,0.019067868598242166,-0.16501090274338615,0.3774436981960046,0.07260176156431475,0.05320673578809331,-0.03840801162864649
2025-04-18 23:59:59,BTC_CONCENTRATION,3,1,btc_ret7,1.2462,2025-2026,0.007019978047152635,0.01300487139209979,0.060280636867922364,0.7329906768297487,-0.008116519231299635,0.218,0.24479843227998713,0.015741303144211738,-0.186496363211199,0.38960908274828626,0.06977422888920927,0.051362090272125904,0.043146046120418724
2025-04-20 23:59:59,BTC_CONCENTRATION,1,1,chain_tvl_med_chg7,0.7826,2025-2026,0.015735012256814913,0.003099134568460893,0.02536577844014476,0.7427416433747421,3.662403291694792e-05,0.2213333333333336,0.2285586105213305,0.016111229566280066,-0.19690362736667932,0.38176998914692184,0.07112657030907452,0.051647203658198686,0.03541442749423962
2025-04-27 23:59:59,BTC_CONCENTRATION,1,6,top3_share,1.1248,2025-2026,0.025133867341078475,0.08321981127054305,0.11266318515148477,0.7523376910066675,0.0029391220910696125,0.34800000000000025,0.2282856149450592,0.00840249345250547,-0.19821473463274022,0.3706080058789256,0.07278625002515264,0.05298117243566441,0.08349761995740017
2025-05-09 23:59:59,BROAD_RISK_EXPANSION,1,11,eth_rel30,3.0628,2025-2026,0.015801328550643385,0.2719533611450721,0.042211589256869596,0.752046987809441,0.006560886423606527,0.7960000000000003,0.3838744525103988,0.031600226068157156,-0.000472973228560362,0.37077678418310817,0.07496968474348951,0.04883561295710925,-0.002956930837221816
2025-05-27 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,top3_share,1.2512,2025-2026,0.0010636940730731625,0.15630132474129832,0.03630646272224625,0.7632555112587619,0.013559719003544543,0.5360000000000004,0.3136024869033701,0.03956145598845059,0.270238122904336,0.37081987599758165,0.08959328326209898,0.04991254651389154,0.031979432758232784
2025-06-04 23:59:59,BTC_CONCENTRATION,3,1,top3_share,1.6289,2025-2026,0.003721395088518135,0.1080100051574846,-0.03246459912715965,0.7689895455961202,0.017196485134907163,0.42085714285714293,0.2881520193354394,0.01918716869069533,0.3160007294078542,0.3710278155586443,0.09345638814749634,0.051377518634151444,-0.010995559397896981
2025-06-06 23:59:59,BTC_CONCENTRATION,1,1,top3_share_chg7,1.3306,2025-2026,0.0006975107648771924,0.09084978854890191,-0.03321668453917911,0.7608130886809006,0.008338947675676334,0.38057142857142867,0.2726235057862439,0.02077424522578029,0.3038411955109103,0.3772504588872718,0.09208431876234804,0.05200543923579996,-0.01785226217359176
2025-06-15 23:59:59,MIXED_NO_CLEAR_ROUTE,2,8,top3_share,1.4821,2025-2026,0.020508860155505126,0.019395153543301086,0.019263514401156995,0.7750670397291738,0.004332512460747173,0.156,0.212735699167863,0.03134160184965462,-0.021920385011852228,0.36592333772283286,0.09416902244833425,0.04604327502421606,0.040958082008968
2025-06-17 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,top3_share,1.5569,2025-2026,0.013270559478155142,0.03275305985555778,-0.011783058895480591,0.7689572899422489,0.0022692232415845804,0.17266666666666697,0.21265618334107803,0.032023717718838496,-0.00874742164132214,0.3710322885988882,0.0920159352272403,0.04525587925140554,0.015219199775075687
2025-07-02 23:59:59,BTC_CONCENTRATION,2,4,top3_share_chg7,3.0107,2025-2026,0.019968993101312987,0.005451101499207562,0.028246117432942735,0.7794847413107043,0.006680915415647669,0.146,0.17510641772695,0.024403274680238507,-0.051880217555125396,0.3578053499576881,0.08896137625646824,0.04390763085999507,0.05561555843104234
2025-07-13 23:59:59,BROAD_RISK_EXPANSION,5,9,breadth30,1.8339,2025-2026,0.00605378399363643,0.08061225469198867,0.07687647937379571,0.7765624785987871,0.01301553918973938,0.35133333333333366,0.19755458331807857,0.021681027170398954,-0.0009795466266784927,0.3645465975072095,0.09663988673104791,0.04352274316168996,0.050995610107433774
2025-09-21 23:59:59,MIXED_NO_CLEAR_ROUTE,15,1,breadth30,1.9514,2025-2026,-0.007426331646785189,0.026639577542723947,0.0028609528050263324,0.7459009348556517,-0.003650367498048294,0.454,0.5024563775618129,0.051900575948573016,0.04429678887548901,0.4320213296130436,0.1332827352258386,0.039135230456468106,0.03273024753313073
2025-09-25 23:59:59,MIXED_NO_CLEAR_ROUTE,11,1,disp30,1.0042,2025-2026,0.023272584306884097,0.008587695906299962,-0.02695902137870565,0.7482232627065093,0.0038546140418405463,0.272,0.46729804161778854,0.05896003166808961,-0.07929569153425797,0.42513165825405363,0.12898113278621004,0.03739185995600781,-0.01862320023183861
2025-10-02 23:59:59,MIXED_NO_CLEAR_ROUTE,4,4,top3_share_chg7,2.2076,2025-2026,0.006818334122928427,0.06372895283923256,0.02660761533432998,0.751775074828434,0.003551812121924717,0.31466666666666704,0.6623172023396955,0.051086337941312454,-0.0913794315392032,0.4207594525407851,0.12850870884471136,0.03664424717425692,-0.03750397948330375
2025-10-06 23:59:59,MIXED_NO_CLEAR_ROUTE,1,3,top3_share_chg7,2.0724,2025-2026,0.004960572252900104,0.10543292977290138,0.10159263686309705,0.7521555654525399,0.003897972976869113,0.374,0.36926387467137367,0.060959144285060184,-0.0697037061112072,0.419486136062079,0.1290249207922454,0.037134231093537834,0.08837008449891022
2025-10-28 23:59:59,MIXED_NO_CLEAR_ROUTE,1,3,top3_share_chg7,4.2323,2025-2026,0.012968243931613777,0.035870797770100125,0.03192358065069856,0.7632882310688222,0.014182028787924886,0.154,0.41301452653441495,0.0463349836956389,-0.015208677788178582,0.41216170734834057,0.1277885871066252,0.07011854046836437,0.029391598926680418
2025-12-24 23:59:59,MIXED_NO_CLEAR_ROUTE,1,4,disp30,1.272,2025-2026,0.0037799863656763724,0.007015637916766071,-0.00489487946767031,0.726550631800765,0.004737366969393382,0.27,0.22890776589925846,0.022105448206091838,0.0450937473141911,0.44585516754495186,0.11354746770671,0.03888626132561413,-0.01603319655973623
2026-01-01 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,btc_ret7,0.6493,2025-2026,0.00138395673313374,-0.016283526313241998,-0.001177195527726993,0.7262922738243455,-0.0008589159653912271,0.1820000000000003,0.2153638961255108,0.007211094381285754,0.027472216632110375,0.44595192032735387,0.11294370230591372,0.03701004139484803,-0.007395606001676103
2026-01-16 23:59:59,MIXED_NO_CLEAR_ROUTE,14,4,disp30,1.5846,2025-2026,0.0030174409645256084,0.08773740665557339,0.042752384874255846,0.7221961084883065,0.004032484212755223,0.682,0.3036848195212885,-0.005506788904014237,0.01528591089717953,0.4475599122692388,0.11590747326175908,0.036230576385087865,0.013656035946294482
2026-01-23 23:59:59,MIXED_NO_CLEAR_ROUTE,7,1,chain_tvl_med_chg7,1.6475,2025-2026,-0.00011509127774474621,0.02343387464195179,-0.06372228908283961,0.7232388908576627,0.0010427823693561396,0.53,0.44823785546015643,0.0026170026836213425,-0.021872091644626373,0.4459702588226966,0.11105275530103714,0.03561123244777573,-0.02374591980728343
2026-01-27 23:59:59,MIXED_NO_CLEAR_ROUTE,3,1,btc_ret7,1.5095,2025-2026,-0.00046730930581571705,0.006149370359949002,-0.06157145802560112,0.7234182724424562,-0.00036608741322030625,0.44200000000000034,0.8334604846780955,0.0009077512093909057,-0.01591510474035777,0.4456541808622349,0.11065452695923066,0.03645876969864205,-0.07264944357728043
2026-03-08 23:59:59,BTC_CONCENTRATION,4,1,vol_med,1.4618,2025-2026,-4.716963489688938e-05,-0.019115539682228826,0.029523829870739354,0.7182390837922846,0.003621097618011263,0.35266666666666696,0.2905843122087965,0.01723326377252558,-0.0028023745587565005,0.45183060718152884,0.09662308424899131,0.04775285935607828,0.022626997278602845
2026-03-17 23:59:59,BTC_CONCENTRATION,20,5,chain_tvl_med_chg7,1.0772,2025-2026,0.00351717711484556,0.06850170758163958,0.08546756877120727,0.7190231656546104,0.001299220861575967,0.472,0.25994814552348355,0.027436736382518017,0.020559160542490556,0.4505974338238297,0.10029467433345661,0.03470909685704197,0.03182624193494443
2026-03-21 23:59:59,BTC_CONCENTRATION,16,2,chain_tvl_med_chg7,1.5217,2025-2026,0.0020464909661696323,0.058936745277827204,0.00010213448168431653,0.7168584814670086,-0.002235012504893108,0.4745714285714286,0.26435593967221827,0.024462057478518817,0.04401186631696193,0.4545342416085656,0.1007536116398351,0.0343127041689172,0.04582703458646226
2026-03-24 23:59:59,BTC_CONCENTRATION,13,1,top3_share_chg7,1.2689,2025-2026,-0.0023666345321721976,0.039099995000620856,-0.05193125409772992,0.7139097986797058,-0.005072410198017074,0.44742857142857145,0.4185268477519641,0.024975522876178546,0.04758347693404841,0.45724479574593013,0.10008483305488311,0.03404772929666723,-0.008570611606515325
2026-03-27 23:59:59,BTC_CONCENTRATION,10,1,breadth30,1.3545,2025-2026,-0.0027106899001939264,0.07311886926973539,-0.020396881762084467,0.7112125111100074,-0.006293670995963156,0.4642857142857143,0.3193057473820033,0.024127514731081028,0.04726735577930725,0.4589126982764304,0.09892925665199233,0.03387424944921948,-0.036168191326924504
2026-04-01 23:59:59,BTC_CONCENTRATION,5,1,top3_share_chg7,1.2524,2025-2026,-0.001291130476223053,0.02442226356302419,-0.03272715781455292,0.7153051612524991,-0.0007635034566315964,0.34600000000000003,0.2685280917522366,0.01816776579503898,0.03582669757195933,0.4584558924143686,0.09935374518205446,0.030968261596485816,-0.03158157204770388
2026-04-12 23:59:59,BTC_CONCENTRATION,4,6,disp30,6.9138,2025-2026,0.001963087747014417,0.0363269324427844,0.08298719173677475,0.7246448207237339,0.007120350869393295,0.3893333333333337,0.3396781109539902,0.01099969258515158,0.05651390574964944,0.44819664191506603,0.10268382635674074,0.030900074698840825,0.018892868550506536
2026-04-15 23:59:59,BTC_CONCENTRATION,1,2,disp30,3.0308,2025-2026,0.0018972367963540388,0.020669818179407978,0.046171705411249965,0.7256164561676707,0.004918056374802471,0.33000000000000035,1.782092572993476,0.00981938409719437,0.05878918608379543,0.4484558459323053,0.10435374340694627,0.03324401962074443,0.023124879872531423
2026-05-08 23:59:59,MID_CAP_ROTATION,1,22,top3_share_chg7,1.1309,2025-2026,0.025485306667625534,0.15594696114612958,0.04856441990640503,0.7398875632871649,0.004943978138651291,0.6937142857142857,0.6969753080386416,0.0142499081062617,-0.07032168634400866,0.42723722702083716,0.09977185271909883,0.029567483989214247,-0.0028730650203798724
2026-05-22 23:59:59,LARGE_ALT_ROTATION,4,7,breadth30,0.7329,2025-2026,0.013700157893562048,0.02520782867398356,-0.039102828722611345,0.7343287164342759,-0.0009680086480700067,0.462666666666667,0.4026164851925218,0.0058817102038579705,-0.10325764370372821,0.42992311807384515,0.09437858540537253,0.028896947071983065,-0.034582145076964776
2026-07-11 23:59:59,MIXED_NO_CLEAR_ROUTE,1,2,top3_share_chg7,1.5154,2025-2026,0.0015261493689850598,0.019959936914381343,0.030215663701461743,0.7221388067634384,0.013465267951754734,0.4802857142857143,0.19860102751715156,-0.018094438937600876,0.05609621585269412,0.4500198037727359,0.09222815034207595,0.02996408590938765,0.03605966257202653
2026-08-11 23:59:59,MIXED_NO_CLEAR_ROUTE,2,24,top3_share_chg7,0.7963,2025-2026,0.0020882562021175,0.01332608912150235,0.014584425527106133,0.729294956169908,0.00212464578012393,0.31,0.23838673693176168,-0.009442878207725667,0.05352046067675625,0.4467478584184774,0.09784594047005125,0.02431772212713104,0.0033598489358736363
2026-08-13 23:59:59,MIXED_NO_CLEAR_ROUTE,1,1,top3_share_chg7,0.9709,2025-2026,0.0034972148257120645,0.01611416148252614,-0.0064278290221805685,0.7272136938381908,-0.0007758436214551079,0.330666666666667,0.27515946609253317,-0.01172580718017894,0.04340603432011059,0.4493930385338896,0.09798994287417613,0.0241589245275558,0.004693389873364063
