from,to,horizon,n,prob,transition_entropy,self_transition_share,dominant_exit,verdict
LL_HA_HE,HL_LA_LE,1,0,0.0,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LH_HA_HE,1,4,0.03278688524590164,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LH_HA_LE,1,2,0.01639344262295082,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LH_LA_HE,1,7,0.05737704918032787,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LH_LA_LE,1,2,0.01639344262295082,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LL_HA_HE,1,33,0.27049180327868855,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LL_HA_LE,1,5,0.040983606557377046,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LL_LA_HE,1,52,0.4262295081967213,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_HE,LL_LA_LE,1,3,0.02459016393442623,2.5596847827287093,0.27049180327868855,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HH_HA_HE,1,0,0.0,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HH_HA_LE,1,4,0.021505376344086023,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HH_LA_HE,1,1,0.005376344086021506,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HH_LA_LE,1,2,0.010752688172043012,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HL_HA_HE,1,0,0.0,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HL_HA_LE,1,5,0.026881720430107527,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HL_LA_HE,1,0,0.0,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,HL_LA_LE,1,4,0.021505376344086023,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LH_HA_HE,1,0,0.0,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LH_HA_LE,1,1,0.005376344086021506,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LH_LA_HE,1,0,0.0,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LH_LA_LE,1,1,0.005376344086021506,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LL_HA_HE,1,1,0.005376344086021506,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LL_HA_LE,1,53,0.2849462365591398,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LL_LA_HE,1,9,0.04838709677419355,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_HA_LE,LL_LA_LE,1,105,0.5645161290322581,1.804134461999375,0.2849462365591398,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HH_HA_HE,1,2,0.00980392156862745,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HH_HA_LE,1,0,0.0,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HH_LA_HE,1,4,0.0196078431372549,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HH_LA_LE,1,0,0.0,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HL_HA_HE,1,9,0.04411764705882353,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HL_HA_LE,1,6,0.029411764705882353,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HL_LA_HE,1,6,0.029411764705882353,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,HL_LA_LE,1,2,0.00980392156862745,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LH_HA_HE,1,2,0.00980392156862745,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LH_HA_LE,1,2,0.00980392156862745,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LH_LA_HE,1,4,0.0196078431372549,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LH_LA_LE,1,7,0.03431372549019608,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LL_HA_HE,1,65,0.31862745098039214,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LL_HA_LE,1,3,0.014705882352941176,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LL_LA_HE,1,90,0.4411764705882353,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_HE,LL_LA_LE,1,2,0.00980392156862745,2.3504844915071734,0.4411764705882353,LL_LA_HE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HH_HA_HE,1,1,0.003194888178913738,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HH_HA_LE,1,2,0.006389776357827476,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HH_LA_HE,1,0,0.0,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HH_LA_LE,1,3,0.009584664536741214,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HL_HA_HE,1,0,0.0,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HL_HA_LE,1,2,0.006389776357827476,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HL_LA_HE,1,0,0.0,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,HL_LA_LE,1,2,0.006389776357827476,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LH_HA_HE,1,0,0.0,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LH_HA_LE,1,1,0.003194888178913738,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LH_LA_HE,1,0,0.0,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LH_LA_LE,1,1,0.003194888178913738,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LL_HA_HE,1,8,0.025559105431309903,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LL_HA_LE,1,111,0.3546325878594249,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LL_LA_HE,1,11,0.03514376996805112,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
LL_LA_LE,LL_LA_LE,1,171,0.5463258785942492,1.5953173245124137,0.5463258785942492,LL_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HH_HA_HE,3,32,0.25,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HH_HA_LE,3,7,0.0546875,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HH_LA_HE,3,31,0.2421875,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HH_LA_LE,3,11,0.0859375,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HL_HA_HE,3,1,0.0078125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HL_HA_LE,3,4,0.03125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HL_LA_HE,3,9,0.0703125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,HL_LA_LE,3,5,0.0390625,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LH_HA_HE,3,1,0.0078125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LH_HA_LE,3,1,0.0078125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LH_LA_HE,3,3,0.0234375,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LH_LA_LE,3,12,0.09375,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LL_HA_HE,3,1,0.0078125,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LL_HA_LE,3,2,0.015625,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LL_LA_HE,3,3,0.0234375,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_HE,LL_LA_LE,3,5,0.0390625,3.20653711831061,0.25,HH_HA_HE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HH_HA_HE,3,10,0.045454545454545456,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HH_HA_LE,3,79,0.35909090909090907,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HH_LA_HE,3,16,0.07272727272727272,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HH_LA_LE,3,108,0.4909090909090909,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HL_HA_HE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HL_HA_LE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HL_LA_HE,3,1,0.004545454545454545,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,HL_LA_LE,3,1,0.004545454545454545,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LH_HA_HE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LH_HA_LE,3,2,0.00909090909090909,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LH_LA_HE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LH_LA_LE,3,3,0.013636363636363636,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LL_HA_HE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LL_HA_LE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LL_LA_HE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_HA_LE,LL_LA_LE,3,0,0.0,1.7290838144761014,0.35909090909090907,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HH_HA_HE,3,39,0.24375,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HH_HA_LE,3,13,0.08125,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HH_LA_HE,3,49,0.30625,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HH_LA_LE,3,12,0.075,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HL_HA_HE,3,4,0.025,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HL_HA_LE,3,1,0.00625,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HL_LA_HE,3,10,0.0625,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,HL_LA_LE,3,4,0.025,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LH_HA_HE,3,0,0.0,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LH_HA_LE,3,2,0.0125,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LH_LA_HE,3,0,0.0,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LH_LA_LE,3,11,0.06875,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LL_HA_HE,3,1,0.00625,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LL_HA_LE,3,3,0.01875,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LL_LA_HE,3,6,0.0375,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_HE,LL_LA_LE,3,5,0.03125,2.9874026762837866,0.30625,HH_LA_HE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HH_HA_HE,3,15,0.05791505791505792,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HH_HA_LE,3,106,0.4092664092664093,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HH_LA_HE,3,23,0.0888030888030888,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HH_LA_LE,3,108,0.416988416988417,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HL_HA_HE,3,1,0.003861003861003861,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HL_HA_LE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HL_LA_HE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,HL_LA_LE,3,1,0.003861003861003861,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LH_HA_HE,3,1,0.003861003861003861,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LH_HA_LE,3,2,0.007722007722007722,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LH_LA_HE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LH_LA_LE,3,1,0.003861003861003861,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LL_HA_HE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LL_HA_LE,3,1,0.003861003861003861,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LL_LA_HE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HH_LA_LE,LL_LA_LE,3,0,0.0,1.810890518030983,0.416988416988417,HH_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HH_HA_HE,3,7,0.0945945945945946,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HH_HA_LE,3,0,0.0,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HH_LA_HE,3,5,0.06756756756756757,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HH_LA_LE,3,3,0.04054054054054054,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HL_HA_HE,3,11,0.14864864864864866,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HL_HA_LE,3,6,0.08108108108108109,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HL_LA_HE,3,13,0.17567567567567569,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,HL_LA_LE,3,5,0.06756756756756757,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LH_HA_HE,3,0,0.0,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LH_HA_LE,3,0,0.0,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LH_LA_HE,3,1,0.013513513513513514,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LH_LA_LE,3,2,0.02702702702702703,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LL_HA_HE,3,4,0.05405405405405406,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LL_HA_LE,3,1,0.013513513513513514,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LL_LA_HE,3,13,0.17567567567567569,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_HE,LL_LA_LE,3,3,0.04054054054054054,3.3424872049720658,0.14864864864864866,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HH_HA_HE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HH_HA_LE,3,4,0.05970149253731343,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HH_LA_HE,3,5,0.07462686567164178,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HH_LA_LE,3,3,0.04477611940298507,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HL_HA_HE,3,5,0.07462686567164178,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HL_HA_LE,3,9,0.13432835820895522,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HL_LA_HE,3,13,0.19402985074626866,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,HL_LA_LE,3,17,0.2537313432835821,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LH_HA_HE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LH_HA_LE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LH_LA_HE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LH_LA_LE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LL_HA_HE,3,0,0.0,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LL_HA_LE,3,3,0.04477611940298507,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LL_LA_HE,3,3,0.04477611940298507,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_HA_LE,LL_LA_LE,3,5,0.07462686567164178,3.033022122101479,0.13432835820895522,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HH_HA_HE,3,3,0.029411764705882353,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HH_HA_LE,3,2,0.0196078431372549,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HH_LA_HE,3,11,0.10784313725490197,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HH_LA_LE,3,1,0.00980392156862745,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HL_HA_HE,3,19,0.18627450980392157,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HL_HA_LE,3,9,0.08823529411764706,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HL_LA_HE,3,22,0.21568627450980393,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,HL_LA_LE,3,5,0.049019607843137254,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LH_HA_HE,3,1,0.00980392156862745,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LH_HA_LE,3,1,0.00980392156862745,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LH_LA_HE,3,4,0.0392156862745098,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LH_LA_LE,3,1,0.00980392156862745,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LL_HA_HE,3,5,0.049019607843137254,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LL_HA_LE,3,1,0.00980392156862745,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LL_LA_HE,3,14,0.13725490196078433,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_HE,LL_LA_LE,3,3,0.029411764705882353,3.3250408709377037,0.21568627450980393,HL_LA_HE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HH_HA_HE,3,3,0.03614457831325301,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HH_HA_LE,3,2,0.024096385542168676,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HH_LA_HE,3,1,0.012048192771084338,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HH_LA_LE,3,4,0.04819277108433735,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HL_HA_HE,3,4,0.04819277108433735,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HL_HA_LE,3,18,0.21686746987951808,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HL_LA_HE,3,11,0.13253012048192772,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,HL_LA_LE,3,25,0.30120481927710846,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LH_HA_HE,3,0,0.0,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LH_HA_LE,3,0,0.0,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LH_LA_HE,3,0,0.0,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LH_LA_LE,3,0,0.0,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LL_HA_HE,3,0,0.0,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LL_HA_LE,3,4,0.04819277108433735,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LL_LA_HE,3,3,0.03614457831325301,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
HL_LA_LE,LL_LA_LE,3,8,0.0963855421686747,2.8965023520738282,0.30120481927710846,HL_LA_LE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HH_HA_HE,3,2,0.03773584905660377,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HH_HA_LE,3,0,0.0,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HH_LA_HE,3,3,0.05660377358490566,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HH_LA_LE,3,0,0.0,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HL_HA_HE,3,0,0.0,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
LH_HA_HE,HL_HA_LE,3,1,0.018867924528301886,3.0164234571033286,0.1320754716981132,LH_LA_HE,TRANSITION_MATRIX_BUILT
