event_id,exit_date,first_destination,outcome_family,subperiod,days_to_destination_d,axis,lattice,seq
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-14-30,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-1-3,RANK_DETERIORATING->RANK_STALL->RANK_DETERIORATING
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-3-7,RANK_DETERIORATING->RANK_DETERIORATING->RANK_RECRUITING
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-7-14,RANK_DETERIORATING->RANK_RECRUITING->RANK_STALL
EXIT_059,2024-05-20,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-14-30,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-1-3,BREADTH_FADE->CONCENTRATION_REBUILD->BREADTH_FADE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-3-7,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-7-14,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-14-30,BREADTH_FADE->BREADTH_FADE->CONCENTRATION_RELEASE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-1-3,BREADTH_FADING->BREADTH_STABLE->BREADTH_FADING
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-14-30,BREADTH_FADING->BREADTH_FADING->BREADTH_STABLE
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_060,2024-06-06,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,micro,0-1-3,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,micro,0-3-7,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,micro,0-7-14,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,micro,0-14-30,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-1-3,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-7-14,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,breadth,0-14-30,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-1-3,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-3-7,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-7-14,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_061,2024-06-12,MIXED_NO_CLEAR_ROUTE,MIXED,2024,1,rank,0-14-30,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-1-3,RANK_RECRUITMENT->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-3-7,RANK_RECRUITMENT->BREADTH_EXPANSION->BREADTH_FADE
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-7-14,RANK_RECRUITMENT->BREADTH_FADE->BREADTH_FADE
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-14-30,RANK_RECRUITMENT->BREADTH_FADE->BREADTH_EXPANSION
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,rank,0-1-3,RANK_RECRUITING->RANK_STALL->RANK_DETERIORATING
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,rank,0-3-7,RANK_RECRUITING->RANK_DETERIORATING->RANK_STALL
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,rank,0-7-14,RANK_RECRUITING->RANK_STALL->RANK_STALL
EXIT_062,2024-07-20,BTC_CONCENTRATION,REENTRY,2024,4,rank,0-14-30,RANK_RECRUITING->RANK_STALL->RANK_STALL
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-1-3,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_FADE
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-3-7,BREADTH_EXPANSION->BREADTH_FADE->BTC_SUPPORT
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-7-14,BREADTH_EXPANSION->BTC_SUPPORT->BREADTH_FADE
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-14-30,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_EXPANSION
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_STABLE
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_STABLE->BREADTH_FADING
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-1-3,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-3-7,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-7-14,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_063,2024-07-23,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-14-30,RANK_DETERIORATING->RANK_STALL->RANK_STALL
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MID_CAP_ROTATION
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,micro,0-3-7,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,micro,0-7-14,BREADTH_FADE->BREADTH_EXPANSION->CONCENTRATION_RELEASE
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,micro,0-14-30,BREADTH_FADE->CONCENTRATION_RELEASE->BREADTH_EXPANSION
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_STABLE
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,breadth,0-14-30,BREADTH_FADING->BREADTH_STABLE->BREADTH_EXPANDING
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,rank,0-3-7,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_064,2024-08-05,BTC_CONCENTRATION,REENTRY,2024,3,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->LARGE_ALT_ROTATION
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-3-7,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-7-14,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,micro,0-14-30,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-3-7,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-7-14,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,breadth,0-14-30,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-1-3,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_065,2024-08-07,BTC_CONCENTRATION,REENTRY,2024,1,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING->MIXED_NO_CLEAR_ROUTE
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING->MIXED_NO_CLEAR_ROUTE
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-3-7,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-7-14,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,micro,0-14-30,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,breadth,0-14-30,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_066,2024-08-13,MIXED_NO_CLEAR_ROUTE,MIXED,2024,6,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,canonical,0-1-3,MID_CAP_ROTATION->STABLECOIN_PARKING->LARGE_ALT_ROTATION
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,canonical,0-3-7,MID_CAP_ROTATION->LARGE_ALT_ROTATION->MIXED_NO_CLEAR_ROUTE
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,canonical,0-7-14,MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,canonical,0-14-30,MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE->MID_CAP_ROTATION
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,micro,0-1-3,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_FADE
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,micro,0-3-7,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_EXPANSION
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,micro,0-7-14,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,micro,0-14-30,BREADTH_EXPANSION->BREADTH_EXPANSION->RANK_RECRUITMENT
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_067,2024-09-06,BROAD_RISK_EXPANSION,SUCCESS,2024,20,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_RECRUITING
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->NARROW_LEADERSHIP
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->NARROW_LEADERSHIP->BROAD_RISK_EXPANSION
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BROAD_RISK_EXPANSION->LARGE_ALT_ROTATION
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->LARGE_ALT_ROTATION->BTC_CONCENTRATION
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,micro,0-1-3,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_FADE
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,micro,0-3-7,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_EXPANSION
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,micro,0-7-14,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_FADE
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,micro,0-14-30,BREADTH_EXPANSION->BREADTH_FADE->BREADTH_FADE
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_068,2024-09-20,BROAD_RISK_EXPANSION,SUCCESS,2024,6,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-1-3,LARGE_ALT_ROTATION->LARGE_ALT_ROTATION->MID_CAP_ROTATION
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-3-7,LARGE_ALT_ROTATION->MID_CAP_ROTATION->BTC_CONCENTRATION
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-7-14,LARGE_ALT_ROTATION->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,canonical,0-14-30,LARGE_ALT_ROTATION->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->RANK_RECRUITMENT
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-3-7,BREADTH_FADE->RANK_RECRUITMENT->BREADTH_FADE
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-7-14,BREADTH_FADE->BREADTH_FADE->CONCENTRATION_REBUILD
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,micro,0-14-30,BREADTH_FADE->CONCENTRATION_REBUILD->BREADTH_EXPANSION
EXIT_069,2024-10-03,BTC_CONCENTRATION,REENTRY,2024,4,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
