datetime,timestamp,anchor_type,anchor_up,anchor_lo,volatility_estimate,volatility_quality,coordinate,abs_coordinate,sigma_band,sigma_state,previous_sigma_state,state_age,transition_type,distance_to_nearest_sigma_boundary,coordinate_velocity,coordinate_acceleration,anchor_age,data_quality,causal_known_time
2024-04-22 03:00:00+00:00,2024-04-22 03:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0007551721934544361,1.0,-3.9716263815465935,3.9716263815465935,3.0,-3.0,-3.0,1.0,STAY,0.9716263815465935,-0.4901607145922764,0.028312084154484385,41.0,1.0,2024-04-22 03:00:00+00:00
2024-04-22 04:00:00+00:00,2024-04-22 04:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0008001918628196177,1.0,-2.013248435547025,2.013248435547025,2.0,-2.0,-3.0,0.0,UP,0.01324843554702504,1.9583779459995685,2.448538660591845,42.0,1.0,2024-04-22 04:00:00+00:00
2024-04-22 05:00:00+00:00,2024-04-22 05:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0007604616670071924,1.0,-2.623909041345471,2.623909041345471,2.0,-2.0,-2.0,1.0,STAY,0.6239090413454709,-0.6106606057984458,-2.5690385517980143,43.0,1.0,2024-04-22 05:00:00+00:00
2024-04-22 06:00:00+00:00,2024-04-22 06:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0007337011377989754,1.0,-3.0263873425974164,3.0263873425974164,3.0,-3.0,-2.0,0.0,DOWN,0.026387342597416374,-0.4024783012519455,0.20818230454650033,44.0,1.0,2024-04-22 06:00:00+00:00
2024-04-22 07:00:00+00:00,2024-04-22 07:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0007020834991585364,1.0,-2.6684635081182013,2.6684635081182013,2.0,-2.0,-3.0,0.0,UP,0.6684635081182013,0.35792383447921505,0.7604021357311606,45.0,1.0,2024-04-22 07:00:00+00:00
2024-04-22 08:00:00+00:00,2024-04-22 08:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0006474091782432282,1.0,-3.111072835985495,3.111072835985495,3.0,-3.0,-2.0,0.0,DOWN,0.11107283598549511,-0.4426093278672938,-0.8005331623465088,46.0,1.0,2024-04-22 08:00:00+00:00
2024-04-22 09:00:00+00:00,2024-04-22 09:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0005913907913571268,1.0,-3.374050243626227,3.374050243626227,3.0,-3.0,-3.0,1.0,STAY,0.3740502436262272,-0.2629774076407321,0.17963192022656171,47.0,1.0,2024-04-22 09:00:00+00:00
2024-04-22 10:00:00+00:00,2024-04-22 10:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0006001315924140716,1.0,-4.184530960702298,4.184530960702298,4.0,-4.0,-3.0,0.0,DOWN,0.1845309607022978,-0.8104807170760706,-0.5475033094353385,48.0,1.0,2024-04-22 10:00:00+00:00
2024-04-22 11:00:00+00:00,2024-04-22 11:00:00+00:00,trailing_extreme_50,1.06853,1.06181,0.0005258321717493565,1.0,-5.079147318170332,5.079147318170332,5.0,-5.0,-4.0,0.0,DOWN,0.07914731817033172,-0.8946163574680339,-0.0841356403919633,49.0,1.0,2024-04-22 11:00:00+00:00
2024-04-22 12:00:00+00:00,2024-04-22 12:00:00+00:00,trailing_extreme_50,1.0681,1.06181,0.000535838222419668,1.0,-5.1965529096929926,5.1965529096929926,5.0,-5.0,-5.0,1.0,STAY,0.19655290969299255,-0.11740559152266083,0.7772107659453731,0.0,1.0,2024-04-22 12:00:00+00:00
2024-04-22 13:00:00+00:00,2024-04-22 13:00:00+00:00,trailing_extreme_50,1.06784,1.06181,0.0005268758797992227,1.0,-4.965439233454022,4.965439233454022,4.0,-4.0,-5.0,0.0,UP,0.9654392334540223,0.23111367623897028,0.3485192677616311,0.0,1.0,2024-04-22 13:00:00+00:00
2024-04-22 14:00:00+00:00,2024-04-22 14:00:00+00:00,trailing_extreme_50,1.06771,1.06181,0.0005358170433443227,1.0,-7.355886874307398,7.355886874307398,7.0,-7.0,-4.0,0.0,DOWN,0.35588687430739796,-2.3904476408533757,-2.621561317092346,0.0,1.0,2024-04-22 14:00:00+00:00
2024-04-22 15:00:00+00:00,2024-04-22 15:00:00+00:00,trailing_extreme_50,1.06771,1.06181,0.000548350797522928,1.0,-6.399139141656259,6.399139141656259,6.0,-6.0,-7.0,0.0,UP,0.3991391416562591,0.9567477326511389,3.3471953735045146,1.0,1.0,2024-04-22 15:00:00+00:00
2024-04-22 16:00:00+00:00,2024-04-22 16:00:00+00:00,trailing_extreme_50,1.06771,1.06181,0.0005584109917366396,1.0,-7.41190354660254,7.41190354660254,7.0,-7.0,-6.0,0.0,DOWN,0.4119035466025398,-1.0127644049462807,-1.9695121375974196,2.0,1.0,2024-04-22 16:00:00+00:00
2024-04-22 17:00:00+00:00,2024-04-22 17:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006141545774601193,1.0,-3.7584994473201196,3.7584994473201196,3.0,-3.0,-7.0,0.0,UP,0.7584994473201196,3.65340409928242,4.6661685042287,0.0,1.0,2024-04-22 17:00:00+00:00
2024-04-22 18:00:00+00:00,2024-04-22 18:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006092841050965044,1.0,-3.4647900862917442,3.4647900862917442,3.0,-3.0,-3.0,1.0,STAY,0.46479008629174423,0.2937093610283754,-3.3596947382540447,1.0,1.0,2024-04-22 18:00:00+00:00
2024-04-22 19:00:00+00:00,2024-04-22 19:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006079812678329086,1.0,-3.2096134958084472,3.2096134958084472,3.0,-3.0,-3.0,2.0,STAY,0.20961349580844724,0.255176590483297,-0.03853277054507842,2.0,1.0,2024-04-22 19:00:00+00:00
2024-04-22 20:00:00+00:00,2024-04-22 20:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006359454617203695,1.0,-1.8138092944329813,1.8138092944329813,1.0,-1.0,-3.0,0.0,UP,0.8138092944329813,1.395804201375466,1.140627610892169,3.0,1.0,2024-04-22 20:00:00+00:00
2024-04-22 21:00:00+00:00,2024-04-22 21:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006342117879420003,1.0,-1.6116474790313724,1.6116474790313724,1.0,-1.0,-1.0,1.0,STAY,0.6116474790313724,0.20216181540160894,-1.193642385973857,4.0,1.0,2024-04-22 21:00:00+00:00
2024-04-22 22:00:00+00:00,2024-04-22 22:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006491733240871659,1.0,-2.54311722161234,2.54311722161234,2.0,-2.0,-1.0,0.0,DOWN,0.5431172216123401,-0.9314697425809677,-1.1336315579825766,5.0,1.0,2024-04-22 22:00:00+00:00
2024-04-22 23:00:00+00:00,2024-04-22 23:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0006446092585120656,1.0,-2.3281192077857304,2.3281192077857304,2.0,-2.0,-2.0,1.0,STAY,0.32811920778573045,0.21499801382660966,1.1464677564075774,6.0,1.0,2024-04-22 23:00:00+00:00
2024-04-23 00:00:00+00:00,2024-04-23 00:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005562858240584282,1.0,-3.018391218713888,3.018391218713888,3.0,-3.0,-2.0,0.0,DOWN,0.018391218713888158,-0.6902720109281577,-0.9052700247547674,7.0,1.0,2024-04-23 00:00:00+00:00
2024-04-23 01:00:00+00:00,2024-04-23 01:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005557811068134525,1.0,-2.5819935784847665,2.5819935784847665,2.0,-2.0,-3.0,0.0,UP,0.5819935784847665,0.43639764022912164,1.1266696511572794,8.0,1.0,2024-04-23 01:00:00+00:00
2024-04-23 02:00:00+00:00,2024-04-23 02:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005541847142940311,1.0,-2.6741159781438686,2.6741159781438686,2.0,-2.0,-2.0,1.0,STAY,0.6741159781438686,-0.09212239965910207,-0.5285200398882237,9.0,1.0,2024-04-23 02:00:00+00:00
2024-04-23 03:00:00+00:00,2024-04-23 03:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005584251540755032,1.0,-1.8471731814053232,1.8471731814053232,1.0,-1.0,-2.0,0.0,UP,0.8471731814053232,0.8269427967385454,0.9190651963976475,10.0,1.0,2024-04-23 03:00:00+00:00
2024-04-23 04:00:00+00:00,2024-04-23 04:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005645011344610392,1.0,-2.5587358015061787,2.5587358015061787,2.0,-2.0,-1.0,0.0,DOWN,0.5587358015061787,-0.7115626201008556,-1.538505416839401,11.0,1.0,2024-04-23 04:00:00+00:00
2024-04-23 05:00:00+00:00,2024-04-23 05:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005729276866066293,1.0,-1.8331676675846136,1.8331676675846136,1.0,-1.0,-2.0,0.0,UP,0.8331676675846136,0.7255681339215652,1.4371307540224207,12.0,1.0,2024-04-23 05:00:00+00:00
2024-04-23 06:00:00+00:00,2024-04-23 06:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005631167378095981,1.0,-2.2316966212837137,2.2316966212837137,2.0,-2.0,-1.0,0.0,DOWN,0.2316966212837137,-0.39852895369910013,-1.1240970876206653,13.0,1.0,2024-04-23 06:00:00+00:00
2024-04-23 07:00:00+00:00,2024-04-23 07:00:00+00:00,trailing_extreme_50,1.06695,1.06181,0.0005623978650733824,1.0,-2.401419300717919,2.401419300717919,2.0,-2.0,-2.0,1.0,STAY,0.4014193007179192,-0.1697226794342055,0.22880627426489464,14.0,1.0,2024-04-23 07:00:00+00:00
2024-04-23 08:00:00+00:00,2024-04-23 08:00:00+00:00,trailing_extreme_50,1.06695,1.06307,0.0005575853731859356,1.0,-3.1460602066401466,3.1460602066401466,3.0,-3.0,-2.0,0.0,DOWN,0.14606020664014663,-0.7446409059222274,-0.5749182264880219,15.0,1.0,2024-04-23 08:00:00+00:00
2024-04-23 09:00:00+00:00,2024-04-23 09:00:00+00:00,trailing_extreme_50,1.06695,1.06307,0.0005705474057899914,1.0,-4.029297987809844,4.029297987809844,4.0,-4.0,-3.0,0.0,DOWN,0.029297987809844273,-0.8832377811696976,-0.13859687524747022,16.0,1.0,2024-04-23 09:00:00+00:00
2024-04-23 10:00:00+00:00,2024-04-23 10:00:00+00:00,trailing_extreme_50,1.06695,1.06307,0.0008493511903320991,1.0,1.1029737849823735,1.1029737849823735,1.0,1.0,-4.0,0.0,UP,0.10297378498237353,5.132271772792218,6.015509553961916,17.0,1.0,2024-04-23 10:00:00+00:00
2024-04-23 11:00:00+00:00,2024-04-23 11:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.000878455066127087,1.0,-0.949075062374486,0.949075062374486,0.0,0.0,1.0,0.0,DOWN,0.949075062374486,-2.0520488473568594,-7.1843206201490775,0.0,1.0,2024-04-23 11:00:00+00:00
2024-04-23 12:00:00+00:00,2024-04-23 12:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.0009033035958622703,1.0,-2.095934772186218,2.095934772186218,2.0,-2.0,0.0,0.0,DOWN,0.09593477218621782,-1.1468597098117317,0.9051891375451278,1.0,1.0,2024-04-23 12:00:00+00:00
2024-04-23 13:00:00+00:00,2024-04-23 13:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.000879102231540451,1.0,-2.6232850203058096,2.6232850203058096,2.0,-2.0,-2.0,1.0,STAY,0.6232850203058096,-0.5273502481195917,0.6195094616921399,2.0,1.0,2024-04-23 13:00:00+00:00
2024-04-23 14:00:00+00:00,2024-04-23 14:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.0009669761765191052,1.0,-0.47460142371517355,0.47460142371517355,0.0,0.0,-2.0,0.0,UP,0.47460142371517355,2.148683596590636,2.676033844710228,3.0,1.0,2024-04-23 14:00:00+00:00
2024-04-23 15:00:00+00:00,2024-04-23 15:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.0009705108421221093,1.0,-0.7238731943668008,0.7238731943668008,0.0,0.0,0.0,1.0,STAY,0.7238731943668008,-0.2492717706516272,-2.3979553672422633,4.0,1.0,2024-04-23 15:00:00+00:00
2024-04-23 16:00:00+00:00,2024-04-23 16:00:00+00:00,trailing_extreme_50,1.06795,1.0633,0.001126600468629395,1.0,1.8017645226343744,1.8017645226343744,1.0,1.0,0.0,0.0,UP,0.8017645226343744,2.525637717001175,2.774909487652802,5.0,1.0,2024-04-23 16:00:00+00:00
2024-04-23 17:00:00+00:00,2024-04-23 17:00:00+00:00,trailing_extreme_50,1.07012,1.0633,0.001131585862165785,1.0,-0.23951728338340383,0.23951728338340383,0.0,0.0,1.0,0.0,DOWN,0.23951728338340383,-2.0412818060177784,-4.566919523018953,0.0,1.0,2024-04-23 17:00:00+00:00
2024-04-23 18:00:00+00:00,2024-04-23 18:00:00+00:00,trailing_extreme_50,1.07012,1.0633,0.0011228401660427075,1.0,-0.5577767057560705,0.5577767057560705,0.0,0.0,0.0,1.0,STAY,0.5577767057560705,-0.3182594223726667,1.7230223836451117,1.0,1.0,2024-04-23 18:00:00+00:00
2024-04-23 19:00:00+00:00,2024-04-23 19:00:00+00:00,trailing_extreme_50,1.07012,1.0633,0.0011248175812210645,1.0,-0.10800780901236268,0.10800780901236268,0.0,0.0,0.0,2.0,STAY,0.10800780901236268,0.44976889674370785,0.7680283191163746,2.0,1.0,2024-04-23 19:00:00+00:00
2024-04-23 20:00:00+00:00,2024-04-23 20:00:00+00:00,trailing_extreme_50,1.07012,1.0633,0.0011220319451205455,1.0,0.2997724778005072,0.2997724778005072,0.0,0.0,0.0,3.0,STAY,0.2997724778005072,0.4077802868128699,-0.04198860993083797,3.0,1.0,2024-04-23 20:00:00+00:00
2024-04-23 21:00:00+00:00,2024-04-23 21:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.001124790740658736,1.0,-0.09136181304260209,0.09136181304260209,0.0,0.0,0.0,4.0,STAY,0.09136181304260209,-0.3911342908431093,-0.7989145776559792,0.0,1.0,2024-04-23 21:00:00+00:00
2024-04-23 22:00:00+00:00,2024-04-23 22:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.0011251705651640718,1.0,-0.1577593925381139,0.1577593925381139,0.0,0.0,0.0,5.0,STAY,0.1577593925381139,-0.06639757949551182,0.32473671134759746,1.0,1.0,2024-04-23 22:00:00+00:00
2024-04-23 23:00:00+00:00,2024-04-23 23:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.0011271451468811457,1.0,-0.298412584475731,0.298412584475731,0.0,0.0,0.0,6.0,STAY,0.298412584475731,-0.14065319193761708,-0.07425561244210525,2.0,1.0,2024-04-23 23:00:00+00:00
2024-04-24 00:00:00+00:00,2024-04-24 00:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.0011182520789344353,1.0,-0.20886826261960864,0.20886826261960864,0.0,0.0,0.0,7.0,STAY,0.20886826261960864,0.08954432185612235,0.23019751379373943,3.0,1.0,2024-04-24 00:00:00+00:00
2024-04-24 01:00:00+00:00,2024-04-24 01:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.0011180618330902316,1.0,-0.1504058196305055,0.1504058196305055,0.0,0.0,0.0,8.0,STAY,0.1504058196305055,0.058462442989103136,-0.031081878867019214,4.0,1.0,2024-04-24 01:00:00+00:00
2024-04-24 02:00:00+00:00,2024-04-24 02:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.001115622257628916,1.0,-0.20098525742223386,0.20098525742223386,0.0,0.0,0.0,9.0,STAY,0.20098525742223386,-0.050579437791728354,-0.10904188078083149,5.0,1.0,2024-04-24 02:00:00+00:00
2024-04-24 03:00:00+00:00,2024-04-24 03:00:00+00:00,trailing_extreme_50,1.07048,1.0633,0.001117369677265811,1.0,0.39285030670602616,0.39285030670602616,0.0,0.0,0.0,10.0,STAY,0.39285030670602616,0.59383556412826,0.6444150019199884,6.0,1.0,2024-04-24 03:00:00+00:00
2024-04-24 04:00:00+00:00,2024-04-24 04:00:00+00:00,trailing_extreme_50,1.07095,1.0633,0.0011081160341631898,1.0,0.025279049349222954,0.025279049349222954,0.0,0.0,0.0,11.0,STAY,0.025279049349222954,-0.3675712573568032,-0.9614068214850632,0.0,1.0,2024-04-24 04:00:00+00:00
2024-04-24 05:00:00+00:00,2024-04-24 05:00:00+00:00,trailing_extreme_50,1.07098,1.0633,0.0010932098859609337,1.0,0.017082090936779034,0.017082090936779034,0.0,0.0,0.0,12.0,STAY,0.017082090936779034,-0.00819695841244392,0.35937429894435924,0.0,1.0,2024-04-24 05:00:00+00:00
2024-04-24 06:00:00+00:00,2024-04-24 06:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.000855734360790552,1.0,-0.42561335863243865,0.42561335863243865,0.0,0.0,0.0,13.0,STAY,0.42561335863243865,-0.4426954495692177,-0.43449849115677375,0.0,1.0,2024-04-24 06:00:00+00:00
2024-04-24 07:00:00+00:00,2024-04-24 07:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0008275117022454083,1.0,-0.5417201144588029,0.5417201144588029,0.0,0.0,0.0,14.0,STAY,0.5417201144588029,-0.1161067558263642,0.3265886937428535,1.0,1.0,2024-04-24 07:00:00+00:00
2024-04-24 08:00:00+00:00,2024-04-24 08:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0007874751694879332,1.0,-1.0438421162026763,1.0438421162026763,1.0,-1.0,0.0,0.0,DOWN,0.04384211620267631,-0.5021220017438734,-0.38601524591750924,2.0,1.0,2024-04-24 08:00:00+00:00
2024-04-24 09:00:00+00:00,2024-04-24 09:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0007975442453120239,1.0,-1.8159416794672052,1.8159416794672052,1.0,-1.0,-1.0,1.0,STAY,0.8159416794672052,-0.7720995632645289,-0.26997756152065544,3.0,1.0,2024-04-24 09:00:00+00:00
2024-04-24 10:00:00+00:00,2024-04-24 10:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0007122926127004853,1.0,-2.8736945817136883,2.8736945817136883,2.0,-2.0,-1.0,0.0,DOWN,0.8736945817136883,-1.057752902246483,-0.2856533389819542,4.0,1.0,2024-04-24 10:00:00+00:00
2024-04-24 11:00:00+00:00,2024-04-24 11:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0007184107275255399,1.0,-3.4744886109344293,3.4744886109344293,3.0,-3.0,-2.0,0.0,DOWN,0.4744886109344293,-0.600794029220741,0.4569588730257421,5.0,1.0,2024-04-24 11:00:00+00:00
2024-04-24 12:00:00+00:00,2024-04-24 12:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.00034516556103538686,1.0,-7.1231584339487695,7.1231584339487695,7.0,-7.0,-3.0,0.0,DOWN,0.12315843394876946,-3.64866982301434,-3.047875793793599,6.0,1.0,2024-04-24 12:00:00+00:00
2024-04-24 13:00:00+00:00,2024-04-24 13:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.00036024101941093317,1.0,-5.630117304052905,5.630117304052905,5.0,-5.0,-7.0,0.0,UP,0.6301173040529049,1.4930411298958646,5.141710952910205,7.0,1.0,2024-04-24 13:00:00+00:00
2024-04-24 14:00:00+00:00,2024-04-24 14:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0003534992932281254,1.0,-5.552229397477469,5.552229397477469,5.0,-5.0,-5.0,1.0,STAY,0.5522293974774692,0.07788790657543565,-1.415153223320429,8.0,1.0,2024-04-24 14:00:00+00:00
2024-04-24 15:00:00+00:00,2024-04-24 15:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.00033245560482461216,1.0,-6.522824059390474,6.522824059390474,6.0,-6.0,-5.0,0.0,DOWN,0.5228240593904738,-0.9705946619130046,-1.0484825684884402,9.0,1.0,2024-04-24 15:00:00+00:00
2024-04-24 16:00:00+00:00,2024-04-24 16:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.0003462106697967335,1.0,-4.50739239842225,4.50739239842225,4.0,-4.0,-6.0,0.0,UP,0.5073923984222501,2.0154316609682237,2.9860263228812283,10.0,1.0,2024-04-24 16:00:00+00:00
2024-04-24 17:00:00+00:00,2024-04-24 17:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.00036001671522722456,1.0,-5.711589430145397,5.711589430145397,5.0,-5.0,-4.0,0.0,DOWN,0.7115894301453967,-1.2041970317231465,-3.21962869269137,11.0,1.0,2024-04-24 17:00:00+00:00
2024-04-24 18:00:00+00:00,2024-04-24 18:00:00+00:00,trailing_extreme_50,1.071,1.0633,0.00036064412746253946,1.0,-6.1686711433898065,6.1686711433898065,6.0,-6.0,-5.0,0.0,DOWN,0.1686711433898065,-0.4570817132444098,0.7471153184787367,12.0,1.0,2024-04-24 18:00:00+00:00
2024-04-24 19:00:00+00:00,2024-04-24 19:00:00+00:00,trailing_extreme_50,1.071,1.06449,0.0003755501212271471,1.0,-4.852582195432133,4.852582195432133,4.0,-4.0,-6.0,0.0,UP,0.8525821954321327,1.3160889479576738,1.7731706612020837,13.0,1.0,2024-04-24 19:00:00+00:00
2024-04-24 20:00:00+00:00,2024-04-24 20:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.00039379411926727806,1.0,-3.3691295751510024,3.3691295751510024,3.0,-3.0,-4.0,0.0,UP,0.3691295751510024,1.4834526202811302,0.1673636723234564,14.0,1.0,2024-04-24 20:00:00+00:00
2024-04-24 21:00:00+00:00,2024-04-24 21:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003958818983791145,1.0,-3.9654731412259174,3.9654731412259174,3.0,-3.0,-3.0,1.0,STAY,0.9654731412259174,-0.596343566074915,-2.0797961863560452,15.0,1.0,2024-04-24 21:00:00+00:00
2024-04-24 22:00:00+00:00,2024-04-24 22:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.00042881105437944693,1.0,-2.047684612150123,2.047684612150123,2.0,-2.0,-3.0,0.0,UP,0.047684612150122874,1.9177885290757946,2.5141320951507096,16.0,1.0,2024-04-24 22:00:00+00:00
2024-04-24 23:00:00+00:00,2024-04-24 23:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003997325486352129,1.0,-2.6408800175491622,2.6408800175491622,2.0,-2.0,-2.0,1.0,STAY,0.6408800175491622,-0.5931954053990394,-2.510983934474834,17.0,1.0,2024-04-24 23:00:00+00:00
2024-04-25 00:00:00+00:00,2024-04-25 00:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0004001140241174168,1.0,-3.058889519065356,3.058889519065356,3.0,-3.0,-2.0,0.0,DOWN,0.05888951906535622,-0.418009501516194,0.17518590388284538,18.0,1.0,2024-04-25 00:00:00+00:00
2024-04-25 01:00:00+00:00,2024-04-25 01:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.00040033022515191947,1.0,-2.9638313773161395,2.9638313773161395,2.0,-2.0,-3.0,0.0,UP,0.9638313773161395,0.09505814174921667,0.5130676432654107,19.0,1.0,2024-04-25 01:00:00+00:00
2024-04-25 02:00:00+00:00,2024-04-25 02:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003990148006241397,1.0,-2.3645459476334354,2.3645459476334354,2.0,-2.0,-2.0,1.0,STAY,0.3645459476334354,0.5992854296827042,0.5042272879334875,20.0,1.0,2024-04-25 02:00:00+00:00
2024-04-25 03:00:00+00:00,2024-04-25 03:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0004057545620325435,1.0,-1.5652868551949408,1.5652868551949408,1.0,-1.0,-2.0,0.0,UP,0.5652868551949408,0.7992590924384946,0.19997366275579043,21.0,1.0,2024-04-25 03:00:00+00:00
2024-04-25 04:00:00+00:00,2024-04-25 04:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0004040259116413924,1.0,-0.6933992980456934,0.6933992980456934,0.0,0.0,-1.0,0.0,UP,0.6933992980456934,0.8718875571492474,0.0726284647107528,22.0,1.0,2024-04-25 04:00:00+00:00
2024-04-25 05:00:00+00:00,2024-04-25 05:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003736859414071486,1.0,-0.6747179788067068,0.6747179788067068,0.0,0.0,0.0,1.0,STAY,0.6747179788067068,0.018681319238986638,-0.8532062379102607,23.0,1.0,2024-04-25 05:00:00+00:00
2024-04-25 06:00:00+00:00,2024-04-25 06:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003437433245961855,1.0,-1.1138924348222825,1.1138924348222825,1.0,-1.0,0.0,0.0,DOWN,0.1138924348222825,-0.4391744560155757,-0.45785577525456234,24.0,1.0,2024-04-25 06:00:00+00:00
2024-04-25 07:00:00+00:00,2024-04-25 07:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003228254136028846,1.0,-0.260317623477505,0.260317623477505,0.0,0.0,-1.0,0.0,UP,0.260317623477505,0.8535748113447775,1.2927492673603531,25.0,1.0,2024-04-25 07:00:00+00:00
2024-04-25 08:00:00+00:00,2024-04-25 08:00:00+00:00,trailing_extreme_50,1.071,1.0645,0.0003238760328069004,1.0,0.5765290120288394,0.5765290120288394,0.0,0.0,0.0,1.0,STAY,0.5765290120288394,0.8368466355063444,-0.016728175838433113,26.0,1.0,2024-04-25 08:00:00+00:00
2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,trailing_extreme_50,1.0712,1.0645,0.000349617869090429,1.0,2.2420478464989695,2.2420478464989695,2.0,2.0,0.0,0.0,UP,0.2420478464989695,1.66551883447013,0.8286721989637855,0.0,1.0,2024-04-25 09:00:00+00:00
2024-04-25 10:00:00+00:00,2024-04-25 10:00:00+00:00,trailing_extreme_50,1.07204,1.0645,0.0003498828330232008,1.0,0.13329880385337853,0.13329880385337853,0.0,0.0,2.0,0.0,DOWN,0.13329880385337853,-2.108749042645591,-3.774267877115721,0.0,1.0,2024-04-25 10:00:00+00:00
2024-04-25 11:00:00+00:00,2024-04-25 11:00:00+00:00,trailing_extreme_50,1.07209,1.0645,0.0003454866879093495,1.0,1.295631416932722,1.295631416932722,1.0,1.0,0.0,0.0,UP,0.2956314169327221,1.1623326130793437,3.2710816557249345,0.0,1.0,2024-04-25 11:00:00+00:00
2024-04-25 12:00:00+00:00,2024-04-25 12:00:00+00:00,trailing_extreme_50,1.07257,1.06549,0.0003309187141866824,1.0,0.2817297965332188,0.2817297965332188,0.0,0.0,1.0,0.0,DOWN,0.2817297965332188,-1.0139016203995033,-2.176234233478847,0.0,1.0,2024-04-25 12:00:00+00:00
2024-04-25 13:00:00+00:00,2024-04-25 13:00:00+00:00,trailing_extreme_50,1.07267,1.06549,0.0003056611895337811,1.0,-0.6405534524241632,0.6405534524241632,0.0,0.0,0.0,1.0,STAY,0.6405534524241632,-0.922283248957382,0.09161837144212126,0.0,1.0,2024-04-25 13:00:00+00:00
2024-04-25 14:00:00+00:00,2024-04-25 14:00:00+00:00,trailing_extreme_50,1.07267,1.06549,0.000324032870418352,1.0,-1.8706380796368114,1.8706380796368114,1.0,-1.0,0.0,0.0,DOWN,0.8706380796368114,-1.2300846272126482,-0.3078013782552662,1.0,1.0,2024-04-25 14:00:00+00:00
2024-04-25 15:00:00+00:00,2024-04-25 15:00:00+00:00,trailing_extreme_50,1.07267,1.06549,0.0006968111825636795,1.0,-4.636563637720686,4.636563637720686,4.0,-4.0,-1.0,0.0,DOWN,0.6365636377206858,-2.7659255580838744,-1.5358409308712262,2.0,1.0,2024-04-25 15:00:00+00:00
2024-04-25 16:00:00+00:00,2024-04-25 16:00:00+00:00,trailing_extreme_50,1.07267,1.0672,0.0007109020213328955,1.0,-3.4268375617299003,3.4268375617299003,3.0,-3.0,-4.0,0.0,UP,0.4268375617299003,1.2097260759907855,3.97565163407466,3.0,1.0,2024-04-25 16:00:00+00:00
