,event_id,origin,orig_date,gbp_bridge_candidate
2298,USD_ORIGIN_202505121000,USD,2025-05-12,True
2299,USD_ORIGIN_202505121300,USD,2025-05-12,True
2300,USD_ORIGIN_202505141100,USD,2025-05-14,True
2301,USD_ORIGIN_202505150900,USD,2025-05-15,True
2302,USD_ORIGIN_202505161700,USD,2025-05-16,True
2303,USD_ORIGIN_202505201000,USD,2025-05-20,True
2304,USD_ORIGIN_202505210500,USD,2025-05-21,True
2305,USD_ORIGIN_202505271000,USD,2025-05-27,True
2306,USD_ORIGIN_202505281000,USD,2025-05-28,True
2307,USD_ORIGIN_202505290200,USD,2025-05-29,True
2308,USD_ORIGIN_202505290900,USD,2025-05-29,True
2309,USD_ORIGIN_202505291500,USD,2025-05-29,True
2310,USD_ORIGIN_202505301600,USD,2025-05-30,True
2311,USD_ORIGIN_202506021000,USD,2025-06-02,True
2312,USD_ORIGIN_202506041500,USD,2025-06-04,True
2313,USD_ORIGIN_202506041700,USD,2025-06-04,True
2314,USD_ORIGIN_202506051600,USD,2025-06-05,True
2315,USD_ORIGIN_202506061500,USD,2025-06-06,True
2316,USD_ORIGIN_202506090400,USD,2025-06-09,True
2317,USD_ORIGIN_202506100400,USD,2025-06-10,True
2318,USD_ORIGIN_202506111500,USD,2025-06-11,True
2319,USD_ORIGIN_202506121500,USD,2025-06-12,True
2320,USD_ORIGIN_202506130200,USD,2025-06-13,True
2321,USD_ORIGIN_202506160000,USD,2025-06-16,True
2322,USD_ORIGIN_202506160800,USD,2025-06-16,True
2323,USD_ORIGIN_202506161600,USD,2025-06-16,True
2324,USD_ORIGIN_202506162200,USD,2025-06-16,True
2325,USD_ORIGIN_202506171700,USD,2025-06-17,True
2326,USD_ORIGIN_202506171900,USD,2025-06-17,True
2327,USD_ORIGIN_202506182100,USD,2025-06-18,True
2328,USD_ORIGIN_202506230000,USD,2025-06-23,True
2329,USD_ORIGIN_202506231700,USD,2025-06-23,True
2330,USD_ORIGIN_202506241700,USD,2025-06-24,True
2331,USD_ORIGIN_202506260200,USD,2025-06-26,True
2332,USD_ORIGIN_202506270100,USD,2025-06-27,True
2333,USD_ORIGIN_202506270900,USD,2025-06-27,True
2334,USD_ORIGIN_202506271500,USD,2025-06-27,True
2335,USD_ORIGIN_202506301000,USD,2025-06-30,True
2336,USD_ORIGIN_202506301800,USD,2025-06-30,True
2337,USD_ORIGIN_202507011000,USD,2025-07-01,True
2338,USD_ORIGIN_202507011700,USD,2025-07-01,True
2339,USD_ORIGIN_202507012300,USD,2025-07-01,True
2340,USD_ORIGIN_202507021400,USD,2025-07-02,True
2341,USD_ORIGIN_202507031500,USD,2025-07-03,True
2342,USD_ORIGIN_202507071900,USD,2025-07-07,True
2343,USD_ORIGIN_202507091500,USD,2025-07-09,True
2344,USD_ORIGIN_202507110300,USD,2025-07-11,True
2345,USD_ORIGIN_202507151600,USD,2025-07-15,True
2346,USD_ORIGIN_202507151900,USD,2025-07-15,True
2347,USD_ORIGIN_202507161400,USD,2025-07-16,True
2348,USD_ORIGIN_202507161600,USD,2025-07-16,True
2349,USD_ORIGIN_202507161800,USD,2025-07-16,True
2350,USD_ORIGIN_202507162100,USD,2025-07-16,True
2351,USD_ORIGIN_202507170300,USD,2025-07-17,True
2352,USD_ORIGIN_202507170900,USD,2025-07-17,True
2353,USD_ORIGIN_202507181700,USD,2025-07-18,True
2354,USD_ORIGIN_202507210100,USD,2025-07-21,True
2355,USD_ORIGIN_202507211400,USD,2025-07-21,True
2356,USD_ORIGIN_202507211700,USD,2025-07-21,True
2357,USD_ORIGIN_202507221800,USD,2025-07-22,True
2358,USD_ORIGIN_202507241500,USD,2025-07-24,True
2359,USD_ORIGIN_202507281000,USD,2025-07-28,True
2360,USD_ORIGIN_202507281600,USD,2025-07-28,True
2361,USD_ORIGIN_202507281800,USD,2025-07-28,True
2362,USD_ORIGIN_202507290900,USD,2025-07-29,True
2363,USD_ORIGIN_202507291400,USD,2025-07-29,True
2364,USD_ORIGIN_202507301500,USD,2025-07-30,True
2365,USD_ORIGIN_202507302100,USD,2025-07-30,True
2366,USD_ORIGIN_202507311700,USD,2025-07-31,True
2367,USD_ORIGIN_202508011500,USD,2025-08-01,True
2368,USD_ORIGIN_202508040000,USD,2025-08-04,True
2369,USD_ORIGIN_202508040300,USD,2025-08-04,True
2370,USD_ORIGIN_202508051700,USD,2025-08-05,True
2371,USD_ORIGIN_202508072200,USD,2025-08-07,True
2372,USD_ORIGIN_202508111400,USD,2025-08-11,True
2373,USD_ORIGIN_202508111700,USD,2025-08-11,True
2374,USD_ORIGIN_202508121500,USD,2025-08-12,True
2375,USD_ORIGIN_202508121800,USD,2025-08-12,True
2376,USD_ORIGIN_202508131000,USD,2025-08-13,True
2377,USD_ORIGIN_202508141500,USD,2025-08-14,True
2378,USD_ORIGIN_202508201500,USD,2025-08-20,True
2379,USD_ORIGIN_202508201800,USD,2025-08-20,True
2380,USD_ORIGIN_202508202100,USD,2025-08-20,True
2381,USD_ORIGIN_202508210900,USD,2025-08-21,True
2382,USD_ORIGIN_202508211600,USD,2025-08-21,True
2383,USD_ORIGIN_202508220600,USD,2025-08-22,True
2384,USD_ORIGIN_202508221700,USD,2025-08-22,True
2385,USD_ORIGIN_202508251400,USD,2025-08-25,True
2386,USD_ORIGIN_202508252100,USD,2025-08-25,True
2387,USD_ORIGIN_202508260300,USD,2025-08-26,True
2388,USD_ORIGIN_202508271900,USD,2025-08-27,True
2389,USD_ORIGIN_202508281300,USD,2025-08-28,True
2390,USD_ORIGIN_202508291700,USD,2025-08-29,True
2391,USD_ORIGIN_202509010500,USD,2025-09-01,True
2392,USD_ORIGIN_202509021000,USD,2025-09-02,True
2393,USD_ORIGIN_202509021500,USD,2025-09-02,True
2394,USD_ORIGIN_202509031100,USD,2025-09-03,True
2395,USD_ORIGIN_202509031700,USD,2025-09-03,True
2396,USD_ORIGIN_202509051500,USD,2025-09-05,True
2397,USD_ORIGIN_202509051800,USD,2025-09-05,True
2398,USD_ORIGIN_202509080000,USD,2025-09-08,True
2399,USD_ORIGIN_202509111500,USD,2025-09-11,True
2400,USD_ORIGIN_202509121100,USD,2025-09-12,True
2401,USD_ORIGIN_202509161600,USD,2025-09-16,True
2402,USD_ORIGIN_202509161900,USD,2025-09-16,True
2403,USD_ORIGIN_202509172100,USD,2025-09-17,True
2404,USD_ORIGIN_202509181000,USD,2025-09-18,True
2405,USD_ORIGIN_202509181500,USD,2025-09-18,True
2406,USD_ORIGIN_202509190900,USD,2025-09-19,True
2407,USD_ORIGIN_202509191600,USD,2025-09-19,True
2408,USD_ORIGIN_202509251500,USD,2025-09-25,True
2409,USD_ORIGIN_202509261500,USD,2025-09-26,True
2410,USD_ORIGIN_202509290300,USD,2025-09-29,True
2411,USD_ORIGIN_202509291500,USD,2025-09-29,True
2412,USD_ORIGIN_202509301700,USD,2025-09-30,True
2413,USD_ORIGIN_202509301900,USD,2025-09-30,True
2414,USD_ORIGIN_202510010700,USD,2025-10-01,True
2415,USD_ORIGIN_202510010900,USD,2025-10-01,True
2416,USD_ORIGIN_202510011500,USD,2025-10-01,True
2417,USD_ORIGIN_202510011800,USD,2025-10-01,True
2418,USD_ORIGIN_202510021600,USD,2025-10-02,True
2419,USD_ORIGIN_202510060000,USD,2025-10-06,True
2420,USD_ORIGIN_202510061500,USD,2025-10-06,True
2421,USD_ORIGIN_202510080400,USD,2025-10-08,True
2422,USD_ORIGIN_202510081300,USD,2025-10-08,True
2423,USD_ORIGIN_202510081800,USD,2025-10-08,True
2424,USD_ORIGIN_202510090900,USD,2025-10-09,True
2425,USD_ORIGIN_202510091200,USD,2025-10-09,True
2426,USD_ORIGIN_202510091700,USD,2025-10-09,True
2427,USD_ORIGIN_202510101800,USD,2025-10-10,True
2428,USD_ORIGIN_202510131000,USD,2025-10-13,True
2429,USD_ORIGIN_202510140900,USD,2025-10-14,True
2430,USD_ORIGIN_202510151800,USD,2025-10-15,True
2431,USD_ORIGIN_202510160300,USD,2025-10-16,True
2432,USD_ORIGIN_202510161700,USD,2025-10-16,True
2433,USD_ORIGIN_202510210800,USD,2025-10-21,True
2434,USD_ORIGIN_202510241500,USD,2025-10-24,True
2435,USD_ORIGIN_202510280700,USD,2025-10-28,True
2436,USD_ORIGIN_202510281500,USD,2025-10-28,True
2437,USD_ORIGIN_202510281700,USD,2025-10-28,True
2438,USD_ORIGIN_202510290200,USD,2025-10-29,True
2439,USD_ORIGIN_202510291100,USD,2025-10-29,True
2440,USD_ORIGIN_202510292100,USD,2025-10-29,True
2441,USD_ORIGIN_202510300700,USD,2025-10-30,True
2442,USD_ORIGIN_202510301500,USD,2025-10-30,True
2443,USD_ORIGIN_202511051500,USD,2025-11-05,True
2444,USD_ORIGIN_202511061000,USD,2025-11-06,True
2445,USD_ORIGIN_202511061700,USD,2025-11-06,True
2446,USD_ORIGIN_202511071300,USD,2025-11-07,True
2447,USD_ORIGIN_202511100000,USD,2025-11-10,True
2448,USD_ORIGIN_202511101900,USD,2025-11-10,True
2449,USD_ORIGIN_202511111500,USD,2025-11-11,True
2450,USD_ORIGIN_202511121700,USD,2025-11-12,True
2451,USD_ORIGIN_202511130900,USD,2025-11-13,True
2452,USD_ORIGIN_202511131400,USD,2025-11-13,True
2453,USD_ORIGIN_202511131700,USD,2025-11-13,True
2454,USD_ORIGIN_202511141400,USD,2025-11-14,True
2455,USD_ORIGIN_202511191200,USD,2025-11-19,True
2456,USD_ORIGIN_202511201500,USD,2025-11-20,True
2457,USD_ORIGIN_202511211400,USD,2025-11-21,True
2458,USD_ORIGIN_202511251400,USD,2025-11-25,True
2459,USD_ORIGIN_202511251900,USD,2025-11-25,True
2460,USD_ORIGIN_202511252200,USD,2025-11-25,True
2461,USD_ORIGIN_202511261700,USD,2025-11-26,True
2462,USD_ORIGIN_202511281700,USD,2025-11-28,True
2463,USD_ORIGIN_202512011400,USD,2025-12-01,True
2464,USD_ORIGIN_202512011600,USD,2025-12-01,True
2465,USD_ORIGIN_202512041300,USD,2025-12-04,True
2466,USD_ORIGIN_202512041800,USD,2025-12-04,True
2467,USD_ORIGIN_202512051800,USD,2025-12-05,True
2468,USD_ORIGIN_202512080200,USD,2025-12-08,True
2469,USD_ORIGIN_202512081700,USD,2025-12-08,True
2470,USD_ORIGIN_202512091700,USD,2025-12-09,True
2471,USD_ORIGIN_202512101100,USD,2025-12-10,True
2472,USD_ORIGIN_202512102100,USD,2025-12-10,True
2473,USD_ORIGIN_202512111500,USD,2025-12-11,True
2474,USD_ORIGIN_202512112100,USD,2025-12-11,True
2475,USD_ORIGIN_202512151100,USD,2025-12-15,True
2476,USD_ORIGIN_202512151600,USD,2025-12-15,True
2477,USD_ORIGIN_202512161600,USD,2025-12-16,True
2478,USD_ORIGIN_202512181500,USD,2025-12-18,True
2479,USD_ORIGIN_202512190900,USD,2025-12-19,True
2480,USD_ORIGIN_202512231500,USD,2025-12-23,True
2481,USD_ORIGIN_202512261500,USD,2025-12-26,True
2482,USD_ORIGIN_202512261800,USD,2025-12-26,True
2483,USD_ORIGIN_202512291600,USD,2025-12-29,True
2484,USD_ORIGIN_202512292100,USD,2025-12-29,True
2485,USD_ORIGIN_202512311000,USD,2025-12-31,True
2486,USD_ORIGIN_202512311700,USD,2025-12-31,True
2487,USD_ORIGIN_202601020000,USD,2026-01-02,True
2488,USD_ORIGIN_202601021700,USD,2026-01-02,True
2489,USD_ORIGIN_202601050000,USD,2026-01-05,True
2490,USD_ORIGIN_202601051200,USD,2026-01-05,True
2491,USD_ORIGIN_202601051700,USD,2026-01-05,True
2492,USD_ORIGIN_202601061700,USD,2026-01-06,True
2493,USD_ORIGIN_202601070900,USD,2026-01-07,True
2494,USD_ORIGIN_202601071700,USD,2026-01-07,True
2495,USD_ORIGIN_202601091600,USD,2026-01-09,True
2496,USD_ORIGIN_202601120200,USD,2026-01-12,True
2497,USD_ORIGIN_202601141600,USD,2026-01-14,True
2498,USD_ORIGIN_202601151500,USD,2026-01-15,True
2499,USD_ORIGIN_202601161700,USD,2026-01-16,True
2500,USD_ORIGIN_202601190100,USD,2026-01-19,True
2501,USD_ORIGIN_202601200900,USD,2026-01-20,True
2502,USD_ORIGIN_202601202100,USD,2026-01-20,True
2503,USD_ORIGIN_202601211400,USD,2026-01-21,True
2504,USD_ORIGIN_202601211700,USD,2026-01-21,True
2505,USD_ORIGIN_202601221700,USD,2026-01-22,True
2506,USD_ORIGIN_202601231800,USD,2026-01-23,True
2507,USD_ORIGIN_202601261000,USD,2026-01-26,True
2508,USD_ORIGIN_202601261600,USD,2026-01-26,True
2509,USD_ORIGIN_202601271100,USD,2026-01-27,True
2510,USD_ORIGIN_202601271400,USD,2026-01-27,True
2511,USD_ORIGIN_202601272200,USD,2026-01-27,True
2512,USD_ORIGIN_202601280300,USD,2026-01-28,True
2513,USD_ORIGIN_202601290100,USD,2026-01-29,True
2514,USD_ORIGIN_202601291700,USD,2026-01-29,True
2515,USD_ORIGIN_202601300200,USD,2026-01-30,True
2516,USD_ORIGIN_202602020000,USD,2026-02-02,True
2517,USD_ORIGIN_202602021500,USD,2026-02-02,True
2518,USD_ORIGIN_202602021700,USD,2026-02-02,True
2519,USD_ORIGIN_202602051100,USD,2026-02-05,True
2520,USD_ORIGIN_202602051600,USD,2026-02-05,True
2521,USD_ORIGIN_202602110400,USD,2026-02-11,True
2522,USD_ORIGIN_202602111500,USD,2026-02-11,True
2523,USD_ORIGIN_202602111800,USD,2026-02-11,True
2524,USD_ORIGIN_202602120900,USD,2026-02-12,True
2525,USD_ORIGIN_202602121400,USD,2026-02-12,True
2526,USD_ORIGIN_202602131800,USD,2026-02-13,True
2527,USD_ORIGIN_202602170900,USD,2026-02-17,True
2528,USD_ORIGIN_202602171700,USD,2026-02-17,True
2529,USD_ORIGIN_202602201700,USD,2026-02-20,True
2530,USD_ORIGIN_202602230100,USD,2026-02-23,True
2531,USD_ORIGIN_202602240900,USD,2026-02-24,True
2532,USD_ORIGIN_202602261900,USD,2026-02-26,True
2533,USD_ORIGIN_202602262100,USD,2026-02-26,True
2534,USD_ORIGIN_202603020000,USD,2026-03-02,True
2535,USD_ORIGIN_202603020700,USD,2026-03-02,True
2536,USD_ORIGIN_202603021400,USD,2026-03-02,True
2537,USD_ORIGIN_202603021700,USD,2026-03-02,True
2538,USD_ORIGIN_202603022200,USD,2026-03-02,True
2539,USD_ORIGIN_202603030900,USD,2026-03-03,True
2540,USD_ORIGIN_202603031800,USD,2026-03-03,True
2541,USD_ORIGIN_202603051100,USD,2026-03-05,True
2542,USD_ORIGIN_202603052200,USD,2026-03-05,True
2543,USD_ORIGIN_202603061100,USD,2026-03-06,True
2544,USD_ORIGIN_202603090000,USD,2026-03-09,True
2545,USD_ORIGIN_202603090800,USD,2026-03-09,True
2546,USD_ORIGIN_202603091100,USD,2026-03-09,True
2547,USD_ORIGIN_202603092200,USD,2026-03-09,True
2548,USD_ORIGIN_202603131700,USD,2026-03-13,True
2549,USD_ORIGIN_202603161600,USD,2026-03-16,True
2550,USD_ORIGIN_202603162100,USD,2026-03-16,True
2551,USD_ORIGIN_202603181500,USD,2026-03-18,True
2552,USD_ORIGIN_202603182100,USD,2026-03-18,True
2553,USD_ORIGIN_202603191600,USD,2026-03-19,True
2554,USD_ORIGIN_202603192000,USD,2026-03-19,True
2555,USD_ORIGIN_202603201600,USD,2026-03-20,True
2556,USD_ORIGIN_202603231200,USD,2026-03-23,True
2557,USD_ORIGIN_202603231400,USD,2026-03-23,True
2558,USD_ORIGIN_202603231800,USD,2026-03-23,True
2559,USD_ORIGIN_202603232100,USD,2026-03-23,True
2560,USD_ORIGIN_202603311400,USD,2026-03-31,True
2561,USD_ORIGIN_202603311600,USD,2026-03-31,True
2562,USD_ORIGIN_202603311900,USD,2026-03-31,True
2563,USD_ORIGIN_202604010900,USD,2026-04-01,True
2564,USD_ORIGIN_202604020400,USD,2026-04-02,True
2565,USD_ORIGIN_202604061000,USD,2026-04-06,True
2566,USD_ORIGIN_202604071100,USD,2026-04-07,True
2567,USD_ORIGIN_202604072200,USD,2026-04-07,True
2568,USD_ORIGIN_202604080100,USD,2026-04-08,True
2569,USD_ORIGIN_202604081600,USD,2026-04-08,True
2570,USD_ORIGIN_202604082100,USD,2026-04-08,True
2571,USD_ORIGIN_202604091800,USD,2026-04-09,True
2572,USD_ORIGIN_202604130000,USD,2026-04-13,True
2573,USD_ORIGIN_202604171500,USD,2026-04-17,True
2574,USD_ORIGIN_202604200000,USD,2026-04-20,True
2575,USD_ORIGIN_202604211700,USD,2026-04-21,True
2576,USD_ORIGIN_202604212200,USD,2026-04-21,True
2577,USD_ORIGIN_202604221600,USD,2026-04-22,True
2578,USD_ORIGIN_202604231700,USD,2026-04-23,True
2579,USD_ORIGIN_202604280900,USD,2026-04-28,True
2580,USD_ORIGIN_202604281500,USD,2026-04-28,True
2581,USD_ORIGIN_202604291600,USD,2026-04-29,True
2582,USD_ORIGIN_202604292100,USD,2026-04-29,True
2583,USD_ORIGIN_202604301000,USD,2026-04-30,True
2584,USD_ORIGIN_202604301700,USD,2026-04-30,True
2585,USD_ORIGIN_202605010900,USD,2026-05-01,True
2586,USD_ORIGIN_202605040600,USD,2026-05-04,True
2587,USD_ORIGIN_202605060700,USD,2026-05-06,True
2588,USD_ORIGIN_202605061400,USD,2026-05-06,True
2589,USD_ORIGIN_202605081100,USD,2026-05-08,True
2590,USD_ORIGIN_202605110900,USD,2026-05-11,True
2591,USD_ORIGIN_202605120900,USD,2026-05-12,True
2592,USD_ORIGIN_202605121600,USD,2026-05-12,True
2593,USD_ORIGIN_202605141000,USD,2026-05-14,True
2594,USD_ORIGIN_202605151300,USD,2026-05-15,True
2595,USD_ORIGIN_202605180900,USD,2026-05-18,True
2596,USD_ORIGIN_202605181400,USD,2026-05-18,True
2597,USD_ORIGIN_202605182100,USD,2026-05-18,True
2598,USD_ORIGIN_202605201700,USD,2026-05-20,True
2599,USD_ORIGIN_202605211300,USD,2026-05-21,True
2600,CHF_ORIGIN_202307101200,CHF,2023-07-10,True
2601,CHF_ORIGIN_202307110900,CHF,2023-07-11,True
2602,CHF_ORIGIN_202307111200,CHF,2023-07-11,True
2603,CHF_ORIGIN_202307111600,CHF,2023-07-11,True
2604,CHF_ORIGIN_202307111800,CHF,2023-07-11,True
2605,CHF_ORIGIN_202307121100,CHF,2023-07-12,True
2606,CHF_ORIGIN_202307121500,CHF,2023-07-12,True
2607,CHF_ORIGIN_202307130900,CHF,2023-07-13,True
2608,CHF_ORIGIN_202307190800,CHF,2023-07-19,True
2609,CHF_ORIGIN_202307191700,CHF,2023-07-19,True
2610,CHF_ORIGIN_202307201000,CHF,2023-07-20,True
2611,CHF_ORIGIN_202307201500,CHF,2023-07-20,True
2612,CHF_ORIGIN_202307201700,CHF,2023-07-20,True
2613,CHF_ORIGIN_202307211000,CHF,2023-07-21,True
2614,CHF_ORIGIN_202307241000,CHF,2023-07-24,True
2615,CHF_ORIGIN_202307241900,CHF,2023-07-24,True
2616,CHF_ORIGIN_202307260800,CHF,2023-07-26,True
2617,CHF_ORIGIN_202307261100,CHF,2023-07-26,True
2618,CHF_ORIGIN_202307271000,CHF,2023-07-27,True
2619,CHF_ORIGIN_202307271600,CHF,2023-07-27,True
2620,CHF_ORIGIN_202307272000,CHF,2023-07-27,True
2621,CHF_ORIGIN_202307280900,CHF,2023-07-28,True
2622,CHF_ORIGIN_202307311400,CHF,2023-07-31,True
2623,CHF_ORIGIN_202307311600,CHF,2023-07-31,True
2624,CHF_ORIGIN_202308021000,CHF,2023-08-02,True
2625,CHF_ORIGIN_202308021700,CHF,2023-08-02,True
2626,CHF_ORIGIN_202308041000,CHF,2023-08-04,True
2627,CHF_ORIGIN_202308041500,CHF,2023-08-04,True
2628,CHF_ORIGIN_202308101000,CHF,2023-08-10,True
2629,CHF_ORIGIN_202308102000,CHF,2023-08-10,True
2630,CHF_ORIGIN_202308110900,CHF,2023-08-11,True
2631,CHF_ORIGIN_202308111700,CHF,2023-08-11,True
2632,CHF_ORIGIN_202308141500,CHF,2023-08-14,True
2633,CHF_ORIGIN_202308141700,CHF,2023-08-14,True
2634,CHF_ORIGIN_202308151400,CHF,2023-08-15,True
2635,CHF_ORIGIN_202308171400,CHF,2023-08-17,True
2636,CHF_ORIGIN_202308181300,CHF,2023-08-18,True
2637,CHF_ORIGIN_202308181700,CHF,2023-08-18,True
2638,CHF_ORIGIN_202308210900,CHF,2023-08-21,True
2639,CHF_ORIGIN_202308230600,CHF,2023-08-23,True
2640,CHF_ORIGIN_202308231100,CHF,2023-08-23,True
2641,CHF_ORIGIN_202308241000,CHF,2023-08-24,True
2642,CHF_ORIGIN_202308241600,CHF,2023-08-24,True
2643,CHF_ORIGIN_202308251600,CHF,2023-08-25,True
2644,CHF_ORIGIN_202308280000,CHF,2023-08-28,True
2645,CHF_ORIGIN_202308290900,CHF,2023-08-29,True
2646,CHF_ORIGIN_202308301200,CHF,2023-08-30,True
2647,CHF_ORIGIN_202308311200,CHF,2023-08-31,True
2648,CHF_ORIGIN_202308311600,CHF,2023-08-31,True
2649,CHF_ORIGIN_202309010900,CHF,2023-09-01,True
2650,CHF_ORIGIN_202309080900,CHF,2023-09-08,True
2651,CHF_ORIGIN_202309081200,CHF,2023-09-08,True
2652,CHF_ORIGIN_202309110000,CHF,2023-09-11,True
2653,CHF_ORIGIN_202309110800,CHF,2023-09-11,True
2654,CHF_ORIGIN_202309111300,CHF,2023-09-11,True
2655,CHF_ORIGIN_202309120500,CHF,2023-09-12,True
2656,CHF_ORIGIN_202309121800,CHF,2023-09-12,True
2657,CHF_ORIGIN_202309131100,CHF,2023-09-13,True
2658,CHF_ORIGIN_202309141000,CHF,2023-09-14,True
2659,CHF_ORIGIN_202309141700,CHF,2023-09-14,True
2660,CHF_ORIGIN_202309181000,CHF,2023-09-18,True
2661,CHF_ORIGIN_202309191000,CHF,2023-09-19,True
2662,CHF_ORIGIN_202309201700,CHF,2023-09-20,True
2663,CHF_ORIGIN_202309202200,CHF,2023-09-20,True
2664,CHF_ORIGIN_202309210600,CHF,2023-09-21,True
2665,CHF_ORIGIN_202309211000,CHF,2023-09-21,True
2666,CHF_ORIGIN_202309211400,CHF,2023-09-21,True
2667,CHF_ORIGIN_202309211700,CHF,2023-09-21,True
2668,CHF_ORIGIN_202309251000,CHF,2023-09-25,True
2669,CHF_ORIGIN_202309281100,CHF,2023-09-28,True
2670,CHF_ORIGIN_202309281600,CHF,2023-09-28,True
2671,CHF_ORIGIN_202309290900,CHF,2023-09-29,True
2672,CHF_ORIGIN_202310020900,CHF,2023-10-02,True
2673,CHF_ORIGIN_202310021700,CHF,2023-10-02,True
2674,CHF_ORIGIN_202310031100,CHF,2023-10-03,True
2675,CHF_ORIGIN_202310041000,CHF,2023-10-04,True
2676,CHF_ORIGIN_202310041400,CHF,2023-10-04,True
2677,CHF_ORIGIN_202310041700,CHF,2023-10-04,True
2678,CHF_ORIGIN_202310061500,CHF,2023-10-06,True
2679,CHF_ORIGIN_202310061800,CHF,2023-10-06,True
2680,CHF_ORIGIN_202310090000,CHF,2023-10-09,True
2681,CHF_ORIGIN_202310121100,CHF,2023-10-12,True
2682,CHF_ORIGIN_202310121600,CHF,2023-10-12,True
2683,CHF_ORIGIN_202310131400,CHF,2023-10-13,True
2684,CHF_ORIGIN_202310131800,CHF,2023-10-13,True
2685,CHF_ORIGIN_202310181200,CHF,2023-10-18,True
2686,CHF_ORIGIN_202310181600,CHF,2023-10-18,True
2687,CHF_ORIGIN_202310191800,CHF,2023-10-19,True
2688,CHF_ORIGIN_202310201000,CHF,2023-10-20,True
2689,CHF_ORIGIN_202310230900,CHF,2023-10-23,True
2690,CHF_ORIGIN_202310261100,CHF,2023-10-26,True
2691,CHF_ORIGIN_202310261700,CHF,2023-10-26,True
2692,CHF_ORIGIN_202310271100,CHF,2023-10-27,True
2693,CHF_ORIGIN_202310271300,CHF,2023-10-27,True
2694,CHF_ORIGIN_202310300000,CHF,2023-10-30,True
2695,CHF_ORIGIN_202310301500,CHF,2023-10-30,True
2696,CHF_ORIGIN_202310301700,CHF,2023-10-30,True
2697,CHF_ORIGIN_202310311800,CHF,2023-10-31,True
2698,CHF_ORIGIN_202311011800,CHF,2023-11-01,True
2699,CHF_ORIGIN_202311031500,CHF,2023-11-03,True
2700,CHF_ORIGIN_202311091100,CHF,2023-11-09,True
2701,CHF_ORIGIN_202311092100,CHF,2023-11-09,True
2702,CHF_ORIGIN_202311101000,CHF,2023-11-10,True
2703,CHF_ORIGIN_202311131200,CHF,2023-11-13,True
2704,CHF_ORIGIN_202311131400,CHF,2023-11-13,True
2705,CHF_ORIGIN_202311141300,CHF,2023-11-14,True
2706,CHF_ORIGIN_202311141500,CHF,2023-11-14,True
2707,CHF_ORIGIN_202311150900,CHF,2023-11-15,True
2708,CHF_ORIGIN_202311151100,CHF,2023-11-15,True
2709,CHF_ORIGIN_202311151700,CHF,2023-11-15,True
2710,CHF_ORIGIN_202311171100,CHF,2023-11-17,True
2711,CHF_ORIGIN_202311171500,CHF,2023-11-17,True
2712,CHF_ORIGIN_202311211700,CHF,2023-11-21,True
2713,CHF_ORIGIN_202311221700,CHF,2023-11-22,True
2714,CHF_ORIGIN_202311231300,CHF,2023-11-23,True
2715,CHF_ORIGIN_202311271000,CHF,2023-11-27,True
2716,CHF_ORIGIN_202311271400,CHF,2023-11-27,True
2717,CHF_ORIGIN_202311281200,CHF,2023-11-28,True
2718,CHF_ORIGIN_202311281500,CHF,2023-11-28,True
2719,CHF_ORIGIN_202311281700,CHF,2023-11-28,True
2720,CHF_ORIGIN_202311291000,CHF,2023-11-29,True
2721,CHF_ORIGIN_202311300400,CHF,2023-11-30,True
2722,CHF_ORIGIN_202311301200,CHF,2023-11-30,True
2723,CHF_ORIGIN_202311301700,CHF,2023-11-30,True
2724,CHF_ORIGIN_202311301900,CHF,2023-11-30,True
2725,CHF_ORIGIN_202312011200,CHF,2023-12-01,True
2726,CHF_ORIGIN_202312011700,CHF,2023-12-01,True
2727,CHF_ORIGIN_202312040900,CHF,2023-12-04,True
2728,CHF_ORIGIN_202312061500,CHF,2023-12-06,True
2729,CHF_ORIGIN_202312071400,CHF,2023-12-07,True
2730,CHF_ORIGIN_202312071600,CHF,2023-12-07,True
2731,CHF_ORIGIN_202312080200,CHF,2023-12-08,True
2732,CHF_ORIGIN_202312081500,CHF,2023-12-08,True
2733,CHF_ORIGIN_202312111700,CHF,2023-12-11,True
2734,CHF_ORIGIN_202312121100,CHF,2023-12-12,True
2735,CHF_ORIGIN_202312132200,CHF,2023-12-13,True
2736,CHF_ORIGIN_202312141100,CHF,2023-12-14,True
2737,CHF_ORIGIN_202312141300,CHF,2023-12-14,True
2738,CHF_ORIGIN_202312141500,CHF,2023-12-14,True
2739,CHF_ORIGIN_202312150500,CHF,2023-12-15,True
2740,CHF_ORIGIN_202312151800,CHF,2023-12-15,True
2741,CHF_ORIGIN_202312181300,CHF,2023-12-18,True
2742,CHF_ORIGIN_202312190400,CHF,2023-12-19,True
2743,CHF_ORIGIN_202312191600,CHF,2023-12-19,True
2744,CHF_ORIGIN_202312221700,CHF,2023-12-22,True
2745,CHF_ORIGIN_202312271600,CHF,2023-12-27,True
2746,CHF_ORIGIN_202312281100,CHF,2023-12-28,True
2747,CHF_ORIGIN_202312281500,CHF,2023-12-28,True
2748,CHF_ORIGIN_202312281800,CHF,2023-12-28,True
2749,CHF_ORIGIN_202312290900,CHF,2023-12-29,True
2750,CHF_ORIGIN_202312291100,CHF,2023-12-29,True
2751,CHF_ORIGIN_202312291700,CHF,2023-12-29,True
2752,CHF_ORIGIN_202401111200,CHF,2024-01-11,True
