entry_time,exit_time,pnl,result,reason,direction,ar_pips,deep_state,activation,entry_price,exit_price,est_hour
2022-10-07 13:10:00+00:00,2022-10-07 13:15:00+00:00,-0.66,W,tp,SHORT,6.4,1708.77,1708.42,1709.08,1708.42,8
2022-10-10 13:00:00+00:00,2022-10-10 13:05:00+00:00,-2.81,W,tp,SHORT,11.5,1679.97,1678.05,1680.86,1678.05,8
2022-10-11 13:00:00+00:00,2022-10-11 13:05:00+00:00,-0.08,W,tp,SHORT,8.0,1661.84,1661.89,1661.97,1661.89,8
2022-10-12 13:00:00+00:00,2022-10-12 13:05:00+00:00,-5.19,W,tp,SHORT,10.7,1669.47,1664.74,1669.93,1664.74,8
2022-10-13 13:00:00+00:00,2022-10-13 13:05:00+00:00,-2.59,W,tp,LONG,10.9,1675.84,1677.93,1675.34,1677.93,8
2022-10-14 13:00:00+00:00,2022-10-14 13:05:00+00:00,-5.15,W,tp,SHORT,21.5,1652.71,1650.2,1655.35,1650.2,8
2022-10-17 13:00:00+00:00,2022-10-17 13:05:00+00:00,-0.63,W,tp,LONG,9.7,1658.13,1657.98,1657.35,1657.98,8
2022-10-18 13:00:00+00:00,2022-10-18 13:05:00+00:00,-3.29,W,tp,SHORT,12.2,1651.03,1648.65,1651.94,1648.65,8
2022-10-19 13:00:00+00:00,2022-10-19 13:05:00+00:00,-2.68,W,tp,SHORT,11.8,1640.38,1637.72,1640.4,1637.72,8
2022-10-20 13:00:00+00:00,2022-10-20 13:05:00+00:00,-1.13,W,tp,LONG,10.8,1635.31,1636.04,1634.91,1636.04,8
2022-10-21 13:00:00+00:00,2022-10-21 13:05:00+00:00,-1.16,W,tp,LONG,10.0,1626.3,1627.28,1626.12,1627.28,8
2022-10-24 13:00:00+00:00,2022-10-24 13:05:00+00:00,-4.94,W,tp,SHORT,14.3,1648.77,1644.36,1649.3,1644.36,8
2022-10-25 13:00:00+00:00,2022-10-25 13:05:00+00:00,-2.0,W,tp,SHORT,13.2,1639.71,1639.06,1641.06,1639.06,8
2022-10-26 13:00:00+00:00,2022-10-26 13:05:00+00:00,-14.39,W,tp,SHORT,19.8,1668.96,1655.14,1669.53,1655.14,8
2022-10-27 13:00:00+00:00,2022-10-27 13:05:00+00:00,-3.33,W,tp,SHORT,10.7,1662.12,1659.04,1662.37,1659.04,8
2022-10-28 13:00:00+00:00,2022-10-28 13:05:00+00:00,-1.64,W,tp,SHORT,18.9,1647.73,1646.55,1648.19,1646.55,8
2022-10-31 13:00:00+00:00,2022-10-31 13:05:00+00:00,-2.61,W,tp,SHORT,9.9,1637.9,1635.67,1638.28,1635.67,8
2022-11-01 13:00:00+00:00,2022-11-01 13:05:00+00:00,-0.55,W,tp,LONG,14.2,1650.96,1650.68,1650.13,1650.68,8
2022-11-02 13:00:00+00:00,2022-11-02 13:05:00+00:00,-0.85,W,tp,LONG,7.0,1655.62,1656.32,1655.47,1656.32,8
2022-11-03 13:00:00+00:00,2022-11-03 13:05:00+00:00,-3.53,W,tp,SHORT,18.8,1623.36,1620.05,1623.58,1620.05,8
2022-11-04 13:00:00+00:00,2022-11-04 13:05:00+00:00,-8.2,W,tp,SHORT,13.9,1645.36,1638.61,1646.81,1638.61,8
2022-11-07 13:00:00+00:00,2022-11-07 13:05:00+00:00,-1.19,W,tp,LONG,13.6,1679.26,1680.41,1679.22,1680.41,8
2022-11-08 13:00:00+00:00,2022-11-08 13:05:00+00:00,-2.08,W,tp,LONG,8.7,1671.55,1673.42,1671.34,1673.42,8
2022-11-09 13:00:00+00:00,2022-11-09 13:05:00+00:00,-0.62,W,tp,SHORT,8.8,1707.42,1707.07,1707.69,1707.07,8
2022-11-10 13:00:00+00:00,2022-11-10 13:05:00+00:00,-2.0,W,tp,SHORT,7.9,1706.46,1704.63,1706.63,1704.63,8
2022-11-11 13:00:00+00:00,2022-11-11 13:05:00+00:00,-1.67,W,tp,LONG,16.3,1766.59,1766.17,1764.5,1766.17,8
2022-11-14 13:00:00+00:00,2022-11-14 13:05:00+00:00,0.09,W,tp,SHORT,9.2,1756.37,1756.99,1756.9,1756.99,8
2022-11-15 13:00:00+00:00,2022-11-15 13:05:00+00:00,-8.1,W,tp,SHORT,15.7,1776.38,1768.74,1776.84,1768.74,8
2022-11-16 13:00:00+00:00,2022-11-16 13:05:00+00:00,0.23,W,tp,LONG,13.2,1784.03,1783.56,1783.79,1783.56,8
2022-11-17 13:00:00+00:00,2022-11-17 13:05:00+00:00,-3.75,W,tp,SHORT,9.8,1764.99,1761.38,1765.13,1761.38,8
2022-11-18 14:25:00+00:00,2022-11-18 14:30:00+00:00,-2.09,W,tp,SHORT,7.0,1761.56,1760.73,1762.82,1760.73,9
2022-11-21 13:00:00+00:00,2022-11-21 13:05:00+00:00,-3.51,W,tp,SHORT,10.1,1740.45,1736.94,1740.45,1736.94,8
2022-11-22 13:00:00+00:00,2022-11-22 13:05:00+00:00,-1.79,W,tp,LONG,8.0,1746.93,1748.4,1746.61,1748.4,8
2022-11-23 13:00:00+00:00,2022-11-23 13:05:00+00:00,-3.74,W,tp,SHORT,12.3,1736.91,1733.46,1737.2,1733.46,8
2022-11-24 13:45:00+00:00,2022-11-24 13:50:00+00:00,-0.58,W,tp,LONG,6.2,1758.52,1758.64,1758.06,1758.64,8
2022-11-25 13:00:00+00:00,2022-11-25 13:05:00+00:00,-3.46,W,tp,SHORT,9.7,1752.17,1749.28,1752.74,1749.28,8
2022-11-28 13:00:00+00:00,2022-11-28 13:05:00+00:00,-2.05,W,tp,LONG,15.3,1761.83,1763.72,1761.67,1763.72,8
2022-11-29 13:55:00+00:00,2022-11-29 14:00:00+00:00,-1.64,W,tp,LONG,7.6,1757.43,1759.04,1757.4,1759.04,8
2022-11-30 13:00:00+00:00,2022-11-30 13:05:00+00:00,-3.38,W,tp,LONG,10.2,1759.76,1763.12,1759.74,1763.12,8
2022-12-01 13:00:00+00:00,2022-12-01 13:05:00+00:00,-2.22,W,tp,SHORT,9.0,1776.49,1774.65,1776.87,1774.65,8
2022-12-02 15:30:00+00:00,2022-12-02 18:45:00+00:00,11.39,W,tp,SHORT,6.7,1783.65,1796.3,1784.91,1796.3,10
2022-12-05 13:00:00+00:00,2022-12-05 13:05:00+00:00,-1.26,W,tp,SHORT,16.1,1794.42,1793.29,1794.55,1793.29,8
2022-12-06 13:00:00+00:00,2022-12-06 13:05:00+00:00,-0.56,W,tp,LONG,7.8,1774.77,1775.08,1774.52,1775.08,8
2022-12-07 14:55:00+00:00,2022-12-07 15:00:00+00:00,-0.79,W,tp,LONG,6.3,1775.57,1775.88,1775.09,1775.88,9
2022-12-08 15:05:00+00:00,2022-12-08 15:10:00+00:00,0.38,W,tp,LONG,5.4,1788.66,1787.12,1787.5,1787.12,10
2022-12-09 13:00:00+00:00,2022-12-09 13:05:00+00:00,-2.63,W,tp,LONG,8.8,1795.49,1797.8,1795.17,1797.8,8
2022-12-12 13:00:00+00:00,2022-12-12 13:05:00+00:00,-1.01,W,tp,LONG,7.4,1792.4,1792.78,1791.77,1792.78,8
2022-12-13 14:10:00+00:00,2022-12-13 14:15:00+00:00,-0.63,W,tp,LONG,6.2,1788.41,1788.62,1787.99,1788.62,9
2022-12-14 13:15:00+00:00,2022-12-14 13:20:00+00:00,-0.77,W,tp,SHORT,6.8,1807.15,1806.48,1807.25,1806.48,8
2022-12-15 13:00:00+00:00,2022-12-15 13:05:00+00:00,-3.31,W,tp,SHORT,22.6,1777.03,1773.83,1777.14,1773.83,8
2022-12-16 13:00:00+00:00,2022-12-16 13:05:00+00:00,-3.61,W,tp,LONG,10.6,1781.39,1784.93,1781.32,1784.93,8
2022-12-19 13:10:00+00:00,2022-12-19 13:15:00+00:00,-2.55,W,tp,LONG,8.5,1796.48,1798.8,1796.25,1798.8,8
2022-12-20 13:00:00+00:00,2022-12-20 13:05:00+00:00,-1.4,W,tp,LONG,21.0,1807.02,1807.87,1806.47,1807.87,8
2022-12-21 15:20:00+00:00,2022-12-21 15:45:00+00:00,1.37,W,tp,LONG,5.4,1819.22,1817.31,1818.68,1817.31,10
2022-12-22 13:00:00+00:00,2022-12-22 13:05:00+00:00,-0.95,W,tp,SHORT,6.7,1814.37,1813.68,1814.63,1813.68,8
2022-12-27 13:20:00+00:00,2022-12-27 13:25:00+00:00,-0.09,W,tp,LONG,6.0,1809.78,1809.86,1809.77,1809.86,8
2022-12-28 13:00:00+00:00,2022-12-28 13:05:00+00:00,-4.16,W,tp,SHORT,12.9,1802.59,1799.26,1803.42,1799.26,8
2022-12-29 13:00:00+00:00,2022-12-29 13:05:00+00:00,-1.24,W,tp,SHORT,7.6,1805.27,1804.36,1805.6,1804.36,8
2022-12-30 13:00:00+00:00,2022-12-30 13:05:00+00:00,-3.38,W,tp,SHORT,9.0,1816.27,1813.43,1816.81,1813.43,8
2023-01-03 13:00:00+00:00,2023-01-03 13:05:00+00:00,-0.07,W,tp,SHORT,16.3,1833.4,1833.71,1833.78,1833.71,8
2023-01-04 13:00:00+00:00,2023-01-04 13:05:00+00:00,-14.4,W,tp,SHORT,20.5,1857.84,1844.67,1859.07,1844.67,8
2023-01-05 13:00:00+00:00,2023-01-05 13:05:00+00:00,-4.37,W,tp,SHORT,11.8,1847.61,1843.83,1848.2,1843.83,8
2023-01-06 13:15:00+00:00,2023-01-06 13:20:00+00:00,-2.48,W,tp,LONG,7.4,1839.28,1840.7,1838.22,1840.7,8
2023-01-09 13:00:00+00:00,2023-01-09 13:05:00+00:00,-0.7,W,tp,SHORT,9.7,1871.49,1871.26,1871.96,1871.26,8
2023-01-10 13:25:00+00:00,2023-01-10 13:30:00+00:00,-0.76,W,tp,LONG,6.7,1876.72,1877.31,1876.55,1877.31,8
2023-01-11 13:00:00+00:00,2023-01-11 13:05:00+00:00,-2.26,W,tp,LONG,9.2,1885.21,1886.64,1884.38,1886.64,8
2023-01-12 13:10:00+00:00,2023-01-12 13:15:00+00:00,0.29,W,tp,LONG,5.6,1885.81,1885.45,1885.74,1885.45,8
2023-01-13 13:00:00+00:00,2023-01-13 13:05:00+00:00,-3.42,W,tp,LONG,17.4,1906.38,1909.68,1906.26,1909.68,8
2023-01-16 13:00:00+00:00,2023-01-16 13:05:00+00:00,-6.17,W,tp,SHORT,11.5,1915.63,1910.85,1917.02,1910.85,8
2023-01-17 13:00:00+00:00,2023-01-17 13:05:00+00:00,-2.68,W,tp,SHORT,9.0,1906.05,1904.24,1906.92,1904.24,8
2023-01-18 13:00:00+00:00,2023-01-18 13:05:00+00:00,-0.78,W,tp,LONG,19.4,1915.39,1915.96,1915.18,1915.96,8
2023-01-19 13:00:00+00:00,2023-01-19 13:05:00+00:00,-3.26,W,tp,SHORT,10.4,1909.1,1906.38,1909.64,1906.38,8
2023-01-20 13:00:00+00:00,2023-01-20 13:05:00+00:00,-7.53,W,tp,SHORT,14.3,1929.8,1923.18,1930.71,1923.18,8
2023-01-23 13:00:00+00:00,2023-01-23 13:05:00+00:00,-4.86,W,tp,LONG,10.9,1926.56,1929.77,1924.91,1929.77,8
2023-01-24 13:00:00+00:00,2023-01-24 13:05:00+00:00,-5.88,W,tp,LONG,10.0,1938.45,1942.52,1936.64,1942.52,8
2023-01-25 13:00:00+00:00,2023-01-25 13:05:00+00:00,-1.51,W,tp,SHORT,11.1,1924.04,1922.73,1924.24,1922.73,8
2023-01-26 13:00:00+00:00,2023-01-26 13:05:00+00:00,-1.54,W,tp,SHORT,15.2,1935.4,1933.86,1935.4,1933.86,8
2023-01-27 13:00:00+00:00,2023-01-27 13:10:00+00:00,0.6,W,tp,LONG,7.8,1929.8,1929.2,1929.8,1929.2,8
2023-01-30 13:00:00+00:00,2023-01-30 13:05:00+00:00,-3.65,W,tp,LONG,13.2,1930.8,1933.85,1930.2,1933.85,8
2023-01-31 13:00:00+00:00,2023-01-31 13:05:00+00:00,-2.66,W,tp,SHORT,19.1,1904.7,1902.21,1904.87,1902.21,8
2023-02-01 13:25:00+00:00,2023-02-01 13:35:00+00:00,0.39,W,tp,LONG,6.0,1930.29,1929.26,1929.65,1929.26,8
2023-02-02 13:00:00+00:00,2023-02-02 13:05:00+00:00,-1.56,W,tp,SHORT,8.6,1952.16,1951.21,1952.77,1951.21,8
2023-02-03 13:00:00+00:00,2023-02-03 13:05:00+00:00,-1.44,W,tp,SHORT,8.6,1910.84,1909.56,1911.0,1909.56,8
2023-02-06 13:00:00+00:00,2023-02-06 13:05:00+00:00,-2.28,W,tp,SHORT,11.2,1871.88,1870.12,1872.4,1870.12,8
2023-02-07 13:00:00+00:00,2023-02-07 13:05:00+00:00,0.83,W,tp,SHORT,6.9,1870.21,1871.11,1870.28,1871.11,8
2023-02-08 13:00:00+00:00,2023-02-08 13:05:00+00:00,-7.32,W,tp,SHORT,13.2,1880.11,1873.22,1880.54,1873.22,8
2023-02-09 13:00:00+00:00,2023-02-09 13:05:00+00:00,-1.16,W,tp,LONG,9.3,1885.84,1886.14,1884.98,1886.14,8
2023-02-10 13:00:00+00:00,2023-02-10 13:05:00+00:00,-9.59,W,tp,SHORT,19.5,1862.06,1852.73,1862.32,1852.73,8
2023-02-13 13:00:00+00:00,2023-02-13 13:05:00+00:00,-6.04,W,tp,SHORT,12.7,1858.65,1853.91,1859.95,1853.91,8
2023-02-14 13:00:00+00:00,2023-02-14 13:05:00+00:00,-0.92,W,tp,SHORT,7.1,1858.56,1857.79,1858.71,1857.79,8
2023-02-15 13:00:00+00:00,2023-02-15 13:05:00+00:00,-3.35,W,tp,SHORT,16.0,1834.46,1831.81,1835.16,1831.81,8
2023-02-16 13:00:00+00:00,2023-02-16 13:05:00+00:00,-3.56,W,tp,SHORT,10.5,1837.21,1834.26,1837.82,1834.26,8
2023-02-17 13:00:00+00:00,2023-02-17 13:05:00+00:00,-3.0,W,tp,SHORT,9.3,1821.86,1818.87,1821.87,1818.87,8
2023-02-21 13:00:00+00:00,2023-02-21 13:05:00+00:00,-1.76,W,tp,SHORT,8.7,1832.44,1831.02,1832.78,1831.02,8
2023-02-22 13:00:00+00:00,2023-02-22 13:05:00+00:00,-3.09,W,tp,SHORT,9.1,1833.1,1832.07,1835.16,1832.07,8
2023-02-23 13:00:00+00:00,2023-02-23 13:05:00+00:00,-2.49,W,tp,SHORT,9.4,1826.36,1824.42,1826.91,1824.42,8
2023-02-24 13:30:00+00:00,2023-02-24 13:35:00+00:00,-0.3,W,tp,SHORT,6.5,1819.63,1819.75,1820.05,1819.75,8
2023-02-27 14:10:00+00:00,2023-02-27 14:15:00+00:00,-0.64,W,tp,LONG,6.6,1813.27,1813.75,1813.11,1813.75,9
2023-02-28 13:00:00+00:00,2023-02-28 13:05:00+00:00,-4.22,W,tp,SHORT,12.3,1808.27,1804.69,1808.91,1804.69,8
2023-03-01 13:00:00+00:00,2023-03-01 13:05:00+00:00,-2.41,W,tp,LONG,8.2,1835.77,1837.97,1835.56,1837.97,8
2023-03-02 13:35:00+00:00,2023-03-02 14:20:00+00:00,1.14,W,tp,LONG,5.2,1836.72,1835.2,1836.34,1835.2,8
2023-03-03 13:00:00+00:00,2023-03-03 13:05:00+00:00,-0.77,W,tp,LONG,10.0,1847.36,1847.83,1847.06,1847.83,8
2023-03-06 13:00:00+00:00,2023-03-06 13:05:00+00:00,-0.81,W,tp,SHORT,8.4,1849.94,1849.9,1850.71,1849.9,8
2023-03-07 13:00:00+00:00,2023-03-07 13:05:00+00:00,-0.34,W,tp,SHORT,9.0,1842.67,1842.71,1843.05,1842.71,8
2023-03-08 13:20:00+00:00,2023-03-08 13:50:00+00:00,1.12,W,tp,LONG,4.8,1816.56,1815.24,1816.36,1815.24,8
2023-03-09 13:05:00+00:00,2023-03-09 13:10:00+00:00,0.25,W,tp,LONG,6.4,1819.43,1819.13,1819.38,1819.13,8
2023-03-10 13:10:00+00:00,2023-03-10 13:15:00+00:00,-2.6,W,tp,LONG,8.8,1834.81,1837.29,1834.69,1837.29,8
2023-03-13 13:00:00+00:00,2023-03-13 13:05:00+00:00,-13.56,W,tp,SHORT,22.3,1885.01,1871.49,1885.05,1871.49,8
2023-03-14 13:00:00+00:00,2023-03-14 13:05:00+00:00,-2.18,W,tp,SHORT,12.7,1900.97,1900.75,1902.93,1900.75,8
2023-03-15 13:00:00+00:00,2023-03-15 13:05:00+00:00,-15.39,W,tp,SHORT,17.7,1896.19,1885.72,1901.11,1885.72,8
2023-03-16 13:00:00+00:00,2023-03-16 13:05:00+00:00,-0.6,W,tp,LONG,10.3,1922.19,1922.58,1921.98,1922.58,8
2023-03-17 13:00:00+00:00,2023-03-17 13:05:00+00:00,-1.14,W,tp,LONG,7.1,1933.51,1934.33,1933.19,1934.33,8
2023-03-20 13:00:00+00:00,2023-03-20 13:05:00+00:00,-13.12,W,tp,SHORT,36.8,1983.15,1972.94,1986.06,1972.94,8
2023-03-21 13:00:00+00:00,2023-03-21 13:05:00+00:00,-6.02,W,tp,SHORT,20.9,1968.08,1962.88,1968.9,1962.88,8
2023-03-22 13:00:00+00:00,2023-03-22 13:05:00+00:00,-0.76,W,tp,LONG,11.4,1945.3,1945.68,1944.92,1945.68,8
2023-03-23 13:00:00+00:00,2023-03-23 13:05:00+00:00,-3.53,W,tp,SHORT,9.4,1977.28,1974.25,1977.78,1974.25,8
2023-03-24 13:00:00+00:00,2023-03-24 13:25:00+00:00,0.66,W,tp,LONG,13.7,1995.98,1994.92,1995.58,1994.92,8
2023-03-27 13:00:00+00:00,2023-03-27 13:05:00+00:00,2.32,W,tp,SHORT,19.5,1953.64,1955.96,1953.64,1955.96,8
2023-03-28 13:00:00+00:00,2023-03-28 13:05:00+00:00,-5.89,W,tp,SHORT,11.7,1953.49,1949.13,1955.02,1949.13,8
2023-03-29 13:00:00+00:00,2023-03-29 13:05:00+00:00,-2.07,W,tp,LONG,10.2,1967.62,1968.87,1966.8,1968.87,8
2023-03-30 13:00:00+00:00,2023-03-30 13:05:00+00:00,-3.75,W,tp,LONG,12.6,1968.03,1971.55,1967.8,1971.55,8
2023-03-31 13:00:00+00:00,2023-03-31 13:05:00+00:00,-5.17,W,tp,SHORT,11.9,1978.08,1973.17,1978.34,1973.17,8
2023-04-03 13:00:00+00:00,2023-04-03 13:05:00+00:00,-1.01,W,tp,LONG,16.6,1967.58,1967.04,1966.03,1967.04,8
2023-04-04 13:00:00+00:00,2023-04-04 13:05:00+00:00,-2.74,W,tp,LONG,7.3,1982.97,1984.27,1981.53,1984.27,8
2023-04-05 13:25:00+00:00,2023-04-05 13:30:00+00:00,-0.46,W,tp,SHORT,6.6,2022.05,2021.77,2022.23,2021.77,8
2023-04-06 13:00:00+00:00,2023-04-06 13:05:00+00:00,-2.01,W,tp,LONG,9.9,2019.73,2020.4,2018.39,2020.4,8
2023-04-10 13:00:00+00:00,2023-04-10 13:05:00+00:00,-1.3,W,tp,LONG,12.3,2001.04,2001.9,2000.6,2001.9,8
2023-04-11 13:00:00+00:00,2023-04-11 13:05:00+00:00,-3.18,W,tp,LONG,10.2,2004.63,2007.47,2004.29,2007.47,8
2023-04-12 13:00:00+00:00,2023-04-12 13:05:00+00:00,-1.19,W,tp,SHORT,12.5,2009.28,2008.57,2009.76,2008.57,8
2023-04-13 13:00:00+00:00,2023-04-13 13:05:00+00:00,-2.33,W,tp,LONG,14.0,2026.89,2029.21,2026.88,2029.21,8
2023-04-14 13:00:00+00:00,2023-04-14 13:05:00+00:00,-7.74,W,tp,SHORT,14.7,2038.55,2031.79,2039.53,2031.79,8
2023-04-17 13:00:00+00:00,2023-04-17 13:05:00+00:00,-4.21,W,tp,LONG,11.3,2011.1,2015.05,2010.84,2015.05,8
2023-04-18 13:15:00+00:00,2023-04-18 13:20:00+00:00,-1.68,W,tp,LONG,8.7,2003.5,2005.16,2003.48,2005.16,8
2023-04-19 13:00:00+00:00,2023-04-19 13:05:00+00:00,-2.79,W,tp,SHORT,31.7,1974.05,1972.75,1975.54,1972.75,8
2023-04-20 13:00:00+00:00,2023-04-20 13:05:00+00:00,-0.34,W,tp,LONG,9.8,2001.33,2001.22,2000.88,2001.22,8
2023-04-21 13:00:00+00:00,2023-04-21 13:05:00+00:00,-4.97,W,tp,SHORT,20.3,1986.06,1981.97,1986.94,1981.97,8
2023-04-24 13:00:00+00:00,2023-04-24 13:05:00+00:00,-2.5,W,tp,LONG,10.5,1984.46,1986.93,1984.43,1986.93,8
2023-04-25 13:00:00+00:00,2023-04-25 13:05:00+00:00,-0.52,W,tp,SHORT,10.3,1987.35,1986.94,1987.46,1986.94,8
2023-04-26 13:30:00+00:00,2023-04-26 13:35:00+00:00,-0.28,W,tp,LONG,6.1,2000.46,2000.21,1999.93,2000.21,8
2023-04-27 13:00:00+00:00,2023-04-27 13:05:00+00:00,-0.84,W,tp,SHORT,6.5,1995.94,1996.81,1997.65,1996.81,8
2023-04-28 13:00:00+00:00,2023-04-28 13:05:00+00:00,-3.69,W,tp,SHORT,10.6,1982.49,1979.72,1983.41,1979.72,8
2023-05-01 13:00:00+00:00,2023-05-01 13:05:00+00:00,0.01,W,tp,LONG,9.3,1986.78,1986.37,1986.38,1986.37,8
2023-05-02 13:00:00+00:00,2023-05-02 13:05:00+00:00,-1.84,W,tp,LONG,7.9,1984.62,1986.37,1984.53,1986.37,8
2023-05-03 15:15:00+00:00,2023-05-03 15:20:00+00:00,0.04,W,tp,SHORT,6.8,2007.01,2012.72,2012.68,2012.72,10
2023-05-04 13:00:00+00:00,2023-05-04 13:05:00+00:00,-8.13,W,tp,SHORT,15.0,2037.14,2030.39,2038.52,2030.39,8
2023-05-05 13:00:00+00:00,2023-05-05 13:05:00+00:00,-0.21,W,tp,SHORT,13.8,2037.19,2037.3,2037.51,2037.3,8
2023-05-08 15:45:00+00:00,2023-05-08 16:00:00+00:00,1.55,W,tp,LONG,4.7,2026.99,2024.66,2026.21,2024.66,10
2023-05-09 13:00:00+00:00,2023-05-09 13:05:00+00:00,0.0,W,tp,LONG,7.3,2028.98,2028.72,2028.72,2028.72,8
2023-05-10 15:20:00+00:00,2023-05-10 15:25:00+00:00,1.18,W,tp,SHORT,6.7,2025.08,2026.28,2025.1,2026.28,10
2023-05-11 13:00:00+00:00,2023-05-11 13:05:00+00:00,-5.93,W,tp,SHORT,11.5,2026.75,2021.64,2027.57,2021.64,8
2023-05-12 13:00:00+00:00,2023-05-12 13:05:00+00:00,-2.91,W,tp,SHORT,11.7,2002.62,2000.87,2003.78,2000.87,8
2023-05-15 13:55:00+00:00,2023-05-15 14:00:00+00:00,-1.48,W,tp,SHORT,7.7,2014.32,2013.22,2014.7,2013.22,8
2023-05-16 13:00:00+00:00,2023-05-16 13:05:00+00:00,-6.76,W,tp,SHORT,15.0,2009.0,2002.65,2009.41,2002.65,8
2023-05-17 13:00:00+00:00,2023-05-17 13:05:00+00:00,-1.6,W,tp,SHORT,8.2,1983.73,1983.91,1985.51,1983.91,8
2023-05-18 13:10:00+00:00,2023-05-18 13:15:00+00:00,-4.02,W,tp,LONG,10.5,1978.92,1982.73,1978.71,1982.73,8
2023-05-19 13:00:00+00:00,2023-05-19 13:05:00+00:00,-1.94,W,tp,LONG,8.1,1967.91,1968.77,1966.83,1968.77,8
2023-05-22 13:00:00+00:00,2023-05-22 13:05:00+00:00,-1.77,W,tp,LONG,11.4,1980.92,1982.58,1980.81,1982.58,8
2023-05-23 13:00:00+00:00,2023-05-23 13:05:00+00:00,-1.66,W,tp,SHORT,10.4,1955.6,1954.22,1955.88,1954.22,8
2023-05-24 13:00:00+00:00,2023-05-24 13:05:00+00:00,-3.98,W,tp,SHORT,9.9,1974.12,1970.7,1974.68,1970.7,8
2023-05-25 13:00:00+00:00,2023-05-25 13:05:00+00:00,-2.62,W,tp,LONG,9.9,1962.38,1964.79,1962.17,1964.79,8
2023-05-26 13:00:00+00:00,2023-05-26 13:05:00+00:00,-3.75,W,tp,LONG,10.3,1953.89,1957.27,1953.52,1957.27,8
2023-05-29 15:20:00+00:00,2023-05-29 15:25:00+00:00,-2.43,W,tp,LONG,8.1,1947.12,1948.87,1946.44,1948.87,10
2023-05-30 13:00:00+00:00,2023-05-30 13:05:00+00:00,1.03,W,tp,LONG,21.0,1955.74,1953.03,1954.06,1953.03,8
2023-05-31 13:00:00+00:00,2023-05-31 13:05:00+00:00,-2.89,W,tp,SHORT,10.4,1957.8,1954.96,1957.85,1954.96,8
2023-06-01 13:00:00+00:00,2023-06-01 13:05:00+00:00,-5.58,W,tp,LONG,12.5,1960.96,1965.83,1960.25,1965.83,8
2023-06-02 15:30:00+00:00,2023-06-02 15:35:00+00:00,-2.82,W,tp,SHORT,7.9,1971.81,1975.02,1977.84,1975.02,10
2023-06-05 13:00:00+00:00,2023-06-05 13:05:00+00:00,-2.98,W,tp,LONG,8.8,1945.05,1947.38,1944.4,1947.38,8
2023-06-06 13:05:00+00:00,2023-06-06 13:10:00+00:00,-0.74,W,tp,LONG,6.7,1962.88,1963.52,1962.78,1963.52,8
2023-06-07 13:00:00+00:00,2023-06-07 13:05:00+00:00,0.48,W,tp,LONG,10.1,1966.46,1965.06,1965.54,1965.06,8
2023-06-08 15:25:00+00:00,2023-06-08 15:30:00+00:00,-0.44,W,tp,LONG,6.3,1949.49,1949.1,1948.66,1949.1,10
2023-06-09 14:25:00+00:00,2023-06-09 14:30:00+00:00,0.2,W,tp,LONG,5.4,1966.62,1966.1,1966.3,1966.1,9
2023-06-12 13:00:00+00:00,2023-06-12 13:05:00+00:00,-0.47,W,tp,LONG,9.0,1965.82,1965.56,1965.09,1965.56,8
2023-06-13 13:30:00+00:00,2023-06-13 13:35:00+00:00,-1.2,W,tp,LONG,7.1,1964.18,1965.38,1964.18,1965.38,8
2023-06-14 13:00:00+00:00,2023-06-14 13:05:00+00:00,-2.43,W,tp,LONG,7.6,1951.48,1952.89,1950.46,1952.89,8
2023-06-15 13:00:00+00:00,2023-06-15 13:05:00+00:00,-3.93,W,tp,LONG,11.0,1936.38,1939.82,1935.89,1939.82,8
2023-06-16 13:00:00+00:00,2023-06-16 13:05:00+00:00,-0.86,W,tp,LONG,10.1,1964.33,1964.69,1963.83,1964.69,8
2023-06-19 13:00:00+00:00,2023-06-19 13:05:00+00:00,-0.11,W,tp,SHORT,8.7,1949.78,1950.11,1950.22,1950.11,8
2023-06-20 13:00:00+00:00,2023-06-20 13:05:00+00:00,-3.9,W,tp,LONG,9.9,1953.01,1956.78,1952.88,1956.78,8
2023-06-21 15:20:00+00:00,2023-06-21 15:30:00+00:00,2.01,W,tp,SHORT,6.2,1928.06,1931.21,1929.2,1931.21,10
2023-06-22 13:25:00+00:00,2023-06-22 13:30:00+00:00,-2.8,W,tp,SHORT,8.2,1926.72,1924.89,1927.69,1924.89,8
2023-06-23 13:00:00+00:00,2023-06-23 13:05:00+00:00,-2.63,W,tp,LONG,8.0,1918.19,1920.06,1917.43,1920.06,8
2023-06-26 13:00:00+00:00,2023-06-26 13:05:00+00:00,-3.32,W,tp,LONG,11.2,1930.06,1933.32,1930.0,1933.32,8
2023-06-27 13:00:00+00:00,2023-06-27 13:05:00+00:00,-0.21,W,tp,SHORT,6.0,1923.85,1923.77,1923.98,1923.77,8
2023-06-28 13:00:00+00:00,2023-06-28 13:05:00+00:00,-0.74,W,tp,SHORT,9.7,1907.34,1907.09,1907.83,1907.09,8
2023-06-29 13:40:00+00:00,2023-06-29 15:30:00+00:00,0.53,W,tp,LONG,5.6,1908.7,1908.09,1908.62,1908.09,8
2023-06-30 13:50:00+00:00,2023-06-30 13:55:00+00:00,-3.99,W,tp,LONG,9.4,1906.52,1909.89,1905.9,1909.89,8
2023-07-03 13:00:00+00:00,2023-07-03 13:05:00+00:00,-3.07,W,tp,SHORT,10.7,1912.93,1910.03,1913.1,1910.03,8
