sector,episode_start,leader_symbol,leader_global_rank,leader_vel7_at_start,leader_fwd_ret7,follower_median_vel7_at_start,follower_confirm_rate_30d,median_time_to_confirm_days,n_followers_tracked,episode_duration_days
injective-ecosystem,2023-06-20,AKT,277,59.0,-0.09063986220543374,12.0,1.0,3.0,10,6
injective-ecosystem,2023-07-05,ACA,368,64.0,0.1105277731058183,7.5,1.0,3.0,10,10
injective-ecosystem,2023-07-17,WRX,350,89.0,-0.09489564996261624,10.5,1.0,3.0,10,4
injective-ecosystem,2023-08-02,BTM,358,21.0,-0.11447223036103193,4.5,0.5,30.0,10,1
injective-ecosystem,2023-08-23,BLZ,334,68.0,-0.11765416998141465,10.0,1.0,3.0,10,1
injective-ecosystem,2023-08-29,API3,195,52.0,0.038406120666104826,8.0,1.0,5.0,10,1
injective-ecosystem,2023-09-10,LOOM,335,26.0,0.021727278684836815,3.0,0.6,22.0,10,1
injective-ecosystem,2023-09-21,LOOM,261,76.0,1.1064683657359544,8.0,0.9,3.0,10,1
injective-ecosystem,2023-10-01,RAMP,378,92.0,-0.29894392902902756,8.0,0.7,3.0,10,1
injective-ecosystem,2023-10-04,CQT,282,73.0,,7.0,0.6,3.0,10,1
injective-ecosystem,2023-10-21,BLZ,276,75.0,0.11563076119282267,9.0,0.8,14.0,10,1
injective-ecosystem,2023-10-23,BLZ,198,146.0,0.16835492924852868,8.0,1.0,3.0,10,1
injective-ecosystem,2023-10-26,API3,200,57.0,0.0818308723479888,8.0,1.0,3.0,10,4
injective-ecosystem,2023-11-01,ORAI,383,84.0,0.07587298380116003,14.0,1.0,8.5,10,3
injective-ecosystem,2023-11-06,SUSHI,139,38.0,-0.039575993749836114,6.0,0.7,7.0,10,1
injective-ecosystem,2023-11-16,SUPER,419,39.0,,11.5,0.5,3.0,10,1
injective-ecosystem,2023-11-20,SUPER,367,73.0,1.1997859171818468,14.0,0.8,10.5,10,1
injective-ecosystem,2023-11-22,SUPER,341,80.0,1.097109829136485,24.5,0.7,3.0,10,1
injective-ecosystem,2023-11-28,SUPER,178,159.0,0.632045408305312,44.5,1.0,3.0,10,2
injective-ecosystem,2023-12-01,USTC,94,175.0,-0.15845880869752993,18.5,0.9,3.0,10,1
injective-ecosystem,2023-12-04,AURORA,267,177.0,,14.5,0.5,3.0,10,1
injective-ecosystem,2023-12-07,AURORA,268,164.0,-0.1268047070804389,11.5,0.9,3.0,10,1
injective-ecosystem,2023-12-09,AURORA,291,157.0,-0.08852822393959026,15.0,0.9,3.0,10,1
injective-ecosystem,2023-12-12,DAO,183,79.0,0.10276077607061151,27.5,1.0,3.0,10,1
injective-ecosystem,2023-12-14,WRX,434,53.0,-0.004126454243613131,22.0,1.0,3.0,10,1
injective-ecosystem,2023-12-17,ALPHA,292,75.0,-0.12228724686841996,25.0,1.0,3.0,10,1
injective-ecosystem,2023-12-22,ORAI,375,36.0,-0.10509341960754892,13.5,0.9,3.0,10,1
injective-ecosystem,2023-12-24,ACA,333,102.0,-0.17141139831125207,17.5,0.7,3.0,10,1
injective-ecosystem,2024-01-26,CTSI,245,41.0,0.048798126081144755,8.5,0.9,3.0,10,1
injective-ecosystem,2024-01-29,API3,169,26.0,-0.05966553988279133,10.0,1.0,3.0,10,2
injective-ecosystem,2024-02-04,USTC,186,152.0,0.03473229267783262,75.5,1.0,10.5,10,1
injective-ecosystem,2024-02-11,ACA,328,78.0,-0.0847605119713799,7.0,0.9,3.0,10,1
injective-ecosystem,2024-02-28,CTSI,186,53.0,-0.10927685498015616,12.0,0.8,3.0,10,2
injective-ecosystem,2024-03-02,ORAI,286,74.0,0.0719430724975676,14.5,0.8,3.0,10,1
injective-ecosystem,2024-03-26,BLZ,336,45.0,-0.15249138159090836,7.5,0.9,14.0,10,1
injective-ecosystem,2024-04-20,AURORA,385,17.0,-0.11596889800833687,9.5,0.9,3.0,10,4
injective-ecosystem,2024-05-13,UMA,183,88.0,-0.10323218571556858,11.5,0.8,3.0,10,1
injective-ecosystem,2024-05-20,CQT,330,57.0,0.029525950034562598,10.5,0.6,10.5,10,2
injective-ecosystem,2024-06-04,FRONT,383,73.0,-0.2507113002866159,11.0,0.7,3.0,10,3
injective-ecosystem,2024-06-10,BLZ,404,58.0,-0.07868483240563795,8.5,1.0,5.0,10,1
injective-ecosystem,2024-06-20,BLZ,343,70.0,0.06019104245211215,33.0,1.0,3.0,10,12
injective-ecosystem,2024-07-03,FET,27,31.0,-0.045127179378046556,9.5,0.8,3.0,10,1
injective-ecosystem,2024-07-12,USTC,364,25.0,0.26750173109228026,11.5,0.9,3.0,10,1
injective-ecosystem,2024-07-14,CQT,279,29.0,,12.0,0.9,3.0,10,1
injective-ecosystem,2024-07-30,UMA,230,14.0,-0.18796027173142305,6.5,0.8,14.0,10,2
injective-ecosystem,2024-08-11,MED,364,42.0,-0.053855752542413704,13.0,0.5,3.0,10,1
injective-ecosystem,2024-08-13,MED,377,23.0,0.008491744262991263,11.0,1.0,3.0,10,1
injective-ecosystem,2024-08-21,FRONT,405,53.0,0.06244917255851701,17.0,0.9,30.0,10,1
injective-ecosystem,2024-08-23,FRONT,421,44.0,,13.5,0.8,3.0,10,1
injective-ecosystem,2024-08-25,USTC,318,82.0,-0.26660696618580404,48.0,1.0,30.0,10,3
injective-ecosystem,2024-09-03,UMA,195,35.0,0.00382899130068437,6.0,1.0,3.0,10,2
injective-ecosystem,2024-09-14,USTC,359,32.0,-0.02470980242049936,9.5,1.0,3.0,10,3
injective-ecosystem,2024-09-18,C98,349,37.0,0.04557895521173805,9.5,1.0,7.0,10,1
injective-ecosystem,2024-09-20,C98,363,25.0,0.11488074609106347,11.5,1.0,3.0,10,1
injective-ecosystem,2024-09-23,OSMO,133,22.0,0.04755595126609036,5.5,0.9,3.0,10,8
injective-ecosystem,2024-10-16,DIA,417,57.0,0.5325782773008905,42.0,1.0,3.0,10,1
injective-ecosystem,2024-10-21,DIA,323,77.0,-0.11427142977863158,13.0,1.0,22.0,10,2
injective-ecosystem,2024-10-25,CET,443,48.0,-0.12804656335049414,13.5,0.5,7.0,10,2
injective-ecosystem,2024-10-30,CTK,354,137.0,-0.10479596165217941,44.0,0.9,30.0,10,2
injective-ecosystem,2024-11-10,UMA,200,83.0,-0.14626357234684007,45.0,0.5,14.0,10,2
injective-ecosystem,2024-11-14,ORAI,446,53.0,0.29504130160015096,34.0,1.0,14.0,10,1
injective-ecosystem,2024-11-16,API3,319,50.0,0.13912328702881482,45.0,1.0,3.0,10,1
injective-ecosystem,2024-11-18,POND,336,113.0,-0.09854542753926865,37.5,0.9,7.0,10,3
injective-ecosystem,2024-11-22,POND,338,153.0,0.11278785837934602,64.5,0.7,3.0,10,2
injective-ecosystem,2024-11-25,SCRT,306,126.0,0.13586436016485015,24.5,0.7,3.0,10,4
injective-ecosystem,2024-12-02,SUSHI,200,42.0,0.4525085400693385,11.0,1.0,3.0,10,2
injective-ecosystem,2024-12-08,SUSHI,144,131.0,-0.14893926553032533,11.0,0.9,7.0,10,1
injective-ecosystem,2024-12-16,AURORA,393,63.0,-0.18166336746223277,42.5,0.9,14.0,10,1
injective-ecosystem,2024-12-18,AURORA,385,76.0,-0.09725289245743429,40.0,0.4,14.0,10,1
injective-ecosystem,2025-01-02,SCRT,360,125.0,-0.20141935272570521,47.5,1.0,3.0,10,1
injective-ecosystem,2025-01-05,UMA,275,63.0,-0.21686920599843862,48.5,0.7,14.0,10,1
injective-ecosystem,2025-01-07,ORAI,360,74.0,-0.19900176764597777,7.5,0.6,3.0,10,1
injective-ecosystem,2025-01-10,ORAI,377,105.0,-0.05680502920441488,40.0,1.0,14.0,10,1
injective-ecosystem,2025-01-18,CTSI,405,75.0,-0.10800950086820371,55.5,0.7,3.0,10,3
injective-ecosystem,2025-01-24,POND,330,86.0,-0.09475234431353696,49.5,1.0,14.0,10,1
injective-ecosystem,2025-02-08,MASK,197,104.0,0.011598666048304507,54.5,0.9,3.0,10,9
injective-ecosystem,2025-03-02,MASK,196,35.0,-0.05280327580980093,8.0,1.0,3.0,10,1
injective-ecosystem,2025-03-05,ZIG,289,74.0,-0.13358505531167608,50.5,0.8,5.0,10,1
injective-ecosystem,2025-03-08,ZIG,270,25.0,-0.06607161400914374,7.0,0.9,3.0,10,1
injective-ecosystem,2025-03-11,POND,342,32.0,0.02081058914407219,8.0,1.0,3.0,10,2
injective-ecosystem,2025-03-17,API3,410,85.0,0.5335016766884693,7.5,0.9,3.0,10,2
injective-ecosystem,2025-03-23,API3,296,194.0,-0.20778818409117517,9.0,0.7,3.0,10,1
injective-ecosystem,2025-03-26,API3,333,85.0,-0.27434013801473756,5.0,0.9,3.0,10,1
injective-ecosystem,2025-04-07,USTC,387,111.0,0.012871980240303893,46.0,0.9,3.0,10,2
injective-ecosystem,2025-04-10,MED,392,108.0,0.08199009929723644,47.5,1.0,3.0,10,4
injective-ecosystem,2025-04-16,MED,373,94.0,0.05306277543385862,49.5,0.9,7.0,10,1
injective-ecosystem,2025-04-21,SCRT,425,28.0,0.013331907210305749,4.5,0.8,3.0,10,9
injective-ecosystem,2025-05-08,SUSHI,198,93.0,-0.025671161791636532,58.0,1.0,3.0,10,1
injective-ecosystem,2025-05-10,SUSHI,200,41.0,-0.20333942716035025,10.0,0.8,3.0,10,2
injective-ecosystem,2025-05-13,GLMR,389,93.0,-0.13446126597351726,60.5,0.9,3.0,10,2
injective-ecosystem,2025-05-16,MASK,277,100.0,0.2542486507948307,43.5,0.4,7.0,10,1
injective-ecosystem,2025-05-22,MASK,257,33.0,0.21745961706893957,5.0,0.5,3.0,10,1
injective-ecosystem,2025-05-24,POND,409,11.0,-0.10470184426034246,4.5,0.8,3.0,10,1
injective-ecosystem,2025-05-26,POND,410,90.0,-0.09779200462104987,51.0,0.9,7.0,10,1
injective-ecosystem,2025-06-02,MASK,173,78.0,-0.3612299300235412,4.5,0.8,3.0,10,2
injective-ecosystem,2025-06-07,UMA,336,98.0,0.025841467058703493,52.5,1.0,3.0,10,1
injective-ecosystem,2025-06-09,UMA,280,79.0,-0.28130671083554193,3.5,0.9,3.0,10,3
injective-ecosystem,2025-06-19,USTC,433,28.0,0.029075034309318015,4.5,0.9,3.0,10,4
injective-ecosystem,2025-06-24,GLMR,435,65.0,-0.08655433950233948,53.5,0.9,3.0,10,1
injective-ecosystem,2025-06-27,USTC,406,10.0,-0.013424892377456032,2.0,0.8,3.0,10,1
injective-ecosystem,2025-06-29,SUSHI,198,101.0,-0.04412497517912717,40.5,0.4,7.0,10,2
injective-ecosystem,2025-07-07,MED,460,19.0,0.10126019299806144,3.0,0.9,3.0,10,8
injective-ecosystem,2025-07-19,SUSHI,177,52.0,-0.09130209720575166,3.0,0.6,3.0,10,1
injective-ecosystem,2025-07-21,UMA,284,56.0,-0.25858130218274245,3.5,0.7,14.0,10,1
injective-ecosystem,2025-07-30,BAND,337,72.0,-0.062315122643611165,26.5,0.7,14.0,10,1
injective-ecosystem,2025-08-07,ATOM,50,6.0,0.012702265791078249,2.0,0.7,3.0,10,2
injective-ecosystem,2025-08-12,DIA,391,82.0,-0.14829692391926041,34.5,0.7,7.0,10,1
injective-ecosystem,2025-08-17,POND,418,81.0,-0.13006854366569853,1.5,0.6,5.0,10,1
injective-ecosystem,2025-08-20,BAND,298,107.0,0.06462314020699078,29.0,0.8,14.0,10,1
injective-ecosystem,2025-08-22,BAND,257,99.0,-0.27013499850569167,2.0,0.7,14.0,10,1
injective-ecosystem,2025-08-28,OSMO,312,78.0,-0.06435345748784849,4.5,0.7,3.0,10,1
injective-ecosystem,2025-08-30,MASK,313,75.0,-0.01721934713009421,12.5,0.5,14.0,10,1
injective-ecosystem,2025-09-01,MASK,315,73.0,0.04720349088036624,26.5,0.5,14.0,10,1
injective-ecosystem,2025-09-03,OSMO,312,75.0,0.01685787357075985,43.0,0.6,14.0,10,1
injective-ecosystem,2025-10-13,UMA,324,119.0,-0.06117501346648013,6.5,0.8,7.0,10,2
injective-ecosystem,2025-10-17,UMA,412,57.0,0.16224356781323257,4.5,0.9,3.0,10,2
injective-ecosystem,2025-10-20,CTK,469,31.0,,2.0,0.9,3.0,10,2
injective-ecosystem,2025-10-23,UMA,320,100.0,-0.07394780701109571,36.0,0.7,14.0,10,1
injective-ecosystem,2025-11-04,MASK,350,88.0,0.06813695107289552,48.5,0.7,14.0,10,1
injective-ecosystem,2025-11-10,SUSHI,303,33.0,-0.2019740393613234,2.0,0.8,14.0,10,1
injective-ecosystem,2025-11-20,SUSHI,308,16.0,-0.10406437298202342,5.5,0.9,3.0,10,1
injective-ecosystem,2025-11-23,CFX,106,8.0,-0.022073294518197395,1.0,0.9,3.0,10,1
injective-ecosystem,2025-11-25,AKT,194,6.0,-0.0643054499754776,1.0,1.0,5.0,10,1
injective-ecosystem,2025-12-04,BAND,425,22.0,-0.12277115336457478,2.0,1.0,3.0,10,1
injective-ecosystem,2025-12-07,LUNC,139,51.0,-0.14331273669523625,2.0,1.0,3.0,10,1
injective-ecosystem,2025-12-09,LUNC,128,59.0,-0.327659574468085,3.0,1.0,3.0,10,3
injective-ecosystem,2025-12-14,SUPER,174,8.0,-0.0941739142036988,1.5,0.9,14.0,10,1
injective-ecosystem,2025-12-23,LUNC,144,5.0,-0.06054490413723501,2.0,0.9,14.0,10,1
injective-ecosystem,2025-12-27,MASK,452,11.0,0.06996581682796221,3.0,0.7,7.0,10,3
injective-ecosystem,2026-01-02,MASK,443,23.0,0.03967560105081236,2.0,1.0,3.0,10,1
injective-ecosystem,2026-01-05,MASK,443,7.0,-0.060087927147322695,3.5,0.7,3.0,10,6
injective-ecosystem,2026-02-17,AKT,196,119.0,-0.10865957833247342,2.0,0.9,3.0,10,6
injective-ecosystem,2026-02-25,SUSHI,390,21.0,-0.05012019522640643,2.0,0.7,3.0,10,1
injective-ecosystem,2026-02-28,AKT,197,122.0,0.25235945758585454,1.0,0.9,3.0,10,1
injective-ecosystem,2026-03-03,AKT,189,134.0,0.3189767058439459,3.0,1.0,5.0,10,1
injective-ecosystem,2026-03-05,AKT,185,14.0,0.266863287094536,0.5,1.0,3.0,10,1
injective-ecosystem,2026-03-08,AKT,171,153.0,0.10732720062632106,1.0,0.8,7.0,10,3
injective-ecosystem,2026-03-12,AKT,167,18.0,0.1648276727663165,1.0,0.8,3.0,10,11
injective-ecosystem,2026-03-29,SUPER,360,13.0,-0.09031558922766059,1.0,0.8,3.0,10,3
injective-ecosystem,2026-04-04,MASK,464,35.0,-0.051322315765907844,0.5,0.7,7.0,10,1
injective-ecosystem,2026-04-09,SUPER,338,50.0,0.01972733541135585,0.5,0.9,14.0,10,1
injective-ecosystem,2026-04-17,SUSHI,411,12.0,0.04118377610345525,0.5,0.8,3.0,10,10
injective-ecosystem,2026-04-28,LUNC,98,27.0,0.7708429650177224,2.0,1.0,5.0,10,2
injective-ecosystem,2026-05-02,LUNC,82,36.0,0.047335319430652056,0.5,0.9,7.0,10,1
injective-ecosystem,2026-05-07,AKT,148,10.0,0.2762060717299806,2.5,0.9,3.0,10,2
injective-ecosystem,2026-05-10,SUSHI,404,20.0,-0.17988100980302146,2.0,0.9,3.0,10,6
injective-ecosystem,2026-05-23,INJ,82,6.0,0.2347224028995467,1.0,0.8,3.0,10,1
injective-ecosystem,2026-05-25,SUPER,363,25.0,-0.07911479999124094,3.0,0.9,3.0,10,4
injective-ecosystem,2026-06-13,SUPER,406,21.0,-0.011436030254571294,2.5,0.7,3.0,10,1
injective-ecosystem,2026-06-15,SUSHI,473,25.0,-0.05704007419764534,1.0,0.6,3.0,10,3
injective-ecosystem,2026-06-19,CFX,112,12.0,-0.11925825390122424,1.5,0.9,14.0,10,2
injective-ecosystem,2026-07-02,SFP,165,8.0,0.033158362722450985,0.5,0.7,3.0,10,3
injective-ecosystem,2026-07-07,ATOM,59,3.0,-0.006850310262736081,0.5,0.8,10.5,10,1
injective-ecosystem,2026-07-12,SUSHI,479,9.0,0.04647296037199444,0.5,1.0,10.5,10,1
injective-ecosystem,2026-07-14,RUNE,148,9.0,0.07487439881358715,0.5,0.7,3.0,10,1
injective-ecosystem,2026-07-16,SUSHI,464,17.0,0.06602113015747024,1.0,0.8,3.0,10,5
injective-ecosystem,2026-07-22,SUSHI,456,21.0,-0.12234089760599987,0.5,0.9,14.0,10,2
injective-ecosystem,2026-07-25,BONK,104,9.0,-0.10032362459546929,0.5,0.7,7.0,10,2
injective-ecosystem,2026-07-30,SUPER,390,34.0,0.010299928462716545,1.0,0.8,3.0,10,1
injective-ecosystem,2026-08-01,SUSHI,434,38.0,0.09399964097618763,2.0,1.0,3.0,10,6
injective-ecosystem,2026-08-13,AKT,134,10.0,-0.010845803313869973,1.5,0.9,3.0,10,1
injective-ecosystem,2026-08-15,SUPER,382,11.0,0.15027823395115592,1.5,0.6,3.0,10,1
injective-ecosystem,2026-08-17,SUPER,380,9.0,,1.0,0.6,3.0,10,7
interoperability,2021-09-23,VRSC,471,29.0,-0.18269602525314044,0.5,0.9,3.0,10,1
interoperability,2021-09-27,LTX,411,58.0,,0.5,1.0,7.0,10,1
interoperability,2021-10-03,VRSC,454,29.0,-0.011473167369031922,1.0,0.7,3.0,10,2
interoperability,2021-10-09,VRSC,452,24.0,-0.1126905578561066,-1.0,0.5,7.0,10,1
interoperability,2021-10-26,MOVR,112,114.0,-0.019913539694805804,-1.0,0.6,5.0,10,1
interoperability,2021-11-24,BFC,249,46.0,0.06339874927417566,1.0,0.889,10.5,9,1
interoperability,2021-11-26,KAI,254,15.0,-0.22608547564367776,-1.0,0.889,7.0,9,1
interoperability,2021-12-12,CTK,430,40.0,0.000927579344856877,1.0,1.0,7.0,9,3
interoperability,2021-12-16,CTK,428,33.0,0.1284562034169483,1.0,0.8,5.0,10,1
interoperability,2021-12-20,CTK,422,24.0,0.13030566358370588,0.5,0.6,3.0,10,3
interoperability,2021-12-24,SDN,446,27.0,,0.0,0.4,3.0,10,2
interoperability,2021-12-27,SDN,461,29.0,,-1.0,0.4,3.0,10,1
interoperability,2022-02-04,BICO,245,26.0,-0.09634029960347157,0.0,0.7,3.0,10,1
interoperability,2022-02-06,MOVR,183,16.0,-0.09309279461937581,1.0,0.8,5.0,10,2
interoperability,2022-02-12,MOVR,179,11.0,-0.017071411978959006,0.0,0.7,7.0,10,1
interoperability,2022-02-27,CTK,408,26.0,0.00365198707709391,1.0,0.9,7.0,10,1
interoperability,2022-03-04,WAN,355,84.0,-0.18561379004200707,0.0,0.6,5.0,10,2
interoperability,2022-03-09,WAN,384,53.0,0.002719684655122734,1.5,0.7,7.0,10,2
interoperability,2022-03-24,VRSC,386,81.0,-0.022223375657313027,1.0,0.8,3.0,10,2
interoperability,2022-03-27,VRSC,410,64.0,-0.014243023190672832,0.5,0.8,7.0,10,3
interoperability,2022-04-02,MOVR,184,63.0,-0.17957656344648332,3.0,0.8,10.5,10,1
interoperability,2022-04-06,ICX,97,9.0,-0.05578603867445031,0.5,0.8,7.0,10,1
interoperability,2022-04-17,KAI,344,16.0,-0.11181365963300194,1.0,0.9,14.0,10,1
interoperability,2022-05-03,BFC,278,15.0,-0.20078697030412052,1.0,0.9,3.0,10,1
interoperability,2022-05-16,VRSC,470,20.0,0.11780487672065232,3.5,0.9,3.0,10,1
interoperability,2022-05-20,BICO,289,61.0,-0.048175540418929685,2.0,0.8,3.0,10,2
interoperability,2022-05-23,VRSC,424,46.0,-0.09280196972790156,1.5,0.8,5.0,10,3
interoperability,2022-05-27,CTK,353,23.0,0.011628381752052608,2.0,1.0,7.0,10,1
interoperability,2022-05-31,BICO,199,96.0,-0.19266565473902342,2.5,0.9,14.0,10,2
interoperability,2022-06-05,BICO,200,96.0,-0.3244083233259806,0.5,0.9,3.0,10,1
interoperability,2022-06-22,VRSC,460,29.0,,1.0,1.0,3.0,10,1
interoperability,2022-06-24,BFC,331,13.0,-0.00963520617527669,2.0,0.8,5.0,10,2
interoperability,2022-06-27,BFC,294,50.0,-0.1356297897031089,0.0,1.0,3.0,10,8
interoperability,2022-07-06,CTK,293,20.0,-0.11566823194568965,1.5,0.7,7.0,10,2
interoperability,2022-07-14,QNT,43,14.0,0.06327707990492404,0.5,0.8,3.0,10,6
interoperability,2022-07-27,BFC,282,34.0,0.12917190193034944,1.5,0.9,7.0,10,2
interoperability,2022-07-30,CTK,288,44.0,0.11314630001366033,0.0,0.8,5.0,10,10
interoperability,2022-08-11,KAI,435,18.0,-0.13261704224800808,0.5,0.8,5.0,10,1
interoperability,2022-08-23,XWC,280,14.0,-0.13552770510156398,1.0,0.8,3.0,10,2
interoperability,2022-08-26,CTK,281,25.0,0.09196890342508435,1.5,0.8,3.0,10,4
interoperability,2022-08-31,FLUX,116,14.0,0.27626675674465195,0.5,0.9,7.0,10,3
interoperability,2022-09-04,CTK,277,19.0,0.04287533474762828,2.0,1.0,3.0,10,2
interoperability,2022-09-07,CTK,263,26.0,-0.115544383809141,2.0,0.7,3.0,10,2
interoperability,2022-09-14,XWC,283,33.0,-0.11559722297974717,2.0,0.7,7.0,10,1
interoperability,2022-09-16,XWC,295,33.0,-0.011413383953979284,1.5,0.8,3.0,10,1
interoperability,2022-09-19,KAI,449,18.0,-0.051325423111747925,0.5,0.7,3.0,10,1
interoperability,2022-10-05,MOVR,327,5.0,-0.0767259066600019,1.0,0.8,14.0,10,1
interoperability,2022-10-10,MOVR,328,5.0,0.050521514062396244,0.5,1.0,5.0,10,2
interoperability,2022-10-17,MOVR,323,5.0,-0.06432724577590976,0.5,0.8,3.0,10,2
interoperability,2022-10-20,SYN,158,76.0,0.05252158371606219,2.0,0.9,3.0,10,4
interoperability,2022-11-04,BICO,254,13.0,-0.35079505627724805,0.5,0.9,14.0,10,1
interoperability,2022-11-09,CTK,250,44.0,-0.023435946540404373,1.0,0.7,7.0,10,1
interoperability,2022-11-14,VIDT,155,56.0,,3.5,0.6,3.0,10,2
interoperability,2022-11-17,BICO,264,13.0,-0.01951320640793297,1.5,0.6,5.0,10,1
interoperability,2022-11-28,WAN,396,67.0,-0.02237629522179785,0.5,1.0,3.0,10,7
interoperability,2022-12-22,XWC,358,18.0,-0.040893616866673144,3.0,1.0,3.0,10,12
interoperability,2023-01-14,XWC,332,58.0,0.14603782222292394,2.5,0.8,7.0,10,2
interoperability,2023-01-21,BICO,162,86.0,0.13682163568752848,3.5,0.8,3.0,10,1
interoperability,2023-01-23,BICO,159,93.0,0.09295699614466435,10.0,0.9,3.0,10,1
interoperability,2023-01-25,HFT,260,65.0,-0.016351115418563933,5.0,0.9,3.0,10,6
interoperability,2023-02-11,AXL,198,81.0,-0.06576102177240095,1.0,0.9,3.0,10,2
interoperability,2023-02-14,HFT,195,61.0,0.142733387640694,2.0,0.7,3.0,10,1
interoperability,2023-02-17,HFT,183,99.0,-0.2070224015779788,3.5,0.8,5.0,10,6
interoperability,2023-03-09,AXL,187,50.0,-0.010397253791538108,1.5,0.8,3.0,10,1
interoperability,2023-03-11,HFT,187,61.0,0.10349817834619124,3.5,0.7,7.0,10,1
interoperability,2023-03-15,HFT,186,50.0,-0.09677164613811973,3.5,0.9,3.0,10,6
interoperability,2023-03-30,CTK,336,11.0,0.014620158164305952,2.0,0.8,14.0,10,1
interoperability,2023-04-08,TRAC,194,43.0,0.3006664771821981,6.5,0.9,7.0,10,1
interoperability,2023-04-14,SYN,198,60.0,-0.1991670531075267,4.0,0.9,3.0,10,8
interoperability,2023-04-23,VRSC,444,36.0,0.23670062767736977,3.5,0.9,3.0,10,2
interoperability,2023-04-27,VRSC,414,33.0,0.17181455620223063,4.0,1.0,3.0,10,1
interoperability,2023-04-29,VRSC,398,53.0,0.027951690696453424,3.5,0.8,5.0,10,2
interoperability,2023-05-03,AXL,186,61.0,-0.020461478698803215,2.0,0.9,7.0,10,1
interoperability,2023-05-24,SYN,271,17.0,,3.5,0.8,3.0,10,1
interoperability,2023-05-27,VRSC,372,13.0,-0.10187938382328332,2.0,1.0,3.0,10,4
interoperability,2023-06-03,ALI,243,67.0,-0.2517712866940537,5.0,0.7,3.0,10,2
interoperability,2023-06-08,SYN,247,27.0,-0.18016726000589112,6.5,0.8,5.0,10,1
interoperability,2023-06-10,VRSC,397,10.0,-0.027027805395015703,2.5,0.8,5.0,10,1
interoperability,2023-06-18,MOVR,397,33.0,0.08503025592456837,5.5,0.9,3.0,10,1
interoperability,2023-06-20,MTRG,429,29.0,0.04704831540414878,7.0,0.8,3.0,10,2
interoperability,2023-06-23,ROUTE,458,32.0,0.0349154980560753,2.5,0.8,22.0,10,2
interoperability,2023-07-09,BFC,311,44.0,-0.07314504380323028,2.5,0.6,10.5,10,3
interoperability,2023-07-17,MTRG,404,73.0,-0.057493745268981544,3.0,0.9,7.0,10,1
interoperability,2023-07-25,AXL,164,18.0,-0.020204918287970552,4.5,0.4,14.0,10,3
interoperability,2023-08-11,HFT,286,15.0,-0.14742757541284812,1.5,0.7,7.0,10,1
interoperability,2023-08-15,MOVR,409,21.0,-0.20381570626826273,2.0,1.0,3.0,10,6
interoperability,2023-08-22,ROUTE,469,18.0,-0.010728727689626183,3.5,0.9,7.0,10,1
interoperability,2023-08-26,VRSC,415,50.0,-0.1934234913038908,1.0,0.8,3.0,10,1
interoperability,2023-08-29,CYBER,258,92.0,-0.18126291524178983,2.5,0.9,7.0,10,1
interoperability,2023-09-01,CYBER,164,238.0,-0.5294340593481456,2.5,0.9,14.0,10,3
interoperability,2023-09-05,CTK,343,26.0,-0.21176426566206175,2.5,0.6,5.0,10,2
interoperability,2023-09-30,PHA,307,16.0,-0.10016011599385044,2.5,0.9,3.0,10,1
interoperability,2023-10-13,VRSC,449,45.0,1.32930605681773,5.5,0.7,7.0,10,1
interoperability,2023-10-25,CYBER,317,64.0,0.021831560202154376,7.0,0.8,3.0,10,2
interoperability,2023-10-29,CYBER,330,62.0,-0.004288057985267435,3.5,0.9,7.0,10,2
interoperability,2023-11-18,VRSC,302,111.0,0.09907749329125282,11.5,0.6,7.0,10,1
interoperability,2023-11-27,ALI,337,60.0,-0.09376077300040753,7.0,0.7,30.0,10,1
interoperability,2023-12-16,MUBI,229,228.0,-0.10491226733345049,8.5,0.7,3.0,10,2
interoperability,2023-12-22,MOVR,402,72.0,2.021329888921224,10.5,1.0,3.0,10,1
interoperability,2023-12-25,MOVR,176,303.0,-0.2246213353000307,12.0,0.8,7.0,10,7
interoperability,2024-01-13,SYN,354,136.0,-0.1163338839368564,8.0,1.0,3.0,10,1
interoperability,2024-01-18,MAP,404,69.0,-0.1776738007894233,14.0,0.7,7.0,10,1
interoperability,2024-01-22,RLC,254,78.0,0.14950185358329082,11.0,0.8,3.0,10,1
interoperability,2024-01-24,RLC,249,78.0,-0.014241063156884892,15.0,0.9,3.0,10,4
interoperability,2024-02-04,CKB,235,101.0,0.053276243988212624,33.5,0.8,14.0,10,1
interoperability,2024-02-18,CKB,125,115.0,0.4299804721860596,27.0,0.8,3.0,10,2
interoperability,2024-03-21,PHA,294,111.0,-0.1253456191484955,15.0,0.8,3.0,10,5
interoperability,2024-03-29,ABT,328,19.0,0.12164852688652372,7.0,0.8,5.0,10,2
interoperability,2024-04-13,MUBI,356,53.0,0.5845669250677414,11.0,0.6,3.0,10,1
interoperability,2024-04-21,MUBI,280,55.0,-0.44181854994719116,4.0,0.8,5.0,10,1
interoperability,2024-05-01,ABT,238,38.0,0.2973944000996087,8.0,0.7,3.0,10,5
interoperability,2024-05-31,CTK,437,63.0,-0.06822595728578928,7.5,0.7,3.0,10,1
interoperability,2024-06-06,MOVR,360,45.0,-0.2540660603493845,6.5,0.9,3.0,10,1
interoperability,2024-06-10,FLUX,190,54.0,-0.22707933859748208,6.0,0.7,3.0,10,1
interoperability,2024-06-20,VRSC,394,68.0,0.01243209113659649,22.0,0.9,3.0,10,7
