timestamp,GBPAUD_open,GBPAUD_high,GBPAUD_low,GBPAUD_close,GBPNZD_open,GBPNZD_high,GBPNZD_low,GBPNZD_close,AUDNZD_open,AUDNZD_high,AUDNZD_low,AUDNZD_close,source,broker_symbol,bar_closed,synchronization_valid
2026-08-24T06:20:00+00:00,1.90468,1.90482,1.90448,1.9045800000000002,2.28524,2.2856899999999998,2.28504,2.28509,1.19976,1.19994,1.19973,1.19975,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:25:00+00:00,1.9045800000000002,1.9047399999999999,1.9045299999999998,1.90469,2.28509,2.28534,2.28494,2.28527,1.19975,1.19983,1.19967,1.19978,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:30:00+00:00,1.9046699999999999,1.90483,1.90443,1.9044400000000001,2.28522,2.28536,2.28495,2.28497,1.19976,1.19985,1.19966,1.19977,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:35:00+00:00,1.90446,1.90472,1.90443,1.90454,2.28498,2.28525,2.28471,2.28498,1.19977,1.19981,1.1996,1.1997,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:40:00+00:00,1.90456,1.9047399999999999,1.90446,1.90466,2.285,2.28513,2.28479,2.28484,1.1997,1.19976,1.19955,1.19956,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:45:00+00:00,1.90468,1.90468,1.90446,1.9045299999999998,2.28485,2.28492,2.28455,2.28459,1.19956,1.19968,1.19949,1.19951,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:50:00+00:00,1.9045299999999998,1.90469,1.90441,1.90465,2.28459,2.28476,2.28437,2.28443,1.19951,1.19964,1.19934,1.19934,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:55:00+00:00,1.90464,1.90481,1.90452,1.9045999999999998,2.28441,2.28456,2.28406,2.28413,1.19934,1.1994,1.1992,1.19922,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:00:00+00:00,1.9045800000000002,1.90461,1.9041700000000001,1.90435,2.28412,2.28437,2.28375,2.28402,1.19922,1.19947,1.19919,1.19931,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:05:00+00:00,1.90435,1.90457,1.90428,1.90454,2.28402,2.28439,2.2839,2.28438,1.19931,1.1994,1.19923,1.1993800000000001,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:10:00+00:00,1.90454,1.90466,1.90435,1.9043999999999999,2.28438,2.28446,2.28382,2.28402,1.1993800000000001,1.19945,1.19914,1.19928,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:15:00+00:00,1.9043999999999999,1.90465,1.9043999999999999,1.9045100000000001,2.28402,2.28437,2.28383,2.28394,1.19928,1.19936,1.1991,1.19917,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:20:00+00:00,1.9045100000000001,1.90479,1.90407,1.90449,2.28394,2.28435,2.2837899999999998,2.28403,1.19917,1.19959,1.19914,1.19923,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:25:00+00:00,1.90449,1.90476,1.90401,1.90407,2.28403,2.28414,2.28345,2.28349,1.19923,1.19924,1.1989,1.1992099999999999,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T07:30:00+00:00,1.90407,1.90445,1.90402,1.90422,2.28349,2.28428,2.28349,2.2841,1.1992099999999999,1.19949,1.19917,1.19944,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
